"","date","HIMX"
"1938","2014-09-12",8.66
"1939","2014-09-15",8.46
"1940","2014-09-16",8.6
"1941","2014-09-17",8.71
"1942","2014-09-18",8.91
"1943","2014-09-19",8.95
"1944","2014-09-22",8.57
"1945","2014-09-23",9.02
"1946","2014-09-24",9.58
"1947","2014-09-25",9.06
"1948","2014-09-26",9.27
"1949","2014-09-29",9.82
"1950","2014-09-30",10.15
"1951","2014-10-01",9.55
"1952","2014-10-02",9.79
"1953","2014-10-03",9.7
"1954","2014-10-06",9.35
"1955","2014-10-07",9.42
"1956","2014-10-08",9.76
"1957","2014-10-09",9.52
"1958","2014-10-10",9.09
"1959","2014-10-13",8.34
"1960","2014-10-14",8.55
"1961","2014-10-15",8.73
"1962","2014-10-16",8.83
"1963","2014-10-17",8.57
"1964","2014-10-20",8.71
"1965","2014-10-21",8.02
"1966","2014-10-22",7.53
"1967","2014-10-23",7.83
"1968","2014-10-24",7.62
"1969","2014-10-27",7.71
"1970","2014-10-28",7.52
"1971","2014-10-29",7.72
"1972","2014-10-30",7.56
"1973","2014-10-31",7.62
"1974","2014-11-03",7.77
"1975","2014-11-04",7.8
"1976","2014-11-05",7.9
"1977","2014-11-06",7.77
"1978","2014-11-07",7.81
"1979","2014-11-10",7.76
"1980","2014-11-11",7.35
"1981","2014-11-12",7.22
"1982","2014-11-13",7.1
"1983","2014-11-14",7.12
"1984","2014-11-17",6.9
"1985","2014-11-18",6.44
"1986","2014-11-19",6.47
"1987","2014-11-20",6.7
"1988","2014-11-21",6.67
"1989","2014-11-24",6.66
"1990","2014-11-25",6.79
"1991","2014-11-26",6.9
"1992","2014-11-28",6.82
"1993","2014-12-01",6.73
"1994","2014-12-02",7.03
"1995","2014-12-03",7.59
"1996","2014-12-04",7.42
"1997","2014-12-05",8.18
"1998","2014-12-08",7.83
"1999","2014-12-09",8.33
"2000","2014-12-10",8.03
"2001","2014-12-11",7.99
"2002","2014-12-12",7.97
"2003","2014-12-15",7.73
"2004","2014-12-16",7.53
"2005","2014-12-17",7.68
"2006","2014-12-18",7.75
"2007","2014-12-19",8.12
"2008","2014-12-22",8.11
"2009","2014-12-23",8.01
"2010","2014-12-24",8.07
"2011","2014-12-26",8.08
"2012","2014-12-29",8.05
"2013","2014-12-30",8.06
"2014","2014-12-31",8.06
"2015","2015-01-02",7.99
"2016","2015-01-05",7.79
"2017","2015-01-06",7.62
"2018","2015-01-07",7.98
"2019","2015-01-08",8.13
"2020","2015-01-09",8.19
"2021","2015-01-12",7.95
"2022","2015-01-13",7.37
"2023","2015-01-14",7.6
"2024","2015-01-15",7.21
"2025","2015-01-16",7
"2026","2015-01-20",7.06
"2027","2015-01-21",7.74
"2028","2015-01-22",8
"2029","2015-01-23",7.98
"2030","2015-01-26",8.77
"2031","2015-01-27",8.79
"2032","2015-01-28",9.26
"2033","2015-01-29",8.51
"2034","2015-01-30",8.58
"2035","2015-02-02",8.55
"2036","2015-02-03",8.58
"2037","2015-02-04",8.62
"2038","2015-02-05",8.31
"2039","2015-02-06",7.94
"2040","2015-02-09",7.58
"2041","2015-02-10",7.91
"2042","2015-02-11",7.66
"2043","2015-02-12",7.76
"2044","2015-02-13",8.04
"2045","2015-02-17",8.14
"2046","2015-02-18",8.05
"2047","2015-02-19",8.08
"2048","2015-02-20",7.75
"2049","2015-02-23",7.51
"2050","2015-02-24",7.22
"2051","2015-02-25",7.38
"2052","2015-02-26",7.22
"2053","2015-02-27",7.2
"2054","2015-03-02",7.39
"2055","2015-03-03",7.33
"2056","2015-03-04",7.56
"2057","2015-03-05",7.29
"2058","2015-03-06",7.46
"2059","2015-03-09",7.32
"2060","2015-03-10",7.52
"2061","2015-03-11",7.78
"2062","2015-03-12",7.85
"2063","2015-03-13",7.98
"2064","2015-03-16",7.47
"2065","2015-03-17",6.74
"2066","2015-03-18",6.78
"2067","2015-03-19",6.84
"2068","2015-03-20",6.85
"2069","2015-03-23",6.84
"2070","2015-03-24",6.84
"2071","2015-03-25",6.65
"2072","2015-03-26",6.57
"2073","2015-03-27",6.6
"2074","2015-03-30",6.44
"2075","2015-03-31",6.33
"2076","2015-04-01",6.35
"2077","2015-04-02",6.14
"2078","2015-04-06",6.28
"2079","2015-04-07",6.21
"2080","2015-04-08",6.3
"2081","2015-04-09",6.4
"2082","2015-04-10",6.34
"2083","2015-04-13",6.34
"2084","2015-04-14",6.35
"2085","2015-04-15",6.33
"2086","2015-04-16",6.31
"2087","2015-04-17",6.18
"2088","2015-04-20",6.21
"2089","2015-04-21",6.13
"2090","2015-04-22",6.31
"2091","2015-04-23",6.26
"2092","2015-04-24",6.22
"2093","2015-04-27",6.16
"2094","2015-04-28",6.18
"2095","2015-04-29",6.11
"2096","2015-04-30",6.12
"2097","2015-05-01",6.22
"2098","2015-05-04",6.15
"2099","2015-05-05",6.12
"2100","2015-05-06",6.06
"2101","2015-05-07",6
"2102","2015-05-08",6.05
"2103","2015-05-11",6.23
"2104","2015-05-12",6.15
"2105","2015-05-13",6.15
"2106","2015-05-14",6.46
"2107","2015-05-15",6.14
"2108","2015-05-18",6.27
"2109","2015-05-19",6.15
"2110","2015-05-20",6.42
"2111","2015-05-21",6.32
"2112","2015-05-22",6.67
"2113","2015-05-26",6.5
"2114","2015-05-27",6.59
"2115","2015-05-28",6.53
"2116","2015-05-29",6.26
"2117","2015-06-01",6.26
"2118","2015-06-02",6.51
"2119","2015-06-03",6.96
"2120","2015-06-04",7.01
"2121","2015-06-05",7.09
"2122","2015-06-08",7.13
"2123","2015-06-09",6.98
"2124","2015-06-10",7.72
"2125","2015-06-11",7.62
"2126","2015-06-12",8.17
"2127","2015-06-15",8.12
"2128","2015-06-16",8.6
"2129","2015-06-17",8.77
"2130","2015-06-18",8.74
"2131","2015-06-19",8.58
"2132","2015-06-22",8.48
"2133","2015-06-23",8.58
"2134","2015-06-24",8.14
"2135","2015-06-25",8.26
"2136","2015-06-26",8.06
"2137","2015-06-29",7.9
"2138","2015-06-30",8.03
"2139","2015-07-01",7.89
"2140","2015-07-02",8.12
"2141","2015-07-06",7.77
"2142","2015-07-07",8.52
"2143","2015-07-08",8.47
"2144","2015-07-09",8.58
"2145","2015-07-10",8.53
"2146","2015-07-13",8.42
"2147","2015-07-14",8.41
"2148","2015-07-15",8.23
"2149","2015-07-16",8.4
"2150","2015-07-17",8.35
"2151","2015-07-20",8.03
"2152","2015-07-21",8.11
"2153","2015-07-22",7.9
"2154","2015-07-23",7.88
"2155","2015-07-24",7.7
"2156","2015-07-27",7.47
"2157","2015-07-28",7.53
"2158","2015-07-29",7.4
"2159","2015-07-30",7.29
"2160","2015-07-31",7.2
"2161","2015-08-03",7.19
"2162","2015-08-04",6.9
"2163","2015-08-05",6.7
"2164","2015-08-06",6.76
"2165","2015-08-07",7.08
"2166","2015-08-10",6.56
"2167","2015-08-11",6.8
"2168","2015-08-12",6.76
"2169","2015-08-13",6.78
"2170","2015-08-14",6.81
"2171","2015-08-17",6.88
"2172","2015-08-18",6.8
"2173","2015-08-19",6.71
"2174","2015-08-20",6.54
"2175","2015-08-21",6.31
"2176","2015-08-24",6.09
"2177","2015-08-25",6.36
"2178","2015-08-26",6.45
"2179","2015-08-27",6.74
"2180","2015-08-28",6.88
"2181","2015-08-31",6.92
"2182","2015-09-01",6.6
"2183","2015-09-02",6.96
"2184","2015-09-03",7.22
"2185","2015-09-04",7.25
"2186","2015-09-08",7.51
"2187","2015-09-09",7.31
"2188","2015-09-10",7.29
"2189","2015-09-11",7.36
"2190","2015-09-14",7.15
"2191","2015-09-15",7.34
"2192","2015-09-16",7.77
"2193","2015-09-17",7.9
"2194","2015-09-18",7.78
"2195","2015-09-21",7.74
"2196","2015-09-22",7.66
"2197","2015-09-23",7.93
"2198","2015-09-24",8.1
"2199","2015-09-25",7.92
"2200","2015-09-28",7.6
"2201","2015-09-29",7.64
"2202","2015-09-30",7.97
"2203","2015-10-01",7.65
"2204","2015-10-02",7.85
"2205","2015-10-05",7.77
"2206","2015-10-06",7.69
"2207","2015-10-07",7.67
"2208","2015-10-08",7.44
"2209","2015-10-09",7.19
"2210","2015-10-12",6.86
"2211","2015-10-13",6.78
"2212","2015-10-14",7.05
"2213","2015-10-15",6.98
"2214","2015-10-16",6.96
"2215","2015-10-19",6.89
"2216","2015-10-20",6.81
"2217","2015-10-21",6.28
"2218","2015-10-22",6.12
"2219","2015-10-23",6.27
"2220","2015-10-26",6.07
"2221","2015-10-27",6.01
"2222","2015-10-28",5.98
"2223","2015-10-29",5.9
"2224","2015-10-30",5.92
"2225","2015-11-02",6.07
"2226","2015-11-03",6.29
"2227","2015-11-04",6.43
"2228","2015-11-05",6.18
"2229","2015-11-06",6.25
"2230","2015-11-09",6.17
"2231","2015-11-10",6.05
"2232","2015-11-11",6.11
"2233","2015-11-12",6.15
"2234","2015-11-13",6.39
"2235","2015-11-16",6.74
"2236","2015-11-17",6.97
"2237","2015-11-18",7.53
"2238","2015-11-19",7.36
"2239","2015-11-20",7.34
"2240","2015-11-23",7.67
"2241","2015-11-24",7.74
"2242","2015-11-25",7.66
"2243","2015-11-27",7.63
"2244","2015-11-30",7.63
"2245","2015-12-01",7.61
"2246","2015-12-02",7.43
"2247","2015-12-03",7.6
"2248","2015-12-04",7.76
"2249","2015-12-07",7.47
"2250","2015-12-08",7.5
"2251","2015-12-09",7.89
"2252","2015-12-10",8.05
"2253","2015-12-11",7.97
"2254","2015-12-14",7.75
"2255","2015-12-15",7.79
"2256","2015-12-16",7.93
"2257","2015-12-17",8.19
"2258","2015-12-18",8.51
"2259","2015-12-21",8.88
"2260","2015-12-22",8.44
"2261","2015-12-23",8.29
"2262","2015-12-24",8.39
"2263","2015-12-28",8.55
"2264","2015-12-29",8.56
"2265","2015-12-30",8.33
"2266","2015-12-31",8.2
"2267","2016-01-04",8.59
"2268","2016-01-05",8.15
"2269","2016-01-06",7.75
"2270","2016-01-07",7.41
"2271","2016-01-08",7.29
"2272","2016-01-11",7.09
"2273","2016-01-12",7.1
"2274","2016-01-13",6.95
"2275","2016-01-14",7.12
"2276","2016-01-15",6.79
"2277","2016-01-19",6.97
"2278","2016-01-20",6.88
"2279","2016-01-21",6.95
"2280","2016-01-22",7.21
"2281","2016-01-25",7.24
"2282","2016-01-26",7.32
"2283","2016-01-27",7.29
"2284","2016-01-28",7.39
"2285","2016-01-29",7.76
"2286","2016-02-01",7.76
"2287","2016-02-02",7.58
"2288","2016-02-03",7.62
"2289","2016-02-04",8.1
"2290","2016-02-05",8.08
"2291","2016-02-08",8.08
"2292","2016-02-09",7.49
"2293","2016-02-10",7.56
"2294","2016-02-11",7.6
"2295","2016-02-12",7.9
"2296","2016-02-16",8.22
"2297","2016-02-17",8.41
"2298","2016-02-18",8.28
"2299","2016-02-19",8.43
"2300","2016-02-22",8.74
"2301","2016-02-23",8.8
"2302","2016-02-24",9.2
"2303","2016-02-25",9.11
"2304","2016-02-26",9.7
"2305","2016-02-29",9.89
"2306","2016-03-01",10.55
"2307","2016-03-02",9.61
"2308","2016-03-03",9.85
"2309","2016-03-04",9.86
"2310","2016-03-07",9.89
"2311","2016-03-08",9.73
"2312","2016-03-09",10.1
"2313","2016-03-10",10.05
"2314","2016-03-11",10.56
"2315","2016-03-14",10.97
"2316","2016-03-15",10.5
"2317","2016-03-16",10.79
"2318","2016-03-17",10.91
"2319","2016-03-18",10.49
"2320","2016-03-21",10.12
"2321","2016-03-22",10.14
"2322","2016-03-23",10.08
"2323","2016-03-24",10.21
"2324","2016-03-28",10.28
"2325","2016-03-29",12
"2326","2016-03-30",11.66
"2327","2016-03-31",11.24
"2328","2016-04-01",11.21
"2329","2016-04-04",10.99
"2330","2016-04-05",10.66
"2331","2016-04-06",10.95
"2332","2016-04-07",11.15
"2333","2016-04-08",11.29
"2334","2016-04-11",10.75
"2335","2016-04-12",10.55
"2336","2016-04-13",10.75
"2337","2016-04-14",10.49
"2338","2016-04-15",10.37
"2339","2016-04-18",10.42
"2340","2016-04-19",10.09
"2341","2016-04-20",10.07
"2342","2016-04-21",10.27
"2343","2016-04-22",10.4
"2344","2016-04-25",10.2
"2345","2016-04-26",10.43
"2346","2016-04-27",10.55
"2347","2016-04-28",10.46
"2348","2016-04-29",10.39
"2349","2016-05-02",10.41
"2350","2016-05-03",10.11
"2351","2016-05-04",10
"2352","2016-05-05",10.05
"2353","2016-05-06",9.94
"2354","2016-05-09",10.21
"2355","2016-05-10",10.45
"2356","2016-05-11",10.76
"2357","2016-05-12",9.01
"2358","2016-05-13",9.2
"2359","2016-05-16",8.73
"2360","2016-05-17",8.83
"2361","2016-05-18",9.02
"2362","2016-05-19",8.48
"2363","2016-05-20",8.89
"2364","2016-05-23",9.11
"2365","2016-05-24",9.3
"2366","2016-05-25",9.22
"2367","2016-05-26",9.38
"2368","2016-05-27",9.44
"2369","2016-05-31",9.79
"2370","2016-06-01",10.32
"2371","2016-06-02",10.13
"2372","2016-06-03",10.12
"2373","2016-06-06",10.26
"2374","2016-06-07",10.29
"2375","2016-06-08",9.95
"2376","2016-06-09",9.78
"2377","2016-06-10",9.37
"2378","2016-06-13",9.08
"2379","2016-06-14",9.6
"2380","2016-06-15",9.57
"2381","2016-06-16",9.7
"2382","2016-06-17",9.45
"2383","2016-06-20",9.46
"2384","2016-06-21",9.31
"2385","2016-06-22",9.33
"2386","2016-06-23",9.35
"2387","2016-06-24",8.89
"2388","2016-06-27",8.59
"2389","2016-06-28",8.95
"2390","2016-06-29",9.06
"2391","2016-06-30",8.26
"2392","2016-07-01",7.48
"2393","2016-07-05",8.02
"2394","2016-07-06",7.93
"2395","2016-07-07",8.03
"2396","2016-07-08",8.03
"2397","2016-07-11",8.51
"2398","2016-07-12",9
"2399","2016-07-13",9.18
"2400","2016-07-14",9.1
"2401","2016-07-15",8.97
"2402","2016-07-18",9.14
"2403","2016-07-19",9.23
"2404","2016-07-20",9.42
"2405","2016-07-21",9.09
"2406","2016-07-22",9.09
"2407","2016-07-25",9.03
"2408","2016-07-26",9.03
"2409","2016-07-27",8.97
"2410","2016-07-28",8.96
"2411","2016-07-29",8.95
"2412","2016-08-01",8.99
"2413","2016-08-02",8.88
"2414","2016-08-03",8.77
"2415","2016-08-04",8.39
"2416","2016-08-05",8.13
"2417","2016-08-08",8.11
"2418","2016-08-09",8.13
"2419","2016-08-10",8.13
"2420","2016-08-11",8.87
"2421","2016-08-12",9.58
"2422","2016-08-15",9.92
"2423","2016-08-16",9.91
"2424","2016-08-17",9.82
"2425","2016-08-18",9.71
"2426","2016-08-19",9.74
"2427","2016-08-22",9.64
"2428","2016-08-23",9.67
"2429","2016-08-24",9.64
"2430","2016-08-25",9.33
"2431","2016-08-26",9.92
"2432","2016-08-29",9.84
"2433","2016-08-30",9.78
"2434","2016-08-31",10.62
"2435","2016-09-01",10.23
"2436","2016-09-02",10.51
"2437","2016-09-06",10.06
"2438","2016-09-07",10.34
"2439","2016-09-08",10.38
"2440","2016-09-09",10.06
"2441","2016-09-12",10.7
"2442","2016-09-13",10.39
"2443","2016-09-14",10.57
"2444","2016-09-15",10.62
"2445","2016-09-16",10.4
"2446","2016-09-19",10.62
"2447","2016-09-20",10.53
"2448","2016-09-21",10.72
"2449","2016-09-22",10.73
"2450","2016-09-23",10.73
"2451","2016-09-26",8.63
"2452","2016-09-27",8.91
"2453","2016-09-28",8.3
"2454","2016-09-29",8.43
"2455","2016-09-30",8.59
"2456","2016-10-03",8.67
"2457","2016-10-04",8.6
"2458","2016-10-05",8.64
"2459","2016-10-06",8.58
"2460","2016-10-07",8.64
"2461","2016-10-10",8.75
"2462","2016-10-11",8.46
"2463","2016-10-12",8.56
"2464","2016-10-13",8.58
"2465","2016-10-14",8.74
"2466","2016-10-17",8.72
"2467","2016-10-18",9
"2468","2016-10-19",8.42
"2469","2016-10-20",8.38
"2470","2016-10-21",8.32
"2471","2016-10-24",8.22
"2472","2016-10-25",8.04
"2473","2016-10-26",8.06
"2474","2016-10-27",8.01
"2475","2016-10-28",8.02
"2476","2016-10-31",7.85
"2477","2016-11-01",7.86
"2478","2016-11-02",7.71
"2479","2016-11-03",7.67
"2480","2016-11-04",7.7
"2481","2016-11-07",7.82
"2482","2016-11-08",7.63
"2483","2016-11-09",7.46
"2484","2016-11-10",7.32
"2485","2016-11-11",7.42
"2486","2016-11-14",7.45
"2487","2016-11-15",7.65
"2488","2016-11-16",7.91
"2489","2016-11-17",7.82
"2490","2016-11-18",7.75
"2491","2016-11-21",7.72
"2492","2016-11-22",7.59
"2493","2016-11-23",7.63
"2494","2016-11-25",7.5
"2495","2016-11-28",7.4
"2496","2016-11-29",7.34
"2497","2016-11-30",7.37
"2498","2016-12-01",7.17
"2499","2016-12-02",7.15
"2500","2016-12-05",7.35
"2501","2016-12-06",7.47
"2502","2016-12-07",7.62
"2503","2016-12-08",7.46
"2504","2016-12-09",7.42
"2505","2016-12-12",7.21
"2506","2016-12-13",6.77
"2507","2016-12-14",6.46
"2508","2016-12-15",6.28
"2509","2016-12-16",6.22
"2510","2016-12-19",6.1
"2511","2016-12-20",6.05
"2512","2016-12-21",5.97
"2513","2016-12-22",5.94
"2514","2016-12-23",5.96
"2515","2016-12-27",6.22
"2516","2016-12-28",6.19
"2517","2016-12-29",6.11
"2518","2016-12-30",6.04
"2519","2017-01-03",6.22
"2520","2017-01-04",6.31
"2521","2017-01-05",6.31
"2522","2017-01-06",6.05
"2523","2017-01-09",6.08
"2524","2017-01-10",6.07
"2525","2017-01-11",6
"2526","2017-01-12",5.87
"2527","2017-01-13",5.77
"2528","2017-01-17",5.8
"2529","2017-01-18",5.7
"2530","2017-01-19",5.46
"2531","2017-01-20",5.45
"2532","2017-01-23",5.48
"2533","2017-01-24",5.5
"2534","2017-01-25",5.41
"2535","2017-01-26",5.47
"2536","2017-01-27",5.41
"2537","2017-01-30",5.13
"2538","2017-01-31",5.17
"2539","2017-02-01",5.28
"2540","2017-02-02",5.32
"2541","2017-02-03",5.24
"2542","2017-02-06",5.14
"2543","2017-02-07",5.06
"2544","2017-02-08",5.07
"2545","2017-02-09",4.95
"2546","2017-02-10",5.06
"2547","2017-02-13",5.37
"2548","2017-02-14",6.05
"2549","2017-02-15",6.37
"2550","2017-02-16",6.76
"2551","2017-02-17",6.94
"2552","2017-02-21",7.41
"2553","2017-02-22",7
"2554","2017-02-23",7.07
"2555","2017-02-24",6.99
"2556","2017-02-27",6.93
"2557","2017-02-28",6.78
"2558","2017-03-01",7.16
"2559","2017-03-02",7.15
"2560","2017-03-03",7.21
"2561","2017-03-06",7.15
"2562","2017-03-07",7.08
"2563","2017-03-08",7.66
"2564","2017-03-09",7.59
"2565","2017-03-10",7.75
"2566","2017-03-13",7.84
"2567","2017-03-14",7.92
"2568","2017-03-15",8.18
"2569","2017-03-16",8.16
"2570","2017-03-17",8.6
"2571","2017-03-20",8.85
"2572","2017-03-21",8.71
"2573","2017-03-22",9.06
"2574","2017-03-23",9.08
"2575","2017-03-24",9.28
"2576","2017-03-27",9.44
"2577","2017-03-28",9.43
"2578","2017-03-29",9.28
"2579","2017-03-30",8.71
"2580","2017-03-31",9.12
"2581","2017-04-03",9.17
"2582","2017-04-04",9.02
"2583","2017-04-05",9.01
"2584","2017-04-06",9.19
"2585","2017-04-07",9.29
"2586","2017-04-10",9.03
"2587","2017-04-11",8.64
"2588","2017-04-12",8.39
"2589","2017-04-13",8.4
"2590","2017-04-17",8.4
"2591","2017-04-18",8
"2592","2017-04-19",7.61
"2593","2017-04-20",7.67
"2594","2017-04-21",7.49
"2595","2017-04-24",7.69
"2596","2017-04-25",7.12
"2597","2017-04-26",6.92
"2598","2017-04-27",6.87
"2599","2017-04-28",7.01
"2600","2017-05-01",7.05
"2601","2017-05-02",7.06
"2602","2017-05-03",6.9
"2603","2017-05-04",6.71
"2604","2017-05-05",6.85
"2605","2017-05-08",6.81
"2606","2017-05-09",6.78
"2607","2017-05-10",6.85
"2608","2017-05-11",7.25
"2609","2017-05-12",6.78
"2610","2017-05-15",6.75
"2611","2017-05-16",6.79
"2612","2017-05-17",6.54
"2613","2017-05-18",6.49
"2614","2017-05-19",6.76
"2615","2017-05-22",6.93
"2616","2017-05-23",6.72
"2617","2017-05-24",6.62
"2618","2017-05-25",6.77
"2619","2017-05-26",6.68
"2620","2017-05-30",6.85
"2621","2017-05-31",6.86
"2622","2017-06-01",7.58
"2623","2017-06-02",7.8
"2624","2017-06-05",7.87
"2625","2017-06-06",8.05
"2626","2017-06-07",8.01
"2627","2017-06-08",8.53
"2628","2017-06-09",8.14
"2629","2017-06-12",8.03
"2630","2017-06-13",8.08
"2631","2017-06-14",7.91
"2632","2017-06-15",7.53
"2633","2017-06-16",8.13
"2634","2017-06-19",7.9
"2635","2017-06-20",7.8
"2636","2017-06-21",7.89
"2637","2017-06-22",8.19
"2638","2017-06-23",8.17
"2639","2017-06-26",8.29
"2640","2017-06-27",8.05
"2641","2017-06-28",8.47
"2642","2017-06-29",8.2
"2643","2017-06-30",8.2
"2644","2017-07-03",7.92
"2645","2017-07-05",7.96
"2646","2017-07-06",8.07
"2647","2017-07-07",8.16
"2648","2017-07-10",8.16
"2649","2017-07-11",7.97
"2650","2017-07-12",8.08
"2651","2017-07-13",8.01
"2652","2017-07-14",8.09
"2653","2017-07-17",8.18
"2654","2017-07-18",8.16
"2655","2017-07-19",8.52
"2656","2017-07-20",8.86
"2657","2017-07-21",8.96
"2658","2017-07-24",8.62
"2659","2017-07-25",8.65
"2660","2017-07-26",8.71
"2661","2017-07-27",8.13
"2662","2017-07-28",8.23
"2663","2017-07-31",8.24
"2664","2017-08-01",8.4
"2665","2017-08-02",8.47
"2666","2017-08-03",8.29
"2667","2017-08-04",8.41
"2668","2017-08-07",8.84
"2669","2017-08-08",8.75
"2670","2017-08-09",8.56
"2671","2017-08-10",8.03
"2672","2017-08-11",8.16
"2673","2017-08-14",8.29
"2674","2017-08-15",8.29
"2675","2017-08-16",8.33
"2676","2017-08-17",8.22
"2677","2017-08-18",8.21
"2678","2017-08-21",8.37
"2679","2017-08-22",8.68
"2680","2017-08-23",8.8
"2681","2017-08-24",8.82
"2682","2017-08-25",8.66
"2683","2017-08-28",8.7
"2684","2017-08-29",8.71
"2685","2017-08-30",9.25
"2686","2017-08-31",9.82
"2687","2017-09-01",10.46
"2688","2017-09-05",11.4
"2689","2017-09-06",11.09
"2690","2017-09-07",10.11
"2691","2017-09-08",10.19
"2692","2017-09-11",11.31
"2693","2017-09-12",11.01
"2694","2017-09-13",10.41
"2695","2017-09-14",10.48
"2696","2017-09-15",10.55
"2697","2017-09-18",10.7
"2698","2017-09-19",10.18
"2699","2017-09-20",10.22
"2700","2017-09-21",10.4
"2701","2017-09-22",10.16
"2702","2017-09-25",9.5
"2703","2017-09-26",9.62
"2704","2017-09-27",10.08
"2705","2017-09-28",10.42
"2706","2017-09-29",10.93
"2707","2017-10-02",11.25
"2708","2017-10-03",10.95
"2709","2017-10-04",10.84
"2710","2017-10-05",10.82
"2711","2017-10-06",11.03
"2712","2017-10-09",10.91
"2713","2017-10-10",10.13
"2714","2017-10-11",9.55
"2715","2017-10-12",9.58
"2716","2017-10-13",9.33
"2717","2017-10-16",9.14
"2718","2017-10-17",9.24
"2719","2017-10-18",9.46
"2720","2017-10-19",9.46
"2721","2017-10-20",9.46
"2722","2017-10-23",9.79
"2723","2017-10-24",10.16
"2724","2017-10-25",9.68
"2725","2017-10-26",10.25
"2726","2017-10-27",10.37
"2727","2017-10-30",10.08
"2728","2017-10-31",10.2
"2729","2017-11-01",10.8
"2730","2017-11-02",10.95
"2731","2017-11-03",10.79
"2732","2017-11-06",10.6
"2733","2017-11-07",10.61
"2734","2017-11-08",10.66
"2735","2017-11-09",10.53
"2736","2017-11-10",9.93
"2737","2017-11-13",10.2
"2738","2017-11-14",10.69
"2739","2017-11-15",10.86
"2740","2017-11-16",11.82
"2741","2017-11-17",11.54
"2742","2017-11-20",11.79
"2743","2017-11-21",13.1
"2744","2017-11-22",13.03
"2745","2017-11-24",13.06
"2746","2017-11-27",12.9
"2747","2017-11-28",13.36
"2748","2017-11-29",13.17
"2749","2017-11-30",13.73
"2750","2017-12-01",13.41
"2751","2017-12-04",12.99
"2752","2017-12-05",13.31
"2753","2017-12-06",11.99
"2754","2017-12-07",11.04
"2755","2017-12-08",10.5
"2756","2017-12-11",10.86
"2757","2017-12-12",10.92
"2758","2017-12-13",10.36
"2759","2017-12-14",10.32
"2760","2017-12-15",10.53
"2761","2017-12-18",10.9
"2762","2017-12-19",10.01
"2763","2017-12-20",9.84
"2764","2017-12-21",9.98
"2765","2017-12-22",10
"2766","2017-12-26",9.88
"2767","2017-12-27",10.24
"2768","2017-12-28",10.36
"2769","2017-12-29",10.42
"2770","2018-01-02",10.42
"2771","2018-01-03",10.87
"2772","2018-01-04",10.79
"2773","2018-01-05",10.85
"2774","2018-01-08",10.54
"2775","2018-01-09",10.38
"2776","2018-01-10",10.74
"2777","2018-01-11",10.71
"2778","2018-01-12",10.7
"2779","2018-01-16",9.87
"2780","2018-01-17",9.89
"2781","2018-01-18",9.74
"2782","2018-01-19",9.79
"2783","2018-01-22",9.42
"2784","2018-01-23",9.2
"2785","2018-01-24",8.08
"2786","2018-01-25",8.36
"2787","2018-01-26",8.27
"2788","2018-01-29",8.27
"2789","2018-01-30",8.53
"2790","2018-01-31",8.53
"2791","2018-02-01",8.37
"2792","2018-02-02",8.6
"2793","2018-02-05",7.76
"2794","2018-02-06",7.99
"2795","2018-02-07",8.05
"2796","2018-02-08",7.75
"2797","2018-02-09",8.01
"2798","2018-02-12",8.29
"2799","2018-02-13",8.2
"2800","2018-02-14",8.13
"2801","2018-02-15",8.23
"2802","2018-02-16",7.94
"2803","2018-02-20",8.13
"2804","2018-02-21",8.03
"2805","2018-02-22",7.87
"2806","2018-02-23",8.34
"2807","2018-02-26",8.5
"2808","2018-02-27",8.67
"2809","2018-02-28",8.17
"2810","2018-03-01",8.03
"2811","2018-03-02",8.3
"2812","2018-03-05",8.25
"2813","2018-03-06",8.25
"2814","2018-03-07",8.2
"2815","2018-03-08",7.72
"2816","2018-03-09",7.75
"2817","2018-03-12",7.68
"2818","2018-03-13",7.23
"2819","2018-03-14",7.39
"2820","2018-03-15",7.26
"2821","2018-03-16",7.32
"2822","2018-03-19",7
"2823","2018-03-20",6.99
"2824","2018-03-21",6.99
"2825","2018-03-22",6.79
"2826","2018-03-23",6.65
"2827","2018-03-26",6.86
"2828","2018-03-27",6.53
"2829","2018-03-28",6.12
"2830","2018-03-29",6.16
"2831","2018-04-02",6.44
"2832","2018-04-03",6.33
"2833","2018-04-04",6.34
"2834","2018-04-05",6.39
"2835","2018-04-06",6.38
"2836","2018-04-09",6.7
"2837","2018-04-10",6.81
"2838","2018-04-11",7.2
"2839","2018-04-12",7.33
"2840","2018-04-13",7.16
"2841","2018-04-16",7.24
"2842","2018-04-17",7.45
"2843","2018-04-18",7.18
"2844","2018-04-19",7.27
"2845","2018-04-20",7.3
"2846","2018-04-23",7.25
"2847","2018-04-24",7.04
"2848","2018-04-25",6.77
"2849","2018-04-26",6.87
"2850","2018-04-27",6.79
"2851","2018-04-30",6.82
"2852","2018-05-01",7
"2853","2018-05-02",7.17
"2854","2018-05-03",7.01
"2855","2018-05-04",7.22
"2856","2018-05-07",7.3
"2857","2018-05-08",7.2
"2858","2018-05-09",7.02
"2859","2018-05-10",6.95
"2860","2018-05-11",6.81
"2861","2018-05-14",7.01
"2862","2018-05-15",7.21
"2863","2018-05-16",7.37
"2864","2018-05-17",7.22
"2865","2018-05-18",7.29
"2866","2018-05-21",7.59
"2867","2018-05-22",7.73
"2868","2018-05-23",7.33
"2869","2018-05-24",7.29
"2870","2018-05-25",7.31
"2871","2018-05-29",7.38
