"","date","EFOI"
"2057","2015-03-05",24.299999
"2058","2015-03-06",25.25
"2059","2015-03-09",26.85
"2060","2015-03-10",27.5
"2061","2015-03-11",27.049999
"2062","2015-03-12",25.700001
"2063","2015-03-13",26.35
"2064","2015-03-16",27.35
"2065","2015-03-17",26
"2066","2015-03-18",26.799999
"2067","2015-03-19",25.75
"2068","2015-03-20",25.65
"2069","2015-03-23",25.35
"2070","2015-03-24",25.85
"2071","2015-03-25",26.049999
"2072","2015-03-26",26.1
"2073","2015-03-27",25.200001
"2074","2015-03-30",24.950001
"2075","2015-03-31",24.1
"2076","2015-04-01",25.049999
"2077","2015-04-02",25.5
"2078","2015-04-06",25.200001
"2079","2015-04-07",25.049999
"2080","2015-04-08",25.299999
"2081","2015-04-09",25.950001
"2082","2015-04-10",25.5
"2083","2015-04-13",25
"2084","2015-04-14",25.65
"2085","2015-04-15",26.450001
"2086","2015-04-16",25.950001
"2087","2015-04-17",26.450001
"2088","2015-04-20",25.75
"2089","2015-04-21",25.200001
"2090","2015-04-22",25.9
"2091","2015-04-23",25.299999
"2092","2015-04-24",24.85
"2093","2015-04-27",24.450001
"2094","2015-04-28",26.6
"2095","2015-04-29",26.700001
"2096","2015-04-30",25.549999
"2097","2015-05-01",27.200001
"2098","2015-05-04",27.950001
"2099","2015-05-05",31.35
"2100","2015-05-06",29
"2101","2015-05-07",32.75
"2102","2015-05-08",33.400002
"2103","2015-05-11",31.75
"2104","2015-05-12",31.950001
"2105","2015-05-13",31.700001
"2106","2015-05-14",31.9
"2107","2015-05-15",30.5
"2108","2015-05-18",31.5
"2109","2015-05-19",30.200001
"2110","2015-05-20",30
"2111","2015-05-21",31.5
"2112","2015-05-22",31
"2113","2015-05-26",31.9
"2114","2015-05-27",33
"2115","2015-05-28",32.5
"2116","2015-05-29",32.150002
"2117","2015-06-01",34.849998
"2118","2015-06-02",33.549999
"2119","2015-06-03",35.25
"2120","2015-06-04",35.450001
"2121","2015-06-05",35.549999
"2122","2015-06-08",35.599998
"2123","2015-06-09",34.25
"2124","2015-06-10",34.650002
"2125","2015-06-11",34.900002
"2126","2015-06-12",35.049999
"2127","2015-06-15",35.400002
"2128","2015-06-16",36.200001
"2129","2015-06-17",37.099998
"2130","2015-06-18",36.75
"2131","2015-06-19",36.75
"2132","2015-06-22",36.799999
"2133","2015-06-23",36.349998
"2134","2015-06-24",38.099998
"2135","2015-06-25",41.200001
"2136","2015-06-26",43.75
"2137","2015-06-29",40.25
"2138","2015-06-30",43.700001
"2139","2015-07-01",49.849998
"2140","2015-07-02",51.150002
"2141","2015-07-06",52.549999
"2142","2015-07-07",53.700001
"2143","2015-07-08",48.900002
"2144","2015-07-09",50.049999
"2145","2015-07-10",48.75
"2146","2015-07-13",50.049999
"2147","2015-07-14",52.849998
"2148","2015-07-15",52.799999
"2149","2015-07-16",55.450001
"2150","2015-07-17",57.5
"2151","2015-07-20",53.5
"2152","2015-07-21",54.599998
"2153","2015-07-22",49.849998
"2154","2015-07-23",51.799999
"2155","2015-07-24",50.5
"2156","2015-07-27",46.200001
"2157","2015-07-28",44.049999
"2158","2015-07-29",48.700001
"2159","2015-07-30",48.25
"2160","2015-07-31",47.549999
"2161","2015-08-03",46.299999
"2162","2015-08-04",46.900002
"2163","2015-08-05",66.949997
"2164","2015-08-06",69.599998
"2165","2015-08-07",70.75
"2166","2015-08-10",69.699997
"2167","2015-08-11",67.25
"2168","2015-08-12",66.449997
"2169","2015-08-13",68.550003
"2170","2015-08-14",95.900002
"2171","2015-08-17",81.75
"2172","2015-08-18",76.550003
"2173","2015-08-19",83.650002
"2174","2015-08-20",85.650002
"2175","2015-08-21",79
"2176","2015-08-24",78.650002
"2177","2015-08-25",83.75
"2178","2015-08-26",93
"2179","2015-08-27",97.849998
"2180","2015-08-28",110
"2181","2015-08-31",109.5
"2182","2015-09-01",111.800003
"2183","2015-09-02",123.900002
"2184","2015-09-03",119.449997
"2185","2015-09-04",128.850006
"2186","2015-09-08",133.25
"2187","2015-09-09",139.199997
"2188","2015-09-10",115
"2189","2015-09-11",82.150002
"2190","2015-09-14",82.050003
"2191","2015-09-15",69.699997
"2192","2015-09-16",79.699997
"2193","2015-09-17",75.400002
"2194","2015-09-18",73.099998
"2195","2015-09-21",66
"2196","2015-09-22",67.300003
"2197","2015-09-23",59.849998
"2198","2015-09-24",56.650002
"2199","2015-09-25",57.75
"2200","2015-09-28",56.049999
"2201","2015-09-29",54.200001
"2202","2015-09-30",59.049999
"2203","2015-10-01",59.650002
"2204","2015-10-02",58.549999
"2205","2015-10-05",66.199997
"2206","2015-10-06",62.799999
"2207","2015-10-07",66.5
"2208","2015-10-08",68.75
"2209","2015-10-09",70.400002
"2210","2015-10-12",70.550003
"2211","2015-10-13",68.150002
"2212","2015-10-14",69.949997
"2213","2015-10-15",67.599998
"2214","2015-10-16",71.25
"2215","2015-10-19",71.5
"2216","2015-10-20",72.650002
"2217","2015-10-21",70.300003
"2218","2015-10-22",75.449997
"2219","2015-10-23",79.25
"2220","2015-10-26",79.550003
"2221","2015-10-27",76.550003
"2222","2015-10-28",81.5
"2223","2015-10-29",79.5
"2224","2015-10-30",81
"2225","2015-11-02",81.050003
"2226","2015-11-03",73
"2227","2015-11-04",100
"2228","2015-11-05",78.050003
"2229","2015-11-06",81.449997
"2230","2015-11-09",80.449997
"2231","2015-11-10",77
"2232","2015-11-11",70.5
"2233","2015-11-12",66.599998
"2234","2015-11-13",73.699997
"2235","2015-11-16",73.550003
"2236","2015-11-17",70.449997
"2237","2015-11-18",73.800003
"2238","2015-11-19",72.599998
"2239","2015-11-20",73.349998
"2240","2015-11-23",75.099998
"2241","2015-11-24",79.949997
"2242","2015-11-25",78
"2243","2015-11-27",77.150002
"2244","2015-11-30",80.050003
"2245","2015-12-01",78.900002
"2246","2015-12-02",78
"2247","2015-12-03",74.449997
"2248","2015-12-04",75.150002
"2249","2015-12-07",66.849998
"2250","2015-12-08",69.400002
"2251","2015-12-09",64.650002
"2252","2015-12-10",69.25
"2253","2015-12-11",64.949997
"2254","2015-12-14",68.849998
"2255","2015-12-15",71.800003
"2256","2015-12-16",72.349998
"2257","2015-12-17",71.849998
"2258","2015-12-18",72.300003
"2259","2015-12-21",69.5
"2260","2015-12-22",69.949997
"2261","2015-12-23",70.099998
"2262","2015-12-24",73.5
"2263","2015-12-28",70.199997
"2264","2015-12-29",69.400002
"2265","2015-12-30",70.050003
"2266","2015-12-31",68.75
"2267","2016-01-04",66.75
"2268","2016-01-05",66.5
"2269","2016-01-06",65.550003
"2270","2016-01-07",60.5
"2271","2016-01-08",64.25
"2272","2016-01-11",63.049999
"2273","2016-01-12",61.950001
"2274","2016-01-13",57.5
"2275","2016-01-14",53.099998
"2276","2016-01-15",53.950001
"2277","2016-01-19",50.25
"2278","2016-01-20",48
"2279","2016-01-21",51.200001
"2280","2016-01-22",53.349998
"2281","2016-01-25",51.099998
"2282","2016-01-26",51.299999
"2283","2016-01-27",52.299999
"2284","2016-01-28",49.349998
"2285","2016-01-29",53.5
"2286","2016-02-01",55.700001
"2287","2016-02-02",52.799999
"2288","2016-02-03",51.450001
"2289","2016-02-04",51.75
"2290","2016-02-05",46.799999
"2291","2016-02-08",43.900002
"2292","2016-02-09",39.900002
"2293","2016-02-10",40
"2294","2016-02-11",40.700001
"2295","2016-02-12",40.950001
"2296","2016-02-16",45.700001
"2297","2016-02-17",44.950001
"2298","2016-02-18",44.349998
"2299","2016-02-19",44.049999
"2300","2016-02-22",47.400002
"2301","2016-02-23",52.099998
"2302","2016-02-24",58.200001
"2303","2016-02-25",60.900002
"2304","2016-02-26",65.199997
"2305","2016-02-29",63.700001
"2306","2016-03-01",64.900002
"2307","2016-03-02",64.150002
"2308","2016-03-03",66.25
"2309","2016-03-04",66.050003
"2310","2016-03-07",66.449997
"2311","2016-03-08",65.449997
"2312","2016-03-09",66
"2313","2016-03-10",39
"2314","2016-03-11",39.75
"2315","2016-03-14",38.5
"2316","2016-03-15",37.450001
"2317","2016-03-16",33.849998
"2318","2016-03-17",39.349998
"2319","2016-03-18",36
"2320","2016-03-21",37.549999
"2321","2016-03-22",37.599998
"2322","2016-03-23",37
"2323","2016-03-24",35.950001
"2324","2016-03-28",35.650002
"2325","2016-03-29",36.400002
"2326","2016-03-30",35.849998
"2327","2016-03-31",37.150002
"2328","2016-04-01",36.5
"2329","2016-04-04",37.299999
"2330","2016-04-05",37.700001
"2331","2016-04-06",38.849998
"2332","2016-04-07",37.849998
"2333","2016-04-08",38.200001
"2334","2016-04-11",38.700001
"2335","2016-04-12",37.900002
"2336","2016-04-13",38.25
"2337","2016-04-14",39.75
"2338","2016-04-15",40.599998
"2339","2016-04-18",41.700001
"2340","2016-04-19",40.450001
"2341","2016-04-20",39.299999
"2342","2016-04-21",39.5
"2343","2016-04-22",39.799999
"2344","2016-04-25",40.450001
"2345","2016-04-26",39.5
"2346","2016-04-27",38.799999
"2347","2016-04-28",39.200001
"2348","2016-04-29",39
"2349","2016-05-02",39.299999
"2350","2016-05-03",38.700001
"2351","2016-05-04",38.5
"2352","2016-05-05",35.25
"2353","2016-05-06",33.549999
"2354","2016-05-09",31.65
"2355","2016-05-10",29.950001
"2356","2016-05-11",32.150002
"2357","2016-05-12",32.099998
"2358","2016-05-13",32.900002
"2359","2016-05-16",33.150002
"2360","2016-05-17",30.700001
"2361","2016-05-18",30.6
"2362","2016-05-19",29.65
"2363","2016-05-20",30.85
"2364","2016-05-23",30.950001
"2365","2016-05-24",32.099998
"2366","2016-05-25",31.85
"2367","2016-05-26",32
"2368","2016-05-27",31.049999
"2369","2016-05-31",31.4
"2370","2016-06-01",30.700001
"2371","2016-06-02",30.85
"2372","2016-06-03",30.299999
"2373","2016-06-06",30.35
"2374","2016-06-07",29.85
"2375","2016-06-08",30.4
"2376","2016-06-09",30
"2377","2016-06-10",29.5
"2378","2016-06-13",28.950001
"2379","2016-06-14",28.1
"2380","2016-06-15",28.299999
"2381","2016-06-16",29.700001
"2382","2016-06-17",28.700001
"2383","2016-06-20",31.700001
"2384","2016-06-21",30.299999
"2385","2016-06-22",29.6
"2386","2016-06-23",30.5
"2387","2016-06-24",29.6
"2388","2016-06-27",28.4
"2389","2016-06-28",29.9
"2390","2016-06-29",30.25
"2391","2016-06-30",31.200001
"2392","2016-07-01",30.700001
"2393","2016-07-05",30.1
"2394","2016-07-06",29.200001
"2395","2016-07-07",28.9
"2396","2016-07-08",28.65
"2397","2016-07-11",28.549999
"2398","2016-07-12",28.299999
"2399","2016-07-13",27.700001
"2400","2016-07-14",28.65
"2401","2016-07-15",27.950001
"2402","2016-07-18",28
"2403","2016-07-19",27.65
"2404","2016-07-20",27.450001
"2405","2016-07-21",27.25
"2406","2016-07-22",28
"2407","2016-07-25",28.5
"2408","2016-07-26",29.299999
"2409","2016-07-27",29.200001
"2410","2016-07-28",29.75
"2411","2016-07-29",30.5
"2412","2016-08-01",28.799999
"2413","2016-08-02",28.549999
"2414","2016-08-03",28.950001
"2415","2016-08-04",30.1
"2416","2016-08-05",30.049999
"2417","2016-08-08",31
"2418","2016-08-09",29.75
"2419","2016-08-10",29.299999
"2420","2016-08-11",24.25
"2421","2016-08-12",23.299999
"2422","2016-08-15",23.700001
"2423","2016-08-16",22.75
"2424","2016-08-17",22.75
"2425","2016-08-18",21.5
"2426","2016-08-19",20.700001
"2427","2016-08-22",20.6
"2428","2016-08-23",19.9
"2429","2016-08-24",19.5
"2430","2016-08-25",19.65
"2431","2016-08-26",19.5
"2432","2016-08-29",20
"2433","2016-08-30",19.75
"2434","2016-08-31",19.5
"2435","2016-09-01",19.35
"2436","2016-09-02",19.5
"2437","2016-09-06",19.75
"2438","2016-09-07",19.9
"2439","2016-09-08",20
"2440","2016-09-09",19.799999
"2441","2016-09-12",19.75
"2442","2016-09-13",19.299999
"2443","2016-09-14",18.5
"2444","2016-09-15",18.85
"2445","2016-09-16",18.950001
"2446","2016-09-19",19.15
"2447","2016-09-20",19.25
"2448","2016-09-21",19.85
"2449","2016-09-22",20
"2450","2016-09-23",20
"2451","2016-09-26",19.700001
"2452","2016-09-27",20.299999
"2453","2016-09-28",22.5
"2454","2016-09-29",24.1
"2455","2016-09-30",24.450001
"2456","2016-10-03",25.799999
"2457","2016-10-04",25.15
"2458","2016-10-05",23.700001
"2459","2016-10-06",22.9
"2460","2016-10-07",22.6
"2461","2016-10-10",22.25
"2462","2016-10-11",20.9
"2463","2016-10-12",21.35
"2464","2016-10-13",20.85
"2465","2016-10-14",21
"2466","2016-10-17",22.65
"2467","2016-10-18",22.799999
"2468","2016-10-19",21.9
"2469","2016-10-20",20.35
"2470","2016-10-21",20.75
"2471","2016-10-24",19.799999
"2472","2016-10-25",19.9
"2473","2016-10-26",20.15
"2474","2016-10-27",21.35
"2475","2016-10-28",20.9
"2476","2016-10-31",20.450001
"2477","2016-11-01",19.799999
"2478","2016-11-02",19.700001
"2479","2016-11-03",16.200001
"2480","2016-11-04",16.450001
"2481","2016-11-07",16.200001
"2482","2016-11-08",17.9
"2483","2016-11-09",19.9
"2484","2016-11-10",21.450001
"2485","2016-11-11",21.65
"2486","2016-11-14",23.200001
"2487","2016-11-15",23.700001
"2488","2016-11-16",23.9
"2489","2016-11-17",24.799999
"2490","2016-11-18",25.4
"2491","2016-11-21",25.6
"2492","2016-11-22",25.35
"2493","2016-11-23",25.299999
"2494","2016-11-25",25.25
"2495","2016-11-28",24.450001
"2496","2016-11-29",23.6
"2497","2016-11-30",24.25
"2498","2016-12-01",25.35
"2499","2016-12-02",25.700001
"2500","2016-12-05",25
"2501","2016-12-06",25.4
"2502","2016-12-07",25.65
"2503","2016-12-08",25.549999
"2504","2016-12-09",25.299999
"2505","2016-12-12",25.4
"2506","2016-12-13",25.200001
"2507","2016-12-14",24.35
"2508","2016-12-15",24.15
"2509","2016-12-16",24.549999
"2510","2016-12-19",24.35
"2511","2016-12-20",23.85
"2512","2016-12-21",21.950001
"2513","2016-12-22",21.6
"2514","2016-12-23",22
"2515","2016-12-27",23.200001
"2516","2016-12-28",21.9
"2517","2016-12-29",21.700001
"2518","2016-12-30",21.25
"2519","2017-01-03",22.450001
"2520","2017-01-04",24.799999
"2521","2017-01-05",24.9
"2522","2017-01-06",25.200001
"2523","2017-01-09",25.450001
"2524","2017-01-10",25.4
"2525","2017-01-11",25.5
"2526","2017-01-12",25.4
"2527","2017-01-13",25.299999
"2528","2017-01-17",24
"2529","2017-01-18",23.75
"2530","2017-01-19",23.700001
"2531","2017-01-20",23.75
"2532","2017-01-23",22.65
"2533","2017-01-24",23.299999
"2534","2017-01-25",24.200001
"2535","2017-01-26",23.4
"2536","2017-01-27",23.700001
"2537","2017-01-30",22.950001
"2538","2017-01-31",23.35
"2539","2017-02-01",23.799999
"2540","2017-02-02",23.450001
"2541","2017-02-03",23
"2542","2017-02-06",23.1
"2543","2017-02-07",22.700001
"2544","2017-02-08",23
"2545","2017-02-09",22.549999
"2546","2017-02-10",22.9
"2547","2017-02-13",22.6
"2548","2017-02-14",21.9
"2549","2017-02-15",23
"2550","2017-02-16",23.549999
"2551","2017-02-17",22.5
"2552","2017-02-21",19.6
"2553","2017-02-22",18.549999
"2554","2017-02-23",18.549999
"2555","2017-02-24",18.4
"2556","2017-02-27",17.15
"2557","2017-02-28",15.45
"2558","2017-03-01",16
"2559","2017-03-02",16.299999
"2560","2017-03-03",15.85
"2561","2017-03-06",15.7
"2562","2017-03-07",16
"2563","2017-03-08",15.75
"2564","2017-03-09",15.55
"2565","2017-03-10",15.7
"2566","2017-03-13",15.7
"2567","2017-03-14",15.85
"2568","2017-03-15",16.9
"2569","2017-03-16",16.9
"2570","2017-03-17",17.799999
"2571","2017-03-20",18.4
"2572","2017-03-21",17.25
"2573","2017-03-22",16.700001
"2574","2017-03-23",16.25
"2575","2017-03-24",16.049999
"2576","2017-03-27",15.65
"2577","2017-03-28",15.85
"2578","2017-03-29",15.85
"2579","2017-03-30",16.35
"2580","2017-03-31",16.450001
"2581","2017-04-03",15.85
"2582","2017-04-04",15.35
"2583","2017-04-05",15.15
"2584","2017-04-06",15.9
"2585","2017-04-07",15.5
"2586","2017-04-10",15.6
"2587","2017-04-11",15.25
"2588","2017-04-12",16.15
"2589","2017-04-13",15.55
"2590","2017-04-17",15.8
"2591","2017-04-18",15.75
"2592","2017-04-19",16.200001
"2593","2017-04-20",16.35
"2594","2017-04-21",15.6
"2595","2017-04-24",15.55
"2596","2017-04-25",15.25
"2597","2017-04-26",15.65
"2598","2017-04-27",15.4
"2599","2017-04-28",15.45
"2600","2017-05-01",14.3
"2601","2017-05-02",14
"2602","2017-05-03",13.1
"2603","2017-05-04",13.55
"2604","2017-05-05",16.950001
"2605","2017-05-08",15.65
"2606","2017-05-09",16.15
"2607","2017-05-10",16.049999
"2608","2017-05-11",15.45
"2609","2017-05-12",15.5
"2610","2017-05-15",16.1
"2611","2017-05-16",15.75
"2612","2017-05-17",16.200001
"2613","2017-05-18",15.8
"2614","2017-05-19",15.9
"2615","2017-05-22",15.95
"2616","2017-05-23",16.6
"2617","2017-05-24",17.15
"2618","2017-05-25",16.700001
"2619","2017-05-26",16.6
"2620","2017-05-30",15.85
"2621","2017-05-31",16.1
"2622","2017-06-01",15.8
"2623","2017-06-02",15.8
"2624","2017-06-05",15.9
"2625","2017-06-06",15.85
"2626","2017-06-07",15.15
"2627","2017-06-08",15
"2628","2017-06-09",14.25
"2629","2017-06-12",14.3
"2630","2017-06-13",15
"2631","2017-06-14",15.45
"2632","2017-06-15",14.75
"2633","2017-06-16",14.25
"2634","2017-06-19",13.6
"2635","2017-06-20",14.05
"2636","2017-06-21",12.1
"2637","2017-06-22",12.1
"2638","2017-06-23",12.25
"2639","2017-06-26",12.85
"2640","2017-06-27",12.4
"2641","2017-06-28",12.7
"2642","2017-06-29",12.65
"2643","2017-06-30",13.15
"2644","2017-07-03",12.25
"2645","2017-07-05",12.4
"2646","2017-07-06",12.1
"2647","2017-07-07",12.05
"2648","2017-07-10",11.6
"2649","2017-07-11",11.3
"2650","2017-07-12",11.25
"2651","2017-07-13",11.1
"2652","2017-07-14",11
"2653","2017-07-17",11.3
"2654","2017-07-18",11.35
"2655","2017-07-19",11.1
"2656","2017-07-20",11
"2657","2017-07-21",11.1
"2658","2017-07-24",11.55
"2659","2017-07-25",11.25
"2660","2017-07-26",11.5
"2661","2017-07-27",11.15
"2662","2017-07-28",11.35
"2663","2017-07-31",10.9
"2664","2017-08-01",10
"2665","2017-08-02",9.6
"2666","2017-08-03",8.8
"2667","2017-08-04",9.25
"2668","2017-08-07",8.95
"2669","2017-08-08",9.1
"2670","2017-08-09",10.05
"2671","2017-08-10",9.75
"2672","2017-08-11",9.85
"2673","2017-08-14",10.9
"2674","2017-08-15",10.95
"2675","2017-08-16",10.2
"2676","2017-08-17",10.05
"2677","2017-08-18",9.95
"2678","2017-08-21",9.75
"2679","2017-08-22",10.05
"2680","2017-08-23",10.3
"2681","2017-08-24",9.6
"2682","2017-08-25",9.5
"2683","2017-08-28",9.25
"2684","2017-08-29",9.55
"2685","2017-08-30",9.25
"2686","2017-08-31",8.95
"2687","2017-09-01",9.75
"2688","2017-09-05",9.75
"2689","2017-09-06",9.55
"2690","2017-09-07",9.7
"2691","2017-09-08",9.3
"2692","2017-09-11",9.85
"2693","2017-09-12",11
"2694","2017-09-13",11.05
"2695","2017-09-14",13.8
"2696","2017-09-15",12.4
"2697","2017-09-18",12.7
"2698","2017-09-19",12.45
"2699","2017-09-20",12.4
"2700","2017-09-21",12.4
"2701","2017-09-22",13.55
"2702","2017-09-25",13
"2703","2017-09-26",13.55
"2704","2017-09-27",13.1
"2705","2017-09-28",13.55
"2706","2017-09-29",13.65
"2707","2017-10-02",13.45
"2708","2017-10-03",13.55
"2709","2017-10-04",13.45
"2710","2017-10-05",13.1
"2711","2017-10-06",13.65
"2712","2017-10-09",13.35
"2713","2017-10-10",12.8
"2714","2017-10-11",13.15
"2715","2017-10-12",12.7
"2716","2017-10-13",13.05
"2717","2017-10-16",12.8
"2718","2017-10-17",12.45
"2719","2017-10-18",11.35
"2720","2017-10-19",10.9
"2721","2017-10-20",11
"2722","2017-10-23",10.75
"2723","2017-10-24",10.75
"2724","2017-10-25",12.25
"2725","2017-10-26",11.65
"2726","2017-10-27",12.1
"2727","2017-10-30",12.65
"2728","2017-10-31",12.8
"2729","2017-11-01",13.25
"2730","2017-11-02",12.7
"2731","2017-11-03",12.45
"2732","2017-11-06",14.5
"2733","2017-11-07",13.9
"2734","2017-11-08",14.9
"2735","2017-11-09",14.4
"2736","2017-11-10",14.3
"2737","2017-11-13",13.35
"2738","2017-11-14",13.6
"2739","2017-11-15",13.65
"2740","2017-11-16",13.3
"2741","2017-11-17",14.25
"2742","2017-11-20",13.95
"2743","2017-11-21",13.55
"2744","2017-11-22",13.3
"2745","2017-11-24",14.2
"2746","2017-11-27",15
"2747","2017-11-28",14
"2748","2017-11-29",14.4
"2749","2017-11-30",13.6
"2750","2017-12-01",14.2
"2751","2017-12-04",13.45
"2752","2017-12-05",13.25
"2753","2017-12-06",13.25
"2754","2017-12-07",13.45
"2755","2017-12-08",13.35
"2756","2017-12-11",13.15
"2757","2017-12-12",13.15
"2758","2017-12-13",12.35
"2759","2017-12-14",12.2
"2760","2017-12-15",12.35
"2761","2017-12-18",12.25
"2762","2017-12-19",12.3
"2763","2017-12-20",11.75
"2764","2017-12-21",12
"2765","2017-12-22",12.8
"2766","2017-12-26",12.85
"2767","2017-12-27",12.9
"2768","2017-12-28",12.65
"2769","2017-12-29",12.25
"2770","2018-01-02",12.3
"2771","2018-01-03",13.6
"2772","2018-01-04",15.1
"2773","2018-01-05",16.5
"2774","2018-01-08",16.450001
"2775","2018-01-09",16
"2776","2018-01-10",15.95
"2777","2018-01-11",16.1
"2778","2018-01-12",15.4
"2779","2018-01-16",15.2
"2780","2018-01-17",15
"2781","2018-01-18",14.9
"2782","2018-01-19",14.35
"2783","2018-01-22",14.1
"2784","2018-01-23",14.55
"2785","2018-01-24",14.55
"2786","2018-01-25",14.05
"2787","2018-01-26",14.55
"2788","2018-01-29",14.25
"2789","2018-01-30",14.05
"2790","2018-01-31",13.6
"2791","2018-02-01",14.05
"2792","2018-02-02",13.3
"2793","2018-02-05",13.2
"2794","2018-02-06",12.55
"2795","2018-02-07",12.25
"2796","2018-02-08",12.7
"2797","2018-02-09",11.05
"2798","2018-02-12",11.65
"2799","2018-02-13",12.2
"2800","2018-02-14",12.5
"2801","2018-02-15",12.95
"2802","2018-02-16",13.4
"2803","2018-02-20",13.5
"2804","2018-02-21",14.55
"2805","2018-02-22",12.8
"2806","2018-02-23",12.9
"2807","2018-02-26",12.4
"2808","2018-02-27",12.95
"2809","2018-02-28",12.8
"2810","2018-03-01",12.5
"2811","2018-03-02",12.45
"2812","2018-03-05",12.75
"2813","2018-03-06",12.85
"2814","2018-03-07",12.75
"2815","2018-03-08",13.2
"2816","2018-03-09",13.95
"2817","2018-03-12",12.7
"2818","2018-03-13",13.1
"2819","2018-03-14",13.1
"2820","2018-03-15",13.1
"2821","2018-03-16",13.2
"2822","2018-03-19",12.6
"2823","2018-03-20",13.1
"2824","2018-03-21",13.1
"2825","2018-03-22",13.2
"2826","2018-03-23",13.05
"2827","2018-03-26",12
"2828","2018-03-27",11.8
"2829","2018-03-28",11.9
"2830","2018-03-29",12.75
"2831","2018-04-02",12.45
"2832","2018-04-03",12.2
"2833","2018-04-04",12.2
"2834","2018-04-05",11.25
"2835","2018-04-06",10.95
"2836","2018-04-09",11.15
"2837","2018-04-10",11.6
"2838","2018-04-11",11.75
"2839","2018-04-12",12.25
"2840","2018-04-13",12.35
"2841","2018-04-16",12.45
"2842","2018-04-17",12.45
"2843","2018-04-18",12.25
"2844","2018-04-19",12.4
"2845","2018-04-20",13.35
"2846","2018-04-23",13.6
"2847","2018-04-24",13.5
"2848","2018-04-25",13.2
"2849","2018-04-26",13.95
"2850","2018-04-27",14.15
"2851","2018-04-30",13.4
"2852","2018-05-01",12.65
"2853","2018-05-02",11.8
"2854","2018-05-03",11.4
"2855","2018-05-04",11.6
"2856","2018-05-07",11.85
"2857","2018-05-08",11.35
"2858","2018-05-09",11.4
"2859","2018-05-10",11.4
"2860","2018-05-11",11.6
"2861","2018-05-14",11.5
"2862","2018-05-15",11.4
"2863","2018-05-16",11.45
"2864","2018-05-17",11.2
"2865","2018-05-18",11.35
"2866","2018-05-21",11.25
"2867","2018-05-22",10.85
"2868","2018-05-23",10.85
"2869","2018-05-24",11.1
"2870","2018-05-25",10.9
"2871","2018-05-29",11.95
"2872","2018-05-30",11.95
"2873","2018-05-31",12
"2874","2018-06-01",11.35
"2875","2018-06-04",11.75
"2876","2018-06-05",12
"2877","2018-06-06",12.05
"2878","2018-06-07",12.1
"2879","2018-06-08",12.2
"2880","2018-06-11",11.4
"2881","2018-06-12",11.65
"2882","2018-06-13",11.75
"2883","2018-06-14",11.35
"2884","2018-06-15",11.2
"2885","2018-06-18",11.4
"2886","2018-06-19",10.95
"2887","2018-06-20",11.1
"2888","2018-06-21",11
"2889","2018-06-22",10.1
"2890","2018-06-25",9.7
"2891","2018-06-26",9.7
"2892","2018-06-27",9.85
"2893","2018-06-28",10.05
"2894","2018-06-29",9.5
"2895","2018-07-02",9.05
"2896","2018-07-03",9.2
"2897","2018-07-05",9.5
"2898","2018-07-06",10.2
"2899","2018-07-09",10.5
"2900","2018-07-10",10.85
"2901","2018-07-11",10.7
"2902","2018-07-12",10.7
"2903","2018-07-13",10.7
"2904","2018-07-16",10.55
"2905","2018-07-17",10.5
"2906","2018-07-18",11
"2907","2018-07-19",10.55
"2908","2018-07-20",10.7
"2909","2018-07-23",10.7
"2910","2018-07-24",10.25
"2911","2018-07-25",10
"2912","2018-07-26",10.8
"2913","2018-07-27",11
"2914","2018-07-30",11.1
"2915","2018-07-31",11.4
"2916","2018-08-01",10.75
"2917","2018-08-02",11
"2918","2018-08-03",10.9
"2919","2018-08-06",11.65
"2920","2018-08-07",9.95
"2921","2018-08-08",10.75
"2922","2018-08-09",11
"2923","2018-08-10",11.4
"2924","2018-08-13",11.3
"2925","2018-08-14",11
"2926","2018-08-15",10.95
"2927","2018-08-16",10.75
"2928","2018-08-17",10.9
"2929","2018-08-20",10.9
"2930","2018-08-21",10.95
"2931","2018-08-22",11.25
"2932","2018-08-23",11.1
"2933","2018-08-24",10.95
"2934","2018-08-27",10.95
"2935","2018-08-28",11.05
"2936","2018-08-29",11
"2937","2018-08-30",10.65
"2938","2018-08-31",10.95
"2939","2018-09-04",11.6
"2940","2018-09-05",11.5
"2941","2018-09-06",11.6
"2942","2018-09-07",11.6
"2943","2018-09-10",11.65
"2944","2018-09-11",11.6
"2945","2018-09-12",11.35
"2946","2018-09-13",11
"2947","2018-09-14",11.15
"2948","2018-09-17",11.2
"2949","2018-09-18",11.05
"2950","2018-09-19",11.15
"2951","2018-09-20",11.3
"2952","2018-09-21",10.3
"2953","2018-09-24",10.85
"2954","2018-09-25",10.75
"2955","2018-09-26",10.7
"2956","2018-09-27",10.2
"2957","2018-09-28",10.25
"2958","2018-10-01",10.15
"2959","2018-10-02",10.3
"2960","2018-10-03",10.2
"2961","2018-10-04",10.05
"2962","2018-10-05",9.65
"2963","2018-10-08",9.85
"2964","2018-10-09",10.1
"2965","2018-10-10",9.4
"2966","2018-10-11",9.1
"2967","2018-10-12",9.25
"2968","2018-10-15",8.95
"2969","2018-10-16",8.8
"2970","2018-10-17",8.75
"2971","2018-10-18",8.15
"2972","2018-10-19",7.65
"2973","2018-10-22",7.2
"2974","2018-10-23",6.75
"2975","2018-10-24",7.05
"2976","2018-10-25",7.25
"2977","2018-10-26",7.05
"2978","2018-10-29",6.7
