"","date","ASTC"
"2901","2018-07-11",3.45
"2902","2018-07-12",3.57
"2903","2018-07-13",3.45
"2904","2018-07-16",3.4
"2905","2018-07-17",3.42
"2906","2018-07-18",3.5
"2907","2018-07-19",3.37
"2908","2018-07-20",3.34
"2909","2018-07-23",3.3
"2910","2018-07-24",3.32
"2911","2018-07-25",3.49
"2912","2018-07-26",3.5
"2913","2018-07-27",3.42
"2914","2018-07-30",3.45
"2915","2018-07-31",3.9
"2916","2018-08-01",3.8
"2917","2018-08-02",4.01
"2918","2018-08-03",3.9
"2919","2018-08-06",3.72
"2920","2018-08-07",3.79
"2921","2018-08-08",3.69
"2922","2018-08-09",3.86
"2923","2018-08-10",3.75
"2924","2018-08-13",3.85
"2925","2018-08-14",3.73
"2926","2018-08-15",3.53
"2927","2018-08-16",3.49
"2928","2018-08-17",3.43
"2929","2018-08-20",3.52
"2930","2018-08-21",3.56
"2931","2018-08-22",3.46
"2932","2018-08-23",3.52
"2933","2018-08-24",3.63
"2934","2018-08-27",3.56
"2935","2018-08-28",3.59
"2936","2018-08-29",3.54
"2937","2018-08-30",3.52
"2938","2018-08-31",3.46
"2939","2018-09-04",3.39
"2940","2018-09-05",3.43
"2941","2018-09-06",3.5
"2942","2018-09-07",3.43
"2943","2018-09-10",3.38
"2944","2018-09-11",3.39
"2945","2018-09-12",3.4
"2946","2018-09-13",3.27
"2947","2018-09-14",3.32
"2948","2018-09-17",3.13
"2949","2018-09-18",3.22
"2950","2018-09-19",3.3
"2951","2018-09-20",3.26
"2952","2018-09-21",5.59
"2953","2018-09-24",3.33
"2954","2018-09-25",3.05
"2955","2018-09-26",2.91
"2956","2018-09-27",2.81
"2957","2018-09-28",2.77
"2958","2018-10-01",2.67
"2959","2018-10-02",2.55
"2960","2018-10-03",2.64
"2961","2018-10-04",2.54
"2962","2018-10-05",2.61
"2963","2018-10-08",2.35
"2964","2018-10-09",2.33
"2965","2018-10-10",2.69
"2966","2018-10-11",2.86
"2967","2018-10-12",3.19
"2968","2018-10-15",3.09
"2969","2018-10-16",2.94
"2970","2018-10-17",2.94
"2971","2018-10-18",2.94
"2972","2018-10-19",2.89
"2973","2018-10-22",2.94
"2974","2018-10-23",2.87
"2975","2018-10-24",2.66
"2976","2018-10-25",2.94
"2977","2018-10-26",2.96
"2978","2018-10-29",2.82
"2979","2018-10-30",2.92
"2980","2018-10-31",2.96
"2981","2018-11-01",3.17
"2982","2018-11-02",3.25
"2983","2018-11-05",3.23
"2984","2018-11-06",3.25
"2985","2018-11-07",3.16
"2986","2018-11-08",3.23
"2987","2018-11-09",3.17
"2988","2018-11-12",3.14
"2989","2018-11-13",3.14
"2990","2018-11-14",3.12
"2991","2018-11-15",3.02
"2992","2018-11-16",3.15
"2993","2018-11-19",2.98
"2994","2018-11-20",2.97
"2995","2018-11-21",2.92
"2996","2018-11-23",2.98
"2997","2018-11-26",2.91
"2998","2018-11-27",2.85
"2999","2018-11-28",2.81
"3000","2018-11-29",2.85
"3001","2018-11-30",2.8
"3002","2018-12-03",2.87
"3003","2018-12-04",2.9
"3004","2018-12-06",2.76
"3005","2018-12-07",2.85
"3006","2018-12-10",2.79
"3007","2018-12-11",2.67
"3008","2018-12-12",3.4
"3009","2018-12-13",3.69
"3010","2018-12-14",3.52
"3011","2018-12-17",3.4
"3012","2018-12-18",3.19
"3013","2018-12-19",3.4
"3014","2018-12-20",3.38
"3015","2018-12-21",5
"3016","2018-12-24",4.08
"3017","2018-12-26",4.28
"3018","2018-12-27",4.41
"3019","2018-12-28",5.29
"3020","2018-12-31",4.77
"3021","2019-01-02",4.62
"3022","2019-01-03",5.08
"3023","2019-01-04",5.21
"3024","2019-01-07",5.15
"3025","2019-01-08",5.04
"3026","2019-01-09",5.03
"3027","2019-01-10",4.73
"3028","2019-01-11",4.87
"3029","2019-01-14",4.35
"3030","2019-01-15",4.41
"3031","2019-01-16",4.36
"3032","2019-01-17",4.62
"3033","2019-01-18",5
"3034","2019-01-22",4.71
"3035","2019-01-23",4.88
"3036","2019-01-24",5.05
"3037","2019-01-25",5.15
"3038","2019-01-28",5.01
"3039","2019-01-29",5.01
"3040","2019-01-30",5.02
"3041","2019-01-31",5.07
"3042","2019-02-01",4.78
"3043","2019-02-04",4.93
"3044","2019-02-05",4.87
"3045","2019-02-06",4.9
"3046","2019-02-07",5.01
"3047","2019-02-08",4.9
"3048","2019-02-11",4.89
"3049","2019-02-12",4.9
"3050","2019-02-13",4.87
"3051","2019-02-14",4.9
"3052","2019-02-15",4.82
"3053","2019-02-19",4.75
"3054","2019-02-20",5.05
"3055","2019-02-21",4.66
"3056","2019-02-22",4.54
"3057","2019-02-25",4.37
"3058","2019-02-26",4.31
"3059","2019-02-27",4.26
"3060","2019-02-28",4.41
"3061","2019-03-01",4.27
"3062","2019-03-04",4.42
"3063","2019-03-05",4.21
"3064","2019-03-06",4.23
"3065","2019-03-07",4.1
"3066","2019-03-08",3.91
"3067","2019-03-11",3.49
"3068","2019-03-12",3.62
"3069","2019-03-13",3.65
"3070","2019-03-14",3.71
"3071","2019-03-15",3.74
"3072","2019-03-18",3.71
"3073","2019-03-19",3.78
"3074","2019-03-20",3.88
"3075","2019-03-21",3.78
"3076","2019-03-22",3.86
"3077","2019-03-25",3.79
"3078","2019-03-26",3.66
"3079","2019-03-27",3.7
"3080","2019-03-28",3.82
"3081","2019-03-29",3.64
"3082","2019-04-01",3.67
"3083","2019-04-02",3.57
"3084","2019-04-03",3.5
"3085","2019-04-04",3.4
"3086","2019-04-05",3.52
"3087","2019-04-08",3.83
"3088","2019-04-09",3.78
"3089","2019-04-10",3.65
"3090","2019-04-11",3.58
"3091","2019-04-12",3.55
"3092","2019-04-15",3.71
"3093","2019-04-16",3.65
"3094","2019-04-17",3.63
"3095","2019-04-18",4
"3096","2019-04-22",4.02
"3097","2019-04-23",3.88
"3098","2019-04-24",4.25
"3099","2019-04-25",4.29
"3100","2019-04-26",3.75
"3101","2019-04-29",3.92
"3102","2019-04-30",3.98
"3103","2019-05-01",4.03
"3104","2019-05-02",4.44
"3105","2019-05-03",4.28
"3106","2019-05-06",4.23
"3107","2019-05-07",4
"3108","2019-05-08",3.77
"3109","2019-05-09",3.99
"3110","2019-05-10",3.84
"3111","2019-05-13",3.87
"3112","2019-05-14",3.89
"3113","2019-05-15",3.84
"3114","2019-05-16",3.69
"3115","2019-05-17",3.89
"3116","2019-05-20",3.89
"3117","2019-05-21",3.76
"3118","2019-05-22",3.98
"3119","2019-05-23",3.82
"3120","2019-05-24",3.9
"3121","2019-05-28",3.73
"3122","2019-05-29",3.68
"3123","2019-05-30",3.51
"3124","2019-05-31",3.51
"3125","2019-06-03",3.64
"3126","2019-06-04",3.65
"3127","2019-06-05",3.56
"3128","2019-06-06",3.57
"3129","2019-06-07",3.48
"3130","2019-06-10",3.58
"3131","2019-06-11",3.3
"3132","2019-06-12",3.19
"3133","2019-06-13",3.11
"3134","2019-06-14",3.05
"3135","2019-06-17",3.12
"3136","2019-06-18",3.2
"3137","2019-06-19",3.14
"3138","2019-06-20",3.13
"3139","2019-06-21",2.98
"3140","2019-06-24",2.92
"3141","2019-06-25",2.94
"3142","2019-06-26",2.86
"3143","2019-06-27",2.77
"3144","2019-06-28",2.5
"3145","2019-07-01",2.47
"3146","2019-07-02",2.47
"3147","2019-07-03",2.5
"3148","2019-07-05",2.62
"3149","2019-07-08",2.8
"3150","2019-07-09",2.56
"3151","2019-07-10",2.75
"3152","2019-07-11",2.81
"3153","2019-07-12",2.62
"3154","2019-07-15",2.58
"3155","2019-07-16",2.56
"3156","2019-07-17",2.55
"3157","2019-07-18",2.45
"3158","2019-07-19",2.53
"3159","2019-07-22",2.55
"3160","2019-07-23",2.55
"3161","2019-07-24",2.58
"3162","2019-07-25",2.47
"3163","2019-07-26",2.5
"3164","2019-07-29",2.6
"3165","2019-07-30",2.56
"3166","2019-07-31",2.71
"3167","2019-08-01",2.45
"3168","2019-08-02",2.33
"3169","2019-08-05",2.37
"3170","2019-08-06",2.33
"3171","2019-08-07",2.28
"3172","2019-08-08",2.32
"3173","2019-08-09",2.28
"3174","2019-08-12",2.35
"3175","2019-08-13",2.32
"3176","2019-08-14",2.34
"3177","2019-08-15",2.46
"3178","2019-08-16",2.43
"3179","2019-08-19",2.32
"3180","2019-08-20",2.4
"3181","2019-08-21",2.46
"3182","2019-08-22",2.24
"3183","2019-08-23",2.38
"3184","2019-08-26",2.44
"3185","2019-08-27",2.43
"3186","2019-08-28",2.35
"3187","2019-08-29",2.29
"3188","2019-08-30",2.3
"3189","2019-09-03",2.2
"3190","2019-09-04",2.23
"3191","2019-09-05",2.3
"3192","2019-09-06",2.24
"3193","2019-09-09",2.3
"3194","2019-09-10",2.15
"3195","2019-09-11",2.18
"3196","2019-09-12",2.16
"3197","2019-09-13",2.16
"3198","2019-09-16",2.26
"3199","2019-09-17",2.16
"3200","2019-09-18",2.14
"3201","2019-09-19",2.15
"3202","2019-09-20",2.12
"3203","2019-09-23",2.01
"3204","2019-09-24",2.01
"3205","2019-09-25",1.9
"3206","2019-09-26",1.89
"3207","2019-09-27",1.95
"3208","2019-09-30",1.77
"3209","2019-10-01",1.5
"3210","2019-10-02",1.56
"3211","2019-10-03",1.5
"3212","2019-10-04",1.54
"3213","2019-10-07",1.61
"3214","2019-10-08",1.79
"3215","2019-10-09",1.86
"3216","2019-10-10",1.87
"3217","2019-10-11",1.85
"3218","2019-10-14",1.75
"3219","2019-10-15",1.66
"3220","2019-10-16",1.68
"3221","2019-10-17",1.68
"3222","2019-10-18",1.63
"3223","2019-10-21",1.58
"3224","2019-10-22",1.57
"3225","2019-10-23",1.57
"3226","2019-10-24",1.6
"3227","2019-10-25",1.51
"3228","2019-10-28",1.45
"3229","2019-10-29",1.43
"3230","2019-10-30",1.48
"3231","2019-10-31",1.55
"3232","2019-11-01",1.47
"3233","2019-11-04",1.37
"3234","2019-11-05",1.33
"3235","2019-11-06",1.32
"3236","2019-11-07",1.21
"3237","2019-11-08",1.2
"3238","2019-11-11",1.23
"3239","2019-11-12",1.21
"3240","2019-11-13",1.19
"3241","2019-11-14",1.71
"3242","2019-11-15",1.95
"3243","2019-11-18",1.82
"3244","2019-11-19",1.58
"3245","2019-11-20",1.54
"3246","2019-11-21",1.51
"3247","2019-11-22",1.66
"3248","2019-11-25",1.75
"3249","2019-11-26",1.74
"3250","2019-11-27",1.77
"3251","2019-11-29",2.1
"3252","2019-12-02",1.99
"3253","2019-12-03",1.86
"3254","2019-12-04",1.85
"3255","2019-12-05",1.86
"3256","2019-12-06",1.88
"3257","2019-12-09",1.9
"3258","2019-12-10",1.86
"3259","2019-12-11",1.91
"3260","2019-12-12",1.86
"3261","2019-12-13",1.82
"3262","2019-12-16",1.86
"3263","2019-12-17",1.8
"3264","2019-12-18",1.78
"3265","2019-12-19",1.83
"3266","2019-12-20",1.85
"3267","2019-12-23",1.81
"3268","2019-12-24",1.86
"3269","2019-12-26",1.82
"3270","2019-12-27",1.82
"3271","2019-12-30",1.81
"3272","2019-12-31",1.8
"3273","2020-01-02",1.89
"3274","2020-01-03",1.89
"3275","2020-01-06",2.24
"3276","2020-01-07",2.35
"3277","2020-01-08",2.28
"3278","2020-01-09",2.1
"3279","2020-01-10",2.22
"3280","2020-01-13",2.07
"3281","2020-01-14",2.09
"3282","2020-01-15",2.14
"3283","2020-01-16",2.14
"3284","2020-01-17",2.09
"3285","2020-01-21",2.12
"3286","2020-01-22",2.12
"3287","2020-01-23",2.11
"3288","2020-01-24",2.08
"3289","2020-01-27",2.03
"3290","2020-01-28",2.03
"3291","2020-01-29",1.9
"3292","2020-01-30",1.72
"3293","2020-01-31",1.77
"3294","2020-02-03",1.78
"3295","2020-02-04",1.72
"3296","2020-02-05",1.74
"3297","2020-02-06",1.67
"3298","2020-02-07",1.71
"3299","2020-02-10",1.85
"3300","2020-02-11",1.92
"3301","2020-02-12",1.94
"3302","2020-02-13",2.14
"3303","2020-02-14",2.1
"3304","2020-02-18",1.97
"3305","2020-02-19",1.98
"3306","2020-02-20",1.97
"3307","2020-02-21",2.04
"3308","2020-02-24",1.92
"3309","2020-02-25",1.66
"3310","2020-02-26",1.77
"3311","2020-02-27",1.6
"3312","2020-02-28",1.68
"3313","2020-03-02",1.66
"3314","2020-03-03",1.76
"3315","2020-03-04",1.66
"3316","2020-03-05",1.61
"3317","2020-03-06",1.54
"3318","2020-03-09",1.52
"3319","2020-03-10",1.73
"3320","2020-03-11",1.66
"3321","2020-03-12",1.45
"3322","2020-03-13",1.32
"3323","2020-03-16",1.25
"3324","2020-03-17",1.39
"3325","2020-03-18",1.17
"3326","2020-03-19",1.13
"3327","2020-03-20",1.09
"3328","2020-03-23",1.11
"3329","2020-03-24",1.12
"3330","2020-03-25",4.05
"3331","2020-03-26",3.47
"3332","2020-03-27",3.63
"3333","2020-03-30",3.16
"3334","2020-03-31",2.6
"3335","2020-04-01",2.28
"3336","2020-04-02",2.55
"3337","2020-04-03",2.68
"3338","2020-04-06",2.5
"3339","2020-04-07",2.43
"3340","2020-04-08",2.37
"3341","2020-04-09",3.41
"3342","2020-04-13",3.14
"3343","2020-04-14",2.96
"3344","2020-04-15",2.82
"3345","2020-04-16",2.74
"3346","2020-04-17",2.73
"3347","2020-04-20",2.79
"3348","2020-04-21",2.66
"3349","2020-04-22",2.69
"3350","2020-04-23",2.62
"3351","2020-04-24",2.57
"3352","2020-04-27",2.64
"3353","2020-04-28",2.53
"3354","2020-04-29",2.68
"3355","2020-04-30",2.97
"3356","2020-05-01",2.8
"3357","2020-05-04",2.78
"3358","2020-05-05",2.96
"3359","2020-05-06",3.2
"3360","2020-05-07",3.13
"3361","2020-05-08",3.13
"3362","2020-05-11",2.88
"3363","2020-05-12",3.28
"3364","2020-05-13",2.9
"3365","2020-05-14",2.82
"3366","2020-05-15",2.62
"3367","2020-05-18",2.67
"3368","2020-05-19",2.73
"3369","2020-05-20",2.75
"3370","2020-05-21",2.8
"3371","2020-05-22",2.79
"3372","2020-05-26",2.8
"3373","2020-05-27",2.7
"3374","2020-05-28",2.7
"3375","2020-05-29",2.68
"3376","2020-06-01",2.61
"3377","2020-06-02",2.61
"3378","2020-06-03",2.88
"3379","2020-06-04",2.82
"3380","2020-06-05",2.78
"3381","2020-06-08",2.76
"3382","2020-06-09",3.08
"3383","2020-06-10",3.09
"3384","2020-06-11",2.68
"3385","2020-06-12",2.71
"3386","2020-06-15",2.74
"3387","2020-06-16",2.71
"3388","2020-06-17",2.67
"3389","2020-06-18",2.67
"3390","2020-06-19",2.66
"3391","2020-06-22",2.78
"3392","2020-06-23",2.7
"3393","2020-06-24",2.89
"3394","2020-06-25",2.9
"3395","2020-06-26",2.81
"3396","2020-06-29",2.71
"3397","2020-06-30",2.85
"3398","2020-07-01",2.86
"3399","2020-07-02",2.86
"3400","2020-07-06",2.87
"3401","2020-07-07",2.71
"3402","2020-07-08",2.74
"3403","2020-07-09",2.69
"3404","2020-07-10",2.65
"3405","2020-07-13",2.7
"3406","2020-07-14",2.64
"3407","2020-07-15",2.65
"3408","2020-07-16",3.07
"3409","2020-07-17",3.25
"3410","2020-07-20",2.92
"3411","2020-07-21",2.92
"3412","2020-07-22",2.79
"3413","2020-07-23",2.76
"3414","2020-07-24",2.73
"3415","2020-07-27",2.75
"3416","2020-07-28",2.78
"3417","2020-07-29",2.77
"3418","2020-07-30",2.95
"3419","2020-07-31",3.08
"3420","2020-08-03",2.97
"3421","2020-08-04",3.01
"3422","2020-08-05",3.07
"3423","2020-08-06",2.97
"3424","2020-08-07",3.17
"3425","2020-08-10",3.2
"3426","2020-08-11",3.12
"3427","2020-08-12",2.97
"3428","2020-08-13",2.65
"3429","2020-08-14",2.67
"3430","2020-08-17",2.78
"3431","2020-08-18",2.72
"3432","2020-08-19",2.76
"3433","2020-08-20",2.67
"3434","2020-08-21",2.62
"3435","2020-08-24",2.48
"3436","2020-08-25",2.48
"3437","2020-08-26",2.38
"3438","2020-08-27",2.35
"3439","2020-08-28",2.24
"3440","2020-08-31",2.19
"3441","2020-09-01",2.01
"3442","2020-09-02",1.92
"3443","2020-09-03",1.79
"3444","2020-09-04",1.72
"3445","2020-09-08",1.71
"3446","2020-09-09",2.06
"3447","2020-09-10",1.92
"3448","2020-09-11",1.82
"3449","2020-09-14",1.61
"3450","2020-09-15",1.57
"3451","2020-09-16",1.51
"3452","2020-09-17",1.51
"3453","2020-09-18",1.51
"3454","2020-09-21",1.51
"3455","2020-09-22",1.57
"3456","2020-09-23",1.49
"3457","2020-09-24",1.51
"3458","2020-09-25",1.58
"3459","2020-09-28",1.68
"3460","2020-09-29",1.84
"3461","2020-09-30",1.7
"3462","2020-10-01",1.72
"3463","2020-10-02",1.72
"3464","2020-10-05",1.72
"3465","2020-10-06",1.71
"3466","2020-10-07",1.77
"3467","2020-10-08",1.76
"3468","2020-10-09",1.75
"3469","2020-10-12",1.76
"3470","2020-10-13",1.73
"3471","2020-10-14",1.73
"3472","2020-10-15",1.73
"3473","2020-10-16",1.65
"3474","2020-10-19",1.67
"3475","2020-10-20",1.69
"3476","2020-10-21",2.68
"3477","2020-10-22",2.47
"3478","2020-10-23",2.41
"3479","2020-10-26",2.15
"3480","2020-10-27",2.08
"3481","2020-10-28",2.43
"3482","2020-10-29",2.01
"3483","2020-10-30",1.99
"3484","2020-11-02",1.92
"3485","2020-11-03",1.89
"3486","2020-11-04",1.8
"3487","2020-11-05",1.81
"3488","2020-11-06",1.74
"3489","2020-11-09",1.59
"3490","2020-11-10",1.74
"3491","2020-11-11",1.68
"3492","2020-11-12",1.68
"3493","2020-11-13",1.89
"3494","2020-11-16",1.76
"3495","2020-11-17",1.75
"3496","2020-11-18",1.74
"3497","2020-11-19",1.71
"3498","2020-11-20",1.74
"3499","2020-11-23",1.83
"3500","2020-11-24",1.78
"3501","2020-11-25",1.86
"3502","2020-11-27",1.97
