"","date","CLPT"
"1952","2020-02-25",5.32
"1953","2020-02-26",5.2
"1954","2020-02-27",5.12
"1955","2020-02-28",4.92
"1956","2020-03-02",5.1
"1957","2020-03-03",5.06
"1958","2020-03-04",4.98
"1959","2020-03-05",4.77
"1960","2020-03-06",4.8
"1961","2020-03-09",4.33
"1962","2020-03-10",4.56
"1963","2020-03-11",4.38
"1964","2020-03-12",4.03
"1965","2020-03-13",4.3
"1966","2020-03-16",3.99
"1967","2020-03-17",3.69
"1968","2020-03-18",3.37
"1969","2020-03-19",3.56
"1970","2020-03-20",3.33
"1971","2020-03-23",3.39
"1972","2020-03-24",3.47
"1973","2020-03-25",3.42
"1974","2020-03-26",3.86
"1975","2020-03-27",3.66
"1976","2020-03-30",3.46
"1977","2020-03-31",3.58
"1978","2020-04-01",3.18
"1979","2020-04-02",3.32
"1980","2020-04-03",3.28
"1981","2020-04-06",3.43
"1982","2020-04-07",3.48
"1983","2020-04-08",3.9
"1984","2020-04-09",3.38
"1985","2020-04-13",3.71
"1986","2020-04-14",3.84
"1987","2020-04-15",3.84
"1988","2020-04-16",3.53
"1989","2020-04-17",3.51
"1990","2020-04-20",3.73
"1991","2020-04-21",3.63
"1992","2020-04-22",3.69
"1993","2020-04-23",3.74
"1994","2020-04-24",3.5
"1995","2020-04-27",3.72
"1996","2020-04-28",3.55
"1997","2020-04-29",3.85
"1998","2020-04-30",3.76
"1999","2020-05-01",3.55
"2000","2020-05-04",3.4
"2001","2020-05-05",3.44
"2002","2020-05-06",3.67
"2003","2020-05-07",3.69
"2004","2020-05-08",3.63
"2005","2020-05-11",3.62
"2006","2020-05-12",3.5
"2007","2020-05-13",3.17
"2008","2020-05-14",3.18
"2009","2020-05-15",3.08
"2010","2020-05-18",3.11
"2011","2020-05-19",3.15
"2012","2020-05-20",3.2
"2013","2020-05-21",3.8
"2014","2020-05-22",4.1
"2015","2020-05-26",4.28
"2016","2020-05-27",3.76
"2017","2020-05-28",4.19
"2018","2020-05-29",4.07
"2019","2020-06-01",4.11
"2020","2020-06-02",4.09
"2021","2020-06-03",4.13
"2022","2020-06-04",4.24
"2023","2020-06-05",4.27
"2024","2020-06-08",4.24
"2025","2020-06-09",4.56
"2026","2020-06-10",4.15
"2027","2020-06-11",3.88
"2028","2020-06-12",3.86
"2029","2020-06-15",3.79
"2030","2020-06-16",4.01
"2031","2020-06-17",4.22
"2032","2020-06-18",4.09
"2033","2020-06-19",3.76
"2034","2020-06-22",3.82
"2035","2020-06-23",3.97
"2036","2020-06-24",3.83
"2037","2020-06-25",3.57
"2038","2020-06-26",3.55
"2039","2020-06-29",3.43
"2040","2020-06-30",3.555
"2041","2020-07-01",3.53
"2042","2020-07-02",3.64
"2043","2020-07-06",3.5595
"2044","2020-07-07",3.54
"2045","2020-07-08",3.57
"2046","2020-07-09",3.24
"2047","2020-07-10",3.37
"2048","2020-07-13",3.21
"2049","2020-07-14",3.19
"2050","2020-07-15",3.42
"2051","2020-07-16",3.84
"2052","2020-07-17",4.82
"2053","2020-07-20",4.74
"2054","2020-07-21",4.94
"2055","2020-07-22",4.73
"2056","2020-07-23",4.66
"2057","2020-07-24",4.52
"2058","2020-07-27",4.68
"2059","2020-07-28",4.88
"2060","2020-07-29",4.57
"2061","2020-07-30",4.75
"2062","2020-07-31",4.45
"2063","2020-08-03",4.28
"2064","2020-08-04",4.01
"2065","2020-08-05",4.12
"2066","2020-08-06",4.02
"2067","2020-08-07",4
"2068","2020-08-10",4.12
"2069","2020-08-11",4
"2070","2020-08-12",4
"2071","2020-08-13",3.91
"2072","2020-08-14",4.1
"2073","2020-08-17",4.21
"2074","2020-08-18",4.16
"2075","2020-08-19",4.2
"2076","2020-08-20",4.12
"2077","2020-08-21",3.99
"2078","2020-08-24",3.8
"2079","2020-08-25",3.65
"2080","2020-08-26",4.02
"2081","2020-08-27",4.13
"2082","2020-08-28",4.31
"2083","2020-08-31",4.39
"2084","2020-09-01",4.34
"2085","2020-09-02",4.06
"2086","2020-09-03",3.84
"2087","2020-09-04",4.23
"2088","2020-09-08",4.26
"2089","2020-09-09",4.39
"2090","2020-09-10",4.53
"2091","2020-09-11",4.49
"2092","2020-09-14",5.23
"2093","2020-09-15",5.65
"2094","2020-09-16",5.52
"2095","2020-09-17",5.57
"2096","2020-09-18",5.89
"2097","2020-09-21",5.85
"2098","2020-09-22",5.78
"2099","2020-09-23",5.4
"2100","2020-09-24",5.17
"2101","2020-09-25",5.48
"2102","2020-09-28",5.88
"2103","2020-09-29",5.8
"2104","2020-09-30",5.46
"2105","2020-10-01",5.11
"2106","2020-10-02",5.14
"2107","2020-10-05",5.44
"2108","2020-10-06",5.25
"2109","2020-10-07",5.45
"2110","2020-10-08",5.3
"2111","2020-10-09",5.4
"2112","2020-10-12",5.34
"2113","2020-10-13",5.6
"2114","2020-10-14",6.3
"2115","2020-10-15",7.12
"2116","2020-10-16",8.15
"2117","2020-10-19",7.7
"2118","2020-10-20",7.57
"2119","2020-10-21",7.14
"2120","2020-10-22",7.3
"2121","2020-10-23",7.24
"2122","2020-10-26",6.62
"2123","2020-10-27",7.12
"2124","2020-10-28",6.88
"2125","2020-10-29",7.01
"2126","2020-10-30",7
"2127","2020-11-02",6.71
"2128","2020-11-03",6.64
"2129","2020-11-04",6.56
"2130","2020-11-05",6.64
"2131","2020-11-06",6.65
"2132","2020-11-09",7
"2133","2020-11-10",6.85
"2134","2020-11-11",7.93
"2135","2020-11-12",8
"2136","2020-11-13",8.77
"2137","2020-11-16",9.2
"2138","2020-11-17",9.35
"2139","2020-11-18",9.01
"2140","2020-11-19",9.32
"2141","2020-11-20",9.35
"2142","2020-11-23",9.93
"2143","2020-11-24",9.53
"2144","2020-11-25",10.1
"2145","2020-11-27",10.7
