"","date","SPSC"
"1884","2017-10-12",28.99
"1885","2017-10-13",29.52
"1886","2017-10-16",29.879999
"1887","2017-10-17",29.355
"1888","2017-10-18",29.834999
"1889","2017-10-19",29.73
"1890","2017-10-20",30.424999
"1891","2017-10-23",29.34
"1892","2017-10-24",29.645
"1893","2017-10-25",28.485001
"1894","2017-10-26",26.76
"1895","2017-10-27",24.360001
"1896","2017-10-30",24.219999
"1897","2017-10-31",24.58
"1898","2017-11-01",24.01
"1899","2017-11-02",24.01
"1900","2017-11-03",24.225
"1901","2017-11-06",24.389999
"1902","2017-11-07",23.950001
"1903","2017-11-08",23.945
"1904","2017-11-09",23.700001
"1905","2017-11-10",23.549999
"1906","2017-11-13",23.4
"1907","2017-11-14",23.285
"1908","2017-11-15",22.969999
"1909","2017-11-16",22.74
"1910","2017-11-17",23.315001
"1911","2017-11-20",24.495001
"1912","2017-11-21",25.120001
"1913","2017-11-22",25.254999
"1914","2017-11-24",25.16
"1915","2017-11-27",25.235001
"1916","2017-11-28",25.26
"1917","2017-11-29",25.245001
"1918","2017-11-30",25.23
"1919","2017-12-01",24.85
"1920","2017-12-04",24.26
"1921","2017-12-05",24.17
"1922","2017-12-06",24.17
"1923","2017-12-07",24.094999
"1924","2017-12-08",24.205
"1925","2017-12-11",23.995001
"1926","2017-12-12",23.93
"1927","2017-12-13",23.985001
"1928","2017-12-14",23.91
"1929","2017-12-15",23.92
"1930","2017-12-18",23.969999
"1931","2017-12-19",23.940001
"1932","2017-12-20",24.004999
"1933","2017-12-21",24.139999
"1934","2017-12-22",24.41
"1935","2017-12-26",24.445
"1936","2017-12-27",24.370001
"1937","2017-12-28",24.375
"1938","2017-12-29",24.295
"1939","2018-01-02",24.365
"1940","2018-01-03",24.719999
"1941","2018-01-04",25.365
"1942","2018-01-05",25.290001
"1943","2018-01-08",25.165001
"1944","2018-01-09",24.700001
"1945","2018-01-10",24.715
"1946","2018-01-11",25.209999
"1947","2018-01-12",25.155001
"1948","2018-01-16",25.375
"1949","2018-01-17",25.615
"1950","2018-01-18",25.620001
"1951","2018-01-19",26.18
"1952","2018-01-22",25.85
"1953","2018-01-23",26.120001
"1954","2018-01-24",25.635
"1955","2018-01-25",26.059999
"1956","2018-01-26",26.32
"1957","2018-01-29",26.105
"1958","2018-01-30",26.065001
"1959","2018-01-31",26.299999
"1960","2018-02-01",26.26
"1961","2018-02-02",25.924999
"1962","2018-02-05",25.235001
"1963","2018-02-06",25.200001
"1964","2018-02-07",27.674999
"1965","2018-02-08",26.495001
"1966","2018-02-09",26.790001
"1967","2018-02-12",27.184999
"1968","2018-02-13",27.34
"1969","2018-02-14",28.280001
"1970","2018-02-15",28.280001
"1971","2018-02-16",28.285
"1972","2018-02-20",28.33
"1973","2018-02-21",28.285
"1974","2018-02-22",28.535
"1975","2018-02-23",29.43
"1976","2018-02-26",30.440001
"1977","2018-02-27",30.235001
"1978","2018-02-28",30.01
"1979","2018-03-01",30.85
"1980","2018-03-02",31.285
"1981","2018-03-05",31.6
"1982","2018-03-06",31.895
"1983","2018-03-07",31.85
"1984","2018-03-08",31.379999
"1985","2018-03-09",31.9
"1986","2018-03-12",31.655001
"1987","2018-03-13",31.495001
"1988","2018-03-14",31.32
"1989","2018-03-15",31.25
"1990","2018-03-16",31.295
"1991","2018-03-19",31.254999
"1992","2018-03-20",31.43
"1993","2018-03-21",31.82
"1994","2018-03-22",32.325001
"1995","2018-03-23",31.049999
"1996","2018-03-26",31.665001
"1997","2018-03-27",31.030001
"1998","2018-03-28",31.055
"1999","2018-03-29",32.035
"2000","2018-04-02",31.805
"2001","2018-04-03",31.879999
"2002","2018-04-04",32.34
"2003","2018-04-05",32.285
"2004","2018-04-06",32.200001
"2005","2018-04-09",31.995001
"2006","2018-04-10",32.18
"2007","2018-04-11",32.185001
"2008","2018-04-12",32.259998
"2009","2018-04-13",32.099998
"2010","2018-04-16",32.360001
"2011","2018-04-17",33.055
"2012","2018-04-18",32.875
"2013","2018-04-19",32.855
"2014","2018-04-20",32.564999
"2015","2018-04-23",32.755001
"2016","2018-04-24",32.404999
"2017","2018-04-25",32.450001
"2018","2018-04-26",32.605
"2019","2018-04-27",34.369999
"2020","2018-04-30",34.285
"2021","2018-05-01",35.34
"2022","2018-05-02",35.91
"2023","2018-05-03",35.785
"2024","2018-05-04",35.610001
"2025","2018-05-07",35.360001
"2026","2018-05-08",35.605
"2027","2018-05-09",35.775002
"2028","2018-05-10",35.674999
"2029","2018-05-11",35.095001
"2030","2018-05-14",34.785
"2031","2018-05-15",35.049999
"2032","2018-05-16",35.595001
"2033","2018-05-17",35.584999
"2034","2018-05-18",35.834999
"2035","2018-05-21",35.924999
"2036","2018-05-22",35.720001
"2037","2018-05-23",36
"2038","2018-05-24",36.240002
"2039","2018-05-25",36.645
"2040","2018-05-29",37.205002
"2041","2018-05-30",37.23
"2042","2018-05-31",37.215
"2043","2018-06-01",37.259998
"2044","2018-06-04",37.724998
"2045","2018-06-05",38.375
"2046","2018-06-06",37.889999
"2047","2018-06-07",38.005001
"2048","2018-06-08",37.945
"2049","2018-06-11",38.544998
"2050","2018-06-12",38.869999
"2051","2018-06-13",38.685001
"2052","2018-06-14",38.830002
"2053","2018-06-15",38.299999
"2054","2018-06-18",38.525002
"2055","2018-06-19",38.455002
"2056","2018-06-20",39.025002
"2057","2018-06-21",38.41
"2058","2018-06-22",37.869999
"2059","2018-06-25",37.215
"2060","2018-06-26",37.169998
"2061","2018-06-27",36.174999
"2062","2018-06-28",37.205002
"2063","2018-06-29",36.740002
"2064","2018-07-02",37.945
"2065","2018-07-03",37.57
"2066","2018-07-05",38.244999
"2067","2018-07-06",38.509998
"2068","2018-07-09",38.505001
"2069","2018-07-10",37.869999
"2070","2018-07-11",38.005001
"2071","2018-07-12",38.794998
"2072","2018-07-13",38.549999
"2073","2018-07-16",38.610001
"2074","2018-07-17",38.560001
"2075","2018-07-18",37.84
"2076","2018-07-19",38.279999
"2077","2018-07-20",38.165001
"2078","2018-07-23",38.189999
"2079","2018-07-24",38.494999
"2080","2018-07-25",38.645
"2081","2018-07-26",38.474998
"2082","2018-07-27",42.855
"2083","2018-07-30",42.48
"2084","2018-07-31",42.895
"2085","2018-08-01",43.790001
"2086","2018-08-02",44.095001
"2087","2018-08-03",43.900002
"2088","2018-08-06",44.889999
"2089","2018-08-07",46.014999
"2090","2018-08-08",45.57
"2091","2018-08-09",45.919998
"2092","2018-08-10",47.009998
"2093","2018-08-13",46.66
"2094","2018-08-14",46.889999
"2095","2018-08-15",45.695
"2096","2018-08-16",46.860001
"2097","2018-08-17",47.325001
"2098","2018-08-20",47.470001
"2099","2018-08-21",47.709999
"2100","2018-08-22",47.895
"2101","2018-08-23",47.360001
"2102","2018-08-24",48.599998
"2103","2018-08-27",49.064999
"2104","2018-08-28",48.264999
"2105","2018-08-29",48.375
"2106","2018-08-30",48.584999
"2107","2018-08-31",49.134998
"2108","2018-09-04",49.189999
"2109","2018-09-05",48.23
"2110","2018-09-06",49.009998
"2111","2018-09-07",48.029999
"2112","2018-09-10",48.514999
"2113","2018-09-11",48.91
"2114","2018-09-12",49.035
"2115","2018-09-13",49.799999
"2116","2018-09-14",50.154999
"2117","2018-09-17",49.82
"2118","2018-09-18",49.009998
"2119","2018-09-19",47.875
"2120","2018-09-20",48.865002
"2121","2018-09-21",48.040001
"2122","2018-09-24",47.875
"2123","2018-09-25",48.619999
"2124","2018-09-26",47.599998
"2125","2018-09-27",49.209999
"2126","2018-09-28",49.619999
"2127","2018-10-01",48.605
"2128","2018-10-02",47.52
"2129","2018-10-03",47.599998
"2130","2018-10-04",46.674999
"2131","2018-10-05",46.32
"2132","2018-10-08",45.48
"2133","2018-10-09",44.689999
"2134","2018-10-10",43.174999
"2135","2018-10-11",41.275002
"2136","2018-10-12",42.52
"2137","2018-10-15",42.365002
"2138","2018-10-16",43.645
"2139","2018-10-17",44.965
"2140","2018-10-18",42.974998
"2141","2018-10-19",41.970001
"2142","2018-10-22",42.889999
"2143","2018-10-23",42.950001
"2144","2018-10-24",40.855
"2145","2018-10-25",42.080002
"2146","2018-10-26",47.380001
"2147","2018-10-29",47.904999
"2148","2018-10-30",46.27
"2149","2018-10-31",46.544998
"2150","2018-11-01",46.439999
"2151","2018-11-02",46.955002
"2152","2018-11-05",46.044998
"2153","2018-11-06",46.965
"2154","2018-11-07",48
"2155","2018-11-08",47.950001
"2156","2018-11-09",48.205002
"2157","2018-11-12",45.665001
"2158","2018-11-13",46.279999
"2159","2018-11-14",45.689999
"2160","2018-11-15",46.009998
"2161","2018-11-16",44.970001
"2162","2018-11-19",43.974998
"2163","2018-11-20",42.075001
"2164","2018-11-21",41.735001
"2165","2018-11-23",41.665001
"2166","2018-11-26",41.764999
"2167","2018-11-27",41.360001
"2168","2018-11-28",42.375
"2169","2018-11-29",42.209999
"2170","2018-11-30",42.615002
"2171","2018-12-03",42.775002
"2172","2018-12-04",41.5
"2173","2018-12-06",41.5
"2174","2018-12-07",41.355
"2175","2018-12-10",41.084999
"2176","2018-12-11",42.154999
"2177","2018-12-12",43.830002
"2178","2018-12-13",41.935001
"2179","2018-12-14",42.639999
"2180","2018-12-17",39.810001
"2181","2018-12-18",41.634998
"2182","2018-12-19",41.130001
"2183","2018-12-20",40.869999
"2184","2018-12-21",38.66
"2185","2018-12-24",38.459999
"2186","2018-12-26",40.305
"2187","2018-12-27",40.665001
"2188","2018-12-28",40.695
"2189","2018-12-31",41.189999
"2190","2019-01-02",40.91
"2191","2019-01-03",39.970001
"2192","2019-01-04",42.119999
"2193","2019-01-07",42.470001
"2194","2019-01-08",42.330002
"2195","2019-01-09",43.759998
"2196","2019-01-10",43.959999
"2197","2019-01-11",44.154999
"2198","2019-01-14",43.575001
"2199","2019-01-15",44.669998
"2200","2019-01-16",43.764999
"2201","2019-01-17",44.27
"2202","2019-01-18",43.43
"2203","2019-01-22",42.735001
"2204","2019-01-23",42.779999
"2205","2019-01-24",43.494999
"2206","2019-01-25",44.445
"2207","2019-01-28",43.654999
"2208","2019-01-29",43.235001
"2209","2019-01-30",43.695
"2210","2019-01-31",44.330002
"2211","2019-02-01",44.119999
"2212","2019-02-04",44.855
"2213","2019-02-05",45.029999
"2214","2019-02-06",45.705002
"2215","2019-02-07",45.209999
"2216","2019-02-08",45.880001
"2217","2019-02-11",46.060001
"2218","2019-02-12",47.330002
"2219","2019-02-13",53.139999
"2220","2019-02-14",52.775002
"2221","2019-02-15",54.345001
"2222","2019-02-19",54.535
"2223","2019-02-20",53.514999
"2224","2019-02-21",54.380001
"2225","2019-02-22",55.064999
"2226","2019-02-25",54.865002
"2227","2019-02-26",53.68
"2228","2019-02-27",53.695
"2229","2019-02-28",53.389999
"2230","2019-03-01",54.009998
"2231","2019-03-04",53.095001
"2232","2019-03-05",53.435001
"2233","2019-03-06",52.700001
"2234","2019-03-07",52.77
"2235","2019-03-08",53.040001
"2236","2019-03-11",53.950001
"2237","2019-03-12",53.705002
"2238","2019-03-13",53.264999
"2239","2019-03-14",53.549999
"2240","2019-03-15",53.345001
"2241","2019-03-18",53.740002
"2242","2019-03-19",54.145
"2243","2019-03-20",54.005001
"2244","2019-03-21",55.139999
"2245","2019-03-22",52.700001
"2246","2019-03-25",52.369999
"2247","2019-03-26",53.560001
"2248","2019-03-27",53.389999
"2249","2019-03-28",53.220001
"2250","2019-03-29",53.029999
"2251","2019-04-01",52.785
"2252","2019-04-02",52.529999
"2253","2019-04-03",52.525002
"2254","2019-04-04",51.715
"2255","2019-04-05",51.48
"2256","2019-04-08",50.68
"2257","2019-04-09",51.764999
"2258","2019-04-10",52.764999
"2259","2019-04-11",53.485001
"2260","2019-04-12",52.134998
"2261","2019-04-15",51.75
"2262","2019-04-16",51.924999
"2263","2019-04-17",50.625
"2264","2019-04-18",50.59
"2265","2019-04-22",51.119999
"2266","2019-04-23",50.825001
"2267","2019-04-24",51.125
"2268","2019-04-25",51.259998
"2269","2019-04-26",53.564999
"2270","2019-04-29",53.82
"2271","2019-04-30",51.869999
"2272","2019-05-01",52.544998
"2273","2019-05-02",52.455002
"2274","2019-05-03",53.48
"2275","2019-05-06",53.505001
"2276","2019-05-07",52.945
"2277","2019-05-08",52.205002
"2278","2019-05-09",51.630001
"2279","2019-05-10",52.18
"2280","2019-05-13",51.075001
"2281","2019-05-14",51.799999
"2282","2019-05-15",51.869999
"2283","2019-05-16",52.919998
"2284","2019-05-17",50.825001
"2285","2019-05-20",51.380001
"2286","2019-05-21",51.785
"2287","2019-05-22",52.474998
"2288","2019-05-23",50.285
"2289","2019-05-24",50.735001
"2290","2019-05-28",50.965
"2291","2019-05-29",50.945
"2292","2019-05-30",51.744999
"2293","2019-05-31",50.965
"2294","2019-06-03",50.994999
"2295","2019-06-04",52.779999
"2296","2019-06-05",52.93
"2297","2019-06-06",52.825001
"2298","2019-06-07",53.860001
"2299","2019-06-10",54.025002
"2300","2019-06-11",53.584999
"2301","2019-06-12",53.314999
"2302","2019-06-13",53.380001
"2303","2019-06-14",52.529999
"2304","2019-06-17",53.080002
"2305","2019-06-18",53.105
"2306","2019-06-19",53.955002
"2307","2019-06-20",53.540001
"2308","2019-06-21",53.814999
"2309","2019-06-24",51.950001
"2310","2019-06-25",51.23
"2311","2019-06-26",49.825001
"2312","2019-06-27",50.82
"2313","2019-06-28",51.105
"2314","2019-07-01",50.705002
"2315","2019-07-02",51.369999
"2316","2019-07-03",51.834999
"2317","2019-07-05",51.185001
"2318","2019-07-08",50.794998
"2319","2019-07-09",51.57
"2320","2019-07-10",51.564999
"2321","2019-07-11",51.419998
"2322","2019-07-12",51.939999
"2323","2019-07-15",51.895
"2324","2019-07-16",51.435001
"2325","2019-07-17",51.849998
"2326","2019-07-18",51.205002
"2327","2019-07-19",50.299999
"2328","2019-07-22",51.009998
"2329","2019-07-23",50.904999
"2330","2019-07-24",51.68
"2331","2019-07-25",51.330002
"2332","2019-07-26",56.724998
"2333","2019-07-29",55.715
"2334","2019-07-30",56.700001
"2335","2019-07-31",55.915001
"2336","2019-08-01",55.625
"2337","2019-08-02",55.150002
"2338","2019-08-05",53.005001
"2339","2019-08-06",52.845001
"2340","2019-08-07",53.669998
"2341","2019-08-08",54.919998
"2342","2019-08-09",53.955002
"2343","2019-08-12",52.580002
"2344","2019-08-13",53.310001
"2345","2019-08-14",51.389999
"2346","2019-08-15",51.099998
"2347","2019-08-16",51.880001
"2348","2019-08-19",52.505001
"2349","2019-08-20",51.900002
"2350","2019-08-21",52.415001
"2351","2019-08-22",51.244999
"2352","2019-08-23",49.669998
"2353","2019-08-26",49.41
"2354","2019-08-27",48.119999
"2355","2019-08-28",49.98
"2356","2019-08-29",50.43
"2357","2019-08-30",50.540001
"2358","2019-09-03",46.950001
"2359","2019-09-04",47.049999
"2360","2019-09-05",47.450001
"2361","2019-09-06",46.209999
"2362","2019-09-09",45.68
"2363","2019-09-10",47.669998
"2364","2019-09-11",48.419998
"2365","2019-09-12",48.599998
"2366","2019-09-13",48.259998
"2367","2019-09-16",48.509998
"2368","2019-09-17",48.900002
"2369","2019-09-18",49.18
"2370","2019-09-19",47.529999
"2371","2019-09-20",48.52
"2372","2019-09-23",48.07
"2373","2019-09-24",47.290001
"2374","2019-09-25",47.209999
"2375","2019-09-26",47.16
"2376","2019-09-27",46.02
"2377","2019-09-30",47.07
"2378","2019-10-01",46.299999
"2379","2019-10-02",46.650002
"2380","2019-10-03",46.849998
"2381","2019-10-04",48.169998
"2382","2019-10-07",48.040001
"2383","2019-10-08",47.419998
"2384","2019-10-09",47.970001
"2385","2019-10-10",47.66
"2386","2019-10-11",48.27
"2387","2019-10-14",48.139999
"2388","2019-10-15",48.68
"2389","2019-10-16",48.360001
"2390","2019-10-17",48.549999
"2391","2019-10-18",47.18
"2392","2019-10-21",48
"2393","2019-10-22",47.310001
"2394","2019-10-23",47.560001
"2395","2019-10-24",48.75
"2396","2019-10-25",52.240002
"2397","2019-10-28",51.93
"2398","2019-10-29",52.09
"2399","2019-10-30",53.990002
"2400","2019-10-31",52.77
"2401","2019-11-01",53.41
"2402","2019-11-04",53.400002
"2403","2019-11-05",53.380001
"2404","2019-11-06",53.290001
"2405","2019-11-07",53.490002
"2406","2019-11-08",53.810001
"2407","2019-11-11",54.459999
"2408","2019-11-12",54.689999
"2409","2019-11-13",54.009998
"2410","2019-11-14",53.869999
"2411","2019-11-15",54.779999
"2412","2019-11-18",54.66
"2413","2019-11-19",55.189999
"2414","2019-11-20",55.93
"2415","2019-11-21",56.099998
"2416","2019-11-22",56.029999
"2417","2019-11-25",57.290001
"2418","2019-11-26",58.619999
"2419","2019-11-27",57.540001
"2420","2019-11-29",56.330002
"2421","2019-12-02",55.869999
"2422","2019-12-03",55.860001
"2423","2019-12-04",55.59
"2424","2019-12-05",55.950001
"2425","2019-12-06",55.619999
"2426","2019-12-09",55.66
"2427","2019-12-10",55.779999
"2428","2019-12-11",55.509998
"2429","2019-12-12",55.57
"2430","2019-12-13",56.18
"2431","2019-12-16",56.549999
"2432","2019-12-17",56.639999
"2433","2019-12-18",56.959999
"2434","2019-12-19",57.220001
"2435","2019-12-20",57.169998
"2436","2019-12-23",57.150002
"2437","2019-12-24",56.959999
"2438","2019-12-26",56.48
"2439","2019-12-27",56.110001
"2440","2019-12-30",55.34
"2441","2019-12-31",55.419998
"2442","2020-01-02",56.099998
"2443","2020-01-03",55.880001
"2444","2020-01-06",55.91
"2445","2020-01-07",55.790001
"2446","2020-01-08",56.099998
"2447","2020-01-09",56.220001
"2448","2020-01-10",56.68
"2449","2020-01-13",57.360001
"2450","2020-01-14",57.16
"2451","2020-01-15",57.779999
"2452","2020-01-16",58.43
"2453","2020-01-17",57
"2454","2020-01-21",57.040001
"2455","2020-01-22",58.5
"2456","2020-01-23",58.849998
"2457","2020-01-24",58.419998
"2458","2020-01-27",58.040001
"2459","2020-01-28",57.82
"2460","2020-01-29",57.470001
"2461","2020-01-30",57.310001
"2462","2020-01-31",56.830002
"2463","2020-02-03",57.57
"2464","2020-02-04",58.669998
"2465","2020-02-05",58.189999
"2466","2020-02-06",58.959999
"2467","2020-02-07",58.060001
"2468","2020-02-10",58.970001
"2469","2020-02-11",57.799999
"2470","2020-02-12",58.349998
"2471","2020-02-13",60.040001
"2472","2020-02-14",60.470001
"2473","2020-02-18",60.98
"2474","2020-02-19",59.5
"2475","2020-02-20",57.77
"2476","2020-02-21",56.25
"2477","2020-02-24",55.290001
"2478","2020-02-25",54.369999
"2479","2020-02-26",54.439999
"2480","2020-02-27",52.689999
"2481","2020-02-28",52.599998
"2482","2020-03-02",55.16
"2483","2020-03-03",54.049999
"2484","2020-03-04",54.700001
"2485","2020-03-05",53.419998
"2486","2020-03-06",52.630001
"2487","2020-03-09",47.639999
"2488","2020-03-10",47.889999
"2489","2020-03-11",45.549999
"2490","2020-03-12",41.540001
"2491","2020-03-13",45.189999
"2492","2020-03-16",38.080002
"2493","2020-03-17",38.48
"2494","2020-03-18",31.940001
"2495","2020-03-19",36.169998
"2496","2020-03-20",36.57
"2497","2020-03-23",37.049999
"2498","2020-03-24",40.27
"2499","2020-03-25",41.130001
"2500","2020-03-26",44.150002
"2501","2020-03-27",44.189999
"2502","2020-03-30",46.099998
"2503","2020-03-31",46.509998
"2504","2020-04-01",46.169998
"2505","2020-04-02",48.43
"2506","2020-04-03",46.650002
"2507","2020-04-06",46.380001
"2508","2020-04-07",48.450001
"2509","2020-04-08",48.459999
"2510","2020-04-09",50.200001
"2511","2020-04-13",48.400002
"2512","2020-04-14",49.009998
"2513","2020-04-15",48.73
"2514","2020-04-16",48.130001
"2515","2020-04-17",50.02
"2516","2020-04-20",50.490002
"2517","2020-04-21",48.599998
"2518","2020-04-22",49.349998
"2519","2020-04-23",49.799999
"2520","2020-04-24",51.02
"2521","2020-04-27",51.700001
"2522","2020-04-28",52.110001
"2523","2020-04-29",54.43
"2524","2020-04-30",55.509998
"2525","2020-05-01",54.330002
"2526","2020-05-04",54.27
"2527","2020-05-05",55.889999
"2528","2020-05-06",56.540001
"2529","2020-05-07",59.689999
"2530","2020-05-08",59.59
"2531","2020-05-11",59.119999
"2532","2020-05-12",57.419998
"2533","2020-05-13",56.139999
"2534","2020-05-14",56.549999
"2535","2020-05-15",58
"2536","2020-05-18",59
"2537","2020-05-19",59.970001
"2538","2020-05-20",62.16
"2539","2020-05-21",62.689999
"2540","2020-05-22",64.339996
"2541","2020-05-26",66.760002
"2542","2020-05-27",68.339996
"2543","2020-05-28",66.849998
"2544","2020-05-29",68.160004
"2545","2020-06-01",69.080002
"2546","2020-06-02",70.610001
"2547","2020-06-03",72.57
"2548","2020-06-04",71.639999
"2549","2020-06-05",72.800003
"2550","2020-06-08",72.889999
"2551","2020-06-09",70.209999
"2552","2020-06-10",69.550003
"2553","2020-06-11",66.720001
"2554","2020-06-12",67.690002
"2555","2020-06-15",70.360001
"2556","2020-06-16",72.510002
"2557","2020-06-17",73
"2558","2020-06-18",72.849998
"2559","2020-06-19",72.68
"2560","2020-06-22",74.800003
"2561","2020-06-23",75.68
"2562","2020-06-24",73.760002
"2563","2020-06-25",76.589996
"2564","2020-06-26",74.769997
"2565","2020-06-29",74.75
"2566","2020-06-30",75.120003
"2567","2020-07-01",76.07
"2568","2020-07-02",76.139999
"2569","2020-07-06",75.279999
"2570","2020-07-07",74.360001
"2571","2020-07-08",75.550003
"2572","2020-07-09",75.370003
"2573","2020-07-10",74.5
"2574","2020-07-13",71.099998
"2575","2020-07-14",72.029999
"2576","2020-07-15",72.75
"2577","2020-07-16",71.720001
"2578","2020-07-17",72.779999
"2579","2020-07-20",74.949997
"2580","2020-07-21",75
"2581","2020-07-22",73.919998
"2582","2020-07-23",73.220001
"2583","2020-07-24",72.07
"2584","2020-07-27",73.120003
"2585","2020-07-28",71.93
"2586","2020-07-29",74.099998
"2587","2020-07-30",73.32
"2588","2020-07-31",75.169998
"2589","2020-08-03",74.309998
"2590","2020-08-04",75.339996
"2591","2020-08-05",77.040001
"2592","2020-08-06",76.889999
"2593","2020-08-07",76.809998
"2594","2020-08-10",78.169998
"2595","2020-08-11",77.800003
"2596","2020-08-12",77.68
"2597","2020-08-13",78.290001
"2598","2020-08-14",77.330002
"2599","2020-08-17",79.330002
"2600","2020-08-18",79.190002
"2601","2020-08-19",77.889999
"2602","2020-08-20",78.889999
"2603","2020-08-21",78.360001
"2604","2020-08-24",78.989998
"2605","2020-08-25",79.690002
"2606","2020-08-26",81.980003
"2607","2020-08-27",80.519997
"2608","2020-08-28",80.870003
"2609","2020-08-31",79.879997
"2610","2020-09-01",82.279999
"2611","2020-09-02",83.650002
"2612","2020-09-03",80.220001
"2613","2020-09-04",76.209999
"2614","2020-09-08",73.599998
"2615","2020-09-09",75.900002
"2616","2020-09-10",74.800003
"2617","2020-09-11",74.269997
"2618","2020-09-14",75.709999
"2619","2020-09-15",76.360001
"2620","2020-09-16",75.449997
"2621","2020-09-17",72.82
"2622","2020-09-18",71.410004
"2623","2020-09-21",72.279999
"2624","2020-09-22",74.029999
"2625","2020-09-23",72.709999
"2626","2020-09-24",74.25
"2627","2020-09-25",76.129997
"2628","2020-09-28",78.290001
"2629","2020-09-29",77.889999
"2630","2020-09-30",77.870003
"2631","2020-10-01",80.459999
"2632","2020-10-02",79.720001
"2633","2020-10-05",81.339996
"2634","2020-10-06",82.190002
"2635","2020-10-07",84.639999
"2636","2020-10-08",83.980003
"2637","2020-10-09",85.879997
"2638","2020-10-12",87.790001
"2639","2020-10-13",87.220001
"2640","2020-10-14",86.040001
"2641","2020-10-15",86.589996
"2642","2020-10-16",87.290001
"2643","2020-10-19",86.459999
"2644","2020-10-20",85.900002
"2645","2020-10-21",85.050003
"2646","2020-10-22",85.43
"2647","2020-10-23",86.669998
"2648","2020-10-26",85.269997
"2649","2020-10-27",85.690002
"2650","2020-10-28",82.720001
"2651","2020-10-29",85.209999
"2652","2020-10-30",85.589996
"2653","2020-11-02",86.379997
"2654","2020-11-03",89.190002
"2655","2020-11-04",91.099998
"2656","2020-11-05",91.660004
"2657","2020-11-06",91
"2658","2020-11-09",91.209999
"2659","2020-11-10",91.330002
"2660","2020-11-11",92.360001
"2661","2020-11-12",90.080002
"2662","2020-11-13",92.699997
"2663","2020-11-16",91.620003
"2664","2020-11-17",93.660004
"2665","2020-11-18",93.43
"2666","2020-11-19",95.129997
"2667","2020-11-20",96.32
"2668","2020-11-23",98.470001
"2669","2020-11-24",98.269997
"2670","2020-11-25",99.800003
"2671","2020-11-27",103.879997
