"","date","MLND"
"1894","2020-05-21",2
"1895","2020-05-22",2
"1896","2020-05-26",1.99
"1897","2020-05-27",2.09
"1898","2020-05-28",1.98
"1899","2020-05-29",2.66
"1900","2020-06-01",2.39
"1901","2020-06-02",2.3
"1902","2020-06-03",2.18
"1903","2020-06-04",2.185
"1904","2020-06-05",2.23
"1905","2020-06-08",2.33
"1906","2020-06-09",2.41
"1907","2020-06-10",2.27
"1908","2020-06-11",1.99
"1909","2020-06-12",2.02
"1910","2020-06-15",2.07
"1911","2020-06-16",2.38
"1912","2020-06-17",3.28
"1913","2020-06-18",2.71
"1914","2020-06-19",2.75
"1915","2020-06-22",2.4
"1916","2020-06-23",1.99
"1917","2020-06-24",1.91
"1918","2020-06-25",1.86
"1919","2020-06-26",1.81
"1920","2020-06-29",1.79
"1921","2020-06-30",1.76
"1922","2020-07-01",1.71
"1923","2020-07-02",1.72
"1924","2020-07-06",1.73
"1925","2020-07-07",1.61
"1926","2020-07-08",1.68
"1927","2020-07-09",1.66
"1928","2020-07-10",1.73
"1929","2020-07-13",1.61
"1930","2020-07-14",1.71
"1931","2020-07-15",1.7
"1932","2020-07-16",1.78
"1933","2020-07-17",1.75
"1934","2020-07-20",1.79
"1935","2020-07-21",1.76
"1936","2020-07-22",2.025
"1937","2020-07-23",1.99
"1938","2020-07-24",1.84
"1939","2020-07-27",1.975
"1940","2020-07-28",1.79
"1941","2020-07-29",1.78
"1942","2020-07-30",1.82
"1943","2020-07-31",1.73
"1944","2020-08-03",1.81
"1945","2020-08-04",1.78
"1946","2020-08-05",1.91
"1947","2020-08-06",1.83
"1948","2020-08-07",1.92
"1949","2020-08-10",1.87
"1950","2020-08-11",1.89
"1951","2020-08-12",1.85
"1952","2020-08-13",1.86
"1953","2020-08-14",1.85
"1954","2020-08-17",1.895
"1955","2020-08-18",1.92
"1956","2020-08-19",2
"1957","2020-08-20",1.96
"1958","2020-08-21",1.91
"1959","2020-08-24",1.84
"1960","2020-08-25",1.84
"1961","2020-08-26",1.8
"1962","2020-08-27",1.66
"1963","2020-08-28",1.68
"1964","2020-08-31",1.81
"1965","2020-09-01",1.73
"1966","2020-09-02",1.7
"1967","2020-09-03",1.62
"1968","2020-09-04",1.57
"1969","2020-09-08",1.54
"1970","2020-09-09",1.58
"1971","2020-09-10",1.57
"1972","2020-09-11",1.51
"1973","2020-09-14",1.6
"1974","2020-09-15",1.61
"1975","2020-09-16",1.68
"1976","2020-09-17",1.63
"1977","2020-09-18",1.62
"1978","2020-09-21",1.56
"1979","2020-09-22",1.61
"1980","2020-09-23",1.53
"1981","2020-09-24",1.53
"1982","2020-09-25",1.55
"1983","2020-09-28",1.53
"1984","2020-09-29",1.6
"1985","2020-09-30",1.63
"1986","2020-10-01",1.8
"1987","2020-10-02",1.6
"1988","2020-10-05",1.61
"1989","2020-10-06",1.57
"1990","2020-10-07",1.57
"1991","2020-10-08",1.62
"1992","2020-10-09",1.58
"1993","2020-10-12",1.56
"1994","2020-10-13",1.59
"1995","2020-10-14",1.69
"1996","2020-10-15",1.73
"1997","2020-10-16",1.8
"1998","2020-10-19",1.74
"1999","2020-10-20",1.76
"2000","2020-10-21",1.81
"2001","2020-10-22",1.83
"2002","2020-10-23",1.78
"2003","2020-10-26",1.62
"2004","2020-10-27",1.51
"2005","2020-10-28",1.48
"2006","2020-10-29",1.48
"2007","2020-10-30",1.44
"2008","2020-11-02",1.5
"2009","2020-11-03",1.54
"2010","2020-11-04",1.57
"2011","2020-11-05",1.56
"2012","2020-11-06",1.56
"2013","2020-11-09",1.54
"2014","2020-11-10",1.55
"2015","2020-11-11",1.58
"2016","2020-11-12",1.57
"2017","2020-11-13",1.54
"2018","2020-11-16",1.54
"2019","2020-11-17",1.56
"2020","2020-11-18",1.68
"2021","2020-11-19",1.69
"2022","2020-11-20",1.71
"2023","2020-11-23",1.69
"2024","2020-11-24",1.71
"2025","2020-11-25",1.73
"2026","2020-11-27",1.88
