"","date","LXFR"
"1915","2020-05-14",12.01
"1916","2020-05-15",12.22
"1917","2020-05-18",13.35
"1918","2020-05-19",12.87
"1919","2020-05-20",13.06
"1920","2020-05-21",13.87
"1921","2020-05-22",14.2
"1922","2020-05-26",14.32
"1923","2020-05-27",14.78
"1924","2020-05-28",14.22
"1925","2020-05-29",13.99
"1926","2020-06-01",14.06
"1927","2020-06-02",13.97
"1928","2020-06-03",14.79
"1929","2020-06-04",14.75
"1930","2020-06-05",15.45
"1931","2020-06-08",15.6
"1932","2020-06-09",14.86
"1933","2020-06-10",14.18
"1934","2020-06-11",13.31
"1935","2020-06-12",13.84
"1936","2020-06-15",14
"1937","2020-06-16",14.22
"1938","2020-06-17",13.99
"1939","2020-06-18",13.98
"1940","2020-06-19",13.83
"1941","2020-06-22",13.98
"1942","2020-06-23",13.88
"1943","2020-06-24",13.5
"1944","2020-06-25",13.52
"1945","2020-06-26",13
"1946","2020-06-29",14
"1947","2020-06-30",14.15
"1948","2020-07-01",13.55
"1949","2020-07-02",13.73
"1950","2020-07-06",13.88
"1951","2020-07-07",13.6
"1952","2020-07-08",13.01
"1953","2020-07-09",12.53
"1954","2020-07-10",13
"1955","2020-07-13",13.14
"1956","2020-07-14",13.37
"1957","2020-07-15",13.71
"1958","2020-07-16",13.51
"1959","2020-07-17",13.42
"1960","2020-07-20",13.26
"1961","2020-07-21",13.43
"1962","2020-07-22",13.02
"1963","2020-07-23",13.05
"1964","2020-07-24",12.94
"1965","2020-07-27",13.06
"1966","2020-07-28",13.4
"1967","2020-07-29",13.49
"1968","2020-07-30",13.36
"1969","2020-07-31",12.7
"1970","2020-08-03",13.17
"1971","2020-08-04",13.29
"1972","2020-08-05",13.6
"1973","2020-08-06",13.77
"1974","2020-08-07",13.9
"1975","2020-08-10",14.68
"1976","2020-08-11",15.1
"1977","2020-08-12",15.18
"1978","2020-08-13",14.72
"1979","2020-08-14",14.82
"1980","2020-08-17",14.75
"1981","2020-08-18",14.2
"1982","2020-08-19",14.12
"1983","2020-08-20",14.12
"1984","2020-08-21",13.92
"1985","2020-08-24",14.04
"1986","2020-08-25",14.11
"1987","2020-08-26",14.15
"1988","2020-08-27",14.48
"1989","2020-08-28",14.57
"1990","2020-08-31",14.22
"1991","2020-09-01",14.4
"1992","2020-09-02",14.58
"1993","2020-09-03",14.3
"1994","2020-09-04",14.49
"1995","2020-09-08",14.36
"1996","2020-09-09",14.2
"1997","2020-09-10",13.68
"1998","2020-09-11",13.39
"1999","2020-09-14",13.42
"2000","2020-09-15",13.14
"2001","2020-09-16",12.89
"2002","2020-09-17",13.13
"2003","2020-09-18",13.31
"2004","2020-09-21",12.4
"2005","2020-09-22",12.61
"2006","2020-09-23",11.95
"2007","2020-09-24",12.23
"2008","2020-09-25",12.34
"2009","2020-09-28",12.8
"2010","2020-09-29",13.07
"2011","2020-09-30",12.55
"2012","2020-10-01",12.59
"2013","2020-10-02",12.78
"2014","2020-10-05",13.03
"2015","2020-10-06",13.04
"2016","2020-10-07",13.15
"2017","2020-10-08",13.32
"2018","2020-10-09",13.73
"2019","2020-10-12",13.63
"2020","2020-10-13",13.21
"2021","2020-10-14",13.07
"2022","2020-10-15",13.08
"2023","2020-10-16",13.45
"2024","2020-10-19",13.1
"2025","2020-10-20",13.19
"2026","2020-10-21",13.32
"2027","2020-10-22",13.89
"2028","2020-10-23",13.68
"2029","2020-10-26",13.67
"2030","2020-10-27",13.67
"2031","2020-10-28",12.95
"2032","2020-10-29",12.85
"2033","2020-10-30",12.42
"2034","2020-11-02",12.07
"2035","2020-11-03",12.53
"2036","2020-11-04",12.16
"2037","2020-11-05",12.58
"2038","2020-11-06",12.51
"2039","2020-11-09",14.3
"2040","2020-11-10",15.19
"2041","2020-11-11",14.75
"2042","2020-11-12",13.93
"2043","2020-11-13",14.03
"2044","2020-11-16",14.45
"2045","2020-11-17",14.74
"2046","2020-11-18",14.58
"2047","2020-11-19",14.55
"2048","2020-11-20",14.84
"2049","2020-11-23",15.27
"2050","2020-11-24",16.18
"2051","2020-11-25",16.129999
"2052","2020-11-27",15.81
