"","date","CSTE"
"1878","2019-09-09",14.96
"1879","2019-09-10",14.84
"1880","2019-09-11",15.06
"1881","2019-09-12",15.64
"1882","2019-09-13",16.030001
"1883","2019-09-16",16.620001
"1884","2019-09-17",16.6
"1885","2019-09-18",16.389999
"1886","2019-09-19",16.73
"1887","2019-09-20",16.559999
"1888","2019-09-23",15.85
"1889","2019-09-24",16.01
"1890","2019-09-25",16.379999
"1891","2019-09-26",16.57
"1892","2019-09-27",16.610001
"1893","2019-09-30",16.610001
"1894","2019-10-01",16.4
"1895","2019-10-02",16.52
"1896","2019-10-03",16.43
"1897","2019-10-04",16.48
"1898","2019-10-07",16.52
"1899","2019-10-08",16.379999
"1900","2019-10-09",16.18
"1901","2019-10-10",16.08
"1902","2019-10-11",16.57
"1903","2019-10-14",17.139999
"1904","2019-10-15",16.74
"1905","2019-10-16",17.209999
"1906","2019-10-17",17.719999
"1907","2019-10-18",17.27
"1908","2019-10-21",17.59
"1909","2019-10-22",17.6
"1910","2019-10-23",17.66
"1911","2019-10-24",17.35
"1912","2019-10-25",17.290001
"1913","2019-10-28",17.299999
"1914","2019-10-29",17.290001
"1915","2019-10-30",16.98
"1916","2019-10-31",16.889999
"1917","2019-11-01",17.33
"1918","2019-11-04",17.469999
"1919","2019-11-05",17.02
"1920","2019-11-06",16.73
"1921","2019-11-07",16
"1922","2019-11-08",16.030001
"1923","2019-11-11",15.62
"1924","2019-11-12",15.8
"1925","2019-11-13",15.93
"1926","2019-11-14",15.82
"1927","2019-11-15",15.79
"1928","2019-11-18",16.040001
"1929","2019-11-19",15.51
"1930","2019-11-20",15.17
"1931","2019-11-21",15.26
"1932","2019-11-22",15.53
"1933","2019-11-25",15.75
"1934","2019-11-26",15.81
"1935","2019-11-27",15.38
"1936","2019-11-29",15.66
"1937","2019-12-02",15.2
"1938","2019-12-03",15.09
"1939","2019-12-04",15.21
"1940","2019-12-05",15.24
"1941","2019-12-06",15.19
"1942","2019-12-09",15.02
"1943","2019-12-10",15
"1944","2019-12-11",15.14
"1945","2019-12-12",15
"1946","2019-12-13",15.18
"1947","2019-12-16",15.45
"1948","2019-12-17",15.35
"1949","2019-12-18",15.3
"1950","2019-12-19",15.12
"1951","2019-12-20",15.16
"1952","2019-12-23",14.93
"1953","2019-12-24",14.93
"1954","2019-12-26",14.94
"1955","2019-12-27",14.91
"1956","2019-12-30",15.21
"1957","2019-12-31",15.07
"1958","2020-01-02",15.24
"1959","2020-01-03",15.16
"1960","2020-01-06",15.18
"1961","2020-01-07",15.07
"1962","2020-01-08",15.11
"1963","2020-01-09",15.03
"1964","2020-01-10",15.04
"1965","2020-01-13",15.16
"1966","2020-01-14",15
"1967","2020-01-15",15.43
"1968","2020-01-16",15.68
"1969","2020-01-17",15.38
"1970","2020-01-21",15.4
"1971","2020-01-22",15.35
"1972","2020-01-23",14.94
"1973","2020-01-24",14.56
"1974","2020-01-27",13.83
"1975","2020-01-28",13.8
"1976","2020-01-29",13.58
"1977","2020-01-30",13.27
"1978","2020-01-31",13.08
"1979","2020-02-03",13.1
"1980","2020-02-04",12.69
"1981","2020-02-05",13.38
"1982","2020-02-06",13.36
"1983","2020-02-07",13.31
"1984","2020-02-10",13.6
"1985","2020-02-11",13.88
"1986","2020-02-12",12.3
"1987","2020-02-13",11.62
"1988","2020-02-14",11.65
"1989","2020-02-18",12
"1990","2020-02-19",11.93
"1991","2020-02-20",11.81
"1992","2020-02-21",12.06
"1993","2020-02-24",11.84
"1994","2020-02-25",11.32
"1995","2020-02-26",11.62
"1996","2020-02-27",11.06
"1997","2020-02-28",10.81
"1998","2020-03-02",11.07
"1999","2020-03-03",10.96
"2000","2020-03-04",10.89
"2001","2020-03-05",10.77
"2002","2020-03-06",10.31
"2003","2020-03-09",9.19
"2004","2020-03-10",9.49
"2005","2020-03-11",9.2
"2006","2020-03-12",8.31
"2007","2020-03-13",8.67
"2008","2020-03-16",8.25
"2009","2020-03-17",9.09
"2010","2020-03-18",8.33
"2011","2020-03-19",8.75
"2012","2020-03-20",8.9
"2013","2020-03-23",9.13
"2014","2020-03-24",9.47
"2015","2020-03-25",9.91
"2016","2020-03-26",10.33
"2017","2020-03-27",10.11
"2018","2020-03-30",10.57
"2019","2020-03-31",10.57
"2020","2020-04-01",10
"2021","2020-04-02",9.95
"2022","2020-04-03",9.45
"2023","2020-04-06",9.96
"2024","2020-04-07",9.86
"2025","2020-04-08",9.88
"2026","2020-04-09",9.95
"2027","2020-04-13",9.92
"2028","2020-04-14",9.76
"2029","2020-04-15",9.69
"2030","2020-04-16",9.19
"2031","2020-04-17",9.94
"2032","2020-04-20",9.75
"2033","2020-04-21",9.43
"2034","2020-04-22",9.19
"2035","2020-04-23",9.33
"2036","2020-04-24",9.23
"2037","2020-04-27",9.59
"2038","2020-04-28",9.56
"2039","2020-04-29",10.02
"2040","2020-04-30",9.81
"2041","2020-05-01",10.1
"2042","2020-05-04",10.28
"2043","2020-05-05",10.18
"2044","2020-05-06",10.18
"2045","2020-05-07",10.92
"2046","2020-05-08",10.95
"2047","2020-05-11",10.37
"2048","2020-05-12",9.83
"2049","2020-05-13",9.67
"2050","2020-05-14",9.62
"2051","2020-05-15",9.67
"2052","2020-05-18",10.51
"2053","2020-05-19",10.37
"2054","2020-05-20",10.69
"2055","2020-05-21",10.82
"2056","2020-05-22",10.62
"2057","2020-05-26",10.94
"2058","2020-05-27",11.3
"2059","2020-05-28",11.34
"2060","2020-05-29",11.14
"2061","2020-06-01",11.11
"2062","2020-06-02",11.1
"2063","2020-06-03",11.26
"2064","2020-06-04",11.67
"2065","2020-06-05",12.29
"2066","2020-06-08",12.67
"2067","2020-06-09",12.46
"2068","2020-06-10",11.79
"2069","2020-06-11",10.98
"2070","2020-06-12",11.1
"2071","2020-06-15",11.33
"2072","2020-06-16",11.81
"2073","2020-06-17",11.69
"2074","2020-06-18",11.38
"2075","2020-06-19",10.86
"2076","2020-06-22",10.86
"2077","2020-06-23",10.91
"2078","2020-06-24",10.39
"2079","2020-06-25",10.31
"2080","2020-06-26",11.1
"2081","2020-06-29",11.16
"2082","2020-06-30",11.85
"2083","2020-07-01",11.27
"2084","2020-07-02",11.4
"2085","2020-07-06",11.25
"2086","2020-07-07",10.87
"2087","2020-07-08",10.77
"2088","2020-07-09",10.73
"2089","2020-07-10",10.93
"2090","2020-07-13",10.83
"2091","2020-07-14",11.06
"2092","2020-07-15",11.31
"2093","2020-07-16",11.86
"2094","2020-07-17",11.63
"2095","2020-07-20",11.33
"2096","2020-07-21",11.36
"2097","2020-07-22",10.89
"2098","2020-07-23",11.34
"2099","2020-07-24",11.12
"2100","2020-07-27",11.48
"2101","2020-07-28",11.3
"2102","2020-07-29",11.43
"2103","2020-07-30",11.47
"2104","2020-07-31",11.47
"2105","2020-08-03",11.68
"2106","2020-08-04",11.87
"2107","2020-08-05",11.46
"2108","2020-08-06",10.76
"2109","2020-08-07",10.77
"2110","2020-08-10",10.8
"2111","2020-08-11",10.44
"2112","2020-08-12",10.91
"2113","2020-08-13",11.04
"2114","2020-08-14",11.07
"2115","2020-08-17",10.94
"2116","2020-08-18",10.67
"2117","2020-08-19",10.75
"2118","2020-08-20",10.78
"2119","2020-08-21",10.86
"2120","2020-08-24",10.88
"2121","2020-08-25",10.96
"2122","2020-08-26",10.59
"2123","2020-08-27",10.67
"2124","2020-08-28",11.01
"2125","2020-08-31",11.04
"2126","2020-09-01",10.83
"2127","2020-09-02",10.76
"2128","2020-09-03",10.75
"2129","2020-09-04",10.85
"2130","2020-09-08",10.42
"2131","2020-09-09",10.47
"2132","2020-09-10",10.33
"2133","2020-09-11",10.3
"2134","2020-09-14",10.23
"2135","2020-09-15",10.51
"2136","2020-09-16",10.61
"2137","2020-09-17",10.34
"2138","2020-09-18",10.12
"2139","2020-09-21",9.79
"2140","2020-09-22",9.78
"2141","2020-09-23",9.53
"2142","2020-09-24",9.47
"2143","2020-09-25",9.28
"2144","2020-09-28",9.72
"2145","2020-09-29",10.08
"2146","2020-09-30",9.8
"2147","2020-10-01",10.1
"2148","2020-10-02",10.26
"2149","2020-10-05",10.59
"2150","2020-10-06",10.9
"2151","2020-10-07",11.36
"2152","2020-10-08",11.85
"2153","2020-10-09",11.99
"2154","2020-10-12",12.13
"2155","2020-10-13",12
"2156","2020-10-14",11.72
"2157","2020-10-15",11.72
"2158","2020-10-16",11.43
"2159","2020-10-19",11.24
"2160","2020-10-20",11.2
"2161","2020-10-21",10.75
"2162","2020-10-22",10.3
"2163","2020-10-23",10.64
"2164","2020-10-26",10.71
"2165","2020-10-27",10.4
"2166","2020-10-28",9.89
"2167","2020-10-29",9.77
"2168","2020-10-30",9.65
"2169","2020-11-02",10.1
"2170","2020-11-03",9.95
"2171","2020-11-04",11.65
"2172","2020-11-05",12.2
"2173","2020-11-06",11.29
"2174","2020-11-09",11.92
"2175","2020-11-10",11.72
"2176","2020-11-11",11.7
"2177","2020-11-12",11.45
"2178","2020-11-13",11.59
"2179","2020-11-16",12.07
"2180","2020-11-17",11.89
"2181","2020-11-18",11.99
"2182","2020-11-19",12.23
"2183","2020-11-20",12.04
"2184","2020-11-23",12.27
"2185","2020-11-24",12.39
"2186","2020-11-25",12.26
"2187","2020-11-27",12.17
