"","date","JBT"
"1888","2016-01-20",43.779999
"1889","2016-01-21",42.889999
"1890","2016-01-22",43.529999
"1891","2016-01-25",42.209999
"1892","2016-01-26",43.299999
"1893","2016-01-27",43.25
"1894","2016-01-28",42.849998
"1895","2016-01-29",45.810001
"1896","2016-02-01",42.849998
"1897","2016-02-02",42.150002
"1898","2016-02-03",42.52
"1899","2016-02-04",43.299999
"1900","2016-02-05",43.080002
"1901","2016-02-08",44.169998
"1902","2016-02-09",43.689999
"1903","2016-02-10",43.310001
"1904","2016-02-11",43.549999
"1905","2016-02-12",43.360001
"1906","2016-02-16",43.189999
"1907","2016-02-17",44.27
"1908","2016-02-18",44.32
"1909","2016-02-19",45.290001
"1910","2016-02-22",46.200001
"1911","2016-02-23",44.91
"1912","2016-02-24",53.009998
"1913","2016-02-25",52.450001
"1914","2016-02-26",51.490002
"1915","2016-02-29",52.599998
"1916","2016-03-01",52.98
"1917","2016-03-02",54.25
"1918","2016-03-03",53.41
"1919","2016-03-04",55.369999
"1920","2016-03-07",55.400002
"1921","2016-03-08",54.240002
"1922","2016-03-09",54.080002
"1923","2016-03-10",53.720001
"1924","2016-03-11",56.669998
"1925","2016-03-14",55.75
"1926","2016-03-15",54.119999
"1927","2016-03-16",54.709999
"1928","2016-03-17",56.52
"1929","2016-03-18",56.970001
"1930","2016-03-21",55.73
"1931","2016-03-22",55.200001
"1932","2016-03-23",54.41
"1933","2016-03-24",54.59
"1934","2016-03-28",54.84
"1935","2016-03-29",56.27
"1936","2016-03-30",56.119999
"1937","2016-03-31",56.41
"1938","2016-04-01",56.689999
"1939","2016-04-04",54.73
"1940","2016-04-05",54.119999
"1941","2016-04-06",53.27
"1942","2016-04-07",53.689999
"1943","2016-04-08",55.450001
"1944","2016-04-11",54.580002
"1945","2016-04-12",55.529999
"1946","2016-04-13",56.889999
"1947","2016-04-14",56.73
"1948","2016-04-15",57.950001
"1949","2016-04-18",57.950001
"1950","2016-04-19",59.889999
"1951","2016-04-20",57.75
"1952","2016-04-21",57.540001
"1953","2016-04-22",57.419998
"1954","2016-04-25",57.220001
"1955","2016-04-26",55.77
"1956","2016-04-27",52.439999
"1957","2016-04-28",53.18
"1958","2016-04-29",52.139999
"1959","2016-05-02",52.419998
"1960","2016-05-03",51.950001
"1961","2016-05-04",54.419998
"1962","2016-05-05",55.779999
"1963","2016-05-06",56.360001
"1964","2016-05-09",55.369999
"1965","2016-05-10",56.09
"1966","2016-05-11",56.919998
"1967","2016-05-12",57.810001
"1968","2016-05-13",57.91
"1969","2016-05-16",60.73
"1970","2016-05-17",58.790001
"1971","2016-05-18",59.720001
"1972","2016-05-19",59.529999
"1973","2016-05-20",59.740002
"1974","2016-05-23",59.09
"1975","2016-05-24",61.110001
"1976","2016-05-25",60.93
"1977","2016-05-26",60.25
"1978","2016-05-27",60.700001
"1979","2016-05-31",60.68
"1980","2016-06-01",59.400002
"1981","2016-06-02",59.98
"1982","2016-06-03",59.869999
"1983","2016-06-06",60.139999
"1984","2016-06-07",60.02
"1985","2016-06-08",61.68
"1986","2016-06-09",63.34
"1987","2016-06-10",62.459999
"1988","2016-06-13",61.369999
"1989","2016-06-14",62.220001
"1990","2016-06-15",62.529999
"1991","2016-06-16",61.75
"1992","2016-06-17",64.239998
"1993","2016-06-20",64.150002
"1994","2016-06-21",62.84
"1995","2016-06-22",62.459999
"1996","2016-06-23",63.529999
"1997","2016-06-24",61.400002
"1998","2016-06-27",58.34
"1999","2016-06-28",57.529999
"2000","2016-06-29",59
"2001","2016-06-30",61.220001
"2002","2016-07-01",61.490002
"2003","2016-07-05",60.279999
"2004","2016-07-06",60.25
"2005","2016-07-07",60.900002
"2006","2016-07-08",62.630001
"2007","2016-07-11",63.77
"2008","2016-07-12",65.160004
"2009","2016-07-13",64.620003
"2010","2016-07-14",64.459999
"2011","2016-07-15",65.07
"2012","2016-07-18",64.919998
"2013","2016-07-19",64.730003
"2014","2016-07-20",66.129997
"2015","2016-07-21",65.660004
"2016","2016-07-22",67.379997
"2017","2016-07-25",67.419998
"2018","2016-07-26",66.760002
"2019","2016-07-27",67.080002
"2020","2016-07-28",67.010002
"2021","2016-07-29",66.919998
"2022","2016-08-01",66.989998
"2023","2016-08-02",67.18
"2024","2016-08-03",66.610001
"2025","2016-08-04",66.019997
"2026","2016-08-05",66.839996
"2027","2016-08-08",66.480003
"2028","2016-08-09",66.779999
"2029","2016-08-10",66.419998
"2030","2016-08-11",67.730003
"2031","2016-08-12",66.879997
"2032","2016-08-15",68.050003
"2033","2016-08-16",67.220001
"2034","2016-08-17",67.519997
"2035","2016-08-18",68.199997
"2036","2016-08-19",68.540001
"2037","2016-08-22",69.529999
"2038","2016-08-23",70.139999
"2039","2016-08-24",69.290001
"2040","2016-08-25",69.260002
"2041","2016-08-26",69.019997
"2042","2016-08-29",68.970001
"2043","2016-08-30",69.199997
"2044","2016-08-31",68.68
"2045","2016-09-01",69.059998
"2046","2016-09-02",70.870003
"2047","2016-09-06",69.949997
"2048","2016-09-07",70.089996
"2049","2016-09-08",69.18
"2050","2016-09-09",66.75
"2051","2016-09-12",67
"2052","2016-09-13",65.480003
"2053","2016-09-14",65.230003
"2054","2016-09-15",66.029999
"2055","2016-09-16",64.940002
"2056","2016-09-19",66.349998
"2057","2016-09-20",66.169998
"2058","2016-09-21",67.110001
"2059","2016-09-22",69.089996
"2060","2016-09-23",68.220001
"2061","2016-09-26",67.470001
"2062","2016-09-27",68.080002
"2063","2016-09-28",69.440002
"2064","2016-09-29",69.019997
"2065","2016-09-30",70.550003
"2066","2016-10-03",73.160004
"2067","2016-10-04",71.940002
"2068","2016-10-05",73.360001
"2069","2016-10-06",73.699997
"2070","2016-10-07",72.510002
"2071","2016-10-10",73.059998
"2072","2016-10-11",71.970001
"2073","2016-10-12",72.339996
"2074","2016-10-13",71.760002
"2075","2016-10-14",72.419998
"2076","2016-10-17",74.699997
"2077","2016-10-18",74.400002
"2078","2016-10-19",74.300003
"2079","2016-10-20",74.199997
"2080","2016-10-21",75.349998
"2081","2016-10-24",75.25
"2082","2016-10-25",74.199997
"2083","2016-10-26",72
"2084","2016-10-27",76.949997
"2085","2016-10-28",79
"2086","2016-10-31",79.849998
"2087","2016-11-01",78.400002
"2088","2016-11-02",77.550003
"2089","2016-11-03",77.849998
"2090","2016-11-04",76.5
"2091","2016-11-07",79.800003
"2092","2016-11-08",80.800003
"2093","2016-11-09",83.25
"2094","2016-11-10",84.449997
"2095","2016-11-11",84.849998
"2096","2016-11-14",83.849998
"2097","2016-11-15",84
"2098","2016-11-16",84.650002
"2099","2016-11-17",86.300003
"2100","2016-11-18",86.650002
"2101","2016-11-21",87.349998
"2102","2016-11-22",89.199997
"2103","2016-11-23",90.75
"2104","2016-11-25",91.699997
"2105","2016-11-28",90.949997
"2106","2016-11-29",91.900002
"2107","2016-11-30",90.199997
"2108","2016-12-01",85.5
"2109","2016-12-02",84.400002
"2110","2016-12-05",85.599998
"2111","2016-12-06",86.599998
"2112","2016-12-07",88.099998
"2113","2016-12-08",89.449997
"2114","2016-12-09",89.050003
"2115","2016-12-12",87.199997
"2116","2016-12-13",86.449997
"2117","2016-12-14",85.449997
"2118","2016-12-15",85.699997
"2119","2016-12-16",83.349998
"2120","2016-12-19",84.300003
"2121","2016-12-20",85.349998
"2122","2016-12-21",85.099998
"2123","2016-12-22",85.5
"2124","2016-12-23",84.849998
"2125","2016-12-27",85.900002
"2126","2016-12-28",83.949997
"2127","2016-12-29",84.75
"2128","2016-12-30",85.949997
"2129","2017-01-03",85.25
"2130","2017-01-04",86.099998
"2131","2017-01-05",84.550003
"2132","2017-01-06",83.650002
"2133","2017-01-09",82.599998
"2134","2017-01-10",82.5
"2135","2017-01-11",84.449997
"2136","2017-01-12",84.599998
"2137","2017-01-13",85.25
"2138","2017-01-17",83.849998
"2139","2017-01-18",84.5
"2140","2017-01-19",84.449997
"2141","2017-01-20",83
"2142","2017-01-23",83.349998
"2143","2017-01-24",85.900002
"2144","2017-01-25",86.849998
"2145","2017-01-26",85.849998
"2146","2017-01-27",86.949997
"2147","2017-01-30",86.550003
"2148","2017-01-31",86.349998
"2149","2017-02-01",85.75
"2150","2017-02-02",86.150002
"2151","2017-02-03",87.599998
"2152","2017-02-06",87.400002
"2153","2017-02-07",87.849998
"2154","2017-02-08",87.800003
"2155","2017-02-09",89.5
"2156","2017-02-10",87.800003
"2157","2017-02-13",87.199997
"2158","2017-02-14",86.650002
"2159","2017-02-15",86.800003
"2160","2017-02-16",86.5
"2161","2017-02-17",85
"2162","2017-02-21",86.400002
"2163","2017-02-22",84.75
"2164","2017-02-23",81.849998
"2165","2017-02-24",85
"2166","2017-02-27",85.849998
"2167","2017-02-28",89.400002
"2168","2017-03-01",89.449997
"2169","2017-03-02",88.75
"2170","2017-03-03",88.199997
"2171","2017-03-06",87.599998
"2172","2017-03-07",85.699997
"2173","2017-03-08",89.900002
"2174","2017-03-09",88.199997
"2175","2017-03-10",88.050003
"2176","2017-03-13",89.75
"2177","2017-03-14",88.050003
"2178","2017-03-15",89.75
"2179","2017-03-16",88.150002
"2180","2017-03-17",89.050003
"2181","2017-03-20",89.449997
"2182","2017-03-21",86.900002
"2183","2017-03-22",87.449997
"2184","2017-03-23",88.050003
"2185","2017-03-24",88
"2186","2017-03-27",88
"2187","2017-03-28",88.5
"2188","2017-03-29",87.75
"2189","2017-03-30",88
"2190","2017-03-31",87.949997
"2191","2017-04-03",85.75
"2192","2017-04-04",85.150002
"2193","2017-04-05",85.099998
"2194","2017-04-06",85.150002
"2195","2017-04-07",85.099998
"2196","2017-04-10",86.300003
"2197","2017-04-11",87.199997
"2198","2017-04-12",86.349998
"2199","2017-04-13",85.5
"2200","2017-04-17",87.050003
"2201","2017-04-18",86.650002
"2202","2017-04-19",87.949997
"2203","2017-04-20",89.949997
"2204","2017-04-21",88.25
"2205","2017-04-24",91.050003
"2206","2017-04-25",92.349998
"2207","2017-04-26",87.949997
"2208","2017-04-27",88.150002
"2209","2017-04-28",88.650002
"2210","2017-05-01",89.199997
"2211","2017-05-02",89.150002
"2212","2017-05-03",89.449997
"2213","2017-05-04",90.949997
"2214","2017-05-05",90.900002
"2215","2017-05-08",90.550003
"2216","2017-05-09",90.650002
"2217","2017-05-10",89.699997
"2218","2017-05-11",88.650002
"2219","2017-05-12",87.699997
"2220","2017-05-15",87.099998
"2221","2017-05-16",87.800003
"2222","2017-05-17",84.400002
"2223","2017-05-18",83.699997
"2224","2017-05-19",83.650002
"2225","2017-05-22",84.800003
"2226","2017-05-23",85.099998
"2227","2017-05-24",85.150002
"2228","2017-05-25",86.25
"2229","2017-05-26",85.949997
"2230","2017-05-30",84.599998
"2231","2017-05-31",86.300003
"2232","2017-06-01",88.25
"2233","2017-06-02",88.949997
"2234","2017-06-05",88.400002
"2235","2017-06-06",86.550003
"2236","2017-06-07",87.800003
"2237","2017-06-08",89.75
"2238","2017-06-09",90.400002
"2239","2017-06-12",89.699997
"2240","2017-06-13",88.599998
"2241","2017-06-14",88.900002
"2242","2017-06-15",89.900002
"2243","2017-06-16",91.25
"2244","2017-06-19",94.400002
"2245","2017-06-20",91.900002
"2246","2017-06-21",92.400002
"2247","2017-06-22",92.949997
"2248","2017-06-23",94.099998
"2249","2017-06-26",94.050003
"2250","2017-06-27",93.650002
"2251","2017-06-28",96.400002
"2252","2017-06-29",95.599998
"2253","2017-06-30",98
"2254","2017-07-03",95.949997
"2255","2017-07-05",95.550003
"2256","2017-07-06",92.650002
"2257","2017-07-07",93.900002
"2258","2017-07-10",92.349998
"2259","2017-07-11",91.949997
"2260","2017-07-12",92.599998
"2261","2017-07-13",91.449997
"2262","2017-07-14",93.099998
"2263","2017-07-17",93.75
"2264","2017-07-18",93.449997
"2265","2017-07-19",94.300003
"2266","2017-07-20",93.699997
"2267","2017-07-21",93.75
"2268","2017-07-24",93.25
"2269","2017-07-25",94.25
"2270","2017-07-26",92.900002
"2271","2017-07-27",92.300003
"2272","2017-07-28",92.550003
"2273","2017-07-31",92.400002
"2274","2017-08-01",90.849998
"2275","2017-08-02",90.400002
"2276","2017-08-03",90.599998
"2277","2017-08-04",90.949997
"2278","2017-08-07",91.75
"2279","2017-08-08",90.599998
"2280","2017-08-09",89.5
"2281","2017-08-10",89.199997
"2282","2017-08-11",90.449997
"2283","2017-08-14",89.900002
"2284","2017-08-15",88.599998
"2285","2017-08-16",88.800003
"2286","2017-08-17",86.349998
"2287","2017-08-18",87.349998
"2288","2017-08-21",87.199997
"2289","2017-08-22",88.449997
"2290","2017-08-23",87.650002
"2291","2017-08-24",87.349998
"2292","2017-08-25",87.199997
"2293","2017-08-28",86.849998
"2294","2017-08-29",87.199997
"2295","2017-08-30",88.050003
"2296","2017-08-31",88.699997
"2297","2017-09-01",89.550003
"2298","2017-09-05",89.75
"2299","2017-09-06",89.949997
"2300","2017-09-07",90.5
"2301","2017-09-08",92.300003
"2302","2017-09-11",92.900002
"2303","2017-09-12",94.25
"2304","2017-09-13",95.099998
"2305","2017-09-14",94.849998
"2306","2017-09-15",95.800003
"2307","2017-09-18",97.300003
"2308","2017-09-19",97
"2309","2017-09-20",97
"2310","2017-09-21",96.099998
"2311","2017-09-22",95.5
"2312","2017-09-25",94.949997
"2313","2017-09-26",96
"2314","2017-09-27",99.050003
"2315","2017-09-28",100.199997
"2316","2017-09-29",101.099998
"2317","2017-10-02",101.599998
"2318","2017-10-03",101.900002
"2319","2017-10-04",100.75
"2320","2017-10-05",99.75
"2321","2017-10-06",100.300003
"2322","2017-10-09",101.300003
"2323","2017-10-10",100.699997
"2324","2017-10-11",99.849998
"2325","2017-10-12",100.099998
"2326","2017-10-13",103.75
"2327","2017-10-16",104
"2328","2017-10-17",103.199997
"2329","2017-10-18",103.25
"2330","2017-10-19",102.400002
"2331","2017-10-20",103.949997
"2332","2017-10-23",104.050003
"2333","2017-10-24",112.949997
"2334","2017-10-25",110.349998
"2335","2017-10-26",111.150002
"2336","2017-10-27",110.050003
"2337","2017-10-30",106.349998
"2338","2017-10-31",106.900002
"2339","2017-11-01",105.349998
"2340","2017-11-02",106.099998
"2341","2017-11-03",108.199997
"2342","2017-11-06",108.050003
"2343","2017-11-07",107.900002
"2344","2017-11-08",107.949997
"2345","2017-11-09",107.25
"2346","2017-11-10",109.199997
"2347","2017-11-13",110.5
"2348","2017-11-14",110.75
"2349","2017-11-15",109.699997
"2350","2017-11-16",111.900002
"2351","2017-11-17",112.349998
"2352","2017-11-20",114.5
"2353","2017-11-21",116.800003
"2354","2017-11-22",115
"2355","2017-11-24",114.099998
"2356","2017-11-27",114.75
"2357","2017-11-28",117.400002
"2358","2017-11-29",118.699997
"2359","2017-11-30",119.75
"2360","2017-12-01",117.949997
"2361","2017-12-04",117.050003
"2362","2017-12-05",114.550003
"2363","2017-12-06",114.75
"2364","2017-12-07",115.150002
"2365","2017-12-08",110.599998
"2366","2017-12-11",110.5
"2367","2017-12-12",110.050003
"2368","2017-12-13",110.550003
"2369","2017-12-14",110
"2370","2017-12-15",112.349998
"2371","2017-12-18",111.75
"2372","2017-12-19",110.25
"2373","2017-12-20",110.400002
"2374","2017-12-21",111.150002
"2375","2017-12-22",110.800003
"2376","2017-12-26",110.949997
"2377","2017-12-27",114.050003
"2378","2017-12-28",112.349998
"2379","2017-12-29",110.800003
"2380","2018-01-02",111
"2381","2018-01-03",109.900002
"2382","2018-01-04",110.650002
"2383","2018-01-05",110.349998
"2384","2018-01-08",110.5
"2385","2018-01-09",110.199997
"2386","2018-01-10",109.050003
"2387","2018-01-11",111.75
"2388","2018-01-12",111.900002
"2389","2018-01-16",111.599998
"2390","2018-01-17",112.699997
"2391","2018-01-18",113.699997
"2392","2018-01-19",115.75
"2393","2018-01-22",114.599998
"2394","2018-01-23",114.599998
"2395","2018-01-24",115.050003
"2396","2018-01-25",115.050003
"2397","2018-01-26",116.349998
"2398","2018-01-29",116.349998
"2399","2018-01-30",115.599998
"2400","2018-01-31",113.75
"2401","2018-02-01",116.5
"2402","2018-02-02",113.949997
"2403","2018-02-05",109
"2404","2018-02-06",109.099998
"2405","2018-02-07",110.199997
"2406","2018-02-08",109.150002
"2407","2018-02-09",110
"2408","2018-02-12",111.300003
"2409","2018-02-13",112.650002
"2410","2018-02-14",114.949997
"2411","2018-02-15",116.5
"2412","2018-02-16",118.849998
"2413","2018-02-20",117.949997
"2414","2018-02-21",119.699997
"2415","2018-02-22",120.75
"2416","2018-02-23",121.150002
"2417","2018-02-26",122.300003
"2418","2018-02-27",111.699997
"2419","2018-02-28",110.75
"2420","2018-03-01",110.300003
"2421","2018-03-02",111.449997
"2422","2018-03-05",111.5
"2423","2018-03-06",113.5
"2424","2018-03-07",113.300003
"2425","2018-03-08",114.349998
"2426","2018-03-09",117.300003
"2427","2018-03-12",119.25
"2428","2018-03-13",120.099998
"2429","2018-03-14",119.900002
"2430","2018-03-15",120.349998
"2431","2018-03-16",121.800003
"2432","2018-03-19",119.400002
"2433","2018-03-20",120.050003
"2434","2018-03-21",119.449997
"2435","2018-03-22",115.800003
"2436","2018-03-23",113.050003
"2437","2018-03-26",115.199997
"2438","2018-03-27",113.699997
"2439","2018-03-28",110.349998
"2440","2018-03-29",113.400002
"2441","2018-04-02",108.099998
"2442","2018-04-03",109.75
"2443","2018-04-04",109.75
"2444","2018-04-05",113.400002
"2445","2018-04-06",111.050003
"2446","2018-04-09",109.849998
"2447","2018-04-10",112.25
"2448","2018-04-11",112.050003
"2449","2018-04-12",113.949997
"2450","2018-04-13",113.150002
"2451","2018-04-16",115.199997
"2452","2018-04-17",118.849998
"2453","2018-04-18",119.400002
"2454","2018-04-19",118.800003
"2455","2018-04-20",118.849998
"2456","2018-04-23",115.25
"2457","2018-04-24",112.550003
"2458","2018-04-25",110
"2459","2018-04-26",109.650002
"2460","2018-04-27",109.25
"2461","2018-04-30",107.75
"2462","2018-05-01",108.75
"2463","2018-05-02",90.400002
"2464","2018-05-03",88.400002
"2465","2018-05-04",88.099998
"2466","2018-05-07",87.400002
"2467","2018-05-08",88.75
"2468","2018-05-09",88.050003
"2469","2018-05-10",88.099998
"2470","2018-05-11",87.800003
"2471","2018-05-14",86.349998
"2472","2018-05-15",85.449997
"2473","2018-05-16",87.199997
"2474","2018-05-17",87.650002
"2475","2018-05-18",88
"2476","2018-05-21",88.75
"2477","2018-05-22",87.5
"2478","2018-05-23",88.099998
"2479","2018-05-24",88.400002
"2480","2018-05-25",88.5
"2481","2018-05-29",88.050003
"2482","2018-05-30",89.449997
"2483","2018-05-31",88.300003
"2484","2018-06-01",88.550003
"2485","2018-06-04",90.699997
"2486","2018-06-05",91.199997
"2487","2018-06-06",92.699997
"2488","2018-06-07",94.25
"2489","2018-06-08",94.199997
"2490","2018-06-11",94.099998
"2491","2018-06-12",92.400002
"2492","2018-06-13",89.099998
"2493","2018-06-14",89.199997
"2494","2018-06-15",89.800003
"2495","2018-06-18",89.25
"2496","2018-06-19",90.400002
"2497","2018-06-20",91.5
"2498","2018-06-21",92
"2499","2018-06-22",94.25
"2500","2018-06-25",91.349998
"2501","2018-06-26",90.75
"2502","2018-06-27",92.5
"2503","2018-06-28",90.900002
"2504","2018-06-29",88.900002
"2505","2018-07-02",90.25
"2506","2018-07-03",90.800003
"2507","2018-07-05",91.699997
"2508","2018-07-06",92.75
"2509","2018-07-09",94
"2510","2018-07-10",92.650002
"2511","2018-07-11",92.449997
"2512","2018-07-12",92.150002
"2513","2018-07-13",91.75
"2514","2018-07-16",90.150002
"2515","2018-07-17",91.599998
"2516","2018-07-18",94.099998
"2517","2018-07-19",94.800003
"2518","2018-07-20",96.650002
"2519","2018-07-23",94.050003
"2520","2018-07-24",94.25
"2521","2018-07-25",92.550003
"2522","2018-07-26",115.349998
"2523","2018-07-27",114.75
"2524","2018-07-30",109.699997
"2525","2018-07-31",110.599998
"2526","2018-08-01",107.849998
"2527","2018-08-02",107.849998
"2528","2018-08-03",107.300003
"2529","2018-08-06",108.800003
"2530","2018-08-07",109
"2531","2018-08-08",108.449997
"2532","2018-08-09",109.199997
"2533","2018-08-10",108.150002
"2534","2018-08-13",106
"2535","2018-08-14",107.150002
"2536","2018-08-15",108.75
"2537","2018-08-16",109.900002
"2538","2018-08-17",111
"2539","2018-08-20",110.699997
"2540","2018-08-21",113.050003
"2541","2018-08-22",111.650002
"2542","2018-08-23",110.75
"2543","2018-08-24",113.5
"2544","2018-08-27",115.050003
"2545","2018-08-28",115.650002
"2546","2018-08-29",116.949997
"2547","2018-08-30",117.449997
"2548","2018-08-31",118.300003
"2549","2018-09-04",118.849998
"2550","2018-09-05",120.550003
"2551","2018-09-06",120.699997
"2552","2018-09-07",120
"2553","2018-09-10",119.400002
"2554","2018-09-11",116.949997
"2555","2018-09-12",117.150002
"2556","2018-09-13",116.400002
"2557","2018-09-14",118.800003
"2558","2018-09-17",120
"2559","2018-09-18",123.050003
"2560","2018-09-19",121.949997
"2561","2018-09-20",123.550003
"2562","2018-09-21",117.449997
"2563","2018-09-24",119.099998
"2564","2018-09-25",120.599998
"2565","2018-09-26",119.599998
"2566","2018-09-27",119.5
"2567","2018-09-28",119.300003
"2568","2018-10-01",115.879997
"2569","2018-10-02",115.599998
"2570","2018-10-03",115.400002
"2571","2018-10-04",111.699997
"2572","2018-10-05",109.599998
"2573","2018-10-08",109.470001
"2574","2018-10-09",109.5
"2575","2018-10-10",108.669998
"2576","2018-10-11",106.550003
"2577","2018-10-12",104.110001
"2578","2018-10-15",105.089996
"2579","2018-10-16",107.779999
"2580","2018-10-17",108
"2581","2018-10-18",104.660004
"2582","2018-10-19",102.699997
"2583","2018-10-22",103.379997
"2584","2018-10-23",100.93
"2585","2018-10-24",98.290001
"2586","2018-10-25",99.379997
"2587","2018-10-26",98.980003
"2588","2018-10-29",98.279999
"2589","2018-10-30",101.300003
"2590","2018-10-31",103.970001
"2591","2018-11-01",90.389999
"2592","2018-11-02",90.010002
"2593","2018-11-05",89.849998
"2594","2018-11-06",90.050003
"2595","2018-11-07",89.849998
"2596","2018-11-08",89
"2597","2018-11-09",89.440002
"2598","2018-11-12",87.410004
"2599","2018-11-13",86.459999
"2600","2018-11-14",84.699997
"2601","2018-11-15",84.970001
"2602","2018-11-16",84.389999
"2603","2018-11-19",81.540001
"2604","2018-11-20",79.779999
"2605","2018-11-21",79.050003
"2606","2018-11-23",78.910004
"2607","2018-11-26",79.330002
"2608","2018-11-27",76.699997
"2609","2018-11-28",82.239998
"2610","2018-11-29",81.620003
"2611","2018-11-30",82.540001
"2612","2018-12-03",82.370003
"2613","2018-12-04",76.080002
"2614","2018-12-06",77.75
"2615","2018-12-07",74.620003
"2616","2018-12-10",73.900002
"2617","2018-12-11",72.349998
"2618","2018-12-12",73.419998
"2619","2018-12-13",71.959999
"2620","2018-12-14",70.730003
"2621","2018-12-17",69.169998
"2622","2018-12-18",70.529999
"2623","2018-12-19",69.019997
"2624","2018-12-20",67.980003
"2625","2018-12-21",69.269997
"2626","2018-12-24",67.139999
"2627","2018-12-26",69.760002
"2628","2018-12-27",69.849998
"2629","2018-12-28",69.269997
"2630","2018-12-31",71.809998
"2631","2019-01-02",70.989998
"2632","2019-01-03",69.650002
"2633","2019-01-04",73.120003
"2634","2019-01-07",73.300003
"2635","2019-01-08",75.379997
"2636","2019-01-09",76.349998
"2637","2019-01-10",77.779999
"2638","2019-01-11",78.230003
"2639","2019-01-14",77.510002
"2640","2019-01-15",75.75
"2641","2019-01-16",77.529999
"2642","2019-01-17",78.18
"2643","2019-01-18",79
"2644","2019-01-22",77.410004
"2645","2019-01-23",77.150002
"2646","2019-01-24",78.129997
"2647","2019-01-25",78.459999
"2648","2019-01-28",78.010002
"2649","2019-01-29",79.800003
"2650","2019-01-30",79.019997
"2651","2019-01-31",79.440002
"2652","2019-02-01",79.349998
"2653","2019-02-04",80.900002
"2654","2019-02-05",81.959999
"2655","2019-02-06",83.260002
"2656","2019-02-07",81.279999
"2657","2019-02-08",78.980003
"2658","2019-02-11",77.709999
"2659","2019-02-12",80.93
"2660","2019-02-13",82.330002
"2661","2019-02-14",83.300003
"2662","2019-02-15",86.57
"2663","2019-02-19",87.07
"2664","2019-02-20",88.75
"2665","2019-02-21",89.529999
"2666","2019-02-22",87.839996
"2667","2019-02-25",89.309998
"2668","2019-02-26",93.370003
"2669","2019-02-27",96.830002
"2670","2019-02-28",93.699997
"2671","2019-03-01",93.910004
"2672","2019-03-04",95.360001
"2673","2019-03-05",94.650002
"2674","2019-03-06",92.400002
"2675","2019-03-07",91.43
"2676","2019-03-08",89.059998
"2677","2019-03-11",91.029999
"2678","2019-03-12",90.029999
"2679","2019-03-13",91.370003
"2680","2019-03-14",91.650002
"2681","2019-03-15",91.110001
"2682","2019-03-18",92.989998
"2683","2019-03-19",93.150002
"2684","2019-03-20",90.849998
"2685","2019-03-21",93.050003
"2686","2019-03-22",86.169998
"2687","2019-03-25",86.419998
"2688","2019-03-26",89.779999
"2689","2019-03-27",90.25
"2690","2019-03-28",91.870003
"2691","2019-03-29",91.889999
"2692","2019-04-01",93.419998
"2693","2019-04-02",93.459999
"2694","2019-04-03",93.989998
"2695","2019-04-04",95.970001
"2696","2019-04-05",97.769997
"2697","2019-04-08",97.660004
"2698","2019-04-09",96.870003
"2699","2019-04-10",98.550003
"2700","2019-04-11",99.620003
"2701","2019-04-12",101.629997
"2702","2019-04-15",102.169998
"2703","2019-04-16",101.82
"2704","2019-04-17",102.830002
"2705","2019-04-18",103.720001
"2706","2019-04-22",102.870003
"2707","2019-04-23",103.07
"2708","2019-04-24",102
"2709","2019-04-25",98.980003
"2710","2019-04-26",100.589996
"2711","2019-04-29",101.860001
"2712","2019-04-30",109.790001
"2713","2019-05-01",111.129997
"2714","2019-05-02",109.839996
"2715","2019-05-03",114.730003
"2716","2019-05-06",114.190002
"2717","2019-05-07",112.82
"2718","2019-05-08",110.480003
"2719","2019-05-09",109.639999
"2720","2019-05-10",108.82
"2721","2019-05-13",108.160004
"2722","2019-05-14",108.980003
"2723","2019-05-15",111.989998
"2724","2019-05-16",114.5
"2725","2019-05-17",112.120003
"2726","2019-05-20",112.25
"2727","2019-05-21",112.230003
"2728","2019-05-22",108.410004
"2729","2019-05-23",103.730003
"2730","2019-05-24",105.459999
"2731","2019-05-28",103.629997
"2732","2019-05-29",103.099998
"2733","2019-05-30",103.879997
"2734","2019-05-31",102.550003
"2735","2019-06-03",102.889999
"2736","2019-06-04",107.650002
"2737","2019-06-05",108.639999
"2738","2019-06-06",105.849998
"2739","2019-06-07",110.43
"2740","2019-06-10",112.919998
"2741","2019-06-11",113.190002
"2742","2019-06-12",113.779999
"2743","2019-06-13",115.709999
"2744","2019-06-14",114.410004
"2745","2019-06-17",113.760002
"2746","2019-06-18",115.190002
"2747","2019-06-19",115.489998
"2748","2019-06-20",116.709999
"2749","2019-06-21",118.260002
"2750","2019-06-24",116.269997
"2751","2019-06-25",115.300003
"2752","2019-06-26",116.449997
"2753","2019-06-27",116.639999
"2754","2019-06-28",121.129997
"2755","2019-07-01",123.660004
"2756","2019-07-02",123.150002
"2757","2019-07-03",122.870003
"2758","2019-07-05",122.879997
"2759","2019-07-08",121.370003
"2760","2019-07-09",120.309998
"2761","2019-07-10",121.919998
"2762","2019-07-11",122.230003
"2763","2019-07-12",124.129997
"2764","2019-07-15",119.940002
"2765","2019-07-16",122.25
"2766","2019-07-17",120.5
"2767","2019-07-18",120.610001
"2768","2019-07-19",121.830002
"2769","2019-07-22",121.25
"2770","2019-07-23",122.68
"2771","2019-07-24",126.290001
"2772","2019-07-25",121.93
"2773","2019-07-26",121.510002
"2774","2019-07-29",121.43
"2775","2019-07-30",119.540001
"2776","2019-07-31",118.660004
"2777","2019-08-01",111.709999
