"","date","MSON"
"1940","2014-09-16",9.46
"1941","2014-09-17",9.15
"1942","2014-09-18",10.5
"1943","2014-09-19",11.36
"1944","2014-09-22",11.99
"1945","2014-09-23",11.65
"1946","2014-09-24",11.34
"1947","2014-09-25",10.26
"1948","2014-09-26",11.55
"1949","2014-09-29",12.16
"1950","2014-09-30",12.02
"1951","2014-10-01",10.74
"1952","2014-10-02",10.97
"1953","2014-10-03",10.51
"1954","2014-10-06",10.26
"1955","2014-10-07",10.17
"1956","2014-10-08",10.24
"1957","2014-10-09",9.87
"1958","2014-10-10",10.12
"1959","2014-10-13",9.79
"1960","2014-10-14",9.34
"1961","2014-10-15",8.99
"1962","2014-10-16",9.29
"1963","2014-10-17",9.72
"1964","2014-10-20",9.77
"1965","2014-10-21",10.19
"1966","2014-10-22",11.26
"1967","2014-10-23",11.98
"1968","2014-10-24",13
"1969","2014-10-27",13.58
"1970","2014-10-28",14.88
"1971","2014-10-29",13.85
"1972","2014-10-30",13.28
"1973","2014-10-31",13.36
"1974","2014-11-03",13.83
"1975","2014-11-04",14.14
"1976","2014-11-05",14.12
"1977","2014-11-06",14.24
"1978","2014-11-07",11.8
"1979","2014-11-10",11.55
"1980","2014-11-11",12.26
"1981","2014-11-12",12
"1982","2014-11-13",11.83
"1983","2014-11-14",11.66
"1984","2014-11-17",11.78
"1985","2014-11-18",11.44
"1986","2014-11-19",11.13
"1987","2014-11-20",10.63
"1988","2014-11-21",10.6
"1989","2014-11-24",10.24
"1990","2014-11-25",10.31
"1991","2014-11-26",11.15
"1992","2014-11-28",10.78
"1993","2014-12-01",10.68
"1994","2014-12-02",10.35
"1995","2014-12-03",9.97
"1996","2014-12-04",9.86
"1997","2014-12-05",10.27
"1998","2014-12-08",9.95
"1999","2014-12-09",10.74
"2000","2014-12-10",10.31
"2001","2014-12-11",10.44
"2002","2014-12-12",10.9
"2003","2014-12-15",10.26
"2004","2014-12-16",10.21
"2005","2014-12-17",10.58
"2006","2014-12-18",10.46
"2007","2014-12-19",10.17
"2008","2014-12-22",10.85
"2009","2014-12-23",11.62
"2010","2014-12-24",11.76
"2011","2014-12-26",12.98
"2012","2014-12-29",12.56
"2013","2014-12-30",12.42
"2014","2014-12-31",12.37
"2015","2015-01-02",12.05
"2016","2015-01-05",11.46
"2017","2015-01-06",11.44
"2018","2015-01-07",11.68
"2019","2015-01-08",12.31
"2020","2015-01-09",12.84
"2021","2015-01-12",12.64
"2022","2015-01-13",12.73
"2023","2015-01-14",12.29
"2024","2015-01-15",12.26
"2025","2015-01-16",12.43
"2026","2015-01-20",12.5
"2027","2015-01-21",13.34
"2028","2015-01-22",12.86
"2029","2015-01-23",12.58
"2030","2015-01-26",12.79
"2031","2015-01-27",12.85
"2032","2015-01-28",13.03
"2033","2015-01-29",12.94
"2034","2015-01-30",13.37
"2035","2015-02-02",13.09
"2036","2015-02-03",13.39
"2037","2015-02-04",12.92
"2038","2015-02-05",13.93
"2039","2015-02-06",13.8
"2040","2015-02-09",14.07
"2041","2015-02-10",13.18
"2042","2015-02-11",12.92
"2043","2015-02-12",12.87
"2044","2015-02-13",12.47
"2045","2015-02-17",12.79
"2046","2015-02-18",12.55
"2047","2015-02-19",12.21
"2048","2015-02-20",12.25
"2049","2015-02-23",11.12
"2050","2015-02-24",11.01
"2051","2015-02-25",11.27
"2052","2015-02-26",12.29
"2053","2015-02-27",12.43
"2054","2015-03-02",12.65
"2055","2015-03-03",12.74
"2056","2015-03-04",12.69
"2057","2015-03-05",12.63
"2058","2015-03-06",12.81
"2059","2015-03-09",12.49
"2060","2015-03-10",12.14
"2061","2015-03-11",12.1
"2062","2015-03-12",12.26
"2063","2015-03-13",12.39
"2064","2015-03-16",12.25
"2065","2015-03-17",12.26
"2066","2015-03-18",12.78
"2067","2015-03-19",13.08
"2068","2015-03-20",12.82
"2069","2015-03-23",12.33
"2070","2015-03-24",12.78
"2071","2015-03-25",12.72
"2072","2015-03-26",12.69
"2073","2015-03-27",12.44
"2074","2015-03-30",12.66
"2075","2015-03-31",13.05
"2076","2015-04-01",12.98
"2077","2015-04-02",12.93
"2078","2015-04-06",12.92
"2079","2015-04-07",12.83
"2080","2015-04-08",12.98
"2081","2015-04-09",13.72
"2082","2015-04-10",13.5
"2083","2015-04-13",13.52
"2084","2015-04-14",13.59
"2085","2015-04-15",13.48
"2086","2015-04-16",13.25
"2087","2015-04-17",13.29
"2088","2015-04-20",13.14
"2089","2015-04-21",13.16
"2090","2015-04-22",13.3
"2091","2015-04-23",13.36
"2092","2015-04-24",13.28
"2093","2015-04-27",13.11
"2094","2015-04-28",13.13
"2095","2015-04-29",13.1
"2096","2015-04-30",13.03
"2097","2015-05-01",13.12
"2098","2015-05-04",13.18
"2099","2015-05-05",13.14
"2100","2015-05-06",13.14
"2101","2015-05-07",13.17
"2102","2015-05-08",12.6
"2103","2015-05-11",12.31
"2104","2015-05-12",12.42
"2105","2015-05-13",12.52
"2106","2015-05-14",12.77
"2107","2015-05-15",12.56
"2108","2015-05-18",12.32
"2109","2015-05-19",12.28
"2110","2015-05-20",11.8
"2111","2015-05-21",11.78
"2112","2015-05-22",11.73
"2113","2015-05-26",11.87
"2114","2015-05-27",11.65
"2115","2015-05-28",11.37
"2116","2015-05-29",10.9
"2117","2015-06-01",11.01
"2118","2015-06-02",11.05
"2119","2015-06-03",10.86
"2120","2015-06-04",10.79
"2121","2015-06-05",10.8
"2122","2015-06-08",10.83
"2123","2015-06-09",10.75
"2124","2015-06-10",10.98
"2125","2015-06-11",10.98
"2126","2015-06-12",11.12
"2127","2015-06-15",10.98
"2128","2015-06-16",10.74
"2129","2015-06-17",10.75
"2130","2015-06-18",10.97
"2131","2015-06-19",10.85
"2132","2015-06-22",10.87
"2133","2015-06-23",11.01
"2134","2015-06-24",10.91
"2135","2015-06-25",10.51
"2136","2015-06-26",10.09
"2137","2015-06-29",9.75
"2138","2015-06-30",9.5
"2139","2015-07-01",8.97
"2140","2015-07-02",8.81
"2141","2015-07-06",8.84
"2142","2015-07-07",9
"2143","2015-07-08",8.94
"2144","2015-07-09",8.98
"2145","2015-07-10",8.95
"2146","2015-07-13",8.77
"2147","2015-07-14",8.61
"2148","2015-07-15",8.46
"2149","2015-07-16",8.69
"2150","2015-07-17",9.06
"2151","2015-07-20",8.95
"2152","2015-07-21",9.47
"2153","2015-07-22",9.2
"2154","2015-07-23",9.06
"2155","2015-07-24",9
"2156","2015-07-27",9.17
"2157","2015-07-28",9.16
"2158","2015-07-29",9.27
"2159","2015-07-30",9.21
"2160","2015-07-31",9.25
"2161","2015-08-03",9.19
"2162","2015-08-04",9.26
"2163","2015-08-05",9.5
"2164","2015-08-06",9.58
"2165","2015-08-07",9.52
"2166","2015-08-10",9.16
"2167","2015-08-11",9.25
"2168","2015-08-12",9.29
"2169","2015-08-13",9.53
"2170","2015-08-14",9.26
"2171","2015-08-17",9.39
"2172","2015-08-18",9.12
"2173","2015-08-19",9.72
"2174","2015-08-20",9.71
"2175","2015-08-21",9.53
"2176","2015-08-24",9.43
"2177","2015-08-25",9.65
"2178","2015-08-26",10.8
"2179","2015-08-27",10.98
"2180","2015-08-28",11.37
"2181","2015-08-31",11.39
"2182","2015-09-01",11.23
"2183","2015-09-02",10.89
"2184","2015-09-03",11.05
"2185","2015-09-04",11.05
"2186","2015-09-08",10.94
"2187","2015-09-09",10.75
"2188","2015-09-10",10.24
"2189","2015-09-11",10.64
"2190","2015-09-14",10.51
"2191","2015-09-15",10.5
"2192","2015-09-16",10.59
"2193","2015-09-17",10.81
"2194","2015-09-18",11.49
"2195","2015-09-21",11.78
"2196","2015-09-22",11.76
"2197","2015-09-23",11.93
"2198","2015-09-24",11.97
"2199","2015-09-25",11.55
"2200","2015-09-28",11.26
"2201","2015-09-29",10.95
"2202","2015-09-30",10.73
"2203","2015-10-01",11.13
"2204","2015-10-02",10.85
"2205","2015-10-05",11.04
"2206","2015-10-06",10.89
"2207","2015-10-07",10.21
"2208","2015-10-08",10.82
"2209","2015-10-09",10.76
"2210","2015-10-12",10.72
"2211","2015-10-13",10.4
"2212","2015-10-14",10.48
"2213","2015-10-15",10.54
"2214","2015-10-16",10.51
"2215","2015-10-19",10.43
"2216","2015-10-20",10.19
"2217","2015-10-21",10.26
"2218","2015-10-22",10.53
"2219","2015-10-23",10.31
"2220","2015-10-26",10.51
"2221","2015-10-27",10.51
"2222","2015-10-28",10.6
"2223","2015-10-29",10.73
"2224","2015-10-30",11.14
"2225","2015-11-02",11.01
"2226","2015-11-03",11.23
"2227","2015-11-04",10.98
"2228","2015-11-05",10.25
"2229","2015-11-06",8.41
"2230","2015-11-09",10.19
"2231","2015-11-10",9.35
"2232","2015-11-11",8.89
"2233","2015-11-12",8.85
"2234","2015-11-13",8.75
"2235","2015-11-16",9.25
"2236","2015-11-17",9.35
"2237","2015-11-18",9.39
"2238","2015-11-19",8.8
"2239","2015-11-20",9.33
"2240","2015-11-23",9.45
"2241","2015-11-24",9.36
"2242","2015-11-25",9.21
"2243","2015-11-27",9.61
"2244","2015-11-30",9.47
"2245","2015-12-01",9.37
"2246","2015-12-02",9.38
"2247","2015-12-03",9.32
"2248","2015-12-04",9.41
"2249","2015-12-07",9.14
"2250","2015-12-08",9.22
"2251","2015-12-09",9.15
"2252","2015-12-10",8.78
"2253","2015-12-11",8.94
"2254","2015-12-14",8.75
"2255","2015-12-15",8.64
"2256","2015-12-16",8.56
"2257","2015-12-17",9.79
"2258","2015-12-18",9.46
"2259","2015-12-21",9.21
"2260","2015-12-22",9.33
"2261","2015-12-23",9.11
"2262","2015-12-24",8.99
"2263","2015-12-28",9.16
"2264","2015-12-29",9.1
"2265","2015-12-30",9.1
"2266","2015-12-31",9.4
"2267","2016-01-04",8.96
"2268","2016-01-05",8.99
"2269","2016-01-06",8.9
"2270","2016-01-07",9.3
"2271","2016-01-08",9.15
"2272","2016-01-11",9.1
"2273","2016-01-12",9.28
"2274","2016-01-13",8.9
"2275","2016-01-14",9.03
"2276","2016-01-15",8.6
"2277","2016-01-19",8.76
"2278","2016-01-20",8.18
"2279","2016-01-21",8.16
"2280","2016-01-22",8.24
"2281","2016-01-25",7.91
"2282","2016-01-26",7.74
"2283","2016-01-27",8.01
"2284","2016-01-28",7.92
"2285","2016-01-29",7.68
"2286","2016-02-01",7.8
"2287","2016-02-02",7.86
"2288","2016-02-03",7.16
"2289","2016-02-04",7.3
"2290","2016-02-05",7.34
"2291","2016-02-08",7.18
"2292","2016-02-09",7.54
"2293","2016-02-10",6.53
"2294","2016-02-11",6.23
"2295","2016-02-12",5.83
"2296","2016-02-16",5.93
"2297","2016-02-17",6.1
"2298","2016-02-18",6.35
"2299","2016-02-19",5.87
"2300","2016-02-22",5.93
"2301","2016-02-23",5.98
"2302","2016-02-24",5.81
"2303","2016-02-25",5.86
"2304","2016-02-26",5.85
"2305","2016-02-29",6
"2306","2016-03-01",6.16
"2307","2016-03-02",6.15
"2308","2016-03-03",6.22
"2309","2016-03-04",6.16
"2310","2016-03-07",6.16
"2311","2016-03-08",6.17
"2312","2016-03-09",6.21
"2313","2016-03-10",6.29
"2314","2016-03-11",6.37
"2315","2016-03-14",6.52
"2316","2016-03-15",6.38
"2317","2016-03-16",6.31
"2318","2016-03-17",6.35
"2319","2016-03-18",6.47
"2320","2016-03-21",6.38
"2321","2016-03-22",6.48
"2322","2016-03-23",6.45
"2323","2016-03-24",6.48
"2324","2016-03-28",6.48
"2325","2016-03-29",6.12
"2326","2016-03-30",6.12
"2327","2016-03-31",6.08
"2328","2016-04-01",6.17
"2329","2016-04-04",6.2
"2330","2016-04-05",6.19
"2331","2016-04-06",6.06
"2332","2016-04-07",6.05
"2333","2016-04-08",6.13
"2334","2016-04-11",5.69
"2335","2016-04-12",5.97
"2336","2016-04-13",5.83
"2337","2016-04-14",5.87
"2338","2016-04-15",5.86
"2339","2016-04-18",6.12
"2340","2016-04-19",5.7
"2341","2016-04-20",5.86
"2342","2016-04-21",5.93
"2343","2016-04-22",5.87
"2344","2016-04-25",5.66
"2345","2016-04-26",6.02
"2346","2016-04-27",5.92
"2347","2016-04-28",5.89
"2348","2016-04-29",5.94
"2349","2016-05-02",5.72
"2350","2016-05-03",5.85
"2351","2016-05-04",6.04
"2352","2016-05-05",6
"2353","2016-05-06",5.1
"2354","2016-05-09",4.94
"2355","2016-05-10",4.65
"2356","2016-05-11",4.51
"2357","2016-05-12",4.13
"2358","2016-05-13",4.19
"2359","2016-05-16",4.14
"2360","2016-05-17",4.4
"2361","2016-05-18",4.35
"2362","2016-05-19",4.4
"2363","2016-05-20",4.36
"2364","2016-05-23",4.5
"2365","2016-05-24",4.77
"2366","2016-05-25",4.89
"2367","2016-05-26",4.88
"2368","2016-05-27",4.84
"2369","2016-05-31",4.78
"2370","2016-06-01",4.76
"2371","2016-06-02",4.81
"2372","2016-06-03",4.99
"2373","2016-06-06",4.88
"2374","2016-06-07",5.21
"2375","2016-06-08",5.06
"2376","2016-06-09",5.12
"2377","2016-06-10",5.12
"2378","2016-06-13",5.22
"2379","2016-06-14",5.1
"2380","2016-06-15",5.07
"2381","2016-06-16",5.16
"2382","2016-06-17",5.17
"2383","2016-06-20",5.19
"2384","2016-06-21",5.01
"2385","2016-06-22",4.93
"2386","2016-06-23",5
"2387","2016-06-24",5.12
"2388","2016-06-27",5.07
"2389","2016-06-28",4.96
"2390","2016-06-29",5.02
"2391","2016-06-30",5.17
"2392","2016-07-01",5.02
"2393","2016-07-05",5.08
"2394","2016-07-06",5.04
"2395","2016-07-07",5.16
"2396","2016-07-08",5.56
"2397","2016-07-11",5.63
"2398","2016-07-12",6.12
"2399","2016-07-13",6.26
"2400","2016-07-14",6.98
"2401","2016-07-15",6.89
"2402","2016-07-18",6.76
"2403","2016-07-19",6.45
"2404","2016-07-20",6.15
"2405","2016-07-21",6.2
"2406","2016-07-22",6.08
"2407","2016-07-25",6.06
"2408","2016-07-26",5.94
"2409","2016-07-27",5.99
"2410","2016-07-28",6.1
"2411","2016-07-29",6.1
"2412","2016-08-01",6.22
"2413","2016-08-02",6.21
"2414","2016-08-03",6.25
"2415","2016-08-04",6.3
"2416","2016-08-05",6.5
"2417","2016-08-08",6.36
"2418","2016-08-09",6.31
"2419","2016-08-10",6.45
"2420","2016-08-11",6.64
"2421","2016-08-12",6.46
"2422","2016-08-15",6.31
"2423","2016-08-16",6.46
"2424","2016-08-17",6.49
"2425","2016-08-18",6.78
"2426","2016-08-19",6.69
"2427","2016-08-22",6.64
"2428","2016-08-23",6.36
"2429","2016-08-24",6.5
"2430","2016-08-25",6.33
"2431","2016-08-26",6.35
"2432","2016-08-29",6.07
"2433","2016-08-30",5.94
"2434","2016-08-31",6.08
"2435","2016-09-01",6.11
"2436","2016-09-02",6.21
"2437","2016-09-06",6.63
"2438","2016-09-07",6.92
"2439","2016-09-08",6.8
"2440","2016-09-09",6.65
"2441","2016-09-12",6.1
"2442","2016-09-13",5.93
"2443","2016-09-14",6.13
"2444","2016-09-15",5
"2445","2016-09-16",5.17
"2446","2016-09-19",5.32
"2447","2016-09-20",5.31
"2448","2016-09-21",5.41
"2449","2016-09-22",5.25
"2450","2016-09-23",5.3
"2451","2016-09-26",5.33
"2452","2016-09-27",5.35
"2453","2016-09-28",5.29
"2454","2016-09-29",5.3
"2455","2016-09-30",5.35
"2456","2016-10-03",5.38
"2457","2016-10-04",5.04
"2458","2016-10-05",5.12
"2459","2016-10-06",5.05
"2460","2016-10-07",4.89
"2461","2016-10-10",5.02
"2462","2016-10-11",4.85
"2463","2016-10-12",4.91
"2464","2016-10-13",4.93
"2465","2016-10-14",5.19
"2466","2016-10-17",5.11
"2467","2016-10-18",5.15
"2468","2016-10-19",5.27
"2469","2016-10-20",5.16
"2470","2016-10-21",5.11
"2471","2016-10-24",5.16
"2472","2016-10-25",5.92
"2473","2016-10-26",5.87
"2474","2016-10-27",5.76
"2475","2016-10-28",5.78
"2476","2016-10-31",6.15
"2477","2016-11-01",6.35
"2478","2016-11-02",7
"2479","2016-11-03",7.75
"2480","2016-11-04",8.1
"2481","2016-11-07",7.5
"2482","2016-11-08",7.65
"2483","2016-11-09",8.2
"2484","2016-11-10",8.4
"2485","2016-11-11",8.5
"2486","2016-11-14",8.3
"2487","2016-11-15",8.45
"2488","2016-11-16",8.5
"2489","2016-11-17",8.3
"2490","2016-11-18",8.3
"2491","2016-11-21",8.5
"2492","2016-11-22",8.55
"2493","2016-11-23",9
"2494","2016-11-25",9
"2495","2016-11-28",9.45
"2496","2016-11-29",9.6
"2497","2016-11-30",9.2
"2498","2016-12-01",9
"2499","2016-12-02",9.35
"2500","2016-12-05",9.45
"2501","2016-12-06",9.2
"2502","2016-12-07",9.15
"2503","2016-12-08",9.25
"2504","2016-12-09",9.65
"2505","2016-12-12",9.9
"2506","2016-12-13",9.8
"2507","2016-12-14",9.7
"2508","2016-12-15",9.6
"2509","2016-12-16",9.55
"2510","2016-12-19",9.65
"2511","2016-12-20",9.5
"2512","2016-12-21",9.8
"2513","2016-12-22",10.4
"2514","2016-12-23",10.15
"2515","2016-12-27",10.05
"2516","2016-12-28",10
"2517","2016-12-29",10.75
"2518","2016-12-30",10.45
"2519","2017-01-03",10.1
"2520","2017-01-04",10.05
"2521","2017-01-05",10.65
"2522","2017-01-06",10.35
"2523","2017-01-09",10.6
"2524","2017-01-10",10.65
"2525","2017-01-11",10.8
"2526","2017-01-12",10.9
"2527","2017-01-13",11.1
"2528","2017-01-17",11.05
"2529","2017-01-18",11.05
"2530","2017-01-19",10.8
"2531","2017-01-20",11.08
"2532","2017-01-23",11.4
"2533","2017-01-24",11.3
"2534","2017-01-25",11.15
"2535","2017-01-26",10.85
"2536","2017-01-27",10.88
"2537","2017-01-30",10.8
"2538","2017-01-31",10.6
"2539","2017-02-01",10.75
"2540","2017-02-02",11.15
"2541","2017-02-03",11.2
"2542","2017-02-06",11.05
"2543","2017-02-07",11.1
"2544","2017-02-08",11.05
"2545","2017-02-09",11
"2546","2017-02-10",10.85
"2547","2017-02-13",10.03
"2548","2017-02-14",9.5
"2549","2017-02-15",9.5
"2550","2017-02-16",9.3
"2551","2017-02-17",9.61
"2552","2017-02-21",9.6
"2553","2017-02-22",9.55
"2554","2017-02-23",9.95
"2555","2017-02-24",9.85
"2556","2017-02-27",10.3
"2557","2017-02-28",10
"2558","2017-03-01",10.05
"2559","2017-03-02",10.05
"2560","2017-03-03",10.13
"2561","2017-03-06",10.09
"2562","2017-03-07",10.65
"2563","2017-03-08",10.75
"2564","2017-03-09",11
"2565","2017-03-10",11.35
"2566","2017-03-13",11.6
"2567","2017-03-14",11.6
"2568","2017-03-15",11.65
"2569","2017-03-16",11.6
"2570","2017-03-17",11.55
"2571","2017-03-20",11.75
"2572","2017-03-21",11.75
"2573","2017-03-22",11.75
"2574","2017-03-23",11.85
"2575","2017-03-24",11.79
"2576","2017-03-27",11.85
"2577","2017-03-28",11.8
"2578","2017-03-29",11.75
"2579","2017-03-30",11.75
"2580","2017-03-31",11.8
"2581","2017-04-03",11.3
"2582","2017-04-04",11.05
"2583","2017-04-05",11.2
"2584","2017-04-06",11.05
"2585","2017-04-07",11.09
"2586","2017-04-10",11.03
"2587","2017-04-11",11.35
"2588","2017-04-12",11.45
"2589","2017-04-13",11.45
"2590","2017-04-17",11.4
"2591","2017-04-18",11.15
"2592","2017-04-19",11.05
"2593","2017-04-20",11.1
"2594","2017-04-21",11
"2595","2017-04-24",10.65
"2596","2017-04-25",10.83
"2597","2017-04-26",10.83
"2598","2017-04-27",10.7
"2599","2017-04-28",11.1
"2600","2017-05-01",11.1
"2601","2017-05-02",10.8
"2602","2017-05-03",11.05
"2603","2017-05-04",10.85
"2604","2017-05-05",10.6
"2605","2017-05-08",10.6
"2606","2017-05-09",10.65
"2607","2017-05-10",10.6
"2608","2017-05-11",10.65
"2609","2017-05-12",10.6
"2610","2017-05-15",10.2
"2611","2017-05-16",9.45
"2612","2017-05-17",10.1
"2613","2017-05-18",9.65
"2614","2017-05-19",10.15
"2615","2017-05-22",10.8
"2616","2017-05-23",10.65
"2617","2017-05-24",10.3
"2618","2017-05-25",10.35
"2619","2017-05-26",10.6
"2620","2017-05-30",10.75
"2621","2017-05-31",10.8
"2622","2017-06-01",10.6
"2623","2017-06-02",10.35
"2624","2017-06-05",10.1
"2625","2017-06-06",9.9
"2626","2017-06-07",10
"2627","2017-06-08",9.8
"2628","2017-06-09",9.65
"2629","2017-06-12",9.82
"2630","2017-06-13",9.6
"2631","2017-06-14",9.68
"2632","2017-06-15",9.65
"2633","2017-06-16",9.9
"2634","2017-06-19",9.85
"2635","2017-06-20",10.07
"2636","2017-06-21",9.65
"2637","2017-06-22",9.67
"2638","2017-06-23",9.65
"2639","2017-06-26",9.61
"2640","2017-06-27",9.6
"2641","2017-06-28",9.5
"2642","2017-06-29",9.65
"2643","2017-06-30",9.55
"2644","2017-07-03",9.6
"2645","2017-07-05",9.4
"2646","2017-07-06",9.45
"2647","2017-07-07",9.45
"2648","2017-07-10",8.45
"2649","2017-07-11",7.5
"2650","2017-07-12",7.9
"2651","2017-07-13",7.95
"2652","2017-07-14",7.95
"2653","2017-07-17",7.85
"2654","2017-07-18",8.15
"2655","2017-07-19",8.2
"2656","2017-07-20",8.35
"2657","2017-07-21",8.5
"2658","2017-07-24",8.5
"2659","2017-07-25",8.3
"2660","2017-07-26",8.3
"2661","2017-07-27",8.4
"2662","2017-07-28",8.25
"2663","2017-07-31",8.6
"2664","2017-08-01",8.63
"2665","2017-08-02",8.43
"2666","2017-08-03",8.45
"2667","2017-08-04",8.2
"2668","2017-08-07",8.4
"2669","2017-08-08",8.3
"2670","2017-08-09",8.21
"2671","2017-08-10",8.29
"2672","2017-08-11",8.45
"2673","2017-08-14",9.5
"2674","2017-08-15",9.25
"2675","2017-08-16",9.8
"2676","2017-08-17",9.6
"2677","2017-08-18",9.8
"2678","2017-08-21",9.9
"2679","2017-08-22",9.95
"2680","2017-08-23",9.8
"2681","2017-08-24",9.85
"2682","2017-08-25",10
"2683","2017-08-28",10.3
"2684","2017-08-29",10.05
"2685","2017-08-30",9.8
"2686","2017-08-31",9.8
"2687","2017-09-01",9.95
"2688","2017-09-05",9.85
"2689","2017-09-06",10
"2690","2017-09-07",9.8
"2691","2017-09-08",10.15
"2692","2017-09-11",10.1
"2693","2017-09-12",10
"2694","2017-09-13",10.1
"2695","2017-09-14",10.15
"2696","2017-09-15",10.25
"2697","2017-09-18",10.45
"2698","2017-09-19",10.3
"2699","2017-09-20",9.45
"2700","2017-09-21",9.85
"2701","2017-09-22",10.2
"2702","2017-09-25",10.2
"2703","2017-09-26",10.1
"2704","2017-09-27",10.15
"2705","2017-09-28",10.1
"2706","2017-09-29",10.15
"2707","2017-10-02",9.9
"2708","2017-10-03",9.9
"2709","2017-10-04",10.25
"2710","2017-10-05",10.45
"2711","2017-10-06",10.1
"2712","2017-10-09",10
"2713","2017-10-10",9.81
"2714","2017-10-11",9.9
"2715","2017-10-12",9.7
"2716","2017-10-13",9.85
"2717","2017-10-16",9.6
"2718","2017-10-17",9.45
"2719","2017-10-18",9.45
"2720","2017-10-19",9.6
"2721","2017-10-20",10.1
"2722","2017-10-23",10.2
"2723","2017-10-24",9.94
"2724","2017-10-25",10.15
"2725","2017-10-26",10.15
"2726","2017-10-27",10.21
"2727","2017-10-30",10.05
"2728","2017-10-31",10.2
"2729","2017-11-01",10.25
"2730","2017-11-02",10.23
"2731","2017-11-03",10.35
"2732","2017-11-06",10.48
"2733","2017-11-07",10.43
"2734","2017-11-08",10.5
"2735","2017-11-09",10.55
"2736","2017-11-10",10.75
"2737","2017-11-13",10.45
"2738","2017-11-14",10.4
"2739","2017-11-15",10.3
"2740","2017-11-16",10.53
"2741","2017-11-17",10.55
"2742","2017-11-20",10.55
"2743","2017-11-21",10.55
"2744","2017-11-22",10.58
"2745","2017-11-24",10.75
"2746","2017-11-27",10.95
"2747","2017-11-28",10.55
"2748","2017-11-29",10.5
"2749","2017-11-30",10.7
"2750","2017-12-01",10.8
"2751","2017-12-04",10.25
"2752","2017-12-05",10.2
"2753","2017-12-06",10
"2754","2017-12-07",9.75
"2755","2017-12-08",10
"2756","2017-12-11",9.75
"2757","2017-12-12",9.6
"2758","2017-12-13",9.65
"2759","2017-12-14",9.65
"2760","2017-12-15",9.65
"2761","2017-12-18",9.65
"2762","2017-12-19",9.3
"2763","2017-12-20",9.25
"2764","2017-12-21",9.3
"2765","2017-12-22",9.55
"2766","2017-12-26",9.73
"2767","2017-12-27",9.68
"2768","2017-12-28",9.6
"2769","2017-12-29",9.45
"2770","2018-01-02",9.45
"2771","2018-01-03",9.45
"2772","2018-01-04",9.43
"2773","2018-01-05",9.45
"2774","2018-01-08",9.7
"2775","2018-01-09",9.7
"2776","2018-01-10",9.7
"2777","2018-01-11",9.75
"2778","2018-01-12",9.57
"2779","2018-01-16",9.2
"2780","2018-01-17",9.35
"2781","2018-01-18",9.3
"2782","2018-01-19",9.15
"2783","2018-01-22",9.18
"2784","2018-01-23",8.5
"2785","2018-01-24",8.85
"2786","2018-01-25",9
"2787","2018-01-26",9.05
"2788","2018-01-29",8.95
"2789","2018-01-30",8.85
"2790","2018-01-31",8.9
"2791","2018-02-01",9
"2792","2018-02-02",9.2
"2793","2018-02-05",9.2
"2794","2018-02-06",8.95
"2795","2018-02-07",9.8
"2796","2018-02-08",10.1
"2797","2018-02-09",10.4
"2798","2018-02-12",10.25
"2799","2018-02-13",10.2
"2800","2018-02-14",10.19
"2801","2018-02-15",9.95
"2802","2018-02-16",10
"2803","2018-02-20",9.75
"2804","2018-02-21",10
"2805","2018-02-22",10.02
"2806","2018-02-23",10.25
"2807","2018-02-26",10.15
"2808","2018-02-27",10.15
"2809","2018-02-28",10.15
"2810","2018-03-01",9.85
"2811","2018-03-02",9.8
"2812","2018-03-05",9.85
"2813","2018-03-06",10.2
"2814","2018-03-07",10
"2815","2018-03-08",9.95
"2816","2018-03-09",10
"2817","2018-03-12",10.05
"2818","2018-03-13",10
"2819","2018-03-14",10
"2820","2018-03-15",10.05
"2821","2018-03-16",10.35
"2822","2018-03-19",10.4
"2823","2018-03-20",10.25
"2824","2018-03-21",10.2
"2825","2018-03-22",10.15
"2826","2018-03-23",10
"2827","2018-03-26",9.95
"2828","2018-03-27",9.7
"2829","2018-03-28",10.05
"2830","2018-03-29",10.15
"2831","2018-04-02",10.2
"2832","2018-04-03",9.9
"2833","2018-04-04",10.25
"2834","2018-04-05",9.75
"2835","2018-04-06",9.9
"2836","2018-04-09",9.95
"2837","2018-04-10",9.95
"2838","2018-04-11",9.95
"2839","2018-04-12",10.65
"2840","2018-04-13",11.5
"2841","2018-04-16",11.45
"2842","2018-04-17",11.15
"2843","2018-04-18",10.9
"2844","2018-04-19",11
"2845","2018-04-20",10.95
"2846","2018-04-23",10.95
"2847","2018-04-24",10.95
"2848","2018-04-25",11
"2849","2018-04-26",10.95
"2850","2018-04-27",11.05
"2851","2018-04-30",11
"2852","2018-05-01",11
"2853","2018-05-02",9.93
"2854","2018-05-03",9.8
"2855","2018-05-04",10.4
"2856","2018-05-07",10.1
"2857","2018-05-08",11.7
"2858","2018-05-09",11.25
"2859","2018-05-10",12.1
"2860","2018-05-11",11.9
"2861","2018-05-14",11.7
"2862","2018-05-15",11.51
"2863","2018-05-16",12
"2864","2018-05-17",12.15
"2865","2018-05-18",12.35
"2866","2018-05-21",12.4
"2867","2018-05-22",12.6
"2868","2018-05-23",12.6
"2869","2018-05-24",12.65
"2870","2018-05-25",12.75
"2871","2018-05-29",12.25
"2872","2018-05-30",12.3
"2873","2018-05-31",12.2
"2874","2018-06-01",12.2
"2875","2018-06-04",12
"2876","2018-06-05",12.95
