"","date","SMTX"
"1934","2014-09-08",1.83
"1935","2014-09-09",1.85
"1936","2014-09-10",1.88
"1937","2014-09-11",1.85
"1938","2014-09-12",1.84
"1939","2014-09-15",1.86
"1940","2014-09-16",1.81
"1941","2014-09-17",1.8
"1942","2014-09-18",1.8
"1943","2014-09-19",1.78
"1944","2014-09-22",1.76
"1945","2014-09-23",1.78
"1946","2014-09-24",1.8
"1947","2014-09-25",1.75
"1948","2014-09-26",1.73
"1949","2014-09-29",1.79
"1950","2014-09-30",1.85
"1951","2014-10-01",1.82
"1952","2014-10-02",1.8
"1953","2014-10-03",1.79
"1954","2014-10-06",1.79
"1955","2014-10-07",1.74
"1956","2014-10-08",1.69
"1957","2014-10-09",1.74
"1958","2014-10-10",1.71
"1959","2014-10-13",1.64
"1960","2014-10-14",1.63
"1961","2014-10-15",1.62
"1962","2014-10-16",1.65
"1963","2014-10-17",1.66
"1964","2014-10-20",1.68
"1965","2014-10-21",1.71
"1966","2014-10-22",1.68
"1967","2014-10-23",1.73
"1968","2014-10-24",1.74
"1969","2014-10-27",1.65
"1970","2014-10-28",1.7
"1971","2014-10-29",1.75
"1972","2014-10-30",1.78
"1973","2014-10-31",1.75
"1974","2014-11-03",1.77
"1975","2014-11-04",1.77
"1976","2014-11-05",1.75
"1977","2014-11-06",1.79
"1978","2014-11-07",1.68
"1979","2014-11-10",1.67
"1980","2014-11-11",1.67
"1981","2014-11-12",1.7
"1982","2014-11-13",1.77
"1983","2014-11-14",1.76
"1984","2014-11-17",1.73
"1985","2014-11-18",1.71
"1986","2014-11-19",1.75
"1987","2014-11-20",1.7
"1988","2014-11-21",1.76
"1989","2014-11-24",1.72
"1990","2014-11-25",1.75
"1991","2014-11-26",1.76
"1992","2014-11-28",1.72
"1993","2014-12-01",1.7
"1994","2014-12-02",1.71
"1995","2014-12-03",1.72
"1996","2014-12-04",1.74
"1997","2014-12-05",1.74
"1998","2014-12-08",1.71
"1999","2014-12-09",1.75
"2000","2014-12-10",1.83
"2001","2014-12-11",1.8
"2002","2014-12-12",1.78
"2003","2014-12-15",1.8
"2004","2014-12-16",1.8
"2005","2014-12-17",1.8
"2006","2014-12-18",1.78
"2007","2014-12-19",1.76
"2008","2014-12-22",1.75
"2009","2014-12-23",1.75
"2010","2014-12-24",1.74
"2011","2014-12-26",1.76
"2012","2014-12-29",1.76
"2013","2014-12-30",1.78
"2014","2014-12-31",1.77
"2015","2015-01-02",1.75
"2016","2015-01-05",1.74
"2017","2015-01-06",1.7
"2018","2015-01-07",1.77
"2019","2015-01-08",1.78
"2020","2015-01-09",1.79
"2021","2015-01-12",1.79
"2022","2015-01-13",1.79
"2023","2015-01-14",1.74
"2024","2015-01-15",1.71
"2025","2015-01-16",1.73
"2026","2015-01-20",1.68
"2027","2015-01-21",1.7
"2028","2015-01-22",1.68
"2029","2015-01-23",1.69
"2030","2015-01-26",1.68
"2031","2015-01-27",1.67
"2032","2015-01-28",1.69
"2033","2015-01-29",1.67
"2034","2015-01-30",1.67
"2035","2015-02-02",1.65
"2036","2015-02-03",1.66
"2037","2015-02-04",1.7
"2038","2015-02-05",1.72
"2039","2015-02-06",1.69
"2040","2015-02-09",1.64
"2041","2015-02-10",1.68
"2042","2015-02-11",1.63
"2043","2015-02-12",1.62
"2044","2015-02-13",1.66
"2045","2015-02-17",1.63
"2046","2015-02-18",1.56
"2047","2015-02-19",1.58
"2048","2015-02-20",1.53
"2049","2015-02-23",1.56
"2050","2015-02-24",1.56
"2051","2015-02-25",1.52
"2052","2015-02-26",1.5
"2053","2015-02-27",1.5
"2054","2015-03-02",1.5
"2055","2015-03-03",1.43
"2056","2015-03-04",1.44
"2057","2015-03-05",1.49
"2058","2015-03-06",1.44
"2059","2015-03-09",1.44
"2060","2015-03-10",1.45
"2061","2015-03-11",1.4
"2062","2015-03-12",1.45
"2063","2015-03-13",1.43
"2064","2015-03-16",1.38
"2065","2015-03-17",1.41
"2066","2015-03-18",1.38
"2067","2015-03-19",1.4
"2068","2015-03-20",1.36
"2069","2015-03-23",1.38
"2070","2015-03-24",1.42
"2071","2015-03-25",1.39
"2072","2015-03-26",1.41
"2073","2015-03-27",1.45
"2074","2015-03-30",1.27
"2075","2015-03-31",1.48
"2076","2015-04-01",1.44
"2077","2015-04-02",1.37
"2078","2015-04-06",1.41
"2079","2015-04-07",1.41
"2080","2015-04-08",1.41
"2081","2015-04-09",1.35
"2082","2015-04-10",1.38
"2083","2015-04-13",1.39
"2084","2015-04-14",1.41
"2085","2015-04-15",1.42
"2086","2015-04-16",1.42
"2087","2015-04-17",1.39
"2088","2015-04-20",1.38
"2089","2015-04-21",1.39
"2090","2015-04-22",1.39
"2091","2015-04-23",1.41
"2092","2015-04-24",1.4
"2093","2015-04-27",1.4
"2094","2015-04-28",1.4
"2095","2015-04-29",1.51
"2096","2015-04-30",1.58
"2097","2015-05-01",1.55
"2098","2015-05-04",1.68
"2099","2015-05-05",1.72
"2100","2015-05-06",1.7
"2101","2015-05-07",1.68
"2102","2015-05-08",1.69
"2103","2015-05-11",1.71
"2104","2015-05-12",1.69
"2105","2015-05-13",1.74
"2106","2015-05-14",1.71
"2107","2015-05-15",1.72
"2108","2015-05-18",1.7
"2109","2015-05-19",1.71
"2110","2015-05-20",1.7
"2111","2015-05-21",1.71
"2112","2015-05-22",1.73
"2113","2015-05-26",1.7
"2114","2015-05-27",1.7
"2115","2015-05-28",1.74
"2116","2015-05-29",1.72
"2117","2015-06-01",1.72
"2118","2015-06-02",1.71
"2119","2015-06-03",1.73
"2120","2015-06-04",1.73
"2121","2015-06-05",1.74
"2122","2015-06-08",1.75
"2123","2015-06-09",1.76
"2124","2015-06-10",1.76
"2125","2015-06-11",1.76
"2126","2015-06-12",1.77
"2127","2015-06-15",1.8
"2128","2015-06-16",1.84
"2129","2015-06-17",1.86
"2130","2015-06-18",1.88
"2131","2015-06-19",1.85
"2132","2015-06-22",1.84
"2133","2015-06-23",1.81
"2134","2015-06-24",1.75
"2135","2015-06-25",1.73
"2136","2015-06-26",1.75
"2137","2015-06-29",1.73
"2138","2015-06-30",1.66
"2139","2015-07-01",1.69
"2140","2015-07-02",1.69
"2141","2015-07-06",1.75
"2142","2015-07-07",1.76
"2143","2015-07-08",1.71
"2144","2015-07-09",1.67
"2145","2015-07-10",1.72
"2146","2015-07-13",1.74
"2147","2015-07-14",1.75
"2148","2015-07-15",1.73
"2149","2015-07-16",1.65
"2150","2015-07-17",1.68
"2151","2015-07-20",1.67
"2152","2015-07-21",1.69
"2153","2015-07-22",1.67
"2154","2015-07-23",1.65
"2155","2015-07-24",1.68
"2156","2015-07-27",1.68
"2157","2015-07-28",1.71
"2158","2015-07-29",1.7
"2159","2015-07-30",1.69
"2160","2015-07-31",1.69
"2161","2015-08-03",1.66
"2162","2015-08-04",1.65
"2163","2015-08-05",1.64
"2164","2015-08-06",1.6
"2165","2015-08-07",1.56
"2166","2015-08-10",1.53
"2167","2015-08-11",1.55
"2168","2015-08-12",1.57
"2169","2015-08-13",1.55
"2170","2015-08-14",1.55
"2171","2015-08-17",1.58
"2172","2015-08-18",1.59
"2173","2015-08-19",1.53
"2174","2015-08-20",1.55
"2175","2015-08-21",1.5
"2176","2015-08-24",1.5
"2177","2015-08-25",1.49
"2178","2015-08-26",1.49
"2179","2015-08-27",1.5
"2180","2015-08-28",1.49
"2181","2015-08-31",1.5
"2182","2015-09-01",1.51
"2183","2015-09-02",1.5
"2184","2015-09-03",1.59
"2185","2015-09-04",1.55
"2186","2015-09-08",1.59
"2187","2015-09-09",1.67
"2188","2015-09-10",1.65
"2189","2015-09-11",1.65
"2190","2015-09-14",1.66
"2191","2015-09-15",1.66
"2192","2015-09-16",1.6
"2193","2015-09-17",1.61
"2194","2015-09-18",1.6
"2195","2015-09-21",1.62
"2196","2015-09-22",1.6
"2197","2015-09-23",1.63
"2198","2015-09-24",1.63
"2199","2015-09-25",1.63
"2200","2015-09-28",1.57
"2201","2015-09-29",1.55
"2202","2015-09-30",1.55
"2203","2015-10-01",1.54
"2204","2015-10-02",1.54
"2205","2015-10-05",1.53
"2206","2015-10-06",1.56
"2207","2015-10-07",1.69
"2208","2015-10-08",1.69
"2209","2015-10-09",1.69
"2210","2015-10-12",1.63
"2211","2015-10-13",1.58
"2212","2015-10-14",1.58
"2213","2015-10-15",1.61
"2214","2015-10-16",1.58
"2215","2015-10-19",1.61
"2216","2015-10-20",1.58
"2217","2015-10-21",1.6
"2218","2015-10-22",1.62
"2219","2015-10-23",1.56
"2220","2015-10-26",1.49
"2221","2015-10-27",1.51
"2222","2015-10-28",1.38
"2223","2015-10-29",1.48
"2224","2015-10-30",1.42
"2225","2015-11-02",1.41
"2226","2015-11-03",1.45
"2227","2015-11-04",1.47
"2228","2015-11-05",1.47
"2229","2015-11-06",1.45
"2230","2015-11-09",1.46
"2231","2015-11-10",1.45
"2232","2015-11-11",1.45
"2233","2015-11-12",1.43
"2234","2015-11-13",1.41
"2235","2015-11-16",1.38
"2236","2015-11-17",1.4
"2237","2015-11-18",1.43
"2238","2015-11-19",1.48
"2239","2015-11-20",1.5
"2240","2015-11-23",1.44
"2241","2015-11-24",1.45
"2242","2015-11-25",1.4
"2243","2015-11-27",1.41
"2244","2015-11-30",1.45
"2245","2015-12-01",1.42
"2246","2015-12-02",1.35
"2247","2015-12-03",1.31
"2248","2015-12-04",1.39
"2249","2015-12-07",1.44
"2250","2015-12-08",1.44
"2251","2015-12-09",1.44
"2252","2015-12-10",1.49
"2253","2015-12-11",1.46
"2254","2015-12-14",1.5
"2255","2015-12-15",1.49
"2256","2015-12-16",1.56
"2257","2015-12-17",1.58
"2258","2015-12-18",1.37
"2259","2015-12-21",1.48
"2260","2015-12-22",1.56
"2261","2015-12-23",1.61
"2262","2015-12-24",1.61
"2263","2015-12-28",1.53
"2264","2015-12-29",1.5
"2265","2015-12-30",1.49
"2266","2015-12-31",1.55
"2267","2016-01-04",1.45
"2268","2016-01-05",1.45
"2269","2016-01-06",1.45
"2270","2016-01-07",1.49
"2271","2016-01-08",1.43
"2272","2016-01-11",1.42
"2273","2016-01-12",1.37
"2274","2016-01-13",1.33
"2275","2016-01-14",1.35
"2276","2016-01-15",1.28
"2277","2016-01-19",1.23
"2278","2016-01-20",1.25
"2279","2016-01-21",1.31
"2280","2016-01-22",1.33
"2281","2016-01-25",1.27
"2282","2016-01-26",1.27
"2283","2016-01-27",1.25
"2284","2016-01-28",1.21
"2285","2016-01-29",1.29
"2286","2016-02-01",1.32
"2287","2016-02-02",1.33
"2288","2016-02-03",1.38
"2289","2016-02-04",1.38
"2290","2016-02-05",1.36
"2291","2016-02-08",1.32
"2292","2016-02-09",1.29
"2293","2016-02-10",1.26
"2294","2016-02-11",1.26
"2295","2016-02-12",1.26
"2296","2016-02-16",1.35
"2297","2016-02-17",1.36
"2298","2016-02-18",1.27
"2299","2016-02-19",1.27
"2300","2016-02-22",1.25
"2301","2016-02-23",1.33
"2302","2016-02-24",1.33
"2303","2016-02-25",1.34
"2304","2016-02-26",1.34
"2305","2016-02-29",1.28
"2306","2016-03-01",1.26
"2307","2016-03-02",1.3
"2308","2016-03-03",1.3
"2309","2016-03-04",1.25
"2310","2016-03-07",1.31
"2311","2016-03-08",1.3
"2312","2016-03-09",1.34
"2313","2016-03-10",1.3
"2314","2016-03-11",1.34
"2315","2016-03-14",1.33
"2316","2016-03-15",1.36
"2317","2016-03-16",1.36
"2318","2016-03-17",1.39
"2319","2016-03-18",1.41
"2320","2016-03-21",1.37
"2321","2016-03-22",1.4
"2322","2016-03-23",1.41
"2323","2016-03-24",1.43
"2324","2016-03-28",1.48
"2325","2016-03-29",1.46
"2326","2016-03-30",1.48
"2327","2016-03-31",1.5
"2328","2016-04-01",1.5
"2329","2016-04-04",1.53
"2330","2016-04-05",1.51
"2331","2016-04-06",1.54
"2332","2016-04-07",1.61
"2333","2016-04-08",1.59
"2334","2016-04-11",1.55
"2335","2016-04-12",1.6
"2336","2016-04-13",1.58
"2337","2016-04-14",1.59
"2338","2016-04-15",1.64
"2339","2016-04-18",1.64
"2340","2016-04-19",1.64
"2341","2016-04-20",1.64
"2342","2016-04-21",1.64
"2343","2016-04-22",1.61
"2344","2016-04-25",1.63
"2345","2016-04-26",1.61
"2346","2016-04-27",1.59
"2347","2016-04-28",1.62
"2348","2016-04-29",1.63
"2349","2016-05-02",1.64
"2350","2016-05-03",1.65
"2351","2016-05-04",1.64
"2352","2016-05-05",1.61
"2353","2016-05-06",1.43
"2354","2016-05-09",1.43
"2355","2016-05-10",1.48
"2356","2016-05-11",1.48
"2357","2016-05-12",1.5
"2358","2016-05-13",1.47
"2359","2016-05-16",1.48
"2360","2016-05-17",1.47
"2361","2016-05-18",1.45
"2362","2016-05-19",1.44
"2363","2016-05-20",1.47
"2364","2016-05-23",1.49
"2365","2016-05-24",1.5
"2366","2016-05-25",1.49
"2367","2016-05-26",1.52
"2368","2016-05-27",1.55
"2369","2016-05-31",1.53
"2370","2016-06-01",1.5
"2371","2016-06-02",1.53
"2372","2016-06-03",1.51
"2373","2016-06-06",1.55
"2374","2016-06-07",1.55
"2375","2016-06-08",1.52
"2376","2016-06-09",1.54
"2377","2016-06-10",1.5
"2378","2016-06-13",1.49
"2379","2016-06-14",1.51
"2380","2016-06-15",1.48
"2381","2016-06-16",1.49
"2382","2016-06-17",1.52
"2383","2016-06-20",1.52
"2384","2016-06-21",1.51
"2385","2016-06-22",1.52
"2386","2016-06-23",1.5
"2387","2016-06-24",1.53
"2388","2016-06-27",1.49
"2389","2016-06-28",1.51
"2390","2016-06-29",1.55
"2391","2016-06-30",1.51
"2392","2016-07-01",1.5
"2393","2016-07-05",1.51
"2394","2016-07-06",1.51
"2395","2016-07-07",1.51
"2396","2016-07-08",1.57
"2397","2016-07-11",1.56
"2398","2016-07-12",1.6
"2399","2016-07-13",1.56
"2400","2016-07-14",1.5
"2401","2016-07-15",1.49
"2402","2016-07-18",1.53
"2403","2016-07-19",1.7
"2404","2016-07-20",1.7
"2405","2016-07-21",1.72
"2406","2016-07-22",1.72
"2407","2016-07-25",1.74
"2408","2016-07-26",1.66
"2409","2016-07-27",1.7
"2410","2016-07-28",1.73
"2411","2016-07-29",1.68
"2412","2016-08-01",1.67
"2413","2016-08-02",1.69
"2414","2016-08-03",1.59
"2415","2016-08-04",1.49
"2416","2016-08-05",1.62
"2417","2016-08-08",1.58
"2418","2016-08-09",1.47
"2419","2016-08-10",1.47
"2420","2016-08-11",1.5
"2421","2016-08-12",1.51
"2422","2016-08-15",1.49
"2423","2016-08-16",1.47
"2424","2016-08-17",1.44
"2425","2016-08-18",1.38
"2426","2016-08-19",1.45
"2427","2016-08-22",1.48
"2428","2016-08-23",1.49
"2429","2016-08-24",1.46
"2430","2016-08-25",1.48
"2431","2016-08-26",1.5
"2432","2016-08-29",1.49
"2433","2016-08-30",1.5
"2434","2016-08-31",1.44
"2435","2016-09-01",1.44
"2436","2016-09-02",1.47
"2437","2016-09-06",1.43
"2438","2016-09-07",1.42
"2439","2016-09-08",1.43
"2440","2016-09-09",1.46
"2441","2016-09-12",1.43
"2442","2016-09-13",1.4
"2443","2016-09-14",1.4
"2444","2016-09-15",1.41
"2445","2016-09-16",1.39
"2446","2016-09-19",1.36
"2447","2016-09-20",1.37
"2448","2016-09-21",1.38
"2449","2016-09-22",1.38
"2450","2016-09-23",1.39
"2451","2016-09-26",1.36
"2452","2016-09-27",1.39
"2453","2016-09-28",1.39
"2454","2016-09-29",1.37
"2455","2016-09-30",1.38
"2456","2016-10-03",1.38
"2457","2016-10-04",1.36
"2458","2016-10-05",1.37
"2459","2016-10-06",1.39
"2460","2016-10-07",1.39
"2461","2016-10-10",1.36
"2462","2016-10-11",1.38
"2463","2016-10-12",1.37
"2464","2016-10-13",1.37
"2465","2016-10-14",1.37
"2466","2016-10-17",1.38
"2467","2016-10-18",1.38
"2468","2016-10-19",1.41
"2469","2016-10-20",1.4
"2470","2016-10-21",1.41
"2471","2016-10-24",1.45
"2472","2016-10-25",1.45
"2473","2016-10-26",1.47
"2474","2016-10-27",1.49
"2475","2016-10-28",1.49
"2476","2016-10-31",1.49
"2477","2016-11-01",1.44
"2478","2016-11-02",1.4
"2479","2016-11-03",1.38
"2480","2016-11-04",1.4
"2481","2016-11-07",1.38
"2482","2016-11-08",1.39
"2483","2016-11-09",1.34
"2484","2016-11-10",1.33
"2485","2016-11-11",1.38
"2486","2016-11-14",1.32
"2487","2016-11-15",1.35
"2488","2016-11-16",1.33
"2489","2016-11-17",1.3
"2490","2016-11-18",1.35
"2491","2016-11-21",1.34
"2492","2016-11-22",1.32
"2493","2016-11-23",1.34
"2494","2016-11-25",1.33
"2495","2016-11-28",1.34
"2496","2016-11-29",1.34
"2497","2016-11-30",1.36
"2498","2016-12-01",1.33
"2499","2016-12-02",1.32
"2500","2016-12-05",1.33
"2501","2016-12-06",1.33
"2502","2016-12-07",1.3
"2503","2016-12-08",1.33
"2504","2016-12-09",1.3
"2505","2016-12-12",1.33
"2506","2016-12-13",1.36
"2507","2016-12-14",1.4
"2508","2016-12-15",1.46
"2509","2016-12-16",1.57
"2510","2016-12-19",1.57
"2511","2016-12-20",1.6
"2512","2016-12-21",1.56
"2513","2016-12-22",1.57
"2514","2016-12-23",1.6
"2515","2016-12-27",1.58
"2516","2016-12-28",1.58
"2517","2016-12-29",1.57
"2518","2016-12-30",1.53
"2519","2017-01-03",1.5
"2520","2017-01-04",1.48
"2521","2017-01-05",1.46
"2522","2017-01-06",1.37
"2523","2017-01-09",1.35
"2524","2017-01-10",1.35
"2525","2017-01-11",1.39
"2526","2017-01-12",1.37
"2527","2017-01-13",1.37
"2528","2017-01-17",1.36
"2529","2017-01-18",1.39
"2530","2017-01-19",1.36
"2531","2017-01-20",1.36
"2532","2017-01-23",1.23
"2533","2017-01-24",1.25
"2534","2017-01-25",1.28
"2535","2017-01-26",1.3
"2536","2017-01-27",1.35
"2537","2017-01-30",1.33
"2538","2017-01-31",1.32
"2539","2017-02-01",1.35
"2540","2017-02-02",1.35
"2541","2017-02-03",1.37
"2542","2017-02-06",1.42
"2543","2017-02-07",1.42
"2544","2017-02-08",1.4
"2545","2017-02-09",1.52
"2546","2017-02-10",1.5
"2547","2017-02-13",1.47
"2548","2017-02-14",1.45
"2549","2017-02-15",1.45
"2550","2017-02-16",1.48
"2551","2017-02-17",1.47
"2552","2017-02-21",1.44
"2553","2017-02-22",1.5
"2554","2017-02-23",1.47
"2555","2017-02-24",1.47
"2556","2017-02-27",1.46
"2557","2017-02-28",1.46
"2558","2017-03-01",1.49
"2559","2017-03-02",1.41
"2560","2017-03-03",1.41
"2561","2017-03-06",1.41
"2562","2017-03-07",1.38
"2563","2017-03-08",1.41
"2564","2017-03-09",1.3
"2565","2017-03-10",1.35
"2566","2017-03-13",1.35
"2567","2017-03-14",1.33
"2568","2017-03-15",1.36
"2569","2017-03-16",1.35
"2570","2017-03-17",1.36
"2571","2017-03-20",1.36
"2572","2017-03-21",1.36
"2573","2017-03-22",1.35
"2574","2017-03-23",1.38
"2575","2017-03-24",1.36
"2576","2017-03-27",1.31
"2577","2017-03-28",1.34
"2578","2017-03-29",1.38
"2579","2017-03-30",1.4
"2580","2017-03-31",1.28
"2581","2017-04-03",1.28
"2582","2017-04-04",1.29
"2583","2017-04-05",1.24
"2584","2017-04-06",1.27
"2585","2017-04-07",1.29
"2586","2017-04-10",1.31
"2587","2017-04-11",1.25
"2588","2017-04-12",1.26
"2589","2017-04-13",1.24
"2590","2017-04-17",1.24
"2591","2017-04-18",1.23
"2592","2017-04-19",1.2
"2593","2017-04-20",1.22
"2594","2017-04-21",1.22
"2595","2017-04-24",1.23
"2596","2017-04-25",1.29
"2597","2017-04-26",1.28
"2598","2017-04-27",1.34
"2599","2017-04-28",1.33
"2600","2017-05-01",1.22
"2601","2017-05-02",1.24
"2602","2017-05-03",1.25
"2603","2017-05-04",1.23
"2604","2017-05-05",1.24
"2605","2017-05-08",1.28
"2606","2017-05-09",1.23
"2607","2017-05-10",1.23
"2608","2017-05-11",1.22
"2609","2017-05-12",1.2
"2610","2017-05-15",1.23
"2611","2017-05-16",1.22
"2612","2017-05-17",1.17
"2613","2017-05-18",1.15
"2614","2017-05-19",1.17
"2615","2017-05-22",1.12
"2616","2017-05-23",1.16
"2617","2017-05-24",1.25
"2618","2017-05-25",1.27
"2619","2017-05-26",1.26
"2620","2017-05-30",1.25
"2621","2017-05-31",1.25
"2622","2017-06-01",1.26
"2623","2017-06-02",1.26
"2624","2017-06-05",1.29
"2625","2017-06-06",1.29
"2626","2017-06-07",1.28
"2627","2017-06-08",1.3
"2628","2017-06-09",1.34
"2629","2017-06-12",1.29
"2630","2017-06-13",1.3
"2631","2017-06-14",1.31
"2632","2017-06-15",1.33
"2633","2017-06-16",1.33
"2634","2017-06-19",1.3
"2635","2017-06-20",1.29
"2636","2017-06-21",1.3
"2637","2017-06-22",1.27
"2638","2017-06-23",1.29
"2639","2017-06-26",1.3
"2640","2017-06-27",1.3
"2641","2017-06-28",1.29
"2642","2017-06-29",1.32
"2643","2017-06-30",1.29
"2644","2017-07-03",1.28
"2645","2017-07-05",1.27
"2646","2017-07-06",1.2
"2647","2017-07-07",1.2
"2648","2017-07-10",1.22
"2649","2017-07-11",1.2
"2650","2017-07-12",1.19
"2651","2017-07-13",1.2
"2652","2017-07-14",1.2
"2653","2017-07-17",1.24
"2654","2017-07-18",1.3
"2655","2017-07-19",1.35
"2656","2017-07-20",1.31
"2657","2017-07-21",1.28
"2658","2017-07-24",1.27
"2659","2017-07-25",1.33
"2660","2017-07-26",1.25
"2661","2017-07-27",1.29
"2662","2017-07-28",1.25
"2663","2017-07-31",1.22
"2664","2017-08-01",1.22
"2665","2017-08-02",1.27
"2666","2017-08-03",1.2
"2667","2017-08-04",1.21
"2668","2017-08-07",1.24
"2669","2017-08-08",1.22
"2670","2017-08-09",1.3
"2671","2017-08-10",1.26
"2672","2017-08-11",1.29
"2673","2017-08-14",1.3
"2674","2017-08-15",1.29
"2675","2017-08-16",1.29
"2676","2017-08-17",1.32
"2677","2017-08-18",1.3
"2678","2017-08-21",1.25
"2679","2017-08-22",1.29
"2680","2017-08-23",1.29
"2681","2017-08-24",1.25
"2682","2017-08-25",1.3
"2683","2017-08-28",1.25
"2684","2017-08-29",1.26
"2685","2017-08-30",1.28
"2686","2017-08-31",1.31
"2687","2017-09-01",1.31
"2688","2017-09-05",1.31
"2689","2017-09-06",1.29
"2690","2017-09-07",1.32
"2691","2017-09-08",1.29
"2692","2017-09-11",1.33
"2693","2017-09-12",1.32
"2694","2017-09-13",1.28
"2695","2017-09-14",1.29
"2696","2017-09-15",1.29
"2697","2017-09-18",1.29
"2698","2017-09-19",1.3
"2699","2017-09-20",1.3
"2700","2017-09-21",1.29
"2701","2017-09-22",1.3
"2702","2017-09-25",1.3
"2703","2017-09-26",1.32
"2704","2017-09-27",1.32
"2705","2017-09-28",1.31
"2706","2017-09-29",1.3
"2707","2017-10-02",1.33
"2708","2017-10-03",1.32
"2709","2017-10-04",1.33
"2710","2017-10-05",1.36
"2711","2017-10-06",1.34
"2712","2017-10-09",1.37
"2713","2017-10-10",1.37
"2714","2017-10-11",1.43
"2715","2017-10-12",1.41
"2716","2017-10-13",1.43
"2717","2017-10-16",1.41
"2718","2017-10-17",1.41
"2719","2017-10-18",1.42
"2720","2017-10-19",1.44
"2721","2017-10-20",1.44
"2722","2017-10-23",1.45
"2723","2017-10-24",1.46
"2724","2017-10-25",1.43
"2725","2017-10-26",1.44
"2726","2017-10-27",1.43
"2727","2017-10-30",1.44
"2728","2017-10-31",1.45
"2729","2017-11-01",1.48
"2730","2017-11-02",1.54
"2731","2017-11-03",1.55
"2732","2017-11-06",1.62
"2733","2017-11-07",1.65
"2734","2017-11-08",1.63
"2735","2017-11-09",1.68
"2736","2017-11-10",1.68
"2737","2017-11-13",1.67
"2738","2017-11-14",1.63
"2739","2017-11-15",1.65
"2740","2017-11-16",1.68
"2741","2017-11-17",1.64
"2742","2017-11-20",1.62
"2743","2017-11-21",1.67
"2744","2017-11-22",1.65
"2745","2017-11-24",1.64
"2746","2017-11-27",1.67
"2747","2017-11-28",1.64
"2748","2017-11-29",1.65
"2749","2017-11-30",1.63
"2750","2017-12-01",1.61
"2751","2017-12-04",1.63
"2752","2017-12-05",1.62
"2753","2017-12-06",1.69
"2754","2017-12-07",1.59
"2755","2017-12-08",1.62
"2756","2017-12-11",1.59
"2757","2017-12-12",1.59
"2758","2017-12-13",1.6
"2759","2017-12-14",1.74
"2760","2017-12-15",1.74
"2761","2017-12-18",1.83
"2762","2017-12-19",1.85
"2763","2017-12-20",1.84
"2764","2017-12-21",1.85
"2765","2017-12-22",1.88
"2766","2017-12-26",1.88
"2767","2017-12-27",1.87
"2768","2017-12-28",1.89
"2769","2017-12-29",1.89
"2770","2018-01-02",1.95
"2771","2018-01-03",2.06
"2772","2018-01-04",2.04
"2773","2018-01-05",2.05
"2774","2018-01-08",2.03
"2775","2018-01-09",2.05
"2776","2018-01-10",2.04
"2777","2018-01-11",2.07
"2778","2018-01-12",2.05
"2779","2018-01-16",2.03
"2780","2018-01-17",2.06
"2781","2018-01-18",2.07
"2782","2018-01-19",2.17
"2783","2018-01-22",2.06
"2784","2018-01-23",2.14
"2785","2018-01-24",2.19
"2786","2018-01-25",2.09
"2787","2018-01-26",2.1
"2788","2018-01-29",2.18
"2789","2018-01-30",2.18
"2790","2018-01-31",2.2
"2791","2018-02-01",2.19
"2792","2018-02-02",2.12
"2793","2018-02-05",2.12
"2794","2018-02-06",2.1
"2795","2018-02-07",2.12
"2796","2018-02-08",2.12
"2797","2018-02-09",2.12
"2798","2018-02-12",2.12
"2799","2018-02-13",2.13
"2800","2018-02-14",2.13
"2801","2018-02-15",2.18
"2802","2018-02-16",2.18
"2803","2018-02-20",2.2
"2804","2018-02-21",2.2
"2805","2018-02-22",2.17
"2806","2018-02-23",2.15
"2807","2018-02-26",2.16
"2808","2018-02-27",2.16
"2809","2018-02-28",2.15
"2810","2018-03-01",2.15
"2811","2018-03-02",2.17
"2812","2018-03-05",2.16
"2813","2018-03-06",2.16
"2814","2018-03-07",2.15
"2815","2018-03-08",2.12
"2816","2018-03-09",2.11
"2817","2018-03-12",2.07
"2818","2018-03-13",2.14
"2819","2018-03-14",2.1
"2820","2018-03-15",2.12
"2821","2018-03-16",2.14
"2822","2018-03-19",2.13
"2823","2018-03-20",2.14
"2824","2018-03-21",2.15
"2825","2018-03-22",2.15
"2826","2018-03-23",2.28
"2827","2018-03-26",2.23
"2828","2018-03-27",2.26
"2829","2018-03-28",2.23
"2830","2018-03-29",2.27
"2831","2018-04-02",2.26
"2832","2018-04-03",2.26
"2833","2018-04-04",2.39
"2834","2018-04-05",2.39
"2835","2018-04-06",2.44
"2836","2018-04-09",2.46
"2837","2018-04-10",2.44
"2838","2018-04-11",2.36
"2839","2018-04-12",2.41
"2840","2018-04-13",2.5
"2841","2018-04-16",2.44
"2842","2018-04-17",2.42
"2843","2018-04-18",2.5
"2844","2018-04-19",2.48
"2845","2018-04-20",2.5
"2846","2018-04-23",2.47
"2847","2018-04-24",2.46
"2848","2018-04-25",2.41
"2849","2018-04-26",2.44
"2850","2018-04-27",2.41
"2851","2018-04-30",2.31
"2852","2018-05-01",2.37
"2853","2018-05-02",2.4
"2854","2018-05-03",2.39
"2855","2018-05-04",2.37
"2856","2018-05-07",2.37
"2857","2018-05-08",2.52
"2858","2018-05-09",2.53
"2859","2018-05-10",2.58
"2860","2018-05-11",2.58
"2861","2018-05-14",2.64
"2862","2018-05-15",2.82
"2863","2018-05-16",2.85
"2864","2018-05-17",2.69
"2865","2018-05-18",2.74
