"","date","MVBF"
"1954","2020-05-11",12.55
"1955","2020-05-12",12
"1956","2020-05-13",12.64
"1957","2020-05-14",12.49
"1958","2020-05-15",12.92
"1959","2020-05-18",13.95
"1960","2020-05-19",13.07
"1961","2020-05-20",13.82
"1962","2020-05-21",13.42
"1963","2020-05-22",14
"1964","2020-05-26",13.78
"1965","2020-05-27",15.51
"1966","2020-05-28",15
"1967","2020-05-29",14.2
"1968","2020-06-01",13.64
"1969","2020-06-02",13.51
"1970","2020-06-03",13.88
"1971","2020-06-04",14.37
"1972","2020-06-05",15.3
"1973","2020-06-08",15.53
"1974","2020-06-09",15.46
"1975","2020-06-10",14.76
"1976","2020-06-11",13.33
"1977","2020-06-12",13.25
"1978","2020-06-15",13.48
"1979","2020-06-16",13.6
"1980","2020-06-17",13.14
"1981","2020-06-18",13.02
"1982","2020-06-19",13.01
"1983","2020-06-22",13.25
"1984","2020-06-23",13.04
"1985","2020-06-24",12.79
"1986","2020-06-25",13.4
"1987","2020-06-26",13.25
"1988","2020-06-29",12.97
"1989","2020-06-30",13.3
"1990","2020-07-01",13.15
"1991","2020-07-02",13.18
"1992","2020-07-06",13.85
"1993","2020-07-07",13
"1994","2020-07-08",13.05
"1995","2020-07-09",12.47
"1996","2020-07-10",13.42
"1997","2020-07-13",13.42
"1998","2020-07-14",12.98
"1999","2020-07-15",13.59
"2000","2020-07-16",13.12
"2001","2020-07-17",13.01
"2002","2020-07-20",12.62
"2003","2020-07-21",12.86
"2004","2020-07-22",13
"2005","2020-07-23",12.85
"2006","2020-07-24",13.1
"2007","2020-07-27",13.07
"2008","2020-07-28",13.31
"2009","2020-07-29",13.25
"2010","2020-07-30",12.9
"2011","2020-07-31",13.22
"2012","2020-08-03",13
"2013","2020-08-04",12.75
"2014","2020-08-05",13.16
"2015","2020-08-06",12.89
"2016","2020-08-07",13.04
"2017","2020-08-10",13.14
"2018","2020-08-11",13.35
"2019","2020-08-12",13.84
"2020","2020-08-13",13.6
"2021","2020-08-14",14
"2022","2020-08-17",13.75
"2023","2020-08-18",13.52
"2024","2020-08-19",14.1
"2025","2020-08-20",14.08
"2026","2020-08-21",13.76
"2027","2020-08-24",13.84
"2028","2020-08-25",14.07
"2029","2020-08-26",14.3
"2030","2020-08-27",14.52
"2031","2020-08-28",14.67
"2032","2020-08-31",14.2
"2033","2020-09-01",14.9
"2034","2020-09-02",15.81
"2035","2020-09-03",15.9
"2036","2020-09-04",16.58
"2037","2020-09-08",16.35
"2038","2020-09-09",15.35
"2039","2020-09-10",15.25
"2040","2020-09-11",15.25
"2041","2020-09-14",15.85
"2042","2020-09-15",15.78
"2043","2020-09-16",16.299999
"2044","2020-09-17",16.68
"2045","2020-09-18",15.62
"2046","2020-09-21",15.48
"2047","2020-09-22",15.56
"2048","2020-09-23",15.1
"2049","2020-09-24",15.47
"2050","2020-09-25",15.5
"2051","2020-09-28",15.51
"2052","2020-09-29",15.56
"2053","2020-09-30",15.97
"2054","2020-10-01",16.4
"2055","2020-10-02",16.34
"2056","2020-10-05",16.370001
"2057","2020-10-06",16.190001
"2058","2020-10-07",17.15
"2059","2020-10-08",17.59
"2060","2020-10-09",17.129999
"2061","2020-10-12",17.67
"2062","2020-10-13",17.83
"2063","2020-10-14",17.709999
"2064","2020-10-15",17.360001
"2065","2020-10-16",17.440001
"2066","2020-10-19",17.049999
"2067","2020-10-20",17.27
"2068","2020-10-21",17.450001
"2069","2020-10-22",17.41
"2070","2020-10-23",17.299999
"2071","2020-10-26",16.67
"2072","2020-10-27",16.629999
"2073","2020-10-28",16.1
"2074","2020-10-29",15.97
"2075","2020-10-30",15.95
"2076","2020-11-02",16.75
"2077","2020-11-03",17.540001
"2078","2020-11-04",17.51
"2079","2020-11-05",17.530001
"2080","2020-11-06",17.540001
"2081","2020-11-09",17
"2082","2020-11-10",17.629999
"2083","2020-11-11",18.299999
"2084","2020-11-12",17.870001
"2085","2020-11-13",17.98
"2086","2020-11-16",18.5
"2087","2020-11-17",19.83
"2088","2020-11-18",19.84
"2089","2020-11-19",20
"2090","2020-11-20",20.290001
"2091","2020-11-23",20.200001
"2092","2020-11-24",20.84
"2093","2020-11-25",20.33
"2094","2020-11-27",20.75
