"","date","YGYI"
"1952","2019-11-05",4.41
"1953","2019-11-06",4.21
"1954","2019-11-07",4.28
"1955","2019-11-08",4.1
"1956","2019-11-11",4
"1957","2019-11-12",3.81
"1958","2019-11-13",3.74
"1959","2019-11-14",4.01
"1960","2019-11-15",4.04
"1961","2019-11-18",3.84
"1962","2019-11-19",3.92
"1963","2019-11-20",4.09
"1964","2019-11-21",4.39
"1965","2019-11-22",4.28
"1966","2019-11-25",4.43
"1967","2019-11-26",4.33
"1968","2019-11-27",4.31
"1969","2019-11-29",4.41
"1970","2019-12-02",4.15
"1971","2019-12-03",4
"1972","2019-12-04",3.91
"1973","2019-12-05",3.92
"1974","2019-12-06",3.98
"1975","2019-12-09",4.03
"1976","2019-12-10",3.97
"1977","2019-12-11",3.94
"1978","2019-12-12",3.83
"1979","2019-12-13",3.69
"1980","2019-12-16",3.57
"1981","2019-12-17",3.5
"1982","2019-12-18",3.28
"1983","2019-12-19",3.58
"1984","2019-12-20",3.44
"1985","2019-12-23",3.5
"1986","2019-12-24",3.68
"1987","2019-12-26",3.65
"1988","2019-12-27",3.68
"1989","2019-12-30",3.4
"1990","2019-12-31",3.26
"1991","2020-01-02",3.21
"1992","2020-01-03",3.47
"1993","2020-01-06",3.25
"1994","2020-01-07",3.14
"1995","2020-01-08",3.21
"1996","2020-01-09",3.14
"1997","2020-01-10",2.87
"1998","2020-01-13",2.71
"1999","2020-01-14",2.71
"2000","2020-01-15",2.7
"2001","2020-01-16",2.77
"2002","2020-01-17",2.63
"2003","2020-01-21",2.39
"2004","2020-01-22",2.2
"2005","2020-01-23",2.35
"2006","2020-01-24",2.2
"2007","2020-01-27",1.74
"2008","2020-01-28",1.61
"2009","2020-01-29",1.54
"2010","2020-01-30",1.5
"2011","2020-01-31",1.56
"2012","2020-02-03",1.46
"2013","2020-02-04",1.5
"2014","2020-02-05",1.56
"2015","2020-02-06",1.52
"2016","2020-02-07",1.55
"2017","2020-02-10",1.44
"2018","2020-02-11",1.42
"2019","2020-02-12",1.4
"2020","2020-02-13",1.44
"2021","2020-02-14",1.44
"2022","2020-02-18",1.44
"2023","2020-02-19",1.38
"2024","2020-02-20",1.37
"2025","2020-02-21",1.34
"2026","2020-02-24",1.32
"2027","2020-02-25",1.27
"2028","2020-02-26",1.26
"2029","2020-02-27",1.14
"2030","2020-02-28",1.1
"2031","2020-03-02",1.245
"2032","2020-03-03",1.26
"2033","2020-03-04",1.46
"2034","2020-03-05",1.34
"2035","2020-03-06",1.21
"2036","2020-03-09",1.31
"2037","2020-03-10",1.26
"2038","2020-03-11",1.31
"2039","2020-03-12",1.28
"2040","2020-03-13",1.39
"2041","2020-03-16",1.43
"2042","2020-03-17",1.45
"2043","2020-03-18",1.18
"2044","2020-03-19",1.2
"2045","2020-03-20",1.39
"2046","2020-03-23",1.37
"2047","2020-03-24",1.37
"2048","2020-03-25",1.29
"2049","2020-03-26",1.23
"2050","2020-03-27",1.03
"2051","2020-03-30",0.958
"2052","2020-03-31",0.7
"2053","2020-04-01",0.67
"2054","2020-04-02",0.704
"2055","2020-04-03",0.619
"2056","2020-04-06",0.72
"2057","2020-04-07",2.7
"2058","2020-04-08",1.9
"2059","2020-04-09",1.92
"2060","2020-04-13",1.88
"2061","2020-04-14",1.7
"2062","2020-04-15",1.65
"2063","2020-04-16",1.65
"2064","2020-04-17",1.66
"2065","2020-04-20",1.66
"2066","2020-04-21",1.68
"2067","2020-04-22",1.71
"2068","2020-04-23",1.61
"2069","2020-04-24",1.62
"2070","2020-04-27",1.62
"2071","2020-04-28",1.74
"2072","2020-04-29",1.66
"2073","2020-04-30",1.65
"2074","2020-05-01",1.58
"2075","2020-05-04",1.71
"2076","2020-05-05",1.61
"2077","2020-05-06",1.52
"2078","2020-05-07",1.45
"2079","2020-05-08",1.57
"2080","2020-05-11",1.51
"2081","2020-05-12",1.52
"2082","2020-05-13",1.48
"2083","2020-05-14",1.47
"2084","2020-05-15",1.47
"2085","2020-05-18",1.59
"2086","2020-05-19",1.55
"2087","2020-05-20",1.6
"2088","2020-05-21",1.59
"2089","2020-05-22",1.62
"2090","2020-05-26",1.64
"2091","2020-05-27",1.75
"2092","2020-05-28",1.66
"2093","2020-05-29",1.68
"2094","2020-06-01",1.675
"2095","2020-06-02",1.62
"2096","2020-06-03",1.68
"2097","2020-06-04",1.65
"2098","2020-06-05",1.66
"2099","2020-06-08",1.66
"2100","2020-06-09",1.65
"2101","2020-06-10",1.58
"2102","2020-06-11",1.47
"2103","2020-06-12",1.46
"2104","2020-06-15",1.47
"2105","2020-06-16",1.49
"2106","2020-06-17",1.5
"2107","2020-06-18",1.48
"2108","2020-06-19",1.46
"2109","2020-06-22",1.41
"2110","2020-06-23",1.44
"2111","2020-06-24",1.4
"2112","2020-06-25",1.44
"2113","2020-06-26",1.45
"2114","2020-06-29",1.39
"2115","2020-06-30",1.42
"2116","2020-07-01",1.41
"2117","2020-07-02",1.41
"2118","2020-07-06",1.4
"2119","2020-07-07",1.42
"2120","2020-07-08",1.43
"2121","2020-07-09",1.41
"2122","2020-07-10",1.43
"2123","2020-07-13",1.42
"2124","2020-07-14",1.32
"2125","2020-07-15",1.3
"2126","2020-07-16",1.32
"2127","2020-07-17",1.29
"2128","2020-07-20",1.24
"2129","2020-07-21",1.27
"2130","2020-07-22",1.18
"2131","2020-07-23",1.16
"2132","2020-07-24",1.24
"2133","2020-07-27",1.3
"2134","2020-07-28",1.22
"2135","2020-07-29",1.21
"2136","2020-07-30",1.18
"2137","2020-07-31",1.17
"2138","2020-08-03",1.29
"2139","2020-08-04",1.24
"2140","2020-08-05",1.23
"2141","2020-08-06",1.21
"2142","2020-08-07",1.19
"2143","2020-08-10",1.19
"2144","2020-08-11",1.13
"2145","2020-08-12",1.07
"2146","2020-08-13",1.04
"2147","2020-08-14",0.952
"2148","2020-08-17",0.89
"2149","2020-08-18",0.864
"2150","2020-08-19",0.848
"2151","2020-08-20",0.872
"2152","2020-08-21",0.8
"2153","2020-08-24",0.822
"2154","2020-08-25",0.85
"2155","2020-08-26",0.831
"2156","2020-08-27",0.82
"2157","2020-08-28",0.772
"2158","2020-08-31",0.77
"2159","2020-09-01",0.73
"2160","2020-09-02",0.7
"2161","2020-09-03",0.739
"2162","2020-09-04",0.681
"2163","2020-09-08",0.68
"2164","2020-09-09",0.678
"2165","2020-09-10",0.688
"2166","2020-09-11",0.667
"2167","2020-09-14",0.661
"2168","2020-09-15",0.65
"2169","2020-09-16",0.68
"2170","2020-09-17",0.695
"2171","2020-09-18",0.69
"2172","2020-09-21",0.659
"2173","2020-09-22",0.684
"2174","2020-09-23",0.643
"2175","2020-09-24",0.619
"2176","2020-09-25",0.577
"2177","2020-09-28",0.488
"2178","2020-09-29",0.47
"2179","2020-09-30",0.6
"2180","2020-10-01",0.585
"2181","2020-10-02",0.597
"2182","2020-10-05",0.545
"2183","2020-10-06",0.54
"2184","2020-10-07",0.53
"2185","2020-10-08",0.54
"2186","2020-10-09",0.59
"2187","2020-10-12",0.615
"2188","2020-10-13",0.62
"2189","2020-10-14",0.6
"2190","2020-10-15",0.55
"2191","2020-10-16",0.582
"2192","2020-10-19",0.494
"2193","2020-10-20",0.482
"2194","2020-10-21",0.49
"2195","2020-10-22",0.47
"2196","2020-10-23",0.729
"2197","2020-10-26",0.795
"2198","2020-10-27",0.898
"2199","2020-10-28",0.737
"2200","2020-10-29",0.629
"2201","2020-10-30",0.584
"2202","2020-11-02",0.545
"2203","2020-11-03",0.518
"2204","2020-11-04",0.422
"2205","2020-11-05",0.595
"2206","2020-11-06",0.567
"2207","2020-11-09",0.543
"2208","2020-11-10",0.53
"2209","2020-11-11",0.519
"2210","2020-11-12",0.504
"2211","2020-11-13",0.526
"2212","2020-11-16",0.545
"2213","2020-11-17",0.548
"2214","2020-11-18",0.534
"2215","2020-11-19",0.459
"2216","2020-11-20",0.451
"2217","2020-11-23",0.31
"2218","2020-11-24",0.35
"2219","2020-11-25",0.334
"2220","2020-11-27",0.33
