"","date","OSN"
"1937","2018-08-30",2.55
"1938","2018-08-31",2.55
"1939","2018-09-04",2.43
"1940","2018-09-05",2.4
"1941","2018-09-06",2.16
"1942","2018-09-07",2.08
"1943","2018-09-10",2.08
"1944","2018-09-11",2
"1945","2018-09-12",2.1
"1946","2018-09-13",2
"1947","2018-09-14",2.02
"1948","2018-09-17",1.99
"1949","2018-09-18",2.06
"1950","2018-09-19",2.04
"1951","2018-09-20",2.45
"1952","2018-09-21",2.2
"1953","2018-09-24",2.13
"1954","2018-09-25",2.18
"1955","2018-09-26",2.1
"1956","2018-09-27",2.12
"1957","2018-09-28",2.1
"1958","2018-10-01",2.01
"1959","2018-10-02",2.05
"1960","2018-10-03",2.02
"1961","2018-10-04",2.09
"1962","2018-10-05",2.06
"1963","2018-10-08",2
"1964","2018-10-09",2.01
"1965","2018-10-10",1.85
"1966","2018-10-11",1.8
"1967","2018-10-12",1.9
"1968","2018-10-15",1.96
"1969","2018-10-16",1.95
"1970","2018-10-17",2.1
"1971","2018-10-18",2.03
"1972","2018-10-19",2.26
"1973","2018-10-22",2.1
"1974","2018-10-23",2.1
"1975","2018-10-24",2.07
"1976","2018-10-25",1.94
"1977","2018-10-26",1.98
"1978","2018-10-29",1.87
"1979","2018-10-30",1.84
"1980","2018-10-31",1.92
"1981","2018-11-01",1.93
"1982","2018-11-02",1.95
"1983","2018-11-05",2
"1984","2018-11-06",1.98
"1985","2018-11-07",1.99
"1986","2018-11-08",2.01
"1987","2018-11-09",1.96
"1988","2018-11-12",1.95
"1989","2018-11-13",1.97
"1990","2018-11-14",1.98
"1991","2018-11-15",1.94
"1992","2018-11-16",1.95
"1993","2018-11-19",1.99
"1994","2018-11-20",1.93
"1995","2018-11-21",1.89
"1996","2018-11-23",1.93
"1997","2018-11-26",1.9
"1998","2018-11-27",1.93
"1999","2018-11-28",1.92
"2000","2018-11-29",1.96
"2001","2018-11-30",1.92
"2002","2018-12-03",1.88
"2003","2018-12-04",1.84
"2004","2018-12-06",1.84
"2005","2018-12-07",1.77
"2006","2018-12-10",1.78
"2007","2018-12-11",1.75
"2008","2018-12-12",1.79
"2009","2018-12-13",1.83
"2010","2018-12-14",1.64
"2011","2018-12-17",1.52
"2012","2018-12-18",1.46
"2013","2018-12-19",1.41
"2014","2018-12-20",1.15
"2015","2018-12-21",1.25
"2016","2018-12-24",1.2
"2017","2018-12-26",1.19
"2018","2018-12-27",1.23
"2019","2018-12-28",1.2
"2020","2018-12-31",1.35
"2021","2019-01-02",1.2
"2022","2019-01-03",1.34
"2023","2019-01-04",1.3
"2024","2019-01-07",1.31
"2025","2019-01-08",1.38
"2026","2019-01-09",1.54
"2027","2019-01-10",1.41
"2028","2019-01-11",1.4
"2029","2019-01-14",1.41
"2030","2019-01-15",1.45
"2031","2019-01-16",1.56
"2032","2019-01-17",1.64
"2033","2019-01-18",1.61
"2034","2019-01-22",1.58
"2035","2019-01-23",1.58
"2036","2019-01-24",1.75
"2037","2019-01-25",1.72
"2038","2019-01-28",1.63
"2039","2019-01-29",1.79
"2040","2019-01-30",1.83
"2041","2019-01-31",1.77
"2042","2019-02-01",1.87
"2043","2019-02-04",1.82
"2044","2019-02-05",1.78
"2045","2019-02-06",1.86
"2046","2019-02-07",1.83
"2047","2019-02-08",1.78
"2048","2019-02-11",1.74
"2049","2019-02-12",1.7
"2050","2019-02-13",1.75
"2051","2019-02-14",1.8
"2052","2019-02-15",1.69
"2053","2019-02-19",1.73
"2054","2019-02-20",1.69
"2055","2019-02-21",1.68
"2056","2019-02-22",1.83
"2057","2019-02-25",2.01
"2058","2019-02-26",1.8
"2059","2019-02-27",1.75
"2060","2019-02-28",1.74
"2061","2019-03-01",1.86
"2062","2019-03-04",1.96
"2063","2019-03-05",1.99
"2064","2019-03-06",1.79
"2065","2019-03-07",1.9
"2066","2019-03-08",1.91
"2067","2019-03-11",1.84
"2068","2019-03-12",1.94
"2069","2019-03-13",1.91
"2070","2019-03-14",1.86
"2071","2019-03-15",1.83
"2072","2019-03-18",1.9
"2073","2019-03-19",1.86
"2074","2019-03-20",1.9
"2075","2019-03-21",1.86
"2076","2019-03-22",1.88
"2077","2019-03-25",1.86
"2078","2019-03-26",1.78
"2079","2019-03-27",1.69
"2080","2019-03-28",1.85
"2081","2019-03-29",1.78
"2082","2019-04-01",1.75
"2083","2019-04-02",1.82
"2084","2019-04-03",1.76
"2085","2019-04-04",1.79
"2086","2019-04-05",1.83
"2087","2019-04-08",1.83
"2088","2019-04-09",1.93
"2089","2019-04-10",1.83
"2090","2019-04-11",2.02
"2091","2019-04-12",1.91
"2092","2019-04-15",2.02
"2093","2019-04-16",1.94
"2094","2019-04-17",1.97
"2095","2019-04-18",1.95
"2096","2019-04-22",1.96
"2097","2019-04-23",2.07
"2098","2019-04-24",2.02
"2099","2019-04-25",2.01
"2100","2019-04-26",1.95
"2101","2019-04-29",2.02
"2102","2019-04-30",1.95
"2103","2019-05-01",2.03
"2104","2019-05-02",2.12
"2105","2019-05-03",2.15
"2106","2019-05-06",1.96
"2107","2019-05-07",2.01
"2108","2019-05-08",2
"2109","2019-05-09",1.95
"2110","2019-05-10",1.95
"2111","2019-05-13",1.94
"2112","2019-05-14",1.9
"2113","2019-05-15",1.95
"2114","2019-05-16",1.9
"2115","2019-05-17",1.89
"2116","2019-05-20",1.87
"2117","2019-05-21",1.79
"2118","2019-05-22",1.79
"2119","2019-05-23",1.9
"2120","2019-05-24",1.9
"2121","2019-05-28",2
"2122","2019-05-29",2.47
"2123","2019-05-30",2.1
"2124","2019-05-31",2.14
"2125","2019-06-03",2.19
"2126","2019-06-04",2.08
"2127","2019-06-05",2.01
"2128","2019-06-06",1.9
"2129","2019-06-07",1.9
"2130","2019-06-10",1.87
"2131","2019-06-11",2.04
"2132","2019-06-12",2
"2133","2019-06-13",1.99
"2134","2019-06-14",1.87
"2135","2019-06-17",1.99
"2136","2019-06-18",1.94
"2137","2019-06-19",2.1
"2138","2019-06-20",2.09
"2139","2019-06-21",2.03
"2140","2019-06-24",2
"2141","2019-06-25",1.99
"2142","2019-06-26",2.03
"2143","2019-06-27",2.05
"2144","2019-06-28",1.96
"2145","2019-07-01",2
"2146","2019-07-02",1.99
"2147","2019-07-03",1.95
"2148","2019-07-05",1.95
"2149","2019-07-08",2.01
"2150","2019-07-09",2.03
"2151","2019-07-10",2.05
"2152","2019-07-11",2
"2153","2019-07-12",2.1
"2154","2019-07-15",2.15
"2155","2019-07-16",2.27
"2156","2019-07-17",2.45
"2157","2019-07-18",2.16
"2158","2019-07-19",2.31
"2159","2019-07-22",2.25
"2160","2019-07-23",2.46
"2161","2019-07-24",2.58
"2162","2019-07-25",2.53
"2163","2019-07-26",2.47
"2164","2019-07-29",2.5
"2165","2019-07-30",2.49
"2166","2019-07-31",2.48
"2167","2019-08-01",2.58
"2168","2019-08-02",2.34
"2169","2019-08-05",2.6
"2170","2019-08-06",2.55
"2171","2019-08-07",2.57
"2172","2019-08-08",2.54
"2173","2019-08-09",2.56
"2174","2019-08-12",2.7
"2175","2019-08-13",2.64
"2176","2019-08-14",2.2
"2177","2019-08-15",2.3
"2178","2019-08-16",2.37
"2179","2019-08-19",2.4
"2180","2019-08-20",2.46
"2181","2019-08-21",2.61
"2182","2019-08-22",2.79
"2183","2019-08-23",3.2
"2184","2019-08-26",3.3
"2185","2019-08-27",3.6
"2186","2019-08-28",3.52
"2187","2019-08-29",3.75
"2188","2019-08-30",4.05
"2189","2019-09-03",3.8
"2190","2019-09-04",3.7
"2191","2019-09-05",3.81
"2192","2019-09-06",3.66
"2193","2019-09-09",3.61
"2194","2019-09-10",3.67
"2195","2019-09-11",3.75
"2196","2019-09-12",3.7
"2197","2019-09-13",3.67
"2198","2019-09-16",3.68
"2199","2019-09-17",3.56
"2200","2019-09-18",3.58
"2201","2019-09-19",3.57
"2202","2019-09-20",3.58
"2203","2019-09-23",3.77
"2204","2019-09-24",3.7
"2205","2019-09-25",3.58
"2206","2019-09-26",3.5
"2207","2019-09-27",3.5
"2208","2019-09-30",3.63
"2209","2019-10-01",3.72
"2210","2019-10-02",3.75
"2211","2019-10-03",4.02
"2212","2019-10-04",4.48
"2213","2019-10-07",4.57
"2214","2019-10-08",4.75
"2215","2019-10-09",4.58
"2216","2019-10-10",4.61
"2217","2019-10-11",4.79
"2218","2019-10-14",4.7
"2219","2019-10-15",4.65
"2220","2019-10-16",4.37
"2221","2019-10-17",4.35
"2222","2019-10-18",4.37
"2223","2019-10-21",4.1
"2224","2019-10-22",4.4
"2225","2019-10-23",4.2
"2226","2019-10-24",3.85
"2227","2019-10-25",3.78
"2228","2019-10-28",3.19
"2229","2019-10-29",3.44
"2230","2019-10-30",3.4
"2231","2019-10-31",3.54
"2232","2019-11-01",3.6
"2233","2019-11-04",3.46
"2234","2019-11-05",3.47
"2235","2019-11-06",3.41
"2236","2019-11-07",3.41
"2237","2019-11-08",3.31
"2238","2019-11-11",2.93
"2239","2019-11-12",3.07
"2240","2019-11-13",3.15
"2241","2019-11-14",2.97
"2242","2019-11-15",2.81
"2243","2019-11-18",2.71
"2244","2019-11-19",2.75
"2245","2019-11-20",2.64
"2246","2019-11-21",2.75
"2247","2019-11-22",2.83
"2248","2019-11-25",2.85
"2249","2019-11-26",3
"2250","2019-11-27",3.3
"2251","2019-11-29",3.16
"2252","2019-12-02",3.24
"2253","2019-12-03",3.31
"2254","2019-12-04",3.1
"2255","2019-12-05",3.35
"2256","2019-12-06",3.39
"2257","2019-12-09",3.45
"2258","2019-12-10",3.3
"2259","2019-12-11",3.42
"2260","2019-12-12",3.43
"2261","2019-12-13",3.39
"2262","2019-12-16",3.45
"2263","2019-12-17",3.39
"2264","2019-12-18",3.45
"2265","2019-12-19",3.4
"2266","2019-12-20",3.33
"2267","2019-12-23",3.01
"2268","2019-12-24",3.21
"2269","2019-12-26",3.19
"2270","2019-12-27",3.06
"2271","2019-12-30",3.12
"2272","2019-12-31",3.08
"2273","2020-01-02",3
"2274","2020-01-03",2.92
"2275","2020-01-06",2.85
"2276","2020-01-07",2.86
"2277","2020-01-08",2.85
"2278","2020-01-09",2.89
"2279","2020-01-10",3.13
"2280","2020-01-13",3.3
"2281","2020-01-14",3.13
"2282","2020-01-15",3.23
"2283","2020-01-16",3.14
"2284","2020-01-17",3.2
"2285","2020-01-21",3.05
"2286","2020-01-22",3.1
"2287","2020-01-23",2.98
"2288","2020-01-24",2.96
"2289","2020-01-27",2.96
"2290","2020-01-28",2.96
"2291","2020-01-29",3.06
"2292","2020-01-30",2.81
"2293","2020-01-31",2.91
"2294","2020-02-03",2.91
"2295","2020-02-04",2.93
"2296","2020-02-05",2.85
"2297","2020-02-06",2.85
"2298","2020-02-07",2.82
"2299","2020-02-10",2.91
"2300","2020-02-11",2.81
"2301","2020-02-12",2.83
"2302","2020-02-13",2.83
"2303","2020-02-14",2.96
"2304","2020-02-18",2.85
"2305","2020-02-19",2.82
"2306","2020-02-20",3.07
"2307","2020-02-21",3.09
"2308","2020-02-24",2.92
"2309","2020-02-25",2.75
"2310","2020-02-26",2.82
"2311","2020-02-27",2.8
"2312","2020-02-28",2.69
"2313","2020-03-02",2.63
"2314","2020-03-03",2.71
"2315","2020-03-04",2.7
"2316","2020-03-05",2.64
"2317","2020-03-06",2.6
"2318","2020-03-09",2.03
"2319","2020-03-10",2
"2320","2020-03-11",2
"2321","2020-03-12",1.72
"2322","2020-03-13",1.64
"2323","2020-03-16",1.82
"2324","2020-03-17",1.8
"2325","2020-03-18",1.71
"2326","2020-03-19",1.76
"2327","2020-03-20",1.81
"2328","2020-03-23",1.96
"2329","2020-03-24",2.01
"2330","2020-03-25",2.05
"2331","2020-03-26",2.11
"2332","2020-03-27",2.2
"2333","2020-03-30",2.11
"2334","2020-03-31",2.17
"2335","2020-04-01",2.04
"2336","2020-04-02",2.02
"2337","2020-04-03",2
"2338","2020-04-06",2
"2339","2020-04-07",1.96
"2340","2020-04-08",1.85
"2341","2020-04-09",1.9
"2342","2020-04-13",1.93
"2343","2020-04-14",1.94
"2344","2020-04-15",1.96
"2345","2020-04-16",2.05
"2346","2020-04-17",1.99
"2347","2020-04-20",1.99
"2348","2020-04-21",1.95
"2349","2020-04-22",1.93
"2350","2020-04-23",1.93
"2351","2020-04-24",1.93
"2352","2020-04-27",2
"2353","2020-04-28",1.97
"2354","2020-04-29",1.93
"2355","2020-04-30",1.93
"2356","2020-05-01",2
"2357","2020-05-04",1.99
"2358","2020-05-05",2
"2359","2020-05-06",2.15
"2360","2020-05-07",2.04
"2361","2020-05-08",2.03
"2362","2020-05-11",1.99
"2363","2020-05-12",1.99
"2364","2020-05-13",1.98
"2365","2020-05-14",1.91
"2366","2020-05-15",1.95
"2367","2020-05-18",2
"2368","2020-05-19",2.07
"2369","2020-05-20",2.06
"2370","2020-05-21",1.95
"2371","2020-05-22",2.03
"2372","2020-05-26",2.03
"2373","2020-05-27",1.99
"2374","2020-05-28",2.01
"2375","2020-05-29",1.95
"2376","2020-06-01",1.97
"2377","2020-06-02",1.94
"2378","2020-06-03",2
"2379","2020-06-04",2.05
"2380","2020-06-05",2.08
"2381","2020-06-08",2
"2382","2020-06-09",2.07
"2383","2020-06-10",2.23
"2384","2020-06-11",2.6
"2385","2020-06-12",3
"2386","2020-06-15",3
"2387","2020-06-16",2.85
"2388","2020-06-17",3.08
"2389","2020-06-18",3.26
"2390","2020-06-19",2.98
"2391","2020-06-22",3.05
"2392","2020-06-23",2.98
"2393","2020-06-24",2.89
"2394","2020-06-25",2.78
"2395","2020-06-26",2.66
"2396","2020-06-29",2.7
"2397","2020-06-30",2.81
"2398","2020-07-01",2.77
"2399","2020-07-02",2.88
"2400","2020-07-06",2.9
"2401","2020-07-07",2.91
"2402","2020-07-08",3.05
"2403","2020-07-09",3.06
"2404","2020-07-10",2.91
"2405","2020-07-13",2.92
"2406","2020-07-14",2.99
"2407","2020-07-15",3.07
"2408","2020-07-16",2.96
"2409","2020-07-17",3.01
"2410","2020-07-20",3.15
"2411","2020-07-21",3.2
"2412","2020-07-22",3.13
"2413","2020-07-23",2.95
"2414","2020-07-24",3.07
"2415","2020-07-27",3.16
"2416","2020-07-28",3.15
"2417","2020-07-29",3.17
"2418","2020-07-30",3.25
"2419","2020-07-31",3.2
"2420","2020-08-03",3.26
"2421","2020-08-04",4.23
"2422","2020-08-05",3.94
"2423","2020-08-06",4.12
"2424","2020-08-07",3.96
"2425","2020-08-10",4.17
"2426","2020-08-11",4
"2427","2020-08-12",4.01
"2428","2020-08-13",3.85
"2429","2020-08-14",3.7
"2430","2020-08-17",3.31
"2431","2020-08-18",3.47
"2432","2020-08-19",3.14
"2433","2020-08-20",2.91
"2434","2020-08-21",3.44
"2435","2020-08-24",3.3
"2436","2020-08-25",3.5
"2437","2020-08-26",3.42
"2438","2020-08-27",3.25
"2439","2020-08-28",3.31
"2440","2020-08-31",3.25
"2441","2020-09-01",3.12
"2442","2020-09-02",3.21
"2443","2020-09-03",3.12
"2444","2020-09-04",3.18
"2445","2020-09-08",3.15
"2446","2020-09-09",3.39
"2447","2020-09-10",3.52
"2448","2020-09-11",3.66
"2449","2020-09-14",3.77
"2450","2020-09-15",3.68
"2451","2020-09-16",4.65
"2452","2020-09-17",4.34
"2453","2020-09-18",4.18
"2454","2020-09-21",4.27
"2455","2020-09-22",4.25
"2456","2020-09-23",4.29
"2457","2020-09-24",4.23
"2458","2020-09-25",4.33
"2459","2020-09-28",4.34
"2460","2020-09-29",4.46
"2461","2020-09-30",4.59
"2462","2020-10-01",4.58
"2463","2020-10-02",4.43
"2464","2020-10-05",4.45
"2465","2020-10-06",4.48
"2466","2020-10-07",4.36
"2467","2020-10-08",4.28
"2468","2020-10-09",4.42
"2469","2020-10-12",4.33
"2470","2020-10-13",4.35
"2471","2020-10-14",4.42
"2472","2020-10-15",4.41
"2473","2020-10-16",4.35
"2474","2020-10-19",4.38
"2475","2020-10-20",4.3
"2476","2020-10-21",4.32
"2477","2020-10-22",4.34
"2478","2020-10-23",4.34
"2479","2020-10-26",4.48
"2480","2020-10-27",4.45
"2481","2020-10-28",4.43
"2482","2020-10-29",4.42
"2483","2020-10-30",4.39
"2484","2020-11-02",4.39
"2485","2020-11-03",4.42
"2486","2020-11-04",4.48
"2487","2020-11-05",4.43
"2488","2020-11-06",4.41
"2489","2020-11-09",4.45
"2490","2020-11-10",4.4
"2491","2020-11-11",4.39
"2492","2020-11-12",4.3
"2493","2020-11-13",4.37
"2494","2020-11-16",4.34
"2495","2020-11-17",4.35
"2496","2020-11-18",4.4
"2497","2020-11-19",4.38
"2498","2020-11-20",4.36
"2499","2020-11-23",4.43
"2500","2020-11-24",4.41
"2501","2020-11-25",4.39
"2502","2020-11-27",4.42
