"","date","PHIO"
"1972","2020-03-12",2.15
"1973","2020-03-13",2.02
"1974","2020-03-16",2.2
"1975","2020-03-17",2.35
"1976","2020-03-18",2.02
"1977","2020-03-19",2.11
"1978","2020-03-20",2.16
"1979","2020-03-23",2.18
"1980","2020-03-24",2.11
"1981","2020-03-25",2.3
"1982","2020-03-26",2.32
"1983","2020-03-27",2.1
"1984","2020-03-30",2.21
"1985","2020-03-31",1.77
"1986","2020-04-01",1.69
"1987","2020-04-02",1.68
"1988","2020-04-03",1.69
"1989","2020-04-06",1.69
"1990","2020-04-07",1.75
"1991","2020-04-08",1.773
"1992","2020-04-09",1.77
"1993","2020-04-13",1.82
"1994","2020-04-14",1.93
"1995","2020-04-15",1.84
"1996","2020-04-16",1.91
"1997","2020-04-17",1.9
"1998","2020-04-20",1.83
"1999","2020-04-21",1.79
"2000","2020-04-22",1.76
"2001","2020-04-23",1.8
"2002","2020-04-24",1.87
"2003","2020-04-27",1.86
"2004","2020-04-28",1.815
"2005","2020-04-29",1.89
"2006","2020-04-30",1.91
"2007","2020-05-01",1.86
"2008","2020-05-04",2
"2009","2020-05-05",2.19
"2010","2020-05-06",2.24
"2011","2020-05-07",2.4
"2012","2020-05-08",2.63
"2013","2020-05-11",2.61
"2014","2020-05-12",2.47
"2015","2020-05-13",2.19
"2016","2020-05-14",2.15
"2017","2020-05-15",2.28
"2018","2020-05-18",2.29
"2019","2020-05-19",2.27
"2020","2020-05-20",2.24
"2021","2020-05-21",2.37
"2022","2020-05-22",2.31
"2023","2020-05-26",2.39
"2024","2020-05-27",2.35
"2025","2020-05-28",2.24
"2026","2020-05-29",3.05
"2027","2020-06-01",2.9
"2028","2020-06-02",2.72
"2029","2020-06-03",2.65
"2030","2020-06-04",2.47
"2031","2020-06-05",2.56
"2032","2020-06-08",2.64
"2033","2020-06-09",2.69
"2034","2020-06-10",2.7
"2035","2020-06-11",2.5
"2036","2020-06-12",2.48
"2037","2020-06-15",2.47
"2038","2020-06-16",2.45
"2039","2020-06-17",2.43
"2040","2020-06-18",2.43
"2041","2020-06-19",2.35
"2042","2020-06-22",2.65
"2043","2020-06-23",2.56
"2044","2020-06-24",2.41
"2045","2020-06-25",2.4
"2046","2020-06-26",2.33
"2047","2020-06-29",2.28
"2048","2020-06-30",2.19
"2049","2020-07-01",2.26
"2050","2020-07-02",2.2
"2051","2020-07-06",2.29
"2052","2020-07-07",2.24
"2053","2020-07-08",2.23
"2054","2020-07-09",2.6
"2055","2020-07-10",2.29
"2056","2020-07-13",2.32
"2057","2020-07-14",2.29
"2058","2020-07-15",2.32
"2059","2020-07-16",2.34
"2060","2020-07-17",2.4
"2061","2020-07-20",2.42
"2062","2020-07-21",2.5
"2063","2020-07-22",2.48
"2064","2020-07-23",2.45
"2065","2020-07-24",2.47
"2066","2020-07-27",2.44
"2067","2020-07-28",2.33
"2068","2020-07-29",2.39
"2069","2020-07-30",2.5
"2070","2020-07-31",2.48
"2071","2020-08-03",2.67
"2072","2020-08-04",2.62
"2073","2020-08-05",2.67
"2074","2020-08-06",2.63
"2075","2020-08-07",2.74
"2076","2020-08-10",2.94
"2077","2020-08-11",2.85
"2078","2020-08-12",2.56
"2079","2020-08-13",2.47
"2080","2020-08-14",2.42
"2081","2020-08-17",2.52
"2082","2020-08-18",2.52
"2083","2020-08-19",2.51
"2084","2020-08-20",2.47
"2085","2020-08-21",2.45
"2086","2020-08-24",2.43
"2087","2020-08-25",2.49
"2088","2020-08-26",2.39
"2089","2020-08-27",2.35
"2090","2020-08-28",2.39
"2091","2020-08-31",2.31
"2092","2020-09-01",2.16
"2093","2020-09-02",2.08
"2094","2020-09-03",2.19
"2095","2020-09-04",2.04
"2096","2020-09-08",2.03
"2097","2020-09-09",1.96
"2098","2020-09-10",2
"2099","2020-09-11",1.95
"2100","2020-09-14",2.04
"2101","2020-09-15",2.09
"2102","2020-09-16",2.14
"2103","2020-09-17",2.47
"2104","2020-09-18",2.58
"2105","2020-09-21",2.38
"2106","2020-09-22",2.28
"2107","2020-09-23",2.11
"2108","2020-09-24",2.05
"2109","2020-09-25",2.21
"2110","2020-09-28",2.1
"2111","2020-09-29",2.13
"2112","2020-09-30",2.14
"2113","2020-10-01",2.19
"2114","2020-10-02",2.21
"2115","2020-10-05",2.23
"2116","2020-10-06",2.14
"2117","2020-10-07",2.2
"2118","2020-10-08",2.22
"2119","2020-10-09",2.23
"2120","2020-10-12",2.177
"2121","2020-10-13",2.2
"2122","2020-10-14",2.15
"2123","2020-10-15",2.17
"2124","2020-10-16",2.12
"2125","2020-10-19",2.115
"2126","2020-10-20",2.1
"2127","2020-10-21",2.21
"2128","2020-10-22",2.16
"2129","2020-10-23",2.12
"2130","2020-10-26",2.06
"2131","2020-10-27",2.01
"2132","2020-10-28",2.35
"2133","2020-10-29",2.13
"2134","2020-10-30",2.08
"2135","2020-11-02",2.1
"2136","2020-11-03",2.12
"2137","2020-11-04",2.16
"2138","2020-11-05",2.23
"2139","2020-11-06",2.23
"2140","2020-11-09",2.41
"2141","2020-11-10",2.48
"2142","2020-11-11",2.35
"2143","2020-11-12",2.17
"2144","2020-11-13",2.22
"2145","2020-11-16",2.25
"2146","2020-11-17",2.25
"2147","2020-11-18",2.18
"2148","2020-11-19",2.18
"2149","2020-11-20",2.2
"2150","2020-11-23",2.21
"2151","2020-11-24",2.24
"2152","2020-11-25",2.24
"2153","2020-11-27",2.3
