"","date","QDEL"
"1908","2014-07-31",23.870001
"1909","2014-08-01",23.82
"1910","2014-08-04",23.780001
"1911","2014-08-05",24.200001
"1912","2014-08-06",24.610001
"1913","2014-08-07",24.59
"1914","2014-08-08",24.83
"1915","2014-08-11",25.110001
"1916","2014-08-12",24.42
"1917","2014-08-13",24.370001
"1918","2014-08-14",24.469999
"1919","2014-08-15",23.92
"1920","2014-08-18",24.25
"1921","2014-08-19",24.16
"1922","2014-08-20",23.610001
"1923","2014-08-21",23.68
"1924","2014-08-22",23.65
"1925","2014-08-25",23.83
"1926","2014-08-26",24.360001
"1927","2014-08-27",23.82
"1928","2014-08-28",23.360001
"1929","2014-08-29",23.6
"1930","2014-09-02",23.780001
"1931","2014-09-03",23.41
"1932","2014-09-04",23.370001
"1933","2014-09-05",23.42
"1934","2014-09-08",23.809999
"1935","2014-09-09",23.82
"1936","2014-09-10",23.85
"1937","2014-09-11",24.34
"1938","2014-09-12",24.610001
"1939","2014-09-15",24.459999
"1940","2014-09-16",24.93
"1941","2014-09-17",25.27
"1942","2014-09-18",26.969999
"1943","2014-09-19",26.99
"1944","2014-09-22",26.34
"1945","2014-09-23",26.370001
"1946","2014-09-24",26.559999
"1947","2014-09-25",26.440001
"1948","2014-09-26",26.530001
"1949","2014-09-29",26.93
"1950","2014-09-30",26.870001
"1951","2014-10-01",26.51
"1952","2014-10-02",27.1
"1953","2014-10-03",27.49
"1954","2014-10-06",26.51
"1955","2014-10-07",25.959999
"1956","2014-10-08",26.290001
"1957","2014-10-09",25.290001
"1958","2014-10-10",25.76
"1959","2014-10-13",27.07
"1960","2014-10-14",27.110001
"1961","2014-10-15",27.379999
"1962","2014-10-16",27.459999
"1963","2014-10-17",28.43
"1964","2014-10-20",27.52
"1965","2014-10-21",27.139999
"1966","2014-10-22",25.84
"1967","2014-10-23",26.200001
"1968","2014-10-24",26.780001
"1969","2014-10-27",27.85
"1970","2014-10-28",28.35
"1971","2014-10-29",27.9
"1972","2014-10-30",28.23
"1973","2014-10-31",28.549999
"1974","2014-11-03",28.209999
"1975","2014-11-04",27.719999
"1976","2014-11-05",28.290001
"1977","2014-11-06",28.68
"1978","2014-11-07",27.870001
"1979","2014-11-10",28.02
"1980","2014-11-11",28.34
"1981","2014-11-12",28.389999
"1982","2014-11-13",28.34
"1983","2014-11-14",27.82
"1984","2014-11-17",27.91
"1985","2014-11-18",28.1
"1986","2014-11-19",27.469999
"1987","2014-11-20",27.48
"1988","2014-11-21",27.83
"1989","2014-11-24",27.85
"1990","2014-11-25",27.959999
"1991","2014-11-26",27.92
"1992","2014-11-28",27.860001
"1993","2014-12-01",27.389999
"1994","2014-12-02",23.75
"1995","2014-12-03",23.790001
"1996","2014-12-04",24.01
"1997","2014-12-05",24.950001
"1998","2014-12-08",24.67
"1999","2014-12-09",25.5
"2000","2014-12-10",25.030001
"2001","2014-12-11",25.41
"2002","2014-12-12",25.41
"2003","2014-12-15",25.110001
"2004","2014-12-16",25.33
"2005","2014-12-17",26.58
"2006","2014-12-18",27.49
"2007","2014-12-19",27.629999
"2008","2014-12-22",28.52
"2009","2014-12-23",28.030001
"2010","2014-12-24",27.860001
"2011","2014-12-26",27.780001
"2012","2014-12-29",28.08
"2013","2014-12-30",28.4
"2014","2014-12-31",28.92
"2015","2015-01-02",28
"2016","2015-01-05",28.1
"2017","2015-01-06",28.030001
"2018","2015-01-07",28.6
"2019","2015-01-08",28.209999
"2020","2015-01-09",28.049999
"2021","2015-01-12",26.969999
"2022","2015-01-13",26.48
"2023","2015-01-14",26.18
"2024","2015-01-15",24.84
"2025","2015-01-16",24.68
"2026","2015-01-20",24.25
"2027","2015-01-21",23.82
"2028","2015-01-22",24.299999
"2029","2015-01-23",24.32
"2030","2015-01-26",24.690001
"2031","2015-01-27",24.959999
"2032","2015-01-28",24.360001
"2033","2015-01-29",24.469999
"2034","2015-01-30",23.540001
"2035","2015-02-02",23.530001
"2036","2015-02-03",23.610001
"2037","2015-02-04",23.360001
"2038","2015-02-05",23.41
"2039","2015-02-06",22.629999
"2040","2015-02-09",22.48
"2041","2015-02-10",23.299999
"2042","2015-02-11",23.33
"2043","2015-02-12",24.83
"2044","2015-02-13",25.18
"2045","2015-02-17",25.709999
"2046","2015-02-18",25.83
"2047","2015-02-19",25.82
"2048","2015-02-20",25.6
"2049","2015-02-23",25.01
"2050","2015-02-24",24.940001
"2051","2015-02-25",25.68
"2052","2015-02-26",26.01
"2053","2015-02-27",25.68
"2054","2015-03-02",26.41
"2055","2015-03-03",25.809999
"2056","2015-03-04",25.950001
"2057","2015-03-05",26.040001
"2058","2015-03-06",25.68
"2059","2015-03-09",25.1
"2060","2015-03-10",25.1
"2061","2015-03-11",24.870001
"2062","2015-03-12",25.57
"2063","2015-03-13",25.709999
"2064","2015-03-16",26.01
"2065","2015-03-17",26.43
"2066","2015-03-18",25.639999
"2067","2015-03-19",25.99
"2068","2015-03-20",25.629999
"2069","2015-03-23",26.219999
"2070","2015-03-24",26.58
"2071","2015-03-25",26.9
"2072","2015-03-26",26.52
"2073","2015-03-27",27.15
"2074","2015-03-30",27.5
"2075","2015-03-31",26.98
"2076","2015-04-01",26.15
"2077","2015-04-02",25.84
"2078","2015-04-06",25.549999
"2079","2015-04-07",24.9
"2080","2015-04-08",25.18
"2081","2015-04-09",25.18
"2082","2015-04-10",25.540001
"2083","2015-04-13",24.799999
"2084","2015-04-14",24.639999
"2085","2015-04-15",24.49
"2086","2015-04-16",24.6
"2087","2015-04-17",23.700001
"2088","2015-04-20",23.549999
"2089","2015-04-21",23.16
"2090","2015-04-22",23.799999
"2091","2015-04-23",23.809999
"2092","2015-04-24",23.379999
"2093","2015-04-27",23.41
"2094","2015-04-28",23.74
"2095","2015-04-29",23.780001
"2096","2015-04-30",23.299999
"2097","2015-05-01",23.18
"2098","2015-05-04",23.08
"2099","2015-05-05",22.860001
"2100","2015-05-06",22.82
"2101","2015-05-07",22.6
"2102","2015-05-08",22.610001
"2103","2015-05-11",22.59
"2104","2015-05-12",22.6
"2105","2015-05-13",22.690001
"2106","2015-05-14",23.02
"2107","2015-05-15",23.049999
"2108","2015-05-18",23.02
"2109","2015-05-19",23.719999
"2110","2015-05-20",22.98
"2111","2015-05-21",22.73
"2112","2015-05-22",21.84
"2113","2015-05-26",22.110001
"2114","2015-05-27",22.41
"2115","2015-05-28",22.24
"2116","2015-05-29",21.67
"2117","2015-06-01",21.969999
"2118","2015-06-02",22.16
"2119","2015-06-03",22.76
"2120","2015-06-04",22.540001
"2121","2015-06-05",22.85
"2122","2015-06-08",22.629999
"2123","2015-06-09",22.469999
"2124","2015-06-10",22.629999
"2125","2015-06-11",23
"2126","2015-06-12",22.9
"2127","2015-06-15",22.690001
"2128","2015-06-16",22.24
"2129","2015-06-17",22.51
"2130","2015-06-18",22.709999
"2131","2015-06-19",22.83
"2132","2015-06-22",23.129999
"2133","2015-06-23",23.32
"2134","2015-06-24",23.16
"2135","2015-06-25",23.25
"2136","2015-06-26",23.07
"2137","2015-06-29",22.85
"2138","2015-06-30",22.950001
"2139","2015-07-01",22.969999
"2140","2015-07-02",23.01
"2141","2015-07-06",22.799999
"2142","2015-07-07",22.68
"2143","2015-07-08",22.290001
"2144","2015-07-09",22.34
"2145","2015-07-10",22.74
"2146","2015-07-13",23.6
"2147","2015-07-14",23.799999
"2148","2015-07-15",23.74
"2149","2015-07-16",24.040001
"2150","2015-07-17",24.43
"2151","2015-07-20",23.950001
"2152","2015-07-21",24.440001
"2153","2015-07-22",24.26
"2154","2015-07-23",23.66
"2155","2015-07-24",22.889999
"2156","2015-07-27",22.389999
"2157","2015-07-28",21.879999
"2158","2015-07-29",21.469999
"2159","2015-07-30",20.959999
"2160","2015-07-31",20.709999
"2161","2015-08-03",20.620001
"2162","2015-08-04",20.85
"2163","2015-08-05",20.540001
"2164","2015-08-06",20.620001
"2165","2015-08-07",20.610001
"2166","2015-08-10",20.959999
"2167","2015-08-11",20.969999
"2168","2015-08-12",21.129999
"2169","2015-08-13",21.07
"2170","2015-08-14",21.02
"2171","2015-08-17",21.290001
"2172","2015-08-18",21.360001
"2173","2015-08-19",21.23
"2174","2015-08-20",20.549999
"2175","2015-08-21",20.5
"2176","2015-08-24",20.5
"2177","2015-08-25",20.58
"2178","2015-08-26",20.57
"2179","2015-08-27",20.700001
"2180","2015-08-28",20.450001
"2181","2015-08-31",20.59
"2182","2015-09-01",20.280001
"2183","2015-09-02",21.450001
"2184","2015-09-03",20.76
"2185","2015-09-04",20.870001
"2186","2015-09-08",21.190001
"2187","2015-09-09",20.82
"2188","2015-09-10",20.870001
"2189","2015-09-11",20.75
"2190","2015-09-14",20.450001
"2191","2015-09-15",20.780001
"2192","2015-09-16",20.450001
"2193","2015-09-17",20.59
"2194","2015-09-18",20.58
"2195","2015-09-21",20.26
"2196","2015-09-22",20.08
"2197","2015-09-23",20.24
"2198","2015-09-24",20.110001
"2199","2015-09-25",19.75
"2200","2015-09-28",19.219999
"2201","2015-09-29",18.82
"2202","2015-09-30",18.879999
"2203","2015-10-01",18.940001
"2204","2015-10-02",19.4
"2205","2015-10-05",19.41
"2206","2015-10-06",18.9
"2207","2015-10-07",19.040001
"2208","2015-10-08",18.360001
"2209","2015-10-09",18.360001
"2210","2015-10-12",18.32
"2211","2015-10-13",18.23
"2212","2015-10-14",18.049999
"2213","2015-10-15",18.5
"2214","2015-10-16",18.309999
"2215","2015-10-19",18.459999
"2216","2015-10-20",18.639999
"2217","2015-10-21",18.370001
"2218","2015-10-22",18.35
"2219","2015-10-23",17.969999
"2220","2015-10-26",17.360001
"2221","2015-10-27",17.379999
"2222","2015-10-28",17.34
"2223","2015-10-29",20.4
"2224","2015-10-30",19.219999
"2225","2015-11-02",20.02
"2226","2015-11-03",20.65
"2227","2015-11-04",21.040001
"2228","2015-11-05",21.32
"2229","2015-11-06",21.799999
"2230","2015-11-09",21.709999
"2231","2015-11-10",21.610001
"2232","2015-11-11",21.23
"2233","2015-11-12",21.16
"2234","2015-11-13",21.040001
"2235","2015-11-16",20.82
"2236","2015-11-17",20.77
"2237","2015-11-18",20.879999
"2238","2015-11-19",20.66
"2239","2015-11-20",20.67
"2240","2015-11-23",20.76
"2241","2015-11-24",20.84
"2242","2015-11-25",20.99
"2243","2015-11-27",20.969999
"2244","2015-11-30",21.690001
"2245","2015-12-01",21.82
"2246","2015-12-02",21.9
"2247","2015-12-03",21.83
"2248","2015-12-04",22
"2249","2015-12-07",22
"2250","2015-12-08",21.870001
"2251","2015-12-09",21.780001
"2252","2015-12-10",22.01
"2253","2015-12-11",21.799999
"2254","2015-12-14",21.129999
"2255","2015-12-15",21.76
"2256","2015-12-16",21.73
"2257","2015-12-17",20.58
"2258","2015-12-18",20.370001
"2259","2015-12-21",20.360001
"2260","2015-12-22",20.799999
"2261","2015-12-23",21.049999
"2262","2015-12-24",21.17
"2263","2015-12-28",21.700001
"2264","2015-12-29",21.59
"2265","2015-12-30",21.280001
"2266","2015-12-31",21.200001
"2267","2016-01-04",20.049999
"2268","2016-01-05",20.719999
"2269","2016-01-06",20.35
"2270","2016-01-07",19.09
"2271","2016-01-08",17.92
"2272","2016-01-11",17.790001
"2273","2016-01-12",17.309999
"2274","2016-01-13",17.23
"2275","2016-01-14",18
"2276","2016-01-15",17.700001
"2277","2016-01-19",17.34
"2278","2016-01-20",16.969999
"2279","2016-01-21",16.59
"2280","2016-01-22",16.940001
"2281","2016-01-25",17.209999
"2282","2016-01-26",17.309999
"2283","2016-01-27",16.58
"2284","2016-01-28",15.95
"2285","2016-01-29",17.040001
"2286","2016-02-01",17.58
"2287","2016-02-02",17.52
"2288","2016-02-03",16.959999
"2289","2016-02-04",16.889999
"2290","2016-02-05",16.4
"2291","2016-02-08",16.34
"2292","2016-02-09",15.53
"2293","2016-02-10",15.4
"2294","2016-02-11",15.28
"2295","2016-02-12",14.99
"2296","2016-02-16",15.18
"2297","2016-02-17",15.25
"2298","2016-02-18",13.87
"2299","2016-02-19",14.16
"2300","2016-02-22",15.05
"2301","2016-02-23",15.22
"2302","2016-02-24",16.219999
"2303","2016-02-25",15.57
"2304","2016-02-26",16.51
"2305","2016-02-29",15.67
"2306","2016-03-01",15.93
"2307","2016-03-02",16.32
"2308","2016-03-03",16.639999
"2309","2016-03-04",16.57
"2310","2016-03-07",16.780001
"2311","2016-03-08",16.32
"2312","2016-03-09",16.450001
"2313","2016-03-10",16.16
"2314","2016-03-11",16.84
"2315","2016-03-14",16.91
"2316","2016-03-15",15.99
"2317","2016-03-16",15.84
"2318","2016-03-17",16.16
"2319","2016-03-18",17
"2320","2016-03-21",17.33
"2321","2016-03-22",17.59
"2322","2016-03-23",17.08
"2323","2016-03-24",16.860001
"2324","2016-03-28",16.690001
"2325","2016-03-29",17.190001
"2326","2016-03-30",17.23
"2327","2016-03-31",17.26
"2328","2016-04-01",17.77
"2329","2016-04-04",17.68
"2330","2016-04-05",17.639999
"2331","2016-04-06",17.709999
"2332","2016-04-07",17.74
"2333","2016-04-08",17.440001
"2334","2016-04-11",17.360001
"2335","2016-04-12",17.67
"2336","2016-04-13",17.969999
"2337","2016-04-14",17.92
"2338","2016-04-15",17.950001
"2339","2016-04-18",18.34
"2340","2016-04-19",18.57
"2341","2016-04-20",18.77
"2342","2016-04-21",18.870001
"2343","2016-04-22",19.24
"2344","2016-04-25",19.57
"2345","2016-04-26",19.5
"2346","2016-04-27",19.27
"2347","2016-04-28",17.68
"2348","2016-04-29",17.299999
"2349","2016-05-02",17.18
"2350","2016-05-03",16.92
"2351","2016-05-04",16.440001
"2352","2016-05-05",16.09
"2353","2016-05-06",16.23
"2354","2016-05-09",16.540001
"2355","2016-05-10",16.540001
"2356","2016-05-11",16.23
"2357","2016-05-12",15.58
"2358","2016-05-13",15.48
"2359","2016-05-16",16.030001
"2360","2016-05-17",15.74
"2361","2016-05-18",15.84
"2362","2016-05-19",15.57
"2363","2016-05-20",16.059999
"2364","2016-05-23",16.18
"2365","2016-05-24",16.389999
"2366","2016-05-25",16.450001
"2367","2016-05-26",16.280001
"2368","2016-05-27",16.42
"2369","2016-05-31",16.610001
"2370","2016-06-01",16.84
"2371","2016-06-02",17.24
"2372","2016-06-03",16.799999
"2373","2016-06-06",17.43
"2374","2016-06-07",17.34
"2375","2016-06-08",17.700001
"2376","2016-06-09",17.43
"2377","2016-06-10",16.889999
"2378","2016-06-13",18.1
"2379","2016-06-14",18.23
"2380","2016-06-15",17.85
"2381","2016-06-16",17.91
"2382","2016-06-17",17.58
"2383","2016-06-20",17.57
"2384","2016-06-21",17.450001
"2385","2016-06-22",17.67
"2386","2016-06-23",17.860001
"2387","2016-06-24",17.09
"2388","2016-06-27",16.67
"2389","2016-06-28",17.5
"2390","2016-06-29",17.639999
"2391","2016-06-30",17.860001
"2392","2016-07-01",18.34
"2393","2016-07-05",18.370001
"2394","2016-07-06",18.290001
"2395","2016-07-07",18.629999
"2396","2016-07-08",19.440001
"2397","2016-07-11",19.700001
"2398","2016-07-12",20.209999
"2399","2016-07-13",20.34
"2400","2016-07-14",20.5
"2401","2016-07-15",20.4
"2402","2016-07-18",20.709999
"2403","2016-07-19",19.74
"2404","2016-07-20",19.98
"2405","2016-07-21",19.629999
"2406","2016-07-22",19.540001
"2407","2016-07-25",19.65
"2408","2016-07-26",20.85
"2409","2016-07-27",21.049999
"2410","2016-07-28",23.24
"2411","2016-07-29",22.799999
"2412","2016-08-01",23.129999
"2413","2016-08-02",22.719999
"2414","2016-08-03",23.02
"2415","2016-08-04",22.799999
"2416","2016-08-05",22.889999
"2417","2016-08-08",22.65
"2418","2016-08-09",22.43
"2419","2016-08-10",22.309999
"2420","2016-08-11",22.559999
"2421","2016-08-12",22.35
"2422","2016-08-15",22.459999
"2423","2016-08-16",21.969999
"2424","2016-08-17",21.860001
"2425","2016-08-18",21.549999
"2426","2016-08-19",21.25
"2427","2016-08-22",21.309999
"2428","2016-08-23",21.549999
"2429","2016-08-24",21.530001
"2430","2016-08-25",21.42
"2431","2016-08-26",21.59
"2432","2016-08-29",21.73
"2433","2016-08-30",21.74
"2434","2016-08-31",21.77
"2435","2016-09-01",21.74
"2436","2016-09-02",21.58
"2437","2016-09-06",21.559999
"2438","2016-09-07",21.99
"2439","2016-09-08",21.67
"2440","2016-09-09",20.700001
"2441","2016-09-12",21.07
"2442","2016-09-13",20.65
"2443","2016-09-14",20.620001
"2444","2016-09-15",21.549999
"2445","2016-09-16",21.559999
"2446","2016-09-19",22.309999
"2447","2016-09-20",22.91
"2448","2016-09-21",21.879999
"2449","2016-09-22",22.790001
"2450","2016-09-23",22.709999
"2451","2016-09-26",22.17
"2452","2016-09-27",22.110001
"2453","2016-09-28",21.91
"2454","2016-09-29",20.889999
"2455","2016-09-30",22.09
"2456","2016-10-03",21.82
"2457","2016-10-04",21.639999
"2458","2016-10-05",21.790001
"2459","2016-10-06",21.91
"2460","2016-10-07",22.040001
"2461","2016-10-10",22.09
"2462","2016-10-11",21.299999
"2463","2016-10-12",21.290001
"2464","2016-10-13",21.26
"2465","2016-10-14",20.82
"2466","2016-10-17",20.84
"2467","2016-10-18",21.139999
"2468","2016-10-19",21.41
"2469","2016-10-20",21.25
"2470","2016-10-21",21.299999
"2471","2016-10-24",21.860001
"2472","2016-10-25",21.51
"2473","2016-10-26",21.41
"2474","2016-10-27",20.77
"2475","2016-10-28",19.450001
"2476","2016-10-31",19.299999
"2477","2016-11-01",18.889999
"2478","2016-11-02",18.870001
"2479","2016-11-03",18.530001
"2480","2016-11-04",18.780001
"2481","2016-11-07",19.620001
"2482","2016-11-08",19.35
"2483","2016-11-09",20.6
"2484","2016-11-10",21.41
"2485","2016-11-11",21.99
"2486","2016-11-14",22.34
"2487","2016-11-15",22.219999
"2488","2016-11-16",22.120001
"2489","2016-11-17",22.190001
"2490","2016-11-18",22.26
"2491","2016-11-21",22.99
"2492","2016-11-22",22.969999
"2493","2016-11-23",23.370001
"2494","2016-11-25",23.530001
"2495","2016-11-28",22.870001
"2496","2016-11-29",22.629999
"2497","2016-11-30",22.93
"2498","2016-12-01",22.309999
"2499","2016-12-02",21.74
"2500","2016-12-05",22.02
"2501","2016-12-06",22.23
"2502","2016-12-07",22.200001
"2503","2016-12-08",22.73
"2504","2016-12-09",23.040001
"2505","2016-12-12",22.9
"2506","2016-12-13",22.74
"2507","2016-12-14",22.370001
"2508","2016-12-15",22.219999
"2509","2016-12-16",21.030001
"2510","2016-12-19",20.65
"2511","2016-12-20",20.389999
"2512","2016-12-21",20.68
"2513","2016-12-22",20.290001
"2514","2016-12-23",20.700001
"2515","2016-12-27",20.719999
"2516","2016-12-28",20.73
"2517","2016-12-29",21.1
"2518","2016-12-30",21.42
"2519","2017-01-03",20.879999
"2520","2017-01-04",20.91
"2521","2017-01-05",20.52
"2522","2017-01-06",20.389999
"2523","2017-01-09",19.83
"2524","2017-01-10",20.709999
"2525","2017-01-11",20.540001
"2526","2017-01-12",20.01
"2527","2017-01-13",19.93
"2528","2017-01-17",19.76
"2529","2017-01-18",19.74
"2530","2017-01-19",19.52
"2531","2017-01-20",19.799999
"2532","2017-01-23",19.57
"2533","2017-01-24",19.23
"2534","2017-01-25",19.139999
"2535","2017-01-26",18.49
"2536","2017-01-27",19.030001
"2537","2017-01-30",18.690001
"2538","2017-01-31",18.98
"2539","2017-02-01",19.040001
"2540","2017-02-02",18.74
"2541","2017-02-03",19.15
"2542","2017-02-06",19.360001
"2543","2017-02-07",19.870001
"2544","2017-02-08",19.629999
"2545","2017-02-09",20.129999
"2546","2017-02-10",20.18
"2547","2017-02-13",20.48
"2548","2017-02-14",20.299999
"2549","2017-02-15",21.08
"2550","2017-02-16",20.690001
"2551","2017-02-17",20.889999
"2552","2017-02-21",21.09
"2553","2017-02-22",21.219999
"2554","2017-02-23",21.41
"2555","2017-02-24",21.15
"2556","2017-02-27",21.889999
"2557","2017-02-28",21
"2558","2017-03-01",21.959999
"2559","2017-03-02",22.110001
"2560","2017-03-03",22.139999
"2561","2017-03-06",22.059999
"2562","2017-03-07",21.809999
"2563","2017-03-08",21.360001
"2564","2017-03-09",21.67
"2565","2017-03-10",20.98
"2566","2017-03-13",21.030001
"2567","2017-03-14",20.48
"2568","2017-03-15",21.15
"2569","2017-03-16",21.41
"2570","2017-03-17",21.27
"2571","2017-03-20",21.459999
"2572","2017-03-21",21.48
"2573","2017-03-22",21.309999
"2574","2017-03-23",21.68
"2575","2017-03-24",21.84
"2576","2017-03-27",22.16
"2577","2017-03-28",22.110001
"2578","2017-03-29",22.450001
"2579","2017-03-30",22.610001
"2580","2017-03-31",22.639999
"2581","2017-04-03",22.82
"2582","2017-04-04",22.76
"2583","2017-04-05",22.57
"2584","2017-04-06",22.709999
"2585","2017-04-07",22.709999
"2586","2017-04-10",22.51
"2587","2017-04-11",22.77
"2588","2017-04-12",22.51
"2589","2017-04-13",22.42
"2590","2017-04-17",22.889999
"2591","2017-04-18",23.26
"2592","2017-04-19",23.27
"2593","2017-04-20",23.77
"2594","2017-04-21",23.559999
"2595","2017-04-24",23.5
"2596","2017-04-25",24.5
"2597","2017-04-26",23.9
"2598","2017-04-27",24.15
"2599","2017-04-28",24.17
"2600","2017-05-01",24.379999
"2601","2017-05-02",24.65
"2602","2017-05-03",24.57
"2603","2017-05-04",24.549999
"2604","2017-05-05",24.91
"2605","2017-05-08",24.959999
"2606","2017-05-09",25.26
"2607","2017-05-10",25.360001
"2608","2017-05-11",24.99
"2609","2017-05-12",24.559999
"2610","2017-05-15",24.82
"2611","2017-05-16",24.799999
"2612","2017-05-17",24.049999
"2613","2017-05-18",24.049999
"2614","2017-05-19",24.41
"2615","2017-05-22",24.57
"2616","2017-05-23",24.610001
"2617","2017-05-24",24.620001
"2618","2017-05-25",24.92
"2619","2017-05-26",24.91
"2620","2017-05-30",25.219999
"2621","2017-05-31",24.82
"2622","2017-06-01",25.620001
"2623","2017-06-02",25.450001
"2624","2017-06-05",25.32
"2625","2017-06-06",25.370001
"2626","2017-06-07",25.41
"2627","2017-06-08",25.870001
"2628","2017-06-09",25.75
"2629","2017-06-12",25.51
"2630","2017-06-13",25.74
"2631","2017-06-14",25.57
"2632","2017-06-15",25.690001
"2633","2017-06-16",25.74
"2634","2017-06-19",25.98
"2635","2017-06-20",25.809999
"2636","2017-06-21",25.98
"2637","2017-06-22",26.49
"2638","2017-06-23",27.379999
"2639","2017-06-26",27.33
"2640","2017-06-27",27.16
"2641","2017-06-28",27.540001
"2642","2017-06-29",27.370001
"2643","2017-06-30",27.139999
"2644","2017-07-03",27.110001
"2645","2017-07-05",26.99
"2646","2017-07-06",26.629999
"2647","2017-07-07",27.5
"2648","2017-07-10",27.41
"2649","2017-07-11",27.52
"2650","2017-07-12",27.280001
"2651","2017-07-13",27.1
"2652","2017-07-14",27.219999
"2653","2017-07-17",34.119999
"2654","2017-07-18",37.360001
"2655","2017-07-19",37.689999
"2656","2017-07-20",37.73
"2657","2017-07-21",37.709999
"2658","2017-07-24",37.82
"2659","2017-07-25",37.549999
"2660","2017-07-26",37.299999
"2661","2017-07-27",36.040001
"2662","2017-07-28",32.849998
"2663","2017-07-31",31.99
"2664","2017-08-01",31.93
"2665","2017-08-02",31.74
"2666","2017-08-03",31.52
"2667","2017-08-04",31.83
"2668","2017-08-07",32.25
"2669","2017-08-08",32.240002
"2670","2017-08-09",33.110001
"2671","2017-08-10",32.599998
"2672","2017-08-11",33.400002
"2673","2017-08-14",33.150002
"2674","2017-08-15",32.93
"2675","2017-08-16",32.84
"2676","2017-08-17",32.470001
"2677","2017-08-18",32.610001
"2678","2017-08-21",32.77
"2679","2017-08-22",33.48
"2680","2017-08-23",33.459999
"2681","2017-08-24",33.549999
"2682","2017-08-25",32.639999
"2683","2017-08-28",33
"2684","2017-08-29",34.68
"2685","2017-08-30",34.599998
"2686","2017-08-31",34.939999
"2687","2017-09-01",35.700001
"2688","2017-09-05",35.73
"2689","2017-09-06",36.18
"2690","2017-09-07",36.599998
"2691","2017-09-08",36.240002
"2692","2017-09-11",36.299999
"2693","2017-09-12",36.889999
"2694","2017-09-13",36.77
"2695","2017-09-14",36.16
"2696","2017-09-15",35.810001
"2697","2017-09-18",40.91
"2698","2017-09-19",43.549999
"2699","2017-09-20",43.540001
"2700","2017-09-21",43.130001
"2701","2017-09-22",43.099998
"2702","2017-09-25",43.099998
"2703","2017-09-26",42.540001
"2704","2017-09-27",41.810001
"2705","2017-09-28",44.099998
"2706","2017-09-29",43.860001
"2707","2017-10-02",43.599998
"2708","2017-10-03",43.630001
"2709","2017-10-04",43.150002
"2710","2017-10-05",43.009998
"2711","2017-10-06",42.959999
"2712","2017-10-09",43.740002
"2713","2017-10-10",43.860001
"2714","2017-10-11",44.299999
"2715","2017-10-12",43.650002
"2716","2017-10-13",42.860001
"2717","2017-10-16",41.360001
"2718","2017-10-17",41.360001
"2719","2017-10-18",41.709999
"2720","2017-10-19",41.950001
"2721","2017-10-20",41.77
"2722","2017-10-23",42.16
"2723","2017-10-24",42.34
"2724","2017-10-25",41.799999
"2725","2017-10-26",41.59
"2726","2017-10-27",42.610001
"2727","2017-10-30",41.060001
"2728","2017-10-31",40.950001
"2729","2017-11-01",40.439999
"2730","2017-11-02",38.599998
"2731","2017-11-03",39.049999
"2732","2017-11-06",38.700001
"2733","2017-11-07",37.66
"2734","2017-11-08",37.709999
"2735","2017-11-09",38.919998
"2736","2017-11-10",37.720001
"2737","2017-11-13",38.18
"2738","2017-11-14",38.009998
"2739","2017-11-15",37.540001
"2740","2017-11-16",38
"2741","2017-11-17",37.939999
"2742","2017-11-20",38.380001
"2743","2017-11-21",39
"2744","2017-11-22",39.080002
"2745","2017-11-24",39.91
"2746","2017-11-27",36.330002
"2747","2017-11-28",36.91
"2748","2017-11-29",37.619999
"2749","2017-11-30",37.990002
"2750","2017-12-01",39.150002
"2751","2017-12-04",40.360001
"2752","2017-12-05",39.59
"2753","2017-12-06",39.799999
"2754","2017-12-07",39.689999
"2755","2017-12-08",40.400002
"2756","2017-12-11",40.34
"2757","2017-12-12",40.009998
"2758","2017-12-13",40.169998
"2759","2017-12-14",40.150002
"2760","2017-12-15",40
"2761","2017-12-18",41.41
"2762","2017-12-19",42.810001
"2763","2017-12-20",45.75
"2764","2017-12-21",44.860001
"2765","2017-12-22",44.720001
"2766","2017-12-26",44.66
"2767","2017-12-27",44.57
"2768","2017-12-28",44.049999
"2769","2017-12-29",43.349998
"2770","2018-01-02",44.43
"2771","2018-01-03",44.91
"2772","2018-01-04",46.459999
"2773","2018-01-05",46.889999
"2774","2018-01-08",46.700001
"2775","2018-01-09",45.77
"2776","2018-01-10",45.900002
"2777","2018-01-11",46.169998
"2778","2018-01-12",45.990002
"2779","2018-01-16",46.41
"2780","2018-01-17",46.98
"2781","2018-01-18",46.470001
"2782","2018-01-19",46.93
"2783","2018-01-22",48.060001
"2784","2018-01-23",47.610001
"2785","2018-01-24",48.02
"2786","2018-01-25",48.610001
"2787","2018-01-26",48.560001
"2788","2018-01-29",47.849998
"2789","2018-01-30",46.779999
"2790","2018-01-31",45.779999
"2791","2018-02-01",45.639999
"2792","2018-02-02",44.919998
"2793","2018-02-05",43.580002
"2794","2018-02-06",44.259998
"2795","2018-02-07",43.740002
"2796","2018-02-08",41.580002
"2797","2018-02-09",42.939999
"2798","2018-02-12",44.349998
"2799","2018-02-13",44.310001
"2800","2018-02-14",43.860001
"2801","2018-02-15",45.099998
"2802","2018-02-16",45.869999
"2803","2018-02-20",46.130001
"2804","2018-02-21",46.41
"2805","2018-02-22",43.720001
"2806","2018-02-23",43.950001
"2807","2018-02-26",45.02
"2808","2018-02-27",43.970001
"2809","2018-02-28",43.619999
"2810","2018-03-01",42.630001
"2811","2018-03-02",43.619999
