"","date","MNTX"
"1935","2014-09-09",13.27
"1936","2014-09-10",13.63
"1937","2014-09-11",13.18
"1938","2014-09-12",13.01
"1939","2014-09-15",12.56
"1940","2014-09-16",12.59
"1941","2014-09-17",12.52
"1942","2014-09-18",12.57
"1943","2014-09-19",12.15
"1944","2014-09-22",12.1
"1945","2014-09-23",12
"1946","2014-09-24",12.24
"1947","2014-09-25",11.96
"1948","2014-09-26",11.71
"1949","2014-09-29",11.59
"1950","2014-09-30",11.29
"1951","2014-10-01",11.19
"1952","2014-10-02",11.3
"1953","2014-10-03",11.3
"1954","2014-10-06",10.97
"1955","2014-10-07",10.06
"1956","2014-10-08",10.5
"1957","2014-10-09",9.97
"1958","2014-10-10",9.58
"1959","2014-10-13",9.58
"1960","2014-10-14",9.74
"1961","2014-10-15",9.99
"1962","2014-10-16",10.41
"1963","2014-10-17",10.38
"1964","2014-10-20",10.42
"1965","2014-10-21",10.6
"1966","2014-10-22",10.42
"1967","2014-10-23",10.61
"1968","2014-10-24",10.35
"1969","2014-10-27",10.26
"1970","2014-10-28",10.66
"1971","2014-10-29",11.66
"1972","2014-10-30",11.08
"1973","2014-10-31",11.43
"1974","2014-11-03",11.82
"1975","2014-11-04",11.71
"1976","2014-11-05",11.44
"1977","2014-11-06",11.91
"1978","2014-11-07",11.82
"1979","2014-11-10",11.51
"1980","2014-11-11",11.58
"1981","2014-11-12",11.78
"1982","2014-11-13",11.4
"1983","2014-11-14",11.45
"1984","2014-11-17",11.12
"1985","2014-11-18",11.39
"1986","2014-11-19",11.23
"1987","2014-11-20",11.64
"1988","2014-11-21",11.68
"1989","2014-11-24",11.89
"1990","2014-11-25",11.58
"1991","2014-11-26",11.46
"1992","2014-11-28",11.01
"1993","2014-12-01",10.98
"1994","2014-12-02",10.89
"1995","2014-12-03",11.5
"1996","2014-12-04",11.56
"1997","2014-12-05",11.72
"1998","2014-12-08",11.28
"1999","2014-12-09",11.6
"2000","2014-12-10",10.97
"2001","2014-12-11",10.94
"2002","2014-12-12",10.47
"2003","2014-12-15",9.99
"2004","2014-12-16",10.05
"2005","2014-12-17",10.61
"2006","2014-12-18",10.84
"2007","2014-12-19",10.99
"2008","2014-12-22",11.06
"2009","2014-12-23",11.93
"2010","2014-12-24",11.74
"2011","2014-12-26",11.95
"2012","2014-12-29",12.72
"2013","2014-12-30",12.74
"2014","2014-12-31",12.71
"2015","2015-01-02",12.6
"2016","2015-01-05",12.44
"2017","2015-01-06",12
"2018","2015-01-07",11.73
"2019","2015-01-08",12
"2020","2015-01-09",11.39
"2021","2015-01-12",10.96
"2022","2015-01-13",10.78
"2023","2015-01-14",10.47
"2024","2015-01-15",10.18
"2025","2015-01-16",10.55
"2026","2015-01-20",10.36
"2027","2015-01-21",10.63
"2028","2015-01-22",11.3
"2029","2015-01-23",11.19
"2030","2015-01-26",11.39
"2031","2015-01-27",11.22
"2032","2015-01-28",11.09
"2033","2015-01-29",11.25
"2034","2015-01-30",10.94
"2035","2015-02-02",11.34
"2036","2015-02-03",11.7
"2037","2015-02-04",11.52
"2038","2015-02-05",11.81
"2039","2015-02-06",11.77
"2040","2015-02-09",11.49
"2041","2015-02-10",11.44
"2042","2015-02-11",11.56
"2043","2015-02-12",11.44
"2044","2015-02-13",11.54
"2045","2015-02-17",11.46
"2046","2015-02-18",11.51
"2047","2015-02-19",11.49
"2048","2015-02-20",11.36
"2049","2015-02-23",11.29
"2050","2015-02-24",11.34
"2051","2015-02-25",11.55
"2052","2015-02-26",11.72
"2053","2015-02-27",11.75
"2054","2015-03-02",11.9
"2055","2015-03-03",11.64
"2056","2015-03-04",11.39
"2057","2015-03-05",11.7
"2058","2015-03-06",11.01
"2059","2015-03-09",10.09
"2060","2015-03-10",9.09
"2061","2015-03-11",9.24
"2062","2015-03-12",9.59
"2063","2015-03-13",9.25
"2064","2015-03-16",9.33
"2065","2015-03-17",9.21
"2066","2015-03-18",9.25
"2067","2015-03-19",9.01
"2068","2015-03-20",9.47
"2069","2015-03-23",9.76
"2070","2015-03-24",9.8
"2071","2015-03-25",9.54
"2072","2015-03-26",9.63
"2073","2015-03-27",9.47
"2074","2015-03-30",10.09
"2075","2015-03-31",9.73
"2076","2015-04-01",9.58
"2077","2015-04-02",9.66
"2078","2015-04-06",9.56
"2079","2015-04-07",9.36
"2080","2015-04-08",9.22
"2081","2015-04-09",9.12
"2082","2015-04-10",8.79
"2083","2015-04-13",8.9
"2084","2015-04-14",8.83
"2085","2015-04-15",9.59
"2086","2015-04-16",9.39
"2087","2015-04-17",9.75
"2088","2015-04-20",9.73
"2089","2015-04-21",9.61
"2090","2015-04-22",9.61
"2091","2015-04-23",9.69
"2092","2015-04-24",9.76
"2093","2015-04-27",9.85
"2094","2015-04-28",10.16
"2095","2015-04-29",10.15
"2096","2015-04-30",9.91
"2097","2015-05-01",9.85
"2098","2015-05-04",9.85
"2099","2015-05-05",9.5
"2100","2015-05-06",9.15
"2101","2015-05-07",8.95
"2102","2015-05-08",8.88
"2103","2015-05-11",8.63
"2104","2015-05-12",8.06
"2105","2015-05-13",7.75
"2106","2015-05-14",7.93
"2107","2015-05-15",8.41
"2108","2015-05-18",8.55
"2109","2015-05-19",8.31
"2110","2015-05-20",8.18
"2111","2015-05-21",8.48
"2112","2015-05-22",8.41
"2113","2015-05-26",8.22
"2114","2015-05-27",8.28
"2115","2015-05-28",7.91
"2116","2015-05-29",7.75
"2117","2015-06-01",7.84
"2118","2015-06-02",8.13
"2119","2015-06-03",8.38
"2120","2015-06-04",8.63
"2121","2015-06-05",8.54
"2122","2015-06-08",8.18
"2123","2015-06-09",8.03
"2124","2015-06-10",8.1
"2125","2015-06-11",8.09
"2126","2015-06-12",8.29
"2127","2015-06-15",7.88
"2128","2015-06-16",8.03
"2129","2015-06-17",7.95
"2130","2015-06-18",8
"2131","2015-06-19",8.33
"2132","2015-06-22",8.21
"2133","2015-06-23",8.24
"2134","2015-06-24",8.18
"2135","2015-06-25",8.23
"2136","2015-06-26",8.27
"2137","2015-06-29",7.66
"2138","2015-06-30",7.64
"2139","2015-07-01",7.79
"2140","2015-07-02",7.54
"2141","2015-07-06",6.94
"2142","2015-07-07",7.21
"2143","2015-07-08",6.6
"2144","2015-07-09",6.5
"2145","2015-07-10",6.62
"2146","2015-07-13",7.02
"2147","2015-07-14",6.62
"2148","2015-07-15",6.54
"2149","2015-07-16",6.51
"2150","2015-07-17",6.34
"2151","2015-07-20",6.19
"2152","2015-07-21",6.12
"2153","2015-07-22",5.99
"2154","2015-07-23",6.39
"2155","2015-07-24",6.14
"2156","2015-07-27",5.8
"2157","2015-07-28",5.98
"2158","2015-07-29",6.22
"2159","2015-07-30",6.03
"2160","2015-07-31",6.32
"2161","2015-08-03",5.96
"2162","2015-08-04",6.19
"2163","2015-08-05",5.97
"2164","2015-08-06",6.88
"2165","2015-08-07",6.65
"2166","2015-08-10",6.98
"2167","2015-08-11",7.04
"2168","2015-08-12",6.95
"2169","2015-08-13",6.73
"2170","2015-08-14",6.74
"2171","2015-08-17",7.19
"2172","2015-08-18",7.17
"2173","2015-08-19",6.78
"2174","2015-08-20",6.64
"2175","2015-08-21",6.11
"2176","2015-08-24",5.77
"2177","2015-08-25",5.73
"2178","2015-08-26",5.89
"2179","2015-08-27",6.11
"2180","2015-08-28",6.39
"2181","2015-08-31",6.4
"2182","2015-09-01",6.14
"2183","2015-09-02",6.2
"2184","2015-09-03",6.38
"2185","2015-09-04",6.23
"2186","2015-09-08",6.7
"2187","2015-09-09",6.69
"2188","2015-09-10",6.34
"2189","2015-09-11",6.33
"2190","2015-09-14",6.02
"2191","2015-09-15",6.39
"2192","2015-09-16",6.23
"2193","2015-09-17",6.34
"2194","2015-09-18",6.05
"2195","2015-09-21",6.15
"2196","2015-09-22",5.97
"2197","2015-09-23",5.87
"2198","2015-09-24",5.82
"2199","2015-09-25",6.04
"2200","2015-09-28",5.73
"2201","2015-09-29",5.52
"2202","2015-09-30",5.62
"2203","2015-10-01",5.32
"2204","2015-10-02",5.59
"2205","2015-10-05",6.19
"2206","2015-10-06",6.41
"2207","2015-10-07",6.9
"2208","2015-10-08",7.19
"2209","2015-10-09",7.19
"2210","2015-10-12",7.11
"2211","2015-10-13",7.27
"2212","2015-10-14",7.23
"2213","2015-10-15",6.87
"2214","2015-10-16",6.92
"2215","2015-10-19",6.7
"2216","2015-10-20",6.65
"2217","2015-10-21",6.93
"2218","2015-10-22",7.24
"2219","2015-10-23",6.71
"2220","2015-10-26",6.6
"2221","2015-10-27",6.16
"2222","2015-10-28",6.44
"2223","2015-10-29",6.72
"2224","2015-10-30",6.41
"2225","2015-11-02",6.85
"2226","2015-11-03",6.79
"2227","2015-11-04",7.09
"2228","2015-11-05",7.33
"2229","2015-11-06",7.2
"2230","2015-11-09",6.87
"2231","2015-11-10",6.81
"2232","2015-11-11",6.71
"2233","2015-11-12",6.34
"2234","2015-11-13",6.33
"2235","2015-11-16",6.29
"2236","2015-11-17",6.27
"2237","2015-11-18",5.98
"2238","2015-11-19",6.27
"2239","2015-11-20",6.55
"2240","2015-11-23",6.36
"2241","2015-11-24",6.55
"2242","2015-11-25",6.49
"2243","2015-11-27",6.23
"2244","2015-11-30",6.22
"2245","2015-12-01",6.16
"2246","2015-12-02",6.34
"2247","2015-12-03",6.18
"2248","2015-12-04",6.26
"2249","2015-12-07",6.01
"2250","2015-12-08",5.71
"2251","2015-12-09",5.7
"2252","2015-12-10",5.92
"2253","2015-12-11",5.52
"2254","2015-12-14",5.4
"2255","2015-12-15",5.77
"2256","2015-12-16",5.96
"2257","2015-12-17",5.75
"2258","2015-12-18",5.72
"2259","2015-12-21",6.07
"2260","2015-12-22",6.11
"2261","2015-12-23",6.41
"2262","2015-12-24",6.7
"2263","2015-12-28",6.35
"2264","2015-12-29",6.03
"2265","2015-12-30",6.33
"2266","2015-12-31",5.95
"2267","2016-01-04",6.07
"2268","2016-01-05",5.8
"2269","2016-01-06",5.6
"2270","2016-01-07",5.46
"2271","2016-01-08",5.41
"2272","2016-01-11",5.64
"2273","2016-01-12",5.25
"2274","2016-01-13",5.04
"2275","2016-01-14",4.9
"2276","2016-01-15",5.36
"2277","2016-01-19",4.86
"2278","2016-01-20",4.76
"2279","2016-01-21",4.7
"2280","2016-01-22",4.91
"2281","2016-01-25",4.82
"2282","2016-01-26",5.58
"2283","2016-01-27",5.3
"2284","2016-01-28",5.48
"2285","2016-01-29",5.1
"2286","2016-02-01",5.29
"2287","2016-02-02",5.27
"2288","2016-02-03",5.1
"2289","2016-02-04",5.33
"2290","2016-02-05",5.16
"2291","2016-02-08",4.79
"2292","2016-02-09",4.61
"2293","2016-02-10",4.62
"2294","2016-02-11",4.57
"2295","2016-02-12",4.37
"2296","2016-02-16",4.48
"2297","2016-02-17",4.79
"2298","2016-02-18",5.05
"2299","2016-02-19",5.18
"2300","2016-02-22",5.07
"2301","2016-02-23",4.76
"2302","2016-02-24",5.08
"2303","2016-02-25",4.87
"2304","2016-02-26",5.1
"2305","2016-02-29",5.1
"2306","2016-03-01",5.32
"2307","2016-03-02",5.5
"2308","2016-03-03",5.7
"2309","2016-03-04",6.06
"2310","2016-03-07",6.22
"2311","2016-03-08",5.93
"2312","2016-03-09",5.62
"2313","2016-03-10",5.66
"2314","2016-03-11",5.03
"2315","2016-03-14",5.09
"2316","2016-03-15",5.14
"2317","2016-03-16",5.28
"2318","2016-03-17",5.7
"2319","2016-03-18",5.92
"2320","2016-03-21",5.72
"2321","2016-03-22",5.69
"2322","2016-03-23",5.55
"2323","2016-03-24",5.6
"2324","2016-03-28",5.31
"2325","2016-03-29",5.58
"2326","2016-03-30",5.36
"2327","2016-03-31",5.23
"2328","2016-04-01",5.46
"2329","2016-04-04",5.39
"2330","2016-04-05",5.46
"2331","2016-04-06",5.45
"2332","2016-04-07",5.53
"2333","2016-04-08",5.78
"2334","2016-04-11",5.9
"2335","2016-04-12",6
"2336","2016-04-13",6.15
"2337","2016-04-14",6.29
"2338","2016-04-15",6.3
"2339","2016-04-18",6.49
"2340","2016-04-19",6.58
"2341","2016-04-20",6.68
"2342","2016-04-21",6.78
"2343","2016-04-22",6.64
"2344","2016-04-25",6.67
"2345","2016-04-26",6.66
"2346","2016-04-27",6.61
"2347","2016-04-28",6.64
"2348","2016-04-29",6.64
"2349","2016-05-02",6.73
"2350","2016-05-03",6.64
"2351","2016-05-04",6.65
"2352","2016-05-05",6.63
"2353","2016-05-06",6.5
"2354","2016-05-09",6.5
"2355","2016-05-10",6.37
"2356","2016-05-11",6.57
"2357","2016-05-12",6.53
"2358","2016-05-13",6.39
"2359","2016-05-16",6.42
"2360","2016-05-17",6.39
"2361","2016-05-18",6.14
"2362","2016-05-19",6.32
"2363","2016-05-20",6.35
"2364","2016-05-23",6.58
"2365","2016-05-24",6.77
"2366","2016-05-25",7.17
"2367","2016-05-26",6.75
"2368","2016-05-27",6.72
"2369","2016-05-31",7
"2370","2016-06-01",7
"2371","2016-06-02",6.88
"2372","2016-06-03",6.75
"2373","2016-06-06",6.72
"2374","2016-06-07",6.99
"2375","2016-06-08",7.03
"2376","2016-06-09",6.87
"2377","2016-06-10",6.8
"2378","2016-06-13",6.76
"2379","2016-06-14",6.59
"2380","2016-06-15",6.6
"2381","2016-06-16",6.63
"2382","2016-06-17",6.72
"2383","2016-06-20",6.71
"2384","2016-06-21",6.94
"2385","2016-06-22",6.79
"2386","2016-06-23",7.07
"2387","2016-06-24",6.69
"2388","2016-06-27",6.42
"2389","2016-06-28",6.58
"2390","2016-06-29",6.78
"2391","2016-06-30",6.93
"2392","2016-07-01",7.15
"2393","2016-07-05",6.8
"2394","2016-07-06",6.9
"2395","2016-07-07",6.8
"2396","2016-07-08",7.15
"2397","2016-07-11",7.13
"2398","2016-07-12",7.45
"2399","2016-07-13",7.24
"2400","2016-07-14",7.34
"2401","2016-07-15",7.34
"2402","2016-07-18",7.32
"2403","2016-07-19",7.18
"2404","2016-07-20",7.29
"2405","2016-07-21",7.35
"2406","2016-07-22",7.32
"2407","2016-07-25",7.37
"2408","2016-07-26",7.33
"2409","2016-07-27",7.4
"2410","2016-07-28",7.52
"2411","2016-07-29",7.43
"2412","2016-08-01",7.06
"2413","2016-08-02",7.33
"2414","2016-08-03",7.23
"2415","2016-08-04",7.24
"2416","2016-08-05",6.77
"2417","2016-08-08",6.72
"2418","2016-08-09",6.64
"2419","2016-08-10",6.22
"2420","2016-08-11",6.01
"2421","2016-08-12",5.73
"2422","2016-08-15",5.99
"2423","2016-08-16",5.87
"2424","2016-08-17",5.89
"2425","2016-08-18",5.96
"2426","2016-08-19",6.03
"2427","2016-08-22",5.84
"2428","2016-08-23",6.05
"2429","2016-08-24",6.09
"2430","2016-08-25",6.13
"2431","2016-08-26",6.25
"2432","2016-08-29",6.3
"2433","2016-08-30",6.27
"2434","2016-08-31",6.36
"2435","2016-09-01",6.3
"2436","2016-09-02",6.25
"2437","2016-09-06",6.16
"2438","2016-09-07",6.07
"2439","2016-09-08",6.05
"2440","2016-09-09",5.82
"2441","2016-09-12",5.73
"2442","2016-09-13",5.69
"2443","2016-09-14",5.52
"2444","2016-09-15",5.32
"2445","2016-09-16",5.35
"2446","2016-09-19",5.35
"2447","2016-09-20",5.26
"2448","2016-09-21",5.33
"2449","2016-09-22",5.38
"2450","2016-09-23",5.37
"2451","2016-09-26",5.28
"2452","2016-09-27",5
"2453","2016-09-28",5.02
"2454","2016-09-29",5.22
"2455","2016-09-30",5.51
"2456","2016-10-03",5.64
"2457","2016-10-04",5.49
"2458","2016-10-05",5.52
"2459","2016-10-06",5.46
"2460","2016-10-07",5.52
"2461","2016-10-10",5.48
"2462","2016-10-11",5.31
"2463","2016-10-12",5.32
"2464","2016-10-13",5.26
"2465","2016-10-14",5.41
"2466","2016-10-17",5.31
"2467","2016-10-18",5.1
"2468","2016-10-19",5.15
"2469","2016-10-20",5.12
"2470","2016-10-21",5.18
"2471","2016-10-24",5.31
"2472","2016-10-25",5.25
"2473","2016-10-26",5.31
"2474","2016-10-27",5.34
"2475","2016-10-28",5.51
"2476","2016-10-31",5.55
"2477","2016-11-01",5.39
"2478","2016-11-02",5.11
"2479","2016-11-03",5.07
"2480","2016-11-04",5.02
"2481","2016-11-07",5.02
"2482","2016-11-08",5.06
"2483","2016-11-09",5.46
"2484","2016-11-10",5.49
"2485","2016-11-11",5.58
"2486","2016-11-14",5.85
"2487","2016-11-15",5.72
"2488","2016-11-16",5.56
"2489","2016-11-17",5.65
"2490","2016-11-18",5.76
"2491","2016-11-21",5.67
"2492","2016-11-22",5.6
"2493","2016-11-23",5.58
"2494","2016-11-25",5.4
"2495","2016-11-28",5.32
"2496","2016-11-29",5.19
"2497","2016-11-30",5.4
"2498","2016-12-01",5.49
"2499","2016-12-02",5.47
"2500","2016-12-05",5.43
"2501","2016-12-06",5.37
"2502","2016-12-07",5.43
"2503","2016-12-08",5.69
"2504","2016-12-09",5.66
"2505","2016-12-12",5.65
"2506","2016-12-13",5.65
"2507","2016-12-14",5.6
"2508","2016-12-15",5.47
"2509","2016-12-16",5.53
"2510","2016-12-19",5.56
"2511","2016-12-20",5.53
"2512","2016-12-21",6.75
"2513","2016-12-22",7.01
"2514","2016-12-23",7.31
"2515","2016-12-27",7.47
"2516","2016-12-28",7.27
"2517","2016-12-29",7.2
"2518","2016-12-30",6.86
"2519","2017-01-03",7.05
"2520","2017-01-04",7.27
"2521","2017-01-05",7.54
"2522","2017-01-06",7.43
"2523","2017-01-09",7.17
"2524","2017-01-10",7.07
"2525","2017-01-11",7.05
"2526","2017-01-12",6.91
"2527","2017-01-13",6.9
"2528","2017-01-17",8.12
"2529","2017-01-18",8.51
"2530","2017-01-19",9.1
"2531","2017-01-20",9.27
"2532","2017-01-23",9.43
"2533","2017-01-24",8.82
"2534","2017-01-25",8.89
"2535","2017-01-26",8.76
"2536","2017-01-27",8.86
"2537","2017-01-30",8.67
"2538","2017-01-31",8.66
"2539","2017-02-01",8.68
"2540","2017-02-02",8.28
"2541","2017-02-03",8.27
"2542","2017-02-06",8.05
"2543","2017-02-07",7.94
"2544","2017-02-08",7.84
"2545","2017-02-09",8.01
"2546","2017-02-10",8.28
"2547","2017-02-13",8.55
"2548","2017-02-14",8.51
"2549","2017-02-15",8.53
"2550","2017-02-16",8.29
"2551","2017-02-17",8.21
"2552","2017-02-21",7.84
"2553","2017-02-22",7.85
"2554","2017-02-23",7.67
"2555","2017-02-24",7.65
"2556","2017-02-27",8.2
"2557","2017-02-28",7.72
"2558","2017-03-01",7.93
"2559","2017-03-02",7.62
"2560","2017-03-03",7.65
"2561","2017-03-06",7.74
"2562","2017-03-07",7.86
"2563","2017-03-08",7.78
"2564","2017-03-09",7.53
"2565","2017-03-10",7.75
"2566","2017-03-13",7.71
"2567","2017-03-14",7.99
"2568","2017-03-15",8.49
"2569","2017-03-16",8.38
"2570","2017-03-17",8.31
"2571","2017-03-20",8.09
"2572","2017-03-21",7.88
"2573","2017-03-22",7.62
"2574","2017-03-23",7.55
"2575","2017-03-24",7.01
"2576","2017-03-27",6.88
"2577","2017-03-28",6.89
"2578","2017-03-29",7.15
"2579","2017-03-30",6.7
"2580","2017-03-31",6.7
"2581","2017-04-03",6.69
"2582","2017-04-04",6.72
"2583","2017-04-05",6.64
"2584","2017-04-06",6.53
"2585","2017-04-07",6.66
"2586","2017-04-10",6.6
"2587","2017-04-11",6.58
"2588","2017-04-12",6.51
"2589","2017-04-13",6.35
"2590","2017-04-17",6.33
"2591","2017-04-18",6.87
"2592","2017-04-19",6.89
"2593","2017-04-20",6.92
"2594","2017-04-21",7.03
"2595","2017-04-24",7
"2596","2017-04-25",7.42
"2597","2017-04-26",7.57
"2598","2017-04-27",7.68
"2599","2017-04-28",7.4
"2600","2017-05-01",7.28
"2601","2017-05-02",7.34
"2602","2017-05-03",7.27
"2603","2017-05-04",7.32
"2604","2017-05-05",7.77
"2605","2017-05-08",7.32
"2606","2017-05-09",7.19
"2607","2017-05-10",6.94
"2608","2017-05-11",7.07
"2609","2017-05-12",7.53
"2610","2017-05-15",7.22
"2611","2017-05-16",6.94
"2612","2017-05-17",6.79
"2613","2017-05-18",6.63
"2614","2017-05-19",6.85
"2615","2017-05-22",6.89
"2616","2017-05-23",6.74
"2617","2017-05-24",6.65
"2618","2017-05-25",7.19
"2619","2017-05-26",7.28
"2620","2017-05-30",7.4
"2621","2017-05-31",7.18
"2622","2017-06-01",7.01
"2623","2017-06-02",7.03
"2624","2017-06-05",6.97
"2625","2017-06-06",7.08
"2626","2017-06-07",6.96
"2627","2017-06-08",7.04
"2628","2017-06-09",6.95
"2629","2017-06-12",6.95
"2630","2017-06-13",7
"2631","2017-06-14",7
"2632","2017-06-15",6.88
"2633","2017-06-16",6.98
"2634","2017-06-19",6.96
"2635","2017-06-20",6.86
"2636","2017-06-21",6.94
"2637","2017-06-22",6.69
"2638","2017-06-23",7
"2639","2017-06-26",6.98
"2640","2017-06-27",6.95
"2641","2017-06-28",6.98
"2642","2017-06-29",6.82
"2643","2017-06-30",6.98
"2644","2017-07-03",6.95
"2645","2017-07-05",6.9
"2646","2017-07-06",6.9
"2647","2017-07-07",6.94
"2648","2017-07-10",7.08
"2649","2017-07-11",7.21
"2650","2017-07-12",7.25
"2651","2017-07-13",7.18
"2652","2017-07-14",7.25
"2653","2017-07-17",7.11
"2654","2017-07-18",7.11
"2655","2017-07-19",7.13
"2656","2017-07-20",7.1
"2657","2017-07-21",7.1
"2658","2017-07-24",7.11
"2659","2017-07-25",7.07
"2660","2017-07-26",7.02
"2661","2017-07-27",6.99
"2662","2017-07-28",7.13
"2663","2017-07-31",7.07
"2664","2017-08-01",7.39
"2665","2017-08-02",7.3
"2666","2017-08-03",7.38
"2667","2017-08-04",8.09
"2668","2017-08-07",8.2
"2669","2017-08-08",8.25
"2670","2017-08-09",8.25
"2671","2017-08-10",8.09
"2672","2017-08-11",8.2
"2673","2017-08-14",8.3
"2674","2017-08-15",8.4
"2675","2017-08-16",8.3
"2676","2017-08-17",8.15
"2677","2017-08-18",8.33
"2678","2017-08-21",8.35
"2679","2017-08-22",8.44
"2680","2017-08-23",8.5
"2681","2017-08-24",8.37
"2682","2017-08-25",8.51
"2683","2017-08-28",8.58
"2684","2017-08-29",8.88
"2685","2017-08-30",9.05
"2686","2017-08-31",9.18
"2687","2017-09-01",9.16
"2688","2017-09-05",9.15
"2689","2017-09-06",9.19
"2690","2017-09-07",9.09
"2691","2017-09-08",9.08
"2692","2017-09-11",9.09
"2693","2017-09-12",9.05
"2694","2017-09-13",9.13
"2695","2017-09-14",9.16
"2696","2017-09-15",9.11
"2697","2017-09-18",9.26
"2698","2017-09-19",9.24
"2699","2017-09-20",9.2
"2700","2017-09-21",9.17
"2701","2017-09-22",9.18
"2702","2017-09-25",9.22
"2703","2017-09-26",9.19
"2704","2017-09-27",9.16
"2705","2017-09-28",9.02
"2706","2017-09-29",8.98
"2707","2017-10-02",8.78
"2708","2017-10-03",8.73
"2709","2017-10-04",8.88
"2710","2017-10-05",8.95
"2711","2017-10-06",9.11
"2712","2017-10-09",9
"2713","2017-10-10",8.91
"2714","2017-10-11",8.74
"2715","2017-10-12",8.79
"2716","2017-10-13",8.7
"2717","2017-10-16",8.32
"2718","2017-10-17",8.25
"2719","2017-10-18",8.24
"2720","2017-10-19",8.42
"2721","2017-10-20",8.87
"2722","2017-10-23",9.04
"2723","2017-10-24",9.33
"2724","2017-10-25",9
"2725","2017-10-26",8.97
"2726","2017-10-27",8.96
"2727","2017-10-30",8.94
"2728","2017-10-31",9.08
"2729","2017-11-01",8.94
"2730","2017-11-02",8.95
"2731","2017-11-03",8.87
"2732","2017-11-06",9.05
"2733","2017-11-07",7.98
"2734","2017-11-08",8.31
"2735","2017-11-09",8.03
"2736","2017-11-10",8.05
"2737","2017-11-13",8.05
"2738","2017-11-14",8.08
"2739","2017-11-15",7.99
"2740","2017-11-16",7.99
"2741","2017-11-17",8.04
"2742","2017-11-20",8.09
"2743","2017-11-21",8.27
"2744","2017-11-22",8.35
"2745","2017-11-24",8.32
"2746","2017-11-27",8.26
"2747","2017-11-28",8.49
"2748","2017-11-29",8.39
"2749","2017-11-30",8.31
"2750","2017-12-01",8.51
"2751","2017-12-04",8.68
"2752","2017-12-05",8.87
"2753","2017-12-06",8.86
"2754","2017-12-07",8.37
"2755","2017-12-08",8.25
"2756","2017-12-11",8.17
"2757","2017-12-12",8.36
"2758","2017-12-13",8.43
"2759","2017-12-14",8.48
"2760","2017-12-15",8.11
"2761","2017-12-18",8.63
"2762","2017-12-19",8.9
"2763","2017-12-20",9.11
"2764","2017-12-21",9.4
"2765","2017-12-22",9.32
"2766","2017-12-26",9.63
"2767","2017-12-27",9.43
"2768","2017-12-28",9.31
"2769","2017-12-29",9.6
"2770","2018-01-02",9.33
"2771","2018-01-03",9.3
"2772","2018-01-04",9.39
"2773","2018-01-05",9.52
"2774","2018-01-08",9.34
"2775","2018-01-09",9.7
"2776","2018-01-10",9.74
"2777","2018-01-11",9.96
"2778","2018-01-12",10
"2779","2018-01-16",9.52
"2780","2018-01-17",9.63
"2781","2018-01-18",9.63
"2782","2018-01-19",9.65
"2783","2018-01-22",9.63
"2784","2018-01-23",10.34
"2785","2018-01-24",10.29
"2786","2018-01-25",10.37
"2787","2018-01-26",10.5
"2788","2018-01-29",10.72
"2789","2018-01-30",10.24
"2790","2018-01-31",10.25
"2791","2018-02-01",10.43
"2792","2018-02-02",10.06
"2793","2018-02-05",9.96
"2794","2018-02-06",10.46
"2795","2018-02-07",11.68
"2796","2018-02-08",11.25
"2797","2018-02-09",11.35
"2798","2018-02-12",11.42
"2799","2018-02-13",11.2
"2800","2018-02-14",11.22
"2801","2018-02-15",11.2
"2802","2018-02-16",11.25
"2803","2018-02-20",11.02
"2804","2018-02-21",11.15
"2805","2018-02-22",10.91
"2806","2018-02-23",10.47
"2807","2018-02-26",10.65
"2808","2018-02-27",10.73
"2809","2018-02-28",10.49
"2810","2018-03-01",10.24
"2811","2018-03-02",10.3
"2812","2018-03-05",10.65
"2813","2018-03-06",11.14
"2814","2018-03-07",10.98
"2815","2018-03-08",11.55
"2816","2018-03-09",11.77
"2817","2018-03-12",11.27
"2818","2018-03-13",11.06
"2819","2018-03-14",10.82
"2820","2018-03-15",10.64
"2821","2018-03-16",10.64
"2822","2018-03-19",10.53
"2823","2018-03-20",10.72
"2824","2018-03-21",10.9
"2825","2018-03-22",10.69
"2826","2018-03-23",11.55
"2827","2018-03-26",12.02
"2828","2018-03-27",11.86
"2829","2018-03-28",11.86
"2830","2018-03-29",11.43
"2831","2018-04-02",11.24
"2832","2018-04-03",11.61
"2833","2018-04-04",11.58
"2834","2018-04-05",11.97
"2835","2018-04-06",11.77
"2836","2018-04-09",12.01
"2837","2018-04-10",11.78
"2838","2018-04-11",11.83
"2839","2018-04-12",11.89
"2840","2018-04-13",11.73
"2841","2018-04-16",11.99
"2842","2018-04-17",11.65
"2843","2018-04-18",11.86
"2844","2018-04-19",11.65
"2845","2018-04-20",11.52
"2846","2018-04-23",11.8
"2847","2018-04-24",10.79
"2848","2018-04-25",10.76
"2849","2018-04-26",10.63
"2850","2018-04-27",10.31
"2851","2018-04-30",10.29
"2852","2018-05-01",10.65
"2853","2018-05-02",10.6
"2854","2018-05-03",10.55
"2855","2018-05-04",10.68
"2856","2018-05-07",10.89
"2857","2018-05-08",10.9
"2858","2018-05-09",10.85
"2859","2018-05-10",11.79
"2860","2018-05-11",11.38
"2861","2018-05-14",11.25
"2862","2018-05-15",11.3
"2863","2018-05-16",11.34
"2864","2018-05-17",11.35
"2865","2018-05-18",11.2
"2866","2018-05-21",11.36
"2867","2018-05-22",11.07
"2868","2018-05-23",11.08
