"","date","ST"
"1860","2017-07-28",44.93
"1861","2017-07-31",45.119999
"1862","2017-08-01",45.419998
"1863","2017-08-02",45.470001
"1864","2017-08-03",45.060001
"1865","2017-08-04",45.02
"1866","2017-08-07",45.060001
"1867","2017-08-08",44.68
"1868","2017-08-09",44.900002
"1869","2017-08-10",43.93
"1870","2017-08-11",44.029999
"1871","2017-08-14",44.490002
"1872","2017-08-15",44.259998
"1873","2017-08-16",44.540001
"1874","2017-08-17",43.509998
"1875","2017-08-18",43.400002
"1876","2017-08-21",43.220001
"1877","2017-08-22",43.470001
"1878","2017-08-23",43.779999
"1879","2017-08-24",44.029999
"1880","2017-08-25",44.279999
"1881","2017-08-28",44.139999
"1882","2017-08-29",44.209999
"1883","2017-08-30",44.259998
"1884","2017-08-31",44.66
"1885","2017-09-01",45.119999
"1886","2017-09-05",45.23
"1887","2017-09-06",44.82
"1888","2017-09-07",44.599998
"1889","2017-09-08",45.060001
"1890","2017-09-11",45.700001
"1891","2017-09-12",46.360001
"1892","2017-09-13",46.450001
"1893","2017-09-14",46.580002
"1894","2017-09-15",47.18
"1895","2017-09-18",47.349998
"1896","2017-09-19",47.459999
"1897","2017-09-20",47.27
"1898","2017-09-21",47
"1899","2017-09-22",47.560001
"1900","2017-09-25",47.419998
"1901","2017-09-26",47.599998
"1902","2017-09-27",47.810001
"1903","2017-09-28",47.459999
"1904","2017-09-29",48.07
"1905","2017-10-02",48.34
"1906","2017-10-03",48.419998
"1907","2017-10-04",48.599998
"1908","2017-10-05",48.580002
"1909","2017-10-06",48.299999
"1910","2017-10-09",48.459999
"1911","2017-10-10",48.599998
"1912","2017-10-11",48.490002
"1913","2017-10-12",48.75
"1914","2017-10-13",48.970001
"1915","2017-10-16",49.25
"1916","2017-10-17",49.16
"1917","2017-10-18",49.68
"1918","2017-10-19",49.599998
"1919","2017-10-20",49.959999
"1920","2017-10-23",50.299999
"1921","2017-10-24",49.419998
"1922","2017-10-25",48.959999
"1923","2017-10-26",49.259998
"1924","2017-10-27",49.389999
"1925","2017-10-30",48.830002
"1926","2017-10-31",48.91
"1927","2017-11-01",48.25
"1928","2017-11-02",48.09
"1929","2017-11-03",47.869999
"1930","2017-11-06",48.349998
"1931","2017-11-07",48.099998
"1932","2017-11-08",48.560001
"1933","2017-11-09",47.91
"1934","2017-11-10",47.889999
"1935","2017-11-13",47.380001
"1936","2017-11-14",47.310001
"1937","2017-11-15",47.68
"1938","2017-11-16",47.779999
"1939","2017-11-17",47.810001
"1940","2017-11-20",48.48
"1941","2017-11-21",49.07
"1942","2017-11-22",48.93
"1943","2017-11-24",48.84
"1944","2017-11-27",49.209999
"1945","2017-11-28",50.029999
"1946","2017-11-29",50.16
"1947","2017-11-30",49.950001
"1948","2017-12-01",48.66
"1949","2017-12-04",47.560001
"1950","2017-12-05",47.529999
"1951","2017-12-06",47.470001
"1952","2017-12-07",47.689999
"1953","2017-12-08",48.049999
"1954","2017-12-11",47.900002
"1955","2017-12-12",51.66
"1956","2017-12-13",52.419998
"1957","2017-12-14",52.169998
"1958","2017-12-15",52.419998
"1959","2017-12-18",52.450001
"1960","2017-12-19",52.310001
"1961","2017-12-20",52.549999
"1962","2017-12-21",51.389999
"1963","2017-12-22",51.279999
"1964","2017-12-26",50.889999
"1965","2017-12-27",50.880001
"1966","2017-12-28",51.18
"1967","2017-12-29",51.110001
"1968","2018-01-02",51.540001
"1969","2018-01-03",51.48
"1970","2018-01-04",51.779999
"1971","2018-01-05",52.16
"1972","2018-01-08",52.5
"1973","2018-01-09",52.400002
"1974","2018-01-10",52.299999
"1975","2018-01-11",53.349998
"1976","2018-01-12",54.16
"1977","2018-01-16",54.43
"1978","2018-01-17",55.389999
"1979","2018-01-18",54.740002
"1980","2018-01-19",54.880001
"1981","2018-01-22",55.43
"1982","2018-01-23",56
"1983","2018-01-24",56.119999
"1984","2018-01-25",55.630001
"1985","2018-01-26",57.009998
"1986","2018-01-29",56.700001
"1987","2018-01-30",56.189999
"1988","2018-01-31",56.25
"1989","2018-02-01",56.610001
"1990","2018-02-02",54.900002
"1991","2018-02-05",52.18
"1992","2018-02-06",53.330002
"1993","2018-02-07",53.48
"1994","2018-02-08",50.990002
"1995","2018-02-09",51.259998
"1996","2018-02-12",51.990002
"1997","2018-02-13",51.959999
"1998","2018-02-14",52.880001
"1999","2018-02-15",53.66
"2000","2018-02-16",53.860001
"2001","2018-02-20",53.5
"2002","2018-02-21",53.34
"2003","2018-02-22",53.549999
"2004","2018-02-23",54.049999
"2005","2018-02-26",54.360001
"2006","2018-02-27",53.700001
"2007","2018-02-28",52.860001
"2008","2018-03-01",51.23
"2009","2018-03-02",51.549999
"2010","2018-03-05",51.950001
"2011","2018-03-06",52.290001
"2012","2018-03-07",52.599998
"2013","2018-03-08",52.860001
"2014","2018-03-09",54.34
"2015","2018-03-12",54.200001
"2016","2018-03-13",53.619999
"2017","2018-03-14",53
"2018","2018-03-15",52.869999
"2019","2018-03-16",53.48
"2020","2018-03-19",52.810001
"2021","2018-03-20",52.990002
"2022","2018-03-21",53.360001
"2023","2018-03-22",51.57
"2024","2018-03-23",49.77
"2025","2018-03-26",51.490002
"2026","2018-03-27",50.490002
"2027","2018-03-28",50.450001
"2028","2018-03-29",51.830002
"2029","2018-04-02",51.299999
"2030","2018-04-03",51.799999
"2031","2018-04-04",52.110001
"2032","2018-04-05",52.669998
"2033","2018-04-06",50.900002
"2034","2018-04-09",51.119999
"2035","2018-04-10",52.240002
"2036","2018-04-11",52.990002
"2037","2018-04-12",53.77
"2038","2018-04-13",53.27
"2039","2018-04-16",53.75
"2040","2018-04-17",54.32
"2041","2018-04-18",54.419998
"2042","2018-04-19",53.990002
"2043","2018-04-20",54.110001
"2044","2018-04-23",54.220001
"2045","2018-04-24",51.869999
"2046","2018-04-25",51.790001
"2047","2018-04-26",51.790001
"2048","2018-04-27",51.580002
"2049","2018-04-30",50.720001
"2050","2018-05-01",50.029999
"2051","2018-05-02",49.389999
"2052","2018-05-03",49.119999
"2053","2018-05-04",49.59
"2054","2018-05-07",50.799999
"2055","2018-05-08",51.290001
"2056","2018-05-09",51.509998
"2057","2018-05-10",52.040001
"2058","2018-05-11",52.07
"2059","2018-05-14",52.009998
"2060","2018-05-15",51.810001
"2061","2018-05-16",52.32
"2062","2018-05-17",52.98
"2063","2018-05-18",52.610001
"2064","2018-05-21",52.619999
"2065","2018-05-22",52.48
"2066","2018-05-23",52.52
"2067","2018-05-24",52.380001
"2068","2018-05-25",52.080002
"2069","2018-05-29",51.400002
"2070","2018-05-30",51.549999
"2071","2018-05-31",51.09
"2072","2018-06-01",52.18
"2073","2018-06-04",52.299999
"2074","2018-06-05",52.470001
"2075","2018-06-06",54.299999
"2076","2018-06-07",54
"2077","2018-06-08",53.849998
"2078","2018-06-11",54.349998
"2079","2018-06-12",54.209999
"2080","2018-06-13",53.68
"2081","2018-06-14",53.82
"2082","2018-06-15",53.700001
"2083","2018-06-18",53.57
"2084","2018-06-19",52.41
"2085","2018-06-20",52.880001
"2086","2018-06-21",51.84
"2087","2018-06-22",51.23
"2088","2018-06-25",49.830002
"2089","2018-06-26",49.919998
"2090","2018-06-27",49.150002
"2091","2018-06-28",47.700001
"2092","2018-06-29",47.580002
"2093","2018-07-02",48.48
"2094","2018-07-03",48.779999
"2095","2018-07-05",49.299999
"2096","2018-07-06",49.669998
"2097","2018-07-09",50.5
"2098","2018-07-10",50.799999
"2099","2018-07-11",49.599998
"2100","2018-07-12",50.400002
"2101","2018-07-13",50.849998
"2102","2018-07-16",50.34
"2103","2018-07-17",50.68
"2104","2018-07-18",50.93
"2105","2018-07-19",51.099998
"2106","2018-07-20",50.59
"2107","2018-07-23",50.740002
"2108","2018-07-24",52.490002
"2109","2018-07-25",52.310001
"2110","2018-07-26",53.869999
"2111","2018-07-27",53.759998
"2112","2018-07-30",53.939999
"2113","2018-07-31",54.369999
"2114","2018-08-01",54.060001
"2115","2018-08-02",54.139999
"2116","2018-08-03",54.5
"2117","2018-08-06",54.919998
"2118","2018-08-07",55.82
"2119","2018-08-08",55.830002
"2120","2018-08-09",55.529999
"2121","2018-08-10",54.599998
"2122","2018-08-13",54.209999
"2123","2018-08-14",54.48
"2124","2018-08-15",53.880001
"2125","2018-08-16",54.43
"2126","2018-08-17",55.060001
"2127","2018-08-20",55.5
"2128","2018-08-21",55.790001
"2129","2018-08-22",53.560001
"2130","2018-08-23",53.330002
"2131","2018-08-24",53.580002
"2132","2018-08-27",54.080002
"2133","2018-08-28",54.02
"2134","2018-08-29",53.889999
"2135","2018-08-30",53.07
"2136","2018-08-31",52.950001
"2137","2018-09-04",52.560001
"2138","2018-09-05",52.43
"2139","2018-09-06",52.240002
"2140","2018-09-07",51.639999
"2141","2018-09-10",51.450001
"2142","2018-09-11",51.959999
"2143","2018-09-12",51.610001
"2144","2018-09-13",52.040001
"2145","2018-09-14",52.720001
"2146","2018-09-17",49.799999
"2147","2018-09-18",49.91
"2148","2018-09-19",51.259998
"2149","2018-09-20",51.740002
"2150","2018-09-21",51.880001
"2151","2018-09-24",50.740002
"2152","2018-09-25",50.299999
"2153","2018-09-26",50.040001
"2154","2018-09-27",49.919998
"2155","2018-09-28",49.549999
"2156","2018-10-01",49.389999
"2157","2018-10-02",49.16
"2158","2018-10-03",49.099998
"2159","2018-10-04",48.299999
"2160","2018-10-05",47.25
"2161","2018-10-08",46.93
"2162","2018-10-09",45.700001
"2163","2018-10-10",45.27
"2164","2018-10-11",44.639999
"2165","2018-10-12",43.57
"2166","2018-10-15",44.110001
"2167","2018-10-16",44.509998
"2168","2018-10-17",43.700001
"2169","2018-10-18",44.16
"2170","2018-10-19",43.209999
"2171","2018-10-22",42.919998
"2172","2018-10-23",43.580002
"2173","2018-10-24",41.169998
"2174","2018-10-25",42.02
"2175","2018-10-26",42.369999
"2176","2018-10-29",42.57
"2177","2018-10-30",47.25
"2178","2018-10-31",46.900002
"2179","2018-11-01",47.189999
"2180","2018-11-02",47.939999
"2181","2018-11-05",47.619999
"2182","2018-11-06",47.630001
"2183","2018-11-07",47.84
"2184","2018-11-08",47.759998
"2185","2018-11-09",46.759998
"2186","2018-11-12",46.07
"2187","2018-11-13",46.34
"2188","2018-11-14",45.970001
"2189","2018-11-15",47.25
"2190","2018-11-16",47.189999
"2191","2018-11-19",46.299999
"2192","2018-11-20",45.970001
"2193","2018-11-21",46.5
"2194","2018-11-23",46.43
"2195","2018-11-26",47.599998
"2196","2018-11-27",46.009998
"2197","2018-11-28",46.41
"2198","2018-11-29",45.810001
"2199","2018-11-30",46.259998
"2200","2018-12-03",47.779999
"2201","2018-12-04",45.66
"2202","2018-12-06",45.82
"2203","2018-12-07",44.23
"2204","2018-12-10",44.110001
"2205","2018-12-11",43.5
"2206","2018-12-12",44.279999
"2207","2018-12-13",43.84
"2208","2018-12-14",42.75
"2209","2018-12-17",41.98
"2210","2018-12-18",43.060001
"2211","2018-12-19",42.439999
"2212","2018-12-20",42.220001
"2213","2018-12-21",42.34
"2214","2018-12-24",41.43
"2215","2018-12-26",42.799999
"2216","2018-12-27",43.509998
"2217","2018-12-28",44.009998
"2218","2018-12-31",44.84
"2219","2019-01-02",45.02
"2220","2019-01-03",43.509998
"2221","2019-01-04",44.349998
"2222","2019-01-07",44.110001
"2223","2019-01-08",44.200001
"2224","2019-01-09",44.900002
"2225","2019-01-10",45.07
"2226","2019-01-11",45.279999
"2227","2019-01-14",45.240002
"2228","2019-01-15",45.82
"2229","2019-01-16",46.41
"2230","2019-01-17",46.759998
"2231","2019-01-18",47.439999
"2232","2019-01-22",46.709999
"2233","2019-01-23",46
"2234","2019-01-24",46.349998
"2235","2019-01-25",47.290001
"2236","2019-01-28",47
"2237","2019-01-29",47
"2238","2019-01-30",47.330002
"2239","2019-01-31",47.5
"2240","2019-02-01",48.110001
"2241","2019-02-04",47.73
"2242","2019-02-05",47.98
"2243","2019-02-06",48.740002
"2244","2019-02-07",46.75
"2245","2019-02-08",46.529999
"2246","2019-02-11",46.73
"2247","2019-02-12",47.630001
"2248","2019-02-13",48.669998
"2249","2019-02-14",48.119999
"2250","2019-02-15",49.27
"2251","2019-02-19",49.450001
"2252","2019-02-20",49.779999
"2253","2019-02-21",50.07
"2254","2019-02-22",51.029999
"2255","2019-02-25",51
"2256","2019-02-26",50.529999
"2257","2019-02-27",50.73
"2258","2019-02-28",50.73
"2259","2019-03-01",51
"2260","2019-03-04",51.099998
"2261","2019-03-05",50.650002
"2262","2019-03-06",49.810001
"2263","2019-03-07",48.91
"2264","2019-03-08",48.07
"2265","2019-03-11",48.73
"2266","2019-03-12",48.43
"2267","2019-03-13",48.599998
"2268","2019-03-14",47.759998
"2269","2019-03-15",47.689999
"2270","2019-03-18",47.799999
"2271","2019-03-19",47.82
"2272","2019-03-20",46.369999
"2273","2019-03-21",47.02
"2274","2019-03-22",45.700001
"2275","2019-03-25",45.630001
"2276","2019-03-26",45.82
"2277","2019-03-27",44.860001
"2278","2019-03-28",44.43
"2279","2019-03-29",45.02
"2280","2019-04-01",46.93
"2281","2019-04-02",47.5
"2282","2019-04-03",48.59
"2283","2019-04-04",48.189999
"2284","2019-04-05",48.330002
"2285","2019-04-08",48.720001
"2286","2019-04-09",47.57
"2287","2019-04-10",48.189999
"2288","2019-04-11",48.540001
"2289","2019-04-12",48.650002
"2290","2019-04-15",49.110001
"2291","2019-04-16",50.110001
"2292","2019-04-17",50.5
"2293","2019-04-18",51.25
"2294","2019-04-22",50.560001
"2295","2019-04-23",51.09
"2296","2019-04-24",51.09
"2297","2019-04-25",50.380001
"2298","2019-04-26",50.09
"2299","2019-04-29",50.07
"2300","2019-04-30",49.939999
"2301","2019-05-01",49.990002
"2302","2019-05-02",50.759998
"2303","2019-05-03",51.790001
"2304","2019-05-06",50.599998
"2305","2019-05-07",49.450001
"2306","2019-05-08",48.98
"2307","2019-05-09",48.689999
"2308","2019-05-10",48.869999
"2309","2019-05-13",45.560001
"2310","2019-05-14",46.029999
"2311","2019-05-15",46.549999
"2312","2019-05-16",46.82
"2313","2019-05-17",45.919998
"2314","2019-05-20",45.009998
"2315","2019-05-21",45.57
"2316","2019-05-22",44.919998
"2317","2019-05-23",44.32
"2318","2019-05-24",44.16
"2319","2019-05-28",43.73
"2320","2019-05-29",43.259998
"2321","2019-05-30",43.84
"2322","2019-05-31",42.689999
"2323","2019-06-03",43.639999
"2324","2019-06-04",45.450001
"2325","2019-06-05",45.349998
"2326","2019-06-06",45.34
"2327","2019-06-07",45.790001
"2328","2019-06-10",46.810001
"2329","2019-06-11",46.900002
"2330","2019-06-12",46.5
"2331","2019-06-13",47.139999
"2332","2019-06-14",45.84
"2333","2019-06-17",45.529999
"2334","2019-06-18",46.700001
"2335","2019-06-19",47.330002
"2336","2019-06-20",48.439999
"2337","2019-06-21",48.200001
"2338","2019-06-24",47.73
"2339","2019-06-25",47.880001
"2340","2019-06-26",47.959999
"2341","2019-06-27",48.610001
"2342","2019-06-28",49
"2343","2019-07-01",48.900002
"2344","2019-07-02",48.349998
"2345","2019-07-03",48.25
"2346","2019-07-05",48
"2347","2019-07-08",47.5
"2348","2019-07-09",46.959999
"2349","2019-07-10",46.75
"2350","2019-07-11",46.380001
"2351","2019-07-12",47.240002
"2352","2019-07-15",47.25
"2353","2019-07-16",47.400002
"2354","2019-07-17",46.779999
"2355","2019-07-18",46.5
"2356","2019-07-19",46.450001
"2357","2019-07-22",46.16
"2358","2019-07-23",47.959999
"2359","2019-07-24",48.73
"2360","2019-07-25",48.349998
"2361","2019-07-26",48.810001
"2362","2019-07-29",48.59
"2363","2019-07-30",47.400002
"2364","2019-07-31",47.43
"2365","2019-08-01",46.299999
"2366","2019-08-02",46.029999
"2367","2019-08-05",45.349998
"2368","2019-08-06",45.580002
"2369","2019-08-07",45.860001
"2370","2019-08-08",46.18
"2371","2019-08-09",45.740002
"2372","2019-08-12",44.810001
"2373","2019-08-13",45.119999
"2374","2019-08-14",43.77
"2375","2019-08-15",43.57
"2376","2019-08-16",44.34
"2377","2019-08-19",44.639999
"2378","2019-08-20",44.549999
"2379","2019-08-21",44.790001
"2380","2019-08-22",44.759998
"2381","2019-08-23",43.509998
"2382","2019-08-26",43.450001
"2383","2019-08-27",43.41
"2384","2019-08-28",43.66
"2385","2019-08-29",45.259998
"2386","2019-08-30",45.580002
"2387","2019-09-03",45.41
"2388","2019-09-04",45.939999
"2389","2019-09-05",47.369999
"2390","2019-09-06",47.98
"2391","2019-09-09",48.860001
"2392","2019-09-10",49.299999
"2393","2019-09-11",50.459999
"2394","2019-09-12",50.91
"2395","2019-09-13",52.139999
"2396","2019-09-16",51.709999
"2397","2019-09-17",51.709999
"2398","2019-09-18",51.389999
"2399","2019-09-19",51.299999
"2400","2019-09-20",50.419998
"2401","2019-09-23",50.630001
"2402","2019-09-24",49.540001
"2403","2019-09-25",49.970001
"2404","2019-09-26",49.400002
"2405","2019-09-27",49.400002
"2406","2019-09-30",50.060001
"2407","2019-10-01",49.669998
"2408","2019-10-02",47.169998
"2409","2019-10-03",48.02
"2410","2019-10-04",48.459999
"2411","2019-10-07",47.759998
"2412","2019-10-08",46.290001
"2413","2019-10-09",46.77
"2414","2019-10-10",46.959999
"2415","2019-10-11",48.509998
"2416","2019-10-14",48.82
"2417","2019-10-15",49.279999
"2418","2019-10-16",49.549999
"2419","2019-10-17",50.119999
"2420","2019-10-18",50.450001
"2421","2019-10-21",50.98
"2422","2019-10-22",50.91
"2423","2019-10-23",51.009998
"2424","2019-10-24",51.259998
"2425","2019-10-25",51.080002
"2426","2019-10-28",51.509998
"2427","2019-10-29",51.610001
"2428","2019-10-30",50.75
"2429","2019-10-31",51.189999
"2430","2019-11-01",51.580002
"2431","2019-11-04",52.82
"2432","2019-11-05",53.66
"2433","2019-11-06",53.82
"2434","2019-11-07",53.630001
"2435","2019-11-08",53.029999
"2436","2019-11-11",52.889999
"2437","2019-11-12",52.540001
"2438","2019-11-13",52.080002
"2439","2019-11-14",52.25
"2440","2019-11-15",52.43
"2441","2019-11-18",52.220001
"2442","2019-11-19",52.34
"2443","2019-11-20",51.619999
"2444","2019-11-21",50.990002
"2445","2019-11-22",51.16
"2446","2019-11-25",52.029999
"2447","2019-11-26",51.970001
"2448","2019-11-27",52.299999
"2449","2019-11-29",51.490002
"2450","2019-12-02",51.080002
"2451","2019-12-03",49.970001
"2452","2019-12-04",50.549999
"2453","2019-12-05",50.959999
"2454","2019-12-06",51.650002
"2455","2019-12-09",51.360001
"2456","2019-12-10",51.240002
"2457","2019-12-11",52.049999
"2458","2019-12-12",52.470001
"2459","2019-12-13",51.98
"2460","2019-12-16",52.709999
"2461","2019-12-17",53.139999
"2462","2019-12-18",54.049999
"2463","2019-12-19",53.59
"2464","2019-12-20",53.450001
"2465","2019-12-23",53.740002
"2466","2019-12-24",53.59
"2467","2019-12-26",53.880001
"2468","2019-12-27",53.709999
"2469","2019-12-30",53.790001
"2470","2019-12-31",53.869999
"2471","2020-01-02",54.200001
"2472","2020-01-03",53.669998
"2473","2020-01-06",53.099998
"2474","2020-01-07",52.720001
"2475","2020-01-08",52.560001
"2476","2020-01-09",52.48
"2477","2020-01-10",51.470001
"2478","2020-01-13",52.029999
"2479","2020-01-14",52.650002
"2480","2020-01-15",52.139999
"2481","2020-01-16",52.810001
"2482","2020-01-17",52.709999
"2483","2020-01-21",52.369999
"2484","2020-01-22",51.900002
"2485","2020-01-23",51.400002
"2486","2020-01-24",50.299999
"2487","2020-01-27",48.599998
"2488","2020-01-28",49.119999
"2489","2020-01-29",48.810001
"2490","2020-01-30",48.669998
"2491","2020-01-31",47.27
"2492","2020-02-03",47.41
"2493","2020-02-04",48.48
"2494","2020-02-05",48.970001
"2495","2020-02-06",48.150002
"2496","2020-02-07",47.52
"2497","2020-02-10",47.849998
"2498","2020-02-11",49.41
"2499","2020-02-12",49.790001
"2500","2020-02-13",49.310001
"2501","2020-02-14",48.880001
"2502","2020-02-18",47.540001
"2503","2020-02-19",48.580002
"2504","2020-02-20",48.349998
"2505","2020-02-21",47.25
"2506","2020-02-24",45.68
"2507","2020-02-25",44.02
"2508","2020-02-26",43.09
"2509","2020-02-27",40.950001
"2510","2020-02-28",40.799999
"2511","2020-03-02",41.189999
"2512","2020-03-03",39.93
"2513","2020-03-04",40.950001
"2514","2020-03-05",38.369999
"2515","2020-03-06",38.040001
"2516","2020-03-09",34.48
"2517","2020-03-10",37.939999
"2518","2020-03-11",36.119999
"2519","2020-03-12",33.169998
"2520","2020-03-13",34.310001
"2521","2020-03-16",27.889999
"2522","2020-03-17",25.75
"2523","2020-03-18",23.110001
"2524","2020-03-19",25.860001
"2525","2020-03-20",25.799999
"2526","2020-03-23",25.02
"2527","2020-03-24",27.440001
"2528","2020-03-25",29.91
"2529","2020-03-26",31.82
"2530","2020-03-27",29.1
"2531","2020-03-30",29.360001
"2532","2020-03-31",28.93
"2533","2020-04-01",27.75
"2534","2020-04-02",28.02
"2535","2020-04-03",27.889999
"2536","2020-04-06",31.440001
"2537","2020-04-07",31.969999
"2538","2020-04-08",32.580002
"2539","2020-04-09",34.279999
"2540","2020-04-13",32.990002
"2541","2020-04-14",33.32
"2542","2020-04-15",31.299999
"2543","2020-04-16",30.450001
"2544","2020-04-17",32.700001
"2545","2020-04-20",32.32
"2546","2020-04-21",31.68
"2547","2020-04-22",32.240002
"2548","2020-04-23",33.18
"2549","2020-04-24",34.549999
"2550","2020-04-27",36.5
"2551","2020-04-28",37.049999
"2552","2020-04-29",38.290001
"2553","2020-04-30",36.380001
"2554","2020-05-01",34.119999
"2555","2020-05-04",33.25
"2556","2020-05-05",34.34
"2557","2020-05-06",34.25
"2558","2020-05-07",35.650002
"2559","2020-05-08",36.709999
"2560","2020-05-11",35.889999
"2561","2020-05-12",34.599998
"2562","2020-05-13",33.040001
"2563","2020-05-14",33.18
"2564","2020-05-15",33.279999
"2565","2020-05-18",35.990002
"2566","2020-05-19",35.970001
"2567","2020-05-20",36.77
"2568","2020-05-21",35.349998
"2569","2020-05-22",34.950001
"2570","2020-05-26",36.349998
"2571","2020-05-27",37.860001
"2572","2020-05-28",36.790001
"2573","2020-05-29",35.650002
"2574","2020-06-01",36.77
"2575","2020-06-02",37.66
"2576","2020-06-03",40.169998
"2577","2020-06-04",39.290001
"2578","2020-06-05",41.669998
"2579","2020-06-08",42.990002
"2580","2020-06-09",41.84
"2581","2020-06-10",39.889999
"2582","2020-06-11",36.310001
"2583","2020-06-12",37.060001
"2584","2020-06-15",37.580002
"2585","2020-06-16",37.93
"2586","2020-06-17",37.369999
"2587","2020-06-18",37.110001
"2588","2020-06-19",37.060001
"2589","2020-06-22",37.279999
"2590","2020-06-23",37.299999
"2591","2020-06-24",35.169998
"2592","2020-06-25",35.360001
"2593","2020-06-26",35.740002
"2594","2020-06-29",36.59
"2595","2020-06-30",37.23
"2596","2020-07-01",35.82
"2597","2020-07-02",36.279999
"2598","2020-07-06",37.02
"2599","2020-07-07",36.07
"2600","2020-07-08",36.009998
"2601","2020-07-09",36.099998
"2602","2020-07-10",36.52
"2603","2020-07-13",37.529999
"2604","2020-07-14",38.450001
"2605","2020-07-15",40.490002
"2606","2020-07-16",40.080002
"2607","2020-07-17",40.419998
"2608","2020-07-20",40.259998
"2609","2020-07-21",40.450001
"2610","2020-07-22",40.619999
"2611","2020-07-23",41.189999
"2612","2020-07-24",40.419998
"2613","2020-07-27",41.77
"2614","2020-07-28",39.459999
"2615","2020-07-29",40.009998
"2616","2020-07-30",38.790001
"2617","2020-07-31",37.98
"2618","2020-08-03",38.68
"2619","2020-08-04",39.009998
"2620","2020-08-05",39.57
"2621","2020-08-06",39.560001
"2622","2020-08-07",40.18
"2623","2020-08-10",41.099998
"2624","2020-08-11",41.630001
"2625","2020-08-12",41.790001
"2626","2020-08-13",41.470001
"2627","2020-08-14",41.220001
"2628","2020-08-17",41.400002
"2629","2020-08-18",40.990002
"2630","2020-08-19",40.630001
"2631","2020-08-20",39.869999
"2632","2020-08-21",40.200001
"2633","2020-08-24",41.290001
"2634","2020-08-25",41.279999
"2635","2020-08-26",41.380001
"2636","2020-08-27",41.290001
"2637","2020-08-28",42.209999
"2638","2020-08-31",41.639999
"2639","2020-09-01",42.23
"2640","2020-09-02",43.560001
"2641","2020-09-03",42.099998
"2642","2020-09-04",42.529999
"2643","2020-09-08",41.009998
"2644","2020-09-09",43.09
"2645","2020-09-10",42.18
"2646","2020-09-11",42.68
"2647","2020-09-14",42.900002
"2648","2020-09-15",43.139999
"2649","2020-09-16",44.110001
"2650","2020-09-17",44.259998
"2651","2020-09-18",43.41
"2652","2020-09-21",41.669998
"2653","2020-09-22",41.880001
"2654","2020-09-23",41.459999
"2655","2020-09-24",41.279999
"2656","2020-09-25",41.580002
"2657","2020-09-28",42.889999
"2658","2020-09-29",42.689999
"2659","2020-09-30",43.139999
"2660","2020-10-01",43.970001
"2661","2020-10-02",43.599998
"2662","2020-10-05",45.91
"2663","2020-10-06",45.490002
"2664","2020-10-07",46.259998
"2665","2020-10-08",46.950001
"2666","2020-10-09",47.740002
"2667","2020-10-12",47.540001
"2668","2020-10-13",46.82
"2669","2020-10-14",47.299999
"2670","2020-10-15",47.580002
"2671","2020-10-16",47.290001
"2672","2020-10-19",46.849998
"2673","2020-10-20",47.619999
"2674","2020-10-21",47.48
"2675","2020-10-22",48.16
"2676","2020-10-23",48.900002
"2677","2020-10-26",48.240002
"2678","2020-10-27",44.349998
"2679","2020-10-28",43.330002
"2680","2020-10-29",43.619999
"2681","2020-10-30",43.709999
"2682","2020-11-02",44.790001
"2683","2020-11-03",45.369999
"2684","2020-11-04",44.240002
"2685","2020-11-05",45.189999
"2686","2020-11-06",44.490002
"2687","2020-11-09",46.970001
"2688","2020-11-10",46.84
"2689","2020-11-11",46.509998
"2690","2020-11-12",45.790001
"2691","2020-11-13",46.299999
"2692","2020-11-16",47.080002
"2693","2020-11-17",47.970001
"2694","2020-11-18",48.040001
"2695","2020-11-19",47.900002
"2696","2020-11-20",47.650002
"2697","2020-11-23",49.389999
"2698","2020-11-24",51.25
"2699","2020-11-25",50.310001
"2700","2020-11-27",50.549999
