"","date","DL"
"2867","2019-12-17",8.5
"2868","2019-12-18",8
"2869","2019-12-19",7.79
"2870","2019-12-20",7.81
"2871","2019-12-23",7.73
"2872","2019-12-24",7.81
"2873","2019-12-26",8.12
"2874","2019-12-27",8.18
"2875","2019-12-30",7.83
"2876","2019-12-31",8.09
"2877","2020-01-02",8.65
"2878","2020-01-03",8.31
"2879","2020-01-06",8.59
"2880","2020-01-07",9.08
"2881","2020-01-08",8.71
"2882","2020-01-09",8.95
"2883","2020-01-10",9.07
"2884","2020-01-13",9.72
"2885","2020-01-14",9.31
"2886","2020-01-15",9.15
"2887","2020-01-16",9
"2888","2020-01-17",9.05
"2889","2020-01-21",8.61
"2890","2020-01-22",8.79
"2891","2020-01-23",9.21
"2892","2020-01-24",8.84
"2893","2020-01-27",8.15
"2894","2020-01-28",8.13
"2895","2020-01-29",8.05
"2896","2020-01-30",7.45
"2897","2020-01-31",7.65
"2898","2020-02-03",7.79
"2899","2020-02-04",8.1
"2900","2020-02-05",8.54
"2901","2020-02-06",9.18
"2902","2020-02-07",8.79
"2903","2020-02-10",10.6
"2904","2020-02-11",10.96
"2905","2020-02-12",10.41
"2906","2020-02-13",9.96
"2907","2020-02-14",8.6
"2908","2020-02-18",9.01
"2909","2020-02-19",9.43
"2910","2020-02-20",9.36
"2911","2020-02-21",8.79
"2912","2020-02-24",8.26
"2913","2020-02-25",8.35
"2914","2020-02-26",8.21
"2915","2020-02-27",8.21
"2916","2020-02-28",7.5
"2917","2020-03-02",8.09
"2918","2020-03-03",8.19
"2919","2020-03-04",7.74
"2920","2020-03-05",7.87
"2921","2020-03-06",7.9
"2922","2020-03-09",7.48
"2923","2020-03-10",7.97
"2924","2020-03-11",8
"2925","2020-03-12",7.56
"2926","2020-03-13",7.7
"2927","2020-03-16",7.22
"2928","2020-03-17",7.28
"2929","2020-03-18",7.4
"2930","2020-03-19",7.4
"2931","2020-03-20",7.2
"2932","2020-03-23",7.46
"2933","2020-03-24",7.44
"2934","2020-03-25",7.33
"2935","2020-03-26",7.35
"2936","2020-03-27",6.59
"2937","2020-03-30",6.57
"2938","2020-03-31",6.69
"2939","2020-04-01",6.4
"2940","2020-04-02",6.41
"2941","2020-04-03",6.46
"2942","2020-04-06",6.03
"2943","2020-04-07",6.55
"2944","2020-04-08",6.54
"2945","2020-04-09",6.56
"2946","2020-04-13",6.75
"2947","2020-04-14",6.87
"2948","2020-04-15",6.76
"2949","2020-04-16",6.99
"2950","2020-04-17",7.19
"2951","2020-04-20",7.35
"2952","2020-04-21",7.21
"2953","2020-04-22",7.16
"2954","2020-04-23",7.22
"2955","2020-04-24",7.4
"2956","2020-04-27",7.53
"2957","2020-04-28",7.56
"2958","2020-04-29",7.88
"2959","2020-04-30",7.76
"2960","2020-05-01",7.31
"2961","2020-05-04",7.13
"2962","2020-05-05",6.91
"2963","2020-05-06",6.89
"2964","2020-05-07",6.98
"2965","2020-05-08",7.12
"2966","2020-05-11",7.12
"2967","2020-05-12",7.06
"2968","2020-05-13",6.36
"2969","2020-05-14",6.24
"2970","2020-05-15",7.23
"2971","2020-05-18",7.21
"2972","2020-05-19",7.02
"2973","2020-05-20",7.04
"2974","2020-05-21",6.98
"2975","2020-05-22",6.66
"2976","2020-05-26",6.96
"2977","2020-05-27",6.79
"2978","2020-05-28",7.01
"2979","2020-05-29",6.85
"2980","2020-06-01",6.85
"2981","2020-06-02",6.89
"2982","2020-06-03",7.11
"2983","2020-06-04",7
"2984","2020-06-05",7.22
"2985","2020-06-08",8.22
"2986","2020-06-09",8.22
"2987","2020-06-10",8.21
"2988","2020-06-11",8.6
"2989","2020-06-12",8.61
"2990","2020-06-15",8.66
"2991","2020-06-16",8.66
"2992","2020-06-17",8.74
"2993","2020-06-18",8.44
"2994","2020-06-19",8.58
"2995","2020-06-22",8.42
"2996","2020-06-23",8.62
"2997","2020-06-24",8.7
"2998","2020-06-25",8.55
"2999","2020-06-26",8.52
"3000","2020-06-29",8.6
"3001","2020-06-30",8.63
"3002","2020-07-01",8.77
"3003","2020-07-02",8.5
"3004","2020-07-06",8.83
"3005","2020-07-07",8.9
"3006","2020-07-08",8.75
"3007","2020-07-09",8.63
"3008","2020-07-10",8.59
"3009","2020-07-13",9.07
"3010","2020-07-14",8.99
"3011","2020-07-15",9.02
"3012","2020-07-16",9.03
"3013","2020-07-17",9.04
"3014","2020-07-20",9.08
"3015","2020-07-21",8.99
"3016","2020-07-22",8.85
"3017","2020-07-23",9
"3018","2020-07-24",8.88
"3019","2020-07-27",8.78
"3020","2020-07-28",8.57
"3021","2020-07-29",8.77
"3022","2020-07-30",8.77
"3023","2020-07-31",8.72
"3024","2020-08-03",8.8
"3025","2020-08-04",8.83
"3026","2020-08-05",8.8
"3027","2020-08-06",8.85
"3028","2020-08-07",8.9
"3029","2020-08-10",8.95
"3030","2020-08-11",8.96
"3031","2020-08-12",8.96
"3032","2020-08-13",8.97
"3033","2020-08-14",8.97
"3034","2020-08-17",8.89
"3035","2020-08-18",8.87
"3036","2020-08-19",8.89
"3037","2020-08-20",8.88
"3038","2020-08-21",8.91
"3039","2020-08-24",8.89
"3040","2020-08-25",8.89
"3041","2020-08-26",9
"3042","2020-08-27",9.02
"3043","2020-08-28",9.08
"3044","2020-08-31",9.25
"3045","2020-09-01",9.41
"3046","2020-09-02",9.25
"3047","2020-09-03",9.04
"3048","2020-09-04",9.22
"3049","2020-09-08",9.11
"3050","2020-09-09",9.13
"3051","2020-09-10",9.05
"3052","2020-09-11",9.05
"3053","2020-09-14",9.22
"3054","2020-09-15",9.13
"3055","2020-09-16",9.29
"3056","2020-09-17",9.12
"3057","2020-09-18",9.09
"3058","2020-09-21",8.93
"3059","2020-09-22",9.13
"3060","2020-09-23",9.17
"3061","2020-09-24",9.29
"3062","2020-09-25",9.31
"3063","2020-09-28",9.61
"3064","2020-09-29",9.56
"3065","2020-09-30",9.58
"3066","2020-10-01",9.75
"3067","2020-10-02",9.49
"3068","2020-10-05",9.59
"3069","2020-10-06",9.65
"3070","2020-10-07",9.73
"3071","2020-10-08",9.54
"3072","2020-10-09",9.42
"3073","2020-10-12",9.59
"3074","2020-10-13",9.67
"3075","2020-10-14",9.15
"3076","2020-10-15",9.2
"3077","2020-10-16",9.2
"3078","2020-10-19",9.2
"3079","2020-10-20",8.71
"3080","2020-10-21",8.96
"3081","2020-10-22",8.75
"3082","2020-10-23",8.9
"3083","2020-10-26",8.75
"3084","2020-10-27",8.63
"3085","2020-10-28",8.61
"3086","2020-10-29",8.54
"3087","2020-10-30",8.62
"3088","2020-11-02",8.7
"3089","2020-11-03",8.59
"3090","2020-11-04",8.68
"3091","2020-11-05",8.63
"3092","2020-11-06",8.75
"3093","2020-11-09",8.68
"3094","2020-11-10",8.59
"3095","2020-11-11",8.6
"3096","2020-11-12",8.58
"3097","2020-11-13",8.54
"3098","2020-11-16",8.65
"3099","2020-11-17",8.62
"3100","2020-11-18",8.6
"3101","2020-11-19",8.59
"3102","2020-11-20",8.5
"3103","2020-11-23",8.56
"3104","2020-11-24",8.5
"3105","2020-11-25",8.44
"3106","2020-11-27",8.68
