"","date","JBLU"
"1935","2014-09-09",12.04
"1936","2014-09-10",12.29
"1937","2014-09-11",12.24
"1938","2014-09-12",12.19
"1939","2014-09-15",11.26
"1940","2014-09-16",11.42
"1941","2014-09-17",11.2
"1942","2014-09-18",11.33
"1943","2014-09-19",11.36
"1944","2014-09-22",10.9
"1945","2014-09-23",10.77
"1946","2014-09-24",10.65
"1947","2014-09-25",10.4
"1948","2014-09-26",10.58
"1949","2014-09-29",10.53
"1950","2014-09-30",10.62
"1951","2014-10-01",10.25
"1952","2014-10-02",10.59
"1953","2014-10-03",11.13
"1954","2014-10-06",10.85
"1955","2014-10-07",10.65
"1956","2014-10-08",10.82
"1957","2014-10-09",10.68
"1958","2014-10-10",10.06
"1959","2014-10-13",9.41
"1960","2014-10-14",10.23
"1961","2014-10-15",10.3
"1962","2014-10-16",11.22
"1963","2014-10-17",10.86
"1964","2014-10-20",11.23
"1965","2014-10-21",11.56
"1966","2014-10-22",11.18
"1967","2014-10-23",10.86
"1968","2014-10-24",10.96
"1969","2014-10-27",11.08
"1970","2014-10-28",11.38
"1971","2014-10-29",11.54
"1972","2014-10-30",11.18
"1973","2014-10-31",11.54
"1974","2014-11-03",11.74
"1975","2014-11-04",12.14
"1976","2014-11-05",12.13
"1977","2014-11-06",12.81
"1978","2014-11-07",12.56
"1979","2014-11-10",13.09
"1980","2014-11-11",12.95
"1981","2014-11-12",12.53
"1982","2014-11-13",12.59
"1983","2014-11-14",12.6
"1984","2014-11-17",12.38
"1985","2014-11-18",12.72
"1986","2014-11-19",13.25
"1987","2014-11-20",13.44
"1988","2014-11-21",13.25
"1989","2014-11-24",13.44
"1990","2014-11-25",13.65
"1991","2014-11-26",13.6
"1992","2014-11-28",14.63
"1993","2014-12-01",14.56
"1994","2014-12-02",14.9
"1995","2014-12-03",14.82
"1996","2014-12-04",15.09
"1997","2014-12-05",15.19
"1998","2014-12-08",15.51
"1999","2014-12-09",15.05
"2000","2014-12-10",15.15
"2001","2014-12-11",15.29
"2002","2014-12-12",14.81
"2003","2014-12-15",14.94
"2004","2014-12-16",14.44
"2005","2014-12-17",15.13
"2006","2014-12-18",15.37
"2007","2014-12-19",15.37
"2008","2014-12-22",15.4
"2009","2014-12-23",15.29
"2010","2014-12-24",15.5
"2011","2014-12-26",15.68
"2012","2014-12-29",15.7
"2013","2014-12-30",15.89
"2014","2014-12-31",15.86
"2015","2015-01-02",15.79
"2016","2015-01-05",15.22
"2017","2015-01-06",14.97
"2018","2015-01-07",15.1
"2019","2015-01-08",14.88
"2020","2015-01-09",14.38
"2021","2015-01-12",14.55
"2022","2015-01-13",14.81
"2023","2015-01-14",14.67
"2024","2015-01-15",14.75
"2025","2015-01-16",14.85
"2026","2015-01-20",15.22
"2027","2015-01-21",15.28
"2028","2015-01-22",16.48
"2029","2015-01-23",16.549999
"2030","2015-01-26",16.4
"2031","2015-01-27",16.25
"2032","2015-01-28",15.77
"2033","2015-01-29",17.16
"2034","2015-01-30",16.790001
"2035","2015-02-02",16.639999
"2036","2015-02-03",16.18
"2037","2015-02-04",16.73
"2038","2015-02-05",16.879999
"2039","2015-02-06",17
"2040","2015-02-09",16.379999
"2041","2015-02-10",16.719999
"2042","2015-02-11",16.559999
"2043","2015-02-12",16.74
"2044","2015-02-13",16.83
"2045","2015-02-17",16.82
"2046","2015-02-18",16.83
"2047","2015-02-19",17.02
"2048","2015-02-20",17.49
"2049","2015-02-23",17.780001
"2050","2015-02-24",18.07
"2051","2015-02-25",17.530001
"2052","2015-02-26",17.35
"2053","2015-02-27",17.190001
"2054","2015-03-02",17.57
"2055","2015-03-03",17.879999
"2056","2015-03-04",17.940001
"2057","2015-03-05",17.48
"2058","2015-03-06",17.18
"2059","2015-03-09",17.190001
"2060","2015-03-10",16.98
"2061","2015-03-11",17.139999
"2062","2015-03-12",18.1
"2063","2015-03-13",18.120001
"2064","2015-03-16",18.700001
"2065","2015-03-17",19.16
"2066","2015-03-18",19.24
"2067","2015-03-19",19.370001
"2068","2015-03-20",19.48
"2069","2015-03-23",19.440001
"2070","2015-03-24",19.58
"2071","2015-03-25",18.780001
"2072","2015-03-26",18.52
"2073","2015-03-27",19.280001
"2074","2015-03-30",19.360001
"2075","2015-03-31",19.25
"2076","2015-04-01",18.84
"2077","2015-04-02",18.91
"2078","2015-04-06",18.559999
"2079","2015-04-07",18.58
"2080","2015-04-08",19.290001
"2081","2015-04-09",19.129999
"2082","2015-04-10",19.049999
"2083","2015-04-13",19.85
"2084","2015-04-14",19.700001
"2085","2015-04-15",19.43
"2086","2015-04-16",19.559999
"2087","2015-04-17",19.42
"2088","2015-04-20",19.57
"2089","2015-04-21",19.83
"2090","2015-04-22",19.67
"2091","2015-04-23",19.75
"2092","2015-04-24",19.889999
"2093","2015-04-27",19.709999
"2094","2015-04-28",21.02
"2095","2015-04-29",20.73
"2096","2015-04-30",20.530001
"2097","2015-05-01",21.559999
"2098","2015-05-04",21.58
"2099","2015-05-05",21.4
"2100","2015-05-06",21.17
"2101","2015-05-07",21.49
"2102","2015-05-08",21.76
"2103","2015-05-11",21.83
"2104","2015-05-12",21.709999
"2105","2015-05-13",21.42
"2106","2015-05-14",21.48
"2107","2015-05-15",21.42
"2108","2015-05-18",21.83
"2109","2015-05-19",21.75
"2110","2015-05-20",20.24
"2111","2015-05-21",20.18
"2112","2015-05-22",20.450001
"2113","2015-05-26",19.559999
"2114","2015-05-27",20.18
"2115","2015-05-28",19.92
"2116","2015-05-29",20.16
"2117","2015-06-01",20.700001
"2118","2015-06-02",20.6
"2119","2015-06-03",20.719999
"2120","2015-06-04",20.379999
"2121","2015-06-05",20.49
"2122","2015-06-08",19.01
"2123","2015-06-09",18.870001
"2124","2015-06-10",19.15
"2125","2015-06-11",19.27
"2126","2015-06-12",19.52
"2127","2015-06-15",19.540001
"2128","2015-06-16",19.549999
"2129","2015-06-17",19.540001
"2130","2015-06-18",19.959999
"2131","2015-06-19",20.23
"2132","2015-06-22",21.209999
"2133","2015-06-23",21.15
"2134","2015-06-24",20.9
"2135","2015-06-25",21.17
"2136","2015-06-26",20.790001
"2137","2015-06-29",20.200001
"2138","2015-06-30",20.76
"2139","2015-07-01",20.059999
"2140","2015-07-02",20.629999
"2141","2015-07-06",20.75
"2142","2015-07-07",21.02
"2143","2015-07-08",20.67
"2144","2015-07-09",20.9
"2145","2015-07-10",21.719999
"2146","2015-07-13",21.99
"2147","2015-07-14",22.450001
"2148","2015-07-15",22.290001
"2149","2015-07-16",22.74
"2150","2015-07-17",22.940001
"2151","2015-07-20",22.879999
"2152","2015-07-21",23.209999
"2153","2015-07-22",23.52
"2154","2015-07-23",23.219999
"2155","2015-07-24",22.73
"2156","2015-07-27",22.35
"2157","2015-07-28",22.82
"2158","2015-07-29",22.93
"2159","2015-07-30",22.860001
"2160","2015-07-31",22.98
"2161","2015-08-03",23.59
"2162","2015-08-04",23.85
"2163","2015-08-05",23.68
"2164","2015-08-06",23.27
"2165","2015-08-07",23.299999
"2166","2015-08-10",23.27
"2167","2015-08-11",23.59
"2168","2015-08-12",23.15
"2169","2015-08-13",23.82
"2170","2015-08-14",24
"2171","2015-08-17",24.4
"2172","2015-08-18",24.040001
"2173","2015-08-19",23.940001
"2174","2015-08-20",22.969999
"2175","2015-08-21",21.67
"2176","2015-08-24",21.219999
"2177","2015-08-25",21.48
"2178","2015-08-26",22.209999
"2179","2015-08-27",22.379999
"2180","2015-08-28",22.299999
"2181","2015-08-31",22.32
"2182","2015-09-01",22.110001
"2183","2015-09-02",23.530001
"2184","2015-09-03",23.42
"2185","2015-09-04",23.719999
"2186","2015-09-08",24.870001
"2187","2015-09-09",24.879999
"2188","2015-09-10",25.379999
"2189","2015-09-11",25.68
"2190","2015-09-14",26.33
"2191","2015-09-15",26.370001
"2192","2015-09-16",26.65
"2193","2015-09-17",27.02
"2194","2015-09-18",26.91
"2195","2015-09-21",26.84
"2196","2015-09-22",26.34
"2197","2015-09-23",26.620001
"2198","2015-09-24",26.389999
"2199","2015-09-25",26.66
"2200","2015-09-28",25.48
"2201","2015-09-29",25.190001
"2202","2015-09-30",25.77
"2203","2015-10-01",26.23
"2204","2015-10-02",26.219999
"2205","2015-10-05",26.49
"2206","2015-10-06",25.5
"2207","2015-10-07",25.629999
"2208","2015-10-08",25.26
"2209","2015-10-09",26.1
"2210","2015-10-12",26.860001
"2211","2015-10-13",24.75
"2212","2015-10-14",24.32
"2213","2015-10-15",24.379999
"2214","2015-10-16",24.1
"2215","2015-10-19",24.68
"2216","2015-10-20",24.57
"2217","2015-10-21",24.26
"2218","2015-10-22",24.620001
"2219","2015-10-23",24.969999
"2220","2015-10-26",26.209999
"2221","2015-10-27",25.360001
"2222","2015-10-28",24.639999
"2223","2015-10-29",24.93
"2224","2015-10-30",24.84
"2225","2015-11-02",25.719999
"2226","2015-11-03",25.41
"2227","2015-11-04",25.030001
"2228","2015-11-05",25.74
"2229","2015-11-06",26.09
"2230","2015-11-09",25.75
"2231","2015-11-10",26.34
"2232","2015-11-11",26.360001
"2233","2015-11-12",25.76
"2234","2015-11-13",25.200001
"2235","2015-11-16",25.02
"2236","2015-11-17",24.950001
"2237","2015-11-18",25.469999
"2238","2015-11-19",25.67
"2239","2015-11-20",25.85
"2240","2015-11-23",25.790001
"2241","2015-11-24",25.34
"2242","2015-11-25",25.08
"2243","2015-11-27",25.219999
"2244","2015-11-30",24.74
"2245","2015-12-01",25.540001
"2246","2015-12-02",25.59
"2247","2015-12-03",24.700001
"2248","2015-12-04",25.48
"2249","2015-12-07",26.49
"2250","2015-12-08",26.1
"2251","2015-12-09",25.33
"2252","2015-12-10",25.440001
"2253","2015-12-11",23.440001
"2254","2015-12-14",23.120001
"2255","2015-12-15",23.200001
"2256","2015-12-16",23.18
"2257","2015-12-17",22.75
"2258","2015-12-18",22.559999
"2259","2015-12-21",23.309999
"2260","2015-12-22",23.370001
"2261","2015-12-23",23.309999
"2262","2015-12-24",23.33
"2263","2015-12-28",23.290001
"2264","2015-12-29",23.42
"2265","2015-12-30",23.01
"2266","2015-12-31",22.65
"2267","2016-01-04",21.879999
"2268","2016-01-05",21.790001
"2269","2016-01-06",21.85
"2270","2016-01-07",20.780001
"2271","2016-01-08",20.280001
"2272","2016-01-11",20.49
"2273","2016-01-12",20.879999
"2274","2016-01-13",19.99
"2275","2016-01-14",20.68
"2276","2016-01-15",20.690001
"2277","2016-01-19",20.26
"2278","2016-01-20",20.83
"2279","2016-01-21",20.82
"2280","2016-01-22",21.51
"2281","2016-01-25",21.57
"2282","2016-01-26",21.58
"2283","2016-01-27",21.25
"2284","2016-01-28",19.92
"2285","2016-01-29",21.309999
"2286","2016-02-01",22.379999
"2287","2016-02-02",21.290001
"2288","2016-02-03",20.84
"2289","2016-02-04",20.76
"2290","2016-02-05",19.700001
"2291","2016-02-08",19.34
"2292","2016-02-09",20.08
"2293","2016-02-10",20.129999
"2294","2016-02-11",20.49
"2295","2016-02-12",21.25
"2296","2016-02-16",21.440001
"2297","2016-02-17",21.48
"2298","2016-02-18",21.299999
"2299","2016-02-19",21.360001
"2300","2016-02-22",22.389999
"2301","2016-02-23",22.530001
"2302","2016-02-24",23.370001
"2303","2016-02-25",23.200001
"2304","2016-02-26",22.299999
"2305","2016-02-29",22
"2306","2016-03-01",22.299999
"2307","2016-03-02",22.4
"2308","2016-03-03",22.25
"2309","2016-03-04",21.98
"2310","2016-03-07",21.9
"2311","2016-03-08",19.91
"2312","2016-03-09",20.09
"2313","2016-03-10",20
"2314","2016-03-11",20.16
"2315","2016-03-14",20.110001
"2316","2016-03-15",20.26
"2317","2016-03-16",20.26
"2318","2016-03-17",19.870001
"2319","2016-03-18",20.309999
"2320","2016-03-21",20.17
"2321","2016-03-22",20.129999
"2322","2016-03-23",20.57
"2323","2016-03-24",20.24
"2324","2016-03-28",20.790001
"2325","2016-03-29",21.040001
"2326","2016-03-30",21.280001
"2327","2016-03-31",21.120001
"2328","2016-04-01",21.33
"2329","2016-04-04",20.41
"2330","2016-04-05",20.09
"2331","2016-04-06",19.99
"2332","2016-04-07",19.440001
"2333","2016-04-08",19.370001
"2334","2016-04-11",19.15
"2335","2016-04-12",19.110001
"2336","2016-04-13",19.98
"2337","2016-04-14",20.6
"2338","2016-04-15",20.83
"2339","2016-04-18",20.99
"2340","2016-04-19",21.280001
"2341","2016-04-20",20.99
"2342","2016-04-21",20.530001
"2343","2016-04-22",20.440001
"2344","2016-04-25",20.370001
"2345","2016-04-26",20.33
"2346","2016-04-27",20.6
"2347","2016-04-28",20.120001
"2348","2016-04-29",19.790001
"2349","2016-05-02",19.84
"2350","2016-05-03",19.93
"2351","2016-05-04",19.33
"2352","2016-05-05",19.33
"2353","2016-05-06",19
"2354","2016-05-09",19.459999
"2355","2016-05-10",19.34
"2356","2016-05-11",19.059999
"2357","2016-05-12",18.17
"2358","2016-05-13",18.280001
"2359","2016-05-16",18.32
"2360","2016-05-17",18.33
"2361","2016-05-18",18.290001
"2362","2016-05-19",17.92
"2363","2016-05-20",18.110001
"2364","2016-05-23",17.709999
"2365","2016-05-24",18.07
"2366","2016-05-25",18.040001
"2367","2016-05-26",17.67
"2368","2016-05-27",18.25
"2369","2016-05-31",17.93
"2370","2016-06-01",17.93
"2371","2016-06-02",17.969999
"2372","2016-06-03",17.73
"2373","2016-06-06",17.959999
"2374","2016-06-07",18.549999
"2375","2016-06-08",18.35
"2376","2016-06-09",18.43
"2377","2016-06-10",18.09
"2378","2016-06-13",17.309999
"2379","2016-06-14",16.77
"2380","2016-06-15",16.66
"2381","2016-06-16",16.469999
"2382","2016-06-17",16.299999
"2383","2016-06-20",16.309999
"2384","2016-06-21",16.34
"2385","2016-06-22",16.200001
"2386","2016-06-23",16.290001
"2387","2016-06-24",15.46
"2388","2016-06-27",15.15
"2389","2016-06-28",15.73
"2390","2016-06-29",16.41
"2391","2016-06-30",16.559999
"2392","2016-07-01",16.639999
"2393","2016-07-05",16.459999
"2394","2016-07-06",16.4
"2395","2016-07-07",16.65
"2396","2016-07-08",17.110001
"2397","2016-07-11",17.24
"2398","2016-07-12",18.01
"2399","2016-07-13",18.209999
"2400","2016-07-14",18.57
"2401","2016-07-15",18.639999
"2402","2016-07-18",18.51
"2403","2016-07-19",18.290001
"2404","2016-07-20",18.129999
"2405","2016-07-21",17.4
"2406","2016-07-22",17.58
"2407","2016-07-25",17.280001
"2408","2016-07-26",18.67
"2409","2016-07-27",18.559999
"2410","2016-07-28",18.709999
"2411","2016-07-29",18.33
"2412","2016-08-01",18.200001
"2413","2016-08-02",17.01
"2414","2016-08-03",16.9
"2415","2016-08-04",17.030001
"2416","2016-08-05",17.26
"2417","2016-08-08",17.15
"2418","2016-08-09",17
"2419","2016-08-10",17.129999
"2420","2016-08-11",17.07
"2421","2016-08-12",16.889999
"2422","2016-08-15",17.049999
"2423","2016-08-16",16.809999
"2424","2016-08-17",16.709999
"2425","2016-08-18",16.65
"2426","2016-08-19",16.16
"2427","2016-08-22",16.049999
"2428","2016-08-23",15.96
"2429","2016-08-24",16.110001
"2430","2016-08-25",16.01
"2431","2016-08-26",15.81
"2432","2016-08-29",15.76
"2433","2016-08-30",16.09
"2434","2016-08-31",15.95
"2435","2016-09-01",15.81
"2436","2016-09-02",15.85
"2437","2016-09-06",16.27
"2438","2016-09-07",16.73
"2439","2016-09-08",16.75
"2440","2016-09-09",16.219999
"2441","2016-09-12",16.780001
"2442","2016-09-13",17.190001
"2443","2016-09-14",17.18
"2444","2016-09-15",17.530001
"2445","2016-09-16",17.15
"2446","2016-09-19",17.219999
"2447","2016-09-20",17.24
"2448","2016-09-21",17.190001
"2449","2016-09-22",17.299999
"2450","2016-09-23",17.27
"2451","2016-09-26",16.940001
"2452","2016-09-27",17.33
"2453","2016-09-28",17.559999
"2454","2016-09-29",17.15
"2455","2016-09-30",17.24
"2456","2016-10-03",17.66
"2457","2016-10-04",17.83
"2458","2016-10-05",17.860001
"2459","2016-10-06",17.620001
"2460","2016-10-07",17.389999
"2461","2016-10-10",17.84
"2462","2016-10-11",17.860001
"2463","2016-10-12",17.77
"2464","2016-10-13",18.219999
"2465","2016-10-14",17.84
"2466","2016-10-17",17.77
"2467","2016-10-18",17.780001
"2468","2016-10-19",18.24
"2469","2016-10-20",18.6
"2470","2016-10-21",18.57
"2471","2016-10-24",18.75
"2472","2016-10-25",18.07
"2473","2016-10-26",17.549999
"2474","2016-10-27",17.360001
"2475","2016-10-28",17.26
"2476","2016-10-31",17.48
"2477","2016-11-01",17.280001
"2478","2016-11-02",16.959999
"2479","2016-11-03",16.93
"2480","2016-11-04",17.01
"2481","2016-11-07",17.85
"2482","2016-11-08",18.25
"2483","2016-11-09",18.469999
"2484","2016-11-10",19.200001
"2485","2016-11-11",19.25
"2486","2016-11-14",19.73
"2487","2016-11-15",20.440001
"2488","2016-11-16",20.209999
"2489","2016-11-17",20.74
"2490","2016-11-18",20.73
"2491","2016-11-21",20.67
"2492","2016-11-22",20.719999
"2493","2016-11-23",20.98
"2494","2016-11-25",21.059999
"2495","2016-11-28",20.6
"2496","2016-11-29",20.700001
"2497","2016-11-30",20.09
"2498","2016-12-01",20.4
"2499","2016-12-02",20.93
"2500","2016-12-05",20.9
"2501","2016-12-06",21.190001
"2502","2016-12-07",21.889999
"2503","2016-12-08",21.83
"2504","2016-12-09",21.9
"2505","2016-12-12",21.620001
"2506","2016-12-13",22.530001
"2507","2016-12-14",22.15
"2508","2016-12-15",22.49
"2509","2016-12-16",22.18
"2510","2016-12-19",22.51
"2511","2016-12-20",22.790001
"2512","2016-12-21",22.709999
"2513","2016-12-22",22.190001
"2514","2016-12-23",22.27
"2515","2016-12-27",22.280001
"2516","2016-12-28",22.030001
"2517","2016-12-29",22.139999
"2518","2016-12-30",22.42
"2519","2017-01-03",22.389999
"2520","2017-01-04",22.65
"2521","2017-01-05",22.27
"2522","2017-01-06",21.83
"2523","2017-01-09",22.049999
"2524","2017-01-10",22.51
"2525","2017-01-11",22.780001
"2526","2017-01-12",21.82
"2527","2017-01-13",21.76
"2528","2017-01-17",21.34
"2529","2017-01-18",21.49
"2530","2017-01-19",21.360001
"2531","2017-01-20",21.41
"2532","2017-01-23",21.040001
"2533","2017-01-24",21.42
"2534","2017-01-25",21.77
"2535","2017-01-26",21.1
"2536","2017-01-27",19.65
"2537","2017-01-30",19.360001
"2538","2017-01-31",19.610001
"2539","2017-02-01",19.379999
"2540","2017-02-02",19.370001
"2541","2017-02-03",19.5
"2542","2017-02-06",19.5
"2543","2017-02-07",18.860001
"2544","2017-02-08",19.290001
"2545","2017-02-09",19.969999
"2546","2017-02-10",19.799999
"2547","2017-02-13",19.84
"2548","2017-02-14",19.66
"2549","2017-02-15",19.91
"2550","2017-02-16",19.84
"2551","2017-02-17",20.110001
"2552","2017-02-21",20.1
"2553","2017-02-22",19.92
"2554","2017-02-23",19.610001
"2555","2017-02-24",19.57
"2556","2017-02-27",19.969999
"2557","2017-02-28",19.959999
"2558","2017-03-01",20.5
"2559","2017-03-02",19.889999
"2560","2017-03-03",20.200001
"2561","2017-03-06",19.41
"2562","2017-03-07",19.26
"2563","2017-03-08",19.379999
"2564","2017-03-09",19.08
"2565","2017-03-10",20.040001
"2566","2017-03-13",20.040001
"2567","2017-03-14",19.629999
"2568","2017-03-15",20.09
"2569","2017-03-16",20.02
"2570","2017-03-17",20.16
"2571","2017-03-20",20.290001
"2572","2017-03-21",19.76
"2573","2017-03-22",19.799999
"2574","2017-03-23",19.92
"2575","2017-03-24",19.940001
"2576","2017-03-27",20.290001
"2577","2017-03-28",20.82
"2578","2017-03-29",20.639999
"2579","2017-03-30",20.73
"2580","2017-03-31",20.610001
"2581","2017-04-03",20.639999
"2582","2017-04-04",20.51
"2583","2017-04-05",20.57
"2584","2017-04-06",20.91
"2585","2017-04-07",21.1
"2586","2017-04-10",21.25
"2587","2017-04-11",21.540001
"2588","2017-04-12",21.200001
"2589","2017-04-13",20.73
"2590","2017-04-17",20.92
"2591","2017-04-18",20.790001
"2592","2017-04-19",21.200001
"2593","2017-04-20",21.389999
"2594","2017-04-21",21.530001
"2595","2017-04-24",21.75
"2596","2017-04-25",22.469999
"2597","2017-04-26",22.25
"2598","2017-04-27",22.139999
"2599","2017-04-28",21.83
"2600","2017-05-01",21.620001
"2601","2017-05-02",22.059999
"2602","2017-05-03",21.9
"2603","2017-05-04",21.540001
"2604","2017-05-05",21.51
"2605","2017-05-08",21.41
"2606","2017-05-09",21.84
"2607","2017-05-10",21.629999
"2608","2017-05-11",21.58
"2609","2017-05-12",21.23
"2610","2017-05-15",21.26
"2611","2017-05-16",21.51
"2612","2017-05-17",20.959999
"2613","2017-05-18",21.01
"2614","2017-05-19",21.280001
"2615","2017-05-22",21.57
"2616","2017-05-23",22.08
"2617","2017-05-24",22.370001
"2618","2017-05-25",22.809999
"2619","2017-05-26",22.950001
"2620","2017-05-30",22.49
"2621","2017-05-31",22.42
"2622","2017-06-01",22.65
"2623","2017-06-02",22.85
"2624","2017-06-05",22.74
"2625","2017-06-06",22.620001
"2626","2017-06-07",23.01
"2627","2017-06-08",22.77
"2628","2017-06-09",22.77
"2629","2017-06-12",22.809999
"2630","2017-06-13",23.049999
"2631","2017-06-14",23.360001
"2632","2017-06-15",23.030001
"2633","2017-06-16",22.790001
"2634","2017-06-19",22.92
"2635","2017-06-20",22.469999
"2636","2017-06-21",22.540001
"2637","2017-06-22",22.33
"2638","2017-06-23",22.4
"2639","2017-06-26",22.639999
"2640","2017-06-27",22.709999
"2641","2017-06-28",22.959999
"2642","2017-06-29",22.85
"2643","2017-06-30",22.83
"2644","2017-07-03",23.02
"2645","2017-07-05",23.040001
"2646","2017-07-06",22.879999
"2647","2017-07-07",23.360001
"2648","2017-07-10",23.110001
"2649","2017-07-11",22.93
"2650","2017-07-12",23.290001
"2651","2017-07-13",23.75
"2652","2017-07-14",23.43
"2653","2017-07-17",23.530001
"2654","2017-07-18",23.26
"2655","2017-07-19",23.33
"2656","2017-07-20",23.33
"2657","2017-07-21",23.450001
"2658","2017-07-24",22.76
"2659","2017-07-25",22.77
"2660","2017-07-26",22.07
"2661","2017-07-27",21.709999
"2662","2017-07-28",22.059999
"2663","2017-07-31",21.93
"2664","2017-08-01",21.98
"2665","2017-08-02",22.129999
"2666","2017-08-03",22.129999
"2667","2017-08-04",22.43
"2668","2017-08-07",22.139999
"2669","2017-08-08",21.809999
"2670","2017-08-09",21.85
"2671","2017-08-10",21.459999
"2672","2017-08-11",21.32
"2673","2017-08-14",21.67
"2674","2017-08-15",21.82
"2675","2017-08-16",21.809999
"2676","2017-08-17",20.49
"2677","2017-08-18",20.280001
"2678","2017-08-21",20.200001
"2679","2017-08-22",20.299999
"2680","2017-08-23",19.639999
"2681","2017-08-24",19.34
"2682","2017-08-25",19.85
"2683","2017-08-28",19.59
"2684","2017-08-29",19.709999
"2685","2017-08-30",19.719999
"2686","2017-08-31",19.809999
"2687","2017-09-01",19.82
"2688","2017-09-05",19.16
"2689","2017-09-06",18.85
"2690","2017-09-07",18.25
"2691","2017-09-08",18.700001
"2692","2017-09-11",19.379999
"2693","2017-09-12",19.780001
"2694","2017-09-13",19.35
"2695","2017-09-14",19.370001
"2696","2017-09-15",19.379999
"2697","2017-09-18",19.16
"2698","2017-09-19",19.040001
"2699","2017-09-20",19.25
"2700","2017-09-21",18.9
"2701","2017-09-22",18.620001
"2702","2017-09-25",18.870001
"2703","2017-09-26",18.700001
"2704","2017-09-27",18.549999
"2705","2017-09-28",18.51
"2706","2017-09-29",18.530001
"2707","2017-10-02",18.51
"2708","2017-10-03",19.82
"2709","2017-10-04",19.33
"2710","2017-10-05",19.290001
"2711","2017-10-06",19.639999
"2712","2017-10-09",19.49
"2713","2017-10-10",20.23
"2714","2017-10-11",20.530001
"2715","2017-10-12",20.34
"2716","2017-10-13",20.370001
"2717","2017-10-16",20.24
"2718","2017-10-17",20.18
"2719","2017-10-18",20.07
"2720","2017-10-19",20.34
"2721","2017-10-20",20.35
"2722","2017-10-23",19.879999
"2723","2017-10-24",20.620001
"2724","2017-10-25",19.719999
"2725","2017-10-26",19.59
"2726","2017-10-27",19.379999
"2727","2017-10-30",18.940001
"2728","2017-10-31",19.15
"2729","2017-11-01",18.950001
"2730","2017-11-02",18.92
"2731","2017-11-03",19.190001
"2732","2017-11-06",19.32
"2733","2017-11-07",18.92
"2734","2017-11-08",18.799999
"2735","2017-11-09",18.83
"2736","2017-11-10",18.99
"2737","2017-11-13",18.950001
"2738","2017-11-14",19.629999
"2739","2017-11-15",20.15
"2740","2017-11-16",20.26
"2741","2017-11-17",19.99
"2742","2017-11-20",19.780001
"2743","2017-11-21",19.98
"2744","2017-11-22",19.9
"2745","2017-11-24",19.84
"2746","2017-11-27",19.68
"2747","2017-11-28",20.120001
"2748","2017-11-29",20.959999
"2749","2017-11-30",21.469999
"2750","2017-12-01",21.309999
"2751","2017-12-04",21.969999
"2752","2017-12-05",21.66
"2753","2017-12-06",21.620001
"2754","2017-12-07",21.870001
"2755","2017-12-08",22.08
"2756","2017-12-11",22.190001
"2757","2017-12-12",21.59
"2758","2017-12-13",21.49
"2759","2017-12-14",21.18
"2760","2017-12-15",21.290001
"2761","2017-12-18",21.82
"2762","2017-12-19",21.59
"2763","2017-12-20",21.959999
"2764","2017-12-21",22.43
"2765","2017-12-22",22.440001
"2766","2017-12-26",22.58
"2767","2017-12-27",22.5
"2768","2017-12-28",22.540001
"2769","2017-12-29",22.34
"2770","2018-01-02",22.379999
"2771","2018-01-03",21.59
"2772","2018-01-04",21.690001
"2773","2018-01-05",21.379999
"2774","2018-01-08",21.280001
"2775","2018-01-09",21.469999
"2776","2018-01-10",21.59
"2777","2018-01-11",22.34
"2778","2018-01-12",22.93
"2779","2018-01-16",22.299999
"2780","2018-01-17",22.450001
"2781","2018-01-18",22.48
"2782","2018-01-19",22.57
"2783","2018-01-22",22.59
"2784","2018-01-23",22.530001
"2785","2018-01-24",22.049999
"2786","2018-01-25",20.690001
"2787","2018-01-26",20.5
"2788","2018-01-29",20.280001
"2789","2018-01-30",20.65
"2790","2018-01-31",20.860001
"2791","2018-02-01",20.940001
"2792","2018-02-02",20.33
"2793","2018-02-05",19.82
"2794","2018-02-06",20.35
"2795","2018-02-07",20.389999
"2796","2018-02-08",19.83
"2797","2018-02-09",19.889999
"2798","2018-02-12",19.870001
"2799","2018-02-13",19.959999
"2800","2018-02-14",20.139999
"2801","2018-02-15",20.299999
"2802","2018-02-16",20.299999
"2803","2018-02-20",20.02
"2804","2018-02-21",20.74
"2805","2018-02-22",20.85
"2806","2018-02-23",21.32
"2807","2018-02-26",21.73
"2808","2018-02-27",21.35
"2809","2018-02-28",21.049999
"2810","2018-03-01",21.08
"2811","2018-03-02",21.290001
"2812","2018-03-05",21.27
"2813","2018-03-06",21.440001
"2814","2018-03-07",21.5
"2815","2018-03-08",21.709999
"2816","2018-03-09",22
"2817","2018-03-12",22.040001
"2818","2018-03-13",22.35
"2819","2018-03-14",22.34
"2820","2018-03-15",22.26
"2821","2018-03-16",22.59
"2822","2018-03-19",22.17
"2823","2018-03-20",22.299999
"2824","2018-03-21",21.780001
"2825","2018-03-22",21.27
"2826","2018-03-23",20.84
"2827","2018-03-26",20.48
"2828","2018-03-27",19.950001
"2829","2018-03-28",20.17
"2830","2018-03-29",20.32
"2831","2018-04-02",19.73
"2832","2018-04-03",20.15
"2833","2018-04-04",20.48
"2834","2018-04-05",20.639999
"2835","2018-04-06",19.950001
"2836","2018-04-09",19.48
"2837","2018-04-10",19.360001
"2838","2018-04-11",19.33
"2839","2018-04-12",19.549999
"2840","2018-04-13",19.51
"2841","2018-04-16",19.77
"2842","2018-04-17",19.809999
"2843","2018-04-18",19.969999
