"","date","HALL"
"1936","2014-09-10",9.62
"1937","2014-09-11",9.61
"1938","2014-09-12",9.7
"1939","2014-09-15",9.76
"1940","2014-09-16",10.22
"1941","2014-09-17",10.18
"1942","2014-09-18",10.71
"1943","2014-09-19",10.62
"1944","2014-09-22",10.22
"1945","2014-09-23",10.29
"1946","2014-09-24",10.62
"1947","2014-09-25",10.16
"1948","2014-09-26",10.38
"1949","2014-09-29",10.36
"1950","2014-09-30",10.31
"1951","2014-10-01",10.19
"1952","2014-10-02",10.64
"1953","2014-10-03",10.58
"1954","2014-10-06",10.32
"1955","2014-10-07",10.16
"1956","2014-10-08",10.56
"1957","2014-10-09",10.27
"1958","2014-10-10",10.65
"1959","2014-10-13",10.6
"1960","2014-10-14",10.47
"1961","2014-10-15",10.27
"1962","2014-10-16",10.51
"1963","2014-10-17",10.94
"1964","2014-10-20",10.78
"1965","2014-10-21",10.52
"1966","2014-10-22",10.43
"1967","2014-10-23",10.2
"1968","2014-10-24",10.16
"1969","2014-10-27",10.31
"1970","2014-10-28",10.92
"1971","2014-10-29",10.9
"1972","2014-10-30",11
"1973","2014-10-31",11.66
"1974","2014-11-03",11.66
"1975","2014-11-04",11.92
"1976","2014-11-05",11.7
"1977","2014-11-06",11.75
"1978","2014-11-07",11.7
"1979","2014-11-10",11.37
"1980","2014-11-11",11.26
"1981","2014-11-12",11.16
"1982","2014-11-13",11.45
"1983","2014-11-14",11.39
"1984","2014-11-17",11.87
"1985","2014-11-18",12.05
"1986","2014-11-19",11.47
"1987","2014-11-20",11.51
"1988","2014-11-21",11.76
"1989","2014-11-24",11.92
"1990","2014-11-25",11.88
"1991","2014-11-26",11.99
"1992","2014-11-28",11.79
"1993","2014-12-01",11.1
"1994","2014-12-02",11.55
"1995","2014-12-03",11.77
"1996","2014-12-04",11.75
"1997","2014-12-05",11.95
"1998","2014-12-08",11.89
"1999","2014-12-09",11.98
"2000","2014-12-10",11.62
"2001","2014-12-11",11.84
"2002","2014-12-12",11.67
"2003","2014-12-15",11.4
"2004","2014-12-16",11.24
"2005","2014-12-17",11.56
"2006","2014-12-18",11.44
"2007","2014-12-19",11.47
"2008","2014-12-22",11.45
"2009","2014-12-23",11.5
"2010","2014-12-24",11.58
"2011","2014-12-26",11.77
"2012","2014-12-29",12
"2013","2014-12-30",12.19
"2014","2014-12-31",12.09
"2015","2015-01-02",12.11
"2016","2015-01-05",11.97
"2017","2015-01-06",11.52
"2018","2015-01-07",11.4
"2019","2015-01-08",11.67
"2020","2015-01-09",11.59
"2021","2015-01-12",11.32
"2022","2015-01-13",11.39
"2023","2015-01-14",11.28
"2024","2015-01-15",11.01
"2025","2015-01-16",11.08
"2026","2015-01-20",11.07
"2027","2015-01-21",11.36
"2028","2015-01-22",11.62
"2029","2015-01-23",11.41
"2030","2015-01-26",11.25
"2031","2015-01-27",11.28
"2032","2015-01-28",11.07
"2033","2015-01-29",11.27
"2034","2015-01-30",11.04
"2035","2015-02-02",11.16
"2036","2015-02-03",11.52
"2037","2015-02-04",11.26
"2038","2015-02-05",11.29
"2039","2015-02-06",11.22
"2040","2015-02-09",11.05
"2041","2015-02-10",10.97
"2042","2015-02-11",10.65
"2043","2015-02-12",10.64
"2044","2015-02-13",10.48
"2045","2015-02-17",10.59
"2046","2015-02-18",10.68
"2047","2015-02-19",10.81
"2048","2015-02-20",10.87
"2049","2015-02-23",10.92
"2050","2015-02-24",10.87
"2051","2015-02-25",11.1
"2052","2015-02-26",11.38
"2053","2015-02-27",11.28
"2054","2015-03-02",11.21
"2055","2015-03-03",11.07
"2056","2015-03-04",10.75
"2057","2015-03-05",10.7
"2058","2015-03-06",10.88
"2059","2015-03-09",11.22
"2060","2015-03-10",11.12
"2061","2015-03-11",11.03
"2062","2015-03-12",11.32
"2063","2015-03-13",11.27
"2064","2015-03-16",11.19
"2065","2015-03-17",11.07
"2066","2015-03-18",11.25
"2067","2015-03-19",11.06
"2068","2015-03-20",10.45
"2069","2015-03-23",10.23
"2070","2015-03-24",10.35
"2071","2015-03-25",10.26
"2072","2015-03-26",10.35
"2073","2015-03-27",10.45
"2074","2015-03-30",10.63
"2075","2015-03-31",10.6
"2076","2015-04-01",10.79
"2077","2015-04-02",11.1
"2078","2015-04-06",10.95
"2079","2015-04-07",10.65
"2080","2015-04-08",10.57
"2081","2015-04-09",10.76
"2082","2015-04-10",10.88
"2083","2015-04-13",11.2
"2084","2015-04-14",11.93
"2085","2015-04-15",11.45
"2086","2015-04-16",11.39
"2087","2015-04-17",11.28
"2088","2015-04-20",11.42
"2089","2015-04-21",11.44
"2090","2015-04-22",11.37
"2091","2015-04-23",11.28
"2092","2015-04-24",11.27
"2093","2015-04-27",11.43
"2094","2015-04-28",11.59
"2095","2015-04-29",11.32
"2096","2015-04-30",11.08
"2097","2015-05-01",11.2
"2098","2015-05-04",11.22
"2099","2015-05-05",11.27
"2100","2015-05-06",11.11
"2101","2015-05-07",11.12
"2102","2015-05-08",11.34
"2103","2015-05-11",11.29
"2104","2015-05-12",11.28
"2105","2015-05-13",11.37
"2106","2015-05-14",11.68
"2107","2015-05-15",11.43
"2108","2015-05-18",11.53
"2109","2015-05-19",11.65
"2110","2015-05-20",11.71
"2111","2015-05-21",11.68
"2112","2015-05-22",11.65
"2113","2015-05-26",11.42
"2114","2015-05-27",11.32
"2115","2015-05-28",11.14
"2116","2015-05-29",11.1
"2117","2015-06-01",11.44
"2118","2015-06-02",11.49
"2119","2015-06-03",11.41
"2120","2015-06-04",11.4
"2121","2015-06-05",11.39
"2122","2015-06-08",11.34
"2123","2015-06-09",11.17
"2124","2015-06-10",11.63
"2125","2015-06-11",11.64
"2126","2015-06-12",11.56
"2127","2015-06-15",11.48
"2128","2015-06-16",11.54
"2129","2015-06-17",11.49
"2130","2015-06-18",11.61
"2131","2015-06-19",11.69
"2132","2015-06-22",11.96
"2133","2015-06-23",12.01
"2134","2015-06-24",11.83
"2135","2015-06-25",11.84
"2136","2015-06-26",11.75
"2137","2015-06-29",11.37
"2138","2015-06-30",11.38
"2139","2015-07-01",11.73
"2140","2015-07-02",11.65
"2141","2015-07-06",11.54
"2142","2015-07-07",11.47
"2143","2015-07-08",11.34
"2144","2015-07-09",11.36
"2145","2015-07-10",11.42
"2146","2015-07-13",11.45
"2147","2015-07-14",11.49
"2148","2015-07-15",11.46
"2149","2015-07-16",11.47
"2150","2015-07-17",11.43
"2151","2015-07-20",11.15
"2152","2015-07-21",11.2
"2153","2015-07-22",11.28
"2154","2015-07-23",11.15
"2155","2015-07-24",11.09
"2156","2015-07-27",10.95
"2157","2015-07-28",10.86
"2158","2015-07-29",10.59
"2159","2015-07-30",10.47
"2160","2015-07-31",10.68
"2161","2015-08-03",10.79
"2162","2015-08-04",10.6
"2163","2015-08-05",10.81
"2164","2015-08-06",10.77
"2165","2015-08-07",11.02
"2166","2015-08-10",11.13
"2167","2015-08-11",11.24
"2168","2015-08-12",11.29
"2169","2015-08-13",10.63
"2170","2015-08-14",11.29
"2171","2015-08-17",11.79
"2172","2015-08-18",11.77
"2173","2015-08-19",11.79
"2174","2015-08-20",11.48
"2175","2015-08-21",11.67
"2176","2015-08-24",11.13
"2177","2015-08-25",11.01
"2178","2015-08-26",11.15
"2179","2015-08-27",11.25
"2180","2015-08-28",11.41
"2181","2015-08-31",11.49
"2182","2015-09-01",11.3
"2183","2015-09-02",11.41
"2184","2015-09-03",11.29
"2185","2015-09-04",11.48
"2186","2015-09-08",11.44
"2187","2015-09-09",11.37
"2188","2015-09-10",11.5
"2189","2015-09-11",11.71
"2190","2015-09-14",11.46
"2191","2015-09-15",11.49
"2192","2015-09-16",11.36
"2193","2015-09-17",11.27
"2194","2015-09-18",11.19
"2195","2015-09-21",11.03
"2196","2015-09-22",11.13
"2197","2015-09-23",11.28
"2198","2015-09-24",11.28
"2199","2015-09-25",11.31
"2200","2015-09-28",11.24
"2201","2015-09-29",11.41
"2202","2015-09-30",11.49
"2203","2015-10-01",11.42
"2204","2015-10-02",11.31
"2205","2015-10-05",11.84
"2206","2015-10-06",11.94
"2207","2015-10-07",12
"2208","2015-10-08",12.19
"2209","2015-10-09",12.21
"2210","2015-10-12",12.3
"2211","2015-10-13",12.32
"2212","2015-10-14",12.14
"2213","2015-10-15",12.4
"2214","2015-10-16",12.46
"2215","2015-10-19",12.46
"2216","2015-10-20",12.33
"2217","2015-10-21",12.2
"2218","2015-10-22",12.39
"2219","2015-10-23",12.49
"2220","2015-10-26",12.39
"2221","2015-10-27",12.11
"2222","2015-10-28",12.96
"2223","2015-10-29",13.16
"2224","2015-10-30",12.99
"2225","2015-11-02",12.97
"2226","2015-11-03",12.88
"2227","2015-11-04",12.57
"2228","2015-11-05",12.63
"2229","2015-11-06",12.96
"2230","2015-11-09",12.72
"2231","2015-11-10",12.81
"2232","2015-11-11",12.82
"2233","2015-11-12",12.7
"2234","2015-11-13",12.49
"2235","2015-11-16",12.5
"2236","2015-11-17",12.29
"2237","2015-11-18",12.4
"2238","2015-11-19",12.42
"2239","2015-11-20",12.4
"2240","2015-11-23",12.4
"2241","2015-11-24",12.6
"2242","2015-11-25",12.5
"2243","2015-11-27",12.46
"2244","2015-11-30",12.75
"2245","2015-12-01",12.7
"2246","2015-12-02",12.89
"2247","2015-12-03",12.61
"2248","2015-12-04",12.59
"2249","2015-12-07",12.5
"2250","2015-12-08",12.35
"2251","2015-12-09",12.14
"2252","2015-12-10",12.12
"2253","2015-12-11",12.1
"2254","2015-12-14",11.83
"2255","2015-12-15",12.18
"2256","2015-12-16",12.39
"2257","2015-12-17",12.35
"2258","2015-12-18",12.12
"2259","2015-12-21",11.73
"2260","2015-12-22",12.01
"2261","2015-12-23",11.92
"2262","2015-12-24",12.04
"2263","2015-12-28",11.89
"2264","2015-12-29",12.48
"2265","2015-12-30",12.11
"2266","2015-12-31",11.69
"2267","2016-01-04",11.52
"2268","2016-01-05",11.52
"2269","2016-01-06",11.52
"2270","2016-01-07",11.22
"2271","2016-01-08",11.51
"2272","2016-01-11",11.24
"2273","2016-01-12",11.05
"2274","2016-01-13",10.39
"2275","2016-01-14",10.71
"2276","2016-01-15",10.57
"2277","2016-01-19",10.61
"2278","2016-01-20",10.67
"2279","2016-01-21",10.92
"2280","2016-01-22",11.1
"2281","2016-01-25",10.35
"2282","2016-01-26",10.3
"2283","2016-01-27",10.31
"2284","2016-01-28",10.56
"2285","2016-01-29",10.9
"2286","2016-02-01",10.8
"2287","2016-02-02",10.83
"2288","2016-02-03",10.61
"2289","2016-02-04",10.43
"2290","2016-02-05",10.25
"2291","2016-02-08",10.38
"2292","2016-02-09",10.34
"2293","2016-02-10",10.37
"2294","2016-02-11",10.32
"2295","2016-02-12",10.43
"2296","2016-02-16",10.22
"2297","2016-02-17",10.11
"2298","2016-02-18",9.98
"2299","2016-02-19",10.01
"2300","2016-02-22",10
"2301","2016-02-23",10.01
"2302","2016-02-24",9.97
"2303","2016-02-25",10.05
"2304","2016-02-26",10.01
"2305","2016-02-29",9.98
"2306","2016-03-01",10.15
"2307","2016-03-02",10.3
"2308","2016-03-03",10.37
"2309","2016-03-04",10.42
"2310","2016-03-07",10.65
"2311","2016-03-08",10.38
"2312","2016-03-09",10.36
"2313","2016-03-10",10.42
"2314","2016-03-11",10.27
"2315","2016-03-14",10.48
"2316","2016-03-15",10.4
"2317","2016-03-16",10.49
"2318","2016-03-17",10.71
"2319","2016-03-18",10.87
"2320","2016-03-21",11.11
"2321","2016-03-22",11.21
"2322","2016-03-23",11.19
"2323","2016-03-24",11.26
"2324","2016-03-28",11.28
"2325","2016-03-29",11.55
"2326","2016-03-30",11.58
"2327","2016-03-31",11.5
"2328","2016-04-01",11.49
"2329","2016-04-04",11.51
"2330","2016-04-05",11.63
"2331","2016-04-06",11.46
"2332","2016-04-07",11.49
"2333","2016-04-08",11.17
"2334","2016-04-11",11.15
"2335","2016-04-12",11.24
"2336","2016-04-13",11.55
"2337","2016-04-14",11.48
"2338","2016-04-15",11.56
"2339","2016-04-18",11.46
"2340","2016-04-19",11.35
"2341","2016-04-20",11.35
"2342","2016-04-21",11.06
"2343","2016-04-22",11.1
"2344","2016-04-25",11.01
"2345","2016-04-26",11.09
"2346","2016-04-27",11.14
"2347","2016-04-28",10.92
"2348","2016-04-29",11.29
"2349","2016-05-02",11.24
"2350","2016-05-03",10.99
"2351","2016-05-04",10.94
"2352","2016-05-05",10.87
"2353","2016-05-06",10.42
"2354","2016-05-09",10.52
"2355","2016-05-10",11.16
"2356","2016-05-11",10.85
"2357","2016-05-12",10.75
"2358","2016-05-13",10.63
"2359","2016-05-16",10.62
"2360","2016-05-17",10.06
"2361","2016-05-18",10.28
"2362","2016-05-19",10.11
"2363","2016-05-20",10.41
"2364","2016-05-23",10.38
"2365","2016-05-24",10.46
"2366","2016-05-25",10.5
"2367","2016-05-26",10.47
"2368","2016-05-27",10.55
"2369","2016-05-31",9.77
"2370","2016-06-01",9.67
"2371","2016-06-02",9.83
"2372","2016-06-03",9.59
"2373","2016-06-06",9.89
"2374","2016-06-07",10.01
"2375","2016-06-08",10.21
"2376","2016-06-09",10.27
"2377","2016-06-10",10.49
"2378","2016-06-13",10.33
"2379","2016-06-14",10.84
"2380","2016-06-15",10.98
"2381","2016-06-16",11.1
"2382","2016-06-17",10.59
"2383","2016-06-20",10.67
"2384","2016-06-21",11.1
"2385","2016-06-22",11.1
"2386","2016-06-23",11.5
"2387","2016-06-24",11.15
"2388","2016-06-27",11.02
"2389","2016-06-28",11.18
"2390","2016-06-29",11.31
"2391","2016-06-30",11.59
"2392","2016-07-01",11.38
"2393","2016-07-05",11.22
"2394","2016-07-06",11.21
"2395","2016-07-07",11
"2396","2016-07-08",11.43
"2397","2016-07-11",11.25
"2398","2016-07-12",11.37
"2399","2016-07-13",11.3
"2400","2016-07-14",11.35
"2401","2016-07-15",11.25
"2402","2016-07-18",11.34
"2403","2016-07-19",11.27
"2404","2016-07-20",11.48
"2405","2016-07-21",11.32
"2406","2016-07-22",11.41
"2407","2016-07-25",11.11
"2408","2016-07-26",11.15
"2409","2016-07-27",11.25
"2410","2016-07-28",10.74
"2411","2016-07-29",10.61
"2412","2016-08-01",10.48
"2413","2016-08-02",10.35
"2414","2016-08-03",10.13
"2415","2016-08-04",10.31
"2416","2016-08-05",10.34
"2417","2016-08-08",10.3
"2418","2016-08-09",10.38
"2419","2016-08-10",10.35
"2420","2016-08-11",10.4
"2421","2016-08-12",10.61
"2422","2016-08-15",10.68
"2423","2016-08-16",10.63
"2424","2016-08-17",10.49
"2425","2016-08-18",10.1
"2426","2016-08-19",10.1
"2427","2016-08-22",10.19
"2428","2016-08-23",10.27
"2429","2016-08-24",10.31
"2430","2016-08-25",10.47
"2431","2016-08-26",10.47
"2432","2016-08-29",10.36
"2433","2016-08-30",10.37
"2434","2016-08-31",10.57
"2435","2016-09-01",10.75
"2436","2016-09-02",10.73
"2437","2016-09-06",10.99
"2438","2016-09-07",11.39
"2439","2016-09-08",11.09
"2440","2016-09-09",11
"2441","2016-09-12",11.14
"2442","2016-09-13",10.89
"2443","2016-09-14",10.68
"2444","2016-09-15",10.36
"2445","2016-09-16",10.41
"2446","2016-09-19",10
"2447","2016-09-20",10
"2448","2016-09-21",10.27
"2449","2016-09-22",10.32
"2450","2016-09-23",10.21
"2451","2016-09-26",10
"2452","2016-09-27",10
"2453","2016-09-28",10.13
"2454","2016-09-29",10.07
"2455","2016-09-30",10.29
"2456","2016-10-03",10.36
"2457","2016-10-04",10.34
"2458","2016-10-05",10.44
"2459","2016-10-06",10.16
"2460","2016-10-07",10.19
"2461","2016-10-10",10.38
"2462","2016-10-11",10.44
"2463","2016-10-12",10.53
"2464","2016-10-13",10.31
"2465","2016-10-14",10.25
"2466","2016-10-17",10.24
"2467","2016-10-18",10.1
"2468","2016-10-19",10.21
"2469","2016-10-20",10.13
"2470","2016-10-21",10.18
"2471","2016-10-24",10.5
"2472","2016-10-25",10.54
"2473","2016-10-26",10.57
"2474","2016-10-27",10.56
"2475","2016-10-28",10.29
"2476","2016-10-31",10.36
"2477","2016-11-01",10.28
"2478","2016-11-02",10.06
"2479","2016-11-03",9.96
"2480","2016-11-04",10.05
"2481","2016-11-07",10.24
"2482","2016-11-08",10.48
"2483","2016-11-09",10.75
"2484","2016-11-10",11.19
"2485","2016-11-11",11.66
"2486","2016-11-14",11.74
"2487","2016-11-15",11.68
"2488","2016-11-16",11.22
"2489","2016-11-17",11.21
"2490","2016-11-18",11.19
"2491","2016-11-21",10.49
"2492","2016-11-22",10.36
"2493","2016-11-23",10.48
"2494","2016-11-25",10.66
"2495","2016-11-28",10.47
"2496","2016-11-29",10.73
"2497","2016-11-30",10.67
"2498","2016-12-01",10.99
"2499","2016-12-02",10.98
"2500","2016-12-05",11.12
"2501","2016-12-06",11.49
"2502","2016-12-07",11.66
"2503","2016-12-08",11.82
"2504","2016-12-09",11.89
"2505","2016-12-12",11.93
"2506","2016-12-13",11.79
"2507","2016-12-14",11.35
"2508","2016-12-15",11.36
"2509","2016-12-16",11.18
"2510","2016-12-19",11.33
"2511","2016-12-20",11.52
"2512","2016-12-21",11.57
"2513","2016-12-22",11.61
"2514","2016-12-23",11.78
"2515","2016-12-27",11.82
"2516","2016-12-28",11.54
"2517","2016-12-29",11.49
"2518","2016-12-30",11.63
"2519","2017-01-03",11.88
"2520","2017-01-04",11.86
"2521","2017-01-05",11.8
"2522","2017-01-06",11.69
"2523","2017-01-09",11.45
"2524","2017-01-10",11.47
"2525","2017-01-11",11.46
"2526","2017-01-12",11.16
"2527","2017-01-13",11.08
"2528","2017-01-17",10.87
"2529","2017-01-18",10.91
"2530","2017-01-19",10.76
"2531","2017-01-20",10.79
"2532","2017-01-23",10.68
"2533","2017-01-24",10.82
"2534","2017-01-25",10.92
"2535","2017-01-26",10.9
"2536","2017-01-27",10.86
"2537","2017-01-30",10.83
"2538","2017-01-31",10.94
"2539","2017-02-01",11.02
"2540","2017-02-02",10.99
"2541","2017-02-03",11.06
"2542","2017-02-06",11.15
"2543","2017-02-07",11.12
"2544","2017-02-08",10.89
"2545","2017-02-09",11.05
"2546","2017-02-10",11.15
"2547","2017-02-13",11.21
"2548","2017-02-14",11.29
"2549","2017-02-15",11.25
"2550","2017-02-16",11.1
"2551","2017-02-17",11.15
"2552","2017-02-21",11.24
"2553","2017-02-22",11.23
"2554","2017-02-23",11.26
"2555","2017-02-24",11.24
"2556","2017-02-27",11.13
"2557","2017-02-28",11.02
"2558","2017-03-01",11.23
"2559","2017-03-02",11.04
"2560","2017-03-03",10.94
"2561","2017-03-06",11.08
"2562","2017-03-07",11.08
"2563","2017-03-08",11
"2564","2017-03-09",11
"2565","2017-03-10",10.97
"2566","2017-03-13",11.02
"2567","2017-03-14",11
"2568","2017-03-15",11.13
"2569","2017-03-16",11.03
"2570","2017-03-17",11.3
"2571","2017-03-20",11.26
"2572","2017-03-21",10.92
"2573","2017-03-22",10.8
"2574","2017-03-23",10.94
"2575","2017-03-24",10.83
"2576","2017-03-27",11.07
"2577","2017-03-28",11.09
"2578","2017-03-29",10.98
"2579","2017-03-30",10.95
"2580","2017-03-31",11.05
"2581","2017-04-03",10.97
"2582","2017-04-04",10.82
"2583","2017-04-05",10.58
"2584","2017-04-06",10.94
"2585","2017-04-07",10.94
"2586","2017-04-10",10.77
"2587","2017-04-11",10.86
"2588","2017-04-12",10.66
"2589","2017-04-13",10.41
"2590","2017-04-17",10.52
"2591","2017-04-18",10.58
"2592","2017-04-19",10.46
"2593","2017-04-20",10.48
"2594","2017-04-21",10.46
"2595","2017-04-24",10.5
"2596","2017-04-25",10.85
"2597","2017-04-26",10.62
"2598","2017-04-27",10.59
"2599","2017-04-28",10.51
"2600","2017-05-01",10.53
"2601","2017-05-02",10.49
"2602","2017-05-03",10.44
"2603","2017-05-04",10.43
"2604","2017-05-05",10.45
"2605","2017-05-08",10.29
"2606","2017-05-09",10.32
"2607","2017-05-10",10.35
"2608","2017-05-11",10.25
"2609","2017-05-12",10.05
"2610","2017-05-15",10.08
"2611","2017-05-16",10.18
"2612","2017-05-17",10.05
"2613","2017-05-18",10.08
"2614","2017-05-19",10.18
"2615","2017-05-22",10.39
"2616","2017-05-23",10.63
"2617","2017-05-24",10.5
"2618","2017-05-25",10.56
"2619","2017-05-26",10.71
"2620","2017-05-30",10.5
"2621","2017-05-31",10.35
"2622","2017-06-01",10.49
"2623","2017-06-02",10.63
"2624","2017-06-05",10.43
"2625","2017-06-06",10.47
"2626","2017-06-07",10.56
"2627","2017-06-08",10.88
"2628","2017-06-09",11.2
"2629","2017-06-12",11.38
"2630","2017-06-13",11.6
"2631","2017-06-14",11.52
"2632","2017-06-15",11.51
"2633","2017-06-16",11.28
"2634","2017-06-19",11.46
"2635","2017-06-20",11.28
"2636","2017-06-21",11.22
"2637","2017-06-22",11.27
"2638","2017-06-23",11.08
"2639","2017-06-26",11.27
"2640","2017-06-27",11.31
"2641","2017-06-28",11.43
"2642","2017-06-29",11.29
"2643","2017-06-30",11.27
"2644","2017-07-03",11.38
"2645","2017-07-05",11.36
"2646","2017-07-06",11.37
"2647","2017-07-07",11.4
"2648","2017-07-10",11.29
"2649","2017-07-11",11
"2650","2017-07-12",11.09
"2651","2017-07-13",11.23
"2652","2017-07-14",11.24
"2653","2017-07-17",11.2
"2654","2017-07-18",11.38
"2655","2017-07-19",11.41
"2656","2017-07-20",11.3
"2657","2017-07-21",11.38
"2658","2017-07-24",11.36
"2659","2017-07-25",11.37
"2660","2017-07-26",11.24
"2661","2017-07-27",11.06
"2662","2017-07-28",11.15
"2663","2017-07-31",11.25
"2664","2017-08-01",11.24
"2665","2017-08-02",11.2
"2666","2017-08-03",11.02
"2667","2017-08-04",11.17
"2668","2017-08-07",11.47
"2669","2017-08-08",10.89
"2670","2017-08-09",10.89
"2671","2017-08-10",10.89
"2672","2017-08-11",10.71
"2673","2017-08-14",10.98
"2674","2017-08-15",11
"2675","2017-08-16",11.01
"2676","2017-08-17",11.1
"2677","2017-08-18",11.03
"2678","2017-08-21",11.03
"2679","2017-08-22",11.14
"2680","2017-08-23",11.06
"2681","2017-08-24",11.08
"2682","2017-08-25",10.98
"2683","2017-08-28",10.84
"2684","2017-08-29",10.39
"2685","2017-08-30",10.07
"2686","2017-08-31",10.25
"2687","2017-09-01",10.44
"2688","2017-09-05",10.2
"2689","2017-09-06",10.27
"2690","2017-09-07",10.26
"2691","2017-09-08",10.54
"2692","2017-09-11",10.63
"2693","2017-09-12",10.83
"2694","2017-09-13",10.98
"2695","2017-09-14",11.11
"2696","2017-09-15",11.21
"2697","2017-09-18",11.29
"2698","2017-09-19",11.45
"2699","2017-09-20",11.47
"2700","2017-09-21",11.44
"2701","2017-09-22",11.52
"2702","2017-09-25",11.51
"2703","2017-09-26",11.51
"2704","2017-09-27",11.73
"2705","2017-09-28",11.81
"2706","2017-09-29",11.61
"2707","2017-10-02",11.66
"2708","2017-10-03",11.74
"2709","2017-10-04",11.57
"2710","2017-10-05",11.64
"2711","2017-10-06",11.59
"2712","2017-10-09",11.61
"2713","2017-10-10",11.58
"2714","2017-10-11",11.58
"2715","2017-10-12",11.45
"2716","2017-10-13",11.6
"2717","2017-10-16",11.71
"2718","2017-10-17",11.55
"2719","2017-10-18",11.45
"2720","2017-10-19",11.44
"2721","2017-10-20",11.41
"2722","2017-10-23",11.2
"2723","2017-10-24",11.25
"2724","2017-10-25",11.18
"2725","2017-10-26",11.23
"2726","2017-10-27",11.58
"2727","2017-10-30",11.26
"2728","2017-10-31",11.59
"2729","2017-11-01",11.3
"2730","2017-11-02",11.67
"2731","2017-11-03",11.47
"2732","2017-11-06",10.96
"2733","2017-11-07",10.25
"2734","2017-11-08",10.32
"2735","2017-11-09",10.65
"2736","2017-11-10",10.81
"2737","2017-11-13",10.99
"2738","2017-11-14",11.06
"2739","2017-11-15",11.02
"2740","2017-11-16",11.08
"2741","2017-11-17",11.15
"2742","2017-11-20",11.23
"2743","2017-11-21",11.22
"2744","2017-11-22",11.23
"2745","2017-11-24",11.39
"2746","2017-11-27",11.28
"2747","2017-11-28",11.45
"2748","2017-11-29",11.59
"2749","2017-11-30",11.17
"2750","2017-12-01",10.88
"2751","2017-12-04",10.38
"2752","2017-12-05",10.6
"2753","2017-12-06",10.6
"2754","2017-12-07",10.52
"2755","2017-12-08",10.6
"2756","2017-12-11",10.63
"2757","2017-12-12",10.74
"2758","2017-12-13",10.65
"2759","2017-12-14",10.6
"2760","2017-12-15",10.97
"2761","2017-12-18",10.86
"2762","2017-12-19",10.69
"2763","2017-12-20",10.86
"2764","2017-12-21",10.89
"2765","2017-12-22",10.66
"2766","2017-12-26",10.63
"2767","2017-12-27",10.69
"2768","2017-12-28",10.73
"2769","2017-12-29",10.43
"2770","2018-01-02",10.26
"2771","2018-01-03",10.14
"2772","2018-01-04",10.45
"2773","2018-01-05",10.35
"2774","2018-01-08",10.42
"2775","2018-01-09",10.43
"2776","2018-01-10",10.61
"2777","2018-01-11",10.47
"2778","2018-01-12",10.38
"2779","2018-01-16",10.37
"2780","2018-01-17",10.37
"2781","2018-01-18",10.23
"2782","2018-01-19",10.31
"2783","2018-01-22",10.29
"2784","2018-01-23",10.32
"2785","2018-01-24",10.3
"2786","2018-01-25",10.45
"2787","2018-01-26",10.23
"2788","2018-01-29",10.16
"2789","2018-01-30",10.23
"2790","2018-01-31",10.13
"2791","2018-02-01",10.05
"2792","2018-02-02",9.91
"2793","2018-02-05",9.79
"2794","2018-02-06",9.72
"2795","2018-02-07",9.74
"2796","2018-02-08",10
"2797","2018-02-09",9.9
"2798","2018-02-12",9.88
"2799","2018-02-13",9.9
"2800","2018-02-14",9.85
"2801","2018-02-15",10.06
"2802","2018-02-16",10.07
"2803","2018-02-20",9.85
"2804","2018-02-21",9.93
"2805","2018-02-22",10
"2806","2018-02-23",10
"2807","2018-02-26",9.95
"2808","2018-02-27",9.94
"2809","2018-02-28",9.83
"2810","2018-03-01",10.02
"2811","2018-03-02",10.08
"2812","2018-03-05",10.07
"2813","2018-03-06",10.16
"2814","2018-03-07",9.94
"2815","2018-03-08",9.88
"2816","2018-03-09",10.14
"2817","2018-03-12",10.03
"2818","2018-03-13",9.41
"2819","2018-03-14",9.43
"2820","2018-03-15",9.2
"2821","2018-03-16",9.11
"2822","2018-03-19",8.71
"2823","2018-03-20",9.11
"2824","2018-03-21",9.03
"2825","2018-03-22",9.12
"2826","2018-03-23",9.03
"2827","2018-03-26",9.01
"2828","2018-03-27",8.86
"2829","2018-03-28",9.03
"2830","2018-03-29",8.92
"2831","2018-04-02",8.87
"2832","2018-04-03",8.96
"2833","2018-04-04",9.19
"2834","2018-04-05",9.11
"2835","2018-04-06",9.01
"2836","2018-04-09",9.12
"2837","2018-04-10",9.33
"2838","2018-04-11",9.39
"2839","2018-04-12",9.58
"2840","2018-04-13",9.75
"2841","2018-04-16",10.14
"2842","2018-04-17",10.22
"2843","2018-04-18",10.17
"2844","2018-04-19",10.05
"2845","2018-04-20",10.01
"2846","2018-04-23",10.03
"2847","2018-04-24",10.03
"2848","2018-04-25",10.15
"2849","2018-04-26",10.33
"2850","2018-04-27",10.23
"2851","2018-04-30",10.27
"2852","2018-05-01",10.36
"2853","2018-05-02",10.1
"2854","2018-05-03",9.86
"2855","2018-05-04",9.84
"2856","2018-05-07",9.56
"2857","2018-05-08",9.65
"2858","2018-05-09",9.76
"2859","2018-05-10",9.85
"2860","2018-05-11",9.74
"2861","2018-05-14",9.76
"2862","2018-05-15",9.9
"2863","2018-05-16",9.93
"2864","2018-05-17",9.88
"2865","2018-05-18",10.05
"2866","2018-05-21",10.08
"2867","2018-05-22",9.85
"2868","2018-05-23",10.2
"2869","2018-05-24",10
"2870","2018-05-25",10.09
