"","date","TCPC"
"1912","2019-11-07",14.35
"1913","2019-11-08",14.28
"1914","2019-11-11",14.25
"1915","2019-11-12",14.35
"1916","2019-11-13",14.26
"1917","2019-11-14",14.19
"1918","2019-11-15",14.09
"1919","2019-11-18",14.1
"1920","2019-11-19",14.18
"1921","2019-11-20",14.1
"1922","2019-11-21",14.09
"1923","2019-11-22",14.05
"1924","2019-11-25",14.12
"1925","2019-11-26",14.19
"1926","2019-11-27",14.33
"1927","2019-11-29",14.48
"1928","2019-12-02",14.38
"1929","2019-12-03",14.23
"1930","2019-12-04",14.36
"1931","2019-12-05",14.35
"1932","2019-12-06",14.48
"1933","2019-12-09",14.36
"1934","2019-12-10",14.35
"1935","2019-12-11",14.32
"1936","2019-12-12",14.41
"1937","2019-12-13",14.44
"1938","2019-12-16",14.48
"1939","2019-12-17",14.43
"1940","2019-12-18",14.23
"1941","2019-12-19",14.22
"1942","2019-12-20",14.2
"1943","2019-12-23",14.11
"1944","2019-12-24",14.13
"1945","2019-12-26",14.1
"1946","2019-12-27",14.05
"1947","2019-12-30",13.99
"1948","2019-12-31",14.05
"1949","2020-01-02",14.04
"1950","2020-01-03",14.01
"1951","2020-01-06",14.04
"1952","2020-01-07",14.04
"1953","2020-01-08",14.08
"1954","2020-01-09",14.06
"1955","2020-01-10",14.07
"1956","2020-01-13",14.16
"1957","2020-01-14",14.15
"1958","2020-01-15",14.06
"1959","2020-01-16",14.08
"1960","2020-01-17",14.15
"1961","2020-01-21",14.11
"1962","2020-01-22",14.28
"1963","2020-01-23",14.25
"1964","2020-01-24",14.2
"1965","2020-01-27",14.14
"1966","2020-01-28",14.17
"1967","2020-01-29",14.27
"1968","2020-01-30",14.21
"1969","2020-01-31",14.24
"1970","2020-02-03",14.35
"1971","2020-02-04",14.38
"1972","2020-02-05",14.47
"1973","2020-02-06",14.38
"1974","2020-02-07",14.31
"1975","2020-02-10",14.35
"1976","2020-02-11",14.51
"1977","2020-02-12",14.5
"1978","2020-02-13",14.55
"1979","2020-02-14",14.52
"1980","2020-02-18",14.65
"1981","2020-02-19",14.61
"1982","2020-02-20",14.75
"1983","2020-02-21",14.53
"1984","2020-02-24",14.32
"1985","2020-02-25",13.77
"1986","2020-02-26",13.67
"1987","2020-02-27",13.41
"1988","2020-02-28",13.09
"1989","2020-03-02",13.53
"1990","2020-03-03",13.57
"1991","2020-03-04",13.8
"1992","2020-03-05",13.71
"1993","2020-03-06",13.45
"1994","2020-03-09",12.33
"1995","2020-03-10",12.09
"1996","2020-03-11",11.51
"1997","2020-03-12",10.23
"1998","2020-03-13",10.19
"1999","2020-03-16",7.51
"2000","2020-03-17",7.02
"2001","2020-03-18",4.4
"2002","2020-03-19",6.74
"2003","2020-03-20",6.01
"2004","2020-03-23",5.18
"2005","2020-03-24",5.93
"2006","2020-03-25",6.4
"2007","2020-03-26",7.2
"2008","2020-03-27",7.67
"2009","2020-03-30",6.53
"2010","2020-03-31",6.25
"2011","2020-04-01",5.58
"2012","2020-04-02",5.4
"2013","2020-04-03",5.22
"2014","2020-04-06",5.44
"2015","2020-04-07",6.13
"2016","2020-04-08",6.7
"2017","2020-04-09",7.17
"2018","2020-04-13",7.55
"2019","2020-04-14",8.01
"2020","2020-04-15",7.8
"2021","2020-04-16",7.85
"2022","2020-04-17",7.61
"2023","2020-04-20",7.48
"2024","2020-04-21",7.45
"2025","2020-04-22",7.13
"2026","2020-04-23",7.22
"2027","2020-04-24",7.69
"2028","2020-04-27",8.41
"2029","2020-04-28",8.01
"2030","2020-04-29",8.6
"2031","2020-04-30",8.67
"2032","2020-05-01",8.17
"2033","2020-05-04",7.96
"2034","2020-05-05",7.82
"2035","2020-05-06",8.08
"2036","2020-05-07",8.22
"2037","2020-05-08",8.32
"2038","2020-05-11",8.29
"2039","2020-05-12",8.36
"2040","2020-05-13",8.08
"2041","2020-05-14",8.42
"2042","2020-05-15",8.36
"2043","2020-05-18",8.71
"2044","2020-05-19",9.03
"2045","2020-05-20",9.28
"2046","2020-05-21",9.81
"2047","2020-05-22",9.97
"2048","2020-05-26",9.91
"2049","2020-05-27",10.18
"2050","2020-05-28",9.95
"2051","2020-05-29",10.2
"2052","2020-06-01",10.31
"2053","2020-06-02",10.18
"2054","2020-06-03",10.35
"2055","2020-06-04",10.19
"2056","2020-06-05",10.36
"2057","2020-06-08",10.82
"2058","2020-06-09",10.64
"2059","2020-06-10",10.33
"2060","2020-06-11",9.48
"2061","2020-06-12",10.16
"2062","2020-06-15",9.72
"2063","2020-06-16",9.86
"2064","2020-06-17",9.46
"2065","2020-06-18",9.36
"2066","2020-06-19",9.46
"2067","2020-06-22",9.29
"2068","2020-06-23",9.16
"2069","2020-06-24",8.82
"2070","2020-06-25",8.81
"2071","2020-06-26",8.81
"2072","2020-06-29",9.01
"2073","2020-06-30",9.14
"2074","2020-07-01",9.02
"2075","2020-07-02",8.98
"2076","2020-07-06",9.26
"2077","2020-07-07",8.88
"2078","2020-07-08",9.03
"2079","2020-07-09",8.75
"2080","2020-07-10",8.92
"2081","2020-07-13",9.14
"2082","2020-07-14",9.13
"2083","2020-07-15",9.36
"2084","2020-07-16",9.25
"2085","2020-07-17",9.21
"2086","2020-07-20",9.3
"2087","2020-07-21",9.58
"2088","2020-07-22",9.66
"2089","2020-07-23",9.65
"2090","2020-07-24",9.65
"2091","2020-07-27",9.65
"2092","2020-07-28",9.66
"2093","2020-07-29",9.85
"2094","2020-07-30",9.81
"2095","2020-07-31",9.83
"2096","2020-08-03",9.81
"2097","2020-08-04",9.89
"2098","2020-08-05",9.99
"2099","2020-08-06",9.77
"2100","2020-08-07",10.06
"2101","2020-08-10",10.28
"2102","2020-08-11",10.18
"2103","2020-08-12",10
"2104","2020-08-13",9.95
"2105","2020-08-14",9.92
"2106","2020-08-17",9.82
"2107","2020-08-18",9.75
"2108","2020-08-19",9.74
"2109","2020-08-20",9.71
"2110","2020-08-21",9.72
"2111","2020-08-24",9.95
"2112","2020-08-25",9.88
"2113","2020-08-26",9.8
"2114","2020-08-27",9.84
"2115","2020-08-28",9.9
"2116","2020-08-31",9.86
"2117","2020-09-01",9.95
"2118","2020-09-02",9.96
"2119","2020-09-03",9.78
"2120","2020-09-04",9.91
"2121","2020-09-08",9.94
"2122","2020-09-09",9.91
"2123","2020-09-10",9.82
"2124","2020-09-11",9.97
"2125","2020-09-14",10.09
"2126","2020-09-15",9.78
"2127","2020-09-16",9.85
"2128","2020-09-17",9.76
"2129","2020-09-18",9.89
"2130","2020-09-21",9.86
"2131","2020-09-22",9.77
"2132","2020-09-23",9.62
"2133","2020-09-24",9.46
"2134","2020-09-25",9.76
"2135","2020-09-28",10.21
"2136","2020-09-29",9.81
"2137","2020-09-30",9.81
"2138","2020-10-01",9.91
"2139","2020-10-02",10
"2140","2020-10-05",9.98
"2141","2020-10-06",9.9
"2142","2020-10-07",9.91
"2143","2020-10-08",9.89
"2144","2020-10-09",9.89
"2145","2020-10-12",9.8
"2146","2020-10-13",9.79
"2147","2020-10-14",9.81
"2148","2020-10-15",9.84
"2149","2020-10-16",9.79
"2150","2020-10-19",9.7
"2151","2020-10-20",9.73
"2152","2020-10-21",9.64
"2153","2020-10-22",9.73
"2154","2020-10-23",9.81
"2155","2020-10-26",9.53
"2156","2020-10-27",9.53
"2157","2020-10-28",9.24
"2158","2020-10-29",9.22
"2159","2020-10-30",9.25
"2160","2020-11-02",9.42
"2161","2020-11-03",10.05
"2162","2020-11-04",10.25
"2163","2020-11-05",10.48
"2164","2020-11-06",10.52
"2165","2020-11-09",10.42
"2166","2020-11-10",10.71
"2167","2020-11-11",10.88
"2168","2020-11-12",10.52
"2169","2020-11-13",10.89
"2170","2020-11-16",11.23
"2171","2020-11-17",11.15
"2172","2020-11-18",11.17
"2173","2020-11-19",11.37
"2174","2020-11-20",11.31
"2175","2020-11-23",11.57
"2176","2020-11-24",11.96
"2177","2020-11-25",11.95
"2178","2020-11-27",11.89
