"","date","ICL"
"2884","2018-06-15",4.91
"2885","2018-06-18",4.78
"2886","2018-06-19",4.72
"2887","2018-06-20",4.74
"2888","2018-06-21",4.71
"2889","2018-06-22",4.76
"2890","2018-06-25",4.75
"2891","2018-06-26",4.73
"2892","2018-06-27",4.62
"2893","2018-06-28",4.61
"2894","2018-06-29",4.6
"2895","2018-07-02",4.54
"2896","2018-07-03",4.49
"2897","2018-07-05",4.58
"2898","2018-07-06",4.62
"2899","2018-07-09",4.64
"2900","2018-07-10",4.63
"2901","2018-07-11",4.6
"2902","2018-07-12",4.68
"2903","2018-07-13",4.69
"2904","2018-07-16",4.76
"2905","2018-07-17",4.81
"2906","2018-07-18",4.71
"2907","2018-07-19",4.67
"2908","2018-07-20",4.68
"2909","2018-07-23",4.64
"2910","2018-07-24",4.72
"2911","2018-07-25",4.83
"2912","2018-07-26",4.82
"2913","2018-07-27",4.79
"2914","2018-07-30",4.77
"2915","2018-07-31",4.78
"2916","2018-08-01",5.07
"2917","2018-08-02",5.31
"2918","2018-08-03",5.28
"2919","2018-08-06",5.23
"2920","2018-08-07",5.25
"2921","2018-08-08",5.2
"2922","2018-08-09",5.2
"2923","2018-08-10",5.13
"2924","2018-08-13",5.23
"2925","2018-08-14",5.23
"2926","2018-08-15",5.17
"2927","2018-08-16",5.14
"2928","2018-08-17",5.2
"2929","2018-08-20",5.26
"2930","2018-08-21",5.35
"2931","2018-08-22",5.35
"2932","2018-08-23",5.34
"2933","2018-08-24",5.43
"2934","2018-08-27",5.67
"2935","2018-08-28",5.7
"2936","2018-08-29",5.86
"2937","2018-08-30",5.84
"2938","2018-08-31",5.87
"2939","2018-09-04",5.64
"2940","2018-09-05",5.65
"2941","2018-09-06",5.59
"2942","2018-09-07",5.55
"2943","2018-09-10",5.54
"2944","2018-09-11",5.61
"2945","2018-09-12",5.74
"2946","2018-09-13",5.77
"2947","2018-09-14",5.75
"2948","2018-09-17",5.95
"2949","2018-09-18",6.07
"2950","2018-09-19",6.13
"2951","2018-09-20",6.18
"2952","2018-09-21",6.22
"2953","2018-09-24",6.18
"2954","2018-09-25",6.21
"2955","2018-09-26",6.18
"2956","2018-09-27",6.13
"2957","2018-09-28",6.03
"2958","2018-10-01",6.07
"2959","2018-10-02",6.35
"2960","2018-10-03",6.36
"2961","2018-10-04",6.23
"2962","2018-10-05",6.22
"2963","2018-10-08",6.15
"2964","2018-10-09",6.31
"2965","2018-10-10",6.06
"2966","2018-10-11",6
"2967","2018-10-12",6.09
"2968","2018-10-15",6.11
"2969","2018-10-16",6.25
"2970","2018-10-17",6.23
"2971","2018-10-18",6.08
"2972","2018-10-19",6.19
"2973","2018-10-22",6.13
"2974","2018-10-23",5.97
"2975","2018-10-24",5.77
"2976","2018-10-25",5.68
"2977","2018-10-26",5.64
"2978","2018-10-29",5.64
"2979","2018-10-30",5.74
"2980","2018-10-31",5.74
"2981","2018-11-01",6.11
"2982","2018-11-02",5.98
"2983","2018-11-05",5.98
"2984","2018-11-06",6.17
"2985","2018-11-07",6.34
"2986","2018-11-08",6.48
"2987","2018-11-09",6.44
"2988","2018-11-12",6.32
"2989","2018-11-13",6.34
"2990","2018-11-14",6.2
"2991","2018-11-15",6.23
"2992","2018-11-16",6.3
"2993","2018-11-19",6.11
"2994","2018-11-20",5.89
"2995","2018-11-21",5.95
"2996","2018-11-23",5.74
"2997","2018-11-26",5.98
"2998","2018-11-27",6.04
"2999","2018-11-28",6.08
"3000","2018-11-29",5.89
"3001","2018-11-30",5.86
"3002","2018-12-03",5.9
"3003","2018-12-04",5.57
"3004","2018-12-06",5.69
"3005","2018-12-07",5.61
"3006","2018-12-10",5.67
"3007","2018-12-11",5.65
"3008","2018-12-12",5.61
"3009","2018-12-13",5.59
"3010","2018-12-14",5.52
"3011","2018-12-17",5.3
"3012","2018-12-18",5.36
"3013","2018-12-19",5.3
"3014","2018-12-20",5.29
"3015","2018-12-21",5.27
"3016","2018-12-24",5.18
"3017","2018-12-26",5.56
"3018","2018-12-27",5.72
"3019","2018-12-28",5.65
"3020","2018-12-31",5.66
"3021","2019-01-02",5.59
"3022","2019-01-03",5.61
"3023","2019-01-04",5.68
"3024","2019-01-07",5.79
"3025","2019-01-08",5.76
"3026","2019-01-09",5.7
"3027","2019-01-10",5.77
"3028","2019-01-11",5.75
"3029","2019-01-14",5.69
"3030","2019-01-15",5.68
"3031","2019-01-16",5.67
"3032","2019-01-17",5.77
"3033","2019-01-18",5.8
"3034","2019-01-22",5.75
"3035","2019-01-23",5.77
"3036","2019-01-24",5.75
"3037","2019-01-25",5.84
"3038","2019-01-28",5.82
"3039","2019-01-29",5.76
"3040","2019-01-30",5.9
"3041","2019-01-31",5.82
"3042","2019-02-01",5.81
"3043","2019-02-04",5.82
"3044","2019-02-05",5.88
"3045","2019-02-06",5.69
"3046","2019-02-07",5.49
"3047","2019-02-08",5.48
"3048","2019-02-11",5.45
"3049","2019-02-12",5.5
"3050","2019-02-13",5.52
"3051","2019-02-14",5.5
"3052","2019-02-15",5.57
"3053","2019-02-19",5.62
"3054","2019-02-20",5.56
"3055","2019-02-21",5.55
"3056","2019-02-22",5.6
"3057","2019-02-25",5.59
"3058","2019-02-26",5.63
"3059","2019-02-27",5.72
"3060","2019-02-28",5.57
"3061","2019-03-01",5.58
"3062","2019-03-04",5.62
"3063","2019-03-05",5.56
"3064","2019-03-06",5.48
"3065","2019-03-07",5.33
"3066","2019-03-08",5.3
"3067","2019-03-11",5.22
"3068","2019-03-12",5.16
"3069","2019-03-13",5.38
"3070","2019-03-14",5.33
"3071","2019-03-15",5.41
"3072","2019-03-18",5.32
"3073","2019-03-19",5.27
"3074","2019-03-20",5.21
"3075","2019-03-21",5.26
"3076","2019-03-22",5.13
"3077","2019-03-25",5.07
"3078","2019-03-26",5.12
"3079","2019-03-27",5.25
"3080","2019-03-28",5.26
"3081","2019-03-29",5.24
"3082","2019-04-01",5.34
"3083","2019-04-02",5.29
"3084","2019-04-03",5.22
"3085","2019-04-04",5.24
"3086","2019-04-05",5.28
"3087","2019-04-08",5.37
"3088","2019-04-09",5.35
"3089","2019-04-10",5.33
"3090","2019-04-11",5.29
"3091","2019-04-12",5.34
"3092","2019-04-15",5.46
"3093","2019-04-16",5.45
"3094","2019-04-17",5.48
"3095","2019-04-18",5.48
"3096","2019-04-22",5.54
"3097","2019-04-23",5.46
"3098","2019-04-24",5.48
"3099","2019-04-25",5.49
"3100","2019-04-26",5.51
"3101","2019-04-29",5.45
"3102","2019-04-30",5.28
"3103","2019-05-01",5.16
"3104","2019-05-02",5.13
"3105","2019-05-03",5.19
"3106","2019-05-06",5.11
"3107","2019-05-07",5.45
"3108","2019-05-08",5.5
"3109","2019-05-09",5.49
"3110","2019-05-10",5.49
"3111","2019-05-13",5.34
"3112","2019-05-14",5.41
"3113","2019-05-15",5.44
"3114","2019-05-16",5.42
"3115","2019-05-17",5.37
"3116","2019-05-20",5.33
"3117","2019-05-21",5.23
"3118","2019-05-22",5.29
"3119","2019-05-23",5.26
"3120","2019-05-24",5.3
"3121","2019-05-28",5.29
"3122","2019-05-29",5.17
"3123","2019-05-30",5.11
"3124","2019-05-31",5
"3125","2019-06-03",5.02
"3126","2019-06-04",5.09
"3127","2019-06-05",5.31
"3128","2019-06-06",5.13
"3129","2019-06-07",5.2
"3130","2019-06-10",5.12
"3131","2019-06-11",5.08
"3132","2019-06-12",5.16
"3133","2019-06-13",5.27
"3134","2019-06-14",5.25
"3135","2019-06-17",5.15
"3136","2019-06-18",5.21
"3137","2019-06-19",5.33
"3138","2019-06-20",5.32
"3139","2019-06-21",5.31
"3140","2019-06-24",5.28
"3141","2019-06-25",5.2
"3142","2019-06-26",5.19
"3143","2019-06-27",5.19
"3144","2019-06-28",5.2
"3145","2019-07-01",5.26
"3146","2019-07-02",5.16
"3147","2019-07-03",5.21
"3148","2019-07-05",5.19
"3149","2019-07-08",5.17
"3150","2019-07-09",5.14
"3151","2019-07-10",5.1
"3152","2019-07-11",5.11
"3153","2019-07-12",5.14
"3154","2019-07-15",5.1
"3155","2019-07-16",5.05
"3156","2019-07-17",5.07
"3157","2019-07-18",5.11
"3158","2019-07-19",5.11
"3159","2019-07-22",5.17
"3160","2019-07-23",5.16
"3161","2019-07-24",5.18
"3162","2019-07-25",5.15
"3163","2019-07-26",5.19
"3164","2019-07-29",5.24
"3165","2019-07-30",5.32
"3166","2019-07-31",5.44
"3167","2019-08-01",5.35
"3168","2019-08-02",5.41
"3169","2019-08-05",5.33
"3170","2019-08-06",5.4
"3171","2019-08-07",5.38
"3172","2019-08-08",5.44
"3173","2019-08-09",5.42
"3174","2019-08-12",5.37
"3175","2019-08-13",5.2
"3176","2019-08-14",4.91
"3177","2019-08-15",4.78
"3178","2019-08-16",4.85
"3179","2019-08-19",4.85
"3180","2019-08-20",4.69
"3181","2019-08-21",4.74
"3182","2019-08-22",4.68
"3183","2019-08-23",4.61
"3184","2019-08-26",4.45
"3185","2019-08-27",4.52
"3186","2019-08-28",4.6
"3187","2019-08-29",4.57
"3188","2019-08-30",4.57
"3189","2019-09-03",4.6
"3190","2019-09-04",4.51
"3191","2019-09-05",4.61
"3192","2019-09-06",4.61
"3193","2019-09-09",4.68
"3194","2019-09-10",4.78
"3195","2019-09-11",4.76
"3196","2019-09-12",4.8
"3197","2019-09-13",4.84
"3198","2019-09-16",4.94
"3199","2019-09-17",4.88
"3200","2019-09-18",4.94
"3201","2019-09-19",4.9
"3202","2019-09-20",4.91
"3203","2019-09-23",4.81
"3204","2019-09-24",4.8
"3205","2019-09-25",4.93
"3206","2019-09-26",4.92
"3207","2019-09-27",4.97
"3208","2019-09-30",5.01
"3209","2019-10-01",4.98
"3210","2019-10-02",4.73
"3211","2019-10-03",4.7
"3212","2019-10-04",4.75
"3213","2019-10-07",4.53
"3214","2019-10-08",4.54
"3215","2019-10-09",4.53
"3216","2019-10-10",4.61
"3217","2019-10-11",4.66
"3218","2019-10-14",4.67
"3219","2019-10-15",4.7
"3220","2019-10-16",4.72
"3221","2019-10-17",4.69
"3222","2019-10-18",4.66
"3223","2019-10-21",4.7
"3224","2019-10-22",4.6
"3225","2019-10-23",4.62
"3226","2019-10-24",4.58
"3227","2019-10-25",4.61
"3228","2019-10-28",4.6
"3229","2019-10-29",4.52
"3230","2019-10-30",4.45
"3231","2019-10-31",4.42
"3232","2019-11-01",4.45
"3233","2019-11-04",4.5
"3234","2019-11-05",4.64
"3235","2019-11-06",4.64
"3236","2019-11-07",4.56
"3237","2019-11-08",4.6
"3238","2019-11-11",4.8
"3239","2019-11-12",4.73
"3240","2019-11-13",4.74
"3241","2019-11-14",4.69
"3242","2019-11-15",4.67
"3243","2019-11-18",4.49
"3244","2019-11-19",4.49
"3245","2019-11-20",4.46
"3246","2019-11-21",4.48
"3247","2019-11-22",4.46
"3248","2019-11-25",4.63
"3249","2019-11-26",4.68
"3250","2019-11-27",4.68
"3251","2019-11-29",4.67
"3252","2019-12-02",4.57
"3253","2019-12-03",4.52
"3254","2019-12-04",4.59
"3255","2019-12-05",4.59
"3256","2019-12-06",4.63
"3257","2019-12-09",4.57
"3258","2019-12-10",4.47
"3259","2019-12-11",4.51
"3260","2019-12-12",4.42
"3261","2019-12-13",4.42
"3262","2019-12-16",4.55
"3263","2019-12-17",4.62
"3264","2019-12-18",4.63
"3265","2019-12-19",4.64
"3266","2019-12-20",4.67
"3267","2019-12-23",4.72
"3268","2019-12-24",4.71
"3269","2019-12-26",4.72
"3270","2019-12-27",4.69
"3271","2019-12-30",4.78
"3272","2019-12-31",4.79
"3273","2020-01-02",4.8
"3274","2020-01-03",4.66
"3275","2020-01-06",4.69
"3276","2020-01-07",4.66
"3277","2020-01-08",4.76
"3278","2020-01-09",4.67
"3279","2020-01-10",4.66
"3280","2020-01-13",4.72
"3281","2020-01-14",4.69
"3282","2020-01-15",4.61
"3283","2020-01-16",4.49
"3284","2020-01-17",4.49
"3285","2020-01-21",4.42
"3286","2020-01-22",4.42
"3287","2020-01-23",4.33
"3288","2020-01-24",4.3
"3289","2020-01-27",4.08
"3290","2020-01-28",4.02
"3291","2020-01-29",4.18
"3292","2020-01-30",4.24
"3293","2020-01-31",4.19
"3294","2020-02-03",3.96
"3295","2020-02-04",3.95
"3296","2020-02-05",4.19
"3297","2020-02-06",4.26
"3298","2020-02-07",4.18
"3299","2020-02-10",4.15
"3300","2020-02-11",4.29
"3301","2020-02-12",4.35
"3302","2020-02-13",4.12
"3303","2020-02-14",4.11
"3304","2020-02-18",3.86
"3305","2020-02-19",3.89
"3306","2020-02-20",3.85
"3307","2020-02-21",3.83
"3308","2020-02-24",3.79
"3309","2020-02-25",3.76
"3310","2020-02-26",3.8
"3311","2020-02-27",3.71
"3312","2020-02-28",3.71
"3313","2020-03-02",3.84
"3314","2020-03-03",3.71
"3315","2020-03-04",3.71
"3316","2020-03-05",3.58
"3317","2020-03-06",3.47
"3318","2020-03-09",2.94
"3319","2020-03-10",3.14
"3320","2020-03-11",2.88
"3321","2020-03-12",2.83
"3322","2020-03-13",2.95
"3323","2020-03-16",2.91
"3324","2020-03-17",3.15
"3325","2020-03-18",2.98
"3326","2020-03-19",3.15
"3327","2020-03-20",3.21
"3328","2020-03-23",2.97
"3329","2020-03-24",3.35
"3330","2020-03-25",3.19
"3331","2020-03-26",3.19
"3332","2020-03-27",3.08
"3333","2020-03-30",3.11
"3334","2020-03-31",3.07
"3335","2020-04-01",2.95
"3336","2020-04-02",2.9
"3337","2020-04-03",2.92
"3338","2020-04-06",3.09
"3339","2020-04-07",3.18
"3340","2020-04-08",3.32
"3341","2020-04-09",3.33
"3342","2020-04-13",3.21
"3343","2020-04-14",3.18
"3344","2020-04-15",3.12
"3345","2020-04-16",3.12
"3346","2020-04-17",3.09
"3347","2020-04-20",3.2
"3348","2020-04-21",3.2
"3349","2020-04-22",3.48
"3350","2020-04-23",3.46
"3351","2020-04-24",3.58
"3352","2020-04-27",3.63
"3353","2020-04-28",3.56
"3354","2020-04-29",3.6
"3355","2020-04-30",3.55
"3356","2020-05-01",3.42
"3357","2020-05-04",3.37
"3358","2020-05-05",3.53
"3359","2020-05-06",3.57
"3360","2020-05-07",3.61
"3361","2020-05-08",3.67
"3362","2020-05-11",3.51
"3363","2020-05-12",3.37
"3364","2020-05-13",3.23
"3365","2020-05-14",3.11
"3366","2020-05-15",3.11
"3367","2020-05-18",3.39
"3368","2020-05-19",3.33
"3369","2020-05-20",3.48
"3370","2020-05-21",3.43
"3371","2020-05-22",3.41
"3372","2020-05-26",3.47
"3373","2020-05-27",3.48
"3374","2020-05-28",3.51
"3375","2020-05-29",3.46
"3376","2020-06-01",3.43
"3377","2020-06-02",3.47
"3378","2020-06-03",3.52
"3379","2020-06-04",3.7
"3380","2020-06-05",3.7
"3381","2020-06-08",3.68
"3382","2020-06-09",3.63
"3383","2020-06-10",3.57
"3384","2020-06-11",3.46
"3385","2020-06-12",3.45
"3386","2020-06-15",3.42
"3387","2020-06-16",3.41
"3388","2020-06-17",3.35
"3389","2020-06-18",3.29
"3390","2020-06-19",3.29
"3391","2020-06-22",3.22
"3392","2020-06-23",3.14
"3393","2020-06-24",3.06
"3394","2020-06-25",3.11
"3395","2020-06-26",3.03
"3396","2020-06-29",3.02
"3397","2020-06-30",3.05
"3398","2020-07-01",2.94
"3399","2020-07-02",3.03
"3400","2020-07-06",3.13
"3401","2020-07-07",3.16
"3402","2020-07-08",3.11
"3403","2020-07-09",3.03
"3404","2020-07-10",3.09
"3405","2020-07-13",3.1
"3406","2020-07-14",3.13
"3407","2020-07-15",3.2
"3408","2020-07-16",3.08
"3409","2020-07-17",3.13
"3410","2020-07-20",3.18
"3411","2020-07-21",3.16
"3412","2020-07-22",3.25
"3413","2020-07-23",3.26
"3414","2020-07-24",3.24
"3415","2020-07-27",3.18
"3416","2020-07-28",3.1
"3417","2020-07-29",3.1
"3418","2020-07-30",3.14
"3419","2020-07-31",3.1
"3420","2020-08-03",3.26
"3421","2020-08-04",3.35
"3422","2020-08-05",3.52
"3423","2020-08-06",3.52
"3424","2020-08-07",3.61
"3425","2020-08-10",3.53
"3426","2020-08-11",3.61
"3427","2020-08-12",3.67
"3428","2020-08-13",3.71
"3429","2020-08-14",3.74
"3430","2020-08-17",3.72
"3431","2020-08-18",3.69
"3432","2020-08-19",3.79
"3433","2020-08-20",3.69
"3434","2020-08-21",3.71
"3435","2020-08-24",3.84
"3436","2020-08-25",3.85
"3437","2020-08-26",3.91
"3438","2020-08-27",3.73
"3439","2020-08-28",3.75
"3440","2020-08-31",3.71
"3441","2020-09-01",3.76
"3442","2020-09-02",3.72
"3443","2020-09-03",3.55
"3444","2020-09-04",3.51
"3445","2020-09-08",3.56
"3446","2020-09-09",3.61
"3447","2020-09-10",3.51
"3448","2020-09-11",3.41
"3449","2020-09-14",3.59
"3450","2020-09-15",3.67
"3451","2020-09-16",3.57
"3452","2020-09-17",3.6
"3453","2020-09-18",3.58
"3454","2020-09-21",3.53
"3455","2020-09-22",3.49
"3456","2020-09-23",3.4
"3457","2020-09-24",3.51
"3458","2020-09-25",3.5
"3459","2020-09-28",3.56
"3460","2020-09-29",3.44
"3461","2020-09-30",3.49
"3462","2020-10-01",3.78
"3463","2020-10-02",3.7
"3464","2020-10-05",3.85
"3465","2020-10-06",3.83
"3466","2020-10-07",3.84
"3467","2020-10-08",3.87
"3468","2020-10-09",3.94
"3469","2020-10-12",3.75
"3470","2020-10-13",3.65
"3471","2020-10-14",3.67
"3472","2020-10-15",3.71
"3473","2020-10-16",3.69
"3474","2020-10-19",3.71
"3475","2020-10-20",3.77
"3476","2020-10-21",3.69
"3477","2020-10-22",3.72
"3478","2020-10-23",3.73
"3479","2020-10-26",3.76
"3480","2020-10-27",3.63
"3481","2020-10-28",3.6
"3482","2020-10-29",3.67
"3483","2020-10-30",3.62
"3484","2020-11-02",3.71
"3485","2020-11-03",3.62
"3486","2020-11-04",3.56
"3487","2020-11-05",3.63
"3488","2020-11-06",3.62
"3489","2020-11-09",3.74
"3490","2020-11-10",3.74
"3491","2020-11-11",3.86
"3492","2020-11-12",3.98
"3493","2020-11-13",3.98
"3494","2020-11-16",4.07
"3495","2020-11-17",4.1
"3496","2020-11-18",4.16
"3497","2020-11-19",4.15
"3498","2020-11-20",4.13
"3499","2020-11-23",4.35
"3500","2020-11-24",4.56
"3501","2020-11-25",4.71
"3502","2020-11-27",4.77
