"","date","GNUS"
"1972","2019-12-04",0.323
"1973","2019-12-05",0.315
"1974","2019-12-06",0.299
"1975","2019-12-09",0.308
"1976","2019-12-10",0.31
"1977","2019-12-11",0.32
"1978","2019-12-12",0.328
"1979","2019-12-13",0.3
"1980","2019-12-16",0.21
"1981","2019-12-17",0.202
"1982","2019-12-18",0.207
"1983","2019-12-19",0.207
"1984","2019-12-20",0.201
"1985","2019-12-23",0.22
"1986","2019-12-24",0.21
"1987","2019-12-26",0.208
"1988","2019-12-27",0.222
"1989","2019-12-30",0.242
"1990","2019-12-31",0.273
"1991","2020-01-02",0.285
"1992","2020-01-03",0.27
"1993","2020-01-06",0.37
"1994","2020-01-07",0.36
"1995","2020-01-08",0.335
"1996","2020-01-09",0.291
"1997","2020-01-10",0.319
"1998","2020-01-13",0.3
"1999","2020-01-14",0.291
"2000","2020-01-15",0.306
"2001","2020-01-16",0.34
"2002","2020-01-17",0.305
"2003","2020-01-21",0.33
"2004","2020-01-22",0.42
"2005","2020-01-23",0.358
"2006","2020-01-24",0.311
"2007","2020-01-27",0.318
"2008","2020-01-28",0.33
"2009","2020-01-29",0.345
"2010","2020-01-30",0.322
"2011","2020-01-31",0.31
"2012","2020-02-03",0.307
"2013","2020-02-04",0.32
"2014","2020-02-05",0.312
"2015","2020-02-06",0.32
"2016","2020-02-07",0.309
"2017","2020-02-10",0.308
"2018","2020-02-11",0.3
"2019","2020-02-12",0.286
"2020","2020-02-13",0.28
"2021","2020-02-14",0.29
"2022","2020-02-18",0.29
"2023","2020-02-19",0.301
"2024","2020-02-20",0.315
"2025","2020-02-21",0.302
"2026","2020-02-24",0.289
"2027","2020-02-25",0.285
"2028","2020-02-26",0.289
"2029","2020-02-27",0.29
"2030","2020-02-28",0.282
"2031","2020-03-02",0.278
"2032","2020-03-03",0.267
"2033","2020-03-04",0.273
"2034","2020-03-05",0.29
"2035","2020-03-06",0.283
"2036","2020-03-09",0.25
"2037","2020-03-10",0.256
"2038","2020-03-11",0.24
"2039","2020-03-12",0.21
"2040","2020-03-13",0.224
"2041","2020-03-16",0.21
"2042","2020-03-17",0.225
"2043","2020-03-18",0.222
"2044","2020-03-19",0.317
"2045","2020-03-20",0.31
"2046","2020-03-23",0.275
"2047","2020-03-24",0.305
"2048","2020-03-25",0.28
"2049","2020-03-26",0.29
"2050","2020-03-27",0.3
"2051","2020-03-30",0.28
"2052","2020-03-31",0.282
"2053","2020-04-01",0.257
"2054","2020-04-02",0.23
"2055","2020-04-03",0.233
"2056","2020-04-06",0.24
"2057","2020-04-07",0.239
"2058","2020-04-08",0.247
"2059","2020-04-09",0.259
"2060","2020-04-13",0.256
"2061","2020-04-14",0.26
"2062","2020-04-15",0.257
"2063","2020-04-16",0.28
"2064","2020-04-17",0.33
"2065","2020-04-20",0.281
"2066","2020-04-21",0.278
"2067","2020-04-22",0.258
"2068","2020-04-23",0.262
"2069","2020-04-24",0.269
"2070","2020-04-27",0.285
"2071","2020-04-28",0.28
"2072","2020-04-29",0.282
"2073","2020-04-30",0.299
"2074","2020-05-01",0.312
"2075","2020-05-04",0.327
"2076","2020-05-05",0.315
"2077","2020-05-06",0.48
"2078","2020-05-07",0.835
"2079","2020-05-08",0.58
"2080","2020-05-11",0.805
"2081","2020-05-12",0.728
"2082","2020-05-13",1.31
"2083","2020-05-14",1.63
"2084","2020-05-15",1.5
"2085","2020-05-18",1.38
"2086","2020-05-19",1.38
"2087","2020-05-20",1.39
"2088","2020-05-21",1.33
"2089","2020-05-22",1.39
"2090","2020-05-26",1.54
"2091","2020-05-27",1.83
"2092","2020-05-28",1.81
"2093","2020-05-29",2.05
"2094","2020-06-01",2.62
"2095","2020-06-02",4.02
"2096","2020-06-03",7.93
"2097","2020-06-04",6.86
"2098","2020-06-05",5.94
"2099","2020-06-08",5.15
"2100","2020-06-09",3.97
"2101","2020-06-10",4.51
"2102","2020-06-11",3.45
"2103","2020-06-12",4.16
"2104","2020-06-15",4.52
"2105","2020-06-16",3.85
"2106","2020-06-17",3.1
"2107","2020-06-18",2.79
"2108","2020-06-19",2.94
"2109","2020-06-22",2.51
"2110","2020-06-23",3.13
"2111","2020-06-24",2.72
"2112","2020-06-25",2.61
"2113","2020-06-26",2.45
"2114","2020-06-29",2.34
"2115","2020-06-30",2.25
"2116","2020-07-01",2.31
"2117","2020-07-02",3.55
"2118","2020-07-06",2.66
"2119","2020-07-07",2.28
"2120","2020-07-08",2.345
"2121","2020-07-09",2.4
"2122","2020-07-10",2.35
"2123","2020-07-13",2.23
"2124","2020-07-14",2.3
"2125","2020-07-15",2.29
"2126","2020-07-16",2.21
"2127","2020-07-17",2.215
"2128","2020-07-20",2.09
"2129","2020-07-21",1.93
"2130","2020-07-22",1.93
"2131","2020-07-23",1.82
"2132","2020-07-24",1.81
"2133","2020-07-27",1.71
"2134","2020-07-28",1.73
"2135","2020-07-29",1.67
"2136","2020-07-30",1.59
"2137","2020-07-31",1.46
"2138","2020-08-03",1.73
"2139","2020-08-04",1.69
"2140","2020-08-05",1.68
"2141","2020-08-06",1.66
"2142","2020-08-07",1.59
"2143","2020-08-10",1.64
"2144","2020-08-11",1.58
"2145","2020-08-12",1.56
"2146","2020-08-13",1.58
"2147","2020-08-14",1.6
"2148","2020-08-17",1.55
"2149","2020-08-18",1.49
"2150","2020-08-19",1.39
"2151","2020-08-20",1.2
"2152","2020-08-21",1.2
"2153","2020-08-24",1.12
"2154","2020-08-25",1.14
"2155","2020-08-26",1.2
"2156","2020-08-27",1.18
"2157","2020-08-28",1.14
"2158","2020-08-31",1.07
"2159","2020-09-01",1.1
"2160","2020-09-02",1.15
"2161","2020-09-03",1.06
"2162","2020-09-04",1.035
"2163","2020-09-08",1.02
"2164","2020-09-09",1.06
"2165","2020-09-10",1.05
"2166","2020-09-11",1.02
"2167","2020-09-14",1.01
"2168","2020-09-15",1.07
"2169","2020-09-16",1.05
"2170","2020-09-17",1.03
"2171","2020-09-18",1.235
"2172","2020-09-21",1.18
"2173","2020-09-22",1.14
"2174","2020-09-23",1.11
"2175","2020-09-24",1.04
"2176","2020-09-25",1.25
"2177","2020-09-28",1.18
"2178","2020-09-29",1.29
"2179","2020-09-30",1.19
"2180","2020-10-01",1.23
"2181","2020-10-02",1.21
"2182","2020-10-05",1.2
"2183","2020-10-06",1.16
"2184","2020-10-07",1.27
"2185","2020-10-08",1.29
"2186","2020-10-09",1.4
"2187","2020-10-12",1.5
"2188","2020-10-13",1.45
"2189","2020-10-14",1.4
"2190","2020-10-15",1.43
"2191","2020-10-16",1.42
"2192","2020-10-19",1.32
"2193","2020-10-20",1.34
"2194","2020-10-21",1.33
"2195","2020-10-22",1.42
"2196","2020-10-23",1.55
"2197","2020-10-26",1.44
"2198","2020-10-27",1.42
"2199","2020-10-28",1.2
"2200","2020-10-29",1.16
"2201","2020-10-30",1.05
"2202","2020-11-02",1.04
"2203","2020-11-03",1.07
"2204","2020-11-04",1.09
"2205","2020-11-05",1.08
"2206","2020-11-06",1.055
"2207","2020-11-09",1.06
"2208","2020-11-10",1.03
"2209","2020-11-11",1.19
"2210","2020-11-12",1.13
"2211","2020-11-13",1.22
"2212","2020-11-16",1.2
"2213","2020-11-17",1.17
"2214","2020-11-18",1.2
"2215","2020-11-19",1.19
"2216","2020-11-20",1.2
"2217","2020-11-23",1.24
"2218","2020-11-24",1.35
"2219","2020-11-25",1.32
"2220","2020-11-27",1.45
