"","date","NAOV"
"1015","2019-06-07",3.7
"1016","2019-06-10",3.865
"1017","2019-06-11",3.83
"1018","2019-06-12",3.78
"1019","2019-06-13",3.8
"1020","2019-06-14",3.8
"1021","2019-06-17",3.95
"1022","2019-06-18",3.809
"1023","2019-06-19",3.7
"1024","2019-06-20",3.61
"1025","2019-06-21",3.53
"1026","2019-06-24",3.4
"1027","2019-06-25",3.06
"1028","2019-06-26",3.05
"1029","2019-06-27",3.05
"1030","2019-06-28",2.9
"1031","2019-07-01",2.94
"1032","2019-07-02",2.82
"1033","2019-07-03",2.8
"1034","2019-07-05",2.8
"1035","2019-07-08",3.12
"1036","2019-07-09",3.12
"1037","2019-07-10",2.97
"1038","2019-07-11",3.2
"1039","2019-07-12",3.23
"1040","2019-07-15",3.381
"1041","2019-07-16",3.02
"1042","2019-07-17",3.02
"1043","2019-07-18",3.01
"1044","2019-07-19",2.95
"1045","2019-07-22",3
"1046","2019-07-23",3.19
"1047","2019-07-24",3.09
"1048","2019-07-25",3.09
"1049","2019-07-26",3.09
"1050","2019-07-29",3.09
"1051","2019-07-30",3.09
"1052","2019-07-31",3.03
"1053","2019-08-01",2.864
"1054","2019-08-02",2.8
"1055","2019-08-05",2.8
"1056","2019-08-06",2.85
"1057","2019-08-07",3.03
"1058","2019-08-08",3.03
"1059","2019-08-09",3.05
"1060","2019-08-12",3.05
"1061","2019-08-13",2.68
"1062","2019-08-14",2.78
"1063","2019-08-15",2.65
"1064","2019-08-16",2.7
"1065","2019-08-19",2.7
"1066","2019-08-20",2.73
"1067","2019-08-21",2.795
"1068","2019-08-22",2.7
"1069","2019-08-23",2.9
"1070","2019-08-26",2.93
"1071","2019-08-27",2.85
"1072","2019-08-28",2.75
"1073","2019-08-29",2.51
"1074","2019-08-30",2.46
"1075","2019-09-03",2.24
"1076","2019-09-04",2.34
"1077","2019-09-05",2.19
"1078","2019-09-06",2.25
"1079","2019-09-09",2.41
"1080","2019-09-10",2.25
"1081","2019-09-11",2.28
"1082","2019-09-12",2.28
"1083","2019-09-13",2.42
"1084","2019-09-16",2.13
"1085","2019-09-17",2.25
"1086","2019-09-18",2.46
"1087","2019-09-19",2.46
"1088","2019-09-20",2.6
"1089","2019-09-23",2.79
"1090","2019-09-24",2.7
"1091","2019-09-25",2.85
"1092","2019-09-26",2.85
"1093","2019-09-27",2.46
"1094","2019-09-30",2.5
"1095","2019-10-01",2.5
"1096","2019-10-02",2.8
"1097","2019-10-03",3
"1098","2019-10-04",2.84
"1099","2019-10-07",2.94
"1100","2019-10-08",2.94
"1101","2019-10-09",2.99
"1102","2019-10-10",2.99
"1103","2019-10-11",2.99
"1104","2019-10-14",2.99
"1105","2019-10-15",2.99
"1106","2019-10-16",2.9
"1107","2019-10-17",2.9
"1108","2019-10-18",2.93
"1109","2019-10-21",2.95
"1110","2019-10-22",2.94
"1111","2019-10-23",2.94
"1112","2019-10-24",2.82
"1113","2019-10-25",2.95
"1114","2019-10-28",2.97
"1115","2019-10-29",2.97
"1116","2019-10-30",2.97
"1117","2019-10-31",2.848
"1118","2019-11-01",2.79
"1119","2019-11-04",2.82
"1120","2019-11-05",2.82
"1121","2019-11-06",2.885
"1122","2019-11-07",2.96
"1123","2019-11-08",2.97
"1124","2019-11-11",3.08
"1125","2019-11-12",2.9
"1126","2019-11-13",2.941
"1127","2019-11-14",2.855
"1128","2019-11-15",2.97
"1129","2019-11-18",2.95
"1130","2019-11-19",2.9
"1131","2019-11-20",2.81
"1132","2019-11-21",2.87
"1133","2019-11-22",2.82
"1134","2019-11-25",2.865
"1135","2019-11-26",2.85
"1136","2019-11-27",2.85
"1137","2019-11-29",2.85
"1138","2019-12-02",2.95
"1139","2019-12-03",2.865
"1140","2019-12-04",2.83
"1141","2019-12-05",2.86
"1142","2019-12-06",2.81
"1143","2019-12-09",2.92
"1144","2019-12-10",3
"1145","2019-12-11",2.9
"1146","2019-12-12",2.9
"1147","2019-12-13",2.9
"1148","2019-12-16",2.81
"1149","2019-12-17",2.85
"1150","2019-12-18",2.86
"1151","2019-12-19",2.85
"1152","2019-12-20",2.58
"1153","2019-12-23",2.85
"1154","2019-12-24",2.89
"1155","2019-12-26",2.89
"1156","2019-12-27",2.85
"1157","2019-12-30",2.85
"1158","2019-12-31",2.85
"1159","2020-01-02",2.85
"1160","2020-01-03",2.7
"1161","2020-01-06",2.7
"1162","2020-01-07",2.787
"1163","2020-01-08",2.787
"1164","2020-01-09",2.787
"1165","2020-01-10",2.787
"1166","2020-01-13",2.787
"1167","2020-01-14",2.787
"1168","2020-01-15",2.9
"1169","2020-01-16",2.9
"1170","2020-01-17",2.767
"1171","2020-01-21",2.767
"1172","2020-01-22",2.9
"1173","2020-01-23",2.86
"1174","2020-01-24",2.87
"1175","2020-01-27",2.9
"1176","2020-01-28",2.77
"1177","2020-01-29",2.8
"1178","2020-01-30",2.8
"1179","2020-01-31",2.754
"1180","2020-02-03",2.89
"1181","2020-02-04",2.83
"1182","2020-02-05",2.8
"1183","2020-02-06",2.85
"1184","2020-02-07",2.8
"1185","2020-02-10",2.76
"1186","2020-02-11",2.8
"1187","2020-02-12",2.8
"1188","2020-02-13",2.8
"1189","2020-02-14",2.56
"1190","2020-02-18",2.777
"1191","2020-02-19",2.8
"1192","2020-02-20",2.85
"1193","2020-02-21",2.8
"1194","2020-02-24",2.8
"1195","2020-02-25",2.8
"1196","2020-02-26",2.8
"1197","2020-02-27",2.8
"1198","2020-02-28",2.78
"1199","2020-03-02",2.73
"1200","2020-03-03",2.73
"1201","2020-03-04",2.73
"1202","2020-03-05",2.73
"1203","2020-03-06",2.73
"1204","2020-03-09",2.73
"1205","2020-03-10",2.75
"1206","2020-03-11",2.75
"1207","2020-03-12",2.25
"1208","2020-03-13",2.4
"1209","2020-03-16",2.4
"1210","2020-03-17",2.25
"1211","2020-03-18",2.173
"1212","2020-03-19",2.24
"1213","2020-03-20",2.5
"1214","2020-03-23",2.49
"1215","2020-03-24",2.48
"1216","2020-03-25",2.48
"1217","2020-03-26",2.45
"1218","2020-03-27",2.39
"1219","2020-03-30",1.95
"1220","2020-03-31",2.15
"1221","2020-04-01",2.34
"1222","2020-04-02",2.37
"1223","2020-04-03",2.32
"1224","2020-04-06",2.24
"1225","2020-04-07",2.24
"1226","2020-04-08",2.35
"1227","2020-04-09",2.074
"1228","2020-04-13",2.1
"1229","2020-04-14",2.14
"1230","2020-04-15",2.14
"1231","2020-04-16",1.97
"1232","2020-04-17",2.05
"1233","2020-04-20",1.92
"1234","2020-04-21",1.95
"1235","2020-04-22",1.76
"1236","2020-04-23",1.897
"1237","2020-04-24",2
"1238","2020-04-27",1.98
"1239","2020-04-28",1.86
"1240","2020-04-29",1.9
"1241","2020-04-30",2.073
"1242","2020-05-01",1.99
"1243","2020-05-04",2.01
"1244","2020-05-05",2
"1245","2020-05-06",2.02
"1246","2020-05-07",2.09
"1247","2020-05-08",2.06
"1248","2020-05-11",2.03
"1249","2020-05-12",1.86
"1250","2020-05-13",1.94
"1251","2020-05-14",2.02
"1252","2020-05-15",2.02
"1253","2020-05-18",2
"1254","2020-05-19",1.94
"1255","2020-05-20",2.05
"1256","2020-05-21",2
"1257","2020-05-22",2.07
"1258","2020-05-26",2.05
"1259","2020-05-27",2.07
"1260","2020-05-28",2
"1261","2020-05-29",2.27
"1262","2020-06-01",2.37
"1263","2020-06-02",2.37
"1264","2020-06-03",2.37
"1265","2020-06-04",2.23
"1266","2020-06-05",2.23
"1267","2020-06-08",2.255
"1268","2020-06-09",2.2
"1269","2020-06-10",2.333
"1270","2020-06-11",2.39
"1271","2020-06-12",2.4
"1272","2020-06-15",2.25
"1273","2020-06-16",2.46
"1274","2020-06-17",2.255
"1275","2020-06-18",2.06
"1276","2020-06-19",2.21
"1277","2020-06-22",2.21
"1278","2020-06-23",2.21
"1279","2020-06-24",2.21
"1280","2020-06-25",2.43
"1281","2020-06-26",2.32
"1282","2020-06-29",2.195
"1283","2020-06-30",2.25
"1284","2020-07-01",2.24
"1285","2020-07-02",2.08
"1286","2020-07-06",2.07
"1287","2020-07-07",2.21
"1288","2020-07-08",1.98
"1289","2020-07-09",1.9
"1290","2020-07-10",1.79
"1291","2020-07-13",1.6
"1292","2020-07-14",1.58
"1293","2020-07-15",1.61
"1294","2020-07-16",1.64
"1295","2020-07-17",1.8
"1296","2020-07-20",1.79
"1297","2020-07-21",1.63
"1298","2020-07-22",1.56
"1299","2020-07-23",1.58
"1300","2020-07-24",1.55
"1301","2020-07-27",1.568
"1302","2020-07-28",1.55
"1303","2020-07-29",1.51
"1304","2020-07-30",1.52
"1305","2020-07-31",1.46
"1306","2020-08-03",1.53
"1307","2020-08-04",1.54
"1308","2020-08-05",1.51
"1309","2020-08-06",1.5
"1310","2020-08-07",1.5
"1311","2020-08-10",1.53
"1312","2020-08-11",1.47
"1313","2020-08-12",1.48
"1314","2020-08-13",1.28
"1315","2020-08-14",1.27
"1316","2020-08-17",1.27
"1317","2020-08-18",1.22
"1318","2020-08-19",1.09
"1319","2020-08-20",1.04
"1320","2020-08-21",0.972
"1321","2020-08-24",0.869
"1322","2020-08-25",0.7
"1323","2020-08-26",0.735
"1324","2020-08-27",0.705
"1325","2020-08-28",0.7
"1326","2020-08-31",0.68
"1327","2020-09-01",0.642
"1328","2020-09-02",0.631
"1329","2020-09-03",0.62
"1330","2020-09-04",0.6
"1331","2020-09-08",0.61
"1332","2020-09-09",0.646
"1333","2020-09-10",0.615
"1334","2020-09-11",0.6
"1335","2020-09-14",0.622
"1336","2020-09-15",0.611
"1337","2020-09-16",0.595
"1338","2020-09-17",0.598
"1339","2020-09-18",0.6
"1340","2020-09-21",0.59
"1341","2020-09-22",1.2
"1342","2020-09-23",1.05
"1343","2020-09-24",0.861
"1344","2020-09-25",0.778
"1345","2020-09-28",0.759
"1346","2020-09-29",0.738
"1347","2020-09-30",0.7
"1348","2020-10-01",0.72
"1349","2020-10-02",0.717
"1350","2020-10-05",0.69
"1351","2020-10-06",0.685
"1352","2020-10-07",0.732
"1353","2020-10-08",0.701
"1354","2020-10-09",0.715
"1355","2020-10-12",0.72
"1356","2020-10-13",0.702
"1357","2020-10-14",0.709
"1358","2020-10-15",0.696
"1359","2020-10-16",0.667
"1360","2020-10-19",0.787
"1361","2020-10-20",0.739
"1362","2020-10-21",0.665
"1363","2020-10-22",0.68
"1364","2020-10-23",0.69
"1365","2020-10-26",0.679
"1366","2020-10-27",0.637
"1367","2020-10-28",0.611
"1368","2020-10-29",0.588
"1369","2020-10-30",0.58
"1370","2020-11-02",0.559
"1371","2020-11-03",0.562
"1372","2020-11-04",0.56
"1373","2020-11-05",0.57
"1374","2020-11-06",0.572
"1375","2020-11-09",0.604
"1376","2020-11-10",0.58
"1377","2020-11-11",0.588
"1378","2020-11-12",0.592
"1379","2020-11-13",0.574
"1380","2020-11-16",0.559
"1381","2020-11-17",0.56
"1382","2020-11-18",0.57
"1383","2020-11-19",0.567
"1384","2020-11-20",0.605
"1385","2020-11-23",0.602
"1386","2020-11-24",0.6
"1387","2020-11-25",0.63
"1388","2020-11-27",0.76
