"","date","AMBA"
"1857","2020-02-28",59.450001
"1858","2020-03-02",59.869999
"1859","2020-03-03",58.110001
"1860","2020-03-04",55.18
"1861","2020-03-05",50.77
"1862","2020-03-06",50.639999
"1863","2020-03-09",43.799999
"1864","2020-03-10",47.040001
"1865","2020-03-11",43.970001
"1866","2020-03-12",39.43
"1867","2020-03-13",45.189999
"1868","2020-03-16",37.459999
"1869","2020-03-17",41.080002
"1870","2020-03-18",39.23
"1871","2020-03-19",41.209999
"1872","2020-03-20",40.310001
"1873","2020-03-23",42.509998
"1874","2020-03-24",45.709999
"1875","2020-03-25",46.880001
"1876","2020-03-26",50.099998
"1877","2020-03-27",47.880001
"1878","2020-03-30",47.290001
"1879","2020-03-31",48.560001
"1880","2020-04-01",46.98
"1881","2020-04-02",46.610001
"1882","2020-04-03",45.43
"1883","2020-04-06",49.130001
"1884","2020-04-07",47.119999
"1885","2020-04-08",47.540001
"1886","2020-04-09",47.720001
"1887","2020-04-13",48.650002
"1888","2020-04-14",49.689999
"1889","2020-04-15",47.959999
"1890","2020-04-16",48.220001
"1891","2020-04-17",49.25
"1892","2020-04-20",50.029999
"1893","2020-04-21",48.939999
"1894","2020-04-22",50.360001
"1895","2020-04-23",50.700001
"1896","2020-04-24",52.049999
"1897","2020-04-27",52.43
"1898","2020-04-28",52.57
"1899","2020-04-29",55.720001
"1900","2020-04-30",52.580002
"1901","2020-05-01",49
"1902","2020-05-04",49.529999
"1903","2020-05-05",50.400002
"1904","2020-05-06",51.389999
"1905","2020-05-07",52.450001
"1906","2020-05-08",54.75
"1907","2020-05-11",54.939999
"1908","2020-05-12",51.919998
"1909","2020-05-13",51.869999
"1910","2020-05-14",51.830002
"1911","2020-05-15",52.200001
"1912","2020-05-18",54.939999
"1913","2020-05-19",55.889999
"1914","2020-05-20",57.75
"1915","2020-05-21",56.549999
"1916","2020-05-22",57.290001
"1917","2020-05-26",56.299999
"1918","2020-05-27",57.049999
"1919","2020-05-28",55.450001
"1920","2020-05-29",56.740002
"1921","2020-06-01",57.779999
"1922","2020-06-02",61.549999
"1923","2020-06-03",53
"1924","2020-06-04",54.75
"1925","2020-06-05",53.68
"1926","2020-06-08",53.599998
"1927","2020-06-09",54.869999
"1928","2020-06-10",54.669998
"1929","2020-06-11",51.279999
"1930","2020-06-12",50.549999
"1931","2020-06-15",51.830002
"1932","2020-06-16",51.709999
"1933","2020-06-17",51.400002
"1934","2020-06-18",49.84
"1935","2020-06-19",48.900002
"1936","2020-06-22",48.830002
"1937","2020-06-23",49.509998
"1938","2020-06-24",47.82
"1939","2020-06-25",46.860001
"1940","2020-06-26",44.860001
"1941","2020-06-29",44.439999
"1942","2020-06-30",45.799999
"1943","2020-07-01",45.23
"1944","2020-07-02",45.209999
"1945","2020-07-06",46.790001
"1946","2020-07-07",47.549999
"1947","2020-07-08",47.560001
"1948","2020-07-09",48.139999
"1949","2020-07-10",48.209999
"1950","2020-07-13",46.48
"1951","2020-07-14",47.66
"1952","2020-07-15",46.689999
"1953","2020-07-16",46.889999
"1954","2020-07-17",47.369999
"1955","2020-07-20",47.959999
"1956","2020-07-21",47.27
"1957","2020-07-22",46.330002
"1958","2020-07-23",45.259998
"1959","2020-07-24",44.580002
"1960","2020-07-27",45.18
"1961","2020-07-28",43.91
"1962","2020-07-29",44.540001
"1963","2020-07-30",45.349998
"1964","2020-07-31",45.279999
"1965","2020-08-03",45.91
"1966","2020-08-04",46.66
"1967","2020-08-05",46.009998
"1968","2020-08-06",46.470001
"1969","2020-08-07",46.34
"1970","2020-08-10",46.630001
"1971","2020-08-11",45.439999
"1972","2020-08-12",46.43
"1973","2020-08-13",46.310001
"1974","2020-08-14",45.830002
"1975","2020-08-17",46.299999
"1976","2020-08-18",45.84
"1977","2020-08-19",47.060001
"1978","2020-08-20",45.93
"1979","2020-08-21",45.970001
"1980","2020-08-24",48.23
"1981","2020-08-25",51.720001
"1982","2020-08-26",51.240002
"1983","2020-08-27",49.18
"1984","2020-08-28",52.009998
"1985","2020-08-31",52.700001
"1986","2020-09-01",57.720001
"1987","2020-09-02",55.900002
"1988","2020-09-03",50.09
"1989","2020-09-04",52.18
"1990","2020-09-08",47.130001
"1991","2020-09-09",47.560001
"1992","2020-09-10",48.509998
"1993","2020-09-11",50.369999
"1994","2020-09-14",52.16
"1995","2020-09-15",52.5
"1996","2020-09-16",53.119999
"1997","2020-09-17",52.189999
"1998","2020-09-18",53.029999
"1999","2020-09-21",50.759998
"2000","2020-09-22",50.57
"2001","2020-09-23",48.990002
"2002","2020-09-24",48.82
"2003","2020-09-25",49.610001
"2004","2020-09-28",51.970001
"2005","2020-09-29",52.02
"2006","2020-09-30",52.18
"2007","2020-10-01",53.630001
"2008","2020-10-02",51.919998
"2009","2020-10-05",53.400002
"2010","2020-10-06",53.290001
"2011","2020-10-07",53.720001
"2012","2020-10-08",56.529999
"2013","2020-10-09",58.150002
"2014","2020-10-12",57.470001
"2015","2020-10-13",57.150002
"2016","2020-10-14",56.560001
"2017","2020-10-15",56.41
"2018","2020-10-16",57.060001
"2019","2020-10-19",57.299999
"2020","2020-10-20",56.68
"2021","2020-10-21",54.810001
"2022","2020-10-22",56.66
"2023","2020-10-23",57.150002
"2024","2020-10-26",56.009998
"2025","2020-10-27",56.490002
"2026","2020-10-28",53.599998
"2027","2020-10-29",55.48
"2028","2020-10-30",54.669998
"2029","2020-11-02",54.09
"2030","2020-11-03",55.77
"2031","2020-11-04",58.689999
"2032","2020-11-05",60.919998
"2033","2020-11-06",60.150002
"2034","2020-11-09",60.220001
"2035","2020-11-10",58.119999
"2036","2020-11-11",59.740002
"2037","2020-11-12",58.040001
"2038","2020-11-13",58.709999
"2039","2020-11-16",60.73
"2040","2020-11-17",62.560001
"2041","2020-11-18",62.43
"2042","2020-11-19",65.349998
"2043","2020-11-20",66.459999
"2044","2020-11-23",66.370003
"2045","2020-11-24",76.510002
"2046","2020-11-25",75.949997
"2047","2020-11-27",77.870003
