"","date","EBR"
"2867","2020-04-13",4.99
"2868","2020-04-14",5.37
"2869","2020-04-15",5.07
"2870","2020-04-16",4.96
"2871","2020-04-17",4.97
"2872","2020-04-20",4.84
"2873","2020-04-21",4.56
"2874","2020-04-22",4.97
"2875","2020-04-23",4.54
"2876","2020-04-24",3.91
"2877","2020-04-27",3.96
"2878","2020-04-28",4.27
"2879","2020-04-29",4.67
"2880","2020-04-30",4.46
"2881","2020-05-01",4.21
"2882","2020-05-04",4.19
"2883","2020-05-05",4.13
"2884","2020-05-06",3.99
"2885","2020-05-07",3.72
"2886","2020-05-08",3.95
"2887","2020-05-11",3.83
"2888","2020-05-12",3.63
"2889","2020-05-13",3.55
"2890","2020-05-14",3.91
"2891","2020-05-15",3.91
"2892","2020-05-18",4.29
"2893","2020-05-19",4.14
"2894","2020-05-20",4.19
"2895","2020-05-21",4.32
"2896","2020-05-22",4.58
"2897","2020-05-26",5.12
"2898","2020-05-27",5.48
"2899","2020-05-28",5.36
"2900","2020-05-29",5.36
"2901","2020-06-01",5.47
"2902","2020-06-02",5.72
"2903","2020-06-03",5.89
"2904","2020-06-04",5.8
"2905","2020-06-05",6.02
"2906","2020-06-08",6.5
"2907","2020-06-09",6.46
"2908","2020-06-10",6.15
"2909","2020-06-11",5.6
"2910","2020-06-12",5.98
"2911","2020-06-15",5.67
"2912","2020-06-16",5.59
"2913","2020-06-17",6.05
"2914","2020-06-18",5.78
"2915","2020-06-19",5.66
"2916","2020-06-22",5.88
"2917","2020-06-23",5.89
"2918","2020-06-24",5.57
"2919","2020-06-25",5.76
"2920","2020-06-26",5.46
"2921","2020-06-29",5.7
"2922","2020-06-30",5.67
"2923","2020-07-01",6.1
"2924","2020-07-02",6
"2925","2020-07-06",6.22
"2926","2020-07-07",6.17
"2927","2020-07-08",6.37
"2928","2020-07-09",6.75
"2929","2020-07-10",6.75
"2930","2020-07-13",6.44
"2931","2020-07-14",6.45
"2932","2020-07-15",6.62
"2933","2020-07-16",6.52
"2934","2020-07-17",7.47
"2935","2020-07-20",7.38
"2936","2020-07-21",7.29
"2937","2020-07-22",7.6
"2938","2020-07-23",7.25
"2939","2020-07-24",7.27
"2940","2020-07-27",7.54
"2941","2020-07-28",7.52
"2942","2020-07-29",7.6
"2943","2020-07-30",7.68
"2944","2020-07-31",7.36
"2945","2020-08-03",7.36
"2946","2020-08-04",7.19
"2947","2020-08-05",7.17
"2948","2020-08-06",7.4
"2949","2020-08-07",6.91
"2950","2020-08-10",6.81
"2951","2020-08-11",6.75
"2952","2020-08-12",6.47
"2953","2020-08-13",6.19
"2954","2020-08-14",6.28
"2955","2020-08-17",5.83
"2956","2020-08-18",5.93
"2957","2020-08-19",5.75
"2958","2020-08-20",5.76
"2959","2020-08-21",6.08
"2960","2020-08-24",6.62
"2961","2020-08-25",6.85
"2962","2020-08-26",6.46
"2963","2020-08-27",6.44
"2964","2020-08-28",6.86
"2965","2020-08-31",6.48
"2966","2020-09-01",6.74
"2967","2020-09-02",7.01
"2968","2020-09-03",6.95
"2969","2020-09-04",6.87
"2970","2020-09-08",6.76
"2971","2020-09-09",6.92
"2972","2020-09-10",6.64
"2973","2020-09-11",6.5
"2974","2020-09-14",6.57
"2975","2020-09-15",6.31
"2976","2020-09-16",6.41
"2977","2020-09-17",6.44
"2978","2020-09-18",6.05
"2979","2020-09-21",6.08
"2980","2020-09-22",5.99
"2981","2020-09-23",5.75
"2982","2020-09-24",5.9
"2983","2020-09-25",5.82
"2984","2020-09-28",5.52
"2985","2020-09-29",5.43
"2986","2020-09-30",5.52
"2987","2020-10-01",5.39
"2988","2020-10-02",5.34
"2989","2020-10-05",5.64
"2990","2020-10-06",5.66
"2991","2020-10-07",5.61
"2992","2020-10-08",5.58
"2993","2020-10-09",5.64
"2994","2020-10-12",5.8
"2995","2020-10-13",5.68
"2996","2020-10-14",5.75
"2997","2020-10-15",5.81
"2998","2020-10-16",5.77
"2999","2020-10-19",5.79
"3000","2020-10-20",5.85
"3001","2020-10-21",5.9
"3002","2020-10-22",6.02
"3003","2020-10-23",6.03
"3004","2020-10-26",6.05
"3005","2020-10-27",5.8
"3006","2020-10-28",5.56
"3007","2020-10-29",5.55
"3008","2020-10-30",5.47
"3009","2020-11-02",5.44
"3010","2020-11-03",5.59
"3011","2020-11-04",5.81
"3012","2020-11-05",6.13
"3013","2020-11-06",6.34
"3014","2020-11-09",6.27
"3015","2020-11-10",6.45
"3016","2020-11-11",6.43
"3017","2020-11-12",5.94
"3018","2020-11-13",6.03
"3019","2020-11-16",6.07
"3020","2020-11-17",6.16
"3021","2020-11-18",5.99
"3022","2020-11-19",5.94
"3023","2020-11-20",5.82
"3024","2020-11-23",5.77
"3025","2020-11-24",6.07
"3026","2020-11-25",6.05
"3027","2020-11-27",6.07
