"","date","HCI"
"1901","2016-04-04",33.009998
"1902","2016-04-05",32.650002
"1903","2016-04-06",32.799999
"1904","2016-04-07",32.970001
"1905","2016-04-08",33.099998
"1906","2016-04-11",32.59
"1907","2016-04-12",33.02
"1908","2016-04-13",33.23
"1909","2016-04-14",33.009998
"1910","2016-04-15",32.990002
"1911","2016-04-18",32.09
"1912","2016-04-19",31.83
"1913","2016-04-20",31.85
"1914","2016-04-21",30.98
"1915","2016-04-22",31.040001
"1916","2016-04-25",30.040001
"1917","2016-04-26",30.200001
"1918","2016-04-27",29.49
"1919","2016-04-28",29.610001
"1920","2016-04-29",29.959999
"1921","2016-05-02",30.290001
"1922","2016-05-03",30.35
"1923","2016-05-04",28.52
"1924","2016-05-05",30.809999
"1925","2016-05-06",30.73
"1926","2016-05-09",31.34
"1927","2016-05-10",32.049999
"1928","2016-05-11",31.5
"1929","2016-05-12",31.860001
"1930","2016-05-13",31.799999
"1931","2016-05-16",31.950001
"1932","2016-05-17",31.5
"1933","2016-05-18",32.23
"1934","2016-05-19",31.08
"1935","2016-05-20",31.530001
"1936","2016-05-23",31.27
"1937","2016-05-24",31.780001
"1938","2016-05-25",31.82
"1939","2016-05-26",31.559999
"1940","2016-05-27",31.67
"1941","2016-05-31",31.75
"1942","2016-06-01",32.529999
"1943","2016-06-02",32.419998
"1944","2016-06-03",31.83
"1945","2016-06-06",32.209999
"1946","2016-06-07",31.82
"1947","2016-06-08",30.790001
"1948","2016-06-09",30.76
"1949","2016-06-10",30.809999
"1950","2016-06-13",29.73
"1951","2016-06-14",29.26
"1952","2016-06-15",28.98
"1953","2016-06-16",28.809999
"1954","2016-06-17",27.85
"1955","2016-06-20",27.790001
"1956","2016-06-21",28.219999
"1957","2016-06-22",27.610001
"1958","2016-06-23",27.82
"1959","2016-06-24",27.360001
"1960","2016-06-27",27.01
"1961","2016-06-28",27.049999
"1962","2016-06-29",27
"1963","2016-06-30",27.280001
"1964","2016-07-01",27.190001
"1965","2016-07-05",26.85
"1966","2016-07-06",27.16
"1967","2016-07-07",27.549999
"1968","2016-07-08",28.07
"1969","2016-07-11",28.959999
"1970","2016-07-12",29.68
"1971","2016-07-13",29.49
"1972","2016-07-14",29.370001
"1973","2016-07-15",29.459999
"1974","2016-07-18",28.969999
"1975","2016-07-19",28.639999
"1976","2016-07-20",29.07
"1977","2016-07-21",28.959999
"1978","2016-07-22",29.49
"1979","2016-07-25",29.379999
"1980","2016-07-26",29.459999
"1981","2016-07-27",30.190001
"1982","2016-07-28",30.360001
"1983","2016-07-29",30.16
"1984","2016-08-01",30.219999
"1985","2016-08-02",29.77
"1986","2016-08-03",29.639999
"1987","2016-08-04",31.08
"1988","2016-08-05",31.67
"1989","2016-08-08",32.18
"1990","2016-08-09",32.709999
"1991","2016-08-10",32.560001
"1992","2016-08-11",31.82
"1993","2016-08-12",31.48
"1994","2016-08-15",31.190001
"1995","2016-08-16",30.92
"1996","2016-08-17",30.709999
"1997","2016-08-18",31.370001
"1998","2016-08-19",31.01
"1999","2016-08-22",30.959999
"2000","2016-08-23",31.66
"2001","2016-08-24",30.93
"2002","2016-08-25",31.299999
"2003","2016-08-26",31.459999
"2004","2016-08-29",31.360001
"2005","2016-08-30",31.780001
"2006","2016-08-31",31.790001
"2007","2016-09-01",31.110001
"2008","2016-09-02",31.6
"2009","2016-09-06",32.389999
"2010","2016-09-07",32.82
"2011","2016-09-08",32.540001
"2012","2016-09-09",31.32
"2013","2016-09-12",32
"2014","2016-09-13",31.4
"2015","2016-09-14",31.219999
"2016","2016-09-15",30.690001
"2017","2016-09-16",30.370001
"2018","2016-09-19",30.82
"2019","2016-09-20",30.719999
"2020","2016-09-21",30.77
"2021","2016-09-22",31.02
"2022","2016-09-23",30.76
"2023","2016-09-26",30.16
"2024","2016-09-27",30.27
"2025","2016-09-28",30.799999
"2026","2016-09-29",30.25
"2027","2016-09-30",30.360001
"2028","2016-10-03",30.620001
"2029","2016-10-04",29.799999
"2030","2016-10-05",29.09
"2031","2016-10-06",25.440001
"2032","2016-10-07",28.93
"2033","2016-10-10",28.040001
"2034","2016-10-11",29.27
"2035","2016-10-12",29.389999
"2036","2016-10-13",28.99
"2037","2016-10-14",28.74
"2038","2016-10-17",29.139999
"2039","2016-10-18",29.030001
"2040","2016-10-19",28.959999
"2041","2016-10-20",28.51
"2042","2016-10-21",27.870001
"2043","2016-10-24",27.969999
"2044","2016-10-25",27.83
"2045","2016-10-26",27.290001
"2046","2016-10-27",26.790001
"2047","2016-10-28",26.459999
"2048","2016-10-31",27.110001
"2049","2016-11-01",26.1
"2050","2016-11-02",26.52
"2051","2016-11-03",25.780001
"2052","2016-11-04",27.93
"2053","2016-11-07",28.09
"2054","2016-11-08",28.58
"2055","2016-11-09",29.93
"2056","2016-11-10",31.120001
"2057","2016-11-11",32.48
"2058","2016-11-14",33.27
"2059","2016-11-15",31.969999
"2060","2016-11-16",31.67
"2061","2016-11-17",31.67
"2062","2016-11-18",31.950001
"2063","2016-11-21",32.040001
"2064","2016-11-22",32.939999
"2065","2016-11-23",33.080002
"2066","2016-11-25",33.450001
"2067","2016-11-28",33.540001
"2068","2016-11-29",33.650002
"2069","2016-11-30",32.34
"2070","2016-12-01",32.84
"2071","2016-12-02",32.349998
"2072","2016-12-05",32.709999
"2073","2016-12-06",33.57
"2074","2016-12-07",34.220001
"2075","2016-12-08",34.77
"2076","2016-12-09",35.400002
"2077","2016-12-12",35.75
"2078","2016-12-13",35.939999
"2079","2016-12-14",36.560001
"2080","2016-12-15",37.98
"2081","2016-12-16",37.810001
"2082","2016-12-19",37.849998
"2083","2016-12-20",38.869999
"2084","2016-12-21",39.299999
"2085","2016-12-22",38.959999
"2086","2016-12-23",38.830002
"2087","2016-12-27",38.439999
"2088","2016-12-28",37.990002
"2089","2016-12-29",38.77
"2090","2016-12-30",39.48
"2091","2017-01-03",38.990002
"2092","2017-01-04",39.59
"2093","2017-01-05",39.5
"2094","2017-01-06",39.709999
"2095","2017-01-09",39.200001
"2096","2017-01-10",39.490002
"2097","2017-01-11",40.41
"2098","2017-01-12",39.610001
"2099","2017-01-13",39.389999
"2100","2017-01-17",39.27
"2101","2017-01-18",40.27
"2102","2017-01-19",40.080002
"2103","2017-01-20",40.299999
"2104","2017-01-23",39.75
"2105","2017-01-24",40.34
"2106","2017-01-25",41.049999
"2107","2017-01-26",40.490002
"2108","2017-01-27",40.93
"2109","2017-01-30",40.560001
"2110","2017-01-31",41.360001
"2111","2017-02-01",41.07
"2112","2017-02-02",41.75
"2113","2017-02-03",43.529999
"2114","2017-02-06",43.68
"2115","2017-02-07",43.27
"2116","2017-02-08",42.82
"2117","2017-02-09",43.290001
"2118","2017-02-10",43.860001
"2119","2017-02-13",44.560001
"2120","2017-02-14",45.330002
"2121","2017-02-15",44.849998
"2122","2017-02-16",44.5
"2123","2017-02-17",43.900002
"2124","2017-02-21",43.110001
"2125","2017-02-22",47.610001
"2126","2017-02-23",47.330002
"2127","2017-02-24",47.68
"2128","2017-02-27",49.189999
"2129","2017-02-28",49.299999
"2130","2017-03-01",49.580002
"2131","2017-03-02",49.02
"2132","2017-03-03",48.84
"2133","2017-03-06",47.950001
"2134","2017-03-07",47.389999
"2135","2017-03-08",47.560001
"2136","2017-03-09",47.279999
"2137","2017-03-10",48.110001
"2138","2017-03-13",47.650002
"2139","2017-03-14",47.799999
"2140","2017-03-15",47.889999
"2141","2017-03-16",46.919998
"2142","2017-03-17",46.810001
"2143","2017-03-20",46.209999
"2144","2017-03-21",44.529999
"2145","2017-03-22",44.869999
"2146","2017-03-23",45.150002
"2147","2017-03-24",45.330002
"2148","2017-03-27",45.27
"2149","2017-03-28",45.540001
"2150","2017-03-29",44.810001
"2151","2017-03-30",44.950001
"2152","2017-03-31",45.580002
"2153","2017-04-03",44.150002
"2154","2017-04-04",44.75
"2155","2017-04-05",44.18
"2156","2017-04-06",44.169998
"2157","2017-04-07",44.860001
"2158","2017-04-10",45.189999
"2159","2017-04-11",45.91
"2160","2017-04-12",44.91
"2161","2017-04-13",44.349998
"2162","2017-04-17",45.360001
"2163","2017-04-18",45.75
"2164","2017-04-19",45.610001
"2165","2017-04-20",45.540001
"2166","2017-04-21",45.349998
"2167","2017-04-24",45.75
"2168","2017-04-25",46.150002
"2169","2017-04-26",47.509998
"2170","2017-04-27",48.209999
"2171","2017-04-28",47.689999
"2172","2017-05-01",48.240002
"2173","2017-05-02",47.790001
"2174","2017-05-03",45.619999
"2175","2017-05-04",45.619999
"2176","2017-05-05",46.34
"2177","2017-05-08",45.330002
"2178","2017-05-09",45.279999
"2179","2017-05-10",45.59
"2180","2017-05-11",45.610001
"2181","2017-05-12",45.209999
"2182","2017-05-15",45.349998
"2183","2017-05-16",45.09
"2184","2017-05-17",43.77
"2185","2017-05-18",44.060001
"2186","2017-05-19",44.009998
"2187","2017-05-22",44.599998
"2188","2017-05-23",45
"2189","2017-05-24",44.27
"2190","2017-05-25",44.419998
"2191","2017-05-26",45.389999
"2192","2017-05-30",44.23
"2193","2017-05-31",44.470001
"2194","2017-06-01",45.060001
"2195","2017-06-02",44.799999
"2196","2017-06-05",44.34
"2197","2017-06-06",44.049999
"2198","2017-06-07",44.209999
"2199","2017-06-08",45.66
"2200","2017-06-09",46.860001
"2201","2017-06-12",46.700001
"2202","2017-06-13",46
"2203","2017-06-14",46.41
"2204","2017-06-15",46.509998
"2205","2017-06-16",46.919998
"2206","2017-06-19",46.900002
"2207","2017-06-20",46.439999
"2208","2017-06-21",45.98
"2209","2017-06-22",45.990002
"2210","2017-06-23",46.349998
"2211","2017-06-26",46.439999
"2212","2017-06-27",46.459999
"2213","2017-06-28",48.939999
"2214","2017-06-29",47.700001
"2215","2017-06-30",46.98
"2216","2017-07-03",48.060001
"2217","2017-07-05",47.209999
"2218","2017-07-06",46.540001
"2219","2017-07-07",46.959999
"2220","2017-07-10",46.060001
"2221","2017-07-11",46.32
"2222","2017-07-12",46.25
"2223","2017-07-13",45.959999
"2224","2017-07-14",45.790001
"2225","2017-07-17",45.779999
"2226","2017-07-18",46
"2227","2017-07-19",46.169998
"2228","2017-07-20",46.419998
"2229","2017-07-21",45.34
"2230","2017-07-24",44.790001
"2231","2017-07-25",45.169998
"2232","2017-07-26",44.880001
"2233","2017-07-27",43.889999
"2234","2017-07-28",44.75
"2235","2017-07-31",45.09
"2236","2017-08-01",45.18
"2237","2017-08-02",44.880001
"2238","2017-08-03",43.610001
"2239","2017-08-04",44.02
"2240","2017-08-07",43.099998
"2241","2017-08-08",42.73
"2242","2017-08-09",42.349998
"2243","2017-08-10",41
"2244","2017-08-11",40.330002
"2245","2017-08-14",41.189999
"2246","2017-08-15",40.290001
"2247","2017-08-16",39.98
"2248","2017-08-17",39.790001
"2249","2017-08-18",40.169998
"2250","2017-08-21",39.650002
"2251","2017-08-22",40.23
"2252","2017-08-23",40.110001
"2253","2017-08-24",39.799999
"2254","2017-08-25",40.599998
"2255","2017-08-28",39.169998
"2256","2017-08-29",39.860001
"2257","2017-08-30",40.139999
"2258","2017-08-31",38.990002
"2259","2017-09-01",38.68
"2260","2017-09-05",30.940001
"2261","2017-09-06",32.73
"2262","2017-09-07",29.959999
"2263","2017-09-08",30.77
"2264","2017-09-11",36.150002
"2265","2017-09-12",35.599998
"2266","2017-09-13",37.34
"2267","2017-09-14",37.709999
"2268","2017-09-15",37.73
"2269","2017-09-18",37.139999
"2270","2017-09-19",35.529999
"2271","2017-09-20",36.16
"2272","2017-09-21",36.82
"2273","2017-09-22",37.939999
"2274","2017-09-25",38.700001
"2275","2017-09-26",37.400002
"2276","2017-09-27",37.880001
"2277","2017-09-28",38.139999
"2278","2017-09-29",38.25
"2279","2017-10-02",37.889999
"2280","2017-10-03",37.139999
"2281","2017-10-04",37.040001
"2282","2017-10-05",36.98
"2283","2017-10-06",36.889999
"2284","2017-10-09",37.360001
"2285","2017-10-10",38.029999
"2286","2017-10-11",37.639999
"2287","2017-10-12",38.029999
"2288","2017-10-13",38.709999
"2289","2017-10-16",38.57
"2290","2017-10-17",38.57
"2291","2017-10-18",39.049999
"2292","2017-10-19",39.009998
"2293","2017-10-20",38.57
"2294","2017-10-23",37.830002
"2295","2017-10-24",38.029999
"2296","2017-10-25",38.209999
"2297","2017-10-26",38.700001
"2298","2017-10-27",38.360001
"2299","2017-10-30",37.59
"2300","2017-10-31",37.459999
"2301","2017-11-01",37.09
"2302","2017-11-02",36.91
"2303","2017-11-03",32.459999
"2304","2017-11-06",31.799999
"2305","2017-11-07",32.240002
"2306","2017-11-08",32.549999
"2307","2017-11-09",32.849998
"2308","2017-11-10",33.029999
"2309","2017-11-13",32.25
"2310","2017-11-14",31.959999
"2311","2017-11-15",31.379999
"2312","2017-11-16",30.18
"2313","2017-11-17",30.25
"2314","2017-11-20",30.33
"2315","2017-11-21",30.370001
"2316","2017-11-22",30.200001
"2317","2017-11-24",30.26
"2318","2017-11-27",30.280001
"2319","2017-11-28",30.08
"2320","2017-11-29",30.24
"2321","2017-11-30",30.07
"2322","2017-12-01",29.85
"2323","2017-12-04",30.379999
"2324","2017-12-05",29.73
"2325","2017-12-06",30.559999
"2326","2017-12-07",30.120001
"2327","2017-12-08",30.440001
"2328","2017-12-11",30.57
"2329","2017-12-12",30.48
"2330","2017-12-13",30
"2331","2017-12-14",28.92
"2332","2017-12-15",29.299999
"2333","2017-12-18",29.690001
"2334","2017-12-19",29.1
"2335","2017-12-20",29.34
"2336","2017-12-21",29.43
"2337","2017-12-22",29.030001
"2338","2017-12-26",29.15
"2339","2017-12-27",29.559999
"2340","2017-12-28",29.719999
"2341","2017-12-29",29.9
"2342","2018-01-02",31.57
"2343","2018-01-03",30.940001
"2344","2018-01-04",31.24
"2345","2018-01-05",34.330002
"2346","2018-01-08",33.259998
"2347","2018-01-09",32.950001
"2348","2018-01-10",33.299999
"2349","2018-01-11",34.529999
"2350","2018-01-12",34.52
"2351","2018-01-16",34.200001
"2352","2018-01-17",35.369999
"2353","2018-01-18",35.849998
"2354","2018-01-19",35
"2355","2018-01-22",35.240002
"2356","2018-01-23",35.150002
"2357","2018-01-24",34.950001
"2358","2018-01-25",35.189999
"2359","2018-01-26",34.950001
"2360","2018-01-29",35.549999
"2361","2018-01-30",35.540001
"2362","2018-01-31",34.950001
"2363","2018-02-01",35.450001
"2364","2018-02-02",35.470001
"2365","2018-02-05",34.07
"2366","2018-02-06",35.650002
"2367","2018-02-07",35.290001
"2368","2018-02-08",34.919998
"2369","2018-02-09",34.849998
"2370","2018-02-12",34.43
"2371","2018-02-13",34.110001
"2372","2018-02-14",35.32
"2373","2018-02-15",35.380001
"2374","2018-02-16",35.759998
"2375","2018-02-20",34.75
"2376","2018-02-21",35.73
"2377","2018-02-22",35.470001
"2378","2018-02-23",35.57
"2379","2018-02-26",36.07
"2380","2018-02-27",35.470001
"2381","2018-02-28",34.630001
"2382","2018-03-01",34.779999
"2383","2018-03-02",35.139999
"2384","2018-03-05",36.66
"2385","2018-03-06",36.700001
"2386","2018-03-07",41.810001
"2387","2018-03-08",41.790001
"2388","2018-03-09",40.939999
"2389","2018-03-12",40.59
"2390","2018-03-13",40.200001
"2391","2018-03-14",39.669998
"2392","2018-03-15",39.27
"2393","2018-03-16",39.810001
"2394","2018-03-19",39.68
"2395","2018-03-20",39.18
"2396","2018-03-21",38.889999
"2397","2018-03-22",38.34
"2398","2018-03-23",38.09
"2399","2018-03-26",38.689999
"2400","2018-03-27",38.029999
"2401","2018-03-28",38.560001
"2402","2018-03-29",38.16
"2403","2018-04-02",37.509998
"2404","2018-04-03",37.93
"2405","2018-04-04",39.02
"2406","2018-04-05",38.880001
"2407","2018-04-06",38.490002
"2408","2018-04-09",38.360001
"2409","2018-04-10",38.990002
"2410","2018-04-11",38.459999
"2411","2018-04-12",39.09
"2412","2018-04-13",39.240002
"2413","2018-04-16",39.990002
"2414","2018-04-17",41.029999
"2415","2018-04-18",40.830002
"2416","2018-04-19",40.860001
"2417","2018-04-20",41.16
"2418","2018-04-23",41.200001
"2419","2018-04-24",41.41
"2420","2018-04-25",41.669998
"2421","2018-04-26",42
"2422","2018-04-27",42.25
"2423","2018-04-30",41.889999
"2424","2018-05-01",40.810001
"2425","2018-05-02",40.75
"2426","2018-05-03",40.509998
"2427","2018-05-04",40.740002
"2428","2018-05-07",40.84
"2429","2018-05-08",40.630001
"2430","2018-05-09",41.099998
"2431","2018-05-10",41.830002
"2432","2018-05-11",42.84
"2433","2018-05-14",41.810001
"2434","2018-05-15",42.52
"2435","2018-05-16",42.330002
"2436","2018-05-17",42.419998
"2437","2018-05-18",42.310001
"2438","2018-05-21",42.599998
"2439","2018-05-22",42.43
"2440","2018-05-23",42.48
"2441","2018-05-24",42.459999
"2442","2018-05-25",42.150002
"2443","2018-05-29",41.509998
"2444","2018-05-30",42.119999
"2445","2018-05-31",41.459999
"2446","2018-06-01",42.07
"2447","2018-06-04",42.200001
"2448","2018-06-05",41.959999
"2449","2018-06-06",41.689999
"2450","2018-06-07",41.77
"2451","2018-06-08",42.32
"2452","2018-06-11",43.700001
"2453","2018-06-12",43.759998
"2454","2018-06-13",43.41
"2455","2018-06-14",43.48
"2456","2018-06-15",44.040001
"2457","2018-06-18",43.34
"2458","2018-06-19",43.830002
"2459","2018-06-20",43.049999
"2460","2018-06-21",42.029999
"2461","2018-06-22",41.419998
"2462","2018-06-25",41.290001
"2463","2018-06-26",41.529999
"2464","2018-06-27",40.66
"2465","2018-06-28",40.599998
"2466","2018-06-29",41.57
"2467","2018-07-02",41.830002
"2468","2018-07-03",41.790001
"2469","2018-07-05",41.77
"2470","2018-07-06",41.779999
"2471","2018-07-09",41.869999
"2472","2018-07-10",41.029999
"2473","2018-07-11",41.279999
"2474","2018-07-12",41.279999
"2475","2018-07-13",41.73
"2476","2018-07-16",41.52
"2477","2018-07-17",41.790001
"2478","2018-07-18",42.220001
"2479","2018-07-19",42.32
"2480","2018-07-20",42.279999
"2481","2018-07-23",42.07
"2482","2018-07-24",41.959999
"2483","2018-07-25",42.009998
"2484","2018-07-26",42.880001
"2485","2018-07-27",42.360001
"2486","2018-07-30",42.889999
"2487","2018-07-31",42.790001
"2488","2018-08-01",42.330002
"2489","2018-08-02",42.73
"2490","2018-08-03",39.23
"2491","2018-08-06",39.349998
"2492","2018-08-07",39.5
"2493","2018-08-08",39.779999
"2494","2018-08-09",39.98
"2495","2018-08-10",40.450001
"2496","2018-08-13",41.169998
"2497","2018-08-14",41.43
"2498","2018-08-15",41.32
"2499","2018-08-16",40.98
"2500","2018-08-17",40.959999
"2501","2018-08-20",41.220001
"2502","2018-08-21",41.009998
"2503","2018-08-22",40.610001
"2504","2018-08-23",41.080002
"2505","2018-08-24",42.16
"2506","2018-08-27",41.130001
"2507","2018-08-28",41.029999
"2508","2018-08-29",41.09
"2509","2018-08-30",40.75
"2510","2018-08-31",40.5
"2511","2018-09-04",39.950001
"2512","2018-09-05",40.389999
"2513","2018-09-06",40.41
"2514","2018-09-07",40.740002
"2515","2018-09-10",40.220001
"2516","2018-09-11",40.400002
"2517","2018-09-12",40.099998
"2518","2018-09-13",40.57
"2519","2018-09-14",40.66
"2520","2018-09-17",40.73
"2521","2018-09-18",40.880001
"2522","2018-09-19",41.57
"2523","2018-09-20",42.310001
"2524","2018-09-21",42.849998
"2525","2018-09-24",42.66
"2526","2018-09-25",42.25
"2527","2018-09-26",42.880001
"2528","2018-09-27",43.27
"2529","2018-09-28",43.75
"2530","2018-10-01",44.130001
"2531","2018-10-02",44.849998
"2532","2018-10-03",45.490002
"2533","2018-10-04",45.689999
"2534","2018-10-05",45.639999
"2535","2018-10-08",45.119999
"2536","2018-10-09",45.200001
"2537","2018-10-10",44
"2538","2018-10-11",43.490002
"2539","2018-10-12",42.48
"2540","2018-10-15",42.57
"2541","2018-10-16",43.169998
"2542","2018-10-17",43.650002
"2543","2018-10-18",43.52
"2544","2018-10-19",43.380001
"2545","2018-10-22",43.389999
"2546","2018-10-23",42.560001
"2547","2018-10-24",41.900002
"2548","2018-10-25",42.950001
"2549","2018-10-26",43.48
"2550","2018-10-29",44.700001
"2551","2018-10-30",45
"2552","2018-10-31",43.669998
"2553","2018-11-01",44.75
"2554","2018-11-02",45.099998
"2555","2018-11-05",44.700001
"2556","2018-11-06",44.919998
"2557","2018-11-07",50.720001
"2558","2018-11-08",52.860001
"2559","2018-11-09",54.189999
"2560","2018-11-12",54.73
"2561","2018-11-13",53.200001
"2562","2018-11-14",53.73
"2563","2018-11-15",53.389999
"2564","2018-11-16",53.369999
"2565","2018-11-19",55.400002
"2566","2018-11-20",53.290001
"2567","2018-11-21",53.68
"2568","2018-11-23",53.990002
"2569","2018-11-26",52.709999
"2570","2018-11-27",53.189999
"2571","2018-11-28",53.73
"2572","2018-11-29",53.869999
"2573","2018-11-30",54.349998
"2574","2018-12-03",55.709999
"2575","2018-12-04",53.389999
"2576","2018-12-06",54.419998
"2577","2018-12-07",53.419998
"2578","2018-12-10",53.459999
"2579","2018-12-11",53.59
"2580","2018-12-12",53.650002
"2581","2018-12-13",52.02
"2582","2018-12-14",52.68
"2583","2018-12-17",50.73
"2584","2018-12-18",50.689999
"2585","2018-12-19",50.279999
"2586","2018-12-20",49.98
"2587","2018-12-21",48.75
"2588","2018-12-24",49
"2589","2018-12-26",49.509998
"2590","2018-12-27",50.32
"2591","2018-12-28",50.849998
"2592","2018-12-31",50.810001
"2593","2019-01-02",50.150002
"2594","2019-01-03",49.130001
"2595","2019-01-04",50.939999
"2596","2019-01-07",50.009998
"2597","2019-01-08",49.41
"2598","2019-01-09",48.529999
"2599","2019-01-10",48.25
"2600","2019-01-11",47.48
"2601","2019-01-14",47.41
"2602","2019-01-15",47.939999
"2603","2019-01-16",49.060001
"2604","2019-01-17",48.91
"2605","2019-01-18",49.139999
"2606","2019-01-22",47.830002
"2607","2019-01-23",48.029999
"2608","2019-01-24",47.369999
"2609","2019-01-25",47.41
"2610","2019-01-28",46.91
"2611","2019-01-29",47.009998
"2612","2019-01-30",47.240002
"2613","2019-01-31",47.380001
"2614","2019-02-01",47.889999
"2615","2019-02-04",48.130001
"2616","2019-02-05",48.66
"2617","2019-02-06",47.950001
"2618","2019-02-07",47.220001
"2619","2019-02-08",47.290001
"2620","2019-02-11",47.490002
"2621","2019-02-12",47.830002
"2622","2019-02-13",47.75
"2623","2019-02-14",47.169998
"2624","2019-02-15",47.68
"2625","2019-02-19",48.869999
"2626","2019-02-20",48.139999
"2627","2019-02-21",47.610001
"2628","2019-02-22",47.59
"2629","2019-02-25",46.540001
"2630","2019-02-26",46.259998
"2631","2019-02-27",46.41
"2632","2019-02-28",46.16
"2633","2019-03-01",45.599998
"2634","2019-03-04",44.18
"2635","2019-03-05",43.869999
"2636","2019-03-06",44.619999
"2637","2019-03-07",43.369999
"2638","2019-03-08",38.119999
"2639","2019-03-11",39.490002
"2640","2019-03-12",40.759998
"2641","2019-03-13",41.400002
"2642","2019-03-14",42.75
"2643","2019-03-15",42.580002
"2644","2019-03-18",41.580002
"2645","2019-03-19",42.16
"2646","2019-03-20",41.200001
"2647","2019-03-21",41.290001
"2648","2019-03-22",41.740002
"2649","2019-03-25",42.700001
"2650","2019-03-26",42.790001
"2651","2019-03-27",43.259998
"2652","2019-03-28",42.82
"2653","2019-03-29",42.73
"2654","2019-04-01",42.41
"2655","2019-04-02",42.110001
"2656","2019-04-03",41.860001
"2657","2019-04-04",42.580002
"2658","2019-04-05",43.110001
"2659","2019-04-08",42.330002
"2660","2019-04-09",41.490002
"2661","2019-04-10",41.860001
"2662","2019-04-11",41.959999
"2663","2019-04-12",41.630001
"2664","2019-04-15",41.349998
"2665","2019-04-16",41.529999
"2666","2019-04-17",41.700001
"2667","2019-04-18",42.139999
"2668","2019-04-22",41.110001
"2669","2019-04-23",41.32
"2670","2019-04-24",41.18
"2671","2019-04-25",42.07
"2672","2019-04-26",42.349998
"2673","2019-04-29",42.450001
"2674","2019-04-30",42.619999
"2675","2019-05-01",42.299999
"2676","2019-05-02",43.540001
"2677","2019-05-03",40.82
"2678","2019-05-06",42.110001
"2679","2019-05-07",42.16
"2680","2019-05-08",42.299999
"2681","2019-05-09",41.709999
"2682","2019-05-10",42.060001
"2683","2019-05-13",41.400002
"2684","2019-05-14",41.709999
"2685","2019-05-15",41.959999
"2686","2019-05-16",41.869999
"2687","2019-05-17",41.68
"2688","2019-05-20",41.09
"2689","2019-05-21",41.240002
"2690","2019-05-22",41.23
"2691","2019-05-23",41.84
"2692","2019-05-24",42.18
"2693","2019-05-28",42.150002
"2694","2019-05-29",41.5
"2695","2019-05-30",41.110001
"2696","2019-05-31",40.650002
"2697","2019-06-03",41.220001
"2698","2019-06-04",41.119999
"2699","2019-06-05",41.150002
"2700","2019-06-06",41.23
"2701","2019-06-07",41.470001
"2702","2019-06-10",41.900002
"2703","2019-06-11",40.77
"2704","2019-06-12",41.119999
"2705","2019-06-13",41.400002
"2706","2019-06-14",41.299999
"2707","2019-06-17",40.990002
"2708","2019-06-18",40.220001
"2709","2019-06-19",40.790001
"2710","2019-06-20",41.330002
"2711","2019-06-21",40.759998
"2712","2019-06-24",40.25
"2713","2019-06-25",40.84
"2714","2019-06-26",39.580002
"2715","2019-06-27",39.849998
"2716","2019-06-28",40.470001
"2717","2019-07-01",41.009998
"2718","2019-07-02",41.490002
"2719","2019-07-03",41.689999
"2720","2019-07-05",41.84
"2721","2019-07-08",41.23
"2722","2019-07-09",41.029999
"2723","2019-07-10",40.68
"2724","2019-07-11",40.509998
"2725","2019-07-12",40.959999
"2726","2019-07-15",41.080002
"2727","2019-07-16",40.849998
"2728","2019-07-17",40.470001
"2729","2019-07-18",40.529999
"2730","2019-07-19",39.889999
"2731","2019-07-22",39.860001
"2732","2019-07-23",39.959999
"2733","2019-07-24",40.360001
"2734","2019-07-25",40.049999
"2735","2019-07-26",40.310001
"2736","2019-07-29",39.560001
"2737","2019-07-30",39.830002
"2738","2019-07-31",40.09
"2739","2019-08-01",39.91
"2740","2019-08-02",40.470001
"2741","2019-08-05",39.68
"2742","2019-08-06",40.130001
"2743","2019-08-07",41
"2744","2019-08-08",41.220001
"2745","2019-08-09",41.02
"2746","2019-08-12",41.150002
"2747","2019-08-13",42.07
"2748","2019-08-14",41.040001
"2749","2019-08-15",41.02
"2750","2019-08-16",41.880001
"2751","2019-08-19",42.139999
"2752","2019-08-20",41.720001
"2753","2019-08-21",41.68
"2754","2019-08-22",41.41
"2755","2019-08-23",41.119999
"2756","2019-08-26",41.48
"2757","2019-08-27",40.080002
"2758","2019-08-28",38.220001
"2759","2019-08-29",38.189999
"2760","2019-08-30",38.970001
"2761","2019-09-03",41.200001
"2762","2019-09-04",40.790001
"2763","2019-09-05",40.389999
"2764","2019-09-06",41.23
"2765","2019-09-09",42.150002
"2766","2019-09-10",42.259998
"2767","2019-09-11",43.279999
"2768","2019-09-12",42.810001
"2769","2019-09-13",42.950001
"2770","2019-09-16",42.740002
"2771","2019-09-17",42.779999
"2772","2019-09-18",42.189999
"2773","2019-09-19",42.029999
"2774","2019-09-20",42.099998
"2775","2019-09-23",42.200001
"2776","2019-09-24",42.970001
"2777","2019-09-25",42.82
"2778","2019-09-26",43.34
"2779","2019-09-27",43.130001
"2780","2019-09-30",42.040001
"2781","2019-10-01",42.66
"2782","2019-10-02",41.610001
"2783","2019-10-03",42
"2784","2019-10-04",42.150002
"2785","2019-10-07",42.349998
"2786","2019-10-08",41.16
"2787","2019-10-09",40.5
"2788","2019-10-10",40.459999
"2789","2019-10-11",40.470001
"2790","2019-10-14",40.759998
"2791","2019-10-15",41.009998
"2792","2019-10-16",41.25
"2793","2019-10-17",41.419998
"2794","2019-10-18",41.490002
"2795","2019-10-21",41.77
