"","date","TNXP"
"2078","2020-08-12",0.89
"2079","2020-08-13",1.14
"2080","2020-08-14",1.02
"2081","2020-08-17",1.03
"2082","2020-08-18",0.99
"2083","2020-08-19",0.98
"2084","2020-08-20",0.93
"2085","2020-08-21",0.88
"2086","2020-08-24",0.84
"2087","2020-08-25",0.85
"2088","2020-08-26",0.95
"2089","2020-08-27",0.97
"2090","2020-08-28",0.96
"2091","2020-08-31",0.89
"2092","2020-09-01",0.84
"2093","2020-09-02",0.83
"2094","2020-09-03",0.88
"2095","2020-09-04",0.83
"2096","2020-09-08",0.77
"2097","2020-09-09",0.81
"2098","2020-09-10",0.77
"2099","2020-09-11",0.76
"2100","2020-09-14",0.77
"2101","2020-09-15",0.8
"2102","2020-09-16",0.88
"2103","2020-09-17",0.99
"2104","2020-09-18",0.92
"2105","2020-09-21",0.93
"2106","2020-09-22",0.93
"2107","2020-09-23",0.9
"2108","2020-09-24",0.87
"2109","2020-09-25",0.85
"2110","2020-09-28",0.85
"2111","2020-09-29",0.9
"2112","2020-09-30",0.84
"2113","2020-10-01",0.81
"2114","2020-10-02",0.8
"2115","2020-10-05",0.79
"2116","2020-10-06",0.77
"2117","2020-10-07",0.76
"2118","2020-10-08",0.78
"2119","2020-10-09",0.77
"2120","2020-10-12",0.76
"2121","2020-10-13",0.77
"2122","2020-10-14",0.74
"2123","2020-10-15",0.74
"2124","2020-10-16",0.74
"2125","2020-10-19",0.73
"2126","2020-10-20",0.7
"2127","2020-10-21",0.65
"2128","2020-10-22",0.67
"2129","2020-10-23",0.67
"2130","2020-10-26",0.64
"2131","2020-10-27",0.62
"2132","2020-10-28",0.59
"2133","2020-10-29",0.6
"2134","2020-10-30",0.56
"2135","2020-11-02",0.58
"2136","2020-11-03",0.58
"2137","2020-11-04",0.58
"2138","2020-11-05",0.57
"2139","2020-11-06",0.56
"2140","2020-11-09",0.53
"2141","2020-11-10",0.55
"2142","2020-11-11",0.56
"2143","2020-11-12",0.57
"2144","2020-11-13",0.62
"2145","2020-11-16",0.61
"2146","2020-11-17",0.59
"2147","2020-11-18",0.58
"2148","2020-11-19",0.58
"2149","2020-11-20",0.58
"2150","2020-11-23",0.57
"2151","2020-11-24",0.56
"2152","2020-11-25",0.55
"2153","2020-11-27",0.57
