"","date","ORC"
"1934","2020-10-19",5.15
"1935","2020-10-20",5.15
"1936","2020-10-21",5.11
"1937","2020-10-22",5.18
"1938","2020-10-23",5.25
"1939","2020-10-26",5.21
"1940","2020-10-27",5.2
"1941","2020-10-28",5.13
"1942","2020-10-29",5.12
"1943","2020-10-30",5.19
"1944","2020-11-02",5.19
"1945","2020-11-03",5.3
"1946","2020-11-04",5.27
"1947","2020-11-05",5.27
"1948","2020-11-06",5.2
"1949","2020-11-09",5.2
"1950","2020-11-10",5.46
"1951","2020-11-11",5.35
"1952","2020-11-12",5.31
"1953","2020-11-13",5.41
"1954","2020-11-16",5.54
"1955","2020-11-17",5.56
"1956","2020-11-18",5.6
"1957","2020-11-19",5.56
"1958","2020-11-20",5.53
"1959","2020-11-23",5.62
"1960","2020-11-24",5.63
"1961","2020-11-25",5.64
"1962","2020-11-27",5.48
