"","date","OESX"
"2874","2019-05-21",2.12
"2875","2019-05-22",2.03
"2876","2019-05-23",1.99
"2877","2019-05-24",2.14
"2878","2019-05-28",2.13
"2879","2019-05-29",2.04
"2880","2019-05-30",2.02
"2881","2019-05-31",1.93
"2882","2019-06-03",2
"2883","2019-06-04",2.48
"2884","2019-06-05",2.53
"2885","2019-06-06",3
"2886","2019-06-07",2.69
"2887","2019-06-10",2.78
"2888","2019-06-11",2.79
"2889","2019-06-12",2.99
"2890","2019-06-13",2.99
"2891","2019-06-14",2.9
"2892","2019-06-17",2.64
"2893","2019-06-18",2.73
"2894","2019-06-19",2.77
"2895","2019-06-20",2.82
"2896","2019-06-21",2.77
"2897","2019-06-24",2.8
"2898","2019-06-25",2.76
"2899","2019-06-26",2.76
"2900","2019-06-27",2.85
"2901","2019-06-28",2.97
"2902","2019-07-01",3.11
"2903","2019-07-02",3.07
"2904","2019-07-03",3.08
"2905","2019-07-05",3.09
"2906","2019-07-08",2.9
"2907","2019-07-09",2.83
"2908","2019-07-10",2.69
"2909","2019-07-11",2.85
"2910","2019-07-12",2.89
"2911","2019-07-15",2.87
"2912","2019-07-16",2.85
"2913","2019-07-17",2.91
"2914","2019-07-18",2.86
"2915","2019-07-19",2.92
"2916","2019-07-22",2.88
"2917","2019-07-23",2.87
"2918","2019-07-24",2.91
"2919","2019-07-25",2.86
"2920","2019-07-26",2.89
"2921","2019-07-29",3.13
"2922","2019-07-30",3.21
"2923","2019-07-31",3.22
"2924","2019-08-01",3.21
"2925","2019-08-02",3.22
"2926","2019-08-05",2.72
"2927","2019-08-06",2.92
"2928","2019-08-07",3.1
"2929","2019-08-08",3.08
"2930","2019-08-09",3.1
"2931","2019-08-12",3.03
"2932","2019-08-13",3.09
"2933","2019-08-14",2.99
"2934","2019-08-15",3.08
"2935","2019-08-16",2.98
"2936","2019-08-19",2.82
"2937","2019-08-20",2.82
"2938","2019-08-21",2.7
"2939","2019-08-22",2.7
"2940","2019-08-23",2.65
"2941","2019-08-26",2.63
"2942","2019-08-27",2.51
"2943","2019-08-28",2.56
"2944","2019-08-29",2.59
"2945","2019-08-30",2.59
"2946","2019-09-03",2.58
"2947","2019-09-04",2.51
"2948","2019-09-05",2.37
"2949","2019-09-06",2.48
"2950","2019-09-09",2.59
"2951","2019-09-10",2.68
"2952","2019-09-11",2.73
"2953","2019-09-12",2.8
"2954","2019-09-13",2.83
"2955","2019-09-16",2.96
"2956","2019-09-17",2.91
"2957","2019-09-18",2.89
"2958","2019-09-19",2.88
"2959","2019-09-20",2.88
"2960","2019-09-23",2.81
"2961","2019-09-24",2.8
"2962","2019-09-25",2.71
"2963","2019-09-26",2.79
"2964","2019-09-27",2.82
"2965","2019-09-30",2.85
"2966","2019-10-01",2.72
"2967","2019-10-02",2.63
"2968","2019-10-03",2.66
"2969","2019-10-04",2.72
"2970","2019-10-07",2.72
"2971","2019-10-08",2.73
"2972","2019-10-09",2.76
"2973","2019-10-10",2.75
"2974","2019-10-11",2.82
"2975","2019-10-14",2.71
"2976","2019-10-15",2.71
"2977","2019-10-16",2.71
"2978","2019-10-17",2.66
"2979","2019-10-18",2.69
"2980","2019-10-21",2.61
"2981","2019-10-22",2.53
"2982","2019-10-23",2.59
"2983","2019-10-24",2.7
"2984","2019-10-25",2.83
"2985","2019-10-28",2.95
"2986","2019-10-29",3.01
"2987","2019-10-30",2.89
"2988","2019-10-31",2.91
"2989","2019-11-01",2.82
"2990","2019-11-04",2.82
"2991","2019-11-05",2.78
"2992","2019-11-06",2.77
"2993","2019-11-07",2.8
"2994","2019-11-08",2.93
"2995","2019-11-11",3
"2996","2019-11-12",2.93
"2997","2019-11-13",2.96
"2998","2019-11-14",3.2
"2999","2019-11-15",3.37
"3000","2019-11-18",3.79
"3001","2019-11-19",3.09
"3002","2019-11-20",2.93
"3003","2019-11-21",2.92
"3004","2019-11-22",2.93
"3005","2019-11-25",2.93
"3006","2019-11-26",2.97
"3007","2019-11-27",2.92
"3008","2019-11-29",2.93
"3009","2019-12-02",2.9
"3010","2019-12-03",2.94
"3011","2019-12-04",3.02
"3012","2019-12-05",3.14
"3013","2019-12-06",3.38
"3014","2019-12-09",3.54
"3015","2019-12-10",3.43
"3016","2019-12-11",3.36
"3017","2019-12-12",3.48
"3018","2019-12-13",3.45
"3019","2019-12-16",3.46
"3020","2019-12-17",3.38
"3021","2019-12-18",3.36
"3022","2019-12-19",3.31
"3023","2019-12-20",3.28
"3024","2019-12-23",3.16
"3025","2019-12-24",3.18
"3026","2019-12-26",3.34
"3027","2019-12-27",3.47
"3028","2019-12-30",3.48
"3029","2019-12-31",3.35
"3030","2020-01-02",3.32
"3031","2020-01-03",3.28
"3032","2020-01-06",3.36
"3033","2020-01-07",3.47
"3034","2020-01-08",3.38
"3035","2020-01-09",3.31
"3036","2020-01-10",3.53
"3037","2020-01-13",3.89
"3038","2020-01-14",3.83
"3039","2020-01-15",3.92
"3040","2020-01-16",4.28
"3041","2020-01-17",4.56
"3042","2020-01-21",4.76
"3043","2020-01-22",5.03
"3044","2020-01-23",4.33
"3045","2020-01-24",4.45
"3046","2020-01-27",4.07
"3047","2020-01-28",4.29
"3048","2020-01-29",4.7
"3049","2020-01-30",4.9
"3050","2020-01-31",4.92
"3051","2020-02-03",4.93
"3052","2020-02-04",5.43
"3053","2020-02-05",5.3
"3054","2020-02-06",5.18
"3055","2020-02-07",5.1
"3056","2020-02-10",5.2
"3057","2020-02-11",5.41
"3058","2020-02-12",5.74
"3059","2020-02-13",6.17
"3060","2020-02-14",5.98
"3061","2020-02-18",6.24
"3062","2020-02-19",5.87
"3063","2020-02-20",5.52
"3064","2020-02-21",5.25
"3065","2020-02-24",4.92
"3066","2020-02-25",5.08
"3067","2020-02-26",4.77
"3068","2020-02-27",4.73
"3069","2020-02-28",4.73
"3070","2020-03-02",4.63
"3071","2020-03-03",4.65
"3072","2020-03-04",4.74
"3073","2020-03-05",4.51
"3074","2020-03-06",4.64
"3075","2020-03-09",4.04
"3076","2020-03-10",4.2
"3077","2020-03-11",4
"3078","2020-03-12",3.26
"3079","2020-03-13",3.3
"3080","2020-03-16",3.39
"3081","2020-03-17",3.55
"3082","2020-03-18",2.81
"3083","2020-03-19",2.97
"3084","2020-03-20",3.27
"3085","2020-03-23",3.28
"3086","2020-03-24",3.63
"3087","2020-03-25",3.99
"3088","2020-03-26",4.13
"3089","2020-03-27",4.07
"3090","2020-03-30",3.65
"3091","2020-03-31",3.7
"3092","2020-04-01",3.34
"3093","2020-04-02",3.35
"3094","2020-04-03",3.26
"3095","2020-04-06",3.63
"3096","2020-04-07",3.64
"3097","2020-04-08",3.73
"3098","2020-04-09",3.99
"3099","2020-04-13",4.16
"3100","2020-04-14",4.22
"3101","2020-04-15",4.13
"3102","2020-04-16",4.11
"3103","2020-04-17",4.32
"3104","2020-04-20",4.3
"3105","2020-04-21",3.77
"3106","2020-04-22",3.96
"3107","2020-04-23",4.04
"3108","2020-04-24",3.99
"3109","2020-04-27",4.02
"3110","2020-04-28",4.39
"3111","2020-04-29",4.76
"3112","2020-04-30",4.81
"3113","2020-05-01",4.55
"3114","2020-05-04",4.73
"3115","2020-05-05",4.63
"3116","2020-05-06",4.68
"3117","2020-05-07",4.84
"3118","2020-05-08",4.89
"3119","2020-05-11",4.94
"3120","2020-05-12",4.68
"3121","2020-05-13",4.38
"3122","2020-05-14",4.41
"3123","2020-05-15",4.52
"3124","2020-05-18",4.59
"3125","2020-05-19",4.48
"3126","2020-05-20",4.47
"3127","2020-05-21",4.39
"3128","2020-05-22",4.28
"3129","2020-05-26",4.57
"3130","2020-05-27",4.45
"3131","2020-05-28",4.46
"3132","2020-05-29",4.48
"3133","2020-06-01",4.58
"3134","2020-06-02",4.84
"3135","2020-06-03",4.89
"3136","2020-06-04",4.44
"3137","2020-06-05",4.14
"3138","2020-06-08",4.22
"3139","2020-06-09",3.92
"3140","2020-06-10",3.78
"3141","2020-06-11",3.4
"3142","2020-06-12",3.52
"3143","2020-06-15",3.39
"3144","2020-06-16",3.44
"3145","2020-06-17",3.39
"3146","2020-06-18",3.28
"3147","2020-06-19",3.54
"3148","2020-06-22",3.45
"3149","2020-06-23",3.45
"3150","2020-06-24",3.33
"3151","2020-06-25",3.38
"3152","2020-06-26",3.22
"3153","2020-06-29",3.33
"3154","2020-06-30",3.46
"3155","2020-07-01",3.49
"3156","2020-07-02",3.64
"3157","2020-07-06",3.75
"3158","2020-07-07",3.61
"3159","2020-07-08",3.8
"3160","2020-07-09",3.7
"3161","2020-07-10",3.66
"3162","2020-07-13",3.41
"3163","2020-07-14",3.51
"3164","2020-07-15",3.7
"3165","2020-07-16",3.64
"3166","2020-07-17",3.8
"3167","2020-07-20",3.99
"3168","2020-07-21",4.05
"3169","2020-07-22",3.92
"3170","2020-07-23",4.13
"3171","2020-07-24",4.14
"3172","2020-07-27",4.27
"3173","2020-07-28",4.36
"3174","2020-07-29",4.26
"3175","2020-07-30",4.13
"3176","2020-07-31",3.96
"3177","2020-08-03",4.19
"3178","2020-08-04",4.11
"3179","2020-08-05",4.11
"3180","2020-08-06",4.66
"3181","2020-08-07",4.76
"3182","2020-08-10",5.04
"3183","2020-08-11",4.98
"3184","2020-08-12",4.91
"3185","2020-08-13",4.98
"3186","2020-08-14",4.99
"3187","2020-08-17",4.98
"3188","2020-08-18",5.12
"3189","2020-08-19",5.71
"3190","2020-08-20",5.8
"3191","2020-08-21",5.83
"3192","2020-08-24",5.8
"3193","2020-08-25",5.91
"3194","2020-08-26",6.03
"3195","2020-08-27",5.95
"3196","2020-08-28",6.17
"3197","2020-08-31",6.38
"3198","2020-09-01",7.01
"3199","2020-09-02",6.93
"3200","2020-09-03",6.69
"3201","2020-09-04",6.62
"3202","2020-09-08",6.12
"3203","2020-09-09",6.81
"3204","2020-09-10",7.34
"3205","2020-09-11",6.96
"3206","2020-09-14",7.21
"3207","2020-09-15",7.28
"3208","2020-09-16",7.63
"3209","2020-09-17",7.77
"3210","2020-09-18",8.43
"3211","2020-09-21",7.84
"3212","2020-09-22",8.11
"3213","2020-09-23",7.1
"3214","2020-09-24",6.83
"3215","2020-09-25",7.35
"3216","2020-09-28",7.59
"3217","2020-09-29",7.73
"3218","2020-09-30",7.57
"3219","2020-10-01",7.6
"3220","2020-10-02",7.45
"3221","2020-10-05",7.77
"3222","2020-10-06",7.6
"3223","2020-10-07",7.98
"3224","2020-10-08",8.45
"3225","2020-10-09",8.88
"3226","2020-10-12",8.82
"3227","2020-10-13",8.73
"3228","2020-10-14",8.53
"3229","2020-10-15",8.44
"3230","2020-10-16",7.92
"3231","2020-10-19",7.53
"3232","2020-10-20",7.62
"3233","2020-10-21",7.25
"3234","2020-10-22",7.27
"3235","2020-10-23",7.56
"3236","2020-10-26",7.4
"3237","2020-10-27",7.18
"3238","2020-10-28",6.79
"3239","2020-10-29",6.6
"3240","2020-10-30",6.42
"3241","2020-11-02",6.7
"3242","2020-11-03",6.97
"3243","2020-11-04",6.6
"3244","2020-11-05",6.84
"3245","2020-11-06",7.31
"3246","2020-11-09",7.87
"3247","2020-11-10",8.19
"3248","2020-11-11",8.28
"3249","2020-11-12",7.95
"3250","2020-11-13",7.96
"3251","2020-11-16",8.24
"3252","2020-11-17",8.13
"3253","2020-11-18",8.29
"3254","2020-11-19",8.89
"3255","2020-11-20",8.89
"3256","2020-11-23",9.32
"3257","2020-11-24",9.89
"3258","2020-11-25",10.2
"3259","2020-11-27",10.56
