"","date","SAVE"
"1858","2018-10-11",46.5
"1859","2018-10-12",47.07
"1860","2018-10-15",48.990002
"1861","2018-10-16",50.369999
"1862","2018-10-17",50.970001
"1863","2018-10-18",49.799999
"1864","2018-10-19",50.779999
"1865","2018-10-22",51.029999
"1866","2018-10-23",50.59
"1867","2018-10-24",47.689999
"1868","2018-10-25",53.23
"1869","2018-10-26",52.52
"1870","2018-10-29",52.09
"1871","2018-10-30",52.759998
"1872","2018-10-31",51.900002
"1873","2018-11-01",52.380001
"1874","2018-11-02",53.689999
"1875","2018-11-05",53.91
"1876","2018-11-06",53.630001
"1877","2018-11-07",53.400002
"1878","2018-11-08",53.330002
"1879","2018-11-09",52.990002
"1880","2018-11-12",52.959999
"1881","2018-11-13",53.41
"1882","2018-11-14",52.75
"1883","2018-11-15",53.099998
"1884","2018-11-16",52.439999
"1885","2018-11-19",51.189999
"1886","2018-11-20",49.139999
"1887","2018-11-21",50.849998
"1888","2018-11-23",51.560001
"1889","2018-11-26",50.98
"1890","2018-11-27",58.759998
"1891","2018-11-28",62.43
"1892","2018-11-29",62
"1893","2018-11-30",64.120003
"1894","2018-12-03",64.559998
"1895","2018-12-04",63.130001
"1896","2018-12-06",64.589996
"1897","2018-12-07",59.669998
"1898","2018-12-10",60.419998
"1899","2018-12-11",61.43
"1900","2018-12-12",60.970001
"1901","2018-12-13",60.66
"1902","2018-12-14",59.009998
"1903","2018-12-17",58.139999
"1904","2018-12-18",58.549999
"1905","2018-12-19",57.790001
"1906","2018-12-20",56.009998
"1907","2018-12-21",54.790001
"1908","2018-12-24",54.279999
"1909","2018-12-26",57.759998
"1910","2018-12-27",57.099998
"1911","2018-12-28",57.52
"1912","2018-12-31",57.919998
"1913","2019-01-02",57.84
"1914","2019-01-03",53.959999
"1915","2019-01-04",56.099998
"1916","2019-01-07",57.669998
"1917","2019-01-08",57.060001
"1918","2019-01-09",59.450001
"1919","2019-01-10",60.75
"1920","2019-01-11",60.110001
"1921","2019-01-14",58.830002
"1922","2019-01-15",58.560001
"1923","2019-01-16",60.759998
"1924","2019-01-17",60.310001
"1925","2019-01-18",59.360001
"1926","2019-01-22",58.060001
"1927","2019-01-23",57.419998
"1928","2019-01-24",57.459999
"1929","2019-01-25",57.959999
"1930","2019-01-28",58.490002
"1931","2019-01-29",57.639999
"1932","2019-01-30",59.43
"1933","2019-01-31",58.82
"1934","2019-02-01",61.130001
"1935","2019-02-04",62.779999
"1936","2019-02-05",62.950001
"1937","2019-02-06",60.900002
"1938","2019-02-07",62.709999
"1939","2019-02-08",61.439999
"1940","2019-02-11",63.060001
"1941","2019-02-12",61.650002
"1942","2019-02-13",60.93
"1943","2019-02-14",61.419998
"1944","2019-02-15",61.669998
"1945","2019-02-19",62.34
"1946","2019-02-20",58.009998
"1947","2019-02-21",59.580002
"1948","2019-02-22",60.119999
"1949","2019-02-25",60.59
"1950","2019-02-26",61.009998
"1951","2019-02-27",58.57
"1952","2019-02-28",56.25
"1953","2019-03-01",56.610001
"1954","2019-03-04",57.060001
"1955","2019-03-05",56.209999
"1956","2019-03-06",53.299999
"1957","2019-03-07",52.790001
"1958","2019-03-08",51.68
"1959","2019-03-11",53.07
"1960","2019-03-12",52.810001
"1961","2019-03-13",54.77
"1962","2019-03-14",55.150002
"1963","2019-03-15",54.200001
"1964","2019-03-18",52.849998
"1965","2019-03-19",53.700001
"1966","2019-03-20",52.599998
"1967","2019-03-21",53.990002
"1968","2019-03-22",53.049999
"1969","2019-03-25",51.549999
"1970","2019-03-26",52.450001
"1971","2019-03-27",53.209999
"1972","2019-03-28",51.75
"1973","2019-03-29",52.860001
"1974","2019-04-01",53.23
"1975","2019-04-02",53.82
"1976","2019-04-03",54.279999
"1977","2019-04-04",54.299999
"1978","2019-04-05",54.439999
"1979","2019-04-08",54.700001
"1980","2019-04-09",54.810001
"1981","2019-04-10",56.84
"1982","2019-04-11",56.919998
"1983","2019-04-12",56.220001
"1984","2019-04-15",55.169998
"1985","2019-04-16",54.98
"1986","2019-04-17",55.560001
"1987","2019-04-18",56.189999
"1988","2019-04-22",55.650002
"1989","2019-04-23",57.490002
"1990","2019-04-24",58.299999
"1991","2019-04-25",52.880001
"1992","2019-04-26",52.700001
"1993","2019-04-29",53.790001
"1994","2019-04-30",54.380001
"1995","2019-05-01",52.560001
"1996","2019-05-02",52.52
"1997","2019-05-03",52.5
"1998","2019-05-06",51.560001
"1999","2019-05-07",50.77
"2000","2019-05-08",49.900002
"2001","2019-05-09",49.419998
"2002","2019-05-10",49.66
"2003","2019-05-13",47.810001
"2004","2019-05-14",48.209999
"2005","2019-05-15",48.470001
"2006","2019-05-16",48.529999
"2007","2019-05-17",47.639999
"2008","2019-05-20",47.029999
"2009","2019-05-21",48.77
"2010","2019-05-22",47.939999
"2011","2019-05-23",48.299999
"2012","2019-05-24",47.200001
"2013","2019-05-28",46.900002
"2014","2019-05-29",46.759998
"2015","2019-05-30",47.02
"2016","2019-05-31",46.080002
"2017","2019-06-03",47.220001
"2018","2019-06-04",49.330002
"2019","2019-06-05",50.43
"2020","2019-06-06",49.939999
"2021","2019-06-07",49.119999
"2022","2019-06-10",49.060001
"2023","2019-06-11",49.669998
"2024","2019-06-12",49.68
"2025","2019-06-13",51.400002
"2026","2019-06-14",50.32
"2027","2019-06-17",49.990002
"2028","2019-06-18",50.560001
"2029","2019-06-19",49.630001
"2030","2019-06-20",48.68
"2031","2019-06-21",47.740002
"2032","2019-06-24",47.580002
"2033","2019-06-25",46.959999
"2034","2019-06-26",45.950001
"2035","2019-06-27",46.950001
"2036","2019-06-28",47.73
"2037","2019-07-01",48.939999
"2038","2019-07-02",48.900002
"2039","2019-07-03",50.470001
"2040","2019-07-05",50.869999
"2041","2019-07-08",51.689999
"2042","2019-07-09",50.77
"2043","2019-07-10",51.41
"2044","2019-07-11",52.220001
"2045","2019-07-12",50.810001
"2046","2019-07-15",50.91
"2047","2019-07-16",51.419998
"2048","2019-07-17",50.650002
"2049","2019-07-18",51.279999
"2050","2019-07-19",50.889999
"2051","2019-07-22",52.380001
"2052","2019-07-23",53.720001
"2053","2019-07-24",55.049999
"2054","2019-07-25",42.009998
"2055","2019-07-26",43.560001
"2056","2019-07-29",42.369999
"2057","2019-07-30",42.189999
"2058","2019-07-31",42.43
"2059","2019-08-01",42.369999
"2060","2019-08-02",42.110001
"2061","2019-08-05",41.360001
"2062","2019-08-06",41.299999
"2063","2019-08-07",40.799999
"2064","2019-08-08",40.830002
"2065","2019-08-09",39.970001
"2066","2019-08-12",39.009998
"2067","2019-08-13",38.939999
"2068","2019-08-14",37.470001
"2069","2019-08-15",37.310001
"2070","2019-08-16",38.400002
"2071","2019-08-19",38.59
"2072","2019-08-20",38.599998
"2073","2019-08-21",38.52
"2074","2019-08-22",38.799999
"2075","2019-08-23",37.73
"2076","2019-08-26",37.549999
"2077","2019-08-27",36.029999
"2078","2019-08-28",36.98
"2079","2019-08-29",37.810001
"2080","2019-08-30",37.540001
"2081","2019-09-03",36.09
"2082","2019-09-04",36.130001
"2083","2019-09-05",37.32
"2084","2019-09-06",37.060001
"2085","2019-09-09",36.139999
"2086","2019-09-10",37.880001
"2087","2019-09-11",38.75
"2088","2019-09-12",38.27
"2089","2019-09-13",38.759998
"2090","2019-09-16",38.380001
"2091","2019-09-17",38.689999
"2092","2019-09-18",38.290001
"2093","2019-09-19",37.919998
"2094","2019-09-20",38.029999
"2095","2019-09-23",37.259998
"2096","2019-09-24",36.529999
"2097","2019-09-25",36.950001
"2098","2019-09-26",37.02
"2099","2019-09-27",36.310001
"2100","2019-09-30",36.299999
"2101","2019-10-01",35.880001
"2102","2019-10-02",34.700001
"2103","2019-10-03",33.639999
"2104","2019-10-04",33.990002
"2105","2019-10-07",34.029999
"2106","2019-10-08",33.099998
"2107","2019-10-09",33.700001
"2108","2019-10-10",33.990002
"2109","2019-10-11",36.049999
"2110","2019-10-14",35.830002
"2111","2019-10-15",36.889999
"2112","2019-10-16",36.049999
"2113","2019-10-17",36.77
"2114","2019-10-18",36.779999
"2115","2019-10-21",37.880001
"2116","2019-10-22",37.23
"2117","2019-10-23",37.75
"2118","2019-10-24",37.259998
"2119","2019-10-25",37.93
"2120","2019-10-28",38.139999
"2121","2019-10-29",37.169998
"2122","2019-10-30",37.689999
"2123","2019-10-31",37.560001
"2124","2019-11-01",38.07
"2125","2019-11-04",38.48
"2126","2019-11-05",38.93
"2127","2019-11-06",39.189999
"2128","2019-11-07",39.400002
"2129","2019-11-08",38.98
"2130","2019-11-11",38.720001
"2131","2019-11-12",37.860001
"2132","2019-11-13",37.48
"2133","2019-11-14",37.689999
"2134","2019-11-15",38.23
"2135","2019-11-18",37.91
"2136","2019-11-19",38.82
"2137","2019-11-20",38.130001
"2138","2019-11-21",37.669998
"2139","2019-11-22",38.470001
"2140","2019-11-25",39.919998
"2141","2019-11-26",39.099998
"2142","2019-11-27",39.189999
"2143","2019-11-29",39.07
"2144","2019-12-02",39.59
"2145","2019-12-03",38.02
"2146","2019-12-04",38.189999
"2147","2019-12-05",38.07
"2148","2019-12-06",39.209999
"2149","2019-12-09",38.490002
"2150","2019-12-10",38.220001
"2151","2019-12-11",37.970001
"2152","2019-12-12",38.360001
"2153","2019-12-13",38.240002
"2154","2019-12-16",39.169998
"2155","2019-12-17",40.959999
"2156","2019-12-18",40.419998
"2157","2019-12-19",41.290001
"2158","2019-12-20",41.369999
"2159","2019-12-23",41.029999
"2160","2019-12-24",41.189999
"2161","2019-12-26",41.220001
"2162","2019-12-27",40.580002
"2163","2019-12-30",39.799999
"2164","2019-12-31",40.310001
"2165","2020-01-02",40.650002
"2166","2020-01-03",39.82
"2167","2020-01-06",40.389999
"2168","2020-01-07",39.5
"2169","2020-01-08",39.939999
"2170","2020-01-09",40
"2171","2020-01-10",39.790001
"2172","2020-01-13",39.759998
"2173","2020-01-14",40.110001
"2174","2020-01-15",39.68
"2175","2020-01-16",42.650002
"2176","2020-01-17",42.93
"2177","2020-01-21",41.720001
"2178","2020-01-22",42.599998
"2179","2020-01-23",42.84
"2180","2020-01-24",42.099998
"2181","2020-01-27",41.32
"2182","2020-01-28",42.400002
"2183","2020-01-29",42.709999
"2184","2020-01-30",42.439999
"2185","2020-01-31",41.07
"2186","2020-02-03",41.959999
"2187","2020-02-04",43.34
"2188","2020-02-05",44.439999
"2189","2020-02-06",42.799999
"2190","2020-02-07",44.200001
"2191","2020-02-10",43.759998
"2192","2020-02-11",43.310001
"2193","2020-02-12",43.93
"2194","2020-02-13",44.580002
"2195","2020-02-14",43.880001
"2196","2020-02-18",42.59
"2197","2020-02-19",41.139999
"2198","2020-02-20",41.25
"2199","2020-02-21",41.099998
"2200","2020-02-24",37.459999
"2201","2020-02-25",34.709999
"2202","2020-02-26",32.919998
"2203","2020-02-27",29.75
"2204","2020-02-28",28.450001
"2205","2020-03-02",27.27
"2206","2020-03-03",25.23
"2207","2020-03-04",26.34
"2208","2020-03-05",21.540001
"2209","2020-03-06",22.52
"2210","2020-03-09",21.41
"2211","2020-03-10",22.48
"2212","2020-03-11",20.93
"2213","2020-03-12",14.06
"2214","2020-03-13",15.08
"2215","2020-03-16",11.66
"2216","2020-03-17",11.72
"2217","2020-03-18",9.01
"2218","2020-03-19",8.39
"2219","2020-03-20",8.69
"2220","2020-03-23",9.83
"2221","2020-03-24",13.53
"2222","2020-03-25",15.96
"2223","2020-03-26",16.51
"2224","2020-03-27",14.79
"2225","2020-03-30",12.42
"2226","2020-03-31",12.89
"2227","2020-04-01",11.32
"2228","2020-04-02",10.53
"2229","2020-04-03",10.51
"2230","2020-04-06",10.47
"2231","2020-04-07",11.44
"2232","2020-04-08",12.51
"2233","2020-04-09",14.08
"2234","2020-04-13",13.32
"2235","2020-04-14",13.88
"2236","2020-04-15",13.76
"2237","2020-04-16",12.66
"2238","2020-04-17",13.35
"2239","2020-04-20",12.95
"2240","2020-04-21",12.75
"2241","2020-04-22",11.93
"2242","2020-04-23",11.8
"2243","2020-04-24",12.15
"2244","2020-04-27",12.25
"2245","2020-04-28",14.34
"2246","2020-04-29",15.38
"2247","2020-04-30",15.02
"2248","2020-05-01",13.17
"2249","2020-05-04",12.9
"2250","2020-05-05",12.31
"2251","2020-05-06",11.55
"2252","2020-05-07",10.51
"2253","2020-05-08",10.56
"2254","2020-05-11",10.19
"2255","2020-05-12",9.45
"2256","2020-05-13",8.2
"2257","2020-05-14",8.3
"2258","2020-05-15",8.01
"2259","2020-05-18",9.99
"2260","2020-05-19",9.69
"2261","2020-05-20",9.75
"2262","2020-05-21",10.07
"2263","2020-05-22",10.17
"2264","2020-05-26",12.31
"2265","2020-05-27",13.9
"2266","2020-05-28",12.93
"2267","2020-05-29",12.95
"2268","2020-06-01",13.96
"2269","2020-06-02",14.49
"2270","2020-06-03",17.309999
"2271","2020-06-04",21.02
"2272","2020-06-05",22.620001
"2273","2020-06-08",25.559999
"2274","2020-06-09",22.76
"2275","2020-06-10",19.469999
"2276","2020-06-11",16.08
"2277","2020-06-12",18.82
"2278","2020-06-15",19.73
"2279","2020-06-16",20.719999
"2280","2020-06-17",19.92
"2281","2020-06-18",19.9
"2282","2020-06-19",18.809999
"2283","2020-06-22",18.5
"2284","2020-06-23",18.780001
"2285","2020-06-24",16.92
"2286","2020-06-25",17.4
"2287","2020-06-26",16.58
"2288","2020-06-29",18
"2289","2020-06-30",17.799999
"2290","2020-07-01",17.73
"2291","2020-07-02",17.4
"2292","2020-07-06",17.74
"2293","2020-07-07",16.77
"2294","2020-07-08",16.709999
"2295","2020-07-09",15.91
"2296","2020-07-10",17.530001
"2297","2020-07-13",16.719999
"2298","2020-07-14",17.27
"2299","2020-07-15",19.360001
"2300","2020-07-16",18.059999
"2301","2020-07-17",17.610001
"2302","2020-07-20",16.65
"2303","2020-07-21",16.65
"2304","2020-07-22",16.66
"2305","2020-07-23",16.84
"2306","2020-07-24",16.469999
"2307","2020-07-27",16.15
"2308","2020-07-28",16.540001
"2309","2020-07-29",16.450001
"2310","2020-07-30",16.24
"2311","2020-07-31",15.81
"2312","2020-08-03",15.37
"2313","2020-08-04",16.5
"2314","2020-08-05",17.15
"2315","2020-08-06",17.26
"2316","2020-08-07",17.280001
"2317","2020-08-10",18.299999
"2318","2020-08-11",18.040001
"2319","2020-08-12",17.85
"2320","2020-08-13",17.549999
"2321","2020-08-14",17.76
"2322","2020-08-17",17.059999
"2323","2020-08-18",17.32
"2324","2020-08-19",17.190001
"2325","2020-08-20",17.209999
"2326","2020-08-21",16.98
"2327","2020-08-24",18.209999
"2328","2020-08-25",17.99
"2329","2020-08-26",17.700001
"2330","2020-08-27",18.309999
"2331","2020-08-28",18.49
"2332","2020-08-31",17.879999
"2333","2020-09-01",17.59
"2334","2020-09-02",17.610001
"2335","2020-09-03",17.73
"2336","2020-09-04",17.879999
"2337","2020-09-08",18.370001
"2338","2020-09-09",17.540001
"2339","2020-09-10",17.48
"2340","2020-09-11",17.280001
"2341","2020-09-14",17.83
"2342","2020-09-15",18.08
"2343","2020-09-16",18.549999
"2344","2020-09-17",18.1
"2345","2020-09-18",17.700001
"2346","2020-09-21",16.23
"2347","2020-09-22",16.549999
"2348","2020-09-23",16.08
"2349","2020-09-24",15.71
"2350","2020-09-25",16.200001
"2351","2020-09-28",16.530001
"2352","2020-09-29",16.02
"2353","2020-09-30",16.1
"2354","2020-10-01",16.379999
"2355","2020-10-02",16.709999
"2356","2020-10-05",16.379999
"2357","2020-10-06",15.75
"2358","2020-10-07",16.549999
"2359","2020-10-08",17.040001
"2360","2020-10-09",17.27
"2361","2020-10-12",16.700001
"2362","2020-10-13",16.200001
"2363","2020-10-14",16.440001
"2364","2020-10-15",16.1
"2365","2020-10-16",16.18
"2366","2020-10-19",16.4
"2367","2020-10-20",17.110001
"2368","2020-10-21",16.41
"2369","2020-10-22",17.959999
"2370","2020-10-23",18.58
"2371","2020-10-26",17.129999
"2372","2020-10-27",16.530001
"2373","2020-10-28",15.56
"2374","2020-10-29",17.040001
"2375","2020-10-30",17.57
"2376","2020-11-02",17.6
"2377","2020-11-03",17.700001
"2378","2020-11-04",17.219999
"2379","2020-11-05",17.950001
"2380","2020-11-06",17.690001
"2381","2020-11-09",21.309999
"2382","2020-11-10",20.17
"2383","2020-11-11",19.4
"2384","2020-11-12",18.110001
"2385","2020-11-13",19.73
"2386","2020-11-16",20.43
"2387","2020-11-17",20.190001
"2388","2020-11-18",20.309999
"2389","2020-11-19",20.889999
"2390","2020-11-20",20.33
"2391","2020-11-23",21.07
"2392","2020-11-24",22.879999
"2393","2020-11-25",22.98
"2394","2020-11-27",23.370001
