"","date","RESI"
"1914","2020-07-31",8.67
"1915","2020-08-03",8.67
"1916","2020-08-04",8.56
"1917","2020-08-05",8.67
"1918","2020-08-06",8.86
"1919","2020-08-07",9.15
"1920","2020-08-10",9.15
"1921","2020-08-11",9.1
"1922","2020-08-12",9.15
"1923","2020-08-13",9.17
"1924","2020-08-14",9.81
"1925","2020-08-17",9.81
"1926","2020-08-18",9.66
"1927","2020-08-19",9.65
"1928","2020-08-20",9.67
"1929","2020-08-21",9.66
"1930","2020-08-24",9.64
"1931","2020-08-25",9.52
"1932","2020-08-26",9.51
"1933","2020-08-27",9.7
"1934","2020-08-28",9.73
"1935","2020-08-31",9.75
"1936","2020-09-01",9.87
"1937","2020-09-02",10.14
"1938","2020-09-03",9.98
"1939","2020-09-04",9.89
"1940","2020-09-08",9.65
"1941","2020-09-09",9.88
"1942","2020-09-10",9.67
"1943","2020-09-11",9.46
"1944","2020-09-14",9.62
"1945","2020-09-15",9.69
"1946","2020-09-16",9.62
"1947","2020-09-17",9.54
"1948","2020-09-18",9.28
"1949","2020-09-21",8.96
"1950","2020-09-22",9.01
"1951","2020-09-23",8.68
"1952","2020-09-24",8.57
"1953","2020-09-25",8.65
"1954","2020-09-28",8.96
"1955","2020-09-29",8.84
"1956","2020-09-30",8.74
"1957","2020-10-01",9.06
"1958","2020-10-02",9.27
"1959","2020-10-05",9.44
"1960","2020-10-06",9.25
"1961","2020-10-07",9.24
"1962","2020-10-08",9.63
"1963","2020-10-09",9.58
"1964","2020-10-12",9.7
"1965","2020-10-13",9.98
"1966","2020-10-14",9.79
"1967","2020-10-15",9.86
"1968","2020-10-16",9.96
"1969","2020-10-19",13.44
"1970","2020-10-20",13.37
"1971","2020-10-21",13.34
"1972","2020-10-22",13.32
"1973","2020-10-23",13.38
"1974","2020-10-26",13.39
"1975","2020-10-27",13.37
"1976","2020-10-28",13.37
"1977","2020-10-29",13.39
"1978","2020-10-30",13.39
"1979","2020-11-02",13.39
"1980","2020-11-03",13.39
"1981","2020-11-04",13.4
"1982","2020-11-05",13.35
"1983","2020-11-06",13.4
"1984","2020-11-09",13.35
"1985","2020-11-10",13.37
"1986","2020-11-11",13.36
"1987","2020-11-12",13.36
"1988","2020-11-13",13.38
"1989","2020-11-16",13.4
"1990","2020-11-17",13.39
"1991","2020-11-18",13.39
"1992","2020-11-19",13.39
"1993","2020-11-20",13.4
"1994","2020-11-23",16.34
"1995","2020-11-24",16.469999
"1996","2020-11-25",16.440001
"1997","2020-11-27",16.34
