"","date","THTX"
"2870","2020-07-09",2.27
"2871","2020-07-10",2.29
"2872","2020-07-13",2.18
"2873","2020-07-14",2.2
"2874","2020-07-15",2.16
"2875","2020-07-16",2.19
"2876","2020-07-17",2.22
"2877","2020-07-20",2.25
"2878","2020-07-21",2.25
"2879","2020-07-22",2.26
"2880","2020-07-23",2.23
"2881","2020-07-24",2.5
"2882","2020-07-27",2.51
"2883","2020-07-28",2.46
"2884","2020-07-29",2.44
"2885","2020-07-30",2.49
"2886","2020-07-31",2.42
"2887","2020-08-03",2.35
"2888","2020-08-04",2.44
"2889","2020-08-05",2.42
"2890","2020-08-06",2.41
"2891","2020-08-07",2.45
"2892","2020-08-10",2.59
"2893","2020-08-11",2.64
"2894","2020-08-12",2.73
"2895","2020-08-13",2.73
"2896","2020-08-14",2.7
"2897","2020-08-17",2.64
"2898","2020-08-18",2.77
"2899","2020-08-19",2.92
"2900","2020-08-20",2.76
"2901","2020-08-21",2.68
"2902","2020-08-24",2.61
"2903","2020-08-25",2.64
"2904","2020-08-26",2.57
"2905","2020-08-27",2.53
"2906","2020-08-28",2.56
"2907","2020-08-31",2.6
"2908","2020-09-01",2.62
"2909","2020-09-02",2.62
"2910","2020-09-03",2.56
"2911","2020-09-04",2.45
"2912","2020-09-08",2.4
"2913","2020-09-09",2.45
"2914","2020-09-10",2.59
"2915","2020-09-11",2.45
"2916","2020-09-14",2.39
"2917","2020-09-15",2.34
"2918","2020-09-16",2.32
"2919","2020-09-17",2.48
"2920","2020-09-18",2.61
"2921","2020-09-21",2.35
"2922","2020-09-22",2.33
"2923","2020-09-23",2.25
"2924","2020-09-24",2.27
"2925","2020-09-25",2.22
"2926","2020-09-28",2.19
"2927","2020-09-29",2.21
"2928","2020-09-30",2.21
"2929","2020-10-01",2.27
"2930","2020-10-02",2.23
"2931","2020-10-05",2.27
"2932","2020-10-06",2.24
"2933","2020-10-07",2.26
"2934","2020-10-08",2.3
"2935","2020-10-09",2.29
"2936","2020-10-12",2.35
"2937","2020-10-13",2.28
"2938","2020-10-14",2.1
"2939","2020-10-15",2.22
"2940","2020-10-16",2.27
"2941","2020-10-19",2.24
"2942","2020-10-20",2.15
"2943","2020-10-21",2.11
"2944","2020-10-22",2.06
"2945","2020-10-23",2.05
"2946","2020-10-26",2.03
"2947","2020-10-27",2.01
"2948","2020-10-28",1.93
"2949","2020-10-29",1.94
"2950","2020-10-30",1.91
"2951","2020-11-02",2.01
"2952","2020-11-03",2.05
"2953","2020-11-04",2.05
"2954","2020-11-05",2.12
"2955","2020-11-06",2.07
"2956","2020-11-09",2.18
"2957","2020-11-10",2.13
"2958","2020-11-11",2.2
"2959","2020-11-12",2.23
"2960","2020-11-13",2.23
"2961","2020-11-16",2.27
"2962","2020-11-17",2.36
"2963","2020-11-18",2.34
"2964","2020-11-19",2.31
"2965","2020-11-20",2.31
"2966","2020-11-23",2.35
"2967","2020-11-24",2.4
"2968","2020-11-25",2.36
"2969","2020-11-27",2.34
