"","date","SXC"
"1919","2019-03-07",9
"1920","2019-03-08",8.82
"1921","2019-03-11",9.04
"1922","2019-03-12",9.03
"1923","2019-03-13",9.33
"1924","2019-03-14",9.08
"1925","2019-03-15",8.95
"1926","2019-03-18",9.06
"1927","2019-03-19",9.11
"1928","2019-03-20",9.06
"1929","2019-03-21",9.26
"1930","2019-03-22",8.77
"1931","2019-03-25",8.5
"1932","2019-03-26",8.46
"1933","2019-03-27",8.62
"1934","2019-03-28",8.64
"1935","2019-03-29",8.49
"1936","2019-04-01",8.73
"1937","2019-04-02",8.8
"1938","2019-04-03",8.67
"1939","2019-04-04",8.92
"1940","2019-04-05",9.11
"1941","2019-04-08",9.14
"1942","2019-04-09",8.88
"1943","2019-04-10",9.04
"1944","2019-04-11",8.72
"1945","2019-04-12",8.72
"1946","2019-04-15",8.54
"1947","2019-04-16",8.67
"1948","2019-04-17",8.68
"1949","2019-04-18",8.44
"1950","2019-04-22",8.52
"1951","2019-04-23",8.68
"1952","2019-04-24",8.46
"1953","2019-04-25",8.6
"1954","2019-04-26",8.4
"1955","2019-04-29",8.64
"1956","2019-04-30",8.61
"1957","2019-05-01",8.3
"1958","2019-05-02",8.54
"1959","2019-05-03",8.88
"1960","2019-05-06",8.68
"1961","2019-05-07",8.03
"1962","2019-05-08",8.2
"1963","2019-05-09",8.31
"1964","2019-05-10",8.28
"1965","2019-05-13",8
"1966","2019-05-14",8.02
"1967","2019-05-15",8.04
"1968","2019-05-16",7.76
"1969","2019-05-17",7.87
"1970","2019-05-20",7.91
"1971","2019-05-21",8.02
"1972","2019-05-22",7.84
"1973","2019-05-23",7.74
"1974","2019-05-24",7.69
"1975","2019-05-28",7.71
"1976","2019-05-29",7.6
"1977","2019-05-30",7.49
"1978","2019-05-31",7.34
"1979","2019-06-03",7.58
"1980","2019-06-04",7.7
"1981","2019-06-05",7.5
"1982","2019-06-06",7.51
"1983","2019-06-07",7.73
"1984","2019-06-10",7.87
"1985","2019-06-11",7.85
"1986","2019-06-12",7.69
"1987","2019-06-13",7.78
"1988","2019-06-14",7.61
"1989","2019-06-17",7.89
"1990","2019-06-18",8
"1991","2019-06-19",8.1
"1992","2019-06-20",8.07
"1993","2019-06-21",8.22
"1994","2019-06-24",8.03
"1995","2019-06-25",8.34
"1996","2019-06-26",8.73
"1997","2019-06-27",8.69
"1998","2019-06-28",8.88
"1999","2019-07-01",8.75
"2000","2019-07-02",8.26
"2001","2019-07-03",8.24
"2002","2019-07-05",8.26
"2003","2019-07-08",8
"2004","2019-07-09",8.09
"2005","2019-07-10",8.51
"2006","2019-07-11",8.56
"2007","2019-07-12",8.77
"2008","2019-07-15",8.71
"2009","2019-07-16",8.81
"2010","2019-07-17",8.67
"2011","2019-07-18",8.73
"2012","2019-07-19",8.98
"2013","2019-07-22",8.91
"2014","2019-07-23",9.01
"2015","2019-07-24",9.12
"2016","2019-07-25",8.9
"2017","2019-07-26",8.95
"2018","2019-07-29",9
"2019","2019-07-30",8.15
"2020","2019-07-31",7.59
"2021","2019-08-01",7.18
"2022","2019-08-02",6.87
"2023","2019-08-05",6.71
"2024","2019-08-06",6.5
"2025","2019-08-07",6.49
"2026","2019-08-08",6.51
"2027","2019-08-09",6.32
"2028","2019-08-12",6.22
"2029","2019-08-13",6.26
"2030","2019-08-14",5.96
"2031","2019-08-15",5.87
"2032","2019-08-16",6.28
"2033","2019-08-19",6.46
"2034","2019-08-20",6.56
"2035","2019-08-21",6.48
"2036","2019-08-22",6.37
"2037","2019-08-23",6.12
"2038","2019-08-26",6.24
"2039","2019-08-27",5.9
"2040","2019-08-28",6.16
"2041","2019-08-29",6.3
"2042","2019-08-30",6.24
"2043","2019-09-03",6
"2044","2019-09-04",6.24
"2045","2019-09-05",6.43
"2046","2019-09-06",6.33
"2047","2019-09-09",6.72
"2048","2019-09-10",6.96
"2049","2019-09-11",7.15
"2050","2019-09-12",7.05
"2051","2019-09-13",7.18
"2052","2019-09-16",7.2
"2053","2019-09-17",7.14
"2054","2019-09-18",6.82
"2055","2019-09-19",6.74
"2056","2019-09-20",6.4
"2057","2019-09-23",6.53
"2058","2019-09-24",6.22
"2059","2019-09-25",6.39
"2060","2019-09-26",6.43
"2061","2019-09-27",6.3
"2062","2019-09-30",5.64
"2063","2019-10-01",5.62
"2064","2019-10-02",5.42
"2065","2019-10-03",5.38
"2066","2019-10-04",5.31
"2067","2019-10-07",5.32
"2068","2019-10-08",5.14
"2069","2019-10-09",5.23
"2070","2019-10-10",5.34
"2071","2019-10-11",5.52
"2072","2019-10-14",5.56
"2073","2019-10-15",5.6
"2074","2019-10-16",5.51
"2075","2019-10-17",5.53
"2076","2019-10-18",5.4
"2077","2019-10-21",5.67
"2078","2019-10-22",5.78
"2079","2019-10-23",5.91
"2080","2019-10-24",5.61
"2081","2019-10-25",5.96
"2082","2019-10-28",6.04
"2083","2019-10-29",6.09
"2084","2019-10-30",6.03
"2085","2019-10-31",5.29
"2086","2019-11-01",5.53
"2087","2019-11-04",5.71
"2088","2019-11-05",6
"2089","2019-11-06",6.11
"2090","2019-11-07",5.97
"2091","2019-11-08",6
"2092","2019-11-11",5.15
"2093","2019-11-12",5.21
"2094","2019-11-13",4.73
"2095","2019-11-14",4.76
"2096","2019-11-15",5.01
"2097","2019-11-18",4.84
"2098","2019-11-19",4.99
"2099","2019-11-20",5
"2100","2019-11-21",5.02
"2101","2019-11-22",5.07
"2102","2019-11-25",5.2
"2103","2019-11-26",5.1
"2104","2019-11-27",5.11
"2105","2019-11-29",5.12
"2106","2019-12-02",5.09
"2107","2019-12-03",4.95
"2108","2019-12-04",5.12
"2109","2019-12-05",5.41
"2110","2019-12-06",5.55
"2111","2019-12-09",5.78
"2112","2019-12-10",5.55
"2113","2019-12-11",5.78
"2114","2019-12-12",5.89
"2115","2019-12-13",5.64
"2116","2019-12-16",5.79
"2117","2019-12-17",5.88
"2118","2019-12-18",5.95
"2119","2019-12-19",6.04
"2120","2019-12-20",6.04
"2121","2019-12-23",6.06
"2122","2019-12-24",6.21
"2123","2019-12-26",6.21
"2124","2019-12-27",6.12
"2125","2019-12-30",6.16
"2126","2019-12-31",6.23
"2127","2020-01-02",6.18
"2128","2020-01-03",5.97
"2129","2020-01-06",6.25
"2130","2020-01-07",6.3
"2131","2020-01-08",6.37
"2132","2020-01-09",6.16
"2133","2020-01-10",5.94
"2134","2020-01-13",6.07
"2135","2020-01-14",6.11
"2136","2020-01-15",5.97
"2137","2020-01-16",5.96
"2138","2020-01-17",6.02
"2139","2020-01-21",5.89
"2140","2020-01-22",5.77
"2141","2020-01-23",5.9
"2142","2020-01-24",5.74
"2143","2020-01-27",5.78
"2144","2020-01-28",5.55
"2145","2020-01-29",5.6
"2146","2020-01-30",5.5
"2147","2020-01-31",5.88
"2148","2020-02-03",6.21
"2149","2020-02-04",6.29
"2150","2020-02-05",6.41
"2151","2020-02-06",6.14
"2152","2020-02-07",5.91
"2153","2020-02-10",5.78
"2154","2020-02-11",6.04
"2155","2020-02-12",6.1
"2156","2020-02-13",6.18
"2157","2020-02-14",6.02
"2158","2020-02-18",5.99
"2159","2020-02-19",6.04
"2160","2020-02-20",5.73
"2161","2020-02-21",5.68
"2162","2020-02-24",5.62
"2163","2020-02-25",5.34
"2164","2020-02-26",5.05
"2165","2020-02-27",4.7
"2166","2020-02-28",4.61
"2167","2020-03-02",4.61
"2168","2020-03-03",4.54
"2169","2020-03-04",4.55
"2170","2020-03-05",4.35
"2171","2020-03-06",4.02
"2172","2020-03-09",3.17
"2173","2020-03-10",3.6
"2174","2020-03-11",3.28
"2175","2020-03-12",2.85
"2176","2020-03-13",3.67
"2177","2020-03-16",2.88
"2178","2020-03-17",3.49
"2179","2020-03-18",3.11
"2180","2020-03-19",3.47
"2181","2020-03-20",3.18
"2182","2020-03-23",3.51
"2183","2020-03-24",3.5
"2184","2020-03-25",3.31
"2185","2020-03-26",3.58
"2186","2020-03-27",3.32
"2187","2020-03-30",3.53
"2188","2020-03-31",3.85
"2189","2020-04-01",3.62
"2190","2020-04-02",3.67
"2191","2020-04-03",3.65
"2192","2020-04-06",3.9
"2193","2020-04-07",3.75
"2194","2020-04-08",3.8
"2195","2020-04-09",3.06
"2196","2020-04-13",3.43
"2197","2020-04-14",3.41
"2198","2020-04-15",3.29
"2199","2020-04-16",3.09
"2200","2020-04-17",3.18
"2201","2020-04-20",3.03
"2202","2020-04-21",2.82
"2203","2020-04-22",2.68
"2204","2020-04-23",2.72
"2205","2020-04-24",2.66
"2206","2020-04-27",2.61
"2207","2020-04-28",2.85
"2208","2020-04-29",3.25
"2209","2020-04-30",3.15
"2210","2020-05-01",3.16
"2211","2020-05-04",3.09
"2212","2020-05-05",3.05
"2213","2020-05-06",2.8
"2214","2020-05-07",2.86
"2215","2020-05-08",3.57
"2216","2020-05-11",3.13
"2217","2020-05-12",2.91
"2218","2020-05-13",2.61
"2219","2020-05-14",2.61
"2220","2020-05-15",2.58
"2221","2020-05-18",3.04
"2222","2020-05-19",3.05
"2223","2020-05-20",3.16
"2224","2020-05-21",3.2
"2225","2020-05-22",3.01
"2226","2020-05-26",3.17
"2227","2020-05-27",3.46
"2228","2020-05-28",3.5
"2229","2020-05-29",3.41
"2230","2020-06-01",3.24
"2231","2020-06-02",3.24
"2232","2020-06-03",3.49
"2233","2020-06-04",3.64
"2234","2020-06-05",3.97
"2235","2020-06-08",4.3
"2236","2020-06-09",4.15
"2237","2020-06-10",3.62
"2238","2020-06-11",3.15
"2239","2020-06-12",3.16
"2240","2020-06-15",3.3
"2241","2020-06-16",3.26
"2242","2020-06-17",2.99
"2243","2020-06-18",2.82
"2244","2020-06-19",2.9
"2245","2020-06-22",3.24
"2246","2020-06-23",3.14
"2247","2020-06-24",3.02
"2248","2020-06-25",2.95
"2249","2020-06-26",2.72
"2250","2020-06-29",2.93
"2251","2020-06-30",2.96
"2252","2020-07-01",2.93
"2253","2020-07-02",2.68
"2254","2020-07-06",2.93
"2255","2020-07-07",2.84
"2256","2020-07-08",2.79
"2257","2020-07-09",2.76
"2258","2020-07-10",3
"2259","2020-07-13",2.89
"2260","2020-07-14",2.95
"2261","2020-07-15",2.99
"2262","2020-07-16",2.98
"2263","2020-07-17",3.05
"2264","2020-07-20",2.98
"2265","2020-07-21",3.07
"2266","2020-07-22",3.11
"2267","2020-07-23",3.25
"2268","2020-07-24",3.22
"2269","2020-07-27",3.29
"2270","2020-07-28",3.16
"2271","2020-07-29",3.23
"2272","2020-07-30",3.22
"2273","2020-07-31",3.19
"2274","2020-08-03",3.35
"2275","2020-08-04",3.24
"2276","2020-08-05",3.13
"2277","2020-08-06",3.04
"2278","2020-08-07",3.15
"2279","2020-08-10",3.4
"2280","2020-08-11",3.42
"2281","2020-08-12",3.48
"2282","2020-08-13",3.34
"2283","2020-08-14",3.47
"2284","2020-08-17",3.39
"2285","2020-08-18",3.39
"2286","2020-08-19",3.24
"2287","2020-08-20",3.13
"2288","2020-08-21",3.06
"2289","2020-08-24",3.21
"2290","2020-08-25",3.11
"2291","2020-08-26",3.18
"2292","2020-08-27",3.23
"2293","2020-08-28",3.34
"2294","2020-08-31",3.58
"2295","2020-09-01",3.42
"2296","2020-09-02",3.43
"2297","2020-09-03",3.48
"2298","2020-09-04",3.64
"2299","2020-09-08",3.47
"2300","2020-09-09",3.4
"2301","2020-09-10",3.33
"2302","2020-09-11",3.37
"2303","2020-09-14",3.27
"2304","2020-09-15",3.38
"2305","2020-09-16",3.47
"2306","2020-09-17",3.61
"2307","2020-09-18",4
"2308","2020-09-21",3.67
"2309","2020-09-22",3.6
"2310","2020-09-23",3.53
"2311","2020-09-24",3.49
"2312","2020-09-25",3.38
"2313","2020-09-28",3.5
"2314","2020-09-29",3.49
"2315","2020-09-30",3.42
"2316","2020-10-01",3.36
"2317","2020-10-02",3.49
"2318","2020-10-05",3.63
"2319","2020-10-06",3.45
"2320","2020-10-07",3.53
"2321","2020-10-08",3.71
"2322","2020-10-09",3.6
"2323","2020-10-12",3.71
"2324","2020-10-13",3.65
"2325","2020-10-14",3.89
"2326","2020-10-15",3.9
"2327","2020-10-16",3.76
"2328","2020-10-19",3.7
"2329","2020-10-20",3.77
"2330","2020-10-21",3.74
"2331","2020-10-22",3.77
"2332","2020-10-23",4.07
"2333","2020-10-26",3.97
"2334","2020-10-27",3.72
"2335","2020-10-28",3.52
"2336","2020-10-29",3.71
"2337","2020-10-30",3.49
"2338","2020-11-02",3.65
"2339","2020-11-03",3.75
"2340","2020-11-04",3.4
"2341","2020-11-05",3.44
"2342","2020-11-06",3.35
"2343","2020-11-09",3.59
"2344","2020-11-10",3.7
"2345","2020-11-11",3.6
"2346","2020-11-12",3.58
"2347","2020-11-13",3.88
"2348","2020-11-16",4.14
"2349","2020-11-17",4.28
"2350","2020-11-18",4.43
"2351","2020-11-19",4.31
"2352","2020-11-20",4.48
"2353","2020-11-23",4.74
"2354","2020-11-24",4.83
"2355","2020-11-25",4.75
"2356","2020-11-27",4.81
