"","date","LAND"
"1932","2020-09-29",15.06
"1933","2020-09-30",15.02
"1934","2020-10-01",15.3
"1935","2020-10-02",15.5
"1936","2020-10-05",15.25
"1937","2020-10-06",15.39
"1938","2020-10-07",15.08
"1939","2020-10-08",14.3
"1940","2020-10-09",14.41
"1941","2020-10-12",14.42
"1942","2020-10-13",14.23
"1943","2020-10-14",14.15
"1944","2020-10-15",14.29
"1945","2020-10-16",14.25
"1946","2020-10-19",14.26
"1947","2020-10-20",14.57
"1948","2020-10-21",14.4
"1949","2020-10-22",14.36
"1950","2020-10-23",14.42
"1951","2020-10-26",14.37
"1952","2020-10-27",14.15
"1953","2020-10-28",13.78
"1954","2020-10-29",13.84
"1955","2020-10-30",13.87
"1956","2020-11-02",14.02
"1957","2020-11-03",14.25
"1958","2020-11-04",13.91
"1959","2020-11-05",14.12
"1960","2020-11-06",13.86
"1961","2020-11-09",13.89
"1962","2020-11-10",14.265
"1963","2020-11-11",14.27
"1964","2020-11-12",14.12
"1965","2020-11-13",14.27
"1966","2020-11-16",14.65
"1967","2020-11-17",14.74
"1968","2020-11-18",14.8
"1969","2020-11-19",14.96
"1970","2020-11-20",15.03
"1971","2020-11-23",14.76
"1972","2020-11-24",14.75
"1973","2020-11-25",15.02
"1974","2020-11-27",14.94
