"","date","IROQ"
"1911","2019-02-11",20.5
"1912","2019-02-12",20.5
"1913","2019-02-13",20.5
"1914","2019-02-14",20.5
"1915","2019-02-15",20.51
"1916","2019-02-19",20.950001
"1917","2019-02-20",20.950001
"1918","2019-02-21",20.950001
"1919","2019-02-22",20.92
"1920","2019-02-25",21.15
"1921","2019-02-26",21
"1922","2019-02-27",21
"1923","2019-02-28",21.110001
"1924","2019-03-01",22
"1925","2019-03-04",22
"1926","2019-03-05",20.139999
"1927","2019-03-06",20.879999
"1928","2019-03-07",20.870001
"1929","2019-03-08",20.709999
"1930","2019-03-11",20.709999
"1931","2019-03-12",20.709999
"1932","2019-03-13",21.4
"1933","2019-03-14",21.68
"1934","2019-03-15",21.76
"1935","2019-03-18",21.950001
"1936","2019-03-19",21.860001
"1937","2019-03-20",21.51
"1938","2019-03-21",21.549999
"1939","2019-03-22",21.02
"1940","2019-03-25",20.6
"1941","2019-03-26",21.450001
"1942","2019-03-27",20.07
"1943","2019-03-28",21
"1944","2019-03-29",19.93
"1945","2019-04-01",19.799999
"1946","2019-04-02",20.299999
"1947","2019-04-03",19.459999
"1948","2019-04-04",19.809999
"1949","2019-04-05",19.6
"1950","2019-04-08",20
"1951","2019-04-09",20
"1952","2019-04-10",19.74
"1953","2019-04-11",19.440001
"1954","2019-04-12",19.6
"1955","2019-04-15",19.950001
"1956","2019-04-16",19.98
"1957","2019-04-17",19.559999
"1958","2019-04-18",20.08
"1959","2019-04-22",20.299999
"1960","2019-04-23",20.299999
"1961","2019-04-24",20.15
"1962","2019-04-25",19.84
"1963","2019-04-26",20.059999
"1964","2019-04-29",20.15
"1965","2019-04-30",20.15
"1966","2019-05-01",19.700001
"1967","2019-05-02",20.200001
"1968","2019-05-03",20.200001
"1969","2019-05-06",20.059999
"1970","2019-05-07",19.85
"1971","2019-05-08",19.85
"1972","2019-05-09",19.959999
"1973","2019-05-10",19.85
"1974","2019-05-13",20.02
"1975","2019-05-14",20.139999
"1976","2019-05-15",19.43
"1977","2019-05-16",20.25
"1978","2019-05-17",20.1
"1979","2019-05-20",19.719999
"1980","2019-05-21",20.299999
"1981","2019-05-22",20.299999
"1982","2019-05-23",20.299999
"1983","2019-05-24",20.299999
"1984","2019-05-28",20.17
"1985","2019-05-29",19.969999
"1986","2019-05-30",19.969999
"1987","2019-05-31",19.969999
"1988","2019-06-03",19.5
"1989","2019-06-04",20.200001
"1990","2019-06-05",20.23
"1991","2019-06-06",19.200001
"1992","2019-06-07",19.98
"1993","2019-06-10",20.299999
"1994","2019-06-11",20.299999
"1995","2019-06-12",20.299999
"1996","2019-06-13",20.6
"1997","2019-06-14",20.950001
"1998","2019-06-17",21.049999
"1999","2019-06-18",21.51
"2000","2019-06-19",21.5
"2001","2019-06-20",21.559999
"2002","2019-06-21",21.5
"2003","2019-06-24",21.25
"2004","2019-06-25",21.219999
"2005","2019-06-26",20.48
"2006","2019-06-27",20.91
"2007","2019-06-28",20.91
"2008","2019-07-01",20.200001
"2009","2019-07-02",20.6
"2010","2019-07-03",20.719999
"2011","2019-07-05",20.719999
"2012","2019-07-08",20.940001
"2013","2019-07-09",20.98
"2014","2019-07-10",21.68
"2015","2019-07-11",21.48
"2016","2019-07-12",21.040001
"2017","2019-07-15",21.040001
"2018","2019-07-16",21.110001
"2019","2019-07-17",21.110001
"2020","2019-07-18",21.6
"2021","2019-07-19",21.18
"2022","2019-07-22",21.200001
"2023","2019-07-23",21.23
"2024","2019-07-24",21.700001
"2025","2019-07-25",21.209999
"2026","2019-07-26",21.700001
"2027","2019-07-29",21.309999
"2028","2019-07-30",21.67
"2029","2019-07-31",21.200001
"2030","2019-08-01",21.35
"2031","2019-08-02",21.5
"2032","2019-08-05",21.1
"2033","2019-08-06",21.1
"2034","2019-08-07",21.58
"2035","2019-08-08",20.93
"2036","2019-08-09",20.959999
"2037","2019-08-12",21.299999
"2038","2019-08-13",21.15
"2039","2019-08-14",21.200001
"2040","2019-08-15",21.450001
"2041","2019-08-16",21.25
"2042","2019-08-19",21.9
"2043","2019-08-20",21.950001
"2044","2019-08-21",21.950001
"2045","2019-08-22",21.700001
"2046","2019-08-23",21.700001
"2047","2019-08-26",21.4
"2048","2019-08-27",21.5
"2049","2019-08-28",21.5
"2050","2019-08-29",21.700001
"2051","2019-08-30",21.700001
"2052","2019-09-03",21.700001
"2053","2019-09-04",21.700001
"2054","2019-09-05",21.780001
"2055","2019-09-06",21.4
"2056","2019-09-09",21.4
"2057","2019-09-10",21.41
"2058","2019-09-11",21.4
"2059","2019-09-12",22
"2060","2019-09-13",21.889999
"2061","2019-09-16",22
"2062","2019-09-17",22.5
"2063","2019-09-18",22.15
"2064","2019-09-19",21.73
"2065","2019-09-20",21.52
"2066","2019-09-23",22.299999
"2067","2019-09-24",22.530001
"2068","2019-09-25",21.65
"2069","2019-09-26",21.65
"2070","2019-09-27",21.559999
"2071","2019-09-30",21
"2072","2019-10-01",21.459999
"2073","2019-10-02",20.9
"2074","2019-10-03",20.700001
"2075","2019-10-04",20.799999
"2076","2019-10-07",20.6
"2077","2019-10-08",20.969999
"2078","2019-10-09",21.049999
"2079","2019-10-10",21.1
"2080","2019-10-11",21.379999
"2081","2019-10-14",21.379999
"2082","2019-10-15",21.379999
"2083","2019-10-16",21.379999
"2084","2019-10-17",21.950001
"2085","2019-10-18",21.6
"2086","2019-10-21",21.82
"2087","2019-10-22",21.469999
"2088","2019-10-23",21.799999
"2089","2019-10-24",21.379999
"2090","2019-10-25",21.4
"2091","2019-10-28",20.82
"2092","2019-10-29",20.799999
"2093","2019-10-30",20.799999
"2094","2019-10-31",21.950001
"2095","2019-11-01",21.950001
"2096","2019-11-04",21.530001
"2097","2019-11-05",21.5
"2098","2019-11-06",21.5
"2099","2019-11-07",21.5
"2100","2019-11-08",21.76
"2101","2019-11-11",22.23
"2102","2019-11-12",22.23
"2103","2019-11-13",22.549999
"2104","2019-11-14",22.549999
"2105","2019-11-15",22.549999
"2106","2019-11-18",22.549999
"2107","2019-11-19",22.549999
"2108","2019-11-20",22.360001
"2109","2019-11-21",22.360001
"2110","2019-11-22",22.360001
"2111","2019-11-25",22
"2112","2019-11-26",22.4
"2113","2019-11-27",23.5
"2114","2019-11-29",23
"2115","2019-12-02",22.08
"2116","2019-12-03",22.08
"2117","2019-12-04",22.07
"2118","2019-12-05",22.07
"2119","2019-12-06",22.24
"2120","2019-12-09",22.68
"2121","2019-12-10",22.200001
"2122","2019-12-11",22.6
"2123","2019-12-12",22.280001
"2124","2019-12-13",22.280001
"2125","2019-12-16",22.9
"2126","2019-12-17",24.049999
"2127","2019-12-18",24.049999
"2128","2019-12-19",23.809999
"2129","2019-12-20",23.799999
"2130","2019-12-23",23.799999
"2131","2019-12-24",23.75
"2132","2019-12-26",23.5
"2133","2019-12-27",23.5
"2134","2019-12-30",23.6
"2135","2019-12-31",23.02
"2136","2020-01-02",23.5
"2137","2020-01-03",23.059999
"2138","2020-01-06",22.82
"2139","2020-01-07",22.82
"2140","2020-01-08",22.82
"2141","2020-01-09",22.959999
"2142","2020-01-10",22.959999
"2143","2020-01-13",22.959999
"2144","2020-01-14",22.9
"2145","2020-01-15",22.9
"2146","2020-01-16",22.9
"2147","2020-01-17",23
"2148","2020-01-21",23
"2149","2020-01-22",23
"2150","2020-01-23",23
"2151","2020-01-24",23
"2152","2020-01-27",23.5
"2153","2020-01-28",23.6
"2154","2020-01-29",23.6
"2155","2020-01-30",23.5
"2156","2020-01-31",22.780001
"2157","2020-02-03",22.620001
"2158","2020-02-04",22.639999
"2159","2020-02-05",23
"2160","2020-02-06",23
"2161","2020-02-07",23
"2162","2020-02-10",23
"2163","2020-02-11",23
"2164","2020-02-12",23
"2165","2020-02-13",23
"2166","2020-02-14",23
"2167","2020-02-18",23
"2168","2020-02-19",23
"2169","2020-02-20",23
"2170","2020-02-21",23
"2171","2020-02-24",23
"2172","2020-02-25",22.870001
"2173","2020-02-26",22.870001
"2174","2020-02-27",22.389999
"2175","2020-02-28",21.01
"2176","2020-03-02",21.82
"2177","2020-03-03",21.5
"2178","2020-03-04",21.780001
"2179","2020-03-05",21.610001
"2180","2020-03-06",20.889999
"2181","2020-03-09",20.5
"2182","2020-03-10",19.98
"2183","2020-03-11",19.98
"2184","2020-03-12",18.110001
"2185","2020-03-13",18
"2186","2020-03-16",17.17
"2187","2020-03-17",17.17
"2188","2020-03-18",16.450001
"2189","2020-03-19",16.450001
"2190","2020-03-20",16.25
"2191","2020-03-23",16.25
"2192","2020-03-24",16.25
"2193","2020-03-25",15.07
"2194","2020-03-26",16.440001
"2195","2020-03-27",15.8
"2196","2020-03-30",15.8
"2197","2020-03-31",16
"2198","2020-04-01",16
"2199","2020-04-02",16.25
"2200","2020-04-03",16.25
"2201","2020-04-06",15.6
"2202","2020-04-07",15.52
"2203","2020-04-08",16.01
"2204","2020-04-09",16.77
"2205","2020-04-13",16.77
"2206","2020-04-14",16.77
"2207","2020-04-15",16.77
"2208","2020-04-16",16.77
"2209","2020-04-17",16.77
"2210","2020-04-20",16.690001
"2211","2020-04-21",16.77
"2212","2020-04-22",16.77
"2213","2020-04-23",16.77
"2214","2020-04-24",16.27
"2215","2020-04-27",16.27
"2216","2020-04-28",16.27
"2217","2020-04-29",16.27
"2218","2020-04-30",16
"2219","2020-05-01",16.030001
"2220","2020-05-04",15.72
"2221","2020-05-05",15.72
"2222","2020-05-06",15.55
"2223","2020-05-07",16.26
"2224","2020-05-08",16.459999
"2225","2020-05-11",15.63
"2226","2020-05-12",15.63
"2227","2020-05-13",15.74
"2228","2020-05-14",16
"2229","2020-05-15",16
"2230","2020-05-18",15.69
"2231","2020-05-19",15.69
"2232","2020-05-20",15.73
"2233","2020-05-21",15.73
"2234","2020-05-22",15.47
"2235","2020-05-26",15.47
"2236","2020-05-27",16.35
"2237","2020-05-28",16.35
"2238","2020-05-29",15.99
"2239","2020-06-01",15.99
"2240","2020-06-02",16
"2241","2020-06-03",15.9
"2242","2020-06-04",15.9
"2243","2020-06-05",16.5
"2244","2020-06-08",16.5
"2245","2020-06-09",16.35
"2246","2020-06-10",16.540001
"2247","2020-06-11",18.5
"2248","2020-06-12",18.5
"2249","2020-06-15",17.75
"2250","2020-06-16",17.75
"2251","2020-06-17",16.559999
"2252","2020-06-18",16.559999
"2253","2020-06-19",17
"2254","2020-06-22",16.950001
"2255","2020-06-23",16.969999
"2256","2020-06-24",17.01
"2257","2020-06-25",17.77
"2258","2020-06-26",17.27
"2259","2020-06-29",16.75
"2260","2020-06-30",17.25
"2261","2020-07-01",17.25
"2262","2020-07-02",17.25
"2263","2020-07-06",17.25
"2264","2020-07-07",17.25
"2265","2020-07-08",18.5
"2266","2020-07-09",18.5
"2267","2020-07-10",18.5
"2268","2020-07-13",17
"2269","2020-07-14",17
"2270","2020-07-15",17
"2271","2020-07-16",17
"2272","2020-07-17",16.15
"2273","2020-07-20",16.200001
"2274","2020-07-21",16.41
"2275","2020-07-22",16.209999
"2276","2020-07-23",16.219999
"2277","2020-07-24",16.889999
"2278","2020-07-27",16.889999
"2279","2020-07-28",16.889999
"2280","2020-07-29",16.889999
"2281","2020-07-30",16.889999
"2282","2020-07-31",16.120001
"2283","2020-08-03",16.120001
"2284","2020-08-04",16.120001
"2285","2020-08-05",16.450001
"2286","2020-08-06",16.450001
"2287","2020-08-07",16.389999
"2288","2020-08-10",16.32
"2289","2020-08-11",16.59
"2290","2020-08-12",16.59
"2291","2020-08-13",16.59
"2292","2020-08-14",16.59
"2293","2020-08-17",16.59
"2294","2020-08-18",16.299999
"2295","2020-08-19",16.25
"2296","2020-08-20",16.49
"2297","2020-08-21",16.4
"2298","2020-08-24",16.24
"2299","2020-08-25",16.280001
"2300","2020-08-26",16.450001
"2301","2020-08-27",16.5
"2302","2020-08-28",16.5
"2303","2020-08-31",16.16
"2304","2020-09-01",16.35
"2305","2020-09-02",16.25
"2306","2020-09-03",16.129999
"2307","2020-09-04",16.059999
"2308","2020-09-08",15.52
"2309","2020-09-09",15.8
"2310","2020-09-10",15.8
"2311","2020-09-11",15.66
"2312","2020-09-14",15.56
"2313","2020-09-15",15.53
"2314","2020-09-16",15.29
"2315","2020-09-17",15.17
"2316","2020-09-18",15.12
"2317","2020-09-21",15.32
"2318","2020-09-22",15.3
"2319","2020-09-23",15.74
"2320","2020-09-24",15.52
"2321","2020-09-25",15.3
"2322","2020-09-28",15.25
"2323","2020-09-29",15.32
"2324","2020-09-30",15.47
"2325","2020-10-01",15.25
"2326","2020-10-02",15.25
"2327","2020-10-05",15.33
"2328","2020-10-06",15.7
"2329","2020-10-07",15.7
"2330","2020-10-08",15.75
"2331","2020-10-09",16.43
"2332","2020-10-12",16.43
"2333","2020-10-13",15.75
"2334","2020-10-14",16.440001
"2335","2020-10-15",16.440001
"2336","2020-10-16",16.75
"2337","2020-10-19",16.07
"2338","2020-10-20",16.68
"2339","2020-10-21",16.74
"2340","2020-10-22",16.66
"2341","2020-10-23",16.66
"2342","2020-10-26",16.66
"2343","2020-10-27",16.84
"2344","2020-10-28",16.84
"2345","2020-10-29",16.870001
"2346","2020-10-30",16.870001
"2347","2020-11-02",16.5
"2348","2020-11-03",16.950001
"2349","2020-11-04",17.969999
"2350","2020-11-05",18.120001
"2351","2020-11-06",18.120001
"2352","2020-11-09",18.65
"2353","2020-11-10",19.549999
"2354","2020-11-11",19.549999
"2355","2020-11-12",19.25
"2356","2020-11-13",19.25
"2357","2020-11-16",20.15
"2358","2020-11-17",20
"2359","2020-11-18",20.030001
"2360","2020-11-19",20.5
"2361","2020-11-20",20.280001
"2362","2020-11-23",20.93
"2363","2020-11-24",20.950001
"2364","2020-11-25",21
"2365","2020-11-27",20.559999
