"","date","VISL"
"2008","2020-04-09",0.899998
"2009","2020-04-13",0.959998
"2010","2020-04-14",0.959998
"2011","2020-04-15",1.139998
"2012","2020-04-16",1.019998
"2013","2020-04-17",1.019998
"2014","2020-04-20",1.019998
"2015","2020-04-21",0.959998
"2016","2020-04-22",1.019998
"2017","2020-04-23",1.139998
"2018","2020-04-24",1.199998
"2019","2020-04-27",1.679997
"2020","2020-04-28",1.439997
"2021","2020-04-29",2.039996
"2022","2020-04-30",2.039996
"2023","2020-05-01",1.799996
"2024","2020-05-04",1.679997
"2025","2020-05-05",1.859996
"2026","2020-05-06",1.619997
"2027","2020-05-07",1.619997
"2028","2020-05-08",1.559997
"2029","2020-05-11",1.739997
"2030","2020-05-12",1.739997
"2031","2020-05-13",1.679997
"2032","2020-05-14",1.799996
"2033","2020-05-15",1.739997
"2034","2020-05-18",1.739997
"2035","2020-05-19",1.679997
"2036","2020-05-20",1.859996
"2037","2020-05-21",1.859996
"2038","2020-05-22",1.799996
"2039","2020-05-26",1.799996
"2040","2020-05-27",1.739997
"2041","2020-05-28",1.679997
"2042","2020-05-29",1.74
"2043","2020-06-01",2.16
"2044","2020-06-02",2.04
"2045","2020-06-03",2.58
"2046","2020-06-04",6.84
"2047","2020-06-05",6
"2048","2020-06-08",5.94
"2049","2020-06-09",5.34
"2050","2020-06-10",5.4
"2051","2020-06-11",4.62
"2052","2020-06-12",4.98
"2053","2020-06-15",4.8
"2054","2020-06-16",4.68
"2055","2020-06-17",4.14
"2056","2020-06-18",4.74
"2057","2020-06-19",4.5
"2058","2020-06-22",4.5
"2059","2020-06-23",4.26
"2060","2020-06-24",4.02
"2061","2020-06-25",3.9
"2062","2020-06-26",3.54
"2063","2020-06-29",3.96
"2064","2020-06-30",3.72
"2065","2020-07-01",3.54
"2066","2020-07-02",3.42
"2067","2020-07-06",3.48
"2068","2020-07-07",3.54
"2069","2020-07-08",3.72
"2070","2020-07-09",3.66
"2071","2020-07-10",4.2
"2072","2020-07-13",3.9
"2073","2020-07-14",3.72
"2074","2020-07-15",3.96
"2075","2020-07-16",4.14
"2076","2020-07-17",4.02
"2077","2020-07-20",4.14
"2078","2020-07-21",4.02
"2079","2020-07-22",4.08
"2080","2020-07-23",3.96
"2081","2020-07-24",4.26
"2082","2020-07-27",4.2
"2083","2020-07-28",3.96
"2084","2020-07-29",3.84
"2085","2020-07-30",3.9
"2086","2020-07-31",3.12
"2087","2020-08-03",2.57
"2088","2020-08-04",2.59
"2089","2020-08-05",2.73
"2090","2020-08-06",2.65
"2091","2020-08-07",2.49
"2092","2020-08-10",2.42
"2093","2020-08-11",2.36
"2094","2020-08-12",2.25
"2095","2020-08-13",2.24
"2096","2020-08-14",2.2
"2097","2020-08-17",2.04
"2098","2020-08-18",1.93
"2099","2020-08-19",1.99
"2100","2020-08-20",1.87
"2101","2020-08-21",1.82
"2102","2020-08-24",1.7
"2103","2020-08-25",1.77
"2104","2020-08-26",1.76
"2105","2020-08-27",1.76
"2106","2020-08-28",1.82
"2107","2020-08-31",1.74
"2108","2020-09-01",1.6
"2109","2020-09-02",1.49
"2110","2020-09-03",1.42
"2111","2020-09-04",1.3
"2112","2020-09-08",1.29
"2113","2020-09-09",1.31
"2114","2020-09-10",1.38
"2115","2020-09-11",1.38
"2116","2020-09-14",1.48
"2117","2020-09-15",1.45
"2118","2020-09-16",1.42
"2119","2020-09-17",1.4
"2120","2020-09-18",1.38
"2121","2020-09-21",1.33
"2122","2020-09-22",1.36
"2123","2020-09-23",1.27
"2124","2020-09-24",1.4
"2125","2020-09-25",1.39
"2126","2020-09-28",1.37
"2127","2020-09-29",1.37
"2128","2020-09-30",1.36
"2129","2020-10-01",1.32
"2130","2020-10-02",1.34
"2131","2020-10-05",1.35
"2132","2020-10-06",1.36
"2133","2020-10-07",1.48
"2134","2020-10-08",1.35
"2135","2020-10-09",1.36
"2136","2020-10-12",1.4
"2137","2020-10-13",1.38
"2138","2020-10-14",1.39
"2139","2020-10-15",1.36
"2140","2020-10-16",1.34
"2141","2020-10-19",1.33
"2142","2020-10-20",1.31
"2143","2020-10-21",1.31
"2144","2020-10-22",1.32
"2145","2020-10-23",1.3
"2146","2020-10-26",1.25
"2147","2020-10-27",1.32
"2148","2020-10-28",1.34
"2149","2020-10-29",1.3
"2150","2020-10-30",1.22
"2151","2020-11-02",1.44
"2152","2020-11-03",1.43
"2153","2020-11-04",1.3
"2154","2020-11-05",1.24
"2155","2020-11-06",1.3
"2156","2020-11-09",1.2
"2157","2020-11-10",1.2
"2158","2020-11-11",1.16
"2159","2020-11-12",1.18
"2160","2020-11-13",1.13
"2161","2020-11-16",1.14
"2162","2020-11-17",1.12
"2163","2020-11-18",1.16
"2164","2020-11-19",1.23
"2165","2020-11-20",1.3
"2166","2020-11-23",1.38
"2167","2020-11-24",1.35
"2168","2020-11-25",1.3
"2169","2020-11-27",1.31
