"","date","FRGI"
"1883","2019-10-18",8.59
"1884","2019-10-21",8.65
"1885","2019-10-22",8.79
"1886","2019-10-23",9.01
"1887","2019-10-24",8.52
"1888","2019-10-25",8.82
"1889","2019-10-28",8.86
"1890","2019-10-29",9.12
"1891","2019-10-30",8.96
"1892","2019-10-31",8.6
"1893","2019-11-01",9.13
"1894","2019-11-04",9.23
"1895","2019-11-05",9.47
"1896","2019-11-06",9.53
"1897","2019-11-07",9.76
"1898","2019-11-08",9.66
"1899","2019-11-11",9.53
"1900","2019-11-12",9.37
"1901","2019-11-13",9.24
"1902","2019-11-14",9.29
"1903","2019-11-15",9.29
"1904","2019-11-18",9.3
"1905","2019-11-19",8.98
"1906","2019-11-20",8.76
"1907","2019-11-21",8.91
"1908","2019-11-22",9.23
"1909","2019-11-25",9.58
"1910","2019-11-26",9.62
"1911","2019-11-27",9.77
"1912","2019-11-29",9.9
"1913","2019-12-02",9.88
"1914","2019-12-03",9.82
"1915","2019-12-04",9.55
"1916","2019-12-05",9.5
"1917","2019-12-06",9.66
"1918","2019-12-09",9.59
"1919","2019-12-10",9.59
"1920","2019-12-11",9.31
"1921","2019-12-12",9.23
"1922","2019-12-13",9.22
"1923","2019-12-16",9.44
"1924","2019-12-17",10.2
"1925","2019-12-18",10.3
"1926","2019-12-19",10.21
"1927","2019-12-20",10.11
"1928","2019-12-23",9.94
"1929","2019-12-24",9.85
"1930","2019-12-26",9.83
"1931","2019-12-27",9.48
"1932","2019-12-30",9.45
"1933","2019-12-31",9.89
"1934","2020-01-02",9.98
"1935","2020-01-03",10.24
"1936","2020-01-06",10.47
"1937","2020-01-07",10.43
"1938","2020-01-08",10.54
"1939","2020-01-09",10.48
"1940","2020-01-10",10.43
"1941","2020-01-13",10.5
"1942","2020-01-14",10.51
"1943","2020-01-15",10.6
"1944","2020-01-16",10.79
"1945","2020-01-17",10.77
"1946","2020-01-21",10.85
"1947","2020-01-22",10.86
"1948","2020-01-23",10.89
"1949","2020-01-24",11
"1950","2020-01-27",10.85
"1951","2020-01-28",10.7
"1952","2020-01-29",10.5
"1953","2020-01-30",10.31
"1954","2020-01-31",9.93
"1955","2020-02-03",9.94
"1956","2020-02-04",10.16
"1957","2020-02-05",10.32
"1958","2020-02-06",10.62
"1959","2020-02-07",10.69
"1960","2020-02-10",10.37
"1961","2020-02-11",10.4
"1962","2020-02-12",10.38
"1963","2020-02-13",10.34
"1964","2020-02-14",10.34
"1965","2020-02-18",10.32
"1966","2020-02-19",10.26
"1967","2020-02-20",10.4
"1968","2020-02-21",10.4
"1969","2020-02-24",10.26
"1970","2020-02-25",9.97
"1971","2020-02-26",9.1
"1972","2020-02-27",9.44
"1973","2020-02-28",9.66
"1974","2020-03-02",9.08
"1975","2020-03-03",8.9
"1976","2020-03-04",8.91
"1977","2020-03-05",8.01
"1978","2020-03-06",7.45
"1979","2020-03-09",6.67
"1980","2020-03-10",7.23
"1981","2020-03-11",6.69
"1982","2020-03-12",4.73
"1983","2020-03-13",5.33
"1984","2020-03-16",3.67
"1985","2020-03-17",3.81
"1986","2020-03-18",2.95
"1987","2020-03-19",3.49
"1988","2020-03-20",5.13
"1989","2020-03-23",5.39
"1990","2020-03-24",5.46
"1991","2020-03-25",5.54
"1992","2020-03-26",5.6
"1993","2020-03-27",4.56
"1994","2020-03-30",4.21
"1995","2020-03-31",4.03
"1996","2020-04-01",3.84
"1997","2020-04-02",3.96
"1998","2020-04-03",4.09
"1999","2020-04-06",4.95
"2000","2020-04-07",5.25
"2001","2020-04-08",5.52
"2002","2020-04-09",6
"2003","2020-04-13",5.93
"2004","2020-04-14",6.21
"2005","2020-04-15",6.21
"2006","2020-04-16",6.51
"2007","2020-04-17",7.27
"2008","2020-04-20",6.51
"2009","2020-04-21",6.64
"2010","2020-04-22",6.71
"2011","2020-04-23",6.71
"2012","2020-04-24",5.93
"2013","2020-04-27",6.54
"2014","2020-04-28",6.54
"2015","2020-04-29",7.86
"2016","2020-04-30",7.28
"2017","2020-05-01",6.69
"2018","2020-05-04",6.5
"2019","2020-05-05",5.97
"2020","2020-05-06",5.93
"2021","2020-05-07",5.89
"2022","2020-05-08",7.72
"2023","2020-05-11",7.74
"2024","2020-05-12",7.21
"2025","2020-05-13",6.77
"2026","2020-05-14",7.52
"2027","2020-05-15",7.61
"2028","2020-05-18",7.67
"2029","2020-05-19",7.29
"2030","2020-05-20",7.64
"2031","2020-05-21",8.26
"2032","2020-05-22",8.4
"2033","2020-05-26",8.41
"2034","2020-05-27",8.47
"2035","2020-05-28",8.16
"2036","2020-05-29",8.23
"2037","2020-06-01",8.08
"2038","2020-06-02",8.3
"2039","2020-06-03",8.66
"2040","2020-06-04",9.27
"2041","2020-06-05",9.81
"2042","2020-06-08",9.6
"2043","2020-06-09",9.05
"2044","2020-06-10",7.58
"2045","2020-06-11",6.92
"2046","2020-06-12",7.04
"2047","2020-06-15",6.98
"2048","2020-06-16",6.95
"2049","2020-06-17",6.84
"2050","2020-06-18",6.76
"2051","2020-06-19",6.35
"2052","2020-06-22",6.25
"2053","2020-06-23",6.59
"2054","2020-06-24",6.27
"2055","2020-06-25",6
"2056","2020-06-26",5.98
"2057","2020-06-29",6.39
"2058","2020-06-30",6.38
"2059","2020-07-01",6.28
"2060","2020-07-02",6.15
"2061","2020-07-06",6.27
"2062","2020-07-07",5.97
"2063","2020-07-08",5.85
"2064","2020-07-09",5.52
"2065","2020-07-10",5.75
"2066","2020-07-13",5.83
"2067","2020-07-14",5.83
"2068","2020-07-15",6.4
"2069","2020-07-16",6.25
"2070","2020-07-17",6.96
"2071","2020-07-20",6.6
"2072","2020-07-21",6.31
"2073","2020-07-22",6.42
"2074","2020-07-23",6.53
"2075","2020-07-24",6.39
"2076","2020-07-27",6.18
"2077","2020-07-28",6.28
"2078","2020-07-29",6.56
"2079","2020-07-30",6.53
"2080","2020-07-31",6.48
"2081","2020-08-03",6.25
"2082","2020-08-04",6.55
"2083","2020-08-05",6.55
"2084","2020-08-06",9.02
"2085","2020-08-07",9.3
"2086","2020-08-10",9.28
"2087","2020-08-11",9.03
"2088","2020-08-12",8.88
"2089","2020-08-13",9.34
"2090","2020-08-14",9.44
"2091","2020-08-17",9.49
"2092","2020-08-18",9.68
"2093","2020-08-19",9.58
"2094","2020-08-20",9.79
"2095","2020-08-21",10.13
"2096","2020-08-24",10.78
"2097","2020-08-25",10.48
"2098","2020-08-26",10.44
"2099","2020-08-27",10.42
"2100","2020-08-28",10.39
"2101","2020-08-31",10.02
"2102","2020-09-01",10.34
"2103","2020-09-02",10.5
"2104","2020-09-03",10.96
"2105","2020-09-04",11.07
"2106","2020-09-08",12.06
"2107","2020-09-09",12.55
"2108","2020-09-10",12.9
"2109","2020-09-11",11.53
"2110","2020-09-14",11.14
"2111","2020-09-15",10.91
"2112","2020-09-16",10.27
"2113","2020-09-17",9.71
"2114","2020-09-18",9.83
"2115","2020-09-21",9.76
"2116","2020-09-22",10.09
"2117","2020-09-23",10.17
"2118","2020-09-24",9.85
"2119","2020-09-25",9.56
"2120","2020-09-28",9.95
"2121","2020-09-29",9.81
"2122","2020-09-30",9.37
"2123","2020-10-01",9.2
"2124","2020-10-02",8.93
"2125","2020-10-05",8.95
"2126","2020-10-06",9.59
"2127","2020-10-07",10.3
"2128","2020-10-08",10.47
"2129","2020-10-09",11.04
"2130","2020-10-12",10.41
"2131","2020-10-13",10.76
"2132","2020-10-14",10.49
"2133","2020-10-15",10.96
"2134","2020-10-16",10.41
"2135","2020-10-19",10.25
"2136","2020-10-20",10.58
"2137","2020-10-21",10.43
"2138","2020-10-22",10.49
"2139","2020-10-23",10.62
"2140","2020-10-26",10.12
"2141","2020-10-27",9.29
"2142","2020-10-28",8.77
"2143","2020-10-29",8.85
"2144","2020-10-30",8.64
"2145","2020-11-02",8.96
"2146","2020-11-03",9.48
"2147","2020-11-04",9.49
"2148","2020-11-05",10.07
"2149","2020-11-06",9.47
"2150","2020-11-09",10.6
"2151","2020-11-10",10.55
"2152","2020-11-11",10.52
"2153","2020-11-12",9.94
"2154","2020-11-13",10.28
"2155","2020-11-16",10.77
"2156","2020-11-17",11.25
"2157","2020-11-18",11.24
"2158","2020-11-19",11.46
"2159","2020-11-20",11.38
"2160","2020-11-23",11.98
"2161","2020-11-24",12.2
"2162","2020-11-25",12.07
"2163","2020-11-27",12.13
