"","date","KOS"
"1935","2019-01-17",5.09
"1936","2019-01-18",5.09
"1937","2019-01-22",4.81
"1938","2019-01-23",4.76
"1939","2019-01-24",4.78
"1940","2019-01-25",4.91
"1941","2019-01-28",4.95
"1942","2019-01-29",4.95
"1943","2019-01-30",5.13
"1944","2019-01-31",5.13
"1945","2019-02-01",5.2
"1946","2019-02-04",5.31
"1947","2019-02-05",5.27
"1948","2019-02-06",5.24
"1949","2019-02-07",5.12
"1950","2019-02-08",5.11
"1951","2019-02-11",5.27
"1952","2019-02-12",5.48
"1953","2019-02-13",5.52
"1954","2019-02-14",5.77
"1955","2019-02-15",5.94
"1956","2019-02-19",5.62
"1957","2019-02-20",5.82
"1958","2019-02-21",5.69
"1959","2019-02-22",5.8
"1960","2019-02-25",6.36
"1961","2019-02-26",6.51
"1962","2019-02-27",6.78
"1963","2019-02-28",6.4
"1964","2019-03-01",6.42
"1965","2019-03-04",6.43
"1966","2019-03-05",6.35
"1967","2019-03-06",6.23
"1968","2019-03-07",6.09
"1969","2019-03-08",5.8
"1970","2019-03-11",6.1
"1971","2019-03-12",6.17
"1972","2019-03-13",6.17
"1973","2019-03-14",6.15
"1974","2019-03-15",5.93
"1975","2019-03-18",6
"1976","2019-03-19",5.95
"1977","2019-03-20",6.02
"1978","2019-03-21",6.15
"1979","2019-03-22",5.85
"1980","2019-03-25",5.86
"1981","2019-03-26",6.12
"1982","2019-03-27",5.91
"1983","2019-03-28",5.97
"1984","2019-03-29",6.23
"1985","2019-04-01",6.47
"1986","2019-04-02",6.59
"1987","2019-04-03",6.44
"1988","2019-04-04",6.59
"1989","2019-04-05",6.96
"1990","2019-04-08",6.75
"1991","2019-04-09",6.48
"1992","2019-04-10",6.45
"1993","2019-04-11",6.4
"1994","2019-04-12",6.58
"1995","2019-04-15",6.68
"1996","2019-04-16",6.87
"1997","2019-04-17",6.87
"1998","2019-04-18",6.83
"1999","2019-04-22",6.98
"2000","2019-04-23",6.86
"2001","2019-04-24",6.71
"2002","2019-04-25",6.37
"2003","2019-04-26",6.41
"2004","2019-04-29",6.37
"2005","2019-04-30",6.69
"2006","2019-05-01",6.63
"2007","2019-05-02",6.41
"2008","2019-05-03",6.6
"2009","2019-05-06",6.46
"2010","2019-05-07",6.55
"2011","2019-05-08",6.67
"2012","2019-05-09",6.6
"2013","2019-05-10",6.6
"2014","2019-05-13",6.57
"2015","2019-05-14",6.5
"2016","2019-05-15",6.71
"2017","2019-05-16",6.73
"2018","2019-05-17",6.5
"2019","2019-05-20",6.52
"2020","2019-05-21",6.66
"2021","2019-05-22",6.56
"2022","2019-05-23",6.1
"2023","2019-05-24",6.16
"2024","2019-05-28",6.22
"2025","2019-05-29",6.45
"2026","2019-05-30",6.09
"2027","2019-05-31",6.16
"2028","2019-06-03",6.2
"2029","2019-06-04",6.09
"2030","2019-06-05",5.58
"2031","2019-06-06",5.68
"2032","2019-06-07",5.82
"2033","2019-06-10",5.64
"2034","2019-06-11",5.81
"2035","2019-06-12",5.69
"2036","2019-06-13",5.89
"2037","2019-06-14",5.79
"2038","2019-06-17",5.99
"2039","2019-06-18",6.19
"2040","2019-06-19",5.98
"2041","2019-06-20",6.26
"2042","2019-06-21",6.32
"2043","2019-06-24",6.26
"2044","2019-06-25",6.19
"2045","2019-06-26",6.19
"2046","2019-06-27",6.21
"2047","2019-06-28",6.27
"2048","2019-07-01",6.41
"2049","2019-07-02",5.99
"2050","2019-07-03",5.96
"2051","2019-07-05",6.02
"2052","2019-07-08",5.98
"2053","2019-07-09",5.93
"2054","2019-07-10",5.94
"2055","2019-07-11",5.8
"2056","2019-07-12",5.84
"2057","2019-07-15",5.73
"2058","2019-07-16",5.61
"2059","2019-07-17",5.57
"2060","2019-07-18",5.69
"2061","2019-07-19",5.72
"2062","2019-07-22",5.78
"2063","2019-07-23",5.78
"2064","2019-07-24",5.76
"2065","2019-07-25",5.64
"2066","2019-07-26",5.65
"2067","2019-07-29",5.65
"2068","2019-07-30",6.02
"2069","2019-07-31",6.01
"2070","2019-08-01",5.87
"2071","2019-08-02",5.64
"2072","2019-08-05",5.73
"2073","2019-08-06",6.11
"2074","2019-08-07",6.32
"2075","2019-08-08",6.3
"2076","2019-08-09",6.21
"2077","2019-08-12",6.37
"2078","2019-08-13",6.48
"2079","2019-08-14",6.36
"2080","2019-08-15",6.11
"2081","2019-08-16",6.26
"2082","2019-08-19",6.35
"2083","2019-08-20",6.39
"2084","2019-08-21",6.4
"2085","2019-08-22",6.33
"2086","2019-08-23",5.88
"2087","2019-08-26",5.9
"2088","2019-08-27",5.92
"2089","2019-08-28",6.05
"2090","2019-08-29",6.42
"2091","2019-08-30",6.32
"2092","2019-09-03",6.06
"2093","2019-09-04",6.24
"2094","2019-09-05",6.29
"2095","2019-09-06",6.18
"2096","2019-09-09",6.47
"2097","2019-09-10",6.47
"2098","2019-09-11",6.32
"2099","2019-09-12",6.13
"2100","2019-09-13",6.28
"2101","2019-09-16",6.88
"2102","2019-09-17",6.53
"2103","2019-09-18",6.57
"2104","2019-09-19",6.56
"2105","2019-09-20",6.66
"2106","2019-09-23",6.69
"2107","2019-09-24",6.72
"2108","2019-09-25",6.69
"2109","2019-09-26",6.54
"2110","2019-09-27",6.3
"2111","2019-09-30",6.24
"2112","2019-10-01",6.02
"2113","2019-10-02",5.65
"2114","2019-10-03",5.7
"2115","2019-10-04",5.45
"2116","2019-10-07",5.41
"2117","2019-10-08",5.28
"2118","2019-10-09",5.32
"2119","2019-10-10",5.35
"2120","2019-10-11",5.6
"2121","2019-10-14",5.59
"2122","2019-10-15",5.48
"2123","2019-10-16",5.51
"2124","2019-10-17",5.55
"2125","2019-10-18",5.58
"2126","2019-10-21",5.53
"2127","2019-10-22",5.73
"2128","2019-10-23",5.83
"2129","2019-10-24",5.8
"2130","2019-10-25",5.88
"2131","2019-10-28",5.99
"2132","2019-10-29",6.24
"2133","2019-10-30",6.12
"2134","2019-10-31",6.2
"2135","2019-11-01",6.32
"2136","2019-11-04",6.66
"2137","2019-11-05",6.86
"2138","2019-11-06",6.83
"2139","2019-11-07",7.33
"2140","2019-11-08",7.33
"2141","2019-11-11",7.31
"2142","2019-11-12",7.48
"2143","2019-11-13",7.31
"2144","2019-11-14",7.08
"2145","2019-11-15",7.22
"2146","2019-11-18",6.97
"2147","2019-11-19",6.88
"2148","2019-11-20",6.94
"2149","2019-11-21",7.21
"2150","2019-11-22",6.95
"2151","2019-11-25",6.86
"2152","2019-11-26",6.41
"2153","2019-11-27",6.24
"2154","2019-11-29",5.97
"2155","2019-12-02",5.9
"2156","2019-12-03",5.97
"2157","2019-12-04",6.14
"2158","2019-12-05",6
"2159","2019-12-06",6.04
"2160","2019-12-09",5.19
"2161","2019-12-10",5.05
"2162","2019-12-11",5.16
"2163","2019-12-12",5.33
"2164","2019-12-13",5.29
"2165","2019-12-16",5.49
"2166","2019-12-17",5.7
"2167","2019-12-18",5.51
"2168","2019-12-19",5.41
"2169","2019-12-20",5.5
"2170","2019-12-23",5.5
"2171","2019-12-24",5.55
"2172","2019-12-26",5.6
"2173","2019-12-27",5.61
"2174","2019-12-30",5.56
"2175","2019-12-31",5.7
"2176","2020-01-02",5.65
"2177","2020-01-03",5.98
"2178","2020-01-06",6.1
"2179","2020-01-07",6.22
"2180","2020-01-08",6.04
"2181","2020-01-09",6.25
"2182","2020-01-10",6.26
"2183","2020-01-13",6.26
"2184","2020-01-14",6.52
"2185","2020-01-15",6.68
"2186","2020-01-16",6.57
"2187","2020-01-17",6.57
"2188","2020-01-21",6.46
"2189","2020-01-22",6.23
"2190","2020-01-23",6.17
"2191","2020-01-24",5.98
"2192","2020-01-27",5.85
"2193","2020-01-28",5.96
"2194","2020-01-29",5.62
"2195","2020-01-30",5.44
"2196","2020-01-31",5.11
"2197","2020-02-03",5.09
"2198","2020-02-04",5.24
"2199","2020-02-05",5.56
"2200","2020-02-06",5.44
"2201","2020-02-07",5.32
"2202","2020-02-10",5.25
"2203","2020-02-11",5.24
"2204","2020-02-12",5.4
"2205","2020-02-13",5.38
"2206","2020-02-14",5.39
"2207","2020-02-18",5.25
"2208","2020-02-19",5.22
"2209","2020-02-20",5.28
"2210","2020-02-21",4.97
"2211","2020-02-24",4.04
"2212","2020-02-25",3.74
"2213","2020-02-26",3.41
"2214","2020-02-27",3.03
"2215","2020-02-28",3.05
"2216","2020-03-02",2.91
"2217","2020-03-03",2.65
"2218","2020-03-04",2.61
"2219","2020-03-05",2.43
"2220","2020-03-06",1.95
"2221","2020-03-09",0.8
"2222","2020-03-10",1.19
"2223","2020-03-11",1.21
"2224","2020-03-12",1.14
"2225","2020-03-13",1.12
"2226","2020-03-16",0.67
"2227","2020-03-17",0.69
"2228","2020-03-18",0.56
"2229","2020-03-19",0.53
"2230","2020-03-20",0.61
"2231","2020-03-23",0.7
"2232","2020-03-24",0.81
"2233","2020-03-25",0.98
"2234","2020-03-26",1.01
"2235","2020-03-27",0.86
"2236","2020-03-30",0.86
"2237","2020-03-31",0.9
"2238","2020-04-01",0.77
"2239","2020-04-02",0.83
"2240","2020-04-03",0.9
"2241","2020-04-06",1.06
"2242","2020-04-07",0.91
"2243","2020-04-08",0.92
"2244","2020-04-09",0.93
"2245","2020-04-13",0.9
"2246","2020-04-14",0.89
"2247","2020-04-15",0.87
"2248","2020-04-16",0.88
"2249","2020-04-17",0.95
"2250","2020-04-20",0.97
"2251","2020-04-21",1.03
"2252","2020-04-22",1.15
"2253","2020-04-23",1.21
"2254","2020-04-24",1.18
"2255","2020-04-27",1.21
"2256","2020-04-28",1.3
"2257","2020-04-29",1.44
"2258","2020-04-30",1.65
"2259","2020-05-01",1.46
"2260","2020-05-04",1.65
"2261","2020-05-05",1.5
"2262","2020-05-06",1.46
"2263","2020-05-07",1.38
"2264","2020-05-08",1.49
"2265","2020-05-11",1.4
"2266","2020-05-12",1.51
"2267","2020-05-13",1.4
"2268","2020-05-14",1.42
"2269","2020-05-15",1.57
"2270","2020-05-18",1.72
"2271","2020-05-19",1.63
"2272","2020-05-20",1.86
"2273","2020-05-21",1.99
"2274","2020-05-22",1.87
"2275","2020-05-26",1.91
"2276","2020-05-27",1.89
"2277","2020-05-28",1.81
"2278","2020-05-29",1.82
"2279","2020-06-01",1.93
"2280","2020-06-02",1.89
"2281","2020-06-03",1.98
"2282","2020-06-04",2.27
"2283","2020-06-05",2.82
"2284","2020-06-08",3.05
"2285","2020-06-09",2.69
"2286","2020-06-10",2.4
"2287","2020-06-11",1.94
"2288","2020-06-12",2.2
"2289","2020-06-15",2.2
"2290","2020-06-16",2.4
"2291","2020-06-17",2.1
"2292","2020-06-18",2.05
"2293","2020-06-19",1.95
"2294","2020-06-22",1.88
"2295","2020-06-23",1.96
"2296","2020-06-24",1.75
"2297","2020-06-25",1.9
"2298","2020-06-26",1.75
"2299","2020-06-29",1.67
"2300","2020-06-30",1.66
"2301","2020-07-01",1.52
"2302","2020-07-02",1.62
"2303","2020-07-06",1.71
"2304","2020-07-07",1.58
"2305","2020-07-08",1.68
"2306","2020-07-09",1.55
"2307","2020-07-10",1.55
"2308","2020-07-13",1.48
"2309","2020-07-14",1.6
"2310","2020-07-15",1.7
"2311","2020-07-16",1.71
"2312","2020-07-17",1.6
"2313","2020-07-20",1.57
"2314","2020-07-21",1.82
"2315","2020-07-22",1.81
"2316","2020-07-23",1.78
"2317","2020-07-24",1.75
"2318","2020-07-27",1.68
"2319","2020-07-28",1.61
"2320","2020-07-29",1.67
"2321","2020-07-30",1.57
"2322","2020-07-31",1.61
"2323","2020-08-03",1.34
"2324","2020-08-04",1.48
"2325","2020-08-05",1.51
"2326","2020-08-06",1.47
"2327","2020-08-07",1.61
"2328","2020-08-10",1.73
"2329","2020-08-11",1.71
"2330","2020-08-12",1.72
"2331","2020-08-13",1.73
"2332","2020-08-14",1.76
"2333","2020-08-17",1.7
"2334","2020-08-18",1.77
"2335","2020-08-19",1.65
"2336","2020-08-20",1.6
"2337","2020-08-21",1.51
"2338","2020-08-24",1.57
"2339","2020-08-25",1.57
"2340","2020-08-26",1.43
"2341","2020-08-27",1.46
"2342","2020-08-28",1.53
"2343","2020-08-31",1.47
"2344","2020-09-01",1.45
"2345","2020-09-02",1.37
"2346","2020-09-03",1.32
"2347","2020-09-04",1.21
"2348","2020-09-08",1.16
"2349","2020-09-09",1.18
"2350","2020-09-10",1.07
"2351","2020-09-11",1.02
"2352","2020-09-14",1.01
"2353","2020-09-15",1.24
"2354","2020-09-16",1.32
"2355","2020-09-17",1.28
"2356","2020-09-18",1.31
"2357","2020-09-21",1.19
"2358","2020-09-22",1.18
"2359","2020-09-23",1.05
"2360","2020-09-24",1.04
"2361","2020-09-25",1
"2362","2020-09-28",1.06
"2363","2020-09-29",1
"2364","2020-09-30",0.98
"2365","2020-10-01",0.98
"2366","2020-10-02",1.03
"2367","2020-10-05",1.12
"2368","2020-10-06",1.04
"2369","2020-10-07",1.08
"2370","2020-10-08",1.13
"2371","2020-10-09",1.13
"2372","2020-10-12",1.13
"2373","2020-10-13",1.08
"2374","2020-10-14",1.12
"2375","2020-10-15",1.2
"2376","2020-10-16",1.17
"2377","2020-10-19",1.14
"2378","2020-10-20",1.14
"2379","2020-10-21",1.14
"2380","2020-10-22",1.27
"2381","2020-10-23",1.33
"2382","2020-10-26",1.2
"2383","2020-10-27",1.16
"2384","2020-10-28",1.06
"2385","2020-10-29",1.06
"2386","2020-10-30",0.99
"2387","2020-11-02",1
"2388","2020-11-03",1
"2389","2020-11-04",1
"2390","2020-11-05",1.04
"2391","2020-11-06",0.99
"2392","2020-11-09",1.27
"2393","2020-11-10",1.21
"2394","2020-11-11",1.24
"2395","2020-11-12",1.19
"2396","2020-11-13",1.28
"2397","2020-11-16",1.46
"2398","2020-11-17",1.54
"2399","2020-11-18",1.57
"2400","2020-11-19",1.54
"2401","2020-11-20",1.56
"2402","2020-11-23",1.9
"2403","2020-11-24",1.97
"2404","2020-11-25",1.97
"2405","2020-11-27",1.92
