"","date","OFS"
"1937","2020-07-21",4.19
"1938","2020-07-22",4.36
"1939","2020-07-23",4.25
"1940","2020-07-24",4.22
"1941","2020-07-27",4.15
"1942","2020-07-28",4.12
"1943","2020-07-29",4.11
"1944","2020-07-30",4.04
"1945","2020-07-31",4.27
"1946","2020-08-03",4.65
"1947","2020-08-04",4.92
"1948","2020-08-05",4.78
"1949","2020-08-06",4.84
"1950","2020-08-07",4.84
"1951","2020-08-10",4.95
"1952","2020-08-11",5.08
"1953","2020-08-12",5
"1954","2020-08-13",4.96
"1955","2020-08-14",4.97
"1956","2020-08-17",4.9
"1957","2020-08-18",4.94
"1958","2020-08-19",4.87
"1959","2020-08-20",4.88
"1960","2020-08-21",4.84
"1961","2020-08-24",4.81
"1962","2020-08-25",4.79
"1963","2020-08-26",4.62
"1964","2020-08-27",4.66
"1965","2020-08-28",4.75
"1966","2020-08-31",4.65
"1967","2020-09-01",4.55
"1968","2020-09-02",4.51
"1969","2020-09-03",4.55
"1970","2020-09-04",4.5
"1971","2020-09-08",4.47
"1972","2020-09-09",4.49
"1973","2020-09-10",4.49
"1974","2020-09-11",4.51
"1975","2020-09-14",4.63
"1976","2020-09-15",4.64
"1977","2020-09-16",4.89
"1978","2020-09-17",4.88
"1979","2020-09-18",4.95
"1980","2020-09-21",4.91
"1981","2020-09-22",4.57
"1982","2020-09-23",4.44
"1983","2020-09-24",4.37
"1984","2020-09-25",4.45
"1985","2020-09-28",4.7
"1986","2020-09-29",4.65
"1987","2020-09-30",4.71
"1988","2020-10-01",4.71
"1989","2020-10-02",4.64
"1990","2020-10-05",4.62
"1991","2020-10-06",4.64
"1992","2020-10-07",4.66
"1993","2020-10-08",4.51
"1994","2020-10-09",4.5
"1995","2020-10-12",4.46
"1996","2020-10-13",4.42
"1997","2020-10-14",4.4
"1998","2020-10-15",4.39
"1999","2020-10-16",4.36
"2000","2020-10-19",4.35
"2001","2020-10-20",4.35
"2002","2020-10-21",4.33
"2003","2020-10-22",4.3
"2004","2020-10-23",4.29
"2005","2020-10-26",4.28
"2006","2020-10-27",4.14
"2007","2020-10-28",4.06
"2008","2020-10-29",4.01
"2009","2020-10-30",3.97
"2010","2020-11-02",4.05
"2011","2020-11-03",4.02
"2012","2020-11-04",3.97
"2013","2020-11-05",3.98
"2014","2020-11-06",4.4
"2015","2020-11-09",4.67
"2016","2020-11-10",4.89
"2017","2020-11-11",5.12
"2018","2020-11-12",5.07
"2019","2020-11-13",5.25
"2020","2020-11-16",5.74
"2021","2020-11-17",5.74
"2022","2020-11-18",5.9
"2023","2020-11-19",6.38
"2024","2020-11-20",6.72
"2025","2020-11-23",7.1
"2026","2020-11-24",6.9
"2027","2020-11-25",6.9
"2028","2020-11-27",6.89
