"","date","RGEN"
"1931","2014-09-03",20.379999
"1932","2014-09-04",19.690001
"1933","2014-09-05",18.75
"1934","2014-09-08",19.639999
"1935","2014-09-09",18.690001
"1936","2014-09-10",19.1
"1937","2014-09-11",19.190001
"1938","2014-09-12",18.68
"1939","2014-09-15",18.58
"1940","2014-09-16",19.200001
"1941","2014-09-17",19.57
"1942","2014-09-18",19.65
"1943","2014-09-19",19.709999
"1944","2014-09-22",19.700001
"1945","2014-09-23",19.66
"1946","2014-09-24",20.049999
"1947","2014-09-25",19.34
"1948","2014-09-26",19.280001
"1949","2014-09-29",20.1
"1950","2014-09-30",19.91
"1951","2014-10-01",20.799999
"1952","2014-10-02",20.25
"1953","2014-10-03",20.780001
"1954","2014-10-06",20.73
"1955","2014-10-07",20.709999
"1956","2014-10-08",21.83
"1957","2014-10-09",21.5
"1958","2014-10-10",21.639999
"1959","2014-10-13",21.280001
"1960","2014-10-14",21.52
"1961","2014-10-15",21.33
"1962","2014-10-16",22.280001
"1963","2014-10-17",22.5
"1964","2014-10-20",22.75
"1965","2014-10-21",22.719999
"1966","2014-10-22",23.09
"1967","2014-10-23",23.98
"1968","2014-10-24",24.110001
"1969","2014-10-27",24.18
"1970","2014-10-28",25.129999
"1971","2014-10-29",24.73
"1972","2014-10-30",25.49
"1973","2014-10-31",25.219999
"1974","2014-11-03",25.459999
"1975","2014-11-04",25.110001
"1976","2014-11-05",24.6
"1977","2014-11-06",23.35
"1978","2014-11-07",22.969999
"1979","2014-11-10",23.58
"1980","2014-11-11",23.559999
"1981","2014-11-12",23.889999
"1982","2014-11-13",23.870001
"1983","2014-11-14",23.299999
"1984","2014-11-17",23.4
"1985","2014-11-18",23.17
"1986","2014-11-19",23.07
"1987","2014-11-20",22.870001
"1988","2014-11-21",22.889999
"1989","2014-11-24",22.879999
"1990","2014-11-25",22.74
"1991","2014-11-26",23.17
"1992","2014-11-28",22.870001
"1993","2014-12-01",21.309999
"1994","2014-12-02",21.59
"1995","2014-12-03",22.049999
"1996","2014-12-04",22.059999
"1997","2014-12-05",22.389999
"1998","2014-12-08",22.83
"1999","2014-12-09",23.58
"2000","2014-12-10",22.139999
"2001","2014-12-11",22.35
"2002","2014-12-12",22.120001
"2003","2014-12-15",19.93
"2004","2014-12-16",20.309999
"2005","2014-12-17",20.92
"2006","2014-12-18",21.549999
"2007","2014-12-19",21.42
"2008","2014-12-22",20.77
"2009","2014-12-23",19.450001
"2010","2014-12-24",19.84
"2011","2014-12-26",20.24
"2012","2014-12-29",19.440001
"2013","2014-12-30",19.469999
"2014","2014-12-31",19.799999
"2015","2015-01-02",20.1
"2016","2015-01-05",20.469999
"2017","2015-01-06",19.860001
"2018","2015-01-07",19.92
"2019","2015-01-08",24.52
"2020","2015-01-09",24.24
"2021","2015-01-12",25.299999
"2022","2015-01-13",25.030001
"2023","2015-01-14",24.6
"2024","2015-01-15",24.77
"2025","2015-01-16",25.83
"2026","2015-01-20",25.780001
"2027","2015-01-21",24.59
"2028","2015-01-22",24.4
"2029","2015-01-23",24.790001
"2030","2015-01-26",25.209999
"2031","2015-01-27",25.469999
"2032","2015-01-28",24.559999
"2033","2015-01-29",24.959999
"2034","2015-01-30",24.290001
"2035","2015-02-02",23.99
"2036","2015-02-03",23.01
"2037","2015-02-04",23.73
"2038","2015-02-05",23.790001
"2039","2015-02-06",23.790001
"2040","2015-02-09",23.370001
"2041","2015-02-10",24.040001
"2042","2015-02-11",24.860001
"2043","2015-02-12",25.5
"2044","2015-02-13",24.77
"2045","2015-02-17",24.93
"2046","2015-02-18",25.51
"2047","2015-02-19",25.469999
"2048","2015-02-20",25.450001
"2049","2015-02-23",25.74
"2050","2015-02-24",24.98
"2051","2015-02-25",25.879999
"2052","2015-02-26",26.200001
"2053","2015-02-27",25.709999
"2054","2015-03-02",25.469999
"2055","2015-03-03",24.91
"2056","2015-03-04",25.110001
"2057","2015-03-05",25.780001
"2058","2015-03-06",25.07
"2059","2015-03-09",25.52
"2060","2015-03-10",25.48
"2061","2015-03-11",25.83
"2062","2015-03-12",26.82
"2063","2015-03-13",31.309999
"2064","2015-03-16",30.809999
"2065","2015-03-17",31.35
"2066","2015-03-18",32.290001
"2067","2015-03-19",33.41
"2068","2015-03-20",32.32
"2069","2015-03-23",31.75
"2070","2015-03-24",30.6
"2071","2015-03-25",28.58
"2072","2015-03-26",28.57
"2073","2015-03-27",30.57
"2074","2015-03-30",30.809999
"2075","2015-03-31",30.360001
"2076","2015-04-01",29.389999
"2077","2015-04-02",30.25
"2078","2015-04-06",29.120001
"2079","2015-04-07",29.610001
"2080","2015-04-08",30.709999
"2081","2015-04-09",30.35
"2082","2015-04-10",30.5
"2083","2015-04-13",32.119999
"2084","2015-04-14",31.4
"2085","2015-04-15",32.049999
"2086","2015-04-16",32.299999
"2087","2015-04-17",32.09
"2088","2015-04-20",33.18
"2089","2015-04-21",32.860001
"2090","2015-04-22",33.369999
"2091","2015-04-23",35
"2092","2015-04-24",34.75
"2093","2015-04-27",32.57
"2094","2015-04-28",31.870001
"2095","2015-04-29",31.299999
"2096","2015-04-30",29.51
"2097","2015-05-01",31.49
"2098","2015-05-04",31.120001
"2099","2015-05-05",31.1
"2100","2015-05-06",31.98
"2101","2015-05-07",37.549999
"2102","2015-05-08",37.389999
"2103","2015-05-11",38.66
"2104","2015-05-12",39.880001
"2105","2015-05-13",40.009998
"2106","2015-05-14",41.369999
"2107","2015-05-15",41.630001
"2108","2015-05-18",41.73
"2109","2015-05-19",41.709999
"2110","2015-05-20",41.990002
"2111","2015-05-21",41.189999
"2112","2015-05-22",40.880001
"2113","2015-05-26",40.509998
"2114","2015-05-27",40.380001
"2115","2015-05-28",40.740002
"2116","2015-05-29",40.759998
"2117","2015-06-01",40.07
"2118","2015-06-02",40.16
"2119","2015-06-03",40.110001
"2120","2015-06-04",38.189999
"2121","2015-06-05",38.610001
"2122","2015-06-08",38.220001
"2123","2015-06-09",37.310001
"2124","2015-06-10",38.389999
"2125","2015-06-11",38.459999
"2126","2015-06-12",38.220001
"2127","2015-06-15",38.75
"2128","2015-06-16",37.66
"2129","2015-06-17",38.330002
"2130","2015-06-18",40
"2131","2015-06-19",39.75
"2132","2015-06-22",41.509998
"2133","2015-06-23",40.700001
"2134","2015-06-24",41.139999
"2135","2015-06-25",41.360001
"2136","2015-06-26",42.119999
"2137","2015-06-29",41.310001
"2138","2015-06-30",41.27
"2139","2015-07-01",41.209999
"2140","2015-07-02",40.040001
"2141","2015-07-06",41.759998
"2142","2015-07-07",42.139999
"2143","2015-07-08",39.73
"2144","2015-07-09",38.630001
"2145","2015-07-10",40.279999
"2146","2015-07-13",41.299999
"2147","2015-07-14",41.400002
"2148","2015-07-15",39.68
"2149","2015-07-16",41.720001
"2150","2015-07-17",40.459999
"2151","2015-07-20",40.09
"2152","2015-07-21",37.470001
"2153","2015-07-22",38.529999
"2154","2015-07-23",37.529999
"2155","2015-07-24",35.82
"2156","2015-07-27",36.099998
"2157","2015-07-28",36.650002
"2158","2015-07-29",35.189999
"2159","2015-07-30",34.98
"2160","2015-07-31",35.009998
"2161","2015-08-03",35.48
"2162","2015-08-04",35.349998
"2163","2015-08-05",36.529999
"2164","2015-08-06",36
"2165","2015-08-07",36.470001
"2166","2015-08-10",37.110001
"2167","2015-08-11",36.310001
"2168","2015-08-12",37.029999
"2169","2015-08-13",35.150002
"2170","2015-08-14",34.779999
"2171","2015-08-17",36.25
"2172","2015-08-18",35
"2173","2015-08-19",34.32
"2174","2015-08-20",32.169998
"2175","2015-08-21",33.66
"2176","2015-08-24",32.16
"2177","2015-08-25",32.209999
"2178","2015-08-26",33.790001
"2179","2015-08-27",34.380001
"2180","2015-08-28",34.290001
"2181","2015-08-31",34.080002
"2182","2015-09-01",33.369999
"2183","2015-09-02",34.919998
"2184","2015-09-03",33.509998
"2185","2015-09-04",33.099998
"2186","2015-09-08",35.240002
"2187","2015-09-09",34.560001
"2188","2015-09-10",35.529999
"2189","2015-09-11",36.490002
"2190","2015-09-14",36.290001
"2191","2015-09-15",37.110001
"2192","2015-09-16",36.110001
"2193","2015-09-17",37.650002
"2194","2015-09-18",36.529999
"2195","2015-09-21",35.150002
"2196","2015-09-22",34.66
"2197","2015-09-23",36.259998
"2198","2015-09-24",36.849998
"2199","2015-09-25",33.869999
"2200","2015-09-28",31.620001
"2201","2015-09-29",27.9
"2202","2015-09-30",27.85
"2203","2015-10-01",27.01
"2204","2015-10-02",27.200001
"2205","2015-10-05",28.549999
"2206","2015-10-06",25.66
"2207","2015-10-07",25.110001
"2208","2015-10-08",24.52
"2209","2015-10-09",25.280001
"2210","2015-10-12",25.299999
"2211","2015-10-13",24.620001
"2212","2015-10-14",24.77
"2213","2015-10-15",27.469999
"2214","2015-10-16",30.27
"2215","2015-10-19",30.66
"2216","2015-10-20",30.709999
"2217","2015-10-21",30.65
"2218","2015-10-22",31.57
"2219","2015-10-23",32.799999
"2220","2015-10-26",32.009998
"2221","2015-10-27",32.639999
"2222","2015-10-28",34.400002
"2223","2015-10-29",32.919998
"2224","2015-10-30",33.240002
"2225","2015-11-02",34.509998
"2226","2015-11-03",34.389999
"2227","2015-11-04",34.810001
"2228","2015-11-05",32.380001
"2229","2015-11-06",26.809999
"2230","2015-11-09",26.700001
"2231","2015-11-10",26.85
"2232","2015-11-11",26.110001
"2233","2015-11-12",25.950001
"2234","2015-11-13",26.42
"2235","2015-11-16",26.18
"2236","2015-11-17",27.68
"2237","2015-11-18",28.360001
"2238","2015-11-19",27.84
"2239","2015-11-20",28.540001
"2240","2015-11-23",27.709999
"2241","2015-11-24",27.549999
"2242","2015-11-25",28.540001
"2243","2015-11-27",28.959999
"2244","2015-11-30",28.43
"2245","2015-12-01",28.67
"2246","2015-12-02",28.530001
"2247","2015-12-03",27.74
"2248","2015-12-04",28.57
"2249","2015-12-07",28.09
"2250","2015-12-08",29.07
"2251","2015-12-09",27.440001
"2252","2015-12-10",28.379999
"2253","2015-12-11",28.1
"2254","2015-12-14",28.18
"2255","2015-12-15",29.08
"2256","2015-12-16",30.08
"2257","2015-12-17",28.93
"2258","2015-12-18",29.190001
"2259","2015-12-21",29.43
"2260","2015-12-22",28.780001
"2261","2015-12-23",29.67
"2262","2015-12-24",29.120001
"2263","2015-12-28",29.040001
"2264","2015-12-29",30.129999
"2265","2015-12-30",29.07
"2266","2015-12-31",28.290001
"2267","2016-01-04",28.1
"2268","2016-01-05",27.65
"2269","2016-01-06",25.4
"2270","2016-01-07",25.540001
"2271","2016-01-08",23.98
"2272","2016-01-11",23.26
"2273","2016-01-12",24.440001
"2274","2016-01-13",23.02
"2275","2016-01-14",23.139999
"2276","2016-01-15",22.440001
"2277","2016-01-19",21.41
"2278","2016-01-20",24.059999
"2279","2016-01-21",22.58
"2280","2016-01-22",23.91
"2281","2016-01-25",24.040001
"2282","2016-01-26",23.690001
"2283","2016-01-27",22.23
"2284","2016-01-28",21.41
"2285","2016-01-29",22.15
"2286","2016-02-01",22.450001
"2287","2016-02-02",21.959999
"2288","2016-02-03",22.049999
"2289","2016-02-04",21.870001
"2290","2016-02-05",21.040001
"2291","2016-02-08",20.93
"2292","2016-02-09",21.35
"2293","2016-02-10",21.98
"2294","2016-02-11",21.73
"2295","2016-02-12",22.969999
"2296","2016-02-16",23.139999
"2297","2016-02-17",24.01
"2298","2016-02-18",24.299999
"2299","2016-02-19",24.77
"2300","2016-02-22",26.190001
"2301","2016-02-23",25.190001
"2302","2016-02-24",25.440001
"2303","2016-02-25",25.780001
"2304","2016-02-26",26.049999
"2305","2016-02-29",25.73
"2306","2016-03-01",27.24
"2307","2016-03-02",26.9
"2308","2016-03-03",27.1
"2309","2016-03-04",26.82
"2310","2016-03-07",27.190001
"2311","2016-03-08",26.09
"2312","2016-03-09",26.620001
"2313","2016-03-10",26.4
"2314","2016-03-11",27.370001
"2315","2016-03-14",26.33
"2316","2016-03-15",25.01
"2317","2016-03-16",25.450001
"2318","2016-03-17",24.549999
"2319","2016-03-18",24.08
"2320","2016-03-21",24.35
"2321","2016-03-22",25.5
"2322","2016-03-23",25.290001
"2323","2016-03-24",26.129999
"2324","2016-03-28",24.719999
"2325","2016-03-29",24.610001
"2326","2016-03-30",26.77
"2327","2016-03-31",26.82
"2328","2016-04-01",26.92
"2329","2016-04-04",26.889999
"2330","2016-04-05",27.030001
"2331","2016-04-06",28.629999
"2332","2016-04-07",27.219999
"2333","2016-04-08",27.700001
"2334","2016-04-11",27.200001
"2335","2016-04-12",27.42
"2336","2016-04-13",28.84
"2337","2016-04-14",28.440001
"2338","2016-04-15",28.01
"2339","2016-04-18",28.219999
"2340","2016-04-19",27.27
"2341","2016-04-20",27.26
"2342","2016-04-21",27.83
"2343","2016-04-22",27.99
"2344","2016-04-25",27.18
"2345","2016-04-26",27
"2346","2016-04-27",26.99
"2347","2016-04-28",26.969999
"2348","2016-04-29",26.639999
"2349","2016-05-02",27.379999
"2350","2016-05-03",26.74
"2351","2016-05-04",25.709999
"2352","2016-05-05",25.92
"2353","2016-05-06",26.25
"2354","2016-05-09",26.950001
"2355","2016-05-10",26.860001
"2356","2016-05-11",26.120001
"2357","2016-05-12",26.309999
"2358","2016-05-13",26.190001
"2359","2016-05-16",26.33
"2360","2016-05-17",25.360001
"2361","2016-05-18",26.18
"2362","2016-05-19",23.950001
"2363","2016-05-20",24.389999
"2364","2016-05-23",23.5
"2365","2016-05-24",24.120001
"2366","2016-05-25",24.610001
"2367","2016-05-26",23.67
"2368","2016-05-27",24.24
"2369","2016-05-31",23.959999
"2370","2016-06-01",24.16
"2371","2016-06-02",25.059999
"2372","2016-06-03",24.82
"2373","2016-06-06",25.110001
"2374","2016-06-07",24.540001
"2375","2016-06-08",24.75
"2376","2016-06-09",23.75
"2377","2016-06-10",23.26
"2378","2016-06-13",22.5
"2379","2016-06-14",22.09
"2380","2016-06-15",22.35
"2381","2016-06-16",22.440001
"2382","2016-06-17",21.16
"2383","2016-06-20",22.469999
"2384","2016-06-21",22.52
"2385","2016-06-22",23.25
"2386","2016-06-23",23.84
"2387","2016-06-24",23.67
"2388","2016-06-27",23.459999
"2389","2016-06-28",24.92
"2390","2016-06-29",26.629999
"2391","2016-06-30",27.360001
"2392","2016-07-01",27.969999
"2393","2016-07-05",27.219999
"2394","2016-07-06",27.73
"2395","2016-07-07",27.27
"2396","2016-07-08",27.75
"2397","2016-07-11",27.950001
"2398","2016-07-12",27.459999
"2399","2016-07-13",26.559999
"2400","2016-07-14",26.66
"2401","2016-07-15",27.059999
"2402","2016-07-18",26.98
"2403","2016-07-19",26.059999
"2404","2016-07-20",27.02
"2405","2016-07-21",27.32
"2406","2016-07-22",27.5
"2407","2016-07-25",26.99
"2408","2016-07-26",27.48
"2409","2016-07-27",28.309999
"2410","2016-07-28",27.85
"2411","2016-07-29",28.6
"2412","2016-08-01",29.870001
"2413","2016-08-02",29.700001
"2414","2016-08-03",30.24
"2415","2016-08-04",29.950001
"2416","2016-08-05",30.07
"2417","2016-08-08",30
"2418","2016-08-09",29.9
"2419","2016-08-10",29.49
"2420","2016-08-11",30.629999
"2421","2016-08-12",31.129999
"2422","2016-08-15",31.200001
"2423","2016-08-16",31.370001
"2424","2016-08-17",31.59
"2425","2016-08-18",31.450001
"2426","2016-08-19",31.459999
"2427","2016-08-22",31.780001
"2428","2016-08-23",31.68
"2429","2016-08-24",31.110001
"2430","2016-08-25",31.01
"2431","2016-08-26",31.35
"2432","2016-08-29",31.139999
"2433","2016-08-30",30.889999
"2434","2016-08-31",30.99
"2435","2016-09-01",31.040001
"2436","2016-09-02",31.41
"2437","2016-09-06",31.610001
"2438","2016-09-07",33.380001
"2439","2016-09-08",33.259998
"2440","2016-09-09",32.189999
"2441","2016-09-12",32.75
"2442","2016-09-13",32.119999
"2443","2016-09-14",32.830002
"2444","2016-09-15",33.060001
"2445","2016-09-16",33.200001
"2446","2016-09-19",33.240002
"2447","2016-09-20",33.32
"2448","2016-09-21",33.419998
"2449","2016-09-22",32.799999
"2450","2016-09-23",32.110001
"2451","2016-09-26",31.01
"2452","2016-09-27",31.709999
"2453","2016-09-28",31.41
"2454","2016-09-29",29.540001
"2455","2016-09-30",30.190001
"2456","2016-10-03",30.299999
"2457","2016-10-04",30.139999
"2458","2016-10-05",30.290001
"2459","2016-10-06",30.24
"2460","2016-10-07",30.98
"2461","2016-10-10",31.639999
"2462","2016-10-11",30.309999
"2463","2016-10-12",29.9
"2464","2016-10-13",29.690001
"2465","2016-10-14",29.32
"2466","2016-10-17",28.83
"2467","2016-10-18",29.209999
"2468","2016-10-19",28.4
"2469","2016-10-20",29.15
"2470","2016-10-21",29.25
"2471","2016-10-24",29.27
"2472","2016-10-25",28.73
"2473","2016-10-26",28.82
"2474","2016-10-27",28.639999
"2475","2016-10-28",28.58
"2476","2016-10-31",28.57
"2477","2016-11-01",28.57
"2478","2016-11-02",28.24
"2479","2016-11-03",26.639999
"2480","2016-11-04",27.07
"2481","2016-11-07",27.48
"2482","2016-11-08",27.93
"2483","2016-11-09",30.91
"2484","2016-11-10",31.41
"2485","2016-11-11",32.290001
"2486","2016-11-14",33.049999
"2487","2016-11-15",33.110001
"2488","2016-11-16",32.029999
"2489","2016-11-17",33.040001
"2490","2016-11-18",32.959999
"2491","2016-11-21",32.5
"2492","2016-11-22",32.150002
"2493","2016-11-23",33.98
"2494","2016-11-25",33.860001
"2495","2016-11-28",33
"2496","2016-11-29",33.419998
"2497","2016-11-30",32.200001
"2498","2016-12-01",30.91
"2499","2016-12-02",31.049999
"2500","2016-12-05",32.25
"2501","2016-12-06",32.470001
"2502","2016-12-07",31.27
"2503","2016-12-08",31.719999
"2504","2016-12-09",31.540001
"2505","2016-12-12",31.9
"2506","2016-12-13",32.59
"2507","2016-12-14",33.049999
"2508","2016-12-15",33.529999
"2509","2016-12-16",32.389999
"2510","2016-12-19",32.189999
"2511","2016-12-20",32.810001
"2512","2016-12-21",32.52
"2513","2016-12-22",31.85
"2514","2016-12-23",32.450001
"2515","2016-12-27",32.060001
"2516","2016-12-28",31.530001
"2517","2016-12-29",31.51
"2518","2016-12-30",30.82
"2519","2017-01-03",31.15
"2520","2017-01-04",32.299999
"2521","2017-01-05",33.110001
"2522","2017-01-06",33.099998
"2523","2017-01-09",32.34
"2524","2017-01-10",32.189999
"2525","2017-01-11",30.940001
"2526","2017-01-12",31.1
"2527","2017-01-13",30.93
"2528","2017-01-17",29.709999
"2529","2017-01-18",30.559999
"2530","2017-01-19",30.309999
"2531","2017-01-20",30.52
"2532","2017-01-23",29.530001
"2533","2017-01-24",29.780001
"2534","2017-01-25",28.82
"2535","2017-01-26",29.02
"2536","2017-01-27",29.08
"2537","2017-01-30",28.9
"2538","2017-01-31",30.040001
"2539","2017-02-01",29.719999
"2540","2017-02-02",29.48
"2541","2017-02-03",29.690001
"2542","2017-02-06",29.110001
"2543","2017-02-07",29.24
"2544","2017-02-08",29.09
"2545","2017-02-09",30.27
"2546","2017-02-10",30.07
"2547","2017-02-13",30.110001
"2548","2017-02-14",30.35
"2549","2017-02-15",30.809999
"2550","2017-02-16",30.889999
"2551","2017-02-17",31.02
"2552","2017-02-21",30.48
"2553","2017-02-22",32.32
"2554","2017-02-23",32.400002
"2555","2017-02-24",32.130001
"2556","2017-02-27",32.43
"2557","2017-02-28",31.51
"2558","2017-03-01",32.029999
"2559","2017-03-02",31.85
"2560","2017-03-03",31.66
"2561","2017-03-06",31.23
"2562","2017-03-07",30.969999
"2563","2017-03-08",31.67
"2564","2017-03-09",32.02
"2565","2017-03-10",32.240002
"2566","2017-03-13",32.610001
"2567","2017-03-14",33
"2568","2017-03-15",33.689999
"2569","2017-03-16",33.75
"2570","2017-03-17",34.93
"2571","2017-03-20",34.970001
"2572","2017-03-21",33.869999
"2573","2017-03-22",34.060001
"2574","2017-03-23",34.709999
"2575","2017-03-24",34.639999
"2576","2017-03-27",34.669998
"2577","2017-03-28",34.75
"2578","2017-03-29",35.099998
"2579","2017-03-30",35.07
"2580","2017-03-31",35.200001
"2581","2017-04-03",33.830002
"2582","2017-04-04",33.880001
"2583","2017-04-05",33.639999
"2584","2017-04-06",33.810001
"2585","2017-04-07",34.290001
"2586","2017-04-10",34.470001
"2587","2017-04-11",34.740002
"2588","2017-04-12",35.139999
"2589","2017-04-13",35.349998
"2590","2017-04-17",35.639999
"2591","2017-04-18",35.669998
"2592","2017-04-19",35.889999
"2593","2017-04-20",35.84
"2594","2017-04-21",35.060001
"2595","2017-04-24",35.110001
"2596","2017-04-25",34.630001
"2597","2017-04-26",35.790001
"2598","2017-04-27",36.889999
"2599","2017-04-28",36.790001
"2600","2017-05-01",37.259998
"2601","2017-05-02",36.290001
"2602","2017-05-03",35.799999
"2603","2017-05-04",38.009998
"2604","2017-05-05",37.669998
"2605","2017-05-08",37.709999
"2606","2017-05-09",38.060001
"2607","2017-05-10",38.360001
"2608","2017-05-11",38.619999
"2609","2017-05-12",38.84
"2610","2017-05-15",38.450001
"2611","2017-05-16",39.720001
"2612","2017-05-17",39.389999
"2613","2017-05-18",38.759998
"2614","2017-05-19",38.310001
"2615","2017-05-22",39.16
"2616","2017-05-23",38.619999
"2617","2017-05-24",38.900002
"2618","2017-05-25",38.860001
"2619","2017-05-26",39.259998
"2620","2017-05-30",39.279999
"2621","2017-05-31",39.240002
"2622","2017-06-01",39.360001
"2623","2017-06-02",39.98
"2624","2017-06-05",39.75
"2625","2017-06-06",38.880001
"2626","2017-06-07",39.060001
"2627","2017-06-08",39.34
"2628","2017-06-09",39.23
"2629","2017-06-12",37.860001
"2630","2017-06-13",38.009998
"2631","2017-06-14",38.990002
"2632","2017-06-15",38.529999
"2633","2017-06-16",38.23
"2634","2017-06-19",39.259998
"2635","2017-06-20",39.150002
"2636","2017-06-21",39.84
"2637","2017-06-22",40.09
"2638","2017-06-23",44.200001
"2639","2017-06-26",45.34
"2640","2017-06-27",43.25
"2641","2017-06-28",41.599998
"2642","2017-06-29",41.639999
"2643","2017-06-30",41.439999
"2644","2017-07-03",41.369999
"2645","2017-07-05",41.740002
"2646","2017-07-06",41.099998
"2647","2017-07-07",41.389999
"2648","2017-07-10",41.459999
"2649","2017-07-11",41.419998
"2650","2017-07-12",42.630001
"2651","2017-07-13",42.599998
"2652","2017-07-14",42.299999
"2653","2017-07-17",41.889999
"2654","2017-07-18",41.369999
"2655","2017-07-19",42.040001
"2656","2017-07-20",42.169998
"2657","2017-07-21",42.450001
"2658","2017-07-24",42.73
"2659","2017-07-25",42.290001
"2660","2017-07-26",41.759998
"2661","2017-07-27",40.720001
"2662","2017-07-28",40.389999
"2663","2017-07-31",40.27
"2664","2017-08-01",40.990002
"2665","2017-08-02",40.990002
"2666","2017-08-03",41.439999
"2667","2017-08-04",41.529999
"2668","2017-08-07",42.529999
"2669","2017-08-08",42.779999
"2670","2017-08-09",42.709999
"2671","2017-08-10",41.07
"2672","2017-08-11",41.18
"2673","2017-08-14",41.610001
"2674","2017-08-15",41.080002
"2675","2017-08-16",41.27
"2676","2017-08-17",39.709999
"2677","2017-08-18",40.209999
"2678","2017-08-21",40.310001
"2679","2017-08-22",41.939999
"2680","2017-08-23",41.439999
"2681","2017-08-24",41.849998
"2682","2017-08-25",41.32
"2683","2017-08-28",42.470001
"2684","2017-08-29",42.389999
"2685","2017-08-30",42.419998
"2686","2017-08-31",43.669998
"2687","2017-09-01",43.48
"2688","2017-09-05",42.950001
"2689","2017-09-06",42.939999
"2690","2017-09-07",43.029999
"2691","2017-09-08",43.450001
"2692","2017-09-11",43.66
"2693","2017-09-12",42.91
"2694","2017-09-13",43
"2695","2017-09-14",43.130001
"2696","2017-09-15",44.32
"2697","2017-09-18",46.060001
"2698","2017-09-19",44.43
"2699","2017-09-20",44.209999
"2700","2017-09-21",44.150002
"2701","2017-09-22",43.759998
"2702","2017-09-25",43.220001
"2703","2017-09-26",36.98
"2704","2017-09-27",37.919998
"2705","2017-09-28",37.689999
"2706","2017-09-29",38.32
"2707","2017-10-02",37.650002
"2708","2017-10-03",38.080002
"2709","2017-10-04",38.27
"2710","2017-10-05",38.220001
"2711","2017-10-06",38.330002
"2712","2017-10-09",37.830002
"2713","2017-10-10",37.470001
"2714","2017-10-11",37.919998
"2715","2017-10-12",38.27
"2716","2017-10-13",38.5
"2717","2017-10-16",38.200001
"2718","2017-10-17",36.23
"2719","2017-10-18",36.27
"2720","2017-10-19",37.110001
"2721","2017-10-20",37.919998
"2722","2017-10-23",37.419998
"2723","2017-10-24",37.110001
"2724","2017-10-25",37
"2725","2017-10-26",37.619999
"2726","2017-10-27",38.119999
"2727","2017-10-30",38.57
"2728","2017-10-31",37.200001
"2729","2017-11-01",37.540001
"2730","2017-11-02",38.490002
"2731","2017-11-03",38.919998
"2732","2017-11-06",38.299999
"2733","2017-11-07",37.91
"2734","2017-11-08",37.389999
"2735","2017-11-09",36.18
"2736","2017-11-10",34.73
"2737","2017-11-13",33.529999
"2738","2017-11-14",32.529999
"2739","2017-11-15",32.610001
"2740","2017-11-16",33.73
"2741","2017-11-17",33.400002
"2742","2017-11-20",33.259998
"2743","2017-11-21",34.5
"2744","2017-11-22",33.91
"2745","2017-11-24",34.549999
"2746","2017-11-27",34.59
"2747","2017-11-28",35.040001
"2748","2017-11-29",35.049999
"2749","2017-11-30",35.450001
"2750","2017-12-01",35.509998
"2751","2017-12-04",34.34
"2752","2017-12-05",35.099998
"2753","2017-12-06",34.740002
"2754","2017-12-07",34.580002
"2755","2017-12-08",35.560001
"2756","2017-12-11",35.349998
"2757","2017-12-12",35.57
"2758","2017-12-13",35.360001
"2759","2017-12-14",35.23
"2760","2017-12-15",36.080002
"2761","2017-12-18",36.349998
"2762","2017-12-19",35.330002
"2763","2017-12-20",35.34
"2764","2017-12-21",35.439999
"2765","2017-12-22",35.720001
"2766","2017-12-26",35.509998
"2767","2017-12-27",36.130001
"2768","2017-12-28",36.080002
"2769","2017-12-29",36.279999
"2770","2018-01-02",37.060001
"2771","2018-01-03",37.02
"2772","2018-01-04",37.110001
"2773","2018-01-05",37.130001
"2774","2018-01-08",36.889999
"2775","2018-01-09",36.490002
"2776","2018-01-10",36.470001
"2777","2018-01-11",36.639999
"2778","2018-01-12",36.610001
"2779","2018-01-16",34.869999
"2780","2018-01-17",35.290001
"2781","2018-01-18",34.880001
"2782","2018-01-19",35.779999
"2783","2018-01-22",36.290001
"2784","2018-01-23",36.830002
"2785","2018-01-24",36.66
"2786","2018-01-25",36.860001
"2787","2018-01-26",36.889999
"2788","2018-01-29",37.150002
"2789","2018-01-30",35.939999
"2790","2018-01-31",35.369999
"2791","2018-02-01",35.119999
"2792","2018-02-02",33.82
"2793","2018-02-05",31.290001
"2794","2018-02-06",32.880001
"2795","2018-02-07",32.66
"2796","2018-02-08",30.92
"2797","2018-02-09",30.92
"2798","2018-02-12",31.950001
"2799","2018-02-13",32.32
"2800","2018-02-14",32.990002
"2801","2018-02-15",32.860001
"2802","2018-02-16",32.75
"2803","2018-02-20",31.76
"2804","2018-02-21",32.400002
"2805","2018-02-22",34.98
"2806","2018-02-23",35.369999
"2807","2018-02-26",35.709999
"2808","2018-02-27",35.470001
"2809","2018-02-28",34.290001
"2810","2018-03-01",33.869999
"2811","2018-03-02",34.5
"2812","2018-03-05",35.009998
"2813","2018-03-06",35.810001
"2814","2018-03-07",36.41
"2815","2018-03-08",36.360001
"2816","2018-03-09",37.27
"2817","2018-03-12",37.009998
"2818","2018-03-13",36.029999
"2819","2018-03-14",36.41
"2820","2018-03-15",36.5
"2821","2018-03-16",36.75
"2822","2018-03-19",35.77
"2823","2018-03-20",35.549999
"2824","2018-03-21",36.009998
"2825","2018-03-22",35.27
"2826","2018-03-23",34.419998
"2827","2018-03-26",35.34
