"","date","NXST"
"1921","2014-08-19",45.380001
"1922","2014-08-20",45.57
"1923","2014-08-21",46.43
"1924","2014-08-22",46.470001
"1925","2014-08-25",45.68
"1926","2014-08-26",45.619999
"1927","2014-08-27",46.5
"1928","2014-08-28",45.66
"1929","2014-08-29",45.639999
"1930","2014-09-02",46.240002
"1931","2014-09-03",45.970001
"1932","2014-09-04",45.349998
"1933","2014-09-05",45.959999
"1934","2014-09-08",45.169998
"1935","2014-09-09",44.459999
"1936","2014-09-10",44.43
"1937","2014-09-11",44.259998
"1938","2014-09-12",44.099998
"1939","2014-09-15",44
"1940","2014-09-16",44.040001
"1941","2014-09-17",44
"1942","2014-09-18",44.330002
"1943","2014-09-19",44.349998
"1944","2014-09-22",43.07
"1945","2014-09-23",41.099998
"1946","2014-09-24",41.040001
"1947","2014-09-25",40.639999
"1948","2014-09-26",40.860001
"1949","2014-09-29",41.459999
"1950","2014-09-30",40.419998
"1951","2014-10-01",39.68
"1952","2014-10-02",39.360001
"1953","2014-10-03",40.669998
"1954","2014-10-06",40.419998
"1955","2014-10-07",39.389999
"1956","2014-10-08",39.689999
"1957","2014-10-09",37.830002
"1958","2014-10-10",36.450001
"1959","2014-10-13",36.970001
"1960","2014-10-14",38.150002
"1961","2014-10-15",39.970001
"1962","2014-10-16",40.869999
"1963","2014-10-17",40.34
"1964","2014-10-20",41.029999
"1965","2014-10-21",42.43
"1966","2014-10-22",40.990002
"1967","2014-10-23",42.529999
"1968","2014-10-24",41.900002
"1969","2014-10-27",42.16
"1970","2014-10-28",43.73
"1971","2014-10-29",43.75
"1972","2014-10-30",43.939999
"1973","2014-10-31",45.119999
"1974","2014-11-03",45.400002
"1975","2014-11-04",43.860001
"1976","2014-11-05",42.400002
"1977","2014-11-06",42.48
"1978","2014-11-07",43.75
"1979","2014-11-10",44.52
"1980","2014-11-11",44.849998
"1981","2014-11-12",45.529999
"1982","2014-11-13",45.91
"1983","2014-11-14",46.919998
"1984","2014-11-17",47.450001
"1985","2014-11-18",47.400002
"1986","2014-11-19",46.700001
"1987","2014-11-20",46.919998
"1988","2014-11-21",49.009998
"1989","2014-11-24",50.27
"1990","2014-11-25",50.709999
"1991","2014-11-26",51.369999
"1992","2014-11-28",51.310001
"1993","2014-12-01",50.400002
"1994","2014-12-02",51.07
"1995","2014-12-03",51.66
"1996","2014-12-04",51.209999
"1997","2014-12-05",51.48
"1998","2014-12-08",51.990002
"1999","2014-12-09",52.779999
"2000","2014-12-10",51.759998
"2001","2014-12-11",51.330002
"2002","2014-12-12",50.759998
"2003","2014-12-15",50.98
"2004","2014-12-16",50.189999
"2005","2014-12-17",50.880001
"2006","2014-12-18",51.450001
"2007","2014-12-19",51.419998
"2008","2014-12-22",51.709999
"2009","2014-12-23",52.490002
"2010","2014-12-24",52.490002
"2011","2014-12-26",52.560001
"2012","2014-12-29",53.080002
"2013","2014-12-30",52.209999
"2014","2014-12-31",51.790001
"2015","2015-01-02",49.77
"2016","2015-01-05",48.689999
"2017","2015-01-06",47.18
"2018","2015-01-07",47.580002
"2019","2015-01-08",47.790001
"2020","2015-01-09",47.080002
"2021","2015-01-12",47.040001
"2022","2015-01-13",48.5
"2023","2015-01-14",47.110001
"2024","2015-01-15",46.849998
"2025","2015-01-16",47.16
"2026","2015-01-20",48.549999
"2027","2015-01-21",49.860001
"2028","2015-01-22",52.119999
"2029","2015-01-23",52.220001
"2030","2015-01-26",52.349998
"2031","2015-01-27",52.990002
"2032","2015-01-28",50.970001
"2033","2015-01-29",51.220001
"2034","2015-01-30",49.900002
"2035","2015-02-02",49.93
"2036","2015-02-03",51.389999
"2037","2015-02-04",52.169998
"2038","2015-02-05",50.91
"2039","2015-02-06",51.990002
"2040","2015-02-09",51.970001
"2041","2015-02-10",52.150002
"2042","2015-02-11",52.310001
"2043","2015-02-12",53.599998
"2044","2015-02-13",53.619999
"2045","2015-02-17",53.66
"2046","2015-02-18",54.689999
"2047","2015-02-19",53.490002
"2048","2015-02-20",54.209999
"2049","2015-02-23",54.560001
"2050","2015-02-24",54.349998
"2051","2015-02-25",54.27
"2052","2015-02-26",55.02
"2053","2015-02-27",54.529999
"2054","2015-03-02",54.799999
"2055","2015-03-03",55.5
"2056","2015-03-04",55.200001
"2057","2015-03-05",55.98
"2058","2015-03-06",56.419998
"2059","2015-03-09",56.52
"2060","2015-03-10",55.150002
"2061","2015-03-11",54.950001
"2062","2015-03-12",56.34
"2063","2015-03-13",56.82
"2064","2015-03-16",57.98
"2065","2015-03-17",57.900002
"2066","2015-03-18",57.639999
"2067","2015-03-19",57.32
"2068","2015-03-20",57.169998
"2069","2015-03-23",56.790001
"2070","2015-03-24",56.759998
"2071","2015-03-25",56.259998
"2072","2015-03-26",55.700001
"2073","2015-03-27",57
"2074","2015-03-30",58.040001
"2075","2015-03-31",57.220001
"2076","2015-04-01",57.720001
"2077","2015-04-02",57.77
"2078","2015-04-06",58.5
"2079","2015-04-07",57.900002
"2080","2015-04-08",58.27
"2081","2015-04-09",58.279999
"2082","2015-04-10",58.380001
"2083","2015-04-13",58.009998
"2084","2015-04-14",58.02
"2085","2015-04-15",58.810001
"2086","2015-04-16",58.689999
"2087","2015-04-17",57.009998
"2088","2015-04-20",57.869999
"2089","2015-04-21",57.330002
"2090","2015-04-22",57.990002
"2091","2015-04-23",58.630001
"2092","2015-04-24",58.830002
"2093","2015-04-27",59.59
"2094","2015-04-28",59.169998
"2095","2015-04-29",58.59
"2096","2015-04-30",58.459999
"2097","2015-05-01",58.259998
"2098","2015-05-04",59
"2099","2015-05-05",58.52
"2100","2015-05-06",57.389999
"2101","2015-05-07",56.73
"2102","2015-05-08",56.200001
"2103","2015-05-11",55.509998
"2104","2015-05-12",54.950001
"2105","2015-05-13",54.290001
"2106","2015-05-14",54.459999
"2107","2015-05-15",54.720001
"2108","2015-05-18",55.82
"2109","2015-05-19",55.18
"2110","2015-05-20",56.240002
"2111","2015-05-21",57.310001
"2112","2015-05-22",57.360001
"2113","2015-05-26",57.400002
"2114","2015-05-27",57.970001
"2115","2015-05-28",57.950001
"2116","2015-05-29",56.889999
"2117","2015-06-01",58.139999
"2118","2015-06-02",57.77
"2119","2015-06-03",58.09
"2120","2015-06-04",57.32
"2121","2015-06-05",57.689999
"2122","2015-06-08",56.669998
"2123","2015-06-09",56.209999
"2124","2015-06-10",56.439999
"2125","2015-06-11",56.860001
"2126","2015-06-12",56.759998
"2127","2015-06-15",56.389999
"2128","2015-06-16",56.700001
"2129","2015-06-17",56.82
"2130","2015-06-18",57.27
"2131","2015-06-19",56.950001
"2132","2015-06-22",57.09
"2133","2015-06-23",57.240002
"2134","2015-06-24",57.220001
"2135","2015-06-25",57.73
"2136","2015-06-26",57.93
"2137","2015-06-29",56.150002
"2138","2015-06-30",56
"2139","2015-07-01",55.98
"2140","2015-07-02",55.599998
"2141","2015-07-06",55.119999
"2142","2015-07-07",53.66
"2143","2015-07-08",52
"2144","2015-07-09",51.790001
"2145","2015-07-10",53.299999
"2146","2015-07-13",54.259998
"2147","2015-07-14",54.419998
"2148","2015-07-15",55.77
"2149","2015-07-16",57.200001
"2150","2015-07-17",57.400002
"2151","2015-07-20",58.75
"2152","2015-07-21",58.509998
"2153","2015-07-22",59.549999
"2154","2015-07-23",58.509998
"2155","2015-07-24",57.18
"2156","2015-07-27",56.299999
"2157","2015-07-28",56.18
"2158","2015-07-29",55.849998
"2159","2015-07-30",56.5
"2160","2015-07-31",57.360001
"2161","2015-08-03",57.43
"2162","2015-08-04",55.959999
"2163","2015-08-05",53.939999
"2164","2015-08-06",51.950001
"2165","2015-08-07",54.060001
"2166","2015-08-10",55.07
"2167","2015-08-11",54.09
"2168","2015-08-12",53.560001
"2169","2015-08-13",53.279999
"2170","2015-08-14",52.869999
"2171","2015-08-17",53.439999
"2172","2015-08-18",53.049999
"2173","2015-08-19",52.43
"2174","2015-08-20",49.080002
"2175","2015-08-21",47.41
"2176","2015-08-24",44.630001
"2177","2015-08-25",43.950001
"2178","2015-08-26",45.16
"2179","2015-08-27",45.41
"2180","2015-08-28",46.59
"2181","2015-08-31",46.48
"2182","2015-09-01",44.200001
"2183","2015-09-02",44.09
"2184","2015-09-03",44.099998
"2185","2015-09-04",43.950001
"2186","2015-09-08",43.919998
"2187","2015-09-09",43.77
"2188","2015-09-10",43.139999
"2189","2015-09-11",42.75
"2190","2015-09-14",42.869999
"2191","2015-09-15",43.939999
"2192","2015-09-16",44.970001
"2193","2015-09-17",46.5
"2194","2015-09-18",47.720001
"2195","2015-09-21",47.150002
"2196","2015-09-22",46.57
"2197","2015-09-23",45.689999
"2198","2015-09-24",45.689999
"2199","2015-09-25",44.52
"2200","2015-09-28",43.509998
"2201","2015-09-29",46.990002
"2202","2015-09-30",47.349998
"2203","2015-10-01",46.529999
"2204","2015-10-02",47.07
"2205","2015-10-05",48.619999
"2206","2015-10-06",48.560001
"2207","2015-10-07",52.439999
"2208","2015-10-08",51.610001
"2209","2015-10-09",52.57
"2210","2015-10-12",51.369999
"2211","2015-10-13",50.82
"2212","2015-10-14",50.080002
"2213","2015-10-15",51.740002
"2214","2015-10-16",52.880001
"2215","2015-10-19",52.16
"2216","2015-10-20",52.16
"2217","2015-10-21",50.709999
"2218","2015-10-22",51.799999
"2219","2015-10-23",52.950001
"2220","2015-10-26",52.18
"2221","2015-10-27",51.400002
"2222","2015-10-28",53.59
"2223","2015-10-29",53.02
"2224","2015-10-30",53.23
"2225","2015-11-02",53.93
"2226","2015-11-03",56.200001
"2227","2015-11-04",54.450001
"2228","2015-11-05",54.709999
"2229","2015-11-06",56.73
"2230","2015-11-09",55.169998
"2231","2015-11-10",55.490002
"2232","2015-11-11",57
"2233","2015-11-12",57.34
"2234","2015-11-13",57.91
"2235","2015-11-16",58.630001
"2236","2015-11-17",58.759998
"2237","2015-11-18",59.900002
"2238","2015-11-19",59.610001
"2239","2015-11-20",60.290001
"2240","2015-11-23",59.380001
"2241","2015-11-24",58.91
"2242","2015-11-25",58.77
"2243","2015-11-27",59.169998
"2244","2015-11-30",58.59
"2245","2015-12-01",58.73
"2246","2015-12-02",57.130001
"2247","2015-12-03",56.080002
"2248","2015-12-04",58.91
"2249","2015-12-07",58.240002
"2250","2015-12-08",56.380001
"2251","2015-12-09",54.169998
"2252","2015-12-10",57.220001
"2253","2015-12-11",55.830002
"2254","2015-12-14",54.240002
"2255","2015-12-15",54.029999
"2256","2015-12-16",57.68
"2257","2015-12-17",57.34
"2258","2015-12-18",56.060001
"2259","2015-12-21",56.610001
"2260","2015-12-22",56.02
"2261","2015-12-23",58.5
"2262","2015-12-24",60
"2263","2015-12-28",58.490002
"2264","2015-12-29",59.32
"2265","2015-12-30",57.93
"2266","2015-12-31",58.700001
"2267","2016-01-04",54.810001
"2268","2016-01-05",55.639999
"2269","2016-01-06",56.900002
"2270","2016-01-07",52.84
"2271","2016-01-08",50.869999
"2272","2016-01-11",50.360001
"2273","2016-01-12",50.470001
"2274","2016-01-13",48.459999
"2275","2016-01-14",49.080002
"2276","2016-01-15",48.290001
"2277","2016-01-19",47.66
"2278","2016-01-20",47.73
"2279","2016-01-21",48.060001
"2280","2016-01-22",49.650002
"2281","2016-01-25",47.369999
"2282","2016-01-26",49.139999
"2283","2016-01-27",46.889999
"2284","2016-01-28",43.400002
"2285","2016-01-29",45.209999
"2286","2016-02-01",44.73
"2287","2016-02-02",42.189999
"2288","2016-02-03",43.799999
"2289","2016-02-04",42.220001
"2290","2016-02-05",39.91
"2291","2016-02-08",37.459999
"2292","2016-02-09",36.259998
"2293","2016-02-10",36.27
"2294","2016-02-11",35.549999
"2295","2016-02-12",35.98
"2296","2016-02-16",37.419998
"2297","2016-02-17",39.080002
"2298","2016-02-18",37.900002
"2299","2016-02-19",38.57
"2300","2016-02-22",41
"2301","2016-02-23",40.990002
"2302","2016-02-24",40.869999
"2303","2016-02-25",42.509998
"2304","2016-02-26",43.779999
"2305","2016-02-29",44.68
"2306","2016-03-01",45.830002
"2307","2016-03-02",46.209999
"2308","2016-03-03",48.450001
"2309","2016-03-04",47.59
"2310","2016-03-07",48.18
"2311","2016-03-08",46.119999
"2312","2016-03-09",47.720001
"2313","2016-03-10",47.360001
"2314","2016-03-11",48.389999
"2315","2016-03-14",47.700001
"2316","2016-03-15",46.32
"2317","2016-03-16",47.060001
"2318","2016-03-17",47.740002
"2319","2016-03-18",48.169998
"2320","2016-03-21",46.259998
"2321","2016-03-22",45
"2322","2016-03-23",43.450001
"2323","2016-03-24",42.560001
"2324","2016-03-28",43.669998
"2325","2016-03-29",44.990002
"2326","2016-03-30",43.73
"2327","2016-03-31",44.27
"2328","2016-04-01",45.830002
"2329","2016-04-04",45.389999
"2330","2016-04-05",45.02
"2331","2016-04-06",46.07
"2332","2016-04-07",45.959999
"2333","2016-04-08",45.610001
"2334","2016-04-11",45.869999
"2335","2016-04-12",46.189999
"2336","2016-04-13",47.560001
"2337","2016-04-14",47.52
"2338","2016-04-15",47.23
"2339","2016-04-18",49.07
"2340","2016-04-19",50.310001
"2341","2016-04-20",50.060001
"2342","2016-04-21",50.009998
"2343","2016-04-22",50.849998
"2344","2016-04-25",50.419998
"2345","2016-04-26",51.419998
"2346","2016-04-27",51.360001
"2347","2016-04-28",51.5
"2348","2016-04-29",51.330002
"2349","2016-05-02",52.529999
"2350","2016-05-03",54.07
"2351","2016-05-04",51.919998
"2352","2016-05-05",51.869999
"2353","2016-05-06",53.34
"2354","2016-05-09",53.220001
"2355","2016-05-10",53.599998
"2356","2016-05-11",52.799999
"2357","2016-05-12",50.759998
"2358","2016-05-13",49.32
"2359","2016-05-16",51.200001
"2360","2016-05-17",49.389999
"2361","2016-05-18",48.400002
"2362","2016-05-19",48.23
"2363","2016-05-20",49.790001
"2364","2016-05-23",50.23
"2365","2016-05-24",51.450001
"2366","2016-05-25",51.779999
"2367","2016-05-26",52.32
"2368","2016-05-27",53.099998
"2369","2016-05-31",53.220001
"2370","2016-06-01",52.880001
"2371","2016-06-02",52.880001
"2372","2016-06-03",52.5
"2373","2016-06-06",53
"2374","2016-06-07",52.459999
"2375","2016-06-08",53.349998
"2376","2016-06-09",52.860001
"2377","2016-06-10",51.450001
"2378","2016-06-13",50.580002
"2379","2016-06-14",50.799999
"2380","2016-06-15",51.150002
"2381","2016-06-16",49.93
"2382","2016-06-17",48.41
"2383","2016-06-20",49.439999
"2384","2016-06-21",47.740002
"2385","2016-06-22",47.689999
"2386","2016-06-23",49.599998
"2387","2016-06-24",47.18
"2388","2016-06-27",45.290001
"2389","2016-06-28",45.369999
"2390","2016-06-29",48.290001
"2391","2016-06-30",47.580002
"2392","2016-07-01",47.66
"2393","2016-07-05",46.630001
"2394","2016-07-06",46.849998
"2395","2016-07-07",48.759998
"2396","2016-07-08",51.099998
"2397","2016-07-11",52.34
"2398","2016-07-12",52.869999
"2399","2016-07-13",53.009998
"2400","2016-07-14",54.25
"2401","2016-07-15",53.5
"2402","2016-07-18",53.5
"2403","2016-07-19",53.700001
"2404","2016-07-20",55.09
"2405","2016-07-21",54.369999
"2406","2016-07-22",54.5
"2407","2016-07-25",54.139999
"2408","2016-07-26",52.110001
"2409","2016-07-27",52.09
"2410","2016-07-28",51.610001
"2411","2016-07-29",50.549999
"2412","2016-08-01",50.279999
"2413","2016-08-02",49.32
"2414","2016-08-03",50.57
"2415","2016-08-04",51.52
"2416","2016-08-05",52.360001
"2417","2016-08-08",52.110001
"2418","2016-08-09",50.610001
"2419","2016-08-10",50.52
"2420","2016-08-11",52.470001
"2421","2016-08-12",52.860001
"2422","2016-08-15",54.5
"2423","2016-08-16",54.049999
"2424","2016-08-17",53.900002
"2425","2016-08-18",53.709999
"2426","2016-08-19",53.529999
"2427","2016-08-22",53.77
"2428","2016-08-23",53.779999
"2429","2016-08-24",52.810001
"2430","2016-08-25",52.740002
"2431","2016-08-26",51.509998
"2432","2016-08-29",51.400002
"2433","2016-08-30",52.18
"2434","2016-08-31",52.720001
"2435","2016-09-01",52.720001
"2436","2016-09-02",54.220001
"2437","2016-09-06",54.560001
"2438","2016-09-07",54.27
"2439","2016-09-08",53.790001
"2440","2016-09-09",52.740002
"2441","2016-09-12",53.830002
"2442","2016-09-13",53.259998
"2443","2016-09-14",53.240002
"2444","2016-09-15",53.639999
"2445","2016-09-16",53.52
"2446","2016-09-19",54.380001
"2447","2016-09-20",52.029999
"2448","2016-09-21",52.549999
"2449","2016-09-22",52.669998
"2450","2016-09-23",53.75
"2451","2016-09-26",53.73
"2452","2016-09-27",53.5
"2453","2016-09-28",55.119999
"2454","2016-09-29",55.450001
"2455","2016-09-30",57.709999
"2456","2016-10-03",58.5
"2457","2016-10-04",58.080002
"2458","2016-10-05",58.400002
"2459","2016-10-06",58.549999
"2460","2016-10-07",58.240002
"2461","2016-10-10",57.790001
"2462","2016-10-11",56.669998
"2463","2016-10-12",55.82
"2464","2016-10-13",54.189999
"2465","2016-10-14",53.130001
"2466","2016-10-17",52.139999
"2467","2016-10-18",51.900002
"2468","2016-10-19",52.919998
"2469","2016-10-20",52.049999
"2470","2016-10-21",51.98
"2471","2016-10-24",52
"2472","2016-10-25",50.950001
"2473","2016-10-26",50.5
"2474","2016-10-27",48.400002
"2475","2016-10-28",48.700001
"2476","2016-10-31",48.799999
"2477","2016-11-01",48.349998
"2478","2016-11-02",47.700001
"2479","2016-11-03",47.200001
"2480","2016-11-04",47.349998
"2481","2016-11-07",48.599998
"2482","2016-11-08",49.5
"2483","2016-11-09",51
"2484","2016-11-10",55.049999
"2485","2016-11-11",58.650002
"2486","2016-11-14",60.5
"2487","2016-11-15",59.200001
"2488","2016-11-16",59.299999
"2489","2016-11-17",58.950001
"2490","2016-11-18",59
"2491","2016-11-21",57.950001
"2492","2016-11-22",57.950001
"2493","2016-11-23",58.700001
"2494","2016-11-25",59.700001
"2495","2016-11-28",58.799999
"2496","2016-11-29",59.299999
"2497","2016-11-30",59.650002
"2498","2016-12-01",59.48
"2499","2016-12-02",59.200001
"2500","2016-12-05",59.450001
"2501","2016-12-06",62.700001
"2502","2016-12-07",63.5
"2503","2016-12-08",65.349998
"2504","2016-12-09",64.900002
"2505","2016-12-12",62.25
"2506","2016-12-13",63.099998
"2507","2016-12-14",63.700001
"2508","2016-12-15",62.5
"2509","2016-12-16",61.950001
"2510","2016-12-19",62.099998
"2511","2016-12-20",63.400002
"2512","2016-12-21",63.25
"2513","2016-12-22",62.599998
"2514","2016-12-23",62.900002
"2515","2016-12-27",63.849998
"2516","2016-12-28",63.299999
"2517","2016-12-29",63.75
"2518","2016-12-30",63.299999
"2519","2017-01-03",62.849998
"2520","2017-01-04",64.800003
"2521","2017-01-05",62.099998
"2522","2017-01-06",61
"2523","2017-01-09",60.400002
"2524","2017-01-10",60.450001
"2525","2017-01-11",65
"2526","2017-01-12",64.849998
"2527","2017-01-13",63.549999
"2528","2017-01-17",61.25
"2529","2017-01-18",62.650002
"2530","2017-01-19",62.950001
"2531","2017-01-20",62.599998
"2532","2017-01-23",61.75
"2533","2017-01-24",62.150002
"2534","2017-01-25",63.5
"2535","2017-01-26",63.200001
"2536","2017-01-27",63.650002
"2537","2017-01-30",64.550003
"2538","2017-01-31",65.400002
"2539","2017-02-01",67.400002
"2540","2017-02-02",66
"2541","2017-02-03",66.050003
"2542","2017-02-06",65.550003
"2543","2017-02-07",65.050003
"2544","2017-02-08",64.599998
"2545","2017-02-09",66.25
"2546","2017-02-10",67.550003
"2547","2017-02-13",68.099998
"2548","2017-02-14",68.150002
"2549","2017-02-15",68.5
"2550","2017-02-16",68.050003
"2551","2017-02-17",67.800003
"2552","2017-02-21",67.349998
"2553","2017-02-22",68.5
"2554","2017-02-23",69.5
"2555","2017-02-24",69.75
"2556","2017-02-27",70.199997
"2557","2017-02-28",68.949997
"2558","2017-03-01",73.150002
"2559","2017-03-02",70.800003
"2560","2017-03-03",72.300003
"2561","2017-03-06",73.099998
"2562","2017-03-07",73.050003
"2563","2017-03-08",71.800003
"2564","2017-03-09",71
"2565","2017-03-10",70
"2566","2017-03-13",69.75
"2567","2017-03-14",70.150002
"2568","2017-03-15",69.300003
"2569","2017-03-16",68.800003
"2570","2017-03-17",68.25
"2571","2017-03-20",68.150002
"2572","2017-03-21",66.849998
"2573","2017-03-22",68.400002
"2574","2017-03-23",69.699997
"2575","2017-03-24",69.800003
"2576","2017-03-27",69.150002
"2577","2017-03-28",68.599998
"2578","2017-03-29",68.5
"2579","2017-03-30",70.349998
"2580","2017-03-31",70.150002
"2581","2017-04-03",69.300003
"2582","2017-04-04",69.150002
"2583","2017-04-05",68.150002
"2584","2017-04-06",69.300003
"2585","2017-04-07",68.800003
"2586","2017-04-10",68.199997
"2587","2017-04-11",68
"2588","2017-04-12",67.050003
"2589","2017-04-13",66
"2590","2017-04-17",66.449997
"2591","2017-04-18",66.900002
"2592","2017-04-19",69.349998
"2593","2017-04-20",68.800003
"2594","2017-04-21",69.099998
"2595","2017-04-24",68.599998
"2596","2017-04-25",68.900002
"2597","2017-04-26",69.900002
"2598","2017-04-27",70
"2599","2017-04-28",69
"2600","2017-05-01",67
"2601","2017-05-02",64.75
"2602","2017-05-03",63.950001
"2603","2017-05-04",62.299999
"2604","2017-05-05",63.25
"2605","2017-05-08",61.200001
"2606","2017-05-09",63.400002
"2607","2017-05-10",61.5
"2608","2017-05-11",61.5
"2609","2017-05-12",59.099998
"2610","2017-05-15",58.349998
"2611","2017-05-16",57.299999
"2612","2017-05-17",56.450001
"2613","2017-05-18",56.900002
"2614","2017-05-19",57.599998
"2615","2017-05-22",57.549999
"2616","2017-05-23",57.900002
"2617","2017-05-24",58.799999
"2618","2017-05-25",57.5
"2619","2017-05-26",59.150002
"2620","2017-05-30",59.099998
"2621","2017-05-31",57.200001
"2622","2017-06-01",58.049999
"2623","2017-06-02",58.700001
"2624","2017-06-05",58.099998
"2625","2017-06-06",57.799999
"2626","2017-06-07",60.150002
"2627","2017-06-08",59.950001
"2628","2017-06-09",61.75
"2629","2017-06-12",62.400002
"2630","2017-06-13",62.900002
"2631","2017-06-14",62.150002
"2632","2017-06-15",62.799999
"2633","2017-06-16",62.5
"2634","2017-06-19",62.200001
"2635","2017-06-20",58.849998
"2636","2017-06-21",58.099998
"2637","2017-06-22",57.549999
"2638","2017-06-23",57.900002
"2639","2017-06-26",59.549999
"2640","2017-06-27",59.200001
"2641","2017-06-28",60.400002
"2642","2017-06-29",60.849998
"2643","2017-06-30",59.799999
"2644","2017-07-03",60.599998
"2645","2017-07-05",59.599998
"2646","2017-07-06",58.75
"2647","2017-07-07",59.450001
"2648","2017-07-10",59.450001
"2649","2017-07-11",60.5
"2650","2017-07-12",60.549999
"2651","2017-07-13",61.75
"2652","2017-07-14",63.150002
"2653","2017-07-17",63.349998
"2654","2017-07-18",62.799999
"2655","2017-07-19",63.099998
"2656","2017-07-20",64.650002
"2657","2017-07-21",64.550003
"2658","2017-07-24",66.050003
"2659","2017-07-25",66
"2660","2017-07-26",66.25
"2661","2017-07-27",66.25
"2662","2017-07-28",67.25
"2663","2017-07-31",65.400002
"2664","2017-08-01",66.800003
"2665","2017-08-02",65.25
"2666","2017-08-03",61.900002
"2667","2017-08-04",61.599998
"2668","2017-08-07",62.349998
"2669","2017-08-08",63.200001
"2670","2017-08-09",64.199997
"2671","2017-08-10",63.650002
"2672","2017-08-11",64.150002
"2673","2017-08-14",63.200001
"2674","2017-08-15",62.950001
"2675","2017-08-16",61.849998
"2676","2017-08-17",60.700001
"2677","2017-08-18",60
"2678","2017-08-21",60.299999
"2679","2017-08-22",60.75
"2680","2017-08-23",60.849998
"2681","2017-08-24",61.299999
"2682","2017-08-25",60.849998
"2683","2017-08-28",60.599998
"2684","2017-08-29",60.349998
"2685","2017-08-30",62.700001
"2686","2017-08-31",60.200001
"2687","2017-09-01",61.5
"2688","2017-09-05",60.700001
"2689","2017-09-06",60.900002
"2690","2017-09-07",59.150002
"2691","2017-09-08",59.099998
"2692","2017-09-11",58.75
"2693","2017-09-12",58.799999
"2694","2017-09-13",59
"2695","2017-09-14",57.049999
"2696","2017-09-15",57.799999
"2697","2017-09-18",59.950001
"2698","2017-09-19",60
"2699","2017-09-20",59.75
"2700","2017-09-21",59.25
"2701","2017-09-22",59.5
"2702","2017-09-25",60.5
"2703","2017-09-26",61.150002
"2704","2017-09-27",61.549999
"2705","2017-09-28",62.200001
"2706","2017-09-29",62.299999
"2707","2017-10-02",60.950001
"2708","2017-10-03",61.700001
"2709","2017-10-04",63.099998
"2710","2017-10-05",63.049999
"2711","2017-10-06",62.700001
"2712","2017-10-09",61.849998
"2713","2017-10-10",61.950001
"2714","2017-10-11",61.650002
"2715","2017-10-12",59.799999
"2716","2017-10-13",60.5
"2717","2017-10-16",60.75
"2718","2017-10-17",59.25
"2719","2017-10-18",59.599998
"2720","2017-10-19",60.099998
"2721","2017-10-20",61.25
"2722","2017-10-23",60.299999
"2723","2017-10-24",61.200001
"2724","2017-10-25",62.25
"2725","2017-10-26",63.950001
"2726","2017-10-27",63.400002
"2727","2017-10-30",62.799999
"2728","2017-10-31",63.799999
"2729","2017-11-01",64.199997
"2730","2017-11-02",63.650002
"2731","2017-11-03",63.049999
"2732","2017-11-06",65.300003
"2733","2017-11-07",65.25
"2734","2017-11-08",64.800003
"2735","2017-11-09",66.199997
"2736","2017-11-10",65.650002
"2737","2017-11-13",64.550003
"2738","2017-11-14",64.400002
"2739","2017-11-15",63.849998
"2740","2017-11-16",65.25
"2741","2017-11-17",65.949997
"2742","2017-11-20",66.449997
"2743","2017-11-21",66.550003
"2744","2017-11-22",66.75
"2745","2017-11-24",66.800003
"2746","2017-11-27",66.099998
"2747","2017-11-28",66.5
"2748","2017-11-29",67.5
"2749","2017-11-30",67.900002
"2750","2017-12-01",68
"2751","2017-12-04",70.75
"2752","2017-12-05",70.150002
"2753","2017-12-06",71.199997
"2754","2017-12-07",71.900002
"2755","2017-12-08",72.25
"2756","2017-12-11",71.849998
"2757","2017-12-12",72.150002
"2758","2017-12-13",72.449997
"2759","2017-12-14",74.550003
"2760","2017-12-15",75.300003
"2761","2017-12-18",76.349998
"2762","2017-12-19",77.849998
"2763","2017-12-20",79.800003
"2764","2017-12-21",79.5
"2765","2017-12-22",78.75
"2766","2017-12-26",79.75
"2767","2017-12-27",79.099998
"2768","2017-12-28",78.599998
"2769","2017-12-29",78.199997
"2770","2018-01-02",77
"2771","2018-01-03",75.599998
"2772","2018-01-04",74.199997
"2773","2018-01-05",73.449997
"2774","2018-01-08",75.199997
"2775","2018-01-09",76
"2776","2018-01-10",78.400002
"2777","2018-01-11",80
"2778","2018-01-12",79.449997
"2779","2018-01-16",79.699997
"2780","2018-01-17",79.800003
"2781","2018-01-18",80.849998
"2782","2018-01-19",81.75
"2783","2018-01-22",81
"2784","2018-01-23",79.400002
"2785","2018-01-24",78.650002
"2786","2018-01-25",78.550003
"2787","2018-01-26",79.199997
"2788","2018-01-29",78.849998
"2789","2018-01-30",77.800003
"2790","2018-01-31",75.099998
"2791","2018-02-01",76.199997
"2792","2018-02-02",74.599998
"2793","2018-02-05",73.050003
"2794","2018-02-06",73.150002
"2795","2018-02-07",71.949997
"2796","2018-02-08",71.349998
"2797","2018-02-09",71.050003
"2798","2018-02-12",73.300003
"2799","2018-02-13",74.5
"2800","2018-02-14",74.199997
"2801","2018-02-15",74.099998
"2802","2018-02-16",73.25
"2803","2018-02-20",74
"2804","2018-02-21",74.599998
"2805","2018-02-22",72.699997
"2806","2018-02-23",73.199997
"2807","2018-02-26",73.75
"2808","2018-02-27",73.550003
"2809","2018-02-28",71.449997
"2810","2018-03-01",69.5
"2811","2018-03-02",72.650002
"2812","2018-03-05",70.900002
"2813","2018-03-06",71.400002
"2814","2018-03-07",70.300003
