"","date","AJRD"
"1929","2014-08-29",18.43
"1930","2014-09-02",18.379999
"1931","2014-09-03",18.27
"1932","2014-09-04",18.26
"1933","2014-09-05",18.030001
"1934","2014-09-08",18.049999
"1935","2014-09-09",17.879999
"1936","2014-09-10",17.639999
"1937","2014-09-11",17.809999
"1938","2014-09-12",17.59
"1939","2014-09-15",17.32
"1940","2014-09-16",17.309999
"1941","2014-09-17",17.139999
"1942","2014-09-18",16.889999
"1943","2014-09-19",16.74
"1944","2014-09-22",16.700001
"1945","2014-09-23",16.67
"1946","2014-09-24",16.67
"1947","2014-09-25",16.370001
"1948","2014-09-26",16.42
"1949","2014-09-29",16.280001
"1950","2014-09-30",15.97
"1951","2014-10-01",15.76
"1952","2014-10-02",15.97
"1953","2014-10-03",16.370001
"1954","2014-10-06",16.35
"1955","2014-10-07",16
"1956","2014-10-08",15.97
"1957","2014-10-09",15.46
"1958","2014-10-10",15.17
"1959","2014-10-13",15.62
"1960","2014-10-14",15.88
"1961","2014-10-15",15.94
"1962","2014-10-16",16.030001
"1963","2014-10-17",16.540001
"1964","2014-10-20",16.17
"1965","2014-10-21",16.67
"1966","2014-10-22",16.35
"1967","2014-10-23",16.690001
"1968","2014-10-24",16.85
"1969","2014-10-27",16.84
"1970","2014-10-28",17.18
"1971","2014-10-29",16.26
"1972","2014-10-30",16.639999
"1973","2014-10-31",16.959999
"1974","2014-11-03",17
"1975","2014-11-04",16.940001
"1976","2014-11-05",16.85
"1977","2014-11-06",16.799999
"1978","2014-11-07",16.83
"1979","2014-11-10",16.809999
"1980","2014-11-11",16.709999
"1981","2014-11-12",16.76
"1982","2014-11-13",16.68
"1983","2014-11-14",16.41
"1984","2014-11-17",16.219999
"1985","2014-11-18",16.5
"1986","2014-11-19",16.41
"1987","2014-11-20",16.540001
"1988","2014-11-21",16.709999
"1989","2014-11-24",16.92
"1990","2014-11-25",16.92
"1991","2014-11-26",16.940001
"1992","2014-11-28",16.700001
"1993","2014-12-01",16.41
"1994","2014-12-02",16.77
"1995","2014-12-03",16.92
"1996","2014-12-04",16.68
"1997","2014-12-05",16.940001
"1998","2014-12-08",16.719999
"1999","2014-12-09",17.49
"2000","2014-12-10",17.290001
"2001","2014-12-11",17.190001
"2002","2014-12-12",16.530001
"2003","2014-12-15",16.23
"2004","2014-12-16",16.5
"2005","2014-12-17",16.99
"2006","2014-12-18",17.379999
"2007","2014-12-19",17.51
"2008","2014-12-22",17.620001
"2009","2014-12-23",17.92
"2010","2014-12-24",18.200001
"2011","2014-12-26",18.34
"2012","2014-12-29",18.379999
"2013","2014-12-30",18.43
"2014","2014-12-31",18.299999
"2015","2015-01-02",18.15
"2016","2015-01-05",17.92
"2017","2015-01-06",17.51
"2018","2015-01-07",17.209999
"2019","2015-01-08",17.290001
"2020","2015-01-09",17.35
"2021","2015-01-12",17.26
"2022","2015-01-13",17.389999
"2023","2015-01-14",17.200001
"2024","2015-01-15",17.17
"2025","2015-01-16",17.27
"2026","2015-01-20",17.219999
"2027","2015-01-21",17.17
"2028","2015-01-22",17.690001
"2029","2015-01-23",17.77
"2030","2015-01-26",17.549999
"2031","2015-01-27",17.360001
"2032","2015-01-28",17.01
"2033","2015-01-29",17.09
"2034","2015-01-30",16.799999
"2035","2015-02-02",17.4
"2036","2015-02-03",18.17
"2037","2015-02-04",18.48
"2038","2015-02-05",18.620001
"2039","2015-02-06",18.68
"2040","2015-02-09",18.469999
"2041","2015-02-10",18.6
"2042","2015-02-11",18.719999
"2043","2015-02-12",18.799999
"2044","2015-02-13",18.91
"2045","2015-02-17",18.9
"2046","2015-02-18",18.959999
"2047","2015-02-19",19.07
"2048","2015-02-20",19.059999
"2049","2015-02-23",19.15
"2050","2015-02-24",19.17
"2051","2015-02-25",19.219999
"2052","2015-02-26",19.34
"2053","2015-02-27",19.299999
"2054","2015-03-02",19.48
"2055","2015-03-03",19.35
"2056","2015-03-04",19.32
"2057","2015-03-05",19.91
"2058","2015-03-06",19.950001
"2059","2015-03-09",20.209999
"2060","2015-03-10",20.51
"2061","2015-03-11",21.23
"2062","2015-03-12",21.360001
"2063","2015-03-13",21.620001
"2064","2015-03-16",21.58
"2065","2015-03-17",21.780001
"2066","2015-03-18",21.85
"2067","2015-03-19",21.83
"2068","2015-03-20",22.120001
"2069","2015-03-23",22.27
"2070","2015-03-24",22.85
"2071","2015-03-25",22.92
"2072","2015-03-26",22.82
"2073","2015-03-27",22.92
"2074","2015-03-30",23.059999
"2075","2015-03-31",23.190001
"2076","2015-04-01",23.01
"2077","2015-04-02",22.92
"2078","2015-04-06",23.049999
"2079","2015-04-07",22.9
"2080","2015-04-08",22.969999
"2081","2015-04-09",22.76
"2082","2015-04-10",21.549999
"2083","2015-04-13",21.33
"2084","2015-04-14",21.389999
"2085","2015-04-15",20.879999
"2086","2015-04-16",20.74
"2087","2015-04-17",20.48
"2088","2015-04-20",20.389999
"2089","2015-04-21",20.540001
"2090","2015-04-22",20.77
"2091","2015-04-23",20.85
"2092","2015-04-24",20.799999
"2093","2015-04-27",22.299999
"2094","2015-04-28",20.700001
"2095","2015-04-29",20.309999
"2096","2015-04-30",19.66
"2097","2015-05-01",20.030001
"2098","2015-05-04",19.940001
"2099","2015-05-05",19.299999
"2100","2015-05-06",19.469999
"2101","2015-05-07",20.17
"2102","2015-05-08",20.34
"2103","2015-05-11",20.5
"2104","2015-05-12",20.43
"2105","2015-05-13",20.51
"2106","2015-05-14",21.040001
"2107","2015-05-15",21.01
"2108","2015-05-18",21.17
"2109","2015-05-19",21.01
"2110","2015-05-20",21.1
"2111","2015-05-21",21.1
"2112","2015-05-22",20.719999
"2113","2015-05-26",20.799999
"2114","2015-05-27",20.889999
"2115","2015-05-28",21.01
"2116","2015-05-29",20.75
"2117","2015-06-01",20.59
"2118","2015-06-02",20.58
"2119","2015-06-03",20.950001
"2120","2015-06-04",20.76
"2121","2015-06-05",20.549999
"2122","2015-06-08",20.24
"2123","2015-06-09",20.049999
"2124","2015-06-10",20.719999
"2125","2015-06-11",21.040001
"2126","2015-06-12",20.219999
"2127","2015-06-15",20.6
"2128","2015-06-16",20.84
"2129","2015-06-17",20.620001
"2130","2015-06-18",20.809999
"2131","2015-06-19",21.129999
"2132","2015-06-22",21.32
"2133","2015-06-23",21.299999
"2134","2015-06-24",21.040001
"2135","2015-06-25",21.139999
"2136","2015-06-26",21.040001
"2137","2015-06-29",20.66
"2138","2015-06-30",20.610001
"2139","2015-07-01",21.01
"2140","2015-07-02",20.799999
"2141","2015-07-06",20.82
"2142","2015-07-07",20.73
"2143","2015-07-08",20.540001
"2144","2015-07-09",20.870001
"2145","2015-07-10",21.219999
"2146","2015-07-13",22.84
"2147","2015-07-14",23.780001
"2148","2015-07-15",24.049999
"2149","2015-07-16",24.27
"2150","2015-07-17",24.24
"2151","2015-07-20",23.92
"2152","2015-07-21",23.82
"2153","2015-07-22",23.709999
"2154","2015-07-23",23.200001
"2155","2015-07-24",22.790001
"2156","2015-07-27",23.139999
"2157","2015-07-28",23.35
"2158","2015-07-29",23.200001
"2159","2015-07-30",22.639999
"2160","2015-07-31",23.41
"2161","2015-08-03",23.33
"2162","2015-08-04",23.129999
"2163","2015-08-05",22.85
"2164","2015-08-06",22.83
"2165","2015-08-07",22.530001
"2166","2015-08-10",22.59
"2167","2015-08-11",22.27
"2168","2015-08-12",22.379999
"2169","2015-08-13",22.450001
"2170","2015-08-14",22.549999
"2171","2015-08-17",22.639999
"2172","2015-08-18",22.18
"2173","2015-08-19",21.77
"2174","2015-08-20",21.18
"2175","2015-08-21",20.620001
"2176","2015-08-24",20.15
"2177","2015-08-25",19.98
"2178","2015-08-26",20.209999
"2179","2015-08-27",20.610001
"2180","2015-08-28",20.6
"2181","2015-08-31",20.57
"2182","2015-09-01",20.02
"2183","2015-09-02",20.43
"2184","2015-09-03",20.379999
"2185","2015-09-04",20.18
"2186","2015-09-08",20.709999
"2187","2015-09-09",22.77
"2188","2015-09-10",22.299999
"2189","2015-09-11",21.5
"2190","2015-09-14",21.18
"2191","2015-09-15",21.299999
"2192","2015-09-16",20.719999
"2193","2015-09-17",20.620001
"2194","2015-09-18",19.77
"2195","2015-09-21",19.85
"2196","2015-09-22",19.43
"2197","2015-09-23",17.549999
"2198","2015-09-24",17.440001
"2199","2015-09-25",16.700001
"2200","2015-09-28",16.049999
"2201","2015-09-29",16.08
"2202","2015-09-30",16.18
"2203","2015-10-01",16.219999
"2204","2015-10-02",16.58
"2205","2015-10-05",17.27
"2206","2015-10-06",17.370001
"2207","2015-10-07",17.209999
"2208","2015-10-08",17.27
"2209","2015-10-09",17.389999
"2210","2015-10-12",17.07
"2211","2015-10-13",17.25
"2212","2015-10-14",16.610001
"2213","2015-10-15",16.709999
"2214","2015-10-16",16.780001
"2215","2015-10-19",16.43
"2216","2015-10-20",16.66
"2217","2015-10-21",16.540001
"2218","2015-10-22",16.67
"2219","2015-10-23",17.16
"2220","2015-10-26",16.530001
"2221","2015-10-27",16.35
"2222","2015-10-28",16.93
"2223","2015-10-29",16.700001
"2224","2015-10-30",16.940001
"2225","2015-11-02",17.190001
"2226","2015-11-03",17.440001
"2227","2015-11-04",17.4
"2228","2015-11-05",17.200001
"2229","2015-11-06",17.280001
"2230","2015-11-09",16.58
"2231","2015-11-10",16.25
"2232","2015-11-11",16.23
"2233","2015-11-12",15.33
"2234","2015-11-13",15.07
"2235","2015-11-16",16.27
"2236","2015-11-17",16.18
"2237","2015-11-18",15.95
"2238","2015-11-19",16.120001
"2239","2015-11-20",16.200001
"2240","2015-11-23",16.25
"2241","2015-11-24",18.23
"2242","2015-11-25",17.5
"2243","2015-11-27",17.290001
"2244","2015-11-30",17.540001
"2245","2015-12-01",17.85
"2246","2015-12-02",18.59
"2247","2015-12-03",18.540001
"2248","2015-12-04",18.120001
"2249","2015-12-07",17.969999
"2250","2015-12-08",17.469999
"2251","2015-12-09",17.049999
"2252","2015-12-10",16.98
"2253","2015-12-11",16.48
"2254","2015-12-14",15.94
"2255","2015-12-15",16.18
"2256","2015-12-16",16.219999
"2257","2015-12-17",15.87
"2258","2015-12-18",15.78
"2259","2015-12-21",15.77
"2260","2015-12-22",16.07
"2261","2015-12-23",15.74
"2262","2015-12-24",16
"2263","2015-12-28",15.69
"2264","2015-12-29",16.25
"2265","2015-12-30",15.72
"2266","2015-12-31",15.66
"2267","2016-01-04",15.4
"2268","2016-01-05",15.13
"2269","2016-01-06",14.8
"2270","2016-01-07",14.24
"2271","2016-01-08",14.04
"2272","2016-01-11",14.53
"2273","2016-01-12",14.83
"2274","2016-01-13",14.39
"2275","2016-01-14",14.88
"2276","2016-01-15",15.03
"2277","2016-01-19",14.75
"2278","2016-01-20",15.34
"2279","2016-01-21",15.18
"2280","2016-01-22",15.49
"2281","2016-01-25",15.42
"2282","2016-01-26",15.69
"2283","2016-01-27",15.52
"2284","2016-01-28",15.39
"2285","2016-01-29",16.450001
"2286","2016-02-01",15.24
"2287","2016-02-02",14.68
"2288","2016-02-03",15.03
"2289","2016-02-04",15.25
"2290","2016-02-05",15.05
"2291","2016-02-08",15.03
"2292","2016-02-09",15.02
"2293","2016-02-10",15.38
"2294","2016-02-11",15.13
"2295","2016-02-12",15.31
"2296","2016-02-16",15.73
"2297","2016-02-17",15.65
"2298","2016-02-18",15.63
"2299","2016-02-19",15.52
"2300","2016-02-22",15.98
"2301","2016-02-23",15.58
"2302","2016-02-24",16
"2303","2016-02-25",15.6
"2304","2016-02-26",15.66
"2305","2016-02-29",15.53
"2306","2016-03-01",16.219999
"2307","2016-03-02",16.120001
"2308","2016-03-03",16.41
"2309","2016-03-04",16.969999
"2310","2016-03-07",17.040001
"2311","2016-03-08",16.59
"2312","2016-03-09",16.700001
"2313","2016-03-10",16.67
"2314","2016-03-11",16.68
"2315","2016-03-14",16.299999
"2316","2016-03-15",15.66
"2317","2016-03-16",15.78
"2318","2016-03-17",16.219999
"2319","2016-03-18",16.4
"2320","2016-03-21",16.459999
"2321","2016-03-22",16.24
"2322","2016-03-23",15.9
"2323","2016-03-24",15.87
"2324","2016-03-28",15.83
"2325","2016-03-29",16.49
"2326","2016-03-30",16.6
"2327","2016-03-31",16.379999
"2328","2016-04-01",16.4
"2329","2016-04-04",16.16
"2330","2016-04-05",15.98
"2331","2016-04-06",16.15
"2332","2016-04-07",15.83
"2333","2016-04-08",15.78
"2334","2016-04-11",15.71
"2335","2016-04-12",15.95
"2336","2016-04-13",16.549999
"2337","2016-04-14",16.4
"2338","2016-04-15",16.530001
"2339","2016-04-18",17.66
"2340","2016-04-19",17.17
"2341","2016-04-20",17.26
"2342","2016-04-21",17.09
"2343","2016-04-22",17.780001
"2344","2016-04-25",17.17
"2345","2016-04-26",18.049999
"2346","2016-04-27",18.360001
"2347","2016-04-28",18.459999
"2348","2016-04-29",18.120001
"2349","2016-05-02",18.32
"2350","2016-05-03",17.809999
"2351","2016-05-04",17.639999
"2352","2016-05-05",17.4
"2353","2016-05-06",17.51
"2354","2016-05-09",17.809999
"2355","2016-05-10",18.049999
"2356","2016-05-11",18.040001
"2357","2016-05-12",17.75
"2358","2016-05-13",17.540001
"2359","2016-05-16",17.58
"2360","2016-05-17",17.18
"2361","2016-05-18",17.040001
"2362","2016-05-19",17.030001
"2363","2016-05-20",17.190001
"2364","2016-05-23",16.889999
"2365","2016-05-24",17.469999
"2366","2016-05-25",17.370001
"2367","2016-05-26",17.27
"2368","2016-05-27",17.440001
"2369","2016-05-31",17.24
"2370","2016-06-01",17.57
"2371","2016-06-02",17.85
"2372","2016-06-03",17.51
"2373","2016-06-06",17.950001
"2374","2016-06-07",18.110001
"2375","2016-06-08",18.25
"2376","2016-06-09",18.190001
"2377","2016-06-10",18.049999
"2378","2016-06-13",17.27
"2379","2016-06-14",17.280001
"2380","2016-06-15",17.26
"2381","2016-06-16",17.309999
"2382","2016-06-17",17.49
"2383","2016-06-20",17.49
"2384","2016-06-21",17.469999
"2385","2016-06-22",17.440001
"2386","2016-06-23",18.120001
"2387","2016-06-24",17.76
"2388","2016-06-27",17.43
"2389","2016-06-28",17.75
"2390","2016-06-29",17.879999
"2391","2016-06-30",18.280001
"2392","2016-07-01",18.1
"2393","2016-07-05",17.85
"2394","2016-07-06",17.85
"2395","2016-07-07",17.940001
"2396","2016-07-08",18.4
"2397","2016-07-11",18.459999
"2398","2016-07-12",18.610001
"2399","2016-07-13",18.48
"2400","2016-07-14",18.43
"2401","2016-07-15",18.51
"2402","2016-07-18",18.549999
"2403","2016-07-19",18.200001
"2404","2016-07-20",18.620001
"2405","2016-07-21",18.610001
"2406","2016-07-22",18.459999
"2407","2016-07-25",18.610001
"2408","2016-07-26",18.75
"2409","2016-07-27",18.809999
"2410","2016-07-28",18.74
"2411","2016-07-29",18.860001
"2412","2016-08-01",18.879999
"2413","2016-08-02",18.620001
"2414","2016-08-03",18.629999
"2415","2016-08-04",18.59
"2416","2016-08-05",19.139999
"2417","2016-08-08",18.92
"2418","2016-08-09",18.6
"2419","2016-08-10",17.34
"2420","2016-08-11",17.889999
"2421","2016-08-12",17.92
"2422","2016-08-15",17.82
"2423","2016-08-16",17.58
"2424","2016-08-17",17.280001
"2425","2016-08-18",17.700001
"2426","2016-08-19",18.01
"2427","2016-08-22",18.040001
"2428","2016-08-23",17.959999
"2429","2016-08-24",17.860001
"2430","2016-08-25",17.860001
"2431","2016-08-26",17.82
"2432","2016-08-29",18.049999
"2433","2016-08-30",18.049999
"2434","2016-08-31",17.969999
"2435","2016-09-01",18.1
"2436","2016-09-02",18.360001
"2437","2016-09-06",18.299999
"2438","2016-09-07",18.23
"2439","2016-09-08",18.059999
"2440","2016-09-09",17.610001
"2441","2016-09-12",17.709999
"2442","2016-09-13",17.43
"2443","2016-09-14",17.4
"2444","2016-09-15",17.629999
"2445","2016-09-16",17.6
"2446","2016-09-19",17.59
"2447","2016-09-20",17.42
"2448","2016-09-21",17.66
"2449","2016-09-22",17.940001
"2450","2016-09-23",18.049999
"2451","2016-09-26",17.85
"2452","2016-09-27",17.77
"2453","2016-09-28",18.02
"2454","2016-09-29",17.51
"2455","2016-09-30",17.58
"2456","2016-10-03",17.629999
"2457","2016-10-04",17.450001
"2458","2016-10-05",17.49
"2459","2016-10-06",17.450001
"2460","2016-10-07",17.620001
"2461","2016-10-10",17.68
"2462","2016-10-11",17.389999
"2463","2016-10-12",17.219999
"2464","2016-10-13",17.219999
"2465","2016-10-14",17.040001
"2466","2016-10-17",17.030001
"2467","2016-10-18",17.25
"2468","2016-10-19",17.17
"2469","2016-10-20",16.959999
"2470","2016-10-21",16.73
"2471","2016-10-24",16.84
"2472","2016-10-25",17.450001
"2473","2016-10-26",17.18
"2474","2016-10-27",17.280001
"2475","2016-10-28",17.209999
"2476","2016-10-31",17.6
"2477","2016-11-01",17.559999
"2478","2016-11-02",16.34
"2479","2016-11-03",16.08
"2480","2016-11-04",16.16
"2481","2016-11-07",16.41
"2482","2016-11-08",16.379999
"2483","2016-11-09",18.27
"2484","2016-11-10",19.32
"2485","2016-11-11",20.27
"2486","2016-11-14",20.110001
"2487","2016-11-15",20.190001
"2488","2016-11-16",20.23
"2489","2016-11-17",20.379999
"2490","2016-11-18",20.219999
"2491","2016-11-21",20.58
"2492","2016-11-22",20.92
"2493","2016-11-23",20.5
"2494","2016-11-25",21.01
"2495","2016-11-28",20.75
"2496","2016-11-29",20.530001
"2497","2016-11-30",20.32
"2498","2016-12-01",20.35
"2499","2016-12-02",20.32
"2500","2016-12-05",20.75
"2501","2016-12-06",20.98
"2502","2016-12-07",21.360001
"2503","2016-12-08",19.01
"2504","2016-12-09",18.5
"2505","2016-12-12",18.57
"2506","2016-12-13",18.639999
"2507","2016-12-14",17.719999
"2508","2016-12-15",17.73
"2509","2016-12-16",18.02
"2510","2016-12-19",18
"2511","2016-12-20",18.200001
"2512","2016-12-21",17.889999
"2513","2016-12-22",18.129999
"2514","2016-12-23",18.299999
"2515","2016-12-27",18.23
"2516","2016-12-28",18.01
"2517","2016-12-29",17.959999
"2518","2016-12-30",17.950001
"2519","2017-01-03",18.41
"2520","2017-01-04",18.49
"2521","2017-01-05",18.440001
"2522","2017-01-06",18.07
"2523","2017-01-09",17.780001
"2524","2017-01-10",18.02
"2525","2017-01-11",18.219999
"2526","2017-01-12",18.17
"2527","2017-01-13",18.389999
"2528","2017-01-17",17.85
"2529","2017-01-18",18.299999
"2530","2017-01-19",18.35
"2531","2017-01-20",18.25
"2532","2017-01-23",18.139999
"2533","2017-01-24",18.33
"2534","2017-01-25",18.34
"2535","2017-01-26",18.360001
"2536","2017-01-27",18.17
"2537","2017-01-30",17.879999
"2538","2017-01-31",18.110001
"2539","2017-02-01",17.959999
"2540","2017-02-02",18.16
"2541","2017-02-03",18.59
"2542","2017-02-06",18.58
"2543","2017-02-07",18.709999
"2544","2017-02-08",18.690001
"2545","2017-02-09",18.99
"2546","2017-02-10",19.209999
"2547","2017-02-13",19.24
"2548","2017-02-14",19.24
"2549","2017-02-15",19.299999
"2550","2017-02-16",19.27
"2551","2017-02-17",19.34
"2552","2017-02-21",19.33
"2553","2017-02-22",19.25
"2554","2017-02-23",19.09
"2555","2017-02-24",19.25
"2556","2017-02-27",19.879999
"2557","2017-02-28",19.389999
"2558","2017-03-01",19.870001
"2559","2017-03-02",21.59
"2560","2017-03-03",21.5
"2561","2017-03-06",21.58
"2562","2017-03-07",22
"2563","2017-03-08",21.959999
"2564","2017-03-09",22.120001
"2565","2017-03-10",21.969999
"2566","2017-03-13",22.059999
"2567","2017-03-14",21.879999
"2568","2017-03-15",22.02
"2569","2017-03-16",22.299999
"2570","2017-03-17",22.83
"2571","2017-03-20",22.48
"2572","2017-03-21",21.65
"2573","2017-03-22",21.459999
"2574","2017-03-23",21.65
"2575","2017-03-24",21.42
"2576","2017-03-27",21.379999
"2577","2017-03-28",21.58
"2578","2017-03-29",21.610001
"2579","2017-03-30",21.5
"2580","2017-03-31",21.700001
"2581","2017-04-03",21.15
"2582","2017-04-04",21.610001
"2583","2017-04-05",21.120001
"2584","2017-04-06",21.35
"2585","2017-04-07",21.5
"2586","2017-04-10",21.75
"2587","2017-04-11",21.75
"2588","2017-04-12",21.360001
"2589","2017-04-13",21.200001
"2590","2017-04-17",21.620001
"2591","2017-04-18",21.870001
"2592","2017-04-19",22.43
"2593","2017-04-20",22.209999
"2594","2017-04-21",22.309999
"2595","2017-04-24",22.879999
"2596","2017-04-25",23.18
"2597","2017-04-26",22.940001
"2598","2017-04-27",22.860001
"2599","2017-04-28",22.41
"2600","2017-05-01",22.35
"2601","2017-05-02",22.18
"2602","2017-05-03",21.99
"2603","2017-05-04",22.030001
"2604","2017-05-05",22.09
"2605","2017-05-08",22
"2606","2017-05-09",21.1
"2607","2017-05-10",20.870001
"2608","2017-05-11",20.719999
"2609","2017-05-12",20.34
"2610","2017-05-15",20.83
"2611","2017-05-16",20.690001
"2612","2017-05-17",20.379999
"2613","2017-05-18",20.290001
"2614","2017-05-19",20.68
"2615","2017-05-22",21.280001
"2616","2017-05-23",21.35
"2617","2017-05-24",21.549999
"2618","2017-05-25",21.84
"2619","2017-05-26",21.690001
"2620","2017-05-30",21.700001
"2621","2017-05-31",21.9
"2622","2017-06-01",21.969999
"2623","2017-06-02",22.129999
"2624","2017-06-05",21.98
"2625","2017-06-06",21.299999
"2626","2017-06-07",21.25
"2627","2017-06-08",21.719999
"2628","2017-06-09",21.780001
"2629","2017-06-12",21.540001
"2630","2017-06-13",21.32
"2631","2017-06-14",21.309999
"2632","2017-06-15",20.959999
"2633","2017-06-16",20.84
"2634","2017-06-19",21.030001
"2635","2017-06-20",20.73
"2636","2017-06-21",20.41
"2637","2017-06-22",20.290001
"2638","2017-06-23",20.5
"2639","2017-06-26",20.379999
"2640","2017-06-27",20.540001
"2641","2017-06-28",20.889999
"2642","2017-06-29",20.76
"2643","2017-06-30",20.799999
"2644","2017-07-03",21.290001
"2645","2017-07-05",21.889999
"2646","2017-07-06",21.33
"2647","2017-07-07",21.790001
"2648","2017-07-10",21.75
"2649","2017-07-11",21.99
"2650","2017-07-12",22.370001
"2651","2017-07-13",22.110001
"2652","2017-07-14",22.540001
"2653","2017-07-17",22.639999
"2654","2017-07-18",22.51
"2655","2017-07-19",22.83
"2656","2017-07-20",23.01
"2657","2017-07-21",23.219999
"2658","2017-07-24",23.75
"2659","2017-07-25",23.85
"2660","2017-07-26",23.629999
"2661","2017-07-27",23.49
"2662","2017-07-28",23.940001
"2663","2017-07-31",23.450001
"2664","2017-08-01",23.690001
"2665","2017-08-02",23.530001
"2666","2017-08-03",23.82
"2667","2017-08-04",27.219999
"2668","2017-08-07",27.059999
"2669","2017-08-08",26.969999
"2670","2017-08-09",27.299999
"2671","2017-08-10",26.83
"2672","2017-08-11",26.889999
"2673","2017-08-14",27
"2674","2017-08-15",27.280001
"2675","2017-08-16",27.32
"2676","2017-08-17",27.02
"2677","2017-08-18",27.09
"2678","2017-08-21",27.65
"2679","2017-08-22",28.379999
"2680","2017-08-23",28.129999
"2681","2017-08-24",28.09
"2682","2017-08-25",27.6
"2683","2017-08-28",27.709999
"2684","2017-08-29",28.040001
"2685","2017-08-30",29.190001
"2686","2017-08-31",29.629999
"2687","2017-09-01",29.950001
"2688","2017-09-05",29.1
"2689","2017-09-06",28.52
"2690","2017-09-07",29.459999
"2691","2017-09-08",28.540001
"2692","2017-09-11",28.68
"2693","2017-09-12",28.290001
"2694","2017-09-13",28.110001
"2695","2017-09-14",27.959999
"2696","2017-09-15",28.33
"2697","2017-09-18",30.24
"2698","2017-09-19",30.790001
"2699","2017-09-20",31.75
"2700","2017-09-21",32.299999
"2701","2017-09-22",33.889999
"2702","2017-09-25",33.93
"2703","2017-09-26",35
"2704","2017-09-27",35.16
"2705","2017-09-28",34.990002
"2706","2017-09-29",35.009998
"2707","2017-10-02",35.73
"2708","2017-10-03",34.98
"2709","2017-10-04",34.810001
"2710","2017-10-05",34.84
"2711","2017-10-06",35.049999
"2712","2017-10-09",35.369999
"2713","2017-10-10",35.189999
"2714","2017-10-11",34.849998
"2715","2017-10-12",35.310001
"2716","2017-10-13",33.77
"2717","2017-10-16",33.32
"2718","2017-10-17",33.380001
"2719","2017-10-18",33.540001
"2720","2017-10-19",33.889999
"2721","2017-10-20",34.400002
"2722","2017-10-23",31.92
"2723","2017-10-24",32.639999
"2724","2017-10-25",32.419998
"2725","2017-10-26",32.349998
"2726","2017-10-27",32.5
"2727","2017-10-30",31.549999
"2728","2017-10-31",31.58
"2729","2017-11-01",30.84
"2730","2017-11-02",32.150002
"2731","2017-11-03",27.969999
"2732","2017-11-06",30.200001
"2733","2017-11-07",29.969999
"2734","2017-11-08",30.27
"2735","2017-11-09",29.85
"2736","2017-11-10",29.09
"2737","2017-11-13",28.870001
"2738","2017-11-14",29.139999
"2739","2017-11-15",28.870001
"2740","2017-11-16",29.27
"2741","2017-11-17",29.040001
"2742","2017-11-20",29.82
"2743","2017-11-21",30.360001
"2744","2017-11-22",30.07
"2745","2017-11-24",30.42
"2746","2017-11-27",30.309999
"2747","2017-11-28",31.23
"2748","2017-11-29",30.76
"2749","2017-11-30",31.49
"2750","2017-12-01",31.190001
"2751","2017-12-04",30.290001
"2752","2017-12-05",29.99
"2753","2017-12-06",30.59
"2754","2017-12-07",30.860001
"2755","2017-12-08",30.360001
"2756","2017-12-11",29.9
"2757","2017-12-12",30.639999
"2758","2017-12-13",31.01
"2759","2017-12-14",31.280001
"2760","2017-12-15",31.690001
"2761","2017-12-18",31.690001
"2762","2017-12-19",31.610001
"2763","2017-12-20",32.150002
"2764","2017-12-21",32.34
"2765","2017-12-22",32.200001
"2766","2017-12-26",30.84
"2767","2017-12-27",31.379999
"2768","2017-12-28",31.440001
"2769","2017-12-29",31.200001
"2770","2018-01-02",31.16
"2771","2018-01-03",30.68
"2772","2018-01-04",30.74
"2773","2018-01-05",31.139999
"2774","2018-01-08",31.93
"2775","2018-01-09",31.969999
"2776","2018-01-10",31.809999
"2777","2018-01-11",31.77
"2778","2018-01-12",31.809999
"2779","2018-01-16",30.950001
"2780","2018-01-17",30.83
"2781","2018-01-18",31.120001
"2782","2018-01-19",31.27
"2783","2018-01-22",30.15
"2784","2018-01-23",28.360001
"2785","2018-01-24",27.59
"2786","2018-01-25",27.42
"2787","2018-01-26",28.459999
"2788","2018-01-29",28.530001
"2789","2018-01-30",28.040001
"2790","2018-01-31",27.5
"2791","2018-02-01",26.98
"2792","2018-02-02",26.43
"2793","2018-02-05",25.129999
"2794","2018-02-06",26.07
"2795","2018-02-07",25.42
"2796","2018-02-08",24.74
"2797","2018-02-09",25.9
"2798","2018-02-12",26.559999
"2799","2018-02-13",26.549999
"2800","2018-02-14",27.379999
"2801","2018-02-15",27.59
"2802","2018-02-16",27.299999
"2803","2018-02-20",26.950001
"2804","2018-02-21",26.98
"2805","2018-02-22",26.549999
"2806","2018-02-23",27.459999
"2807","2018-02-26",28.219999
"2808","2018-02-27",27.25
"2809","2018-02-28",27
"2810","2018-03-01",26.6
"2811","2018-03-02",27.440001
"2812","2018-03-05",27.129999
"2813","2018-03-06",27.49
"2814","2018-03-07",27.76
"2815","2018-03-08",27.65
"2816","2018-03-09",28.110001
"2817","2018-03-12",28.219999
"2818","2018-03-13",28.299999
"2819","2018-03-14",28.190001
"2820","2018-03-15",27.950001
"2821","2018-03-16",27.26
"2822","2018-03-19",27.23
"2823","2018-03-20",27.52
"2824","2018-03-21",27.82
"2825","2018-03-22",27.07
"2826","2018-03-23",27.4
"2827","2018-03-26",28.08
"2828","2018-03-27",27.280001
"2829","2018-03-28",27.16
"2830","2018-03-29",27.969999
"2831","2018-04-02",28.02
"2832","2018-04-03",28.059999
"2833","2018-04-04",28.059999
"2834","2018-04-05",28.65
