"","date","PBCTP"
"973","2020-09-04",26.57
"974","2020-09-08",27.27
"975","2020-09-09",27.129999
"976","2020-09-10",27.83
"977","2020-09-11",28.450001
"978","2020-09-14",27.9
"979","2020-09-15",28
"980","2020-09-16",27.93
"981","2020-09-17",27.24
"982","2020-09-18",27.25
"983","2020-09-21",27.25
"984","2020-09-22",27.02
"985","2020-09-23",26.200001
"986","2020-09-24",26.120001
"987","2020-09-25",26.469999
"988","2020-09-28",27.440001
"989","2020-09-29",28
"990","2020-09-30",26.889999
"991","2020-10-01",26.879999
"992","2020-10-02",27.15
"993","2020-10-05",26.85
"994","2020-10-06",26.959999
"995","2020-10-07",27.440001
"996","2020-10-08",27.190001
"997","2020-10-09",27.35
"998","2020-10-12",27.02
"999","2020-10-13",26.99
"1000","2020-10-14",26.91
"1001","2020-10-15",27.139999
"1002","2020-10-16",27.110001
"1003","2020-10-19",27.190001
"1004","2020-10-20",27.889999
"1005","2020-10-21",27.219999
"1006","2020-10-22",27.559999
"1007","2020-10-23",27.5
"1008","2020-10-26",27.24
"1009","2020-10-27",27.16
"1010","2020-10-28",26.42
"1011","2020-10-29",26.34
"1012","2020-10-30",27.129999
"1013","2020-11-02",26.860001
"1014","2020-11-03",26.690001
"1015","2020-11-04",27.15
"1016","2020-11-05",27.32
"1017","2020-11-06",26.77
"1018","2020-11-09",27.709999
"1019","2020-11-10",27.780001
"1020","2020-11-11",28.110001
"1021","2020-11-12",27.9
"1022","2020-11-13",27.73
"1023","2020-11-16",27.870001
"1024","2020-11-17",27.82
"1025","2020-11-18",27.68
"1026","2020-11-19",27.98
"1027","2020-11-20",27.667
"1028","2020-11-23",28.004
"1029","2020-11-24",28
"1030","2020-11-25",27.969999
"1031","2020-11-27",28.1
