"","date","GOODM"
"974","2020-04-06",17.278999
"975","2020-04-07",18.75
"976","2020-04-08",19.35
"977","2020-04-09",20
"978","2020-04-13",20.5
"979","2020-04-14",20.07
"980","2020-04-15",19.549999
"981","2020-04-16",20.5
"982","2020-04-17",20.41
"983","2020-04-20",20.450001
"984","2020-04-21",20.291
"985","2020-04-22",20.27
"986","2020-04-23",20.450001
"987","2020-04-24",20.075001
"988","2020-04-27",20.301001
"989","2020-04-28",21.25
"990","2020-04-29",22.889999
"991","2020-04-30",22.315001
"992","2020-05-01",21.701
"993","2020-05-04",22.018999
"994","2020-05-05",22.096001
"995","2020-05-06",22.459999
"996","2020-05-07",22.58
"997","2020-05-08",23.346001
"998","2020-05-11",22.280001
"999","2020-05-12",22.76
"1000","2020-05-13",22.549999
"1001","2020-05-14",22.475
"1002","2020-05-15",22.337
"1003","2020-05-18",22.6
"1004","2020-05-19",22.549999
"1005","2020-05-20",22.4
"1006","2020-05-21",22.5
"1007","2020-05-22",22.700001
"1008","2020-05-26",23.4
"1009","2020-05-27",23.945
"1010","2020-05-28",23.9
"1011","2020-05-29",23.9
"1012","2020-06-01",24.24
"1013","2020-06-02",24.49
"1014","2020-06-03",24.645
"1015","2020-06-04",24.82
"1016","2020-06-05",25.200001
"1017","2020-06-08",25
"1018","2020-06-09",25.01
"1019","2020-06-10",25.059999
"1020","2020-06-11",24.700001
"1021","2020-06-12",24.9
"1022","2020-06-15",24.99
"1023","2020-06-16",25
"1024","2020-06-17",24.74
"1025","2020-06-18",24.6
"1026","2020-06-19",24.674999
"1027","2020-06-22",24.6
"1028","2020-06-23",24.549999
"1029","2020-06-24",24.35
"1030","2020-06-25",24.35
"1031","2020-06-26",24.33
"1032","2020-06-29",24.1
"1033","2020-06-30",24
"1034","2020-07-01",24.200001
"1035","2020-07-02",24.450001
"1036","2020-07-06",24.65
"1037","2020-07-07",24.799999
"1038","2020-07-08",24.780001
"1039","2020-07-09",24.375
"1040","2020-07-10",24.379999
"1041","2020-07-13",24
"1042","2020-07-14",24.24
"1043","2020-07-15",24.299999
"1044","2020-07-16",24.219999
"1045","2020-07-17",24.5
"1046","2020-07-20",24.209999
"1047","2020-07-21",24.635
"1048","2020-07-22",24.77
"1049","2020-07-23",24.459999
"1050","2020-07-24",25
"1051","2020-07-27",24.905001
"1052","2020-07-28",24.9
"1053","2020-07-29",25.040001
"1054","2020-07-30",25
"1055","2020-07-31",24.66
"1056","2020-08-03",25.084
"1057","2020-08-04",25.16
"1058","2020-08-05",25.16
"1059","2020-08-06",25.25
"1060","2020-08-07",25.24
"1061","2020-08-10",25.155001
"1062","2020-08-11",25.055
"1063","2020-08-12",25.219999
"1064","2020-08-13",25.23
"1065","2020-08-14",25.200001
"1066","2020-08-17",25.280001
"1067","2020-08-18",25.309999
"1068","2020-08-19",25.299999
"1069","2020-08-20",25.385
"1070","2020-08-21",25.34
"1071","2020-08-24",25.375
"1072","2020-08-25",25.6
"1073","2020-08-26",25.389999
"1074","2020-08-27",25.33
"1075","2020-08-28",25.209999
"1076","2020-08-31",25
"1077","2020-09-01",25.030001
"1078","2020-09-02",25.049999
"1079","2020-09-03",25.18
"1080","2020-09-04",25.094
"1081","2020-09-08",24.940001
"1082","2020-09-09",25.360001
"1083","2020-09-10",25.18
"1084","2020-09-11",25.190001
"1085","2020-09-14",25.25
"1086","2020-09-15",25.25
"1087","2020-09-16",25.424999
"1088","2020-09-17",25.34
"1089","2020-09-18",25.200001
"1090","2020-09-21",25.25
"1091","2020-09-22",25.15
"1092","2020-09-23",25.09
"1093","2020-09-24",25
"1094","2020-09-25",25
"1095","2020-09-28",25.1
"1096","2020-09-29",25.07
"1097","2020-09-30",25.190001
"1098","2020-10-01",25.16
"1099","2020-10-02",25.17
"1100","2020-10-05",25.41
"1101","2020-10-06",25.32
"1102","2020-10-07",25.399
"1103","2020-10-08",25.299999
"1104","2020-10-09",25.290001
"1105","2020-10-12",25.15
"1106","2020-10-13",25.24
"1107","2020-10-14",25.27
"1108","2020-10-15",25.174999
"1109","2020-10-16",25.225
"1110","2020-10-19",25.395
"1111","2020-10-20",25.483
"1112","2020-10-21",25.422001
"1113","2020-10-22",25.253
"1114","2020-10-23",25.360001
"1115","2020-10-26",25.26
"1116","2020-10-27",25.030001
"1117","2020-10-28",25.1
"1118","2020-10-29",25.044001
"1119","2020-10-30",25.120001
"1120","2020-11-02",25.01
"1121","2020-11-03",25.02
"1122","2020-11-04",25.02
"1123","2020-11-05",25.040001
"1124","2020-11-06",25.049999
"1125","2020-11-09",25.23
"1126","2020-11-10",25.309999
"1127","2020-11-11",25.290001
"1128","2020-11-12",25.280001
"1129","2020-11-13",25.299999
"1130","2020-11-16",25.65
"1131","2020-11-17",25.75
"1132","2020-11-18",25.99
"1133","2020-11-19",25.950001
"1134","2020-11-20",25.85
"1135","2020-11-23",25.940001
"1136","2020-11-24",26.190001
"1137","2020-11-25",26.379999
"1138","2020-11-27",26.030001
