"","date","MTDR"
"1890","2019-08-07",15.07
"1891","2019-08-08",15.16
"1892","2019-08-09",15.35
"1893","2019-08-12",15.46
"1894","2019-08-13",15.37
"1895","2019-08-14",14.03
"1896","2019-08-15",13.73
"1897","2019-08-16",15.02
"1898","2019-08-19",15.74
"1899","2019-08-20",15.59
"1900","2019-08-21",15.88
"1901","2019-08-22",15.62
"1902","2019-08-23",14.91
"1903","2019-08-26",14.82
"1904","2019-08-27",14.8
"1905","2019-08-28",15.4
"1906","2019-08-29",15.85
"1907","2019-08-30",15.65
"1908","2019-09-03",14.48
"1909","2019-09-04",15.25
"1910","2019-09-05",15.55
"1911","2019-09-06",15.45
"1912","2019-09-09",16.93
"1913","2019-09-10",16.52
"1914","2019-09-11",16.58
"1915","2019-09-12",16.48
"1916","2019-09-13",16.52
"1917","2019-09-16",19
"1918","2019-09-17",17.110001
"1919","2019-09-18",16.6
"1920","2019-09-19",16.790001
"1921","2019-09-20",17.030001
"1922","2019-09-23",17.309999
"1923","2019-09-24",16.98
"1924","2019-09-25",16.93
"1925","2019-09-26",16.33
"1926","2019-09-27",16.24
"1927","2019-09-30",16.530001
"1928","2019-10-01",15.85
"1929","2019-10-02",15.6
"1930","2019-10-03",15.55
"1931","2019-10-04",15.61
"1932","2019-10-07",15.47
"1933","2019-10-08",14.89
"1934","2019-10-09",14.52
"1935","2019-10-10",14.03
"1936","2019-10-11",14.35
"1937","2019-10-14",13.63
"1938","2019-10-15",13.57
"1939","2019-10-16",13.25
"1940","2019-10-17",13.48
"1941","2019-10-18",12.43
"1942","2019-10-21",12.49
"1943","2019-10-22",13.02
"1944","2019-10-23",13.58
"1945","2019-10-24",13.65
"1946","2019-10-25",14.03
"1947","2019-10-28",14.09
"1948","2019-10-29",14.78
"1949","2019-10-30",13.9
"1950","2019-10-31",13.91
"1951","2019-11-01",14.52
"1952","2019-11-04",14.96
"1953","2019-11-05",15.56
"1954","2019-11-06",14.98
"1955","2019-11-07",15.05
"1956","2019-11-08",15.25
"1957","2019-11-11",14.78
"1958","2019-11-12",14.89
"1959","2019-11-13",14.32
"1960","2019-11-14",14.24
"1961","2019-11-15",14.85
"1962","2019-11-18",14.29
"1963","2019-11-19",14.03
"1964","2019-11-20",14.33
"1965","2019-11-21",14.48
"1966","2019-11-22",14.35
"1967","2019-11-25",14.96
"1968","2019-11-26",14.48
"1969","2019-11-27",14.53
"1970","2019-11-29",14.08
"1971","2019-12-02",14.08
"1972","2019-12-03",13.7
"1973","2019-12-04",14.47
"1974","2019-12-05",14.31
"1975","2019-12-06",14.82
"1976","2019-12-09",14.93
"1977","2019-12-10",15.05
"1978","2019-12-11",15.09
"1979","2019-12-12",15.89
"1980","2019-12-13",15.5
"1981","2019-12-16",16.08
"1982","2019-12-17",16.6
"1983","2019-12-18",16.940001
"1984","2019-12-19",17.27
"1985","2019-12-20",17.120001
"1986","2019-12-23",17.719999
"1987","2019-12-24",17.6
"1988","2019-12-26",17.860001
"1989","2019-12-27",17.639999
"1990","2019-12-30",17.67
"1991","2019-12-31",17.969999
"1992","2020-01-02",18.15
"1993","2020-01-03",19.24
"1994","2020-01-06",19.57
"1995","2020-01-07",19.66
"1996","2020-01-08",18.709999
"1997","2020-01-09",18.41
"1998","2020-01-10",18.209999
"1999","2020-01-13",17.33
"2000","2020-01-14",17.290001
"2001","2020-01-15",16.91
"2002","2020-01-16",17.059999
"2003","2020-01-17",16.93
"2004","2020-01-21",16.76
"2005","2020-01-22",16.209999
"2006","2020-01-23",16.120001
"2007","2020-01-24",15.8
"2008","2020-01-27",15.27
"2009","2020-01-28",15.55
"2010","2020-01-29",15.29
"2011","2020-01-30",15.29
"2012","2020-01-31",14.67
"2013","2020-02-03",14.22
"2014","2020-02-04",14.26
"2015","2020-02-05",14.91
"2016","2020-02-06",14.31
"2017","2020-02-07",13.66
"2018","2020-02-10",13.2
"2019","2020-02-11",13.24
"2020","2020-02-12",13.48
"2021","2020-02-13",13.01
"2022","2020-02-14",12.94
"2023","2020-02-18",12.53
"2024","2020-02-19",13.07
"2025","2020-02-20",13.01
"2026","2020-02-21",12.64
"2027","2020-02-24",12.2
"2028","2020-02-25",10.87
"2029","2020-02-26",10.76
"2030","2020-02-27",9.59
"2031","2020-02-28",9.64
"2032","2020-03-02",10.07
"2033","2020-03-03",9.7
"2034","2020-03-04",9.77
"2035","2020-03-05",9.09
"2036","2020-03-06",6.55
"2037","2020-03-09",2.35
"2038","2020-03-10",2.41
"2039","2020-03-11",1.98
"2040","2020-03-12",2.02
"2041","2020-03-13",2.64
"2042","2020-03-16",1.75
"2043","2020-03-17",1.43
"2044","2020-03-18",1.2
"2045","2020-03-19",1.55
"2046","2020-03-20",1.72
"2047","2020-03-23",1.98
"2048","2020-03-24",2.69
"2049","2020-03-25",2.81
"2050","2020-03-26",2.72
"2051","2020-03-27",2.35
"2052","2020-03-30",2.22
"2053","2020-03-31",2.48
"2054","2020-04-01",2.16
"2055","2020-04-02",2.66
"2056","2020-04-03",2.77
"2057","2020-04-06",2.69
"2058","2020-04-07",2.79
"2059","2020-04-08",3.19
"2060","2020-04-09",3.21
"2061","2020-04-13",3.38
"2062","2020-04-14",3.33
"2063","2020-04-15",3.2
"2064","2020-04-16",3.05
"2065","2020-04-17",3.42
"2066","2020-04-20",3.21
"2067","2020-04-21",3.36
"2068","2020-04-22",3.71
"2069","2020-04-23",4.38
"2070","2020-04-24",4.41
"2071","2020-04-27",4.48
"2072","2020-04-28",4.93
"2073","2020-04-29",6.7
"2074","2020-04-30",7.04
"2075","2020-05-01",6.49
"2076","2020-05-04",6.93
"2077","2020-05-05",6.83
"2078","2020-05-06",6.38
"2079","2020-05-07",6.75
"2080","2020-05-08",7.61
"2081","2020-05-11",7.8
"2082","2020-05-12",7.82
"2083","2020-05-13",7.34
"2084","2020-05-14",6.85
"2085","2020-05-15",7.22
"2086","2020-05-18",8.38
"2087","2020-05-19",7.86
"2088","2020-05-20",8.2
"2089","2020-05-21",8.42
"2090","2020-05-22",8.38
"2091","2020-05-26",8.59
"2092","2020-05-27",8.63
"2093","2020-05-28",8.1
"2094","2020-05-29",7.84
"2095","2020-06-01",8.23
"2096","2020-06-02",8.72
"2097","2020-06-03",8.54
"2098","2020-06-04",8.85
"2099","2020-06-05",11.05
"2100","2020-06-08",12.21
"2101","2020-06-09",11.04
"2102","2020-06-10",9.55
"2103","2020-06-11",8.51
"2104","2020-06-12",9.57
"2105","2020-06-15",10.21
"2106","2020-06-16",10.55
"2107","2020-06-17",9.94
"2108","2020-06-18",10.08
"2109","2020-06-19",10.21
"2110","2020-06-22",10.3
"2111","2020-06-23",10.1
"2112","2020-06-24",8.66
"2113","2020-06-25",8.71
"2114","2020-06-26",7.9
"2115","2020-06-29",8.34
"2116","2020-06-30",8.5
"2117","2020-07-01",8.17
"2118","2020-07-02",7.98
"2119","2020-07-06",8.03
"2120","2020-07-07",7.41
"2121","2020-07-08",7.89
"2122","2020-07-09",7.33
"2123","2020-07-10",7.72
"2124","2020-07-13",7.76
"2125","2020-07-14",8.55
"2126","2020-07-15",8.89
"2127","2020-07-16",8.96
"2128","2020-07-17",8.66
"2129","2020-07-20",8.7
"2130","2020-07-21",9.57
"2131","2020-07-22",9.59
"2132","2020-07-23",9.27
"2133","2020-07-24",9.03
"2134","2020-07-27",9.13
"2135","2020-07-28",9.02
"2136","2020-07-29",9.31
"2137","2020-07-30",8.93
"2138","2020-07-31",8.68
"2139","2020-08-03",8.61
"2140","2020-08-04",8.93
"2141","2020-08-05",9.44
"2142","2020-08-06",9
"2143","2020-08-07",9.2
"2144","2020-08-10",9.87
"2145","2020-08-11",9.7
"2146","2020-08-12",9.83
"2147","2020-08-13",9.6
"2148","2020-08-14",9.86
"2149","2020-08-17",9.87
"2150","2020-08-18",9.64
"2151","2020-08-19",10.02
"2152","2020-08-20",9.68
"2153","2020-08-21",9.05
"2154","2020-08-24",9.67
"2155","2020-08-25",9.95
"2156","2020-08-26",9.6
"2157","2020-08-27",9.9
"2158","2020-08-28",9.98
"2159","2020-08-31",9.73
"2160","2020-09-01",10.17
"2161","2020-09-02",9.34
"2162","2020-09-03",9.4
"2163","2020-09-04",9.51
"2164","2020-09-08",8.74
"2165","2020-09-09",9.14
"2166","2020-09-10",8.17
"2167","2020-09-11",8.01
"2168","2020-09-14",8.53
"2169","2020-09-15",8.67
"2170","2020-09-16",9.05
"2171","2020-09-17",9.02
"2172","2020-09-18",8.85
"2173","2020-09-21",8.54
"2174","2020-09-22",8.82
"2175","2020-09-23",8.07
"2176","2020-09-24",8.08
"2177","2020-09-25",8.08
"2178","2020-09-28",8.58
"2179","2020-09-29",8.34
"2180","2020-09-30",8.26
"2181","2020-10-01",8.1
"2182","2020-10-02",8.29
"2183","2020-10-05",8.8
"2184","2020-10-06",8.32
"2185","2020-10-07",8.73
"2186","2020-10-08",9.4
"2187","2020-10-09",9.14
"2188","2020-10-12",8.95
"2189","2020-10-13",8.77
"2190","2020-10-14",8.94
"2191","2020-10-15",9.06
"2192","2020-10-16",8.59
"2193","2020-10-19",8.16
"2194","2020-10-20",8.57
"2195","2020-10-21",8.39
"2196","2020-10-22",8.87
"2197","2020-10-23",8.99
"2198","2020-10-26",8.18
"2199","2020-10-27",8.16
"2200","2020-10-28",6.96
"2201","2020-10-29",6.91
"2202","2020-10-30",7.07
"2203","2020-11-02",7.21
"2204","2020-11-03",7.31
"2205","2020-11-04",6.93
"2206","2020-11-05",7.18
"2207","2020-11-06",6.48
"2208","2020-11-09",8.32
"2209","2020-11-10",8.48
"2210","2020-11-11",8.14
"2211","2020-11-12",7.59
"2212","2020-11-13",8.16
"2213","2020-11-16",8.81
"2214","2020-11-17",9.09
"2215","2020-11-18",9.09
"2216","2020-11-19",9.42
"2217","2020-11-20",9.54
"2218","2020-11-23",10.63
"2219","2020-11-24",11.66
"2220","2020-11-25",11.51
"2221","2020-11-27",10.98
