"","date","GNE"
"1935","2019-07-08",11.9
"1936","2019-07-09",11.39
"1937","2019-07-10",11.22
"1938","2019-07-11",11.37
"1939","2019-07-12",11.09
"1940","2019-07-15",11.22
"1941","2019-07-16",11.17
"1942","2019-07-17",11.17
"1943","2019-07-18",11.17
"1944","2019-07-19",10.91
"1945","2019-07-22",10.73
"1946","2019-07-23",10.64
"1947","2019-07-24",10.7
"1948","2019-07-25",10.61
"1949","2019-07-26",10.79
"1950","2019-07-29",10.82
"1951","2019-07-30",11.18
"1952","2019-07-31",11.02
"1953","2019-08-01",10.89
"1954","2019-08-02",10.66
"1955","2019-08-05",7.59
"1956","2019-08-06",6.76
"1957","2019-08-07",7.01
"1958","2019-08-08",7.15
"1959","2019-08-09",7.33
"1960","2019-08-12",7.21
"1961","2019-08-13",7.56
"1962","2019-08-14",7.18
"1963","2019-08-15",7.03
"1964","2019-08-16",7.15
"1965","2019-08-19",7.27
"1966","2019-08-20",7.44
"1967","2019-08-21",7.46
"1968","2019-08-22",7.36
"1969","2019-08-23",7.25
"1970","2019-08-26",7.38
"1971","2019-08-27",7.31
"1972","2019-08-28",7.21
"1973","2019-08-29",7.31
"1974","2019-08-30",7.16
"1975","2019-09-03",7.03
"1976","2019-09-04",7.21
"1977","2019-09-05",7.13
"1978","2019-09-06",7.11
"1979","2019-09-09",6.86
"1980","2019-09-10",7.1
"1981","2019-09-11",7.38
"1982","2019-09-12",7.42
"1983","2019-09-13",7.4
"1984","2019-09-16",7.66
"1985","2019-09-17",7.6
"1986","2019-09-18",7.43
"1987","2019-09-19",7.5
"1988","2019-09-20",7.52
"1989","2019-09-23",7.6
"1990","2019-09-24",7.54
"1991","2019-09-25",7.32
"1992","2019-09-26",7.49
"1993","2019-09-27",7.25
"1994","2019-09-30",7.46
"1995","2019-10-01",7.39
"1996","2019-10-02",7.59
"1997","2019-10-03",7.42
"1998","2019-10-04",7.48
"1999","2019-10-07",7.54
"2000","2019-10-08",7.63
"2001","2019-10-09",7.68
"2002","2019-10-10",7.55
"2003","2019-10-11",7.32
"2004","2019-10-14",7.57
"2005","2019-10-15",7.4
"2006","2019-10-16",7.43
"2007","2019-10-17",7.37
"2008","2019-10-18",7.43
"2009","2019-10-21",7.49
"2010","2019-10-22",7.62
"2011","2019-10-23",7.62
"2012","2019-10-24",7.57
"2013","2019-10-25",7.43
"2014","2019-10-28",7.54
"2015","2019-10-29",7.55
"2016","2019-10-30",7.67
"2017","2019-10-31",7.45
"2018","2019-11-01",7.4
"2019","2019-11-04",7.29
"2020","2019-11-05",7.03
"2021","2019-11-06",7.15
"2022","2019-11-07",6.83
"2023","2019-11-08",7.2
"2024","2019-11-11",7.9
"2025","2019-11-12",7.96
"2026","2019-11-13",8.18
"2027","2019-11-14",8.19
"2028","2019-11-15",8.31
"2029","2019-11-18",8.33
"2030","2019-11-19",8.32
"2031","2019-11-20",8.35
"2032","2019-11-21",8.32
"2033","2019-11-22",8.29
"2034","2019-11-25",8.29
"2035","2019-11-26",8.21
"2036","2019-11-27",8.3
"2037","2019-11-29",8.09
"2038","2019-12-02",8.19
"2039","2019-12-03",8.31
"2040","2019-12-04",8.27
"2041","2019-12-05",8.24
"2042","2019-12-06",8.35
"2043","2019-12-09",8.38
"2044","2019-12-10",8.43
"2045","2019-12-11",8.14
"2046","2019-12-12",8.31
"2047","2019-12-13",8.01
"2048","2019-12-16",8.11
"2049","2019-12-17",8.03
"2050","2019-12-18",8.14
"2051","2019-12-19",8.1
"2052","2019-12-20",8.12
"2053","2019-12-23",8.09
"2054","2019-12-24",8.04
"2055","2019-12-26",8.08
"2056","2019-12-27",7.97
"2057","2019-12-30",7.83
"2058","2019-12-31",7.73
"2059","2020-01-02",7.58
"2060","2020-01-03",7.6
"2061","2020-01-06",7.61
"2062","2020-01-07",7.65
"2063","2020-01-08",7.47
"2064","2020-01-09",7.49
"2065","2020-01-10",7.42
"2066","2020-01-13",7.49
"2067","2020-01-14",7.53
"2068","2020-01-15",7.57
"2069","2020-01-16",7.67
"2070","2020-01-17",7.51
"2071","2020-01-21",7.57
"2072","2020-01-22",7.55
"2073","2020-01-23",7.5
"2074","2020-01-24",7.33
"2075","2020-01-27",7.31
"2076","2020-01-28",7.29
"2077","2020-01-29",7.29
"2078","2020-01-30",7.4
"2079","2020-01-31",7.23
"2080","2020-02-03",7.39
"2081","2020-02-04",7.36
"2082","2020-02-05",7.57
"2083","2020-02-06",7.62
"2084","2020-02-07",7.59
"2085","2020-02-10",7.53
"2086","2020-02-11",7.56
"2087","2020-02-12",7.64
"2088","2020-02-13",7.92
"2089","2020-02-14",7.85
"2090","2020-02-18",8.01
"2091","2020-02-19",8.26
"2092","2020-02-20",8.37
"2093","2020-02-21",8.35
"2094","2020-02-24",7.91
"2095","2020-02-25",7.82
"2096","2020-02-26",7.52
"2097","2020-02-27",7.21
"2098","2020-02-28",6.92
"2099","2020-03-02",7.27
"2100","2020-03-03",7.21
"2101","2020-03-04",7.24
"2102","2020-03-05",6.97
"2103","2020-03-06",6.74
"2104","2020-03-09",5.61
"2105","2020-03-10",5.98
"2106","2020-03-11",5.88
"2107","2020-03-12",5.83
"2108","2020-03-13",5.9
"2109","2020-03-16",5.51
"2110","2020-03-17",6.61
"2111","2020-03-18",6.16
"2112","2020-03-19",6.41
"2113","2020-03-20",6.57
"2114","2020-03-23",6.37
"2115","2020-03-24",6.29
"2116","2020-03-25",6.22
"2117","2020-03-26",6.55
"2118","2020-03-27",6.86
"2119","2020-03-30",7.12
"2120","2020-03-31",7.18
"2121","2020-04-01",6.94
"2122","2020-04-02",6.99
"2123","2020-04-03",6.75
"2124","2020-04-06",7.21
"2125","2020-04-07",7.5
"2126","2020-04-08",7.78
"2127","2020-04-09",7.97
"2128","2020-04-13",7.85
"2129","2020-04-14",7.84
"2130","2020-04-15",8.22
"2131","2020-04-16",8.19
"2132","2020-04-17",8.26
"2133","2020-04-20",8.02
"2134","2020-04-21",7.89
"2135","2020-04-22",7.94
"2136","2020-04-23",7.8
"2137","2020-04-24",7.75
"2138","2020-04-27",7.96
"2139","2020-04-28",7.92
"2140","2020-04-29",7.92
"2141","2020-04-30",7.88
"2142","2020-05-01",7.72
"2143","2020-05-04",7.5
"2144","2020-05-05",7.53
"2145","2020-05-06",7.33
"2146","2020-05-07",7.93
"2147","2020-05-08",7.98
"2148","2020-05-11",7.98
"2149","2020-05-12",7.96
"2150","2020-05-13",7.99
"2151","2020-05-14",8.11
"2152","2020-05-15",8.13
"2153","2020-05-18",8.13
"2154","2020-05-19",8.13
"2155","2020-05-20",8.32
"2156","2020-05-21",8.36
"2157","2020-05-22",8.5
"2158","2020-05-26",8.51
"2159","2020-05-27",8.59
"2160","2020-05-28",8.6
"2161","2020-05-29",8.61
"2162","2020-06-01",8.51
"2163","2020-06-02",8.51
"2164","2020-06-03",8.68
"2165","2020-06-04",8.54
"2166","2020-06-05",8.55
"2167","2020-06-08",8.2
"2168","2020-06-09",7.89
"2169","2020-06-10",7.92
"2170","2020-06-11",7.48
"2171","2020-06-12",7.54
"2172","2020-06-15",7.64
"2173","2020-06-16",7.66
"2174","2020-06-17",7.49
"2175","2020-06-18",7.16
"2176","2020-06-19",7.15
"2177","2020-06-22",7.23
"2178","2020-06-23",7.1
"2179","2020-06-24",7.14
"2180","2020-06-25",7.08
"2181","2020-06-26",7.23
"2182","2020-06-29",7.26
"2183","2020-06-30",7.36
"2184","2020-07-01",7.44
"2185","2020-07-02",7.43
"2186","2020-07-06",7.42
"2187","2020-07-07",7.52
"2188","2020-07-08",7.36
"2189","2020-07-09",7.34
"2190","2020-07-10",7.55
"2191","2020-07-13",7.71
"2192","2020-07-14",7.86
"2193","2020-07-15",8.07
"2194","2020-07-16",8.22
"2195","2020-07-17",8.31
"2196","2020-07-20",8.36
"2197","2020-07-21",8.4
"2198","2020-07-22",8.42
"2199","2020-07-23",8.48
"2200","2020-07-24",8.26
"2201","2020-07-27",8.36
"2202","2020-07-28",8.4
"2203","2020-07-29",8.2
"2204","2020-07-30",8.24
"2205","2020-07-31",8.13
"2206","2020-08-03",8.07
"2207","2020-08-04",8.39
"2208","2020-08-05",8.41
"2209","2020-08-06",8.45
"2210","2020-08-07",9.06
"2211","2020-08-10",9.21
"2212","2020-08-11",9.09
"2213","2020-08-12",9.28
"2214","2020-08-13",8.98
"2215","2020-08-14",9.03
"2216","2020-08-17",8.93
"2217","2020-08-18",8.95
"2218","2020-08-19",8.97
"2219","2020-08-20",9.05
"2220","2020-08-21",8.74
"2221","2020-08-24",8.74
"2222","2020-08-25",8.7
"2223","2020-08-26",8.77
"2224","2020-08-27",8.83
"2225","2020-08-28",8.81
"2226","2020-08-31",8.84
"2227","2020-09-01",8.89
"2228","2020-09-02",9.06
"2229","2020-09-03",8.8
"2230","2020-09-04",8.59
"2231","2020-09-08",8.57
"2232","2020-09-09",8.73
"2233","2020-09-10",8.58
"2234","2020-09-11",8.58
"2235","2020-09-14",8.61
"2236","2020-09-15",8.89
"2237","2020-09-16",9.09
"2238","2020-09-17",9.02
"2239","2020-09-18",8.9
"2240","2020-09-21",8.57
"2241","2020-09-22",8.48
"2242","2020-09-23",8.09
"2243","2020-09-24",8.24
"2244","2020-09-25",8.08
"2245","2020-09-28",8.12
"2246","2020-09-29",8.19
"2247","2020-09-30",8
"2248","2020-10-01",8.03
"2249","2020-10-02",8
"2250","2020-10-05",8.14
"2251","2020-10-06",8.29
"2252","2020-10-07",8.31
"2253","2020-10-08",8.37
"2254","2020-10-09",8.43
"2255","2020-10-12",8.69
"2256","2020-10-13",8.68
"2257","2020-10-14",8.78
"2258","2020-10-15",8.97
"2259","2020-10-16",8.71
"2260","2020-10-19",8.83
"2261","2020-10-20",8.98
"2262","2020-10-21",9.07
"2263","2020-10-22",9.4
"2264","2020-10-23",9.25
"2265","2020-10-26",9.07
"2266","2020-10-27",9.07
"2267","2020-10-28",8.46
"2268","2020-10-29",8.48
"2269","2020-10-30",8.29
"2270","2020-11-02",8.41
"2271","2020-11-03",8.98
"2272","2020-11-04",8.43
"2273","2020-11-05",8.72
"2274","2020-11-06",8.69
"2275","2020-11-09",9.21
"2276","2020-11-10",9.4
"2277","2020-11-11",9.39
"2278","2020-11-12",9
"2279","2020-11-13",8.86
"2280","2020-11-16",8.84
"2281","2020-11-17",8.8
"2282","2020-11-18",8.57
"2283","2020-11-19",8.82
"2284","2020-11-20",8.86
"2285","2020-11-23",8.8
"2286","2020-11-24",8.87
"2287","2020-11-25",8.82
"2288","2020-11-27",8.66
