"","date","XSPA"
"2046","2018-09-10",7.8
"2047","2018-09-11",10.8
"2048","2018-09-12",10.2
"2049","2018-09-13",9.6
"2050","2018-09-14",9
"2051","2018-09-17",8.4
"2052","2018-09-18",7.8
"2053","2018-09-19",8.4
"2054","2018-09-20",8.4
"2055","2018-09-21",8.4
"2056","2018-09-24",8.4
"2057","2018-09-25",9.6
"2058","2018-09-26",10.2
"2059","2018-09-27",9.6
"2060","2018-09-28",9
"2061","2018-10-01",9
"2062","2018-10-02",9.6
"2063","2018-10-03",10.8
"2064","2018-10-04",10.2
"2065","2018-10-05",10.2
"2066","2018-10-08",10.2
"2067","2018-10-09",10.8
"2068","2018-10-10",11.4
"2069","2018-10-11",9.6
"2070","2018-10-12",9.6
"2071","2018-10-15",9
"2072","2018-10-16",9
"2073","2018-10-17",9.6
"2074","2018-10-18",9
"2075","2018-10-19",9
"2076","2018-10-22",9
"2077","2018-10-23",9
"2078","2018-10-24",12
"2079","2018-10-25",10.2
"2080","2018-10-26",10.8
"2081","2018-10-29",10.2
"2082","2018-10-30",9.6
"2083","2018-10-31",9.6
"2084","2018-11-01",9.6
"2085","2018-11-02",10.2
"2086","2018-11-05",10.8
"2087","2018-11-06",10.8
"2088","2018-11-07",10.2
"2089","2018-11-08",10.2
"2090","2018-11-09",9.6
"2091","2018-11-12",9
"2092","2018-11-13",10.8
"2093","2018-11-14",10.8
"2094","2018-11-15",12
"2095","2018-11-16",12
"2096","2018-11-19",10.8
"2097","2018-11-20",10.8
"2098","2018-11-21",10.8
"2099","2018-11-23",10.8
"2100","2018-11-26",11.4
"2101","2018-11-27",12
"2102","2018-11-28",13.2
"2103","2018-11-29",12
"2104","2018-11-30",12.6
"2105","2018-12-03",12
"2106","2018-12-04",11.4
"2107","2018-12-06",10.8
"2108","2018-12-07",10.8
"2109","2018-12-10",11.4
"2110","2018-12-11",12
"2111","2018-12-12",12.6
"2112","2018-12-13",12
"2113","2018-12-14",12
"2114","2018-12-17",11.4
"2115","2018-12-18",11.4
"2116","2018-12-19",10.8
"2117","2018-12-20",10.8
"2118","2018-12-21",9
"2119","2018-12-24",9
"2120","2018-12-26",9.6
"2121","2018-12-27",8.4
"2122","2018-12-28",9.6
"2123","2018-12-31",9.6
"2124","2019-01-02",9.6
"2125","2019-01-03",10.2
"2126","2019-01-04",9.6
"2127","2019-01-07",10.2
"2128","2019-01-08",10.8
"2129","2019-01-09",12
"2130","2019-01-10",11.4
"2131","2019-01-11",11.4
"2132","2019-01-14",10.8
"2133","2019-01-15",11.4
"2134","2019-01-16",11.4
"2135","2019-01-17",11.4
"2136","2019-01-18",11.4
"2137","2019-01-22",11.4
"2138","2019-01-23",11.4
"2139","2019-01-24",11.4
"2140","2019-01-25",11.4
"2141","2019-01-28",11.4
"2142","2019-01-29",10.8
"2143","2019-01-30",11.4
"2144","2019-01-31",12.6
"2145","2019-02-01",12
"2146","2019-02-04",12
"2147","2019-02-05",12
"2148","2019-02-06",13.2
"2149","2019-02-07",12.6
"2150","2019-02-08",12.6
"2151","2019-02-11",12.6
"2152","2019-02-12",12.6
"2153","2019-02-13",12.6
"2154","2019-02-14",12.6
"2155","2019-02-15",12
"2156","2019-02-19",11.4
"2157","2019-02-20",11.4
"2158","2019-02-21",11.4
"2159","2019-02-22",10.2
"2160","2019-02-25",10.2
"2161","2019-02-26",10.41
"2162","2019-02-27",9.9
"2163","2019-02-28",10.35
"2164","2019-03-01",11.31
"2165","2019-03-04",12.54
"2166","2019-03-05",11.76
"2167","2019-03-06",12.42
"2168","2019-03-07",11.43
"2169","2019-03-08",11.97
"2170","2019-03-11",12
"2171","2019-03-12",12.09
"2172","2019-03-13",11.61
"2173","2019-03-14",11.22
"2174","2019-03-15",11.01
"2175","2019-03-18",10.38
"2176","2019-03-19",10.47
"2177","2019-03-20",9.96
"2178","2019-03-21",9.96
"2179","2019-03-22",9.33
"2180","2019-03-25",8.79
"2181","2019-03-26",9.3
"2182","2019-03-27",8.97
"2183","2019-03-28",9
"2184","2019-03-29",7.2
"2185","2019-04-01",7.77
"2186","2019-04-02",7.89
"2187","2019-04-03",7.77
"2188","2019-04-04",7.38
"2189","2019-04-05",7.17
"2190","2019-04-08",7.02
"2191","2019-04-09",7.02
"2192","2019-04-10",7.35
"2193","2019-04-11",7.2
"2194","2019-04-12",6.9
"2195","2019-04-15",6.78
"2196","2019-04-16",6.75
"2197","2019-04-17",7.68
"2198","2019-04-18",7.32
"2199","2019-04-22",7.32
"2200","2019-04-23",7.92
"2201","2019-04-24",7.68
"2202","2019-04-25",7.17
"2203","2019-04-26",6.93
"2204","2019-04-29",7.02
"2205","2019-04-30",6.66
"2206","2019-05-01",6.87
"2207","2019-05-02",7.2
"2208","2019-05-03",7.47
"2209","2019-05-06",7.23
"2210","2019-05-07",7.2
"2211","2019-05-08",8.55
"2212","2019-05-09",7.83
"2213","2019-05-10",7.89
"2214","2019-05-13",8.1
"2215","2019-05-14",7.65
"2216","2019-05-15",8.25
"2217","2019-05-16",7.95
"2218","2019-05-17",7.5
"2219","2019-05-20",6.96
"2220","2019-05-21",6.6
"2221","2019-05-22",6.03
"2222","2019-05-23",5.85
"2223","2019-05-24",6.42
"2224","2019-05-28",5.91
"2225","2019-05-29",5.67
"2226","2019-05-30",5.94
"2227","2019-05-31",5.67
"2228","2019-06-03",5.64
"2229","2019-06-04",5.76
"2230","2019-06-05",5.1
"2231","2019-06-06",4.98
"2232","2019-06-07",4.92
"2233","2019-06-10",4.56
"2234","2019-06-11",4.86
"2235","2019-06-12",4.62
"2236","2019-06-13",4.74
"2237","2019-06-14",4.59
"2238","2019-06-17",5.1
"2239","2019-06-18",5.58
"2240","2019-06-19",5.4
"2241","2019-06-20",5.85
"2242","2019-06-21",5.88
"2243","2019-06-24",5.52
"2244","2019-06-25",5.46
"2245","2019-06-26",14.13
"2246","2019-06-27",6.15
"2247","2019-06-28",5.82
"2248","2019-07-01",5.43
"2249","2019-07-02",5.22
"2250","2019-07-03",4.98
"2251","2019-07-05",4.62
"2252","2019-07-08",5.01
"2253","2019-07-09",4.71
"2254","2019-07-10",4.74
"2255","2019-07-11",4.71
"2256","2019-07-12",4.5
"2257","2019-07-15",4.32
"2258","2019-07-16",3.99
"2259","2019-07-17",4.11
"2260","2019-07-18",4.08
"2261","2019-07-19",4.05
"2262","2019-07-22",4.05
"2263","2019-07-23",3.87
"2264","2019-07-24",4.17
"2265","2019-07-25",4.11
"2266","2019-07-26",3.84
"2267","2019-07-29",3.3
"2268","2019-07-30",3.45
"2269","2019-07-31",3.6
"2270","2019-08-01",3.3
"2271","2019-08-02",3.3
"2272","2019-08-05",3.15
"2273","2019-08-06",3.3
"2274","2019-08-07",3.21
"2275","2019-08-08",3.45
"2276","2019-08-09",3.39
"2277","2019-08-12",3.72
"2278","2019-08-13",3.78
"2279","2019-08-14",3.81
"2280","2019-08-15",4.08
"2281","2019-08-16",4.11
"2282","2019-08-19",4.29
"2283","2019-08-20",4.35
"2284","2019-08-21",4.23
"2285","2019-08-22",3.78
"2286","2019-08-23",3.69
"2287","2019-08-26",3.69
"2288","2019-08-27",3.93
"2289","2019-08-28",3.9
"2290","2019-08-29",4.2
"2291","2019-08-30",4.38
"2292","2019-09-03",4.2
"2293","2019-09-04",4.53
"2294","2019-09-05",4.65
"2295","2019-09-06",4.44
"2296","2019-09-09",4.68
"2297","2019-09-10",4.47
"2298","2019-09-11",4.5
"2299","2019-09-12",4.59
"2300","2019-09-13",4.77
"2301","2019-09-16",4.8
"2302","2019-09-17",5.13
"2303","2019-09-18",4.95
"2304","2019-09-19",4.92
"2305","2019-09-20",4.86
"2306","2019-09-23",5.01
"2307","2019-09-24",5.1
"2308","2019-09-25",4.53
"2309","2019-09-26",4.53
"2310","2019-09-27",4.26
"2311","2019-09-30",4.32
"2312","2019-10-01",4.56
"2313","2019-10-02",4.29
"2314","2019-10-03",4.08
"2315","2019-10-04",4.2
"2316","2019-10-07",4.47
"2317","2019-10-08",4.23
"2318","2019-10-09",4.11
"2319","2019-10-10",4.35
"2320","2019-10-11",4.35
"2321","2019-10-14",4.02
"2322","2019-10-15",3.96
"2323","2019-10-16",3.93
"2324","2019-10-17",3.69
"2325","2019-10-18",4.29
"2326","2019-10-21",4.29
"2327","2019-10-22",4.35
"2328","2019-10-23",4.23
"2329","2019-10-24",3.96
"2330","2019-10-25",3.93
"2331","2019-10-28",3.96
"2332","2019-10-29",3.9
"2333","2019-10-30",3.81
"2334","2019-10-31",3.72
"2335","2019-11-01",3.66
"2336","2019-11-04",3.66
"2337","2019-11-05",3.6
"2338","2019-11-06",3.3
"2339","2019-11-07",3.27
"2340","2019-11-08",3.27
"2341","2019-11-11",3.3
"2342","2019-11-12",3.12
"2343","2019-11-13",3.03
"2344","2019-11-14",3.09
"2345","2019-11-15",3
"2346","2019-11-18",2.88
"2347","2019-11-19",2.85
"2348","2019-11-20",2.55
"2349","2019-11-21",2.19
"2350","2019-11-22",2.22
"2351","2019-11-25",2.16
"2352","2019-11-26",2.04
"2353","2019-11-27",2.04
"2354","2019-11-29",2.28
"2355","2019-12-02",2.07
"2356","2019-12-03",2.1
"2357","2019-12-04",2.04
"2358","2019-12-05",2.19
"2359","2019-12-06",2.1
"2360","2019-12-09",1.89
"2361","2019-12-10",1.74
"2362","2019-12-11",1.77
"2363","2019-12-12",1.74
"2364","2019-12-13",1.77
"2365","2019-12-16",1.77
"2366","2019-12-17",1.74
"2367","2019-12-18",1.77
"2368","2019-12-19",1.89
"2369","2019-12-20",1.83
"2370","2019-12-23",1.8
"2371","2019-12-24",1.77
"2372","2019-12-26",1.86
"2373","2019-12-27",1.83
"2374","2019-12-30",1.98
"2375","2019-12-31",2.01
"2376","2020-01-02",1.89
"2377","2020-01-03",1.8
"2378","2020-01-06",1.83
"2379","2020-01-07",1.8
"2380","2020-01-08",1.83
"2381","2020-01-09",1.86
"2382","2020-01-10",1.77
"2383","2020-01-13",1.77
"2384","2020-01-14",1.74
"2385","2020-01-15",1.71
"2386","2020-01-16",1.92
"2387","2020-01-17",2.34
"2388","2020-01-21",2.52
"2389","2020-01-22",2.37
"2390","2020-01-23",2.37
"2391","2020-01-24",2.31
"2392","2020-01-27",2.34
"2393","2020-01-28",2.37
"2394","2020-01-29",2.34
"2395","2020-01-30",2.46
"2396","2020-01-31",2.28
"2397","2020-02-03",2.34
"2398","2020-02-04",2.46
"2399","2020-02-05",2.79
"2400","2020-02-06",3.18
"2401","2020-02-07",3.12
"2402","2020-02-10",3.18
"2403","2020-02-11",3.06
"2404","2020-02-12",3
"2405","2020-02-13",3.06
"2406","2020-02-14",3.09
"2407","2020-02-18",3.09
"2408","2020-02-19",3.54
"2409","2020-02-20",3.21
"2410","2020-02-21",3.18
"2411","2020-02-24",3
"2412","2020-02-25",2.67
"2413","2020-02-26",2.37
"2414","2020-02-27",2.07
"2415","2020-02-28",2.31
"2416","2020-03-02",2.1
"2417","2020-03-03",2.1
"2418","2020-03-04",2.04
"2419","2020-03-05",1.95
"2420","2020-03-06",1.11
"2421","2020-03-09",0.81
"2422","2020-03-10",0.84
"2423","2020-03-11",0.78
"2424","2020-03-12",0.57
"2425","2020-03-13",0.66
"2426","2020-03-16",0.54
"2427","2020-03-17",0.63
"2428","2020-03-18",0.51
"2429","2020-03-19",0.36
"2430","2020-03-20",0.48
"2431","2020-03-23",0.42
"2432","2020-03-24",0.42
"2433","2020-03-25",0.96
"2434","2020-03-26",0.69
"2435","2020-03-27",0.66
"2436","2020-03-30",0.69
"2437","2020-03-31",0.57
"2438","2020-04-01",0.51
"2439","2020-04-02",0.51
"2440","2020-04-03",0.660001
"2441","2020-04-06",0.780001
"2442","2020-04-07",0.750001
"2443","2020-04-08",0.750001
"2444","2020-04-09",0.720001
"2445","2020-04-13",1.050001
"2446","2020-04-14",1.110001
"2447","2020-04-15",1.080001
"2448","2020-04-16",1.170001
"2449","2020-04-17",1.230001
"2450","2020-04-20",1.530002
"2451","2020-04-21",1.770002
"2452","2020-04-22",1.650002
"2453","2020-04-23",1.440001
"2454","2020-04-24",1.560002
"2455","2020-04-27",1.710002
"2456","2020-04-28",1.650002
"2457","2020-04-29",1.560002
"2458","2020-04-30",1.470001
"2459","2020-05-01",1.500002
"2460","2020-05-04",1.560002
"2461","2020-05-05",1.500002
"2462","2020-05-06",1.440001
"2463","2020-05-07",1.320001
"2464","2020-05-08",1.410001
"2465","2020-05-11",1.350001
"2466","2020-05-12",1.290001
"2467","2020-05-13",1.230001
"2468","2020-05-14",1.290001
"2469","2020-05-15",1.260001
"2470","2020-05-18",1.410001
"2471","2020-05-19",1.320001
"2472","2020-05-20",1.440001
"2473","2020-05-21",1.560002
"2474","2020-05-22",2.640003
"2475","2020-05-26",2.790003
"2476","2020-05-27",2.550003
"2477","2020-05-28",2.520003
"2478","2020-05-29",2.49
"2479","2020-06-01",2.49
"2480","2020-06-02",2.7
"2481","2020-06-03",3.24
"2482","2020-06-04",5.7
"2483","2020-06-05",7.11
"2484","2020-06-08",6.72
"2485","2020-06-09",6.24
"2486","2020-06-10",5.01
"2487","2020-06-11",4.18
"2488","2020-06-12",5.6
"2489","2020-06-15",5.5
"2490","2020-06-16",5.35
"2491","2020-06-17",4.82
"2492","2020-06-18",5.03
"2493","2020-06-19",4.88
"2494","2020-06-22",5.16
"2495","2020-06-23",4.96
"2496","2020-06-24",4.86
"2497","2020-06-25",4.82
"2498","2020-06-26",4.11
"2499","2020-06-29",4.3
"2500","2020-06-30",4.19
"2501","2020-07-01",4.11
"2502","2020-07-02",4.02
"2503","2020-07-06",3.72
"2504","2020-07-07",3.83
"2505","2020-07-08",3.99
"2506","2020-07-09",3.79
"2507","2020-07-10",3.8
"2508","2020-07-13",3.48
"2509","2020-07-14",2.84
"2510","2020-07-15",2.91
"2511","2020-07-16",2.9
"2512","2020-07-17",2.79
"2513","2020-07-20",3.15
"2514","2020-07-21",3.09
"2515","2020-07-22",3.07
"2516","2020-07-23",3.62
"2517","2020-07-24",3.46
"2518","2020-07-27",3.37
"2519","2020-07-28",3.33
"2520","2020-07-29",3.68
"2521","2020-07-30",3.67
"2522","2020-07-31",3.86
"2523","2020-08-03",4.52
"2524","2020-08-04",4.13
"2525","2020-08-05",4.28
"2526","2020-08-06",4.3
"2527","2020-08-07",4.18
"2528","2020-08-10",3.82
"2529","2020-08-11",3.37
"2530","2020-08-12",3.64
"2531","2020-08-13",3.33
"2532","2020-08-14",3.09
"2533","2020-08-17",3.03
"2534","2020-08-18",3.36
"2535","2020-08-19",3.14
"2536","2020-08-20",2.7
"2537","2020-08-21",2.72
"2538","2020-08-24",3.22
"2539","2020-08-25",3.3
"2540","2020-08-26",2.68
"2541","2020-08-27",2.58
"2542","2020-08-28",2.52
"2543","2020-08-31",2.31
"2544","2020-09-01",2.06
"2545","2020-09-02",2.15
"2546","2020-09-03",1.97
"2547","2020-09-04",1.81
"2548","2020-09-08",1.79
"2549","2020-09-09",2.07
"2550","2020-09-10",1.92
"2551","2020-09-11",1.82
"2552","2020-09-14",2
"2553","2020-09-15",1.99
"2554","2020-09-16",1.93
"2555","2020-09-17",1.87
"2556","2020-09-18",1.92
"2557","2020-09-21",1.91
"2558","2020-09-22",1.84
"2559","2020-09-23",1.89
"2560","2020-09-24",1.79
"2561","2020-09-25",1.92
"2562","2020-09-28",1.98
"2563","2020-09-29",1.91
"2564","2020-09-30",1.97
"2565","2020-10-01",1.95
"2566","2020-10-02",1.92
"2567","2020-10-05",2.26
"2568","2020-10-06",2.53
"2569","2020-10-07",2.39
"2570","2020-10-08",2.37
"2571","2020-10-09",2.35
"2572","2020-10-12",2.11
"2573","2020-10-13",2.19
"2574","2020-10-14",2.22
"2575","2020-10-15",2.12
"2576","2020-10-16",2.15
"2577","2020-10-19",2.11
"2578","2020-10-20",2.1
"2579","2020-10-21",2
"2580","2020-10-22",2
"2581","2020-10-23",1.97
"2582","2020-10-26",2.02
"2583","2020-10-27",1.96
"2584","2020-10-28",2.01
"2585","2020-10-29",1.95
"2586","2020-10-30",1.86
"2587","2020-11-02",1.87
"2588","2020-11-03",1.94
"2589","2020-11-04",1.89
"2590","2020-11-05",1.95
"2591","2020-11-06",1.9
"2592","2020-11-09",1.77
"2593","2020-11-10",1.74
"2594","2020-11-11",1.79
"2595","2020-11-12",1.78
"2596","2020-11-13",1.87
"2597","2020-11-16",1.85
"2598","2020-11-17",1.7
"2599","2020-11-18",1.67
"2600","2020-11-19",1.64
"2601","2020-11-20",1.62
"2602","2020-11-23",1.72
"2603","2020-11-24",1.65
"2604","2020-11-25",1.68
"2605","2020-11-27",1.68
