"","date","YVR"
"2892","2018-06-27",5.85
"2893","2018-06-28",7.3
"2894","2018-06-29",6.35
"2895","2018-07-02",7.25
"2896","2018-07-03",7.85
"2897","2018-07-05",8.05
"2898","2018-07-06",7.8
"2899","2018-07-09",8.55
"2900","2018-07-10",8.65
"2901","2018-07-11",8.55
"2902","2018-07-12",7.6
"2903","2018-07-13",8.6
"2904","2018-07-16",8.25
"2905","2018-07-17",7.95
"2906","2018-07-18",8
"2907","2018-07-19",8.1
"2908","2018-07-20",9.2
"2909","2018-07-23",9.2
"2910","2018-07-24",8.15
"2911","2018-07-25",6.95
"2912","2018-07-26",6.7
"2913","2018-07-27",6.15
"2914","2018-07-30",5.9
"2915","2018-07-31",6
"2916","2018-08-01",5.9
"2917","2018-08-02",6.8
"2918","2018-08-03",6.1
"2919","2018-08-06",5.95
"2920","2018-08-07",5.95
"2921","2018-08-08",5.85
"2922","2018-08-09",6
"2923","2018-08-10",5.75
"2924","2018-08-13",5.25
"2925","2018-08-14",4.75
"2926","2018-08-15",4.6
"2927","2018-08-16",5.5
"2928","2018-08-17",5.5
"2929","2018-08-20",5.1
"2930","2018-08-21",5.25
"2931","2018-08-22",5.3
"2932","2018-08-23",5.6
"2933","2018-08-24",5.75
"2934","2018-08-27",5.65
"2935","2018-08-28",5
"2936","2018-08-29",4.95
"2937","2018-08-30",4.55
"2938","2018-08-31",5.45
"2939","2018-09-04",5
"2940","2018-09-05",4.85
"2941","2018-09-06",4.6
"2942","2018-09-07",5.45
"2943","2018-09-10",5.5
"2944","2018-09-11",5.05
"2945","2018-09-12",5.05
"2946","2018-09-13",4.6
"2947","2018-09-14",4.3
"2948","2018-09-17",4.25
"2949","2018-09-18",4.15
"2950","2018-09-19",3.9
"2951","2018-09-20",3.95
"2952","2018-09-21",4.05
"2953","2018-09-24",4.45
"2954","2018-09-25",4.5
"2955","2018-09-26",4.4
"2956","2018-09-27",4.3
"2957","2018-09-28",4.25
"2958","2018-10-01",4.2
"2959","2018-10-02",3.8
"2960","2018-10-03",4.05
"2961","2018-10-04",4.1
"2962","2018-10-05",4
"2963","2018-10-08",3.75
"2964","2018-10-09",3.75
"2965","2018-10-10",3.25
"2966","2018-10-11",3.2
"2967","2018-10-12",4.2
"2968","2018-10-15",4.22
"2969","2018-10-16",3.21
"2970","2018-10-17",3.49
"2971","2018-10-18",4.7
"2972","2018-10-19",4.25
"2973","2018-10-22",3.96
"2974","2018-10-23",3.6
"2975","2018-10-24",3.39
"2976","2018-10-25",3.35
"2977","2018-10-26",3.4
"2978","2018-10-29",3.77
"2979","2018-10-30",3.73
"2980","2018-10-31",3.58
"2981","2018-11-01",3.4
"2982","2018-11-02",3.55
"2983","2018-11-05",3.58
"2984","2018-11-06",3.37
"2985","2018-11-07",3.69
"2986","2018-11-08",3.55
"2987","2018-11-09",3.57
"2988","2018-11-12",3.26
"2989","2018-11-13",3.2
"2990","2018-11-14",3.3
"2991","2018-11-15",3.38
"2992","2018-11-16",3.46
"2993","2018-11-19",3.26
"2994","2018-11-20",3.03
"2995","2018-11-21",2.97
"2996","2018-11-23",2.78
"2997","2018-11-26",3.01
"2998","2018-11-27",2.85
"2999","2018-11-28",2.75
"3000","2018-11-29",2.83
"3001","2018-11-30",2.83
"3002","2018-12-03",2.6
"3003","2018-12-04",2.79
"3004","2018-12-06",2.9
"3005","2018-12-07",2.99
"3006","2018-12-10",2.95
"3007","2018-12-11",2.76
"3008","2018-12-12",2.75
"3009","2018-12-13",2.96
"3010","2018-12-14",3.07
"3011","2018-12-17",3.01
"3012","2018-12-18",2.46
"3013","2018-12-19",2.47
"3014","2018-12-20",1.88
"3015","2018-12-21",2.05
"3016","2018-12-24",1.92
"3017","2018-12-26",1.75
"3018","2018-12-27",1.91
"3019","2018-12-28",1.9
"3020","2018-12-31",2.02
"3021","2019-01-02",2
"3022","2019-01-03",2
"3023","2019-01-04",2.03
"3024","2019-01-07",2.06
"3025","2019-01-08",2.02
"3026","2019-01-09",2.24
"3027","2019-01-10",2.39
"3028","2019-01-11",2.35
"3029","2019-01-14",2.07
"3030","2019-01-15",2.2
"3031","2019-01-16",2.23
"3032","2019-01-17",2.35
"3033","2019-01-18",2.41
"3034","2019-01-22",2.37
"3035","2019-01-23",2.18
"3036","2019-01-24",2.26
"3037","2019-01-25",2.26
"3038","2019-01-28",2.34
"3039","2019-01-29",2.29
"3040","2019-01-30",2.23
"3041","2019-01-31",2.28
"3042","2019-02-01",2.22
"3043","2019-02-04",2.2
"3044","2019-02-05",2.32
"3045","2019-02-06",2.28
"3046","2019-02-07",2.34
"3047","2019-02-08",2.41
"3048","2019-02-11",2.33
"3049","2019-02-12",2.25
"3050","2019-02-13",2.19
"3051","2019-02-14",2.11
"3052","2019-02-15",2.11
"3053","2019-02-19",2.01
"3054","2019-02-20",2.11
"3055","2019-02-21",2.26
"3056","2019-02-22",2.55
"3057","2019-02-25",2.41
"3058","2019-02-26",2.5
"3059","2019-02-27",2.74
"3060","2019-02-28",2.62
"3061","2019-03-01",2.56
"3062","2019-03-04",2.69
"3063","2019-03-05",2.53
"3064","2019-03-06",2.69
"3065","2019-03-07",2.8
"3066","2019-03-08",3.17
"3067","2019-03-11",3.1
"3068","2019-03-12",2.86
"3069","2019-03-13",2.78
"3070","2019-03-14",2.82
"3071","2019-03-15",2.94
"3072","2019-03-18",3.45
"3073","2019-03-19",3.6
"3074","2019-03-20",4.1
"3075","2019-03-21",3.87
"3076","2019-03-22",3.6
"3077","2019-03-25",3.4
"3078","2019-03-26",3.46
"3079","2019-03-27",3.02
"3080","2019-03-28",3.55
"3081","2019-03-29",3.55
"3082","2019-04-01",3.5
"3083","2019-04-02",3.39
"3084","2019-04-03",3.42
"3085","2019-04-04",3.4
"3086","2019-04-05",3.37
"3087","2019-04-08",3.36
"3088","2019-04-09",3.3
"3089","2019-04-10",3.23
"3090","2019-04-11",3.62
"3091","2019-04-12",3.06
"3092","2019-04-15",2.73
"3093","2019-04-16",3.11
"3094","2019-04-17",3.3
"3095","2019-04-18",3.48
"3096","2019-04-22",3.45
"3097","2019-04-23",3.5
"3098","2019-04-24",3.63
"3099","2019-04-25",3.83
"3100","2019-04-26",3.95
"3101","2019-04-29",3.85
"3102","2019-04-30",4
"3103","2019-05-01",3.81
"3104","2019-05-02",3.75
"3105","2019-05-03",4.1
"3106","2019-05-06",4.03
"3107","2019-05-07",4.1
"3108","2019-05-08",4.11
"3109","2019-05-09",4.18
"3110","2019-05-10",4.26
"3111","2019-05-13",4.16
"3112","2019-05-14",4.21
"3113","2019-05-15",4.07
"3114","2019-05-16",4.1
"3115","2019-05-17",3.97
"3116","2019-05-20",3.82
"3117","2019-05-21",3.79
"3118","2019-05-22",3.54
"3119","2019-05-23",3.29
"3120","2019-05-24",3.13
"3121","2019-05-28",3.02
"3122","2019-05-29",2.77
"3123","2019-05-30",2.78
"3124","2019-05-31",2.73
"3125","2019-06-03",2.53
"3126","2019-06-04",2.31
"3127","2019-06-05",2.33
"3128","2019-06-06",2.21
"3129","2019-06-07",1.63
"3130","2019-06-10",1.87
"3131","2019-06-11",1.82
"3132","2019-06-12",1.84
"3133","2019-06-13",1.94
"3134","2019-06-14",1.86
"3135","2019-06-17",1.84
"3136","2019-06-18",1.76
"3137","2019-06-19",1.78
"3138","2019-06-20",1.89
"3139","2019-06-21",1.8
"3140","2019-06-24",1.78
"3141","2019-06-25",1.8
"3142","2019-06-26",1.84
"3143","2019-06-27",1.79
"3144","2019-06-28",1.75
"3145","2019-07-01",1.8
"3146","2019-07-02",1.73
"3147","2019-07-03",1.73
"3148","2019-07-05",1.85
"3149","2019-07-08",1.85
"3150","2019-07-09",1.66
"3151","2019-07-10",1.71
"3152","2019-07-11",1.75
"3153","2019-07-12",1.73
"3154","2019-07-15",1.69
"3155","2019-07-16",1.7
"3156","2019-07-17",1.67
"3157","2019-07-18",1.63
"3158","2019-07-19",1.65
"3159","2019-07-22",1.65
"3160","2019-07-23",1.66
"3161","2019-07-24",1.66
"3162","2019-07-25",1.71
"3163","2019-07-26",1.67
"3164","2019-07-29",1.64
"3165","2019-07-30",1.6
"3166","2019-07-31",1.64
"3167","2019-08-01",1.65
"3168","2019-08-02",1.7
"3169","2019-08-05",1.6
"3170","2019-08-06",1.69
"3171","2019-08-07",1.6
"3172","2019-08-08",1.64
"3173","2019-08-09",1.61
"3174","2019-08-12",1.61
"3175","2019-08-13",1.54
"3176","2019-08-14",1.45
"3177","2019-08-15",1.3
"3178","2019-08-16",1.25
"3179","2019-08-19",1.26
"3180","2019-08-20",1.29
"3181","2019-08-21",1.33
"3182","2019-08-22",1.26
"3183","2019-08-23",1.56
"3184","2019-08-26",1.48
"3185","2019-08-27",1.37
"3186","2019-08-28",1.33
"3187","2019-08-29",1.49
"3188","2019-08-30",1.55
"3189","2019-09-03",1.42
"3190","2019-09-04",1.58
"3191","2019-09-05",1.58
"3192","2019-09-06",1.51
"3193","2019-09-09",1.48
"3194","2019-09-10",1.58
"3195","2019-09-11",1.5
"3196","2019-09-12",1.47
"3197","2019-09-13",1.48
"3198","2019-09-16",1.48
"3199","2019-09-17",1.48
"3200","2019-09-18",1.34
"3201","2019-09-19",1.33
"3202","2019-09-20",1.34
"3203","2019-09-23",1.39
"3204","2019-09-24",1.34
"3205","2019-09-25",1.38
"3206","2019-09-26",1.35
"3207","2019-09-27",1.33
"3208","2019-09-30",1.27
"3209","2019-10-01",1.22
"3210","2019-10-02",1.21
"3211","2019-10-03",1.2
"3212","2019-10-04",1.16
"3213","2019-10-07",1.44
"3214","2019-10-08",1.29
"3215","2019-10-09",1.11
"3216","2019-10-10",1.28
"3217","2019-10-11",1.2
"3218","2019-10-14",1.36
"3219","2019-10-15",1.4
"3220","2019-10-16",1.39
"3221","2019-10-17",1.21
"3222","2019-10-18",1.19
"3223","2019-10-21",1.19
"3224","2019-10-22",1.23
"3225","2019-10-23",1.41
"3226","2019-10-24",1.5
"3227","2019-10-25",1.61
"3228","2019-10-28",1.63
"3229","2019-10-29",1.6
"3230","2019-10-30",1.9
"3231","2019-10-31",1.9
"3232","2019-11-01",1.97
"3233","2019-11-04",1.97
"3234","2019-11-05",1.94
"3235","2019-11-06",2.05
"3236","2019-11-07",1.97
"3237","2019-11-08",2.15
"3238","2019-11-11",2.46
"3239","2019-11-12",2.6
"3240","2019-11-13",2.75
"3241","2019-11-14",2.78
"3242","2019-11-15",2.84
"3243","2019-11-18",2.6
"3244","2019-11-19",2.71
"3245","2019-11-20",2.83
"3246","2019-11-21",3
"3247","2019-11-22",3.14
"3248","2019-11-25",3.35
"3249","2019-11-26",3.49
"3250","2019-11-27",3.6
"3251","2019-11-29",3.35
"3252","2019-12-02",3.45
"3253","2019-12-03",2.89
"3254","2019-12-04",3.02
"3255","2019-12-05",2.94
"3256","2019-12-06",2.43
"3257","2019-12-09",2.16
"3258","2019-12-10",2.21
"3259","2019-12-11",2.08
"3260","2019-12-12",1.98
"3261","2019-12-13",2
"3262","2019-12-16",1.86
"3263","2019-12-17",1.89
"3264","2019-12-18",1.89
"3265","2019-12-19",1.83
"3266","2019-12-20",1.85
"3267","2019-12-23",1.89
"3268","2019-12-24",1.85
"3269","2019-12-26",1.83
"3270","2019-12-27",1.91
"3271","2019-12-30",1.94
"3272","2019-12-31",1.97
"3273","2020-01-02",1.89
"3274","2020-01-03",1.91
"3275","2020-01-06",1.9
"3276","2020-01-07",1.96
"3277","2020-01-08",1.92
"3278","2020-01-09",1.85
"3279","2020-01-10",1.88
"3280","2020-01-13",1.77
"3281","2020-01-14",1.72
"3282","2020-01-15",1.78
"3283","2020-01-16",1.86
"3284","2020-01-17",1.72
"3285","2020-01-21",1.9
"3286","2020-01-22",1.97
"3287","2020-01-23",1.99
"3288","2020-01-24",1.79
"3289","2020-01-27",1.8
"3290","2020-01-28",1.81
"3291","2020-01-29",1.8
"3292","2020-01-30",1.8
"3293","2020-01-31",1.79
"3294","2020-02-03",1.79
"3295","2020-02-04",1.71
"3296","2020-02-05",1.72
"3297","2020-02-06",1.7
"3298","2020-02-07",1.79
"3299","2020-02-10",1.74
"3300","2020-02-11",1.94
"3301","2020-02-12",2.07
"3302","2020-02-13",2.09
"3303","2020-02-14",2.1
"3304","2020-02-18",2.07
"3305","2020-02-19",2.06
"3306","2020-02-20",2.07
"3307","2020-02-21",2.06
"3308","2020-02-24",2
"3309","2020-02-25",1.97
"3310","2020-02-26",2
"3311","2020-02-27",1.91
"3312","2020-02-28",1.88
"3313","2020-03-02",1.94
"3314","2020-03-03",1.91
"3315","2020-03-04",1.93
"3316","2020-03-05",1.92
"3317","2020-03-06",1.99
"3318","2020-03-09",2.04
"3319","2020-03-10",2.14
"3320","2020-03-11",2.2
"3321","2020-03-12",2.25
"3322","2020-03-13",2.5
"3323","2020-03-16",3.1
"3324","2020-03-17",3.25
"3325","2020-03-18",3.07
"3326","2020-03-19",3.18
"3327","2020-03-20",3.13
"3328","2020-03-23",2.84
"3329","2020-03-24",2.8
"3330","2020-03-25",2.27
"3331","2020-03-26",2.3
"3332","2020-03-27",2.56
"3333","2020-03-30",2.88
"3334","2020-03-31",2.75
"3335","2020-04-01",2.72
"3336","2020-04-02",2.5
"3337","2020-04-03",2.48
"3338","2020-04-06",2.73
"3339","2020-04-07",2.55
"3340","2020-04-08",2.7
"3341","2020-04-09",2.57
"3342","2020-04-13",2.7
"3343","2020-04-14",2.68
"3344","2020-04-15",2.68
"3345","2020-04-16",2.69
"3346","2020-04-17",2.77
"3347","2020-04-20",2.85
"3348","2020-04-21",2.99
"3349","2020-04-22",3.04
"3350","2020-04-23",3.05
"3351","2020-04-24",2.83
"3352","2020-04-27",2.61
"3353","2020-04-28",2.4
"3354","2020-04-29",2.28
"3355","2020-04-30",2.21
"3356","2020-05-01",1.96
"3357","2020-05-04",2
"3358","2020-05-05",2.19
"3359","2020-05-06",2.12
"3360","2020-05-07",2.14
"3361","2020-05-08",2.24
"3362","2020-05-11",2.1
"3363","2020-05-12",2.02
"3364","2020-05-13",2.01
"3365","2020-05-14",1.88
"3366","2020-05-15",1.92
"3367","2020-05-18",1.92
"3368","2020-05-19",1.86
"3369","2020-05-20",1.83
"3370","2020-05-21",1.99
"3371","2020-05-22",1.7
"3372","2020-05-26",1.59
"3373","2020-05-27",1.46
"3374","2020-05-28",1.58
"3375","2020-05-29",1.5
"3376","2020-06-01",1.67
"3377","2020-06-02",1.63
"3378","2020-06-03",1.88
"3379","2020-06-04",1.52
"3380","2020-06-05",1.54
"3381","2020-06-08",1.62
"3382","2020-06-09",1.62
"3383","2020-06-10",1.62
"3384","2020-06-11",1.38
"3385","2020-06-12",1.51
"3386","2020-06-15",1.51
"3387","2020-06-16",1.54
"3388","2020-06-17",1.62
"3389","2020-06-18",1.49
"3390","2020-06-19",1.54
"3391","2020-06-22",1.45
"3392","2020-06-23",1.41
"3393","2020-06-24",1.4
"3394","2020-06-25",1.44
"3395","2020-06-26",1.43
"3396","2020-06-29",1.4
"3397","2020-06-30",1.37
"3398","2020-07-01",1.39
"3399","2020-07-02",1.49
"3400","2020-07-06",1.55
"3401","2020-07-07",1.45
"3402","2020-07-08",1.5
"3403","2020-07-09",1.53
"3404","2020-07-10",1.51
"3405","2020-07-13",1.52
"3406","2020-07-14",1.5
"3407","2020-07-15",1.52
"3408","2020-07-16",1.66
"3409","2020-07-17",1.62
"3410","2020-07-20",1.63
"3411","2020-07-21",1.54
"3412","2020-07-22",1.6
"3413","2020-07-23",1.85
"3414","2020-07-24",1.95
"3415","2020-07-27",1.84
"3416","2020-07-28",1.87
"3417","2020-07-29",1.95
"3418","2020-07-30",2.08
"3419","2020-07-31",1.96
"3420","2020-08-03",1.97
"3421","2020-08-04",1.88
"3422","2020-08-05",1.85
"3423","2020-08-06",1.84
"3424","2020-08-07",1.88
"3425","2020-08-10",1.85
"3426","2020-08-11",1.79
"3427","2020-08-12",1.72
"3428","2020-08-13",1.68
"3429","2020-08-14",1.65
"3430","2020-08-17",1.74
"3431","2020-08-18",1.75
"3432","2020-08-19",1.7
"3433","2020-08-20",1.75
"3434","2020-08-21",1.71
"3435","2020-08-24",1.6
"3436","2020-08-25",1.64
"3437","2020-08-26",1.65
"3438","2020-08-27",1.7
"3439","2020-08-28",1.68
"3440","2020-08-31",1.57
"3441","2020-09-01",1.57
"3442","2020-09-02",1.47
"3443","2020-09-03",1.47
"3444","2020-09-04",1.49
"3445","2020-09-08",1.47
"3446","2020-09-09",1.41
"3447","2020-09-10",1.4
"3448","2020-09-11",1.38
"3449","2020-09-14",1.46
"3450","2020-09-15",1.4
"3451","2020-09-16",1.46
"3452","2020-09-17",1.49
"3453","2020-09-18",1.5
"3454","2020-09-21",1.42
"3455","2020-09-22",1.39
"3456","2020-09-23",1.37
"3457","2020-09-24",1.39
"3458","2020-09-25",1.5
"3459","2020-09-28",1.46
"3460","2020-09-29",1.42
"3461","2020-09-30",1.4
"3462","2020-10-01",1.43
"3463","2020-10-02",1.41
"3464","2020-10-05",1.4
"3465","2020-10-06",1.38
"3466","2020-10-07",1.4
"3467","2020-10-08",1.48
"3468","2020-10-09",1.42
"3469","2020-10-12",1.41
"3470","2020-10-13",1.42
"3471","2020-10-14",1.46
"3472","2020-10-15",1.5
"3473","2020-10-16",1.55
"3474","2020-10-19",1.64
"3475","2020-10-20",1.7
"3476","2020-10-21",1.64
"3477","2020-10-22",1.68
"3478","2020-10-23",1.67
"3479","2020-10-26",1.85
"3480","2020-10-27",1.47
"3481","2020-10-28",1.41
"3482","2020-10-29",1.45
"3483","2020-10-30",1.38
"3484","2020-11-02",1.38
"3485","2020-11-03",1.37
"3486","2020-11-04",1.44
"3487","2020-11-05",1.62
"3488","2020-11-06",1.92
"3489","2020-11-09",1.93
"3490","2020-11-10",1.96
"3491","2020-11-11",2.01
"3492","2020-11-12",1.85
"3493","2020-11-13",1.88
"3494","2020-11-16",1.84
"3495","2020-11-17",1.82
"3496","2020-11-18",1.82
"3497","2020-11-19",1.8
"3498","2020-11-20",1.77
"3499","2020-11-23",1.78
"3500","2020-11-24",1.68
"3501","2020-11-25",1.69
"3502","2020-11-27",1.74
