"","date","CREG"
"2229","2015-11-06",42
"2230","2015-11-09",42
"2231","2015-11-10",41
"2232","2015-11-11",41
"2233","2015-11-12",41
"2234","2015-11-13",41
"2235","2015-11-16",41
"2236","2015-11-17",37
"2237","2015-11-18",31
"2238","2015-11-19",28
"2239","2015-11-20",35
"2240","2015-11-23",39
"2241","2015-11-24",39
"2242","2015-11-25",40
"2243","2015-11-27",40
"2244","2015-11-30",40
"2245","2015-12-01",41
"2246","2015-12-02",42
"2247","2015-12-03",39
"2248","2015-12-04",36
"2249","2015-12-07",37
"2250","2015-12-08",37
"2251","2015-12-09",35
"2252","2015-12-10",35
"2253","2015-12-11",34
"2254","2015-12-14",34
"2255","2015-12-15",34
"2256","2015-12-16",35
"2257","2015-12-17",33
"2258","2015-12-18",32
"2259","2015-12-21",32
"2260","2015-12-22",35
"2261","2015-12-23",36
"2262","2015-12-24",37
"2263","2015-12-28",37
"2264","2015-12-29",37
"2265","2015-12-30",36
"2266","2015-12-31",36
"2267","2016-01-04",36
"2268","2016-01-05",36
"2269","2016-01-06",36
"2270","2016-01-07",36
"2271","2016-01-08",37
"2272","2016-01-11",36
"2273","2016-01-12",32
"2274","2016-01-13",33
"2275","2016-01-14",34
"2276","2016-01-15",32
"2277","2016-01-19",29
"2278","2016-01-20",28
"2279","2016-01-21",25
"2280","2016-01-22",27
"2281","2016-01-25",28
"2282","2016-01-26",29
"2283","2016-01-27",31
"2284","2016-01-28",31
"2285","2016-01-29",32
"2286","2016-02-01",31
"2287","2016-02-02",28
"2288","2016-02-03",30
"2289","2016-02-04",33
"2290","2016-02-05",32
"2291","2016-02-08",33
"2292","2016-02-09",34
"2293","2016-02-10",31
"2294","2016-02-11",28
"2295","2016-02-12",30
"2296","2016-02-16",29
"2297","2016-02-17",30
"2298","2016-02-18",29
"2299","2016-02-19",30
"2300","2016-02-22",27
"2301","2016-02-23",31
"2302","2016-02-24",32
"2303","2016-02-25",29
"2304","2016-02-26",28
"2305","2016-02-29",34
"2306","2016-03-01",33
"2307","2016-03-02",34
"2308","2016-03-03",31
"2309","2016-03-04",32
"2310","2016-03-07",31
"2311","2016-03-08",32
"2312","2016-03-09",32
"2313","2016-03-10",32
"2314","2016-03-11",30
"2315","2016-03-14",31
"2316","2016-03-15",31
"2317","2016-03-16",30
"2318","2016-03-17",30
"2319","2016-03-18",31
"2320","2016-03-21",37
"2321","2016-03-22",32
"2322","2016-03-23",32
"2323","2016-03-24",31
"2324","2016-03-28",30
"2325","2016-03-29",31
"2326","2016-03-30",31
"2327","2016-03-31",31
"2328","2016-04-01",31
"2329","2016-04-04",31
"2330","2016-04-05",28
"2331","2016-04-06",27
"2332","2016-04-07",28
"2333","2016-04-08",28
"2334","2016-04-11",29
"2335","2016-04-12",29
"2336","2016-04-13",31
"2337","2016-04-14",29
"2338","2016-04-15",31
"2339","2016-04-18",30
"2340","2016-04-19",28
"2341","2016-04-20",30
"2342","2016-04-21",29
"2343","2016-04-22",31
"2344","2016-04-25",31
"2345","2016-04-26",29
"2346","2016-04-27",28
"2347","2016-04-28",31
"2348","2016-04-29",29
"2349","2016-05-02",31
"2350","2016-05-03",30
"2351","2016-05-04",28
"2352","2016-05-05",30
"2353","2016-05-06",28
"2354","2016-05-09",29
"2355","2016-05-10",27
"2356","2016-05-11",27
"2357","2016-05-12",25
"2358","2016-05-13",27
"2359","2016-05-16",28
"2360","2016-05-17",26
"2361","2016-05-18",26
"2362","2016-05-19",27
"2363","2016-05-20",26
"2364","2016-05-23",26
"2365","2016-05-24",25
"2366","2016-05-25",26
"2367","2016-05-26",24.700001
"2368","2016-05-27",20
"2369","2016-05-31",21
"2370","2016-06-01",20.799999
"2371","2016-06-02",22.9
"2372","2016-06-03",22.5
"2373","2016-06-06",24.5
"2374","2016-06-07",25.9
"2375","2016-06-08",25.9
"2376","2016-06-09",25.200001
"2377","2016-06-10",25
"2378","2016-06-13",24.700001
"2379","2016-06-14",23.6
"2380","2016-06-15",23.6
"2381","2016-06-16",23.200001
"2382","2016-06-17",25.1
"2383","2016-06-20",24.5
"2384","2016-06-21",24.6
"2385","2016-06-22",24.6
"2386","2016-06-23",24.9
"2387","2016-06-24",24.4
"2388","2016-06-27",24.1
"2389","2016-06-28",23
"2390","2016-06-29",24
"2391","2016-06-30",22.6
"2392","2016-07-01",22.200001
"2393","2016-07-05",22.4
"2394","2016-07-06",22.4
"2395","2016-07-07",21.6
"2396","2016-07-08",21.4
"2397","2016-07-11",21.799999
"2398","2016-07-12",21.700001
"2399","2016-07-13",21
"2400","2016-07-14",21.5
"2401","2016-07-15",20.799999
"2402","2016-07-18",18.299999
"2403","2016-07-19",19.200001
"2404","2016-07-20",17.299999
"2405","2016-07-21",18.6
"2406","2016-07-22",19
"2407","2016-07-25",19.200001
"2408","2016-07-26",20.1
"2409","2016-07-27",19.4
"2410","2016-07-28",21.9
"2411","2016-07-29",21.299999
"2412","2016-08-01",22
"2413","2016-08-02",20.9
"2414","2016-08-03",20
"2415","2016-08-04",20.4
"2416","2016-08-05",21
"2417","2016-08-08",20.799999
"2418","2016-08-09",21
"2419","2016-08-10",20.9
"2420","2016-08-11",20.200001
"2421","2016-08-12",19.9
"2422","2016-08-15",19.799999
"2423","2016-08-16",18.9
"2424","2016-08-17",18.4
"2425","2016-08-18",19
"2426","2016-08-19",18.5
"2427","2016-08-22",18.1
"2428","2016-08-23",18.6
"2429","2016-08-24",18.799999
"2430","2016-08-25",18.9
"2431","2016-08-26",18.299999
"2432","2016-08-29",18.700001
"2433","2016-08-30",18.9
"2434","2016-08-31",19
"2435","2016-09-01",19.200001
"2436","2016-09-02",19.200001
"2437","2016-09-06",18.9
"2438","2016-09-07",19.299999
"2439","2016-09-08",18.9
"2440","2016-09-09",19
"2441","2016-09-12",18.700001
"2442","2016-09-13",18.1
"2443","2016-09-14",18.200001
"2444","2016-09-15",18.1
"2445","2016-09-16",18.299999
"2446","2016-09-19",18.299999
"2447","2016-09-20",19
"2448","2016-09-21",18.5
"2449","2016-09-22",18.200001
"2450","2016-09-23",18.200001
"2451","2016-09-26",18.9
"2452","2016-09-27",19.5
"2453","2016-09-28",18.5
"2454","2016-09-29",18.5
"2455","2016-09-30",18.1
"2456","2016-10-03",18.299999
"2457","2016-10-04",18.1
"2458","2016-10-05",18.1
"2459","2016-10-06",18.4
"2460","2016-10-07",18.299999
"2461","2016-10-10",18
"2462","2016-10-11",17.6
"2463","2016-10-12",17.4
"2464","2016-10-13",17.4
"2465","2016-10-14",16.799999
"2466","2016-10-17",16.9
"2467","2016-10-18",16.9
"2468","2016-10-19",16.799999
"2469","2016-10-20",16.1
"2470","2016-10-21",15
"2471","2016-10-24",15.8
"2472","2016-10-25",15.4
"2473","2016-10-26",16.299999
"2474","2016-10-27",16.1
"2475","2016-10-28",16.200001
"2476","2016-10-31",14.9
"2477","2016-11-01",15.1
"2478","2016-11-02",14.8
"2479","2016-11-03",14.6
"2480","2016-11-04",14.7
"2481","2016-11-07",14.2
"2482","2016-11-08",14.2
"2483","2016-11-09",14.6
"2484","2016-11-10",14.3
"2485","2016-11-11",14.1
"2486","2016-11-14",14.4
"2487","2016-11-15",14.8
"2488","2016-11-16",18.200001
"2489","2016-11-17",18.9
"2490","2016-11-18",18.200001
"2491","2016-11-21",18.299999
"2492","2016-11-22",18.299999
"2493","2016-11-23",17.799999
"2494","2016-11-25",17.700001
"2495","2016-11-28",16.700001
"2496","2016-11-29",17.5
"2497","2016-11-30",17.5
"2498","2016-12-01",17.299999
"2499","2016-12-02",16.6
"2500","2016-12-05",16.6
"2501","2016-12-06",17.1
"2502","2016-12-07",17.700001
"2503","2016-12-08",17.200001
"2504","2016-12-09",17
"2505","2016-12-12",16.200001
"2506","2016-12-13",15.3
"2507","2016-12-14",15.3
"2508","2016-12-15",15
"2509","2016-12-16",15
"2510","2016-12-19",15.1
"2511","2016-12-20",15
"2512","2016-12-21",14.9
"2513","2016-12-22",14.7
"2514","2016-12-23",15.1
"2515","2016-12-27",14.9
"2516","2016-12-28",14.8
"2517","2016-12-29",14.9
"2518","2016-12-30",14.9
"2519","2017-01-03",15.2
"2520","2017-01-04",15
"2521","2017-01-05",15.4
"2522","2017-01-06",15.6
"2523","2017-01-09",18
"2524","2017-01-10",18
"2525","2017-01-11",18.1
"2526","2017-01-12",18.1
"2527","2017-01-13",18.1
"2528","2017-01-17",18.5
"2529","2017-01-18",18
"2530","2017-01-19",18
"2531","2017-01-20",18.6
"2532","2017-01-23",17.200001
"2533","2017-01-24",18.700001
"2534","2017-01-25",17.5
"2535","2017-01-26",18
"2536","2017-01-27",18.6
"2537","2017-01-30",17.299999
"2538","2017-01-31",18
"2539","2017-02-01",18
"2540","2017-02-02",17.200001
"2541","2017-02-03",17.5
"2542","2017-02-06",17
"2543","2017-02-07",17.1
"2544","2017-02-08",16.5
"2545","2017-02-09",16.299999
"2546","2017-02-10",16.799999
"2547","2017-02-13",17.1
"2548","2017-02-14",17.5
"2549","2017-02-15",18.1
"2550","2017-02-16",17.1
"2551","2017-02-17",17.799999
"2552","2017-02-21",17.9
"2553","2017-02-22",18
"2554","2017-02-23",16.9
"2555","2017-02-24",16.9
"2556","2017-02-27",17.200001
"2557","2017-02-28",17.4
"2558","2017-03-01",17.299999
"2559","2017-03-02",16.700001
"2560","2017-03-03",16.4
"2561","2017-03-06",16.9
"2562","2017-03-07",16.6
"2563","2017-03-08",16.200001
"2564","2017-03-09",16.299999
"2565","2017-03-10",16.299999
"2566","2017-03-13",16.4
"2567","2017-03-14",16.1
"2568","2017-03-15",16.200001
"2569","2017-03-16",16.1
"2570","2017-03-17",16
"2571","2017-03-20",16.4
"2572","2017-03-21",16.1
"2573","2017-03-22",15.8
"2574","2017-03-23",15.5
"2575","2017-03-24",15.1
"2576","2017-03-27",14.8
"2577","2017-03-28",15.4
"2578","2017-03-29",15.6
"2579","2017-03-30",15.1
"2580","2017-03-31",15.8
"2581","2017-04-03",15.3
"2582","2017-04-04",15
"2583","2017-04-05",14.9
"2584","2017-04-06",15.5
"2585","2017-04-07",15.8
"2586","2017-04-10",15.7
"2587","2017-04-11",15.4
"2588","2017-04-12",15
"2589","2017-04-13",15.4
"2590","2017-04-17",14.8
"2591","2017-04-18",14.6
"2592","2017-04-19",15.4
"2593","2017-04-20",15.4
"2594","2017-04-21",15.4
"2595","2017-04-24",15.5
"2596","2017-04-25",15.9
"2597","2017-04-26",16
"2598","2017-04-27",16
"2599","2017-04-28",15.8
"2600","2017-05-01",16.299999
"2601","2017-05-02",17
"2602","2017-05-03",16.4
"2603","2017-05-04",16.6
"2604","2017-05-05",16.5
"2605","2017-05-08",16.5
"2606","2017-05-09",16.1
"2607","2017-05-10",16
"2608","2017-05-11",15.8
"2609","2017-05-12",16.299999
"2610","2017-05-15",15.8
"2611","2017-05-16",16
"2612","2017-05-17",15.6
"2613","2017-05-18",15.6
"2614","2017-05-19",15.7
"2615","2017-05-22",15.5
"2616","2017-05-23",15.4
"2617","2017-05-24",15.2
"2618","2017-05-25",15.2
"2619","2017-05-26",15.1
"2620","2017-05-30",15.3
"2621","2017-05-31",15.3
"2622","2017-06-01",15
"2623","2017-06-02",15.1
"2624","2017-06-05",15.2
"2625","2017-06-06",15.2
"2626","2017-06-07",15.3
"2627","2017-06-08",14.8
"2628","2017-06-09",14.7
"2629","2017-06-12",14.5
"2630","2017-06-13",14.9
"2631","2017-06-14",14.2
"2632","2017-06-15",14.2
"2633","2017-06-16",14
"2634","2017-06-19",13.5
"2635","2017-06-20",14
"2636","2017-06-21",13.6
"2637","2017-06-22",13.6
"2638","2017-06-23",13
"2639","2017-06-26",12.8
"2640","2017-06-27",13.8
"2641","2017-06-28",14
"2642","2017-06-29",14
"2643","2017-06-30",13.1
"2644","2017-07-03",13.1
"2645","2017-07-05",13.5
"2646","2017-07-06",13.1
"2647","2017-07-07",13.1
"2648","2017-07-10",13
"2649","2017-07-11",13.5
"2650","2017-07-12",13.4
"2651","2017-07-13",13.1
"2652","2017-07-14",13.7
"2653","2017-07-17",13.6
"2654","2017-07-18",13.4
"2655","2017-07-19",13.3
"2656","2017-07-20",13.2
"2657","2017-07-21",13.1
"2658","2017-07-24",12.8
"2659","2017-07-25",12.8
"2660","2017-07-26",12.7
"2661","2017-07-27",11.8
"2662","2017-07-28",12.3
"2663","2017-07-31",11.7
"2664","2017-08-01",12.4
"2665","2017-08-02",11.8
"2666","2017-08-03",12.9
"2667","2017-08-04",12.2
"2668","2017-08-07",12
"2669","2017-08-08",12
"2670","2017-08-09",12.1
"2671","2017-08-10",12.9
"2672","2017-08-11",11.5
"2673","2017-08-14",12.6
"2674","2017-08-15",12.5
"2675","2017-08-16",12.5
"2676","2017-08-17",11.9
"2677","2017-08-18",12
"2678","2017-08-21",12.2
"2679","2017-08-22",11.9
"2680","2017-08-23",12.3
"2681","2017-08-24",12.3
"2682","2017-08-25",11.9
"2683","2017-08-28",12.2
"2684","2017-08-29",11.6
"2685","2017-08-30",11.7
"2686","2017-08-31",11.9
"2687","2017-09-01",12.1
"2688","2017-09-05",11.8
"2689","2017-09-06",11.8
"2690","2017-09-07",11.9
"2691","2017-09-08",11.6
"2692","2017-09-11",11.8
"2693","2017-09-12",11.8
"2694","2017-09-13",11.7
"2695","2017-09-14",11.8
"2696","2017-09-15",11.4
"2697","2017-09-18",11.3
"2698","2017-09-19",11.2
"2699","2017-09-20",11.2
"2700","2017-09-21",11.2
"2701","2017-09-22",11.1
"2702","2017-09-25",10.7
"2703","2017-09-26",10.2
"2704","2017-09-27",10.6
"2705","2017-09-28",10.2
"2706","2017-09-29",10
"2707","2017-10-02",10.3
"2708","2017-10-03",10
"2709","2017-10-04",10.2
"2710","2017-10-05",10
"2711","2017-10-06",11.6
"2712","2017-10-09",11
"2713","2017-10-10",10.5
"2714","2017-10-11",10.6
"2715","2017-10-12",10.5
"2716","2017-10-13",11.3
"2717","2017-10-16",11.7
"2718","2017-10-17",11.5
"2719","2017-10-18",12
"2720","2017-10-19",11.8
"2721","2017-10-20",11.9
"2722","2017-10-23",12.5
"2723","2017-10-24",12.4
"2724","2017-10-25",12.5
"2725","2017-10-26",12
"2726","2017-10-27",12.1
"2727","2017-10-30",11.6
"2728","2017-10-31",11.9
"2729","2017-11-01",12.7
"2730","2017-11-02",12.4
"2731","2017-11-03",11.7
"2732","2017-11-06",12.4
"2733","2017-11-07",12.4
"2734","2017-11-08",12.7
"2735","2017-11-09",37.5
"2736","2017-11-10",58.5
"2737","2017-11-13",53.599998
"2738","2017-11-14",38.599998
"2739","2017-11-15",38.799999
"2740","2017-11-16",40
"2741","2017-11-17",38
"2742","2017-11-20",33.799999
"2743","2017-11-21",35.200001
"2744","2017-11-22",32.5
"2745","2017-11-24",30.799999
"2746","2017-11-27",28.6
"2747","2017-11-28",33
"2748","2017-11-29",32.099998
"2749","2017-11-30",31.700001
"2750","2017-12-01",28.9
"2751","2017-12-04",28
"2752","2017-12-05",27.799999
"2753","2017-12-06",29.9
"2754","2017-12-07",29.799999
"2755","2017-12-08",31
"2756","2017-12-11",31.6
"2757","2017-12-12",30.9
"2758","2017-12-13",30.200001
"2759","2017-12-14",27.5
"2760","2017-12-15",27.6
"2761","2017-12-18",27.299999
"2762","2017-12-19",30.9
"2763","2017-12-20",28.700001
"2764","2017-12-21",28
"2765","2017-12-22",28.6
"2766","2017-12-26",28.1
"2767","2017-12-27",28.5
"2768","2017-12-28",28.700001
"2769","2017-12-29",28
"2770","2018-01-02",27.799999
"2771","2018-01-03",28.299999
"2772","2018-01-04",30
"2773","2018-01-05",31.9
"2774","2018-01-08",31.4
"2775","2018-01-09",29.5
"2776","2018-01-10",29.700001
"2777","2018-01-11",30.299999
"2778","2018-01-12",31.299999
"2779","2018-01-16",30.4
"2780","2018-01-17",30
"2781","2018-01-18",29.9
"2782","2018-01-19",28.5
"2783","2018-01-22",28.5
"2784","2018-01-23",28.4
"2785","2018-01-24",28.5
"2786","2018-01-25",28.5
"2787","2018-01-26",28.299999
"2788","2018-01-29",28.6
"2789","2018-01-30",28.1
"2790","2018-01-31",26.700001
"2791","2018-02-01",23.200001
"2792","2018-02-02",21.299999
"2793","2018-02-05",21.200001
"2794","2018-02-06",20.9
"2795","2018-02-07",21.5
"2796","2018-02-08",19.1
"2797","2018-02-09",19.299999
"2798","2018-02-12",20.200001
"2799","2018-02-13",19.299999
"2800","2018-02-14",20.200001
"2801","2018-02-15",20.299999
"2802","2018-02-16",20.299999
"2803","2018-02-20",20.4
"2804","2018-02-21",20.299999
"2805","2018-02-22",19.6
"2806","2018-02-23",19.5
"2807","2018-02-26",20
"2808","2018-02-27",20.299999
"2809","2018-02-28",20.200001
"2810","2018-03-01",19.5
"2811","2018-03-02",19.6
"2812","2018-03-05",19.5
"2813","2018-03-06",19.9
"2814","2018-03-07",19.700001
"2815","2018-03-08",19
"2816","2018-03-09",18.6
"2817","2018-03-12",17.9
"2818","2018-03-13",18
"2819","2018-03-14",17.6
"2820","2018-03-15",19
"2821","2018-03-16",19.9
"2822","2018-03-19",19.4
"2823","2018-03-20",18.799999
"2824","2018-03-21",19.200001
"2825","2018-03-22",18.1
"2826","2018-03-23",19.299999
"2827","2018-03-26",15.7
"2828","2018-03-27",15.6
"2829","2018-03-28",14.9
"2830","2018-03-29",14.2
"2831","2018-04-02",14.6
"2832","2018-04-03",13.8
"2833","2018-04-04",14.4
"2834","2018-04-05",14.7
"2835","2018-04-06",15
"2836","2018-04-09",16
"2837","2018-04-10",16.6
"2838","2018-04-11",16.6
"2839","2018-04-12",16.6
"2840","2018-04-13",17
"2841","2018-04-16",16.299999
"2842","2018-04-17",16.5
"2843","2018-04-18",15.8
"2844","2018-04-19",15.8
"2845","2018-04-20",15.6
"2846","2018-04-23",15.5
"2847","2018-04-24",15.5
"2848","2018-04-25",14.9
"2849","2018-04-26",14.7
"2850","2018-04-27",14.7
"2851","2018-04-30",14.6
"2852","2018-05-01",14.7
"2853","2018-05-02",15.2
"2854","2018-05-03",23.799999
"2855","2018-05-04",21.5
"2856","2018-05-07",19.299999
"2857","2018-05-08",18.1
"2858","2018-05-09",17.6
"2859","2018-05-10",16.5
"2860","2018-05-11",16
"2861","2018-05-14",16.700001
"2862","2018-05-15",17.700001
"2863","2018-05-16",17.4
"2864","2018-05-17",17.299999
"2865","2018-05-18",16.9
"2866","2018-05-21",17
"2867","2018-05-22",16.5
"2868","2018-05-23",16.4
"2869","2018-05-24",16.200001
"2870","2018-05-25",16.700001
"2871","2018-05-29",16.9
"2872","2018-05-30",18
"2873","2018-05-31",18
"2874","2018-06-01",18.1
"2875","2018-06-04",17.799999
"2876","2018-06-05",18.200001
"2877","2018-06-06",18.299999
"2878","2018-06-07",17.200001
"2879","2018-06-08",16.9
"2880","2018-06-11",17.4
"2881","2018-06-12",17
"2882","2018-06-13",17.299999
"2883","2018-06-14",16.9
"2884","2018-06-15",16.700001
"2885","2018-06-18",16.6
"2886","2018-06-19",16.5
"2887","2018-06-20",16.6
"2888","2018-06-21",16.799999
"2889","2018-06-22",16.6
"2890","2018-06-25",16.6
"2891","2018-06-26",17.1
"2892","2018-06-27",16.200001
"2893","2018-06-28",15.8
"2894","2018-06-29",15.5
"2895","2018-07-02",15
"2896","2018-07-03",15.6
"2897","2018-07-05",15.5
"2898","2018-07-06",16.1
"2899","2018-07-09",16.4
"2900","2018-07-10",16
"2901","2018-07-11",16
"2902","2018-07-12",16.1
"2903","2018-07-13",15.8
"2904","2018-07-16",15.7
"2905","2018-07-17",15.6
"2906","2018-07-18",15.5
"2907","2018-07-19",15.9
"2908","2018-07-20",15.2
"2909","2018-07-23",15.4
"2910","2018-07-24",15
"2911","2018-07-25",15
"2912","2018-07-26",14.3
"2913","2018-07-27",14.3
"2914","2018-07-30",14.5
"2915","2018-07-31",13.9
"2916","2018-08-01",12.6
"2917","2018-08-02",13
"2918","2018-08-03",13
"2919","2018-08-06",13
"2920","2018-08-07",12.9
"2921","2018-08-08",13
"2922","2018-08-09",12.7
"2923","2018-08-10",12.4
"2924","2018-08-13",12.3
"2925","2018-08-14",13.7
"2926","2018-08-15",12.2
"2927","2018-08-16",13.5
"2928","2018-08-17",12.8
"2929","2018-08-20",12.6
"2930","2018-08-21",13.3
"2931","2018-08-22",13.4
"2932","2018-08-23",13.2
"2933","2018-08-24",13
"2934","2018-08-27",12.8
"2935","2018-08-28",12.3
"2936","2018-08-29",12.7
"2937","2018-08-30",12.4
"2938","2018-08-31",12.3
"2939","2018-09-04",12.8
"2940","2018-09-05",12.3
"2941","2018-09-06",12.2
"2942","2018-09-07",12
"2943","2018-09-10",12
"2944","2018-09-11",11.6
"2945","2018-09-12",11.6
"2946","2018-09-13",12
"2947","2018-09-14",11.8
"2948","2018-09-17",11.7
"2949","2018-09-18",11.5
"2950","2018-09-19",11.3
"2951","2018-09-20",11.7
"2952","2018-09-21",11.7
"2953","2018-09-24",11.3
"2954","2018-09-25",11.3
"2955","2018-09-26",11.7
"2956","2018-09-27",11.6
"2957","2018-09-28",11.6
"2958","2018-10-01",11.8
"2959","2018-10-02",12.2
"2960","2018-10-03",12.1
"2961","2018-10-04",11.8
"2962","2018-10-05",12.1
"2963","2018-10-08",11.8
"2964","2018-10-09",11.8
"2965","2018-10-10",12
"2966","2018-10-11",11.6
"2967","2018-10-12",11.6
"2968","2018-10-15",11.5
"2969","2018-10-16",11.5
"2970","2018-10-17",13
"2971","2018-10-18",15.3
"2972","2018-10-19",15.2
"2973","2018-10-22",13
"2974","2018-10-23",13.8
"2975","2018-10-24",13.2
"2976","2018-10-25",12.7
"2977","2018-10-26",15.9
"2978","2018-10-29",16
"2979","2018-10-30",13
"2980","2018-10-31",12.8
"2981","2018-11-01",12.7
"2982","2018-11-02",13
"2983","2018-11-05",12.5
"2984","2018-11-06",12.6
"2985","2018-11-07",12.5
"2986","2018-11-08",12.5
"2987","2018-11-09",12.1
"2988","2018-11-12",11.5
"2989","2018-11-13",11.9
"2990","2018-11-14",11.7
"2991","2018-11-15",11.5
"2992","2018-11-16",11.3
"2993","2018-11-19",10.3
"2994","2018-11-20",10.3
"2995","2018-11-21",10.7
"2996","2018-11-23",10.9
"2997","2018-11-26",10.4
"2998","2018-11-27",10.4
"2999","2018-11-28",10.3
"3000","2018-11-29",10.9
"3001","2018-11-30",10.7
"3002","2018-12-03",10.7
"3003","2018-12-04",10.5
"3004","2018-12-06",10.4
"3005","2018-12-07",10.2
"3006","2018-12-10",10
"3007","2018-12-11",10.1
"3008","2018-12-12",10.1
"3009","2018-12-13",10.4
"3010","2018-12-14",10
"3011","2018-12-17",7.9
"3012","2018-12-18",8.3
"3013","2018-12-19",7
"3014","2018-12-20",6.6
"3015","2018-12-21",5.9
"3016","2018-12-24",6.4
"3017","2018-12-26",6.8
"3018","2018-12-27",6.9
"3019","2018-12-28",6.7
"3020","2018-12-31",7.4
"3021","2019-01-02",8.4
"3022","2019-01-03",7.1
"3023","2019-01-04",7.5
"3024","2019-01-07",8.3
"3025","2019-01-08",7.9
"3026","2019-01-09",8.9
"3027","2019-01-10",8.8
"3028","2019-01-11",8.8
"3029","2019-01-14",8.7
"3030","2019-01-15",9.5
"3031","2019-01-16",8.6
"3032","2019-01-17",8.9
"3033","2019-01-18",8.6
"3034","2019-01-22",8
"3035","2019-01-23",8
"3036","2019-01-24",8.3
"3037","2019-01-25",8.5
"3038","2019-01-28",9.1
"3039","2019-01-29",9.2
"3040","2019-01-30",12
"3041","2019-01-31",11.5
"3042","2019-02-01",11.3
"3043","2019-02-04",11.5
"3044","2019-02-05",10.9
"3045","2019-02-06",10.6
"3046","2019-02-07",10.8
"3047","2019-02-08",10.3
"3048","2019-02-11",9.7
"3049","2019-02-12",10.3
"3050","2019-02-13",10
"3051","2019-02-14",9.9
"3052","2019-02-15",9.9
"3053","2019-02-19",10.1
"3054","2019-02-20",10.3
"3055","2019-02-21",11
"3056","2019-02-22",10.4
"3057","2019-02-25",14.2
"3058","2019-02-26",11
"3059","2019-02-27",11.1
"3060","2019-02-28",10.3
"3061","2019-03-01",10.1
"3062","2019-03-04",10.9
"3063","2019-03-05",10.5
"3064","2019-03-06",10.7
"3065","2019-03-07",10.2
"3066","2019-03-08",9.9
"3067","2019-03-11",9.5
"3068","2019-03-12",9.8
"3069","2019-03-13",9.5
"3070","2019-03-14",9.3
"3071","2019-03-15",9.6
"3072","2019-03-18",9.5
"3073","2019-03-19",9.7
"3074","2019-03-20",9.9
"3075","2019-03-21",9.7
"3076","2019-03-22",9.8
"3077","2019-03-25",9.5
"3078","2019-03-26",9.9
"3079","2019-03-27",9.8
"3080","2019-03-28",10
"3081","2019-03-29",9.7
"3082","2019-04-01",10
"3083","2019-04-02",10
"3084","2019-04-03",10
"3085","2019-04-04",10.3
"3086","2019-04-05",10.5
"3087","2019-04-08",11
"3088","2019-04-09",10.5
"3089","2019-04-10",11.1
"3090","2019-04-11",10.5
"3091","2019-04-12",9.4
"3092","2019-04-15",7
"3093","2019-04-16",6.6
"3094","2019-04-17",6.4
"3095","2019-04-18",6.6
"3096","2019-04-22",7
"3097","2019-04-23",6.7
"3098","2019-04-24",6.9
"3099","2019-04-25",6.5
"3100","2019-04-26",6.3
"3101","2019-04-29",6.8
"3102","2019-04-30",6.6
"3103","2019-05-01",6.6
"3104","2019-05-02",6.4
"3105","2019-05-03",6.4
"3106","2019-05-06",6.3
"3107","2019-05-07",6.3
"3108","2019-05-08",6
"3109","2019-05-09",5.8
"3110","2019-05-10",5.9
"3111","2019-05-13",5.7
"3112","2019-05-14",5.3
"3113","2019-05-15",5.3
"3114","2019-05-16",5.4
"3115","2019-05-17",5.2
"3116","2019-05-20",5.1
"3117","2019-05-21",5
"3118","2019-05-22",5.1
"3119","2019-05-23",4.8
"3120","2019-05-24",4.8
"3121","2019-05-28",4.8
"3122","2019-05-29",4.7
"3123","2019-05-30",4
"3124","2019-05-31",3.9
"3125","2019-06-03",3.9
"3126","2019-06-04",3.8
"3127","2019-06-05",4.1
"3128","2019-06-06",4
"3129","2019-06-07",4.1
"3130","2019-06-10",4.1
"3131","2019-06-11",4.4
"3132","2019-06-12",4.2
"3133","2019-06-13",4.3
"3134","2019-06-14",4.1
"3135","2019-06-17",4.1
"3136","2019-06-18",4.3
"3137","2019-06-19",4.3
"3138","2019-06-20",4.2
"3139","2019-06-21",4.2
"3140","2019-06-24",4.2
"3141","2019-06-25",4.1
"3142","2019-06-26",4.1
"3143","2019-06-27",4.3
"3144","2019-06-28",4.2
"3145","2019-07-01",4.2
"3146","2019-07-02",4.2
"3147","2019-07-03",4.2
"3148","2019-07-05",4.2
"3149","2019-07-08",4
"3150","2019-07-09",4.1
"3151","2019-07-10",3.9
"3152","2019-07-11",3.8
"3153","2019-07-12",3.9
"3154","2019-07-15",3.9
"3155","2019-07-16",3.9
"3156","2019-07-17",3.7
"3157","2019-07-18",3.8
"3158","2019-07-19",3.8
"3159","2019-07-22",3.8
"3160","2019-07-23",3.8
"3161","2019-07-24",3.8
"3162","2019-07-25",3.7
"3163","2019-07-26",3.6
"3164","2019-07-29",3.8
"3165","2019-07-30",3.7
"3166","2019-07-31",3.7
"3167","2019-08-01",3.4
"3168","2019-08-02",3.4
"3169","2019-08-05",3.1
"3170","2019-08-06",3.1
"3171","2019-08-07",3
"3172","2019-08-08",3
"3173","2019-08-09",3
"3174","2019-08-12",3.1
"3175","2019-08-13",3.3
"3176","2019-08-14",3.3
"3177","2019-08-15",3.2
"3178","2019-08-16",3.3
"3179","2019-08-19",3.2
"3180","2019-08-20",3.2
"3181","2019-08-21",3.2
"3182","2019-08-22",3.4
"3183","2019-08-23",3.2
"3184","2019-08-26",4.8
"3185","2019-08-27",3.7
"3186","2019-08-28",3.9
"3187","2019-08-29",4
