"","date","LCAHU"
"1000","2020-05-15",10.02
"1001","2020-05-18",10
"1002","2020-05-19",10
"1003","2020-05-20",10.05
"1004","2020-05-21",10.05
"1005","2020-05-22",10.01
"1006","2020-05-26",10.05
"1007","2020-05-27",10.05
"1008","2020-05-28",10.05
"1009","2020-05-29",10.05
"1010","2020-06-01",10.05
"1011","2020-06-02",10.05
"1012","2020-06-03",10.1
"1013","2020-06-04",10.1
"1014","2020-06-05",10.1
"1015","2020-06-08",10.1003
"1016","2020-06-09",10.11
"1017","2020-06-10",10.1712
"1018","2020-06-11",10.16
"1019","2020-06-12",10.125
"1020","2020-06-15",10.25
"1021","2020-06-16",10.24
"1022","2020-06-17",10.25
"1023","2020-06-18",10.3487
"1024","2020-06-19",10.35
"1025","2020-06-22",10.5
"1026","2020-06-23",10.5
"1027","2020-06-24",10.452
"1028","2020-06-25",10.452
"1029","2020-06-26",10.3272
"1030","2020-06-29",15.06
"1031","2020-06-30",17.26
"1032","2020-07-01",16.15
"1033","2020-07-02",15.65
"1034","2020-07-06",15.1
"1035","2020-07-07",13.5865
"1036","2020-07-08",13.5
"1037","2020-07-09",15
"1038","2020-07-10",14.49
"1039","2020-07-13",13.93
"1040","2020-07-14",13.6
"1041","2020-07-15",13.85
"1042","2020-07-16",13.92
"1043","2020-07-17",15.15
"1044","2020-07-20",15.55
"1045","2020-07-21",16
"1046","2020-07-22",15.21
"1047","2020-07-23",14.1
"1048","2020-07-24",14.0087
"1049","2020-07-27",13.36
"1050","2020-07-28",13.72
"1051","2020-07-29",13.4
"1052","2020-07-30",13.37
"1053","2020-07-31",13.8
"1054","2020-08-03",12.7051
"1055","2020-08-04",12.6
"1056","2020-08-05",12.61
"1057","2020-08-06",12.51
"1058","2020-08-07",13.3
"1059","2020-08-10",14.0824
"1060","2020-08-11",13.3
"1061","2020-08-12",13.4
"1062","2020-08-13",14.25
"1063","2020-08-14",14
"1064","2020-08-17",14.5
"1065","2020-08-18",15.49
"1066","2020-08-19",15.475
"1067","2020-08-20",16.049999
"1068","2020-08-21",16.15
"1069","2020-08-24",17.5
"1070","2020-08-25",18
"1071","2020-08-26",17.799999
"1072","2020-08-27",16.51
"1073","2020-08-28",17.025
"1074","2020-08-31",16.9
"1075","2020-09-01",17.190001
"1076","2020-09-02",18.299999
"1077","2020-09-03",18.9993
"1078","2020-09-04",18.099001
"1079","2020-09-08",19.01
"1080","2020-09-09",20.25
"1081","2020-09-10",20
"1082","2020-09-11",19.77
"1083","2020-09-14",19.83
"1084","2020-09-15",20.98
"1085","2020-09-16",20.370001
"1086","2020-09-17",18.860001
"1087","2020-09-18",NA
"1088","2020-09-21",19.9
"1089","2020-09-22",18.865999
"1090","2020-09-23",16.200001
"1091","2020-09-24",15.62
"1092","2020-09-25",16.43
"1093","2020-09-28",16.143
"1094","2020-09-29",15.6875
"1095","2020-09-30",16.049999
"1096","2020-10-01",16
"1097","2020-10-02",15.9
"1098","2020-10-05",17
"1099","2020-10-06",14.85
"1100","2020-10-07",15.16
"1101","2020-10-08",15.75
"1102","2020-10-09",15.35
"1103","2020-10-12",14.7
"1104","2020-10-13",14.5
"1105","2020-10-14",14.8
"1106","2020-10-15",15.5
"1107","2020-10-16",15.76
"1108","2020-10-19",15.76
"1109","2020-10-20",14.8
"1110","2020-10-21",14.1
"1111","2020-10-22",14.05
"1112","2020-10-23",13.3
"1113","2020-10-26",13
"1114","2020-10-27",13.1
"1115","2020-10-28",13.0499
"1116","2020-10-29",13.25
"1117","2020-10-30",13.35
"1118","2020-11-02",13.35
"1119","2020-11-03",13.79
"1120","2020-11-04",13.98
"1121","2020-11-05",14.1993
"1122","2020-11-06",14.1993
"1123","2020-11-09",14.1993
"1124","2020-11-10",14.1993
"1125","2020-11-11",14.15
"1126","2020-11-12",14.15
"1127","2020-11-13",14.15
"1128","2020-11-16",15.5
"1129","2020-11-17",16
"1130","2020-11-18",16.5
"1131","2020-11-19",16.35
"1132","2020-11-20",15.95
"1133","2020-11-23",15.94
"1134","2020-11-24",17.910299
"1135","2020-11-25",19.780001
"1136","2020-11-27",21.888
