"","date","SGEN"
"1903","2014-07-24",34.689999
"1904","2014-07-25",34.889999
"1905","2014-07-28",34.400002
"1906","2014-07-29",35.16
"1907","2014-07-30",35.889999
"1908","2014-07-31",35.200001
"1909","2014-08-01",36.900002
"1910","2014-08-04",36.740002
"1911","2014-08-05",38.099998
"1912","2014-08-06",38.75
"1913","2014-08-07",38.75
"1914","2014-08-08",39.16
"1915","2014-08-11",39.849998
"1916","2014-08-12",40.66
"1917","2014-08-13",41.599998
"1918","2014-08-14",42.57
"1919","2014-08-15",42.23
"1920","2014-08-18",43.049999
"1921","2014-08-19",43.259998
"1922","2014-08-20",42.990002
"1923","2014-08-21",42.5
"1924","2014-08-22",42.860001
"1925","2014-08-25",43.490002
"1926","2014-08-26",44.09
"1927","2014-08-27",44.139999
"1928","2014-08-28",43.57
"1929","2014-08-29",44.009998
"1930","2014-09-02",42.619999
"1931","2014-09-03",42.830002
"1932","2014-09-04",41.84
"1933","2014-09-05",41.099998
"1934","2014-09-08",41.490002
"1935","2014-09-09",40.119999
"1936","2014-09-10",41.98
"1937","2014-09-11",40.900002
"1938","2014-09-12",41.389999
"1939","2014-09-15",40.82
"1940","2014-09-16",41.509998
"1941","2014-09-17",41.380001
"1942","2014-09-18",41.150002
"1943","2014-09-19",40.599998
"1944","2014-09-22",40.029999
"1945","2014-09-23",40.110001
"1946","2014-09-24",41.73
"1947","2014-09-25",40.93
"1948","2014-09-26",41.369999
"1949","2014-09-29",38.389999
"1950","2014-09-30",37.18
"1951","2014-10-01",36.919998
"1952","2014-10-02",35.810001
"1953","2014-10-03",35.77
"1954","2014-10-06",34.639999
"1955","2014-10-07",33.77
"1956","2014-10-08",34.310001
"1957","2014-10-09",33.23
"1958","2014-10-10",32
"1959","2014-10-13",31.51
"1960","2014-10-14",31.959999
"1961","2014-10-15",33.330002
"1962","2014-10-16",34.73
"1963","2014-10-17",34.650002
"1964","2014-10-20",35.25
"1965","2014-10-21",35.310001
"1966","2014-10-22",34.830002
"1967","2014-10-23",35.599998
"1968","2014-10-24",35.950001
"1969","2014-10-27",35.389999
"1970","2014-10-28",36.369999
"1971","2014-10-29",35.27
"1972","2014-10-30",35.25
"1973","2014-10-31",36.669998
"1974","2014-11-03",37.25
"1975","2014-11-04",36.57
"1976","2014-11-05",35.720001
"1977","2014-11-06",34.849998
"1978","2014-11-07",36.049999
"1979","2014-11-10",36.900002
"1980","2014-11-11",36.91
"1981","2014-11-12",37.799999
"1982","2014-11-13",36.889999
"1983","2014-11-14",35.360001
"1984","2014-11-17",35.849998
"1985","2014-11-18",37.799999
"1986","2014-11-19",36.240002
"1987","2014-11-20",36.599998
"1988","2014-11-21",36.849998
"1989","2014-11-24",37.349998
"1990","2014-11-25",36.650002
"1991","2014-11-26",36.790001
"1992","2014-11-28",36.439999
"1993","2014-12-01",35.950001
"1994","2014-12-02",37.360001
"1995","2014-12-03",37.41
"1996","2014-12-04",36.5
"1997","2014-12-05",36.099998
"1998","2014-12-08",33.529999
"1999","2014-12-09",35.360001
"2000","2014-12-10",34.310001
"2001","2014-12-11",33.740002
"2002","2014-12-12",32.25
"2003","2014-12-15",31.41
"2004","2014-12-16",31.860001
"2005","2014-12-17",32.139999
"2006","2014-12-18",33.040001
"2007","2014-12-19",32.889999
"2008","2014-12-22",32.650002
"2009","2014-12-23",31.24
"2010","2014-12-24",31.1
"2011","2014-12-26",32
"2012","2014-12-29",32.700001
"2013","2014-12-30",32.279999
"2014","2014-12-31",32.130001
"2015","2015-01-02",32.540001
"2016","2015-01-05",33.049999
"2017","2015-01-06",31.450001
"2018","2015-01-07",32.150002
"2019","2015-01-08",31.74
"2020","2015-01-09",30.549999
"2021","2015-01-12",32.029999
"2022","2015-01-13",31.610001
"2023","2015-01-14",31.84
"2024","2015-01-15",30.540001
"2025","2015-01-16",31.370001
"2026","2015-01-20",31.719999
"2027","2015-01-21",31.48
"2028","2015-01-22",32.32
"2029","2015-01-23",32.299999
"2030","2015-01-26",33.02
"2031","2015-01-27",33.200001
"2032","2015-01-28",31.74
"2033","2015-01-29",31.5
"2034","2015-01-30",31.16
"2035","2015-02-02",31.040001
"2036","2015-02-03",31.370001
"2037","2015-02-04",31.200001
"2038","2015-02-05",32.57
"2039","2015-02-06",32.549999
"2040","2015-02-09",33.049999
"2041","2015-02-10",32.450001
"2042","2015-02-11",31.040001
"2043","2015-02-12",31.209999
"2044","2015-02-13",31.57
"2045","2015-02-17",32.509998
"2046","2015-02-18",34.139999
"2047","2015-02-19",34.830002
"2048","2015-02-20",34.959999
"2049","2015-02-23",34.369999
"2050","2015-02-24",33.759998
"2051","2015-02-25",36.630001
"2052","2015-02-26",36.43
"2053","2015-02-27",36.25
"2054","2015-03-02",36
"2055","2015-03-03",35.150002
"2056","2015-03-04",35.119999
"2057","2015-03-05",35.599998
"2058","2015-03-06",35.32
"2059","2015-03-09",34.93
"2060","2015-03-10",37.16
"2061","2015-03-11",36.41
"2062","2015-03-12",38.110001
"2063","2015-03-13",38.310001
"2064","2015-03-16",39.130001
"2065","2015-03-17",38.900002
"2066","2015-03-18",38.889999
"2067","2015-03-19",39.689999
"2068","2015-03-20",38.860001
"2069","2015-03-23",37.66
"2070","2015-03-24",37.689999
"2071","2015-03-25",35.189999
"2072","2015-03-26",35.720001
"2073","2015-03-27",36.220001
"2074","2015-03-30",36.099998
"2075","2015-03-31",35.349998
"2076","2015-04-01",35.049999
"2077","2015-04-02",35.380001
"2078","2015-04-06",35.509998
"2079","2015-04-07",36.009998
"2080","2015-04-08",35.84
"2081","2015-04-09",36.209999
"2082","2015-04-10",37.09
"2083","2015-04-13",37.900002
"2084","2015-04-14",37.490002
"2085","2015-04-15",36.610001
"2086","2015-04-16",36.57
"2087","2015-04-17",36.130001
"2088","2015-04-20",36.810001
"2089","2015-04-21",37.240002
"2090","2015-04-22",36.919998
"2091","2015-04-23",37.5
"2092","2015-04-24",37.139999
"2093","2015-04-27",35.470001
"2094","2015-04-28",34.779999
"2095","2015-04-29",35.07
"2096","2015-04-30",34.34
"2097","2015-05-01",34.029999
"2098","2015-05-04",34.200001
"2099","2015-05-05",35
"2100","2015-05-06",37.27
"2101","2015-05-07",38.040001
"2102","2015-05-08",41.130001
"2103","2015-05-11",39.75
"2104","2015-05-12",40.130001
"2105","2015-05-13",39.790001
"2106","2015-05-14",40.240002
"2107","2015-05-15",39.939999
"2108","2015-05-18",40.5
"2109","2015-05-19",41.23
"2110","2015-05-20",42.990002
"2111","2015-05-21",43.759998
"2112","2015-05-22",43.23
"2113","2015-05-26",42.810001
"2114","2015-05-27",42.5
"2115","2015-05-28",43.16
"2116","2015-05-29",43.09
"2117","2015-06-01",43.389999
"2118","2015-06-02",45.52
"2119","2015-06-03",45.790001
"2120","2015-06-04",45.669998
"2121","2015-06-05",46.869999
"2122","2015-06-08",47.799999
"2123","2015-06-09",46.41
"2124","2015-06-10",46.450001
"2125","2015-06-11",46.950001
"2126","2015-06-12",46.91
"2127","2015-06-15",46.77
"2128","2015-06-16",46.619999
"2129","2015-06-17",46.849998
"2130","2015-06-18",48.360001
"2131","2015-06-19",48.290001
"2132","2015-06-22",49.189999
"2133","2015-06-23",49.630001
"2134","2015-06-24",48.02
"2135","2015-06-25",47.689999
"2136","2015-06-26",47.450001
"2137","2015-06-29",46.869999
"2138","2015-06-30",48.400002
"2139","2015-07-01",47.82
"2140","2015-07-02",47.650002
"2141","2015-07-06",47.5
"2142","2015-07-07",46.48
"2143","2015-07-08",46.07
"2144","2015-07-09",46.52
"2145","2015-07-10",47.09
"2146","2015-07-13",47.470001
"2147","2015-07-14",48.650002
"2148","2015-07-15",49.459999
"2149","2015-07-16",49.419998
"2150","2015-07-17",51.610001
"2151","2015-07-20",50.689999
"2152","2015-07-21",51.130001
"2153","2015-07-22",51.02
"2154","2015-07-23",50.810001
"2155","2015-07-24",48.43
"2156","2015-07-27",48.060001
"2157","2015-07-28",48.93
"2158","2015-07-29",47.5
"2159","2015-07-30",47.34
"2160","2015-07-31",47.869999
"2161","2015-08-03",46.580002
"2162","2015-08-04",46.84
"2163","2015-08-05",46.830002
"2164","2015-08-06",44.98
"2165","2015-08-07",44.650002
"2166","2015-08-10",45.700001
"2167","2015-08-11",45.009998
"2168","2015-08-12",44.790001
"2169","2015-08-13",45.119999
"2170","2015-08-14",44
"2171","2015-08-17",46.450001
"2172","2015-08-18",45.509998
"2173","2015-08-19",44.759998
"2174","2015-08-20",42.810001
"2175","2015-08-21",41.169998
"2176","2015-08-24",38.740002
"2177","2015-08-25",39.150002
"2178","2015-08-26",40.259998
"2179","2015-08-27",41.240002
"2180","2015-08-28",42.25
"2181","2015-08-31",40.27
"2182","2015-09-01",39.32
"2183","2015-09-02",40.23
"2184","2015-09-03",39.290001
"2185","2015-09-04",40.200001
"2186","2015-09-08",42.119999
"2187","2015-09-09",41.290001
"2188","2015-09-10",41.580002
"2189","2015-09-11",45.009998
"2190","2015-09-14",46.790001
"2191","2015-09-15",48.75
"2192","2015-09-16",47.959999
"2193","2015-09-17",48.68
"2194","2015-09-18",47.360001
"2195","2015-09-21",44.619999
"2196","2015-09-22",44.66
"2197","2015-09-23",43.889999
"2198","2015-09-24",42.98
"2199","2015-09-25",39.34
"2200","2015-09-28",37.279999
"2201","2015-09-29",37.040001
"2202","2015-09-30",38.560001
"2203","2015-10-01",38.060001
"2204","2015-10-02",40.32
"2205","2015-10-05",40.290001
"2206","2015-10-06",38.59
"2207","2015-10-07",39.5
"2208","2015-10-08",38.509998
"2209","2015-10-09",39.380001
"2210","2015-10-12",38.759998
"2211","2015-10-13",37.16
"2212","2015-10-14",37.580002
"2213","2015-10-15",40.439999
"2214","2015-10-16",39.73
"2215","2015-10-19",38.990002
"2216","2015-10-20",38.060001
"2217","2015-10-21",38.700001
"2218","2015-10-22",39.759998
"2219","2015-10-23",40.419998
"2220","2015-10-26",41.459999
"2221","2015-10-27",42.939999
"2222","2015-10-28",42.990002
"2223","2015-10-29",42.139999
"2224","2015-10-30",41.490002
"2225","2015-11-02",42.759998
"2226","2015-11-03",43.009998
"2227","2015-11-04",44.279999
"2228","2015-11-05",43.59
"2229","2015-11-06",43.02
"2230","2015-11-09",44.889999
"2231","2015-11-10",45.52
"2232","2015-11-11",43.75
"2233","2015-11-12",42.349998
"2234","2015-11-13",42.810001
"2235","2015-11-16",43.77
"2236","2015-11-17",45.279999
"2237","2015-11-18",44.970001
"2238","2015-11-19",43.98
"2239","2015-11-20",44.119999
"2240","2015-11-23",42.73
"2241","2015-11-24",41.130001
"2242","2015-11-25",42.209999
"2243","2015-11-27",43.169998
"2244","2015-11-30",41.98
"2245","2015-12-01",41.549999
"2246","2015-12-02",41.02
"2247","2015-12-03",39.110001
"2248","2015-12-04",40.07
"2249","2015-12-07",38.900002
"2250","2015-12-08",40.299999
"2251","2015-12-09",40.299999
"2252","2015-12-10",41.139999
"2253","2015-12-11",40.57
"2254","2015-12-14",38.959999
"2255","2015-12-15",40.169998
"2256","2015-12-16",42.150002
"2257","2015-12-17",41.43
"2258","2015-12-18",41.669998
"2259","2015-12-21",42.110001
"2260","2015-12-22",42.509998
"2261","2015-12-23",43.93
"2262","2015-12-24",43.650002
"2263","2015-12-28",44.369999
"2264","2015-12-29",45.310001
"2265","2015-12-30",45.18
"2266","2015-12-31",44.880001
"2267","2016-01-04",41.919998
"2268","2016-01-05",42.540001
"2269","2016-01-06",40.330002
"2270","2016-01-07",37.889999
"2271","2016-01-08",37.360001
"2272","2016-01-11",36
"2273","2016-01-12",37.93
"2274","2016-01-13",36.360001
"2275","2016-01-14",37.18
"2276","2016-01-15",36.02
"2277","2016-01-19",35.389999
"2278","2016-01-20",37.349998
"2279","2016-01-21",36.080002
"2280","2016-01-22",37.610001
"2281","2016-01-25",37.650002
"2282","2016-01-26",37.220001
"2283","2016-01-27",35.720001
"2284","2016-01-28",33.669998
"2285","2016-01-29",32.98
"2286","2016-02-01",32.830002
"2287","2016-02-02",31.67
"2288","2016-02-03",32.310001
"2289","2016-02-04",32.880001
"2290","2016-02-05",31.85
"2291","2016-02-08",29.35
"2292","2016-02-09",29.040001
"2293","2016-02-10",26.870001
"2294","2016-02-11",27.040001
"2295","2016-02-12",28.639999
"2296","2016-02-16",30.620001
"2297","2016-02-17",31.610001
"2298","2016-02-18",29.84
"2299","2016-02-19",30.43
"2300","2016-02-22",30.52
"2301","2016-02-23",29.51
"2302","2016-02-24",29.879999
"2303","2016-02-25",30.1
"2304","2016-02-26",31.01
"2305","2016-02-29",30.190001
"2306","2016-03-01",31.950001
"2307","2016-03-02",32.459999
"2308","2016-03-03",31.57
"2309","2016-03-04",32.529999
"2310","2016-03-07",34.080002
"2311","2016-03-08",32.139999
"2312","2016-03-09",32.529999
"2313","2016-03-10",32.48
"2314","2016-03-11",33.360001
"2315","2016-03-14",33.799999
"2316","2016-03-15",31.75
"2317","2016-03-16",32.52
"2318","2016-03-17",32.990002
"2319","2016-03-18",33.919998
"2320","2016-03-21",34.529999
"2321","2016-03-22",36.77
"2322","2016-03-23",34.59
"2323","2016-03-24",34.68
"2324","2016-03-28",33.639999
"2325","2016-03-29",34.279999
"2326","2016-03-30",33.639999
"2327","2016-03-31",35.09
"2328","2016-04-01",36.150002
"2329","2016-04-04",36.220001
"2330","2016-04-05",36.220001
"2331","2016-04-06",37.93
"2332","2016-04-07",36.709999
"2333","2016-04-08",35.990002
"2334","2016-04-11",35.650002
"2335","2016-04-12",36.049999
"2336","2016-04-13",37.439999
"2337","2016-04-14",38.27
"2338","2016-04-15",38.290001
"2339","2016-04-18",38.990002
"2340","2016-04-19",38.549999
"2341","2016-04-20",38.599998
"2342","2016-04-21",39.330002
"2343","2016-04-22",39.48
"2344","2016-04-25",39.509998
"2345","2016-04-26",39.080002
"2346","2016-04-27",38.07
"2347","2016-04-28",37.290001
"2348","2016-04-29",35.48
"2349","2016-05-02",36.369999
"2350","2016-05-03",34.990002
"2351","2016-05-04",33.099998
"2352","2016-05-05",33.220001
"2353","2016-05-06",33.610001
"2354","2016-05-09",34.200001
"2355","2016-05-10",33.900002
"2356","2016-05-11",33.700001
"2357","2016-05-12",32.950001
"2358","2016-05-13",32.950001
"2359","2016-05-16",34.23
"2360","2016-05-17",35.849998
"2361","2016-05-18",38.02
"2362","2016-05-19",37.91
"2363","2016-05-20",38.82
"2364","2016-05-23",39.419998
"2365","2016-05-24",39.970001
"2366","2016-05-25",40.27
"2367","2016-05-26",39.59
"2368","2016-05-27",40.240002
"2369","2016-05-31",40.43
"2370","2016-06-01",40.830002
"2371","2016-06-02",43.779999
"2372","2016-06-03",43.200001
"2373","2016-06-06",43.580002
"2374","2016-06-07",42.43
"2375","2016-06-08",42.389999
"2376","2016-06-09",41.009998
"2377","2016-06-10",40.380001
"2378","2016-06-13",39.310001
"2379","2016-06-14",38.889999
"2380","2016-06-15",38.959999
"2381","2016-06-16",38.889999
"2382","2016-06-17",37.630001
"2383","2016-06-20",39.080002
"2384","2016-06-21",38.380001
"2385","2016-06-22",39.110001
"2386","2016-06-23",40.07
"2387","2016-06-24",37.59
"2388","2016-06-27",36.369999
"2389","2016-06-28",38.77
"2390","2016-06-29",40.360001
"2391","2016-06-30",40.41
"2392","2016-07-01",41.310001
"2393","2016-07-05",40.150002
"2394","2016-07-06",40.73
"2395","2016-07-07",40.939999
"2396","2016-07-08",41.450001
"2397","2016-07-11",42.369999
"2398","2016-07-12",42.540001
"2399","2016-07-13",41.32
"2400","2016-07-14",42.009998
"2401","2016-07-15",42.959999
"2402","2016-07-18",42.290001
"2403","2016-07-19",41.549999
"2404","2016-07-20",43.400002
"2405","2016-07-21",44.400002
"2406","2016-07-22",43.990002
"2407","2016-07-25",44.490002
"2408","2016-07-26",43.77
"2409","2016-07-27",47.98
"2410","2016-07-28",47.369999
"2411","2016-07-29",48.060001
"2412","2016-08-01",49.220001
"2413","2016-08-02",48.52
"2414","2016-08-03",49.009998
"2415","2016-08-04",48.029999
"2416","2016-08-05",47.939999
"2417","2016-08-08",46.709999
"2418","2016-08-09",46.43
"2419","2016-08-10",45.759998
"2420","2016-08-11",46.5
"2421","2016-08-12",46.860001
"2422","2016-08-15",47.150002
"2423","2016-08-16",45.77
"2424","2016-08-17",45.57
"2425","2016-08-18",45.919998
"2426","2016-08-19",45.380001
"2427","2016-08-22",47.060001
"2428","2016-08-23",47.790001
"2429","2016-08-24",45.119999
"2430","2016-08-25",43.98
"2431","2016-08-26",45.299999
"2432","2016-08-29",45.360001
"2433","2016-08-30",45.32
"2434","2016-08-31",44.549999
"2435","2016-09-01",44.900002
"2436","2016-09-02",44.779999
"2437","2016-09-06",46.16
"2438","2016-09-07",49.240002
"2439","2016-09-08",50.5
"2440","2016-09-09",50.23
"2441","2016-09-12",51.779999
"2442","2016-09-13",51.700001
"2443","2016-09-14",54.060001
"2444","2016-09-15",53.59
"2445","2016-09-16",53.650002
"2446","2016-09-19",54.080002
"2447","2016-09-20",54.790001
"2448","2016-09-21",56.099998
"2449","2016-09-22",56.189999
"2450","2016-09-23",55.830002
"2451","2016-09-26",55.709999
"2452","2016-09-27",56.57
"2453","2016-09-28",55.330002
"2454","2016-09-29",53.290001
"2455","2016-09-30",54.009998
"2456","2016-10-03",54.25
"2457","2016-10-04",54.540001
"2458","2016-10-05",55.509998
"2459","2016-10-06",54.330002
"2460","2016-10-07",55.18
"2461","2016-10-10",57.25
"2462","2016-10-11",55.990002
"2463","2016-10-12",53.09
"2464","2016-10-13",52.290001
"2465","2016-10-14",50.310001
"2466","2016-10-17",50.139999
"2467","2016-10-18",50.73
"2468","2016-10-19",51.279999
"2469","2016-10-20",51.599998
"2470","2016-10-21",50.830002
"2471","2016-10-24",50.360001
"2472","2016-10-25",50.380001
"2473","2016-10-26",50.330002
"2474","2016-10-27",49.93
"2475","2016-10-28",50.849998
"2476","2016-10-31",51.700001
"2477","2016-11-01",55.740002
"2478","2016-11-02",56.330002
"2479","2016-11-03",57
"2480","2016-11-04",56.240002
"2481","2016-11-07",59.73
"2482","2016-11-08",59.419998
"2483","2016-11-09",69.169998
"2484","2016-11-10",67.940002
"2485","2016-11-11",68.089996
"2486","2016-11-14",69.559998
"2487","2016-11-15",72.160004
"2488","2016-11-16",70.809998
"2489","2016-11-17",73.709999
"2490","2016-11-18",70.690002
"2491","2016-11-21",72.129997
"2492","2016-11-22",69.220001
"2493","2016-11-23",70.480003
"2494","2016-11-25",71.849998
"2495","2016-11-28",66.989998
"2496","2016-11-29",66.379997
"2497","2016-11-30",64.809998
"2498","2016-12-01",66.709999
"2499","2016-12-02",66.699997
"2500","2016-12-05",66.260002
"2501","2016-12-06",66.639999
"2502","2016-12-07",65.089996
"2503","2016-12-08",66.93
"2504","2016-12-09",64.870003
"2505","2016-12-12",63.82
"2506","2016-12-13",63.150002
"2507","2016-12-14",62.900002
"2508","2016-12-15",63.73
"2509","2016-12-16",62.610001
"2510","2016-12-19",61.330002
"2511","2016-12-20",62.07
"2512","2016-12-21",61.380001
"2513","2016-12-22",60.66
"2514","2016-12-23",61.860001
"2515","2016-12-27",52.360001
"2516","2016-12-28",53.080002
"2517","2016-12-29",53.389999
"2518","2016-12-30",52.77
"2519","2017-01-03",53
"2520","2017-01-04",55.209999
"2521","2017-01-05",54.869999
"2522","2017-01-06",57.549999
"2523","2017-01-09",58.810001
"2524","2017-01-10",59.009998
"2525","2017-01-11",55.799999
"2526","2017-01-12",58.860001
"2527","2017-01-13",59.119999
"2528","2017-01-17",57.720001
"2529","2017-01-18",59.040001
"2530","2017-01-19",59.27
"2531","2017-01-20",58.790001
"2532","2017-01-23",58.52
"2533","2017-01-24",58.060001
"2534","2017-01-25",58.439999
"2535","2017-01-26",58.049999
"2536","2017-01-27",58.490002
"2537","2017-01-30",57.23
"2538","2017-01-31",60.240002
"2539","2017-02-01",59.689999
"2540","2017-02-02",59.990002
"2541","2017-02-03",61.110001
"2542","2017-02-06",61.540001
"2543","2017-02-07",60.790001
"2544","2017-02-08",61.509998
"2545","2017-02-09",62.810001
"2546","2017-02-10",60.16
"2547","2017-02-13",61.59
"2548","2017-02-14",62.880001
"2549","2017-02-15",65.230003
"2550","2017-02-16",65.300003
"2551","2017-02-17",65.5
"2552","2017-02-21",65.68
"2553","2017-02-22",64.580002
"2554","2017-02-23",63.07
"2555","2017-02-24",62.73
"2556","2017-02-27",65.919998
"2557","2017-02-28",65.650002
"2558","2017-03-01",68.910004
"2559","2017-03-02",67.779999
"2560","2017-03-03",68.910004
"2561","2017-03-06",67.970001
"2562","2017-03-07",67.120003
"2563","2017-03-08",67.43
"2564","2017-03-09",67.099998
"2565","2017-03-10",67.959999
"2566","2017-03-13",68.389999
"2567","2017-03-14",67.160004
"2568","2017-03-15",67.279999
"2569","2017-03-16",66.739998
"2570","2017-03-17",66.720001
"2571","2017-03-20",68.019997
"2572","2017-03-21",61.950001
"2573","2017-03-22",63.029999
"2574","2017-03-23",63.220001
"2575","2017-03-24",63.689999
"2576","2017-03-27",64.389999
"2577","2017-03-28",64.470001
"2578","2017-03-29",63.57
"2579","2017-03-30",63.060001
"2580","2017-03-31",62.860001
"2581","2017-04-03",62.84
"2582","2017-04-04",63.189999
"2583","2017-04-05",61.889999
"2584","2017-04-06",63.540001
"2585","2017-04-07",63.959999
"2586","2017-04-10",63.43
"2587","2017-04-11",63.439999
"2588","2017-04-12",64.300003
"2589","2017-04-13",66.010002
"2590","2017-04-17",66.550003
"2591","2017-04-18",66.650002
"2592","2017-04-19",66.57
"2593","2017-04-20",67.040001
"2594","2017-04-21",65.339996
"2595","2017-04-24",65.529999
"2596","2017-04-25",66.800003
"2597","2017-04-26",66.93
"2598","2017-04-27",68.260002
"2599","2017-04-28",68.300003
"2600","2017-05-01",68.129997
"2601","2017-05-02",64.18
"2602","2017-05-03",62.59
"2603","2017-05-04",63.740002
"2604","2017-05-05",61.82
"2605","2017-05-08",60.32
"2606","2017-05-09",61.740002
"2607","2017-05-10",62.52
"2608","2017-05-11",62.09
"2609","2017-05-12",63.110001
"2610","2017-05-15",62.830002
"2611","2017-05-16",63.41
"2612","2017-05-17",62.720001
"2613","2017-05-18",66.709999
"2614","2017-05-19",66.599998
"2615","2017-05-22",66.510002
"2616","2017-05-23",66.669998
"2617","2017-05-24",67.449997
"2618","2017-05-25",66.019997
"2619","2017-05-26",65.57
"2620","2017-05-30",63.32
"2621","2017-05-31",63.98
"2622","2017-06-01",63.5
"2623","2017-06-02",65.949997
"2624","2017-06-05",65.25
"2625","2017-06-06",64.839996
"2626","2017-06-07",64.209999
"2627","2017-06-08",64.709999
"2628","2017-06-09",64.809998
"2629","2017-06-12",63.259998
"2630","2017-06-13",62.939999
"2631","2017-06-14",63.939999
"2632","2017-06-15",64.019997
"2633","2017-06-16",64.519997
"2634","2017-06-19",61.880001
"2635","2017-06-20",61.810001
"2636","2017-06-21",63.470001
"2637","2017-06-22",63.25
"2638","2017-06-23",61.740002
"2639","2017-06-26",56.549999
"2640","2017-06-27",51.389999
"2641","2017-06-28",54.720001
"2642","2017-06-29",53.25
"2643","2017-06-30",51.740002
"2644","2017-07-03",52.209999
"2645","2017-07-05",52.529999
"2646","2017-07-06",51.150002
"2647","2017-07-07",51.369999
"2648","2017-07-10",51.279999
"2649","2017-07-11",51.779999
"2650","2017-07-12",53.740002
"2651","2017-07-13",54.09
"2652","2017-07-14",53.73
"2653","2017-07-17",53.73
"2654","2017-07-18",53.330002
"2655","2017-07-19",54
"2656","2017-07-20",54.139999
"2657","2017-07-21",54.389999
"2658","2017-07-24",55.02
"2659","2017-07-25",54.509998
"2660","2017-07-26",55.02
"2661","2017-07-27",52.970001
"2662","2017-07-28",51.18
"2663","2017-07-31",50.5
"2664","2017-08-01",49.220001
"2665","2017-08-02",48.5
"2666","2017-08-03",49.09
"2667","2017-08-04",49.16
"2668","2017-08-07",48.880001
"2669","2017-08-08",49.060001
"2670","2017-08-09",48.720001
"2671","2017-08-10",46.200001
"2672","2017-08-11",46.32
"2673","2017-08-14",45.919998
"2674","2017-08-15",46.830002
"2675","2017-08-16",47.169998
"2676","2017-08-17",46.369999
"2677","2017-08-18",46.299999
"2678","2017-08-21",46.200001
"2679","2017-08-22",47.5
"2680","2017-08-23",47.650002
"2681","2017-08-24",47.880001
"2682","2017-08-25",47.200001
"2683","2017-08-28",48.759998
"2684","2017-08-29",49.25
"2685","2017-08-30",49.779999
"2686","2017-08-31",52.529999
"2687","2017-09-01",52.549999
"2688","2017-09-05",51.880001
"2689","2017-09-06",51.900002
"2690","2017-09-07",54.189999
"2691","2017-09-08",52.990002
"2692","2017-09-11",53.639999
"2693","2017-09-12",53.150002
"2694","2017-09-13",53.400002
"2695","2017-09-14",53.139999
"2696","2017-09-15",53.790001
"2697","2017-09-18",52.889999
"2698","2017-09-19",51.790001
"2699","2017-09-20",52.84
"2700","2017-09-21",52.360001
"2701","2017-09-22",52.48
"2702","2017-09-25",52.970001
"2703","2017-09-26",52.57
"2704","2017-09-27",53.369999
"2705","2017-09-28",53.959999
"2706","2017-09-29",54.41
"2707","2017-10-02",58.720001
"2708","2017-10-03",57.939999
"2709","2017-10-04",58.240002
"2710","2017-10-05",58.34
"2711","2017-10-06",57.509998
"2712","2017-10-09",57.57
"2713","2017-10-10",57.720001
"2714","2017-10-11",61.470001
"2715","2017-10-12",61.77
"2716","2017-10-13",63
"2717","2017-10-16",62.889999
"2718","2017-10-17",64.080002
"2719","2017-10-18",63.68
"2720","2017-10-19",64.010002
"2721","2017-10-20",63.860001
"2722","2017-10-23",62.369999
"2723","2017-10-24",62.360001
"2724","2017-10-25",62
"2725","2017-10-26",61.189999
"2726","2017-10-27",62.73
"2727","2017-10-30",62.689999
"2728","2017-10-31",61.310001
"2729","2017-11-01",60.290001
"2730","2017-11-02",60.779999
"2731","2017-11-03",61.380001
"2732","2017-11-06",58.759998
"2733","2017-11-07",58.450001
"2734","2017-11-08",57.869999
"2735","2017-11-09",57.91
"2736","2017-11-10",57.959999
"2737","2017-11-13",57.119999
"2738","2017-11-14",57.200001
"2739","2017-11-15",57.599998
"2740","2017-11-16",59.290001
"2741","2017-11-17",59.790001
"2742","2017-11-20",58.700001
"2743","2017-11-21",59.049999
"2744","2017-11-22",59.130001
"2745","2017-11-24",58.939999
"2746","2017-11-27",58.630001
"2747","2017-11-28",58.689999
"2748","2017-11-29",59.139999
"2749","2017-11-30",60.93
"2750","2017-12-01",59.450001
"2751","2017-12-04",57.880001
"2752","2017-12-05",56.049999
"2753","2017-12-06",56.75
"2754","2017-12-07",57.27
"2755","2017-12-08",59.259998
"2756","2017-12-11",55.27
"2757","2017-12-12",54.610001
"2758","2017-12-13",55.709999
"2759","2017-12-14",51.82
"2760","2017-12-15",52.549999
"2761","2017-12-18",52.41
"2762","2017-12-19",52.57
"2763","2017-12-20",52.369999
"2764","2017-12-21",52.77
"2765","2017-12-22",53.43
"2766","2017-12-26",53.59
"2767","2017-12-27",54.68
"2768","2017-12-28",55.040001
"2769","2017-12-29",53.5
"2770","2018-01-02",56.130001
"2771","2018-01-03",56.610001
"2772","2018-01-04",55.529999
"2773","2018-01-05",55.009998
"2774","2018-01-08",54.68
"2775","2018-01-09",55.43
"2776","2018-01-10",53.380001
"2777","2018-01-11",51.779999
"2778","2018-01-12",52.360001
"2779","2018-01-16",50.950001
"2780","2018-01-17",52.560001
"2781","2018-01-18",53.450001
"2782","2018-01-19",53.48
"2783","2018-01-22",56.290001
"2784","2018-01-23",56.759998
"2785","2018-01-24",55.959999
"2786","2018-01-25",55.59
"2787","2018-01-26",56.080002
"2788","2018-01-29",56.599998
"2789","2018-01-30",55.209999
"2790","2018-01-31",52.299999
"2791","2018-02-01",56.150002
"2792","2018-02-02",55.900002
"2793","2018-02-05",53.27
