"","date","OSUR"
"1935","2014-09-09",7.8
"1936","2014-09-10",7.89
"1937","2014-09-11",7.85
"1938","2014-09-12",7.56
"1939","2014-09-15",7.35
"1940","2014-09-16",7.38
"1941","2014-09-17",7.41
"1942","2014-09-18",7.63
"1943","2014-09-19",7.73
"1944","2014-09-22",7.38
"1945","2014-09-23",7.23
"1946","2014-09-24",7.3
"1947","2014-09-25",7.21
"1948","2014-09-26",7.39
"1949","2014-09-29",7.42
"1950","2014-09-30",7.22
"1951","2014-10-01",7.04
"1952","2014-10-02",7.09
"1953","2014-10-03",7.41
"1954","2014-10-06",7.56
"1955","2014-10-07",7.66
"1956","2014-10-08",7.97
"1957","2014-10-09",7.79
"1958","2014-10-10",7.93
"1959","2014-10-13",8.18
"1960","2014-10-14",8.02
"1961","2014-10-15",8.34
"1962","2014-10-16",8.6
"1963","2014-10-17",8.34
"1964","2014-10-20",8.12
"1965","2014-10-21",8.46
"1966","2014-10-22",8.32
"1967","2014-10-23",8.55
"1968","2014-10-24",8.35
"1969","2014-10-27",8.38
"1970","2014-10-28",8.64
"1971","2014-10-29",8.7
"1972","2014-10-30",8.79
"1973","2014-10-31",8.95
"1974","2014-11-03",8.78
"1975","2014-11-04",8.76
"1976","2014-11-05",8.69
"1977","2014-11-06",9.01
"1978","2014-11-07",8.98
"1979","2014-11-10",9.17
"1980","2014-11-11",9.24
"1981","2014-11-12",9.18
"1982","2014-11-13",8.96
"1983","2014-11-14",8.77
"1984","2014-11-17",8.81
"1985","2014-11-18",8.89
"1986","2014-11-19",8.67
"1987","2014-11-20",8.71
"1988","2014-11-21",8.81
"1989","2014-11-24",9.54
"1990","2014-11-25",9.2
"1991","2014-11-26",9.23
"1992","2014-11-28",9.01
"1993","2014-12-01",8.95
"1994","2014-12-02",9.43
"1995","2014-12-03",9.78
"1996","2014-12-04",9.62
"1997","2014-12-05",9.89
"1998","2014-12-08",9.61
"1999","2014-12-09",9.94
"2000","2014-12-10",9.61
"2001","2014-12-11",9.74
"2002","2014-12-12",9.49
"2003","2014-12-15",9.1
"2004","2014-12-16",9.1
"2005","2014-12-17",9.7
"2006","2014-12-18",9.8
"2007","2014-12-19",10.53
"2008","2014-12-22",10.51
"2009","2014-12-23",10.01
"2010","2014-12-24",10.26
"2011","2014-12-26",10.28
"2012","2014-12-29",10.27
"2013","2014-12-30",10.17
"2014","2014-12-31",10.14
"2015","2015-01-02",9.95
"2016","2015-01-05",10.07
"2017","2015-01-06",9.78
"2018","2015-01-07",10.22
"2019","2015-01-08",10.47
"2020","2015-01-09",10.32
"2021","2015-01-12",10.37
"2022","2015-01-13",10.37
"2023","2015-01-14",10.52
"2024","2015-01-15",9.85
"2025","2015-01-16",10.13
"2026","2015-01-20",9.95
"2027","2015-01-21",9.42
"2028","2015-01-22",9.7
"2029","2015-01-23",9.87
"2030","2015-01-26",10.03
"2031","2015-01-27",9.9
"2032","2015-01-28",9.66
"2033","2015-01-29",9.77
"2034","2015-01-30",9.19
"2035","2015-02-02",9.28
"2036","2015-02-03",9.41
"2037","2015-02-04",9.29
"2038","2015-02-05",8.29
"2039","2015-02-06",8.12
"2040","2015-02-09",7.7
"2041","2015-02-10",7.85
"2042","2015-02-11",7.92
"2043","2015-02-12",8.07
"2044","2015-02-13",8.13
"2045","2015-02-17",7.87
"2046","2015-02-18",7.82
"2047","2015-02-19",7.59
"2048","2015-02-20",7.84
"2049","2015-02-23",7.78
"2050","2015-02-24",7.7
"2051","2015-02-25",7.62
"2052","2015-02-26",7.45
"2053","2015-02-27",7.16
"2054","2015-03-02",7.31
"2055","2015-03-03",7.18
"2056","2015-03-04",7.13
"2057","2015-03-05",7.11
"2058","2015-03-06",7.17
"2059","2015-03-09",7.3
"2060","2015-03-10",7.31
"2061","2015-03-11",7.36
"2062","2015-03-12",7.67
"2063","2015-03-13",7.35
"2064","2015-03-16",7.2
"2065","2015-03-17",7.16
"2066","2015-03-18",7.05
"2067","2015-03-19",7.22
"2068","2015-03-20",7.3
"2069","2015-03-23",6.84
"2070","2015-03-24",6.67
"2071","2015-03-25",6.29
"2072","2015-03-26",6.48
"2073","2015-03-27",6.19
"2074","2015-03-30",6.42
"2075","2015-03-31",6.54
"2076","2015-04-01",6.47
"2077","2015-04-02",6.56
"2078","2015-04-06",6.58
"2079","2015-04-07",6.64
"2080","2015-04-08",6.74
"2081","2015-04-09",6.79
"2082","2015-04-10",6.8
"2083","2015-04-13",6.81
"2084","2015-04-14",6.66
"2085","2015-04-15",6.74
"2086","2015-04-16",6.71
"2087","2015-04-17",6.52
"2088","2015-04-20",6.81
"2089","2015-04-21",6.78
"2090","2015-04-22",6.75
"2091","2015-04-23",6.8
"2092","2015-04-24",6.71
"2093","2015-04-27",6.63
"2094","2015-04-28",6.62
"2095","2015-04-29",6.56
"2096","2015-04-30",6.3
"2097","2015-05-01",6.38
"2098","2015-05-04",6.27
"2099","2015-05-05",6.08
"2100","2015-05-06",6.16
"2101","2015-05-07",5.33
"2102","2015-05-08",5.5
"2103","2015-05-11",5.41
"2104","2015-05-12",5.28
"2105","2015-05-13",5.26
"2106","2015-05-14",5.49
"2107","2015-05-15",5.98
"2108","2015-05-18",7.41
"2109","2015-05-19",6.44
"2110","2015-05-20",6.3
"2111","2015-05-21",6.42
"2112","2015-05-22",6.6
"2113","2015-05-26",6.76
"2114","2015-05-27",6.63
"2115","2015-05-28",6.31
"2116","2015-05-29",6.19
"2117","2015-06-01",6.18
"2118","2015-06-02",6.15
"2119","2015-06-03",6.05
"2120","2015-06-04",5.95
"2121","2015-06-05",5.8
"2122","2015-06-08",5.68
"2123","2015-06-09",5.62
"2124","2015-06-10",5.64
"2125","2015-06-11",5.8
"2126","2015-06-12",5.69
"2127","2015-06-15",5.68
"2128","2015-06-16",5.65
"2129","2015-06-17",5.75
"2130","2015-06-18",5.95
"2131","2015-06-19",6.01
"2132","2015-06-22",5.83
"2133","2015-06-23",5.83
"2134","2015-06-24",5.79
"2135","2015-06-25",5.64
"2136","2015-06-26",5.58
"2137","2015-06-29",5.41
"2138","2015-06-30",5.39
"2139","2015-07-01",5.37
"2140","2015-07-02",5.14
"2141","2015-07-06",4.92
"2142","2015-07-07",5.19
"2143","2015-07-08",5.04
"2144","2015-07-09",5.15
"2145","2015-07-10",5.15
"2146","2015-07-13",5.35
"2147","2015-07-14",5.33
"2148","2015-07-15",5.24
"2149","2015-07-16",5.32
"2150","2015-07-17",5.37
"2151","2015-07-20",5.3
"2152","2015-07-21",5.17
"2153","2015-07-22",5.2
"2154","2015-07-23",5.25
"2155","2015-07-24",5.04
"2156","2015-07-27",4.89
"2157","2015-07-28",5.24
"2158","2015-07-29",5.06
"2159","2015-07-30",5.06
"2160","2015-07-31",4.94
"2161","2015-08-03",4.96
"2162","2015-08-04",5
"2163","2015-08-05",5.02
"2164","2015-08-06",5.35
"2165","2015-08-07",5.16
"2166","2015-08-10",5.66
"2167","2015-08-11",5.54
"2168","2015-08-12",5.6
"2169","2015-08-13",5.47
"2170","2015-08-14",5.45
"2171","2015-08-17",5.72
"2172","2015-08-18",5.79
"2173","2015-08-19",5.78
"2174","2015-08-20",5.48
"2175","2015-08-21",5.41
"2176","2015-08-24",5.17
"2177","2015-08-25",5.07
"2178","2015-08-26",5.05
"2179","2015-08-27",5.25
"2180","2015-08-28",5.37
"2181","2015-08-31",5.4
"2182","2015-09-01",5.32
"2183","2015-09-02",5.39
"2184","2015-09-03",5.23
"2185","2015-09-04",5.15
"2186","2015-09-08",5.34
"2187","2015-09-09",5.18
"2188","2015-09-10",5.13
"2189","2015-09-11",5.13
"2190","2015-09-14",5
"2191","2015-09-15",5.16
"2192","2015-09-16",5.14
"2193","2015-09-17",5.27
"2194","2015-09-18",5.07
"2195","2015-09-21",5.18
"2196","2015-09-22",5.27
"2197","2015-09-23",5.15
"2198","2015-09-24",5.45
"2199","2015-09-25",5.04
"2200","2015-09-28",4.83
"2201","2015-09-29",4.69
"2202","2015-09-30",4.44
"2203","2015-10-01",4.64
"2204","2015-10-02",4.71
"2205","2015-10-05",4.71
"2206","2015-10-06",4.5
"2207","2015-10-07",4.59
"2208","2015-10-08",4.48
"2209","2015-10-09",4.54
"2210","2015-10-12",4.49
"2211","2015-10-13",4.49
"2212","2015-10-14",4.54
"2213","2015-10-15",4.73
"2214","2015-10-16",4.83
"2215","2015-10-19",4.91
"2216","2015-10-20",4.97
"2217","2015-10-21",4.81
"2218","2015-10-22",4.78
"2219","2015-10-23",4.91
"2220","2015-10-26",5.16
"2221","2015-10-27",4.95
"2222","2015-10-28",5.29
"2223","2015-10-29",5.05
"2224","2015-10-30",5.2
"2225","2015-11-02",5.25
"2226","2015-11-03",5.23
"2227","2015-11-04",5.3
"2228","2015-11-05",5.25
"2229","2015-11-06",5.92
"2230","2015-11-09",5.85
"2231","2015-11-10",6
"2232","2015-11-11",5.8
"2233","2015-11-12",5.68
"2234","2015-11-13",5.87
"2235","2015-11-16",5.86
"2236","2015-11-17",5.96
"2237","2015-11-18",6.09
"2238","2015-11-19",6.18
"2239","2015-11-20",6.08
"2240","2015-11-23",6.23
"2241","2015-11-24",6.09
"2242","2015-11-25",6.22
"2243","2015-11-27",6.25
"2244","2015-11-30",6.25
"2245","2015-12-01",6.26
"2246","2015-12-02",6.3
"2247","2015-12-03",6.21
"2248","2015-12-04",6.38
"2249","2015-12-07",6.25
"2250","2015-12-08",6.27
"2251","2015-12-09",6.25
"2252","2015-12-10",6.28
"2253","2015-12-11",6.19
"2254","2015-12-14",6.46
"2255","2015-12-15",6.73
"2256","2015-12-16",6.71
"2257","2015-12-17",6.87
"2258","2015-12-18",6.7
"2259","2015-12-21",6.71
"2260","2015-12-22",6.78
"2261","2015-12-23",6.69
"2262","2015-12-24",6.75
"2263","2015-12-28",6.54
"2264","2015-12-29",6.65
"2265","2015-12-30",6.55
"2266","2015-12-31",6.44
"2267","2016-01-04",6.35
"2268","2016-01-05",6.44
"2269","2016-01-06",6.37
"2270","2016-01-07",5.93
"2271","2016-01-08",6.04
"2272","2016-01-11",5.86
"2273","2016-01-12",5.92
"2274","2016-01-13",5.63
"2275","2016-01-14",5.73
"2276","2016-01-15",5.75
"2277","2016-01-19",5.66
"2278","2016-01-20",5.61
"2279","2016-01-21",5.59
"2280","2016-01-22",5.67
"2281","2016-01-25",5.61
"2282","2016-01-26",5.68
"2283","2016-01-27",5.47
"2284","2016-01-28",5.18
"2285","2016-01-29",5.47
"2286","2016-02-01",5.35
"2287","2016-02-02",5.39
"2288","2016-02-03",5.5
"2289","2016-02-04",6.18
"2290","2016-02-05",6.06
"2291","2016-02-08",6.44
"2292","2016-02-09",6.56
"2293","2016-02-10",6.29
"2294","2016-02-11",6.26
"2295","2016-02-12",6.27
"2296","2016-02-16",6.37
"2297","2016-02-17",6.38
"2298","2016-02-18",6.31
"2299","2016-02-19",6.23
"2300","2016-02-22",6.25
"2301","2016-02-23",6.44
"2302","2016-02-24",6.54
"2303","2016-02-25",6.56
"2304","2016-02-26",6.68
"2305","2016-02-29",6.71
"2306","2016-03-01",6.61
"2307","2016-03-02",6.77
"2308","2016-03-03",6.96
"2309","2016-03-04",6.96
"2310","2016-03-07",7.17
"2311","2016-03-08",6.84
"2312","2016-03-09",6.83
"2313","2016-03-10",6.95
"2314","2016-03-11",6.93
"2315","2016-03-14",6.86
"2316","2016-03-15",6.8
"2317","2016-03-16",6.69
"2318","2016-03-17",6.78
"2319","2016-03-18",7.37
"2320","2016-03-21",7.27
"2321","2016-03-22",7.39
"2322","2016-03-23",6.82
"2323","2016-03-24",6.85
"2324","2016-03-28",6.81
"2325","2016-03-29",7.08
"2326","2016-03-30",7.2
"2327","2016-03-31",7.23
"2328","2016-04-01",7.18
"2329","2016-04-04",7.12
"2330","2016-04-05",7.1
"2331","2016-04-06",7.21
"2332","2016-04-07",7.13
"2333","2016-04-08",7.07
"2334","2016-04-11",7.02
"2335","2016-04-12",7.09
"2336","2016-04-13",7.14
"2337","2016-04-14",7.15
"2338","2016-04-15",7.11
"2339","2016-04-18",7.04
"2340","2016-04-19",7.18
"2341","2016-04-20",7.38
"2342","2016-04-21",7.46
"2343","2016-04-22",7.29
"2344","2016-04-25",7.32
"2345","2016-04-26",7.4
"2346","2016-04-27",7.27
"2347","2016-04-28",7.37
"2348","2016-04-29",7.18
"2349","2016-05-02",7.16
"2350","2016-05-03",6.97
"2351","2016-05-04",6.85
"2352","2016-05-05",6.51
"2353","2016-05-06",6.64
"2354","2016-05-09",6.67
"2355","2016-05-10",6.84
"2356","2016-05-11",6.78
"2357","2016-05-12",6.56
"2358","2016-05-13",6.68
"2359","2016-05-16",6.93
"2360","2016-05-17",6.71
"2361","2016-05-18",6.91
"2362","2016-05-19",6.72
"2363","2016-05-20",6.84
"2364","2016-05-23",6.97
"2365","2016-05-24",7.17
"2366","2016-05-25",7.32
"2367","2016-05-26",7.34
"2368","2016-05-27",7.51
"2369","2016-05-31",7.68
"2370","2016-06-01",7.89
"2371","2016-06-02",7.91
"2372","2016-06-03",7.82
"2373","2016-06-06",7.9
"2374","2016-06-07",7.91
"2375","2016-06-08",7.83
"2376","2016-06-09",7.91
"2377","2016-06-10",7.78
"2378","2016-06-13",6.83
"2379","2016-06-14",6.99
"2380","2016-06-15",7
"2381","2016-06-16",6.95
"2382","2016-06-17",6.94
"2383","2016-06-20",6.87
"2384","2016-06-21",6.89
"2385","2016-06-22",6.77
"2386","2016-06-23",6.81
"2387","2016-06-24",6.61
"2388","2016-06-27",6.55
"2389","2016-06-28",6.73
"2390","2016-06-29",7.08
"2391","2016-06-30",5.91
"2392","2016-07-01",6.2
"2393","2016-07-05",5.97
"2394","2016-07-06",6.27
"2395","2016-07-07",6.2
"2396","2016-07-08",6.44
"2397","2016-07-11",6.56
"2398","2016-07-12",6.59
"2399","2016-07-13",6.47
"2400","2016-07-14",6.48
"2401","2016-07-15",6.46
"2402","2016-07-18",6.42
"2403","2016-07-19",6.45
"2404","2016-07-20",6.46
"2405","2016-07-21",6.49
"2406","2016-07-22",6.46
"2407","2016-07-25",6.51
"2408","2016-07-26",6.5
"2409","2016-07-27",6.63
"2410","2016-07-28",6.59
"2411","2016-07-29",6.82
"2412","2016-08-01",6.81
"2413","2016-08-02",6.67
"2414","2016-08-03",6.81
"2415","2016-08-04",6.98
"2416","2016-08-05",7.31
"2417","2016-08-08",7.24
"2418","2016-08-09",7.2
"2419","2016-08-10",7.05
"2420","2016-08-11",7.05
"2421","2016-08-12",6.97
"2422","2016-08-15",7.06
"2423","2016-08-16",7.03
"2424","2016-08-17",6.96
"2425","2016-08-18",6.93
"2426","2016-08-19",6.94
"2427","2016-08-22",6.99
"2428","2016-08-23",7
"2429","2016-08-24",7.74
"2430","2016-08-25",7.76
"2431","2016-08-26",7.85
"2432","2016-08-29",8.66
"2433","2016-08-30",8.58
"2434","2016-08-31",8.57
"2435","2016-09-01",8.56
"2436","2016-09-02",8.72
"2437","2016-09-06",8.64
"2438","2016-09-07",8.77
"2439","2016-09-08",8.94
"2440","2016-09-09",8.52
"2441","2016-09-12",8.73
"2442","2016-09-13",8.58
"2443","2016-09-14",8.6
"2444","2016-09-15",8.68
"2445","2016-09-16",8.65
"2446","2016-09-19",8.46
"2447","2016-09-20",8.35
"2448","2016-09-21",8.49
"2449","2016-09-22",8.49
"2450","2016-09-23",8.31
"2451","2016-09-26",8.14
"2452","2016-09-27",8.19
"2453","2016-09-28",8.15
"2454","2016-09-29",7.89
"2455","2016-09-30",7.97
"2456","2016-10-03",8.03
"2457","2016-10-04",8.01
"2458","2016-10-05",8.06
"2459","2016-10-06",8.07
"2460","2016-10-07",7.95
"2461","2016-10-10",8.02
"2462","2016-10-11",7.82
"2463","2016-10-12",7.8
"2464","2016-10-13",7.83
"2465","2016-10-14",7.71
"2466","2016-10-17",7.7
"2467","2016-10-18",7.81
"2468","2016-10-19",7.74
"2469","2016-10-20",7.63
"2470","2016-10-21",7.7
"2471","2016-10-24",7.83
"2472","2016-10-25",7.8
"2473","2016-10-26",7.65
"2474","2016-10-27",7.59
"2475","2016-10-28",7.5
"2476","2016-10-31",7.51
"2477","2016-11-01",7.32
"2478","2016-11-02",7.31
"2479","2016-11-03",7.31
"2480","2016-11-04",7.1
"2481","2016-11-07",7.42
"2482","2016-11-08",7.49
"2483","2016-11-09",7.67
"2484","2016-11-10",8
"2485","2016-11-11",8.31
"2486","2016-11-14",8.22
"2487","2016-11-15",8.17
"2488","2016-11-16",8.22
"2489","2016-11-17",8.49
"2490","2016-11-18",8.61
"2491","2016-11-21",8.6
"2492","2016-11-22",8.94
"2493","2016-11-23",8.87
"2494","2016-11-25",8.93
"2495","2016-11-28",8.44
"2496","2016-11-29",8.43
"2497","2016-11-30",8.43
"2498","2016-12-01",8.55
"2499","2016-12-02",8.37
"2500","2016-12-05",8.7
"2501","2016-12-06",8.71
"2502","2016-12-07",8.79
"2503","2016-12-08",8.9
"2504","2016-12-09",8.77
"2505","2016-12-12",8.88
"2506","2016-12-13",9.07
"2507","2016-12-14",9.17
"2508","2016-12-15",9.37
"2509","2016-12-16",9.2
"2510","2016-12-19",9.01
"2511","2016-12-20",8.88
"2512","2016-12-21",8.99
"2513","2016-12-22",8.75
"2514","2016-12-23",8.75
"2515","2016-12-27",8.86
"2516","2016-12-28",8.78
"2517","2016-12-29",8.84
"2518","2016-12-30",8.78
"2519","2017-01-03",8.79
"2520","2017-01-04",8.94
"2521","2017-01-05",8.87
"2522","2017-01-06",8.77
"2523","2017-01-09",8.75
"2524","2017-01-10",9.09
"2525","2017-01-11",8.91
"2526","2017-01-12",8.75
"2527","2017-01-13",8.86
"2528","2017-01-17",8.71
"2529","2017-01-18",8.73
"2530","2017-01-19",8.61
"2531","2017-01-20",8.53
"2532","2017-01-23",8.48
"2533","2017-01-24",8.58
"2534","2017-01-25",8.64
"2535","2017-01-26",8.55
"2536","2017-01-27",8.66
"2537","2017-01-30",8.66
"2538","2017-01-31",8.82
"2539","2017-02-01",8.93
"2540","2017-02-02",8.78
"2541","2017-02-03",8.94
"2542","2017-02-06",8.98
"2543","2017-02-07",8.82
"2544","2017-02-08",8.85
"2545","2017-02-09",10.49
"2546","2017-02-10",10.51
"2547","2017-02-13",10.49
"2548","2017-02-14",10.86
"2549","2017-02-15",11.12
"2550","2017-02-16",11.1
"2551","2017-02-17",11.23
"2552","2017-02-21",11
"2553","2017-02-22",11.08
"2554","2017-02-23",11.08
"2555","2017-02-24",11.15
"2556","2017-02-27",11.22
"2557","2017-02-28",11.21
"2558","2017-03-01",11.38
"2559","2017-03-02",11.83
"2560","2017-03-03",11.8
"2561","2017-03-06",11.63
"2562","2017-03-07",11.55
"2563","2017-03-08",11.5
"2564","2017-03-09",11.47
"2565","2017-03-10",11.46
"2566","2017-03-13",11.43
"2567","2017-03-14",11.07
"2568","2017-03-15",11.32
"2569","2017-03-16",11.13
"2570","2017-03-17",10.86
"2571","2017-03-20",10.89
"2572","2017-03-21",11.8
"2573","2017-03-22",12.06
"2574","2017-03-23",12.06
"2575","2017-03-24",12.13
"2576","2017-03-27",12.49
"2577","2017-03-28",12.73
"2578","2017-03-29",12.57
"2579","2017-03-30",12.7
"2580","2017-03-31",12.93
"2581","2017-04-03",12.52
"2582","2017-04-04",12.63
"2583","2017-04-05",12.36
"2584","2017-04-06",12.3
"2585","2017-04-07",12.51
"2586","2017-04-10",12.25
"2587","2017-04-11",12.34
"2588","2017-04-12",12.33
"2589","2017-04-13",12.35
"2590","2017-04-17",12.49
"2591","2017-04-18",12.41
"2592","2017-04-19",12.51
"2593","2017-04-20",12.64
"2594","2017-04-21",12.67
"2595","2017-04-24",12.69
"2596","2017-04-25",12.86
"2597","2017-04-26",13.13
"2598","2017-04-27",13.02
"2599","2017-04-28",13.11
"2600","2017-05-01",13.28
"2601","2017-05-02",13.38
"2602","2017-05-03",13.21
"2603","2017-05-04",15.64
"2604","2017-05-05",14.99
"2605","2017-05-08",14.84
"2606","2017-05-09",15
"2607","2017-05-10",14.9
"2608","2017-05-11",14.99
"2609","2017-05-12",14.96
"2610","2017-05-15",15.11
"2611","2017-05-16",14.9
"2612","2017-05-17",14.5
"2613","2017-05-18",14.35
"2614","2017-05-19",14.52
"2615","2017-05-22",14.59
"2616","2017-05-23",14.59
"2617","2017-05-24",14.65
"2618","2017-05-25",14.8
"2619","2017-05-26",14.84
"2620","2017-05-30",15.12
"2621","2017-05-31",15.07
"2622","2017-06-01",15.4
"2623","2017-06-02",15.74
"2624","2017-06-05",15.62
"2625","2017-06-06",15.43
"2626","2017-06-07",15.4
"2627","2017-06-08",15.71
"2628","2017-06-09",15.17
"2629","2017-06-12",15.16
"2630","2017-06-13",15.33
"2631","2017-06-14",15.33
"2632","2017-06-15",15.16
"2633","2017-06-16",14.94
"2634","2017-06-19",14.94
"2635","2017-06-20",14.96
"2636","2017-06-21",14.87
"2637","2017-06-22",15.29
"2638","2017-06-23",15.55
"2639","2017-06-26",15.72
"2640","2017-06-27",17.299999
"2641","2017-06-28",17.709999
"2642","2017-06-29",17.84
"2643","2017-06-30",17.26
"2644","2017-07-03",17.440001
"2645","2017-07-05",17.92
"2646","2017-07-06",17.370001
"2647","2017-07-07",17.889999
"2648","2017-07-10",18.51
"2649","2017-07-11",18.68
"2650","2017-07-12",18.709999
"2651","2017-07-13",18.809999
"2652","2017-07-14",19.01
"2653","2017-07-17",19.190001
"2654","2017-07-18",18.59
"2655","2017-07-19",18.559999
"2656","2017-07-20",18.360001
"2657","2017-07-21",18
"2658","2017-07-24",18.629999
"2659","2017-07-25",18.25
"2660","2017-07-26",18
"2661","2017-07-27",17.73
"2662","2017-07-28",17.780001
"2663","2017-07-31",17.540001
"2664","2017-08-01",17.75
"2665","2017-08-02",17.27
"2666","2017-08-03",20.15
"2667","2017-08-04",20.610001
"2668","2017-08-07",21.200001
"2669","2017-08-08",21.459999
"2670","2017-08-09",20.940001
"2671","2017-08-10",20.299999
"2672","2017-08-11",20.73
"2673","2017-08-14",20.73
"2674","2017-08-15",20.530001
"2675","2017-08-16",20.290001
"2676","2017-08-17",19.969999
"2677","2017-08-18",20.26
"2678","2017-08-21",20.469999
"2679","2017-08-22",20.860001
"2680","2017-08-23",20.52
"2681","2017-08-24",20.58
"2682","2017-08-25",20.280001
"2683","2017-08-28",20.299999
"2684","2017-08-29",20.02
"2685","2017-08-30",20.24
"2686","2017-08-31",20.41
"2687","2017-09-01",20.84
"2688","2017-09-05",20.74
"2689","2017-09-06",21.110001
"2690","2017-09-07",21.65
"2691","2017-09-08",21.6
"2692","2017-09-11",22.02
"2693","2017-09-12",21.66
"2694","2017-09-13",21.709999
"2695","2017-09-14",22.15
"2696","2017-09-15",21.98
"2697","2017-09-18",21.969999
"2698","2017-09-19",21.809999
"2699","2017-09-20",21.940001
"2700","2017-09-21",21.610001
"2701","2017-09-22",21.74
"2702","2017-09-25",22.139999
"2703","2017-09-26",21.84
"2704","2017-09-27",22.709999
"2705","2017-09-28",22.74
"2706","2017-09-29",22.5
"2707","2017-10-02",22.809999
"2708","2017-10-03",22.77
"2709","2017-10-04",22.780001
"2710","2017-10-05",22.34
"2711","2017-10-06",22.25
"2712","2017-10-09",21.91
"2713","2017-10-10",21.969999
"2714","2017-10-11",22.059999
"2715","2017-10-12",22.059999
"2716","2017-10-13",21.57
"2717","2017-10-16",20.969999
"2718","2017-10-17",18.889999
"2719","2017-10-18",19.85
"2720","2017-10-19",19.58
"2721","2017-10-20",20.24
"2722","2017-10-23",20.389999
"2723","2017-10-24",20.620001
"2724","2017-10-25",20.639999
"2725","2017-10-26",20.370001
"2726","2017-10-27",21.280001
"2727","2017-10-30",20
"2728","2017-10-31",19.75
"2729","2017-11-01",19.02
"2730","2017-11-02",13.76
"2731","2017-11-03",14.82
"2732","2017-11-06",14.49
"2733","2017-11-07",13.85
"2734","2017-11-08",13.44
"2735","2017-11-09",14.33
"2736","2017-11-10",14.25
"2737","2017-11-13",14.39
"2738","2017-11-14",14.11
"2739","2017-11-15",13.84
"2740","2017-11-16",14.09
"2741","2017-11-17",13.74
"2742","2017-11-20",13.96
"2743","2017-11-21",16.549999
"2744","2017-11-22",16.860001
"2745","2017-11-24",16.379999
"2746","2017-11-27",16.41
"2747","2017-11-28",16.530001
"2748","2017-11-29",16.709999
"2749","2017-11-30",16.549999
"2750","2017-12-01",17.030001
"2751","2017-12-04",16.68
"2752","2017-12-05",16.440001
"2753","2017-12-06",16.870001
"2754","2017-12-07",17.219999
"2755","2017-12-08",17.370001
"2756","2017-12-11",17.34
"2757","2017-12-12",17.4
"2758","2017-12-13",17.459999
"2759","2017-12-14",17.6
"2760","2017-12-15",18.190001
"2761","2017-12-18",18.459999
"2762","2017-12-19",18.67
"2763","2017-12-20",18.93
"2764","2017-12-21",18.790001
"2765","2017-12-22",18.9
"2766","2017-12-26",18.34
"2767","2017-12-27",18.74
"2768","2017-12-28",18.73
"2769","2017-12-29",18.860001
"2770","2018-01-02",19.290001
"2771","2018-01-03",19.040001
"2772","2018-01-04",19.25
"2773","2018-01-05",19.65
"2774","2018-01-08",19.290001
"2775","2018-01-09",19.42
"2776","2018-01-10",19.389999
"2777","2018-01-11",19.75
"2778","2018-01-12",19.809999
"2779","2018-01-16",20.469999
"2780","2018-01-17",21.219999
"2781","2018-01-18",21.51
"2782","2018-01-19",21.709999
"2783","2018-01-22",21.83
"2784","2018-01-23",22.040001
"2785","2018-01-24",21.51
"2786","2018-01-25",21.110001
"2787","2018-01-26",21.559999
"2788","2018-01-29",21.690001
"2789","2018-01-30",21.93
"2790","2018-01-31",21.76
"2791","2018-02-01",21.9
"2792","2018-02-02",21.549999
"2793","2018-02-05",20.33
"2794","2018-02-06",20.16
"2795","2018-02-07",20.33
"2796","2018-02-08",17.58
"2797","2018-02-09",18
"2798","2018-02-12",17.459999
"2799","2018-02-13",17.280001
"2800","2018-02-14",17.860001
"2801","2018-02-15",18.01
"2802","2018-02-16",18.280001
"2803","2018-02-20",17.860001
"2804","2018-02-21",17.82
"2805","2018-02-22",17.389999
"2806","2018-02-23",17.620001
"2807","2018-02-26",17.85
"2808","2018-02-27",17.68
"2809","2018-02-28",17.26
"2810","2018-03-01",16.98
"2811","2018-03-02",17.83
"2812","2018-03-05",17.639999
"2813","2018-03-06",17.76
"2814","2018-03-07",17.889999
"2815","2018-03-08",17.98
"2816","2018-03-09",18.25
"2817","2018-03-12",18.530001
"2818","2018-03-13",18.6
"2819","2018-03-14",18.459999
"2820","2018-03-15",18.280001
"2821","2018-03-16",18.059999
"2822","2018-03-19",17.76
"2823","2018-03-20",17.440001
"2824","2018-03-21",17.860001
"2825","2018-03-22",17.43
"2826","2018-03-23",16.77
"2827","2018-03-26",17.08
"2828","2018-03-27",16.85
"2829","2018-03-28",16.790001
"2830","2018-03-29",16.889999
"2831","2018-04-02",16.65
"2832","2018-04-03",16.84
"2833","2018-04-04",16.950001
"2834","2018-04-05",17.059999
"2835","2018-04-06",16.719999
"2836","2018-04-09",16.73
"2837","2018-04-10",17.280001
"2838","2018-04-11",16.860001
"2839","2018-04-12",17.07
"2840","2018-04-13",16.799999
"2841","2018-04-16",17.299999
"2842","2018-04-17",17.76
"2843","2018-04-18",17.74
"2844","2018-04-19",17.549999
"2845","2018-04-20",17.18
"2846","2018-04-23",17.17
"2847","2018-04-24",17.049999
"2848","2018-04-25",17.190001
"2849","2018-04-26",18.02
"2850","2018-04-27",18.08
"2851","2018-04-30",17.73
"2852","2018-05-01",17.74
"2853","2018-05-02",17.799999
"2854","2018-05-03",15
"2855","2018-05-04",14.46
"2856","2018-05-07",15.78
"2857","2018-05-08",15.35
"2858","2018-05-09",15.66
"2859","2018-05-10",16.27
"2860","2018-05-11",15.81
"2861","2018-05-14",15.83
