"","date","LND"
"1937","2020-01-27",4.58
"1938","2020-01-28",4.58
"1939","2020-01-29",4.68
"1940","2020-01-30",4.36
"1941","2020-01-31",4.5
"1942","2020-02-03",4.61
"1943","2020-02-04",4.66
"1944","2020-02-05",4.66
"1945","2020-02-06",4.53
"1946","2020-02-07",4.49
"1947","2020-02-10",4.35
"1948","2020-02-11",4.52
"1949","2020-02-12",4.4
"1950","2020-02-13",4.43
"1951","2020-02-14",4.42
"1952","2020-02-18",4.5
"1953","2020-02-19",4.52
"1954","2020-02-20",4.6
"1955","2020-02-21",4.6
"1956","2020-02-24",4.51
"1957","2020-02-25",4.41
"1958","2020-02-26",4.32
"1959","2020-02-27",4.23
"1960","2020-02-28",4.2
"1961","2020-03-02",4.34
"1962","2020-03-03",4.51
"1963","2020-03-04",4.43
"1964","2020-03-05",4.36
"1965","2020-03-06",4.05
"1966","2020-03-09",3.73
"1967","2020-03-10",3.87
"1968","2020-03-11",3.59
"1969","2020-03-12",3.28
"1970","2020-03-13",3.14
"1971","2020-03-16",2.89
"1972","2020-03-17",2.87
"1973","2020-03-18",2.56
"1974","2020-03-19",2.69
"1975","2020-03-20",2.66
"1976","2020-03-23",2.58
"1977","2020-03-24",2.91
"1978","2020-03-25",3.21
"1979","2020-03-26",3.31
"1980","2020-03-27",3.3
"1981","2020-03-30",3.3
"1982","2020-03-31",3.09
"1983","2020-04-01",3.1
"1984","2020-04-02",3.2
"1985","2020-04-03",3.2
"1986","2020-04-06",3.49
"1987","2020-04-07",3.43
"1988","2020-04-08",3.39
"1989","2020-04-09",3.16
"1990","2020-04-13",3.28
"1991","2020-04-14",3.32
"1992","2020-04-15",3.42
"1993","2020-04-16",3.46
"1994","2020-04-17",3.39
"1995","2020-04-20",3.36
"1996","2020-04-21",3.29
"1997","2020-04-22",3.48
"1998","2020-04-23",3.43
"1999","2020-04-24",3.34
"2000","2020-04-27",3.42
"2001","2020-04-28",3.6
"2002","2020-04-29",3.75
"2003","2020-04-30",3.7
"2004","2020-05-01",3.69
"2005","2020-05-04",3.73
"2006","2020-05-05",3.75
"2007","2020-05-06",3.81
"2008","2020-05-07",3.69
"2009","2020-05-08",3.47
"2010","2020-05-11",3.52
"2011","2020-05-12",3.5
"2012","2020-05-13",3.43
"2013","2020-05-14",3.35
"2014","2020-05-15",3.51
"2015","2020-05-18",3.6
"2016","2020-05-19",3.51
"2017","2020-05-20",3.63
"2018","2020-05-21",3.67
"2019","2020-05-22",3.54
"2020","2020-05-26",3.75
"2021","2020-05-27",3.82
"2022","2020-05-28",3.84
"2023","2020-05-29",3.81
"2024","2020-06-01",3.82
"2025","2020-06-02",3.87
"2026","2020-06-03",4.06
"2027","2020-06-04",4.12
"2028","2020-06-05",4.18
"2029","2020-06-08",4.13
"2030","2020-06-09",3.94
"2031","2020-06-10",3.94
"2032","2020-06-11",3.45
"2033","2020-06-12",3.74
"2034","2020-06-15",3.8
"2035","2020-06-16",3.79
"2036","2020-06-17",3.74
"2037","2020-06-18",3.66
"2038","2020-06-19",3.68
"2039","2020-06-22",3.72
"2040","2020-06-23",3.78
"2041","2020-06-24",3.58
"2042","2020-06-25",3.68
"2043","2020-06-26",3.71
"2044","2020-06-29",3.75
"2045","2020-06-30",3.7
"2046","2020-07-01",4.25
"2047","2020-07-02",4.35
"2048","2020-07-06",4.27
"2049","2020-07-07",4.19
"2050","2020-07-08",4.14
"2051","2020-07-09",4.09
"2052","2020-07-10",4.11
"2053","2020-07-13",4.16
"2054","2020-07-14",4.12
"2055","2020-07-15",4.03
"2056","2020-07-16",3.99
"2057","2020-07-17",4.1
"2058","2020-07-20",4.02
"2059","2020-07-21",4.11
"2060","2020-07-22",4.16
"2061","2020-07-23",4.05
"2062","2020-07-24",4.06
"2063","2020-07-27",4.14
"2064","2020-07-28",4.18
"2065","2020-07-29",4.1
"2066","2020-07-30",4.14
"2067","2020-07-31",4.04
"2068","2020-08-03",3.92
"2069","2020-08-04",3.87
"2070","2020-08-05",3.83
"2071","2020-08-06",3.78
"2072","2020-08-07",3.74
"2073","2020-08-10",3.73
"2074","2020-08-11",3.77
"2075","2020-08-12",3.64
"2076","2020-08-13",3.8
"2077","2020-08-14",3.83
"2078","2020-08-17",3.57
"2079","2020-08-18",3.69
"2080","2020-08-19",3.7
"2081","2020-08-20",3.68
"2082","2020-08-21",3.65
"2083","2020-08-24",3.69
"2084","2020-08-25",3.82
"2085","2020-08-26",3.77
"2086","2020-08-27",3.76
"2087","2020-08-28",3.97
"2088","2020-08-31",3.85
"2089","2020-09-01",3.96
"2090","2020-09-02",4.12
"2091","2020-09-03",4.2
"2092","2020-09-04",4.4
"2093","2020-09-08",4.49
"2094","2020-09-09",4.16
"2095","2020-09-10",4.19
"2096","2020-09-11",4.05
"2097","2020-09-14",4.1
"2098","2020-09-15",4.18
"2099","2020-09-16",4.26
"2100","2020-09-17",4.28
"2101","2020-09-18",4.27
"2102","2020-09-21",4.11
"2103","2020-09-22",4.11
"2104","2020-09-23",4
"2105","2020-09-24",4.05
"2106","2020-09-25",4
"2107","2020-09-28",3.85
"2108","2020-09-29",3.88
"2109","2020-09-30",4
"2110","2020-10-01",3.92
"2111","2020-10-02",3.97
"2112","2020-10-05",3.92
"2113","2020-10-06",4.02
"2114","2020-10-07",4
"2115","2020-10-08",4.04
"2116","2020-10-09",4.04
"2117","2020-10-12",3.94
"2118","2020-10-13",4.15
"2119","2020-10-14",4.13
"2120","2020-10-15",3.89
"2121","2020-10-16",4.02
"2122","2020-10-19",3.97
"2123","2020-10-20",3.99
"2124","2020-10-21",4.17
"2125","2020-10-22",4.15
"2126","2020-10-23",4.1
"2127","2020-10-26",4.17
"2128","2020-10-27",4.04
"2129","2020-10-28",3.83
"2130","2020-10-29",3.91
"2131","2020-10-30",3.87
"2132","2020-11-02",3.94
"2133","2020-11-03",3.85
"2134","2020-11-04",3.8
"2135","2020-11-05",4.03
"2136","2020-11-06",4.02
"2137","2020-11-09",4.18
"2138","2020-11-10",4.35
"2139","2020-11-11",4.53
"2140","2020-11-12",4.47
"2141","2020-11-13",4.55
"2142","2020-11-16",4.61
"2143","2020-11-17",4.63
"2144","2020-11-18",4.81
"2145","2020-11-19",4.98
"2146","2020-11-20",4.84
"2147","2020-11-23",4.83
"2148","2020-11-24",4.89
"2149","2020-11-25",4.97
"2150","2020-11-27",4.98
