"","date","BSX"
"1933","2014-09-05",12.01
"1934","2014-09-08",12.32
"1935","2014-09-09",12.38
"1936","2014-09-10",12.51
"1937","2014-09-11",12.54
"1938","2014-09-12",12.5
"1939","2014-09-15",12.39
"1940","2014-09-16",12.34
"1941","2014-09-17",12.22
"1942","2014-09-18",12.42
"1943","2014-09-19",12.41
"1944","2014-09-22",12.33
"1945","2014-09-23",12.17
"1946","2014-09-24",12.15
"1947","2014-09-25",11.95
"1948","2014-09-26",12.03
"1949","2014-09-29",11.92
"1950","2014-09-30",11.81
"1951","2014-10-01",11.8
"1952","2014-10-02",11.85
"1953","2014-10-03",11.93
"1954","2014-10-06",11.93
"1955","2014-10-07",11.78
"1956","2014-10-08",12.14
"1957","2014-10-09",11.92
"1958","2014-10-10",11.92
"1959","2014-10-13",11.74
"1960","2014-10-14",11.56
"1961","2014-10-15",11.44
"1962","2014-10-16",11.45
"1963","2014-10-17",11.37
"1964","2014-10-20",11.61
"1965","2014-10-21",12.03
"1966","2014-10-22",12.32
"1967","2014-10-23",12.71
"1968","2014-10-24",12.99
"1969","2014-10-27",13.1
"1970","2014-10-28",13.21
"1971","2014-10-29",13.14
"1972","2014-10-30",13.18
"1973","2014-10-31",13.28
"1974","2014-11-03",13.3
"1975","2014-11-04",13.26
"1976","2014-11-05",13.33
"1977","2014-11-06",13.36
"1978","2014-11-07",13.24
"1979","2014-11-10",13.45
"1980","2014-11-11",13.41
"1981","2014-11-12",13.41
"1982","2014-11-13",13.41
"1983","2014-11-14",13.36
"1984","2014-11-17",13.38
"1985","2014-11-18",13.68
"1986","2014-11-19",13.09
"1987","2014-11-20",12.95
"1988","2014-11-21",12.94
"1989","2014-11-24",13.14
"1990","2014-11-25",12.86
"1991","2014-11-26",12.81
"1992","2014-11-28",12.87
"1993","2014-12-01",12.89
"1994","2014-12-02",12.94
"1995","2014-12-03",13.04
"1996","2014-12-04",12.78
"1997","2014-12-05",12.91
"1998","2014-12-08",12.94
"1999","2014-12-09",13.04
"2000","2014-12-10",12.6
"2001","2014-12-11",12.89
"2002","2014-12-12",13
"2003","2014-12-15",12.8
"2004","2014-12-16",12.95
"2005","2014-12-17",13.02
"2006","2014-12-18",13.26
"2007","2014-12-19",13.15
"2008","2014-12-22",13.1
"2009","2014-12-23",13.06
"2010","2014-12-24",13.13
"2011","2014-12-26",13.17
"2012","2014-12-29",13.23
"2013","2014-12-30",13.37
"2014","2014-12-31",13.25
"2015","2015-01-02",13.22
"2016","2015-01-05",13.81
"2017","2015-01-06",13.7
"2018","2015-01-07",14.03
"2019","2015-01-08",14.59
"2020","2015-01-09",14.65
"2021","2015-01-12",14.58
"2022","2015-01-13",14.5
"2023","2015-01-14",14.5
"2024","2015-01-15",14.31
"2025","2015-01-16",14.46
"2026","2015-01-20",14.33
"2027","2015-01-21",14.39
"2028","2015-01-22",14.93
"2029","2015-01-23",14.84
"2030","2015-01-26",14.96
"2031","2015-01-27",14.74
"2032","2015-01-28",14.59
"2033","2015-01-29",14.85
"2034","2015-01-30",14.81
"2035","2015-02-02",14.61
"2036","2015-02-03",14.65
"2037","2015-02-04",14.96
"2038","2015-02-05",15.13
"2039","2015-02-06",14.72
"2040","2015-02-09",14.45
"2041","2015-02-10",14.72
"2042","2015-02-11",14.58
"2043","2015-02-12",14.74
"2044","2015-02-13",14.98
"2045","2015-02-17",14.84
"2046","2015-02-18",16.68
"2047","2015-02-19",16.450001
"2048","2015-02-20",16.469999
"2049","2015-02-23",16.309999
"2050","2015-02-24",16.620001
"2051","2015-02-25",16.92
"2052","2015-02-26",16.82
"2053","2015-02-27",16.9
"2054","2015-03-02",17.059999
"2055","2015-03-03",16.76
"2056","2015-03-04",16.790001
"2057","2015-03-05",16.969999
"2058","2015-03-06",16.559999
"2059","2015-03-09",16.6
"2060","2015-03-10",16.42
"2061","2015-03-11",16.58
"2062","2015-03-12",16.889999
"2063","2015-03-13",16.610001
"2064","2015-03-16",17.24
"2065","2015-03-17",17.4
"2066","2015-03-18",17.76
"2067","2015-03-19",17.809999
"2068","2015-03-20",17.84
"2069","2015-03-23",17.98
"2070","2015-03-24",17.83
"2071","2015-03-25",17.52
"2072","2015-03-26",17.440001
"2073","2015-03-27",17.83
"2074","2015-03-30",18.07
"2075","2015-03-31",17.75
"2076","2015-04-01",17.65
"2077","2015-04-02",17.719999
"2078","2015-04-06",17.68
"2079","2015-04-07",17.690001
"2080","2015-04-08",17.889999
"2081","2015-04-09",18.1
"2082","2015-04-10",18.1
"2083","2015-04-13",17.799999
"2084","2015-04-14",17.9
"2085","2015-04-15",18.040001
"2086","2015-04-16",18.16
"2087","2015-04-17",18.4
"2088","2015-04-20",18.190001
"2089","2015-04-21",18.309999
"2090","2015-04-22",18.41
"2091","2015-04-23",18.42
"2092","2015-04-24",18.34
"2093","2015-04-27",17.98
"2094","2015-04-28",17.75
"2095","2015-04-29",17.59
"2096","2015-04-30",17.82
"2097","2015-05-01",17.74
"2098","2015-05-04",17.879999
"2099","2015-05-05",17.370001
"2100","2015-05-06",17.299999
"2101","2015-05-07",17.18
"2102","2015-05-08",17.51
"2103","2015-05-11",17.469999
"2104","2015-05-12",17.27
"2105","2015-05-13",17.23
"2106","2015-05-14",17.91
"2107","2015-05-15",17.85
"2108","2015-05-18",18.059999
"2109","2015-05-19",18.120001
"2110","2015-05-20",17.98
"2111","2015-05-21",17.870001
"2112","2015-05-22",17.83
"2113","2015-05-26",17.77
"2114","2015-05-27",17.99
"2115","2015-05-28",18.27
"2116","2015-05-29",18.27
"2117","2015-06-01",18.51
"2118","2015-06-02",18.290001
"2119","2015-06-03",18.23
"2120","2015-06-04",17.91
"2121","2015-06-05",17.85
"2122","2015-06-08",17.700001
"2123","2015-06-09",17.389999
"2124","2015-06-10",17.74
"2125","2015-06-11",17.809999
"2126","2015-06-12",17.559999
"2127","2015-06-15",17.370001
"2128","2015-06-16",17.58
"2129","2015-06-17",17.610001
"2130","2015-06-18",18.02
"2131","2015-06-19",17.84
"2132","2015-06-22",17.889999
"2133","2015-06-23",17.950001
"2134","2015-06-24",17.940001
"2135","2015-06-25",18.23
"2136","2015-06-26",18.09
"2137","2015-06-29",17.809999
"2138","2015-06-30",17.700001
"2139","2015-07-01",17.799999
"2140","2015-07-02",17.57
"2141","2015-07-06",17.549999
"2142","2015-07-07",17.790001
"2143","2015-07-08",17.450001
"2144","2015-07-09",17.450001
"2145","2015-07-10",17.6
"2146","2015-07-13",17.67
"2147","2015-07-14",17.889999
"2148","2015-07-15",17.73
"2149","2015-07-16",17.950001
"2150","2015-07-17",17.940001
"2151","2015-07-20",17.879999
"2152","2015-07-21",17.76
"2153","2015-07-22",18.02
"2154","2015-07-23",17.610001
"2155","2015-07-24",17.360001
"2156","2015-07-27",17.110001
"2157","2015-07-28",17.51
"2158","2015-07-29",17.32
"2159","2015-07-30",17.25
"2160","2015-07-31",17.34
"2161","2015-08-03",17.110001
"2162","2015-08-04",17.09
"2163","2015-08-05",17.67
"2164","2015-08-06",17.42
"2165","2015-08-07",17.290001
"2166","2015-08-10",17.33
"2167","2015-08-11",17.139999
"2168","2015-08-12",17.309999
"2169","2015-08-13",17.25
"2170","2015-08-14",17.43
"2171","2015-08-17",17.57
"2172","2015-08-18",17.559999
"2173","2015-08-19",17.360001
"2174","2015-08-20",16.870001
"2175","2015-08-21",16.35
"2176","2015-08-24",15.85
"2177","2015-08-25",15.78
"2178","2015-08-26",16.370001
"2179","2015-08-27",16.940001
"2180","2015-08-28",17.07
"2181","2015-08-31",16.74
"2182","2015-09-01",16.09
"2183","2015-09-02",16.51
"2184","2015-09-03",16.530001
"2185","2015-09-04",16.24
"2186","2015-09-08",16.950001
"2187","2015-09-09",16.629999
"2188","2015-09-10",16.780001
"2189","2015-09-11",16.889999
"2190","2015-09-14",16.73
"2191","2015-09-15",17.08
"2192","2015-09-16",17.110001
"2193","2015-09-17",17.200001
"2194","2015-09-18",16.75
"2195","2015-09-21",16.719999
"2196","2015-09-22",16.549999
"2197","2015-09-23",16.75
"2198","2015-09-24",16.790001
"2199","2015-09-25",16.309999
"2200","2015-09-28",15.88
"2201","2015-09-29",16
"2202","2015-09-30",16.41
"2203","2015-10-01",16.690001
"2204","2015-10-02",16.92
"2205","2015-10-05",17.07
"2206","2015-10-06",16.57
"2207","2015-10-07",16.82
"2208","2015-10-08",16.790001
"2209","2015-10-09",16.879999
"2210","2015-10-12",16.940001
"2211","2015-10-13",16.73
"2212","2015-10-14",16.66
"2213","2015-10-15",16.85
"2214","2015-10-16",17.07
"2215","2015-10-19",17.08
"2216","2015-10-20",17.190001
"2217","2015-10-21",17.190001
"2218","2015-10-22",16.42
"2219","2015-10-23",16.73
"2220","2015-10-26",16.700001
"2221","2015-10-27",16.82
"2222","2015-10-28",18.4
"2223","2015-10-29",18.18
"2224","2015-10-30",18.280001
"2225","2015-11-02",18.860001
"2226","2015-11-03",18.67
"2227","2015-11-04",18.67
"2228","2015-11-05",18.940001
"2229","2015-11-06",18.780001
"2230","2015-11-09",18.59
"2231","2015-11-10",18.799999
"2232","2015-11-11",18.01
"2233","2015-11-12",17.74
"2234","2015-11-13",17.51
"2235","2015-11-16",17.74
"2236","2015-11-17",17.58
"2237","2015-11-18",17.77
"2238","2015-11-19",17.620001
"2239","2015-11-20",17.870001
"2240","2015-11-23",18.1
"2241","2015-11-24",18.32
"2242","2015-11-25",18.379999
"2243","2015-11-27",18.33
"2244","2015-11-30",18.280001
"2245","2015-12-01",18.52
"2246","2015-12-02",18.41
"2247","2015-12-03",18.040001
"2248","2015-12-04",18.51
"2249","2015-12-07",18.57
"2250","2015-12-08",18.73
"2251","2015-12-09",18.48
"2252","2015-12-10",18.440001
"2253","2015-12-11",18.1
"2254","2015-12-14",18.389999
"2255","2015-12-15",18.66
"2256","2015-12-16",18.879999
"2257","2015-12-17",18.6
"2258","2015-12-18",18.190001
"2259","2015-12-21",18.27
"2260","2015-12-22",18.49
"2261","2015-12-23",18.74
"2262","2015-12-24",18.719999
"2263","2015-12-28",18.73
"2264","2015-12-29",18.74
"2265","2015-12-30",18.610001
"2266","2015-12-31",18.440001
"2267","2016-01-04",17.99
"2268","2016-01-05",18.18
"2269","2016-01-06",18
"2270","2016-01-07",17.639999
"2271","2016-01-08",17.43
"2272","2016-01-11",17.129999
"2273","2016-01-12",17.790001
"2274","2016-01-13",17.549999
"2275","2016-01-14",18.16
"2276","2016-01-15",17.870001
"2277","2016-01-19",17.57
"2278","2016-01-20",17.540001
"2279","2016-01-21",17.559999
"2280","2016-01-22",17.85
"2281","2016-01-25",17.530001
"2282","2016-01-26",17.379999
"2283","2016-01-27",17.219999
"2284","2016-01-28",16.9
"2285","2016-01-29",17.530001
"2286","2016-02-01",17.879999
"2287","2016-02-02",17.84
"2288","2016-02-03",17.73
"2289","2016-02-04",17.34
"2290","2016-02-05",16.620001
"2291","2016-02-08",16.07
"2292","2016-02-09",16.870001
"2293","2016-02-10",16.92
"2294","2016-02-11",16.58
"2295","2016-02-12",16.639999
"2296","2016-02-16",17.16
"2297","2016-02-17",17.57
"2298","2016-02-18",17.209999
"2299","2016-02-19",17.16
"2300","2016-02-22",17.26
"2301","2016-02-23",17.24
"2302","2016-02-24",17.33
"2303","2016-02-25",17.32
"2304","2016-02-26",17.209999
"2305","2016-02-29",16.98
"2306","2016-03-01",17.219999
"2307","2016-03-02",17.370001
"2308","2016-03-03",17.41
"2309","2016-03-04",17.440001
"2310","2016-03-07",17.33
"2311","2016-03-08",17.35
"2312","2016-03-09",17.42
"2313","2016-03-10",17.48
"2314","2016-03-11",18.049999
"2315","2016-03-14",18.139999
"2316","2016-03-15",17.91
"2317","2016-03-16",17.889999
"2318","2016-03-17",17.93
"2319","2016-03-18",18.120001
"2320","2016-03-21",18.110001
"2321","2016-03-22",18.290001
"2322","2016-03-23",18.16
"2323","2016-03-24",17.93
"2324","2016-03-28",18.040001
"2325","2016-03-29",18.549999
"2326","2016-03-30",18.82
"2327","2016-03-31",18.809999
"2328","2016-04-01",18.940001
"2329","2016-04-04",19.469999
"2330","2016-04-05",19.17
"2331","2016-04-06",19.559999
"2332","2016-04-07",19.290001
"2333","2016-04-08",19.309999
"2334","2016-04-11",19.17
"2335","2016-04-12",19.309999
"2336","2016-04-13",19.57
"2337","2016-04-14",19.549999
"2338","2016-04-15",19.459999
"2339","2016-04-18",19.469999
"2340","2016-04-19",19.67
"2341","2016-04-20",19.65
"2342","2016-04-21",19.59
"2343","2016-04-22",19.76
"2344","2016-04-25",19.74
"2345","2016-04-26",19.690001
"2346","2016-04-27",21.889999
"2347","2016-04-28",21.83
"2348","2016-04-29",21.92
"2349","2016-05-02",22
"2350","2016-05-03",21.780001
"2351","2016-05-04",21.809999
"2352","2016-05-05",21.799999
"2353","2016-05-06",22.030001
"2354","2016-05-09",22.139999
"2355","2016-05-10",22.219999
"2356","2016-05-11",22.059999
"2357","2016-05-12",22.049999
"2358","2016-05-13",22.35
"2359","2016-05-16",22.67
"2360","2016-05-17",22.309999
"2361","2016-05-18",22.290001
"2362","2016-05-19",22.17
"2363","2016-05-20",22.370001
"2364","2016-05-23",22.360001
"2365","2016-05-24",22.530001
"2366","2016-05-25",22.389999
"2367","2016-05-26",22.559999
"2368","2016-05-27",22.58
"2369","2016-05-31",22.709999
"2370","2016-06-01",22.709999
"2371","2016-06-02",22.99
"2372","2016-06-03",22.799999
"2373","2016-06-06",22.75
"2374","2016-06-07",22.629999
"2375","2016-06-08",22.799999
"2376","2016-06-09",23.32
"2377","2016-06-10",23.02
"2378","2016-06-13",22.950001
"2379","2016-06-14",22.93
"2380","2016-06-15",22.799999
"2381","2016-06-16",22.83
"2382","2016-06-17",22.49
"2383","2016-06-20",22.85
"2384","2016-06-21",22.76
"2385","2016-06-22",22.66
"2386","2016-06-23",22.969999
"2387","2016-06-24",22.370001
"2388","2016-06-27",21.98
"2389","2016-06-28",22.35
"2390","2016-06-29",23.030001
"2391","2016-06-30",23.370001
"2392","2016-07-01",23.41
"2393","2016-07-05",23.299999
"2394","2016-07-06",23.67
"2395","2016-07-07",23.66
"2396","2016-07-08",23.9
"2397","2016-07-11",23.77
"2398","2016-07-12",23.639999
"2399","2016-07-13",23.629999
"2400","2016-07-14",23.780001
"2401","2016-07-15",23.58
"2402","2016-07-18",23.58
"2403","2016-07-19",23.75
"2404","2016-07-20",24.26
"2405","2016-07-21",23.92
"2406","2016-07-22",23.92
"2407","2016-07-25",23.700001
"2408","2016-07-26",23.98
"2409","2016-07-27",23.66
"2410","2016-07-28",24.34
"2411","2016-07-29",24.280001
"2412","2016-08-01",24.43
"2413","2016-08-02",24.17
"2414","2016-08-03",23.84
"2415","2016-08-04",24.139999
"2416","2016-08-05",24.139999
"2417","2016-08-08",23.879999
"2418","2016-08-09",24.15
"2419","2016-08-10",23.879999
"2420","2016-08-11",23.860001
"2421","2016-08-12",23.889999
"2422","2016-08-15",23.969999
"2423","2016-08-16",23.870001
"2424","2016-08-17",23.9
"2425","2016-08-18",23.959999
"2426","2016-08-19",24.17
"2427","2016-08-22",24.120001
"2428","2016-08-23",24.110001
"2429","2016-08-24",23.629999
"2430","2016-08-25",23.77
"2431","2016-08-26",23.969999
"2432","2016-08-29",24.299999
"2433","2016-08-30",24.209999
"2434","2016-08-31",23.82
"2435","2016-09-01",24.33
"2436","2016-09-02",24.26
"2437","2016-09-06",24.33
"2438","2016-09-07",24.41
"2439","2016-09-08",24.48
"2440","2016-09-09",23.51
"2441","2016-09-12",23.75
"2442","2016-09-13",23.26
"2443","2016-09-14",23.110001
"2444","2016-09-15",23.620001
"2445","2016-09-16",23.5
"2446","2016-09-19",23.51
"2447","2016-09-20",23.309999
"2448","2016-09-21",23.73
"2449","2016-09-22",23.73
"2450","2016-09-23",23.709999
"2451","2016-09-26",23.73
"2452","2016-09-27",23.719999
"2453","2016-09-28",23.75
"2454","2016-09-29",23.299999
"2455","2016-09-30",23.799999
"2456","2016-10-03",23.5
"2457","2016-10-04",23.280001
"2458","2016-10-05",23.43
"2459","2016-10-06",23.48
"2460","2016-10-07",23.48
"2461","2016-10-10",23.77
"2462","2016-10-11",23.16
"2463","2016-10-12",23.18
"2464","2016-10-13",23.15
"2465","2016-10-14",22.950001
"2466","2016-10-17",22.82
"2467","2016-10-18",23.120001
"2468","2016-10-19",22.870001
"2469","2016-10-20",23.01
"2470","2016-10-21",22.82
"2471","2016-10-24",22.969999
"2472","2016-10-25",22.440001
"2473","2016-10-26",22.09
"2474","2016-10-27",21.49
"2475","2016-10-28",22.09
"2476","2016-10-31",22
"2477","2016-11-01",21.709999
"2478","2016-11-02",21.6
"2479","2016-11-03",21.540001
"2480","2016-11-04",21.559999
"2481","2016-11-07",22.040001
"2482","2016-11-08",22.25
"2483","2016-11-09",21.84
"2484","2016-11-10",21.879999
"2485","2016-11-11",21.5
"2486","2016-11-14",20.790001
"2487","2016-11-15",21.139999
"2488","2016-11-16",21.360001
"2489","2016-11-17",21.610001
"2490","2016-11-18",21.34
"2491","2016-11-21",21.459999
"2492","2016-11-22",20.84
"2493","2016-11-23",20.98
"2494","2016-11-25",21.15
"2495","2016-11-28",20.75
"2496","2016-11-29",20.77
"2497","2016-11-30",20.459999
"2498","2016-12-01",20.09
"2499","2016-12-02",20.35
"2500","2016-12-05",20.709999
"2501","2016-12-06",20.809999
"2502","2016-12-07",20.610001
"2503","2016-12-08",20.610001
"2504","2016-12-09",20.809999
"2505","2016-12-12",21.09
"2506","2016-12-13",21.34
"2507","2016-12-14",21.209999
"2508","2016-12-15",21.26
"2509","2016-12-16",21.4
"2510","2016-12-19",21.469999
"2511","2016-12-20",21.530001
"2512","2016-12-21",21.48
"2513","2016-12-22",21.66
"2514","2016-12-23",21.809999
"2515","2016-12-27",21.76
"2516","2016-12-28",21.620001
"2517","2016-12-29",21.700001
"2518","2016-12-30",21.629999
"2519","2017-01-03",21.879999
"2520","2017-01-04",22.08
"2521","2017-01-05",22.049999
"2522","2017-01-06",22.15
"2523","2017-01-09",22.190001
"2524","2017-01-10",23.610001
"2525","2017-01-11",23.309999
"2526","2017-01-12",23.52
"2527","2017-01-13",23.82
"2528","2017-01-17",23.9
"2529","2017-01-18",23.92
"2530","2017-01-19",23.879999
"2531","2017-01-20",23.9
"2532","2017-01-23",23.68
"2533","2017-01-24",23.540001
"2534","2017-01-25",23.58
"2535","2017-01-26",23.42
"2536","2017-01-27",23.870001
"2537","2017-01-30",23.85
"2538","2017-01-31",24.059999
"2539","2017-02-01",23.959999
"2540","2017-02-02",25.1
"2541","2017-02-03",25.219999
"2542","2017-02-06",25.139999
"2543","2017-02-07",25.23
"2544","2017-02-08",25.24
"2545","2017-02-09",25.34
"2546","2017-02-10",25.200001
"2547","2017-02-13",25.299999
"2548","2017-02-14",25.18
"2549","2017-02-15",25.41
"2550","2017-02-16",25.360001
"2551","2017-02-17",25.389999
"2552","2017-02-21",25.280001
"2553","2017-02-22",25.16
"2554","2017-02-23",24.48
"2555","2017-02-24",24.780001
"2556","2017-02-27",24.809999
"2557","2017-02-28",24.549999
"2558","2017-03-01",24.959999
"2559","2017-03-02",25
"2560","2017-03-03",24.98
"2561","2017-03-06",24.76
"2562","2017-03-07",24.48
"2563","2017-03-08",24.52
"2564","2017-03-09",24.690001
"2565","2017-03-10",24.639999
"2566","2017-03-13",24.74
"2567","2017-03-14",24.43
"2568","2017-03-15",24.65
"2569","2017-03-16",24.290001
"2570","2017-03-17",24.43
"2571","2017-03-20",24.389999
"2572","2017-03-21",24.139999
"2573","2017-03-22",24.27
"2574","2017-03-23",24.25
"2575","2017-03-24",24.32
"2576","2017-03-27",24.58
"2577","2017-03-28",24.700001
"2578","2017-03-29",24.709999
"2579","2017-03-30",24.450001
"2580","2017-03-31",24.870001
"2581","2017-04-03",24.92
"2582","2017-04-04",24.629999
"2583","2017-04-05",24.42
"2584","2017-04-06",24.6
"2585","2017-04-07",24.65
"2586","2017-04-10",24.52
"2587","2017-04-11",24.57
"2588","2017-04-12",24.530001
"2589","2017-04-13",24.440001
"2590","2017-04-17",24.620001
"2591","2017-04-18",24.469999
"2592","2017-04-19",24.809999
"2593","2017-04-20",25.02
"2594","2017-04-21",24.860001
"2595","2017-04-24",25.559999
"2596","2017-04-25",25.74
"2597","2017-04-26",25.969999
"2598","2017-04-27",26.18
"2599","2017-04-28",26.379999
"2600","2017-05-01",26.4
"2601","2017-05-02",26.59
"2602","2017-05-03",26.459999
"2603","2017-05-04",26.35
"2604","2017-05-05",26.51
"2605","2017-05-08",26.389999
"2606","2017-05-09",26.379999
"2607","2017-05-10",26.459999
"2608","2017-05-11",26.370001
"2609","2017-05-12",26.23
"2610","2017-05-15",26.42
"2611","2017-05-16",26.48
"2612","2017-05-17",25.940001
"2613","2017-05-18",26.139999
"2614","2017-05-19",26.41
"2615","2017-05-22",26.799999
"2616","2017-05-23",26.67
"2617","2017-05-24",27.049999
"2618","2017-05-25",27.26
"2619","2017-05-26",27.32
"2620","2017-05-30",27.360001
"2621","2017-05-31",27.030001
"2622","2017-06-01",27.610001
"2623","2017-06-02",27.6
"2624","2017-06-05",27.51
"2625","2017-06-06",27.5
"2626","2017-06-07",27.84
"2627","2017-06-08",27.91
"2628","2017-06-09",27.82
"2629","2017-06-12",27.75
"2630","2017-06-13",27.92
"2631","2017-06-14",27.82
"2632","2017-06-15",27.75
"2633","2017-06-16",27.75
"2634","2017-06-19",28.25
"2635","2017-06-20",28.01
"2636","2017-06-21",27.91
"2637","2017-06-22",27.860001
"2638","2017-06-23",28.1
"2639","2017-06-26",27.719999
"2640","2017-06-27",27.809999
"2641","2017-06-28",28.120001
"2642","2017-06-29",27.82
"2643","2017-06-30",27.719999
"2644","2017-07-03",27.629999
"2645","2017-07-05",27.629999
"2646","2017-07-06",27.309999
"2647","2017-07-07",27.59
"2648","2017-07-10",27.559999
"2649","2017-07-11",27.530001
"2650","2017-07-12",27.82
"2651","2017-07-13",27.59
"2652","2017-07-14",27.780001
"2653","2017-07-17",27.690001
"2654","2017-07-18",27.790001
"2655","2017-07-19",27.93
"2656","2017-07-20",27.73
"2657","2017-07-21",27.620001
"2658","2017-07-24",27.620001
"2659","2017-07-25",27.58
"2660","2017-07-26",27.42
"2661","2017-07-27",27.049999
"2662","2017-07-28",27.01
"2663","2017-07-31",26.620001
"2664","2017-08-01",26.48
"2665","2017-08-02",26.51
"2666","2017-08-03",26.74
"2667","2017-08-04",26.83
"2668","2017-08-07",26.76
"2669","2017-08-08",26.51
"2670","2017-08-09",26.57
"2671","2017-08-10",26.26
"2672","2017-08-11",26.41
"2673","2017-08-14",26.68
"2674","2017-08-15",26.469999
"2675","2017-08-16",26.68
"2676","2017-08-17",26.639999
"2677","2017-08-18",26.889999
"2678","2017-08-21",26.889999
"2679","2017-08-22",27.209999
"2680","2017-08-23",26.84
"2681","2017-08-24",26.709999
"2682","2017-08-25",26.719999
"2683","2017-08-28",26.969999
"2684","2017-08-29",27.049999
"2685","2017-08-30",27.08
"2686","2017-08-31",27.549999
"2687","2017-09-01",27.5
"2688","2017-09-05",27.57
"2689","2017-09-06",28.219999
"2690","2017-09-07",28.540001
"2691","2017-09-08",28.790001
"2692","2017-09-11",28.950001
"2693","2017-09-12",29.01
"2694","2017-09-13",29.08
"2695","2017-09-14",28.969999
"2696","2017-09-15",28.93
"2697","2017-09-18",28.99
"2698","2017-09-19",28.690001
"2699","2017-09-20",28.84
"2700","2017-09-21",28.76
"2701","2017-09-22",28.85
"2702","2017-09-25",28.75
"2703","2017-09-26",28.68
"2704","2017-09-27",28.860001
"2705","2017-09-28",28.74
"2706","2017-09-29",29.17
"2707","2017-10-02",29.469999
"2708","2017-10-03",29.02
"2709","2017-10-04",29.24
"2710","2017-10-05",29.43
"2711","2017-10-06",29.5
"2712","2017-10-09",29.33
"2713","2017-10-10",29.34
"2714","2017-10-11",29.27
"2715","2017-10-12",29.43
"2716","2017-10-13",29.440001
"2717","2017-10-16",29.16
"2718","2017-10-17",29.4
"2719","2017-10-18",29.52
"2720","2017-10-19",29.57
"2721","2017-10-20",29.690001
"2722","2017-10-23",29.610001
"2723","2017-10-24",29.799999
"2724","2017-10-25",29.610001
"2725","2017-10-26",28.82
"2726","2017-10-27",28.5
"2727","2017-10-30",28.16
"2728","2017-10-31",28.139999
"2729","2017-11-01",27.85
"2730","2017-11-02",27.440001
"2731","2017-11-03",27.860001
"2732","2017-11-06",27.809999
"2733","2017-11-07",27.959999
"2734","2017-11-08",28.1
"2735","2017-11-09",28.59
"2736","2017-11-10",28.360001
"2737","2017-11-13",28.450001
"2738","2017-11-14",28.32
"2739","2017-11-15",28.01
"2740","2017-11-16",28.280001
"2741","2017-11-17",28.26
"2742","2017-11-20",28.35
"2743","2017-11-21",28.799999
"2744","2017-11-22",28.469999
"2745","2017-11-24",28.66
"2746","2017-11-27",28.51
"2747","2017-11-28",26.389999
"2748","2017-11-29",25.950001
"2749","2017-11-30",26.280001
"2750","2017-12-01",26.15
"2751","2017-12-04",24.9
"2752","2017-12-05",24.940001
"2753","2017-12-06",25.24
"2754","2017-12-07",25.040001
"2755","2017-12-08",25.77
"2756","2017-12-11",25.5
"2757","2017-12-12",25.610001
"2758","2017-12-13",25.709999
"2759","2017-12-14",25.620001
"2760","2017-12-15",25.780001
"2761","2017-12-18",25.780001
"2762","2017-12-19",25.49
"2763","2017-12-20",25.370001
"2764","2017-12-21",25.139999
"2765","2017-12-22",25.1
"2766","2017-12-26",25.129999
"2767","2017-12-27",25.200001
"2768","2017-12-28",25.190001
"2769","2017-12-29",24.790001
"2770","2018-01-02",25.280001
"2771","2018-01-03",25.559999
"2772","2018-01-04",25.32
"2773","2018-01-05",25.969999
"2774","2018-01-08",25.809999
"2775","2018-01-09",27.959999
"2776","2018-01-10",27.52
"2777","2018-01-11",27.43
"2778","2018-01-12",27.459999
"2779","2018-01-16",26.98
"2780","2018-01-17",27.25
"2781","2018-01-18",27.4
"2782","2018-01-19",27.65
"2783","2018-01-22",27.709999
"2784","2018-01-23",27.82
"2785","2018-01-24",27.91
"2786","2018-01-25",28.26
"2787","2018-01-26",28.42
"2788","2018-01-29",28.33
"2789","2018-01-30",28.030001
"2790","2018-01-31",27.959999
"2791","2018-02-01",27.629999
"2792","2018-02-02",27.389999
"2793","2018-02-05",26.4
"2794","2018-02-06",26.719999
"2795","2018-02-07",26.32
"2796","2018-02-08",25.200001
"2797","2018-02-09",25.92
"2798","2018-02-12",26.18
"2799","2018-02-13",26.110001
"2800","2018-02-14",26.809999
"2801","2018-02-15",27.09
"2802","2018-02-16",27.200001
"2803","2018-02-20",26.83
"2804","2018-02-21",26.77
"2805","2018-02-22",26.48
"2806","2018-02-23",27.200001
"2807","2018-02-26",27.620001
"2808","2018-02-27",27.450001
"2809","2018-02-28",27.26
"2810","2018-03-01",26.5
"2811","2018-03-02",26.77
"2812","2018-03-05",27.41
"2813","2018-03-06",27.41
"2814","2018-03-07",27.59
"2815","2018-03-08",27.85
"2816","2018-03-09",28.540001
"2817","2018-03-12",28.540001
"2818","2018-03-13",28.43
"2819","2018-03-14",28.01
"2820","2018-03-15",27.84
"2821","2018-03-16",27.93
"2822","2018-03-19",27.620001
"2823","2018-03-20",27.67
"2824","2018-03-21",27.66
"2825","2018-03-22",26.940001
"2826","2018-03-23",26.299999
"2827","2018-03-26",27.25
"2828","2018-03-27",27.030001
"2829","2018-03-28",26.68
"2830","2018-03-29",27.32
"2831","2018-04-02",26.84
"2832","2018-04-03",27.459999
"2833","2018-04-04",27.74
"2834","2018-04-05",28.09
"2835","2018-04-06",27.35
"2836","2018-04-09",27.51
"2837","2018-04-10",27.9
"2838","2018-04-11",27.93
"2839","2018-04-12",28.23
"2840","2018-04-13",28.309999
"2841","2018-04-16",28.83
