"","date","BKCC"
"1936","2015-03-05",9.15
"1937","2015-03-06",9.24
"1938","2015-03-09",9.22
"1939","2015-03-10",9.2
"1940","2015-03-11",9.25
"1941","2015-03-12",9.28
"1942","2015-03-13",9.28
"1943","2015-03-16",9.26
"1944","2015-03-17",9.35
"1945","2015-03-18",9.15
"1946","2015-03-19",9.19
"1947","2015-03-20",9.17
"1948","2015-03-23",9.18
"1949","2015-03-24",9.23
"1950","2015-03-25",9.21
"1951","2015-03-26",9.22
"1952","2015-03-27",9.12
"1953","2015-03-30",9.14
"1954","2015-03-31",9.06
"1955","2015-04-01",9.1
"1956","2015-04-02",9.07
"1957","2015-04-06",9.1
"1958","2015-04-07",9.09
"1959","2015-04-08",9.09
"1960","2015-04-09",9.13
"1961","2015-04-10",9.13
"1962","2015-04-13",9.12
"1963","2015-04-14",9.13
"1964","2015-04-15",9.14
"1965","2015-04-16",9.28
"1966","2015-04-17",9.24
"1967","2015-04-20",9.23
"1968","2015-04-21",9.21
"1969","2015-04-22",9.19
"1970","2015-04-23",9.3
"1971","2015-04-24",9.26
"1972","2015-04-27",9.28
"1973","2015-04-28",9.24
"1974","2015-04-29",9.2
"1975","2015-04-30",9.14
"1976","2015-05-01",9.33
"1977","2015-05-04",9.21
"1978","2015-05-05",9.16
"1979","2015-05-06",9.15
"1980","2015-05-07",9.12
"1981","2015-05-08",9.15
"1982","2015-05-11",9.32
"1983","2015-05-12",9.35
"1984","2015-05-13",9.36
"1985","2015-05-14",9.38
"1986","2015-05-15",9.5
"1987","2015-05-18",9.58
"1988","2015-05-19",9.64
"1989","2015-05-20",9.66
"1990","2015-05-21",9.28
"1991","2015-05-22",9.44
"1992","2015-05-26",9.44
"1993","2015-05-27",9.47
"1994","2015-05-28",9.5
"1995","2015-05-29",9.42
"1996","2015-06-01",9.48
"1997","2015-06-02",9.55
"1998","2015-06-03",9.76
"1999","2015-06-04",9.61
"2000","2015-06-05",9.64
"2001","2015-06-08",9.58
"2002","2015-06-09",9.55
"2003","2015-06-10",9.62
"2004","2015-06-11",9.63
"2005","2015-06-12",9.61
"2006","2015-06-15",9.58
"2007","2015-06-16",9.44
"2008","2015-06-17",9.47
"2009","2015-06-18",9.41
"2010","2015-06-19",9.31
"2011","2015-06-22",9.26
"2012","2015-06-23",9.34
"2013","2015-06-24",9.31
"2014","2015-06-25",9.31
"2015","2015-06-26",9.29
"2016","2015-06-29",9.15
"2017","2015-06-30",9.14
"2018","2015-07-01",9.13
"2019","2015-07-02",9.3
"2020","2015-07-06",9.26
"2021","2015-07-07",9.12
"2022","2015-07-08",9.15
"2023","2015-07-09",9.13
"2024","2015-07-10",9.14
"2025","2015-07-13",9.22
"2026","2015-07-14",9.3
"2027","2015-07-15",9.24
"2028","2015-07-16",9.31
"2029","2015-07-17",9.26
"2030","2015-07-20",9.19
"2031","2015-07-21",9.15
"2032","2015-07-22",9.05
"2033","2015-07-23",8.96
"2034","2015-07-24",8.71
"2035","2015-07-27",8.79
"2036","2015-07-28",8.83
"2037","2015-07-29",9
"2038","2015-07-30",9.38
"2039","2015-07-31",9.45
"2040","2015-08-03",9.23
"2041","2015-08-04",9.26
"2042","2015-08-05",9.42
"2043","2015-08-06",9.43
"2044","2015-08-07",9.39
"2045","2015-08-10",9.48
"2046","2015-08-11",9.48
"2047","2015-08-12",9.49
"2048","2015-08-13",9.47
"2049","2015-08-14",9.51
"2050","2015-08-17",9.49
"2051","2015-08-18",9.49
"2052","2015-08-19",9.33
"2053","2015-08-20",9.27
"2054","2015-08-21",9.1
"2055","2015-08-24",8.81
"2056","2015-08-25",9
"2057","2015-08-26",9.09
"2058","2015-08-27",9.35
"2059","2015-08-28",9.37
"2060","2015-08-31",9.43
"2061","2015-09-01",9.28
"2062","2015-09-02",9.27
"2063","2015-09-03",9.48
"2064","2015-09-04",9.4
"2065","2015-09-08",9.5
"2066","2015-09-09",9.38
"2067","2015-09-10",9.43
"2068","2015-09-11",9.38
"2069","2015-09-14",9.32
"2070","2015-09-15",9.41
"2071","2015-09-16",9.25
"2072","2015-09-17",9.15
"2073","2015-09-18",9.12
"2074","2015-09-21",9.15
"2075","2015-09-22",9.04
"2076","2015-09-23",9
"2077","2015-09-24",8.95
"2078","2015-09-25",9.03
"2079","2015-09-28",8.52
"2080","2015-09-29",8.35
"2081","2015-09-30",8.86
"2082","2015-10-01",9.16
"2083","2015-10-02",8.91
"2084","2015-10-05",8.95
"2085","2015-10-06",9.05
"2086","2015-10-07",9.23
"2087","2015-10-08",9.19
"2088","2015-10-09",9.12
"2089","2015-10-12",9.19
"2090","2015-10-13",9.15
"2091","2015-10-14",9.09
"2092","2015-10-15",9.22
"2093","2015-10-16",9.25
"2094","2015-10-19",9.26
"2095","2015-10-20",9.28
"2096","2015-10-21",9.32
"2097","2015-10-22",9.37
"2098","2015-10-23",9.36
"2099","2015-10-26",9.25
"2100","2015-10-27",9.12
"2101","2015-10-28",9.26
"2102","2015-10-29",9.2
"2103","2015-10-30",9.28
"2104","2015-11-02",9.44
"2105","2015-11-03",9.51
"2106","2015-11-04",9.45
"2107","2015-11-05",9.58
"2108","2015-11-06",9.61
"2109","2015-11-09",9.53
"2110","2015-11-10",9.54
"2111","2015-11-11",9.43
"2112","2015-11-12",9.31
"2113","2015-11-13",9.27
"2114","2015-11-16",9.44
"2115","2015-11-17",9.36
"2116","2015-11-18",9.49
"2117","2015-11-19",9.59
"2118","2015-11-20",9.51
"2119","2015-11-23",9.61
"2120","2015-11-24",9.71
"2121","2015-11-25",9.79
"2122","2015-11-27",9.8
"2123","2015-11-30",10.02
"2124","2015-12-01",10.1
"2125","2015-12-02",10.15
"2126","2015-12-03",10.1
"2127","2015-12-04",10.06
"2128","2015-12-07",9.8
"2129","2015-12-08",9.83
"2130","2015-12-09",9.7
"2131","2015-12-10",9.72
"2132","2015-12-11",9.4
"2133","2015-12-14",9.06
"2134","2015-12-15",9.48
"2135","2015-12-16",9.74
"2136","2015-12-17",9.6
"2137","2015-12-18",9.51
"2138","2015-12-21",9.58
"2139","2015-12-22",9.21
"2140","2015-12-23",9.53
"2141","2015-12-24",9.64
"2142","2015-12-28",9.47
"2143","2015-12-29",9.58
"2144","2015-12-30",9.42
"2145","2015-12-31",9.4
"2146","2016-01-04",9.41
"2147","2016-01-05",9.4
"2148","2016-01-06",9.29
"2149","2016-01-07",9.21
"2150","2016-01-08",8.98
"2151","2016-01-11",9.04
"2152","2016-01-12",8.95
"2153","2016-01-13",8.95
"2154","2016-01-14",8.87
"2155","2016-01-15",8.67
"2156","2016-01-19",8.62
"2157","2016-01-20",8.61
"2158","2016-01-21",8.65
"2159","2016-01-22",8.75
"2160","2016-01-25",8.76
"2161","2016-01-26",8.73
"2162","2016-01-27",8.75
"2163","2016-01-28",8.8
"2164","2016-01-29",8.74
"2165","2016-02-01",8.81
"2166","2016-02-02",8.71
"2167","2016-02-03",8.69
"2168","2016-02-04",8.86
"2169","2016-02-05",8.7
"2170","2016-02-08",8.7
"2171","2016-02-09",8.54
"2172","2016-02-10",8.51
"2173","2016-02-11",8.43
"2174","2016-02-12",8.51
"2175","2016-02-16",8.68
"2176","2016-02-17",8.84
"2177","2016-02-18",8.79
"2178","2016-02-19",8.56
"2179","2016-02-22",8.57
"2180","2016-02-23",8.58
"2181","2016-02-24",8.62
"2182","2016-02-25",8.75
"2183","2016-02-26",8.81
"2184","2016-02-29",9.05
"2185","2016-03-01",9.14
"2186","2016-03-02",9.02
"2187","2016-03-03",8.91
"2188","2016-03-04",8.89
"2189","2016-03-07",8.99
"2190","2016-03-08",8.7
"2191","2016-03-09",8.81
"2192","2016-03-10",8.85
"2193","2016-03-11",9.06
"2194","2016-03-14",9.21
"2195","2016-03-15",9.2
"2196","2016-03-16",9.06
"2197","2016-03-17",9.22
"2198","2016-03-18",9.13
"2199","2016-03-21",9.46
"2200","2016-03-22",9.39
"2201","2016-03-23",9.33
"2202","2016-03-24",9.31
"2203","2016-03-28",9.31
"2204","2016-03-29",9.52
"2205","2016-03-30",9.54
"2206","2016-03-31",9.41
"2207","2016-04-01",9.56
"2208","2016-04-04",9.4
"2209","2016-04-05",9.46
"2210","2016-04-06",9.48
"2211","2016-04-07",9.41
"2212","2016-04-08",9.43
"2213","2016-04-11",9.5
"2214","2016-04-12",9.5
"2215","2016-04-13",9.56
"2216","2016-04-14",9.54
"2217","2016-04-15",9.5
"2218","2016-04-18",9.51
"2219","2016-04-19",9.5
"2220","2016-04-20",9.49
"2221","2016-04-21",9.54
"2222","2016-04-22",9.5
"2223","2016-04-25",9.56
"2224","2016-04-26",9.55
"2225","2016-04-27",9.5
"2226","2016-04-28",8.36
"2227","2016-04-29",8.41
"2228","2016-05-02",8.17
"2229","2016-05-03",7.88
"2230","2016-05-04",8
"2231","2016-05-05",7.91
"2232","2016-05-06",8.01
"2233","2016-05-09",7.9
"2234","2016-05-10",7.87
"2235","2016-05-11",7.83
"2236","2016-05-12",7.74
"2237","2016-05-13",7.78
"2238","2016-05-16",7.71
"2239","2016-05-17",7.48
"2240","2016-05-18",7.44
"2241","2016-05-19",7.36
"2242","2016-05-20",7.38
"2243","2016-05-23",7.36
"2244","2016-05-24",7.37
"2245","2016-05-25",7.42
"2246","2016-05-26",7.63
"2247","2016-05-27",7.64
"2248","2016-05-31",7.72
"2249","2016-06-01",7.77
"2250","2016-06-02",7.81
"2251","2016-06-03",7.86
"2252","2016-06-06",8
"2253","2016-06-07",7.93
"2254","2016-06-08",7.85
"2255","2016-06-09",7.84
"2256","2016-06-10",7.78
"2257","2016-06-13",7.77
"2258","2016-06-14",7.75
"2259","2016-06-15",7.53
"2260","2016-06-16",7.45
"2261","2016-06-17",7.55
"2262","2016-06-20",7.6
"2263","2016-06-21",7.65
"2264","2016-06-22",7.66
"2265","2016-06-23",7.7
"2266","2016-06-24",7.68
"2267","2016-06-27",7.5
"2268","2016-06-28",7.52
"2269","2016-06-29",7.67
"2270","2016-06-30",7.78
"2271","2016-07-01",7.83
"2272","2016-07-05",7.88
"2273","2016-07-06",7.83
"2274","2016-07-07",7.91
"2275","2016-07-08",7.99
"2276","2016-07-11",7.99
"2277","2016-07-12",8.03
"2278","2016-07-13",8.01
"2279","2016-07-14",8.05
"2280","2016-07-15",8.14
"2281","2016-07-18",8.19
"2282","2016-07-19",8.24
"2283","2016-07-20",8.26
"2284","2016-07-21",8.29
"2285","2016-07-22",8.29
"2286","2016-07-25",8.34
"2287","2016-07-26",8.31
"2288","2016-07-27",8.32
"2289","2016-07-28",8.37
"2290","2016-07-29",8.36
"2291","2016-08-01",8.3
"2292","2016-08-02",8.25
"2293","2016-08-03",8.37
"2294","2016-08-04",8.36
"2295","2016-08-05",8.44
"2296","2016-08-08",8.4
"2297","2016-08-09",8.47
"2298","2016-08-10",8.52
"2299","2016-08-11",8.52
"2300","2016-08-12",8.53
"2301","2016-08-15",8.55
"2302","2016-08-16",8.57
"2303","2016-08-17",8.57
"2304","2016-08-18",8.69
"2305","2016-08-19",8.73
"2306","2016-08-22",8.7
"2307","2016-08-23",8.78
"2308","2016-08-24",8.7
"2309","2016-08-25",8.62
"2310","2016-08-26",8.68
"2311","2016-08-29",8.72
"2312","2016-08-30",8.79
"2313","2016-08-31",8.72
"2314","2016-09-01",8.69
"2315","2016-09-02",8.83
"2316","2016-09-06",8.77
"2317","2016-09-07",8.76
"2318","2016-09-08",8.79
"2319","2016-09-09",8.74
"2320","2016-09-12",8.62
"2321","2016-09-13",8.5
"2322","2016-09-14",8.55
"2323","2016-09-15",8.37
"2324","2016-09-16",8.28
"2325","2016-09-19",8.28
"2326","2016-09-20",8.31
"2327","2016-09-21",8.28
"2328","2016-09-22",8.27
"2329","2016-09-23",8.32
"2330","2016-09-26",8.2
"2331","2016-09-27",8.22
"2332","2016-09-28",8.26
"2333","2016-09-29",8.28
"2334","2016-09-30",8.28
"2335","2016-10-03",8.24
"2336","2016-10-04",8.14
"2337","2016-10-05",8.22
"2338","2016-10-06",8.09
"2339","2016-10-07",8.07
"2340","2016-10-10",8.07
"2341","2016-10-11",8
"2342","2016-10-12",8
"2343","2016-10-13",7.98
"2344","2016-10-14",7.8
"2345","2016-10-17",7.81
"2346","2016-10-18",7.84
"2347","2016-10-19",7.84
"2348","2016-10-20",7.83
"2349","2016-10-21",7.84
"2350","2016-10-24",7.86
"2351","2016-10-25",7.81
"2352","2016-10-26",7.75
"2353","2016-10-27",7.75
"2354","2016-10-28",7.65
"2355","2016-10-31",7.52
"2356","2016-11-01",7.44
"2357","2016-11-02",7.42
"2358","2016-11-03",7.01
"2359","2016-11-04",6.78
"2360","2016-11-07",6.83
"2361","2016-11-08",6.92
"2362","2016-11-09",7.02
"2363","2016-11-10",7.26
"2364","2016-11-11",7.29
"2365","2016-11-14",7.31
"2366","2016-11-15",7.33
"2367","2016-11-16",7.28
"2368","2016-11-17",7.31
"2369","2016-11-18",7.36
"2370","2016-11-21",7.35
"2371","2016-11-22",7.42
"2372","2016-11-23",7.38
"2373","2016-11-25",7.44
"2374","2016-11-28",7.39
"2375","2016-11-29",7.44
"2376","2016-11-30",7.41
"2377","2016-12-01",7.38
"2378","2016-12-02",7.28
"2379","2016-12-05",7.33
"2380","2016-12-06",7.41
"2381","2016-12-07",7.48
"2382","2016-12-08",7.64
"2383","2016-12-09",7.64
"2384","2016-12-12",7.87
"2385","2016-12-13",7.63
"2386","2016-12-14",7.81
"2387","2016-12-15",7.34
"2388","2016-12-16",7.39
"2389","2016-12-19",7.4
"2390","2016-12-20",7.35
"2391","2016-12-21",7.27
"2392","2016-12-22",7.25
"2393","2016-12-23",7.12
"2394","2016-12-27",7.06
"2395","2016-12-28",7.03
"2396","2016-12-29",7.03
"2397","2016-12-30",6.96
"2398","2017-01-03",7.24
"2399","2017-01-04",7.5
"2400","2017-01-05",7.42
"2401","2017-01-06",7.42
"2402","2017-01-09",7.4
"2403","2017-01-10",7.36
"2404","2017-01-11",7.44
"2405","2017-01-12",7.38
"2406","2017-01-13",7.32
"2407","2017-01-17",7.22
"2408","2017-01-18",7.19
"2409","2017-01-19",7.24
"2410","2017-01-20",7.35
"2411","2017-01-23",7.36
"2412","2017-01-24",7.36
"2413","2017-01-25",7.44
"2414","2017-01-26",7.42
"2415","2017-01-27",7.38
"2416","2017-01-30",7.32
"2417","2017-01-31",7.24
"2418","2017-02-01",7.3
"2419","2017-02-02",7.3
"2420","2017-02-03",7.48
"2421","2017-02-06",7.52
"2422","2017-02-07",7.46
"2423","2017-02-08",7.49
"2424","2017-02-09",7.47
"2425","2017-02-10",7.65
"2426","2017-02-13",7.72
"2427","2017-02-14",7.64
"2428","2017-02-15",7.74
"2429","2017-02-16",7.7
"2430","2017-02-17",7.76
"2431","2017-02-21",7.76
"2432","2017-02-22",7.82
"2433","2017-02-23",7.87
"2434","2017-02-24",7.88
"2435","2017-02-27",7.85
"2436","2017-02-28",7.75
"2437","2017-03-01",7.77
"2438","2017-03-02",7.72
"2439","2017-03-03",7.78
"2440","2017-03-06",7.73
"2441","2017-03-07",7.66
"2442","2017-03-08",7.6
"2443","2017-03-09",7.38
"2444","2017-03-10",7.72
"2445","2017-03-13",7.65
"2446","2017-03-14",7.56
"2447","2017-03-15",7.59
"2448","2017-03-16",7.34
"2449","2017-03-17",7.47
"2450","2017-03-20",7.42
"2451","2017-03-21",7.33
"2452","2017-03-22",7.25
"2453","2017-03-23",7.25
"2454","2017-03-24",7.31
"2455","2017-03-27",7.28
"2456","2017-03-28",7.36
"2457","2017-03-29",7.43
"2458","2017-03-30",7.48
"2459","2017-03-31",7.55
"2460","2017-04-03",7.44
"2461","2017-04-04",7.33
"2462","2017-04-05",7.28
"2463","2017-04-06",7.34
"2464","2017-04-07",7.3
"2465","2017-04-10",7.28
"2466","2017-04-11",7.33
"2467","2017-04-12",7.21
"2468","2017-04-13",7.25
"2469","2017-04-17",7.26
"2470","2017-04-18",7.28
"2471","2017-04-19",7.27
"2472","2017-04-20",7.31
"2473","2017-04-21",7.3
"2474","2017-04-24",7.32
"2475","2017-04-25",7.33
"2476","2017-04-26",7.35
"2477","2017-04-27",7.33
"2478","2017-04-28",7.33
"2479","2017-05-01",7.3
"2480","2017-05-02",7.38
"2481","2017-05-03",7.38
"2482","2017-05-04",7.58
"2483","2017-05-05",7.62
"2484","2017-05-08",7.56
"2485","2017-05-09",7.47
"2486","2017-05-10",7.45
"2487","2017-05-11",7.52
"2488","2017-05-12",7.46
"2489","2017-05-15",7.53
"2490","2017-05-16",7.51
"2491","2017-05-17",7.53
"2492","2017-05-18",7.52
"2493","2017-05-19",7.57
"2494","2017-05-22",7.66
"2495","2017-05-23",7.67
"2496","2017-05-24",7.63
"2497","2017-05-25",7.64
"2498","2017-05-26",7.68
"2499","2017-05-30",7.73
"2500","2017-05-31",7.77
"2501","2017-06-01",7.79
"2502","2017-06-02",7.81
"2503","2017-06-05",7.74
"2504","2017-06-06",7.71
"2505","2017-06-07",7.69
"2506","2017-06-08",7.55
"2507","2017-06-09",7.62
"2508","2017-06-12",7.74
"2509","2017-06-13",7.66
"2510","2017-06-14",7.75
"2511","2017-06-15",7.53
"2512","2017-06-16",7.46
"2513","2017-06-19",7.5
"2514","2017-06-20",7.46
"2515","2017-06-21",7.47
"2516","2017-06-22",7.49
"2517","2017-06-23",7.49
"2518","2017-06-26",7.47
"2519","2017-06-27",7.48
"2520","2017-06-28",7.45
"2521","2017-06-29",7.45
"2522","2017-06-30",7.49
"2523","2017-07-03",7.58
"2524","2017-07-05",7.52
"2525","2017-07-06",7.54
"2526","2017-07-07",7.53
"2527","2017-07-10",7.61
"2528","2017-07-11",7.58
"2529","2017-07-12",7.56
"2530","2017-07-13",7.53
"2531","2017-07-14",7.59
"2532","2017-07-17",7.58
"2533","2017-07-18",7.62
"2534","2017-07-19",7.6
"2535","2017-07-20",7.61
"2536","2017-07-21",7.59
"2537","2017-07-24",7.57
"2538","2017-07-25",7.57
"2539","2017-07-26",7.51
"2540","2017-07-27",7.62
"2541","2017-07-28",7.57
"2542","2017-07-31",7.59
"2543","2017-08-01",7.65
"2544","2017-08-02",7.43
"2545","2017-08-03",7.51
"2546","2017-08-04",7.53
"2547","2017-08-07",7.56
"2548","2017-08-08",7.51
"2549","2017-08-09",7.48
"2550","2017-08-10",7.3
"2551","2017-08-11",7.27
"2552","2017-08-14",7.29
"2553","2017-08-15",7.31
"2554","2017-08-16",7.19
"2555","2017-08-17",7.23
"2556","2017-08-18",7.22
"2557","2017-08-21",7.16
"2558","2017-08-22",7.15
"2559","2017-08-23",7.18
"2560","2017-08-24",7.17
"2561","2017-08-25",7.22
"2562","2017-08-28",7.21
"2563","2017-08-29",7.15
"2564","2017-08-30",7.17
"2565","2017-08-31",7.12
"2566","2017-09-01",7.21
"2567","2017-09-05",7.15
"2568","2017-09-06",7.14
"2569","2017-09-07",7.16
"2570","2017-09-08",7.13
"2571","2017-09-11",7.12
"2572","2017-09-12",7.23
"2573","2017-09-13",7.25
"2574","2017-09-14",7.28
"2575","2017-09-15",7.25
"2576","2017-09-18",7.17
"2577","2017-09-19",7.19
"2578","2017-09-20",7.21
"2579","2017-09-21",7.25
"2580","2017-09-22",7.25
"2581","2017-09-25",7.32
"2582","2017-09-26",7.37
"2583","2017-09-27",7.41
"2584","2017-09-28",7.48
"2585","2017-09-29",7.5
"2586","2017-10-02",7.56
"2587","2017-10-03",7.51
"2588","2017-10-04",7.54
"2589","2017-10-05",7.5
"2590","2017-10-06",7.45
"2591","2017-10-09",7.43
"2592","2017-10-10",7.4
"2593","2017-10-11",7.39
"2594","2017-10-12",7.41
"2595","2017-10-13",7.39
"2596","2017-10-16",7.44
"2597","2017-10-17",7.38
"2598","2017-10-18",7.33
"2599","2017-10-19",7.34
"2600","2017-10-20",7.34
"2601","2017-10-23",7.35
"2602","2017-10-24",7.48
"2603","2017-10-25",7.29
"2604","2017-10-26",7.34
"2605","2017-10-27",7.33
"2606","2017-10-30",7.27
"2607","2017-10-31",7.16
"2608","2017-11-01",7.14
"2609","2017-11-02",7.01
"2610","2017-11-03",7.11
"2611","2017-11-06",7.04
"2612","2017-11-07",7.07
"2613","2017-11-08",7.07
"2614","2017-11-09",6.94
"2615","2017-11-10",6.88
"2616","2017-11-13",6.8
"2617","2017-11-14",6.7
"2618","2017-11-15",6.65
"2619","2017-11-16",6.63
"2620","2017-11-17",6.69
"2621","2017-11-20",6.69
"2622","2017-11-21",6.72
"2623","2017-11-22",6.75
"2624","2017-11-24",6.75
"2625","2017-11-27",6.65
"2626","2017-11-28",6.64
"2627","2017-11-29",6.63
"2628","2017-11-30",6.55
"2629","2017-12-01",6.58
"2630","2017-12-04",6.55
"2631","2017-12-05",6.54
"2632","2017-12-06",6.52
"2633","2017-12-07",6.53
"2634","2017-12-08",6.52
"2635","2017-12-11",6.51
"2636","2017-12-12",6.52
"2637","2017-12-13",6.52
"2638","2017-12-14",6.49
"2639","2017-12-15",6.55
"2640","2017-12-18",6.4
"2641","2017-12-19",6.33
"2642","2017-12-20",6.21
"2643","2017-12-21",6.13
"2644","2017-12-22",6.14
"2645","2017-12-26",6.26
"2646","2017-12-27",6.3
"2647","2017-12-28",6.23
"2648","2017-12-29",6.23
"2649","2018-01-02",6.25
"2650","2018-01-03",6.24
"2651","2018-01-04",6.19
"2652","2018-01-05",6.17
"2653","2018-01-08",6.17
"2654","2018-01-09",6.11
"2655","2018-01-10",6.1
"2656","2018-01-11",6.14
"2657","2018-01-12",6.22
"2658","2018-01-16",6.13
"2659","2018-01-17",6.16
"2660","2018-01-18",6.23
"2661","2018-01-19",6.17
"2662","2018-01-22",6.18
"2663","2018-01-23",6.15
"2664","2018-01-24",6.1
"2665","2018-01-25",6.07
"2666","2018-01-26",6.07
"2667","2018-01-29",6.02
"2668","2018-01-30",5.98
"2669","2018-01-31",5.96
"2670","2018-02-01",5.95
"2671","2018-02-02",5.81
"2672","2018-02-05",5.55
"2673","2018-02-06",5.75
"2674","2018-02-07",5.83
"2675","2018-02-08",5.6
"2676","2018-02-09",5.73
"2677","2018-02-12",5.68
"2678","2018-02-13",5.65
"2679","2018-02-14",5.62
"2680","2018-02-15",5.61
"2681","2018-02-16",5.68
"2682","2018-02-20",5.62
"2683","2018-02-21",5.56
"2684","2018-02-22",5.59
"2685","2018-02-23",5.58
"2686","2018-02-26",5.58
"2687","2018-02-27",5.52
"2688","2018-02-28",5.51
"2689","2018-03-01",5.57
"2690","2018-03-02",5.5
"2691","2018-03-05",5.61
"2692","2018-03-06",5.59
"2693","2018-03-07",5.49
"2694","2018-03-08",6.02
"2695","2018-03-09",5.91
"2696","2018-03-12",5.9
"2697","2018-03-13",5.92
"2698","2018-03-14",5.85
"2699","2018-03-15",5.71
"2700","2018-03-16",5.8
"2701","2018-03-19",5.76
"2702","2018-03-20",5.82
"2703","2018-03-21",5.79
"2704","2018-03-22",5.96
"2705","2018-03-23",5.92
"2706","2018-03-26",5.99
"2707","2018-03-27",6.06
"2708","2018-03-28",6.11
"2709","2018-03-29",6.03
"2710","2018-04-02",5.96
"2711","2018-04-03",6.04
"2712","2018-04-04",6.09
"2713","2018-04-05",6.14
"2714","2018-04-06",6.08
"2715","2018-04-09",6.13
"2716","2018-04-10",6.14
"2717","2018-04-11",6.15
"2718","2018-04-12",6.19
"2719","2018-04-13",6.14
"2720","2018-04-16",6.2
"2721","2018-04-17",6.25
"2722","2018-04-18",6.37
"2723","2018-04-19",6.35
"2724","2018-04-20",6.4
"2725","2018-04-23",6.28
"2726","2018-04-24",6.28
"2727","2018-04-25",6.29
"2728","2018-04-26",6.27
"2729","2018-04-27",6.29
"2730","2018-04-30",6.31
"2731","2018-05-01",6.23
"2732","2018-05-02",6.24
"2733","2018-05-03",5.99
"2734","2018-05-04",5.97
"2735","2018-05-07",5.95
"2736","2018-05-08",5.94
"2737","2018-05-09",6
"2738","2018-05-10",6.12
"2739","2018-05-11",6.1
"2740","2018-05-14",6.15
"2741","2018-05-15",6.13
"2742","2018-05-16",6.12
"2743","2018-05-17",6.13
"2744","2018-05-18",6.1
"2745","2018-05-21",6.12
"2746","2018-05-22",6.1
"2747","2018-05-23",6.13
"2748","2018-05-24",6.09
"2749","2018-05-25",6.11
"2750","2018-05-29",6.13
"2751","2018-05-30",6.2
"2752","2018-05-31",6.24
"2753","2018-06-01",6.18
"2754","2018-06-04",6.34
"2755","2018-06-05",6.4
"2756","2018-06-06",6.47
"2757","2018-06-07",6.43
"2758","2018-06-08",6.43
"2759","2018-06-11",6.47
"2760","2018-06-12",6.46
"2761","2018-06-13",6.46
"2762","2018-06-14",6.49
"2763","2018-06-15",6.33
"2764","2018-06-18",6.36
"2765","2018-06-19",6.31
"2766","2018-06-20",6.28
"2767","2018-06-21",6.24
"2768","2018-06-22",6.22
"2769","2018-06-25",6.09
"2770","2018-06-26",6.03
"2771","2018-06-27",5.96
"2772","2018-06-28",5.9
"2773","2018-06-29",5.83
"2774","2018-07-02",5.98
"2775","2018-07-03",6.05
"2776","2018-07-05",6.01
"2777","2018-07-06",5.99
"2778","2018-07-09",6.01
"2779","2018-07-10",6.04
"2780","2018-07-11",6
"2781","2018-07-12",5.97
"2782","2018-07-13",5.91
"2783","2018-07-16",5.92
"2784","2018-07-17",5.95
"2785","2018-07-18",5.98
"2786","2018-07-19",5.96
"2787","2018-07-20",5.98
"2788","2018-07-23",5.96
"2789","2018-07-24",5.96
"2790","2018-07-25",5.95
"2791","2018-07-26",5.97
"2792","2018-07-27",6
"2793","2018-07-30",5.99
"2794","2018-07-31",6.03
"2795","2018-08-01",6.05
"2796","2018-08-02",6.06
"2797","2018-08-03",6.05
"2798","2018-08-06",6.09
"2799","2018-08-07",6.09
"2800","2018-08-08",6.05
"2801","2018-08-09",6.09
"2802","2018-08-10",6.05
"2803","2018-08-13",6.09
"2804","2018-08-14",6.12
"2805","2018-08-15",6.09
"2806","2018-08-16",6.14
"2807","2018-08-17",6.11
"2808","2018-08-20",6.17
"2809","2018-08-21",6.18
"2810","2018-08-22",6.17
"2811","2018-08-23",6.14
"2812","2018-08-24",6.14
"2813","2018-08-27",6.31
"2814","2018-08-28",6.23
"2815","2018-08-29",6.24
"2816","2018-08-30",6.29
"2817","2018-08-31",6.27
"2818","2018-09-04",6.29
"2819","2018-09-05",6.3
"2820","2018-09-06",6.28
"2821","2018-09-07",6.23
"2822","2018-09-10",6.23
"2823","2018-09-11",6.26
"2824","2018-09-12",6.27
"2825","2018-09-13",6.32
"2826","2018-09-14",6.07
"2827","2018-09-17",6.01
"2828","2018-09-18",6.08
"2829","2018-09-19",6.05
"2830","2018-09-20",6.1
"2831","2018-09-21",6.03
"2832","2018-09-24",6.03
"2833","2018-09-25",6
"2834","2018-09-26",5.97
"2835","2018-09-27",5.97
"2836","2018-09-28",5.9
"2837","2018-10-01",5.86
"2838","2018-10-02",5.94
"2839","2018-10-03",5.93
"2840","2018-10-04",5.86
"2841","2018-10-05",5.87
"2842","2018-10-08",5.87
"2843","2018-10-09",5.96
"2844","2018-10-10",5.87
"2845","2018-10-11",5.8
"2846","2018-10-12",5.77
"2847","2018-10-15",5.74
"2848","2018-10-16",5.79
"2849","2018-10-17",5.74
"2850","2018-10-18",5.69
"2851","2018-10-19",5.67
"2852","2018-10-22",5.68
"2853","2018-10-23",5.67
"2854","2018-10-24",5.71
"2855","2018-10-25",5.8
"2856","2018-10-26",5.75
"2857","2018-10-29",5.72
"2858","2018-10-30",5.74
"2859","2018-10-31",5.73
"2860","2018-11-01",6.06
"2861","2018-11-02",6.06
"2862","2018-11-05",5.93
"2863","2018-11-06",6.06
"2864","2018-11-07",6.03
"2865","2018-11-08",6.02
"2866","2018-11-09",6.04
"2867","2018-11-12",6
"2868","2018-11-13",6.01
"2869","2018-11-14",5.99
