"","date","IKNX"
"1944","2014-09-22",18.1
"1945","2014-09-23",17.6
"1946","2014-09-24",17.76
"1947","2014-09-25",17.76
"1948","2014-09-26",17.76
"1949","2014-09-29",17.76
"1950","2014-09-30",18.15
"1951","2014-10-01",17.49
"1952","2014-10-02",16.799999
"1953","2014-10-03",17.030001
"1954","2014-10-06",17.23
"1955","2014-10-07",16.950001
"1956","2014-10-08",17.809999
"1957","2014-10-09",16.790001
"1958","2014-10-10",17.219999
"1959","2014-10-13",15.56
"1960","2014-10-14",16.91
"1961","2014-10-15",14.8
"1962","2014-10-16",15.8
"1963","2014-10-17",15.8
"1964","2014-10-20",15.8
"1965","2014-10-21",15.97
"1966","2014-10-22",15.79
"1967","2014-10-23",15.97
"1968","2014-10-24",15.97
"1969","2014-10-27",15.87
"1970","2014-10-28",15.9
"1971","2014-10-29",16
"1972","2014-10-30",16
"1973","2014-10-31",16.6
"1974","2014-11-03",16.190001
"1975","2014-11-04",16.799999
"1976","2014-11-05",16.9
"1977","2014-11-06",15.93
"1978","2014-11-07",15.6
"1979","2014-11-10",15.9
"1980","2014-11-11",16.889999
"1981","2014-11-12",16.889999
"1982","2014-11-13",16.83
"1983","2014-11-14",16.83
"1984","2014-11-17",16.110001
"1985","2014-11-18",15.32
"1986","2014-11-19",15.32
"1987","2014-11-20",15.8
"1988","2014-11-21",15.78
"1989","2014-11-24",15.9
"1990","2014-11-25",16.34
"1991","2014-11-26",16
"1992","2014-11-28",16
"1993","2014-12-01",16
"1994","2014-12-02",15.56
"1995","2014-12-03",15.7
"1996","2014-12-04",15.7
"1997","2014-12-05",15.7
"1998","2014-12-08",15.78
"1999","2014-12-09",15.6
"2000","2014-12-10",15.6
"2001","2014-12-11",15.99
"2002","2014-12-12",15.55
"2003","2014-12-15",15.55
"2004","2014-12-16",15.43
"2005","2014-12-17",15.5
"2006","2014-12-18",15.48
"2007","2014-12-19",15.48
"2008","2014-12-22",15.23
"2009","2014-12-23",15.19
"2010","2014-12-24",15
"2011","2014-12-26",14.66
"2012","2014-12-29",14.65
"2013","2014-12-30",14.5
"2014","2014-12-31",14.56
"2015","2015-01-02",14.3
"2016","2015-01-05",14.3
"2017","2015-01-06",14.5
"2018","2015-01-07",15.49
"2019","2015-01-08",15.48
"2020","2015-01-09",15.3
"2021","2015-01-12",15.82
"2022","2015-01-13",15.84
"2023","2015-01-14",16.559999
"2024","2015-01-15",16.4
"2025","2015-01-16",15.98
"2026","2015-01-20",17.5
"2027","2015-01-21",18
"2028","2015-01-22",17.5
"2029","2015-01-23",17.5
"2030","2015-01-26",17.5
"2031","2015-01-27",17.5
"2032","2015-01-28",16.32
"2033","2015-01-29",16.43
"2034","2015-01-30",16.25
"2035","2015-02-02",16.25
"2036","2015-02-03",16.08
"2037","2015-02-04",16.08
"2038","2015-02-05",17.27
"2039","2015-02-06",16.6
"2040","2015-02-09",16.5
"2041","2015-02-10",17.15
"2042","2015-02-11",17.15
"2043","2015-02-12",17.15
"2044","2015-02-13",17.4
"2045","2015-02-17",17
"2046","2015-02-18",17
"2047","2015-02-19",17
"2048","2015-02-20",18.15
"2049","2015-02-23",18
"2050","2015-02-24",17.049999
"2051","2015-02-25",16.700001
"2052","2015-02-26",15.79
"2053","2015-02-27",15.73
"2054","2015-03-02",16.65
"2055","2015-03-03",16.84
"2056","2015-03-04",16.92
"2057","2015-03-05",16.5
"2058","2015-03-06",16.58
"2059","2015-03-09",16.5
"2060","2015-03-10",16.049999
"2061","2015-03-11",16.049999
"2062","2015-03-12",16.049999
"2063","2015-03-13",16
"2064","2015-03-16",15.75
"2065","2015-03-17",15.5
"2066","2015-03-18",15.5
"2067","2015-03-19",15.5
"2068","2015-03-20",15.5
"2069","2015-03-23",15
"2070","2015-03-24",15
"2071","2015-03-25",15
"2072","2015-03-26",15.5
"2073","2015-03-27",16
"2074","2015-03-30",16
"2075","2015-03-31",16
"2076","2015-04-01",15
"2077","2015-04-02",15.95
"2078","2015-04-06",14.8
"2079","2015-04-07",14.95
"2080","2015-04-08",14.95
"2081","2015-04-09",15.5
"2082","2015-04-10",15.48
"2083","2015-04-13",15.05
"2084","2015-04-14",15.05
"2085","2015-04-15",15.05
"2086","2015-04-16",14.86
"2087","2015-04-17",14.86
"2088","2015-04-20",14.86
"2089","2015-04-21",14.86
"2090","2015-04-22",14.75
"2091","2015-04-23",14.75
"2092","2015-04-24",14.75
"2093","2015-04-27",14.75
"2094","2015-04-28",14.63
"2095","2015-04-29",14.63
"2096","2015-04-30",14.05
"2097","2015-05-01",14.03
"2098","2015-05-04",14.38
"2099","2015-05-05",14.27
"2100","2015-05-06",14.27
"2101","2015-05-07",14.12
"2102","2015-05-08",14.23
"2103","2015-05-11",14.23
"2104","2015-05-12",14.01
"2105","2015-05-13",14.01
"2106","2015-05-14",14.03
"2107","2015-05-15",14.48
"2108","2015-05-18",14.4
"2109","2015-05-19",15.4
"2110","2015-05-20",15.4
"2111","2015-05-21",15.4
"2112","2015-05-22",15.4
"2113","2015-05-26",15.1
"2114","2015-05-27",15.2
"2115","2015-05-28",15
"2116","2015-05-29",15.4
"2117","2015-06-01",15.4
"2118","2015-06-02",15.45
"2119","2015-06-03",15.45
"2120","2015-06-04",15.45
"2121","2015-06-05",15.12
"2122","2015-06-08",15.95
"2123","2015-06-09",15
"2124","2015-06-10",15.17
"2125","2015-06-11",15.25
"2126","2015-06-12",14.75
"2127","2015-06-15",15
"2128","2015-06-16",14.76
"2129","2015-06-17",15.03
"2130","2015-06-18",14.73
"2131","2015-06-19",14.32
"2132","2015-06-22",15.15
"2133","2015-06-23",15.43
"2134","2015-06-24",15.58
"2135","2015-06-25",15.58
"2136","2015-06-26",15.06
"2137","2015-06-29",15.35
"2138","2015-06-30",15.05
"2139","2015-07-01",15.14
"2140","2015-07-02",15.11
"2141","2015-07-06",15.23
"2142","2015-07-07",15.1
"2143","2015-07-08",15.1
"2144","2015-07-09",15.1
"2145","2015-07-10",15.1
"2146","2015-07-13",15.18
"2147","2015-07-14",15.25
"2148","2015-07-15",15.2
"2149","2015-07-16",15.15
"2150","2015-07-17",15.13
"2151","2015-07-20",15.13
"2152","2015-07-21",14.66
"2153","2015-07-22",14.66
"2154","2015-07-23",14.53
"2155","2015-07-24",15.03
"2156","2015-07-27",15.03
"2157","2015-07-28",14.51
"2158","2015-07-29",14.5
"2159","2015-07-30",14.6
"2160","2015-07-31",14.21
"2161","2015-08-03",14.2
"2162","2015-08-04",14.2
"2163","2015-08-05",13.76
"2164","2015-08-06",12.93
"2165","2015-08-07",12.54
"2166","2015-08-10",12.75
"2167","2015-08-11",12.51
"2168","2015-08-12",12.51
"2169","2015-08-13",11.3
"2170","2015-08-14",11.41
"2171","2015-08-17",11.26
"2172","2015-08-18",11.26
"2173","2015-08-19",11.62
"2174","2015-08-20",11.62
"2175","2015-08-21",11.46
"2176","2015-08-24",12.89
"2177","2015-08-25",12.04
"2178","2015-08-26",12.06
"2179","2015-08-27",12.25
"2180","2015-08-28",12.25
"2181","2015-08-31",12.57
"2182","2015-09-01",12.57
"2183","2015-09-02",12.24
"2184","2015-09-03",12.2
"2185","2015-09-04",11.7
"2186","2015-09-08",12.25
"2187","2015-09-09",12.25
"2188","2015-09-10",12.25
"2189","2015-09-11",12.25
"2190","2015-09-14",12.25
"2191","2015-09-15",12.1
"2192","2015-09-16",12.7
"2193","2015-09-17",12.75
"2194","2015-09-18",12.18
"2195","2015-09-21",12.15
"2196","2015-09-22",12.1
"2197","2015-09-23",11.81
"2198","2015-09-24",11.93
"2199","2015-09-25",11.51
"2200","2015-09-28",11.65
"2201","2015-09-29",11.54
"2202","2015-09-30",12
"2203","2015-10-01",11.51
"2204","2015-10-02",11.51
"2205","2015-10-05",11.46
"2206","2015-10-06",11.53
"2207","2015-10-07",11.43
"2208","2015-10-08",11.43
"2209","2015-10-09",11.4
"2210","2015-10-12",11.65
"2211","2015-10-13",11.53
"2212","2015-10-14",11.24
"2213","2015-10-15",11.19
"2214","2015-10-16",11.13
"2215","2015-10-19",10.89
"2216","2015-10-20",11.15
"2217","2015-10-21",11.54
"2218","2015-10-22",11.34
"2219","2015-10-23",11.3
"2220","2015-10-26",11.3
"2221","2015-10-27",10.82
"2222","2015-10-28",10.82
"2223","2015-10-29",10.82
"2224","2015-10-30",10.82
"2225","2015-11-02",11.2
"2226","2015-11-03",11.39
"2227","2015-11-04",11.12
"2228","2015-11-05",10.61
"2229","2015-11-06",10.7
"2230","2015-11-09",10.7
"2231","2015-11-10",10.7
"2232","2015-11-11",10.66
"2233","2015-11-12",10.61
"2234","2015-11-13",11
"2235","2015-11-16",10.66
"2236","2015-11-17",11.1
"2237","2015-11-18",11
"2238","2015-11-19",11
"2239","2015-11-20",10.95
"2240","2015-11-23",11.58
"2241","2015-11-24",11.5
"2242","2015-11-25",11.5
"2243","2015-11-27",11.5
"2244","2015-11-30",11.5
"2245","2015-12-01",11.5
"2246","2015-12-02",11.5
"2247","2015-12-03",11.5
"2248","2015-12-04",11.26
"2249","2015-12-07",10.86
"2250","2015-12-08",10.86
"2251","2015-12-09",10.95
"2252","2015-12-10",10.82
"2253","2015-12-11",10.82
"2254","2015-12-14",10
"2255","2015-12-15",10.01
"2256","2015-12-16",10.61
"2257","2015-12-17",10.25
"2258","2015-12-18",10.82
"2259","2015-12-21",10.08
"2260","2015-12-22",10.64
"2261","2015-12-23",10.64
"2262","2015-12-24",10.64
"2263","2015-12-28",10.64
"2264","2015-12-29",10.08
"2265","2015-12-30",10.24
"2266","2015-12-31",11.19
"2267","2016-01-04",11.19
"2268","2016-01-05",10.5
"2269","2016-01-06",11.5
"2270","2016-01-07",11.18
"2271","2016-01-08",10.69
"2272","2016-01-11",11.64
"2273","2016-01-12",11.25
"2274","2016-01-13",12
"2275","2016-01-14",11.5
"2276","2016-01-15",12
"2277","2016-01-19",11.35
"2278","2016-01-20",11.25
"2279","2016-01-21",10.65
"2280","2016-01-22",10.86
"2281","2016-01-25",10.6
"2282","2016-01-26",10.76
"2283","2016-01-27",11.69
"2284","2016-01-28",11.01
"2285","2016-01-29",11.37
"2286","2016-02-01",11.8
"2287","2016-02-02",11.9
"2288","2016-02-03",11.6
"2289","2016-02-04",11.4
"2290","2016-02-05",11.26
"2291","2016-02-08",11.12
"2292","2016-02-09",11.62
"2293","2016-02-10",11.35
"2294","2016-02-11",11.64
"2295","2016-02-12",11.65
"2296","2016-02-16",11.83
"2297","2016-02-17",11.66
"2298","2016-02-18",11.76
"2299","2016-02-19",11.58
"2300","2016-02-22",11.81
"2301","2016-02-23",11.25
"2302","2016-02-24",11.25
"2303","2016-02-25",11.5
"2304","2016-02-26",11.5
"2305","2016-02-29",11.95
"2306","2016-03-01",11.95
"2307","2016-03-02",11.78
"2308","2016-03-03",11.78
"2309","2016-03-04",11.78
"2310","2016-03-07",11.19
"2311","2016-03-08",11.3
"2312","2016-03-09",11.4
"2313","2016-03-10",11.4
"2314","2016-03-11",11.57
"2315","2016-03-14",11.57
"2316","2016-03-15",11.57
"2317","2016-03-16",11.8
"2318","2016-03-17",11.53
"2319","2016-03-18",11.7
"2320","2016-03-21",11.74
"2321","2016-03-22",12.33
"2322","2016-03-23",11.25
"2323","2016-03-24",11.91
"2324","2016-03-28",11.51
"2325","2016-03-29",11.75
"2326","2016-03-30",11.8
"2327","2016-03-31",11.8
"2328","2016-04-01",11.8
"2329","2016-04-04",11.47
"2330","2016-04-05",11.35
"2331","2016-04-06",11.25
"2332","2016-04-07",11.11
"2333","2016-04-08",11.05
"2334","2016-04-11",11.25
"2335","2016-04-12",11.5
"2336","2016-04-13",11.62
"2337","2016-04-14",11.59
"2338","2016-04-15",11.57
"2339","2016-04-18",11.26
"2340","2016-04-19",11.25
"2341","2016-04-20",11.25
"2342","2016-04-21",11.25
"2343","2016-04-22",11.4
"2344","2016-04-25",11.35
"2345","2016-04-26",11.05
"2346","2016-04-27",10.96
"2347","2016-04-28",10.75
"2348","2016-04-29",11.45
"2349","2016-05-02",11.25
"2350","2016-05-03",11.25
"2351","2016-05-04",11.25
"2352","2016-05-05",11.22
"2353","2016-05-06",11.21
"2354","2016-05-09",11.11
"2355","2016-05-10",11.01
"2356","2016-05-11",10.94
"2357","2016-05-12",10.96
"2358","2016-05-13",11.12
"2359","2016-05-16",11.01
"2360","2016-05-17",11.01
"2361","2016-05-18",11.01
"2362","2016-05-19",11.01
"2363","2016-05-20",10.83
"2364","2016-05-23",10.83
"2365","2016-05-24",10.83
"2366","2016-05-25",10.83
"2367","2016-05-26",10.75
"2368","2016-05-27",10.75
"2369","2016-05-31",10.81
"2370","2016-06-01",10.81
"2371","2016-06-02",10.95
"2372","2016-06-03",10.74
"2373","2016-06-06",10.76
"2374","2016-06-07",10.76
"2375","2016-06-08",10.76
"2376","2016-06-09",11.01
"2377","2016-06-10",11.01
"2378","2016-06-13",10.65
"2379","2016-06-14",11.05
"2380","2016-06-15",10.87
"2381","2016-06-16",10.57
"2382","2016-06-17",10.64
"2383","2016-06-20",10.6
"2384","2016-06-21",10.6
"2385","2016-06-22",10.6
"2386","2016-06-23",10.6
"2387","2016-06-24",11.36
"2388","2016-06-27",11.36
"2389","2016-06-28",11.36
"2390","2016-06-29",11.36
"2391","2016-06-30",11.24
"2392","2016-07-01",11.24
"2393","2016-07-05",10.65
"2394","2016-07-06",10.6
"2395","2016-07-07",10.46
"2396","2016-07-08",10.61
"2397","2016-07-11",10.75
"2398","2016-07-12",11.28
"2399","2016-07-13",11.55
"2400","2016-07-14",12.55
"2401","2016-07-15",12.1
"2402","2016-07-18",12.6
"2403","2016-07-19",13.45
"2404","2016-07-20",13.95
"2405","2016-07-21",13.75
"2406","2016-07-22",13.2
"2407","2016-07-25",13.15
"2408","2016-07-26",13.05
"2409","2016-07-27",13.21
"2410","2016-07-28",13.21
"2411","2016-07-29",13.21
"2412","2016-08-01",13
"2413","2016-08-02",13
"2414","2016-08-03",13.03
"2415","2016-08-04",13.03
"2416","2016-08-05",13.03
"2417","2016-08-08",13.03
"2418","2016-08-09",12.99
"2419","2016-08-10",12.05
"2420","2016-08-11",12.05
"2421","2016-08-12",12.05
"2422","2016-08-15",12.05
"2423","2016-08-16",12.05
"2424","2016-08-17",12.05
"2425","2016-08-18",12.05
"2426","2016-08-19",12.05
"2427","2016-08-22",11.79
"2428","2016-08-23",11.01
"2429","2016-08-24",11.07
"2430","2016-08-25",11.11
"2431","2016-08-26",11.12
"2432","2016-08-29",11.05
"2433","2016-08-30",11.05
"2434","2016-08-31",11
"2435","2016-09-01",11
"2436","2016-09-02",11
"2437","2016-09-06",11.5
"2438","2016-09-07",11.1
"2439","2016-09-08",10.8
"2440","2016-09-09",10.75
"2441","2016-09-12",10.75
"2442","2016-09-13",10.45
"2443","2016-09-14",10.75
"2444","2016-09-15",10.51
"2445","2016-09-16",10.54
"2446","2016-09-19",10.66
"2447","2016-09-20",10.66
"2448","2016-09-21",10.75
"2449","2016-09-22",10.83
"2450","2016-09-23",10.76
"2451","2016-09-26",10.76
"2452","2016-09-27",10.75
"2453","2016-09-28",10.75
"2454","2016-09-29",10.75
"2455","2016-09-30",10.75
"2456","2016-10-03",10.75
"2457","2016-10-04",10.56
"2458","2016-10-05",10.56
"2459","2016-10-06",10.73
"2460","2016-10-07",10.73
"2461","2016-10-10",10.56
"2462","2016-10-11",10.58
"2463","2016-10-12",10.58
"2464","2016-10-13",10.58
"2465","2016-10-14",10.58
"2466","2016-10-17",10.6
"2467","2016-10-18",10.98
"2468","2016-10-19",10.98
"2469","2016-10-20",10.76
"2470","2016-10-21",10.76
"2471","2016-10-24",10.88
"2472","2016-10-25",10.79
"2473","2016-10-26",10.8
"2474","2016-10-27",10.8
"2475","2016-10-28",10.62
"2476","2016-10-31",10.8
"2477","2016-11-01",10.8
"2478","2016-11-02",10.8
"2479","2016-11-03",10.8
"2480","2016-11-04",10.78
"2481","2016-11-07",10.63
"2482","2016-11-08",10.72
"2483","2016-11-09",11
"2484","2016-11-10",10.99
"2485","2016-11-11",10.99
"2486","2016-11-14",10.99
"2487","2016-11-15",10.99
"2488","2016-11-16",10.82
"2489","2016-11-17",10.82
"2490","2016-11-18",10.82
"2491","2016-11-21",11.2
"2492","2016-11-22",11.01
"2493","2016-11-23",11.01
"2494","2016-11-25",12
"2495","2016-11-28",11.22
"2496","2016-11-29",11.22
"2497","2016-11-30",10.82
"2498","2016-12-01",10.82
"2499","2016-12-02",11.9
"2500","2016-12-05",11.5
"2501","2016-12-06",11.03
"2502","2016-12-07",11.34
"2503","2016-12-08",11.16
"2504","2016-12-09",11.16
"2505","2016-12-12",11.16
"2506","2016-12-13",11.4
"2507","2016-12-14",11.4
"2508","2016-12-15",11.15
"2509","2016-12-16",10.95
"2510","2016-12-19",10.95
"2511","2016-12-20",11.2
"2512","2016-12-21",11.15
"2513","2016-12-22",11.37
"2514","2016-12-23",10.97
"2515","2016-12-27",10.97
"2516","2016-12-28",11.69
"2517","2016-12-29",11.25
"2518","2016-12-30",11.25
"2519","2017-01-03",11.18
"2520","2017-01-04",11.15
"2521","2017-01-05",11.15
"2522","2017-01-06",11.15
"2523","2017-01-09",11.15
"2524","2017-01-10",11.15
"2525","2017-01-11",11.35
"2526","2017-01-12",10.97
"2527","2017-01-13",10.97
"2528","2017-01-17",11.1
"2529","2017-01-18",11.09
"2530","2017-01-19",11.09
"2531","2017-01-20",11.09
"2532","2017-01-23",11.09
"2533","2017-01-24",11.47
"2534","2017-01-25",11.2
"2535","2017-01-26",10.85
"2536","2017-01-27",10.85
"2537","2017-01-30",10.77
"2538","2017-01-31",10.77
"2539","2017-02-01",10.92
"2540","2017-02-02",10.95
"2541","2017-02-03",10.75
"2542","2017-02-06",10.75
"2543","2017-02-07",11
"2544","2017-02-08",10.78
"2545","2017-02-09",10.24
"2546","2017-02-10",10.3
"2547","2017-02-13",10.44
"2548","2017-02-14",10.5
"2549","2017-02-15",10.5
"2550","2017-02-16",10.2
"2551","2017-02-17",10.2
"2552","2017-02-21",10.25
"2553","2017-02-22",10.25
"2554","2017-02-23",10.25
"2555","2017-02-24",10.25
"2556","2017-02-27",10.1
"2557","2017-02-28",10.1
"2558","2017-03-01",10.5
"2559","2017-03-02",10.1
"2560","2017-03-03",10.06
"2561","2017-03-06",10.1
"2562","2017-03-07",10.5
"2563","2017-03-08",10
"2564","2017-03-09",10
"2565","2017-03-10",9.8
"2566","2017-03-13",9.76
"2567","2017-03-14",9.75
"2568","2017-03-15",9.75
"2569","2017-03-16",9.9
"2570","2017-03-17",9.9
"2571","2017-03-20",9.9
"2572","2017-03-21",9.9
"2573","2017-03-22",9.9
"2574","2017-03-23",9.81
"2575","2017-03-24",9.81
"2576","2017-03-27",9.51
"2577","2017-03-28",9.72
"2578","2017-03-29",9.62
"2579","2017-03-30",9.62
"2580","2017-03-31",10.04
"2581","2017-04-03",9.78
"2582","2017-04-04",9.87
"2583","2017-04-05",9.79
"2584","2017-04-06",9.75
"2585","2017-04-07",9.75
"2586","2017-04-10",9.8
"2587","2017-04-11",9.8
"2588","2017-04-12",9.8
"2589","2017-04-13",10.08
"2590","2017-04-17",10.08
"2591","2017-04-18",9.3
"2592","2017-04-19",9.43
"2593","2017-04-20",9.36
"2594","2017-04-21",8.82
"2595","2017-04-24",8.85
"2596","2017-04-25",9.35
"2597","2017-04-26",9.35
"2598","2017-04-27",8.91
"2599","2017-04-28",8.78
"2600","2017-05-01",8.72
"2601","2017-05-02",8.71
"2602","2017-05-03",8.71
"2603","2017-05-04",8.71
"2604","2017-05-05",8.62
"2605","2017-05-08",8.62
"2606","2017-05-09",8.59
"2607","2017-05-10",8.93
"2608","2017-05-11",8.95
"2609","2017-05-12",8.95
"2610","2017-05-15",8.84
"2611","2017-05-16",8.84
"2612","2017-05-17",8.82
"2613","2017-05-18",8.48
"2614","2017-05-19",8.08
"2615","2017-05-22",8
"2616","2017-05-23",8
"2617","2017-05-24",7.81
"2618","2017-05-25",7.89
"2619","2017-05-26",8
"2620","2017-05-30",7.78
"2621","2017-05-31",7.78
"2622","2017-06-01",7.55
"2623","2017-06-02",7.98
"2624","2017-06-05",7.49
"2625","2017-06-06",7.79
"2626","2017-06-07",7.74
"2627","2017-06-08",7.75
"2628","2017-06-09",7.65
"2629","2017-06-12",8.16
"2630","2017-06-13",8.15
"2631","2017-06-14",8.02
"2632","2017-06-15",8.33
"2633","2017-06-16",8.12
"2634","2017-06-19",8.1
"2635","2017-06-20",8.19
"2636","2017-06-21",8.5
"2637","2017-06-22",8.5
"2638","2017-06-23",8.31
"2639","2017-06-26",8.37
"2640","2017-06-27",9
"2641","2017-06-28",8.6
"2642","2017-06-29",8.31
"2643","2017-06-30",8.98
"2644","2017-07-03",8.67
"2645","2017-07-05",9
"2646","2017-07-06",9.1
"2647","2017-07-07",8.6
"2648","2017-07-10",8.59
"2649","2017-07-11",8.8
"2650","2017-07-12",8.8
"2651","2017-07-13",8.8
"2652","2017-07-14",9
"2653","2017-07-17",8.8
"2654","2017-07-18",8.57
"2655","2017-07-19",8.61
"2656","2017-07-20",8.93
"2657","2017-07-21",8.55
"2658","2017-07-24",8.66
"2659","2017-07-25",8.67
"2660","2017-07-26",8.87
"2661","2017-07-27",8.91
"2662","2017-07-28",9
"2663","2017-07-31",9.01
"2664","2017-08-01",9.05
"2665","2017-08-02",9.27
"2666","2017-08-03",9.06
"2667","2017-08-04",9.05
"2668","2017-08-07",9.09
"2669","2017-08-08",9.09
"2670","2017-08-09",8.84
"2671","2017-08-10",8.88
"2672","2017-08-11",8.76
"2673","2017-08-14",8.75
"2674","2017-08-15",8.7
"2675","2017-08-16",8.74
"2676","2017-08-17",8.89
"2677","2017-08-18",8.64
"2678","2017-08-21",8.68
"2679","2017-08-22",8.61
"2680","2017-08-23",8.7
"2681","2017-08-24",8.55
"2682","2017-08-25",8.67
"2683","2017-08-28",8.72
"2684","2017-08-29",8.66
"2685","2017-08-30",8.66
"2686","2017-08-31",8.65
"2687","2017-09-01",8.64
"2688","2017-09-05",8.63
"2689","2017-09-06",8.63
"2690","2017-09-07",8.63
"2691","2017-09-08",8.81
"2692","2017-09-11",8.39
"2693","2017-09-12",8.61
"2694","2017-09-13",8.5
"2695","2017-09-14",8.76
"2696","2017-09-15",8.21
"2697","2017-09-18",8.4
"2698","2017-09-19",8.4
"2699","2017-09-20",8.47
"2700","2017-09-21",8.47
"2701","2017-09-22",8.51
"2702","2017-09-25",8.3
"2703","2017-09-26",8.41
"2704","2017-09-27",8.41
"2705","2017-09-28",8.41
"2706","2017-09-29",8.24
"2707","2017-10-02",8.34
"2708","2017-10-03",8.32
"2709","2017-10-04",8.49
"2710","2017-10-05",8.22
"2711","2017-10-06",8.45
"2712","2017-10-09",8.45
"2713","2017-10-10",8.8
"2714","2017-10-11",8.55
"2715","2017-10-12",8.55
"2716","2017-10-13",8.6
"2717","2017-10-16",8.37
"2718","2017-10-17",8.49
"2719","2017-10-18",8.39
"2720","2017-10-19",8.39
"2721","2017-10-20",8.5
"2722","2017-10-23",8.02
"2723","2017-10-24",8.02
"2724","2017-10-25",8.16
"2725","2017-10-26",8.16
"2726","2017-10-27",8
"2727","2017-10-30",8
"2728","2017-10-31",8.2
"2729","2017-11-01",8
"2730","2017-11-02",8.25
"2731","2017-11-03",8
"2732","2017-11-06",8
"2733","2017-11-07",7.9
"2734","2017-11-08",8.16
"2735","2017-11-09",7.83
"2736","2017-11-10",7.55
"2737","2017-11-13",7.84
"2738","2017-11-14",7.69
"2739","2017-11-15",7.88
"2740","2017-11-16",7.6
"2741","2017-11-17",7.9
"2742","2017-11-20",7.65
"2743","2017-11-21",7.65
"2744","2017-11-22",7.68
"2745","2017-11-24",7.69
"2746","2017-11-27",7.69
"2747","2017-11-28",7.56
"2748","2017-11-29",7.57
"2749","2017-11-30",7.72
"2750","2017-12-01",7.72
"2751","2017-12-04",7.72
"2752","2017-12-05",7.64
"2753","2017-12-06",7.98
"2754","2017-12-07",7.94
"2755","2017-12-08",7.8
"2756","2017-12-11",7.8
"2757","2017-12-12",8.1
"2758","2017-12-13",7.91
"2759","2017-12-14",7.91
"2760","2017-12-15",7.91
"2761","2017-12-18",7.65
"2762","2017-12-19",7.96
"2763","2017-12-20",7.63
"2764","2017-12-21",7.8
"2765","2017-12-22",8
"2766","2017-12-26",7.83
"2767","2017-12-27",7.7
"2768","2017-12-28",7.79
"2769","2017-12-29",7.52
"2770","2018-01-02",7.76
"2771","2018-01-03",7.75
"2772","2018-01-04",7.75
"2773","2018-01-05",7.74
"2774","2018-01-08",7.72
"2775","2018-01-09",7.72
"2776","2018-01-10",7.6
"2777","2018-01-11",7.7
"2778","2018-01-12",7.77
"2779","2018-01-16",7.77
"2780","2018-01-17",7.7
"2781","2018-01-18",8.01
"2782","2018-01-19",7.62
"2783","2018-01-22",8.05
"2784","2018-01-23",8
"2785","2018-01-24",7.83
"2786","2018-01-25",7.83
"2787","2018-01-26",8.08
"2788","2018-01-29",8.15
"2789","2018-01-30",8.15
"2790","2018-01-31",8.01
"2791","2018-02-01",8.05
"2792","2018-02-02",8.05
"2793","2018-02-05",8.34
"2794","2018-02-06",8.1
"2795","2018-02-07",7.66
"2796","2018-02-08",7.75
"2797","2018-02-09",7.5
"2798","2018-02-12",7.77
"2799","2018-02-13",7.79
"2800","2018-02-14",7.8
"2801","2018-02-15",7.8
"2802","2018-02-16",7.8
"2803","2018-02-20",7.92
"2804","2018-02-21",7.92
"2805","2018-02-22",8.92
"2806","2018-02-23",9.23
"2807","2018-02-26",10.53
"2808","2018-02-27",10.3
"2809","2018-02-28",10
"2810","2018-03-01",10.1
"2811","2018-03-02",10.15
"2812","2018-03-05",10.01
"2813","2018-03-06",10.38
"2814","2018-03-07",10.43
"2815","2018-03-08",10.01
"2816","2018-03-09",9
"2817","2018-03-12",9.56
"2818","2018-03-13",9.57
"2819","2018-03-14",9.5
"2820","2018-03-15",9.35
"2821","2018-03-16",9.57
"2822","2018-03-19",9.35
"2823","2018-03-20",9
"2824","2018-03-21",8.77
"2825","2018-03-22",8.7
"2826","2018-03-23",8.76
"2827","2018-03-26",8.6
"2828","2018-03-27",8.89
"2829","2018-03-28",8.87
"2830","2018-03-29",8.8
"2831","2018-04-02",8.8
"2832","2018-04-03",8.65
"2833","2018-04-04",8.98
"2834","2018-04-05",8.98
"2835","2018-04-06",8.75
"2836","2018-04-09",9.19
"2837","2018-04-10",9.29
"2838","2018-04-11",9.19
"2839","2018-04-12",9.13
"2840","2018-04-13",9.13
"2841","2018-04-16",9.17
"2842","2018-04-17",9.2
"2843","2018-04-18",9.9
"2844","2018-04-19",9.09
"2845","2018-04-20",9.38
"2846","2018-04-23",8.95
"2847","2018-04-24",8.8
"2848","2018-04-25",8.8
"2849","2018-04-26",8.63
"2850","2018-04-27",8.41
"2851","2018-04-30",8.3
"2852","2018-05-01",8.25
"2853","2018-05-02",8.25
"2854","2018-05-03",8.25
"2855","2018-05-04",8.25
"2856","2018-05-07",8.13
"2857","2018-05-08",8.52
"2858","2018-05-09",8.7
"2859","2018-05-10",8.63
"2860","2018-05-11",9.15
"2861","2018-05-14",9.16
"2862","2018-05-15",9.2
"2863","2018-05-16",9.07
"2864","2018-05-17",9.45
"2865","2018-05-18",9.36
"2866","2018-05-21",9.25
"2867","2018-05-22",9.31
"2868","2018-05-23",9.25
"2869","2018-05-24",9.67
"2870","2018-05-25",9.25
"2871","2018-05-29",9.45
"2872","2018-05-30",9.6
"2873","2018-05-31",9.46
"2874","2018-06-01",9.67
"2875","2018-06-04",9.57
"2876","2018-06-05",10.18
"2877","2018-06-06",10.75
"2878","2018-06-07",10.89
"2879","2018-06-08",10.89
"2880","2018-06-11",10.57
"2881","2018-06-12",10.5
"2882","2018-06-13",10.55
