"","date","OPTT"
"3086","2019-07-26",1.69
"3087","2019-07-29",1.65
"3088","2019-07-30",1.76
"3089","2019-07-31",1.65
"3090","2019-08-01",1.63
"3091","2019-08-02",1.55
"3092","2019-08-05",1.49
"3093","2019-08-06",1.45
"3094","2019-08-07",1.37
"3095","2019-08-08",1.47
"3096","2019-08-09",1.45
"3097","2019-08-12",1.48
"3098","2019-08-13",1.54
"3099","2019-08-14",1.42
"3100","2019-08-15",1.42
"3101","2019-08-16",1.38
"3102","2019-08-19",1.49
"3103","2019-08-20",1.65
"3104","2019-08-21",1.67
"3105","2019-08-22",1.61
"3106","2019-08-23",1.93
"3107","2019-08-26",1.85
"3108","2019-08-27",1.73
"3109","2019-08-28",1.61
"3110","2019-08-29",1.64
"3111","2019-08-30",1.65
"3112","2019-09-03",1.57
"3113","2019-09-04",1.6
"3114","2019-09-05",1.63
"3115","2019-09-06",1.73
"3116","2019-09-09",1.68
"3117","2019-09-10",1.69
"3118","2019-09-11",1.7
"3119","2019-09-12",1.73
"3120","2019-09-13",1.93
"3121","2019-09-16",2.03
"3122","2019-09-17",2.06
"3123","2019-09-18",1.9
"3124","2019-09-19",1.95
"3125","2019-09-20",1.9
"3126","2019-09-23",1.9
"3127","2019-09-24",1.76
"3128","2019-09-25",1.82
"3129","2019-09-26",1.77
"3130","2019-09-27",1.8
"3131","2019-09-30",1.79
"3132","2019-10-01",1.72
"3133","2019-10-02",1.69
"3134","2019-10-03",1.66
"3135","2019-10-04",1.68
"3136","2019-10-07",1.64
"3137","2019-10-08",1.6
"3138","2019-10-09",1.64
"3139","2019-10-10",1.63
"3140","2019-10-11",1.67
"3141","2019-10-14",1.63
"3142","2019-10-15",1.65
"3143","2019-10-16",1.67
"3144","2019-10-17",1.55
"3145","2019-10-18",1.5
"3146","2019-10-21",1.51
"3147","2019-10-22",1.54
"3148","2019-10-23",1.49
"3149","2019-10-24",1.54
"3150","2019-10-25",1.5
"3151","2019-10-28",1.43
"3152","2019-10-29",1.47
"3153","2019-10-30",1.39
"3154","2019-10-31",1.44
"3155","2019-11-01",1.5
"3156","2019-11-04",1.48
"3157","2019-11-05",1.49
"3158","2019-11-06",1.47
"3159","2019-11-07",1.49
"3160","2019-11-08",1.52
"3161","2019-11-11",1.51
"3162","2019-11-12",1.5
"3163","2019-11-13",1.51
"3164","2019-11-14",1.26
"3165","2019-11-15",1.1
"3166","2019-11-18",1.08
"3167","2019-11-19",1.04
"3168","2019-11-20",0.99
"3169","2019-11-21",1.01
"3170","2019-11-22",1.06
"3171","2019-11-25",1.04
"3172","2019-11-26",1.02
"3173","2019-11-27",1.01
"3174","2019-11-29",1.06
"3175","2019-12-02",1.02
"3176","2019-12-03",1.02
"3177","2019-12-04",1.02
"3178","2019-12-05",1
"3179","2019-12-06",1
"3180","2019-12-09",0.97
"3181","2019-12-10",0.9
"3182","2019-12-11",0.9
"3183","2019-12-12",0.89
"3184","2019-12-13",0.87
"3185","2019-12-16",0.85
"3186","2019-12-17",0.83
"3187","2019-12-18",0.81
"3188","2019-12-19",0.79
"3189","2019-12-20",0.79
"3190","2019-12-23",0.78
"3191","2019-12-24",0.79
"3192","2019-12-26",0.85
"3193","2019-12-27",0.89
"3194","2019-12-30",0.87
"3195","2019-12-31",0.87
"3196","2020-01-02",0.88
"3197","2020-01-03",0.84
"3198","2020-01-06",0.86
"3199","2020-01-07",0.85
"3200","2020-01-08",0.85
"3201","2020-01-09",1.05
"3202","2020-01-10",0.92
"3203","2020-01-13",0.82
"3204","2020-01-14",0.84
"3205","2020-01-15",0.83
"3206","2020-01-16",1.05
"3207","2020-01-17",0.94
"3208","2020-01-21",0.89
"3209","2020-01-22",0.85
"3210","2020-01-23",0.89
"3211","2020-01-24",0.88
"3212","2020-01-27",0.84
"3213","2020-01-28",0.84
"3214","2020-01-29",0.83
"3215","2020-01-30",0.83
"3216","2020-01-31",0.83
"3217","2020-02-03",0.82
"3218","2020-02-04",0.82
"3219","2020-02-05",0.82
"3220","2020-02-06",0.82
"3221","2020-02-07",0.83
"3222","2020-02-10",0.79
"3223","2020-02-11",0.78
"3224","2020-02-12",0.78
"3225","2020-02-13",0.8
"3226","2020-02-14",0.79
"3227","2020-02-18",0.72
"3228","2020-02-19",0.71
"3229","2020-02-20",0.72
"3230","2020-02-21",0.71
"3231","2020-02-24",0.71
"3232","2020-02-25",0.68
"3233","2020-02-26",0.65
"3234","2020-02-27",0.66
"3235","2020-02-28",0.62
"3236","2020-03-02",0.62
"3237","2020-03-03",0.61
"3238","2020-03-04",0.62
"3239","2020-03-05",0.58
"3240","2020-03-06",0.58
"3241","2020-03-09",0.56
"3242","2020-03-10",0.51
"3243","2020-03-11",0.49
"3244","2020-03-12",0.45
"3245","2020-03-13",0.46
"3246","2020-03-16",0.39
"3247","2020-03-17",0.35
"3248","2020-03-18",0.34
"3249","2020-03-19",0.37
"3250","2020-03-20",0.36
"3251","2020-03-23",0.35
"3252","2020-03-24",0.36
"3253","2020-03-25",0.37
"3254","2020-03-26",0.37
"3255","2020-03-27",0.36
"3256","2020-03-30",0.37
"3257","2020-03-31",0.37
"3258","2020-04-01",0.37
"3259","2020-04-02",0.36
"3260","2020-04-03",0.38
"3261","2020-04-06",0.4
"3262","2020-04-07",0.39
"3263","2020-04-08",0.39
"3264","2020-04-09",0.39
"3265","2020-04-13",0.41
"3266","2020-04-14",0.45
"3267","2020-04-15",0.46
"3268","2020-04-16",0.45
"3269","2020-04-17",0.45
"3270","2020-04-20",0.4
"3271","2020-04-21",0.36
"3272","2020-04-22",0.4
"3273","2020-04-23",0.38
"3274","2020-04-24",0.39
"3275","2020-04-27",0.39
"3276","2020-04-28",0.4
"3277","2020-04-29",0.41
"3278","2020-04-30",0.45
"3279","2020-05-01",0.51
"3280","2020-05-04",0.5
"3281","2020-05-05",0.46
"3282","2020-05-06",0.42
"3283","2020-05-07",0.42
"3284","2020-05-08",0.41
"3285","2020-05-11",0.44
"3286","2020-05-12",0.42
"3287","2020-05-13",0.41
"3288","2020-05-14",0.38
"3289","2020-05-15",0.42
"3290","2020-05-18",0.43
"3291","2020-05-19",0.42
"3292","2020-05-20",0.42
"3293","2020-05-21",0.4
"3294","2020-05-22",0.41
"3295","2020-05-26",0.46
"3296","2020-05-27",0.43
"3297","2020-05-28",0.42
"3298","2020-05-29",0.42
"3299","2020-06-01",0.42
"3300","2020-06-02",0.41
"3301","2020-06-03",0.44
"3302","2020-06-04",0.46
"3303","2020-06-05",0.48
"3304","2020-06-08",0.65
"3305","2020-06-09",0.58
"3306","2020-06-10",0.55
"3307","2020-06-11",0.48
"3308","2020-06-12",0.51
"3309","2020-06-15",0.52
"3310","2020-06-16",0.78
"3311","2020-06-17",0.82
"3312","2020-06-18",0.77
"3313","2020-06-19",0.8
"3314","2020-06-22",0.78
"3315","2020-06-23",0.75
"3316","2020-06-24",0.72
"3317","2020-06-25",0.7
"3318","2020-06-26",0.81
"3319","2020-06-29",0.74
"3320","2020-06-30",0.7
"3321","2020-07-01",0.75
"3322","2020-07-02",0.7
"3323","2020-07-06",0.72
"3324","2020-07-07",0.69
"3325","2020-07-08",0.71
"3326","2020-07-09",0.7
"3327","2020-07-10",0.7
"3328","2020-07-13",0.69
"3329","2020-07-14",0.67
"3330","2020-07-15",0.68
"3331","2020-07-16",0.69
"3332","2020-07-17",0.68
"3333","2020-07-20",0.68
"3334","2020-07-21",0.68
"3335","2020-07-22",0.74
"3336","2020-07-23",0.85
"3337","2020-07-24",0.81
"3338","2020-07-27",0.79
"3339","2020-07-28",0.78
"3340","2020-07-29",0.77
"3341","2020-07-30",0.85
"3342","2020-07-31",0.83
"3343","2020-08-03",0.86
"3344","2020-08-04",0.89
"3345","2020-08-05",0.97
"3346","2020-08-06",1.13
"3347","2020-08-07",1.04
"3348","2020-08-10",1.03
"3349","2020-08-11",1.11
"3350","2020-08-12",1.6
"3351","2020-08-13",1.48
"3352","2020-08-14",1.18
"3353","2020-08-17",1.24
"3354","2020-08-18",1.28
"3355","2020-08-19",1.29
"3356","2020-08-20",1.21
"3357","2020-08-21",1.13
"3358","2020-08-24",1.14
"3359","2020-08-25",1.17
"3360","2020-08-26",1.2
"3361","2020-08-27",1.18
"3362","2020-08-28",1.24
"3363","2020-08-31",1.2
"3364","2020-09-01",1.14
"3365","2020-09-02",1.07
"3366","2020-09-03",1.08
"3367","2020-09-04",1.02
"3368","2020-09-08",1.06
"3369","2020-09-09",1.03
"3370","2020-09-10",0.97
"3371","2020-09-11",0.94
"3372","2020-09-14",0.91
"3373","2020-09-15",0.84
"3374","2020-09-16",0.88
"3375","2020-09-17",0.88
"3376","2020-09-18",0.92
"3377","2020-09-21",0.91
"3378","2020-09-22",0.87
"3379","2020-09-23",0.91
"3380","2020-09-24",0.99
"3381","2020-09-25",1.05
"3382","2020-09-28",1
"3383","2020-09-29",1.01
"3384","2020-09-30",1.01
"3385","2020-10-01",1.04
"3386","2020-10-02",1.05
"3387","2020-10-05",1.31
"3388","2020-10-06",2.18
"3389","2020-10-07",2.98
"3390","2020-10-08",1.95
"3391","2020-10-09",2.55
"3392","2020-10-12",2.19
"3393","2020-10-13",2.3
"3394","2020-10-14",2.15
"3395","2020-10-15",2.47
"3396","2020-10-16",2.3
"3397","2020-10-19",2.25
"3398","2020-10-20",2.19
"3399","2020-10-21",2.07
"3400","2020-10-22",2.16
"3401","2020-10-23",2.15
"3402","2020-10-26",2
"3403","2020-10-27",1.89
"3404","2020-10-28",1.82
"3405","2020-10-29",1.82
"3406","2020-10-30",1.69
"3407","2020-11-02",1.73
"3408","2020-11-03",1.72
"3409","2020-11-04",1.68
"3410","2020-11-05",1.74
"3411","2020-11-06",1.68
"3412","2020-11-09",1.68
"3413","2020-11-10",1.65
"3414","2020-11-11",1.66
"3415","2020-11-12",1.6
"3416","2020-11-13",1.69
"3417","2020-11-16",1.79
"3418","2020-11-17",1.97
"3419","2020-11-18",1.89
"3420","2020-11-19",2.02
"3421","2020-11-20",2.19
"3422","2020-11-23",2.17
"3423","2020-11-24",3.02
"3424","2020-11-25",3.16
"3425","2020-11-27",3.05
