"","date","CERS"
"1935","2014-09-09",4.14
"1936","2014-09-10",4.11
"1937","2014-09-11",4.05
"1938","2014-09-12",4.11
"1939","2014-09-15",3.95
"1940","2014-09-16",4.01
"1941","2014-09-17",3.96
"1942","2014-09-18",4
"1943","2014-09-19",4.01
"1944","2014-09-22",3.97
"1945","2014-09-23",3.9
"1946","2014-09-24",3.95
"1947","2014-09-25",3.88
"1948","2014-09-26",3.81
"1949","2014-09-29",3.91
"1950","2014-09-30",4.01
"1951","2014-10-01",3.81
"1952","2014-10-02",3.84
"1953","2014-10-03",4.07
"1954","2014-10-06",4
"1955","2014-10-07",3.9
"1956","2014-10-08",3.94
"1957","2014-10-09",3.75
"1958","2014-10-10",3.64
"1959","2014-10-13",3.86
"1960","2014-10-14",4.1
"1961","2014-10-15",4.21
"1962","2014-10-16",4.25
"1963","2014-10-17",4.05
"1964","2014-10-20",4.3
"1965","2014-10-21",4.19
"1966","2014-10-22",4.11
"1967","2014-10-23",4.12
"1968","2014-10-24",4.14
"1969","2014-10-27",4.13
"1970","2014-10-28",4.21
"1971","2014-10-29",4.19
"1972","2014-10-30",4.32
"1973","2014-10-31",4.16
"1974","2014-11-03",4.16
"1975","2014-11-04",4.09
"1976","2014-11-05",3.92
"1977","2014-11-06",3.98
"1978","2014-11-07",4.01
"1979","2014-11-10",4.03
"1980","2014-11-11",4.2
"1981","2014-11-12",4.19
"1982","2014-11-13",4.42
"1983","2014-11-14",4.41
"1984","2014-11-17",4.28
"1985","2014-11-18",4.28
"1986","2014-11-19",4.28
"1987","2014-11-20",4.29
"1988","2014-11-21",4.26
"1989","2014-11-24",4.25
"1990","2014-11-25",4.29
"1991","2014-11-26",4.39
"1992","2014-11-28",4.53
"1993","2014-12-01",4.29
"1994","2014-12-02",4.26
"1995","2014-12-03",4.23
"1996","2014-12-04",4.24
"1997","2014-12-05",4.31
"1998","2014-12-08",4.31
"1999","2014-12-09",4.54
"2000","2014-12-10",4.62
"2001","2014-12-11",4.6
"2002","2014-12-12",4.87
"2003","2014-12-15",4.64
"2004","2014-12-16",4.78
"2005","2014-12-17",5.86
"2006","2014-12-18",6.16
"2007","2014-12-19",6.41
"2008","2014-12-22",6.77
"2009","2014-12-23",6.2
"2010","2014-12-24",6.49
"2011","2014-12-26",6.54
"2012","2014-12-29",6.26
"2013","2014-12-30",6.24
"2014","2014-12-31",6.24
"2015","2015-01-02",6.52
"2016","2015-01-05",6.57
"2017","2015-01-06",5.78
"2018","2015-01-07",5.95
"2019","2015-01-08",6.13
"2020","2015-01-09",6.15
"2021","2015-01-12",6.22
"2022","2015-01-13",6.11
"2023","2015-01-14",6.07
"2024","2015-01-15",5.79
"2025","2015-01-16",5.89
"2026","2015-01-20",5.73
"2027","2015-01-21",5.25
"2028","2015-01-22",5.31
"2029","2015-01-23",5.29
"2030","2015-01-26",5.52
"2031","2015-01-27",5.36
"2032","2015-01-28",5.49
"2033","2015-01-29",5.46
"2034","2015-01-30",5.34
"2035","2015-02-02",5.21
"2036","2015-02-03",5.33
"2037","2015-02-04",5.42
"2038","2015-02-05",5.79
"2039","2015-02-06",5.66
"2040","2015-02-09",5.43
"2041","2015-02-10",5.61
"2042","2015-02-11",5.4
"2043","2015-02-12",5.45
"2044","2015-02-13",5.53
"2045","2015-02-17",5.54
"2046","2015-02-18",5.49
"2047","2015-02-19",5.43
"2048","2015-02-20",5.5
"2049","2015-02-23",5.47
"2050","2015-02-24",5.46
"2051","2015-02-25",5.47
"2052","2015-02-26",5.35
"2053","2015-02-27",4.78
"2054","2015-03-02",4.46
"2055","2015-03-03",4.44
"2056","2015-03-04",4.46
"2057","2015-03-05",4.45
"2058","2015-03-06",4.41
"2059","2015-03-09",4.28
"2060","2015-03-10",4.11
"2061","2015-03-11",4.02
"2062","2015-03-12",4.1
"2063","2015-03-13",4.12
"2064","2015-03-16",4.26
"2065","2015-03-17",4.2
"2066","2015-03-18",4.15
"2067","2015-03-19",4.34
"2068","2015-03-20",4.29
"2069","2015-03-23",4.16
"2070","2015-03-24",4.22
"2071","2015-03-25",4.02
"2072","2015-03-26",4.21
"2073","2015-03-27",4.1
"2074","2015-03-30",4.23
"2075","2015-03-31",4.17
"2076","2015-04-01",3.97
"2077","2015-04-02",3.91
"2078","2015-04-06",3.92
"2079","2015-04-07",3.86
"2080","2015-04-08",3.94
"2081","2015-04-09",3.87
"2082","2015-04-10",3.9
"2083","2015-04-13",4.03
"2084","2015-04-14",4.12
"2085","2015-04-15",4.3
"2086","2015-04-16",4.24
"2087","2015-04-17",4.03
"2088","2015-04-20",4.05
"2089","2015-04-21",4.05
"2090","2015-04-22",4.1
"2091","2015-04-23",4.59
"2092","2015-04-24",4.79
"2093","2015-04-27",4.7
"2094","2015-04-28",4.52
"2095","2015-04-29",4.46
"2096","2015-04-30",4.44
"2097","2015-05-01",4.42
"2098","2015-05-04",4.66
"2099","2015-05-05",4.49
"2100","2015-05-06",4.67
"2101","2015-05-07",4.54
"2102","2015-05-08",4.65
"2103","2015-05-11",4.77
"2104","2015-05-12",4.77
"2105","2015-05-13",4.69
"2106","2015-05-14",4.65
"2107","2015-05-15",4.61
"2108","2015-05-18",4.6
"2109","2015-05-19",4.6
"2110","2015-05-20",4.59
"2111","2015-05-21",4.55
"2112","2015-05-22",4.46
"2113","2015-05-26",4.54
"2114","2015-05-27",4.67
"2115","2015-05-28",4.92
"2116","2015-05-29",4.98
"2117","2015-06-01",5.13
"2118","2015-06-02",5.24
"2119","2015-06-03",5.24
"2120","2015-06-04",5.2
"2121","2015-06-05",5.42
"2122","2015-06-08",5.49
"2123","2015-06-09",5.27
"2124","2015-06-10",5.4
"2125","2015-06-11",5.39
"2126","2015-06-12",5.4
"2127","2015-06-15",5.35
"2128","2015-06-16",5.4
"2129","2015-06-17",5.27
"2130","2015-06-18",5.37
"2131","2015-06-19",5.38
"2132","2015-06-22",5.54
"2133","2015-06-23",5.61
"2134","2015-06-24",5.38
"2135","2015-06-25",5.44
"2136","2015-06-26",5.41
"2137","2015-06-29",5.22
"2138","2015-06-30",5.19
"2139","2015-07-01",5.05
"2140","2015-07-02",4.94
"2141","2015-07-06",5.02
"2142","2015-07-07",5.03
"2143","2015-07-08",4.95
"2144","2015-07-09",5.02
"2145","2015-07-10",5.06
"2146","2015-07-13",5.3
"2147","2015-07-14",5.43
"2148","2015-07-15",5.47
"2149","2015-07-16",5.6
"2150","2015-07-17",5.68
"2151","2015-07-20",5.75
"2152","2015-07-21",5.64
"2153","2015-07-22",5.58
"2154","2015-07-23",5.49
"2155","2015-07-24",5.19
"2156","2015-07-27",5.2
"2157","2015-07-28",5.4
"2158","2015-07-29",5.4
"2159","2015-07-30",5.34
"2160","2015-07-31",5.43
"2161","2015-08-03",5.21
"2162","2015-08-04",5.25
"2163","2015-08-05",5.13
"2164","2015-08-06",4.98
"2165","2015-08-07",5
"2166","2015-08-10",4.94
"2167","2015-08-11",4.93
"2168","2015-08-12",4.98
"2169","2015-08-13",4.77
"2170","2015-08-14",4.76
"2171","2015-08-17",4.89
"2172","2015-08-18",5.09
"2173","2015-08-19",5
"2174","2015-08-20",4.8
"2175","2015-08-21",4.73
"2176","2015-08-24",4.44
"2177","2015-08-25",4.68
"2178","2015-08-26",4.77
"2179","2015-08-27",4.93
"2180","2015-08-28",4.85
"2181","2015-08-31",4.96
"2182","2015-09-01",4.72
"2183","2015-09-02",5.06
"2184","2015-09-03",4.93
"2185","2015-09-04",5.24
"2186","2015-09-08",5.34
"2187","2015-09-09",5.51
"2188","2015-09-10",5.64
"2189","2015-09-11",5.68
"2190","2015-09-14",5.58
"2191","2015-09-15",5.65
"2192","2015-09-16",5.57
"2193","2015-09-17",5.85
"2194","2015-09-18",5.79
"2195","2015-09-21",5.59
"2196","2015-09-22",5.37
"2197","2015-09-23",5.24
"2198","2015-09-24",5.39
"2199","2015-09-25",5.09
"2200","2015-09-28",4.85
"2201","2015-09-29",4.52
"2202","2015-09-30",4.54
"2203","2015-10-01",4.55
"2204","2015-10-02",4.81
"2205","2015-10-05",4.8
"2206","2015-10-06",4.65
"2207","2015-10-07",4.73
"2208","2015-10-08",4.6
"2209","2015-10-09",4.61
"2210","2015-10-12",4.58
"2211","2015-10-13",4.53
"2212","2015-10-14",4.49
"2213","2015-10-15",4.81
"2214","2015-10-16",4.69
"2215","2015-10-19",4.58
"2216","2015-10-20",4.54
"2217","2015-10-21",4.46
"2218","2015-10-22",4.36
"2219","2015-10-23",4.54
"2220","2015-10-26",4.61
"2221","2015-10-27",4.65
"2222","2015-10-28",4.93
"2223","2015-10-29",4.83
"2224","2015-10-30",4.77
"2225","2015-11-02",5.07
"2226","2015-11-03",5.14
"2227","2015-11-04",5.15
"2228","2015-11-05",5.15
"2229","2015-11-06",5.38
"2230","2015-11-09",5.11
"2231","2015-11-10",5.14
"2232","2015-11-11",5.08
"2233","2015-11-12",5.01
"2234","2015-11-13",5.2
"2235","2015-11-16",5.19
"2236","2015-11-17",5.1
"2237","2015-11-18",5.19
"2238","2015-11-19",5.04
"2239","2015-11-20",5.06
"2240","2015-11-23",5.29
"2241","2015-11-24",5.38
"2242","2015-11-25",5.64
"2243","2015-11-27",5.72
"2244","2015-11-30",5.67
"2245","2015-12-01",5.71
"2246","2015-12-02",5.75
"2247","2015-12-03",5.7
"2248","2015-12-04",5.78
"2249","2015-12-07",5.79
"2250","2015-12-08",5.91
"2251","2015-12-09",5.96
"2252","2015-12-10",6.22
"2253","2015-12-11",6.41
"2254","2015-12-14",6.37
"2255","2015-12-15",6.23
"2256","2015-12-16",6.59
"2257","2015-12-17",5.93
"2258","2015-12-18",5.9
"2259","2015-12-21",5.86
"2260","2015-12-22",5.77
"2261","2015-12-23",5.99
"2262","2015-12-24",6.32
"2263","2015-12-28",6.46
"2264","2015-12-29",6.45
"2265","2015-12-30",6.46
"2266","2015-12-31",6.32
"2267","2016-01-04",6.24
"2268","2016-01-05",6.4
"2269","2016-01-06",6.2
"2270","2016-01-07",5.94
"2271","2016-01-08",5.84
"2272","2016-01-11",5.62
"2273","2016-01-12",5.51
"2274","2016-01-13",5.29
"2275","2016-01-14",5.53
"2276","2016-01-15",5.36
"2277","2016-01-19",5.23
"2278","2016-01-20",5.52
"2279","2016-01-21",5.64
"2280","2016-01-22",5.57
"2281","2016-01-25",5.32
"2282","2016-01-26",5.39
"2283","2016-01-27",5.19
"2284","2016-01-28",5.26
"2285","2016-01-29",5.43
"2286","2016-02-01",5.32
"2287","2016-02-02",5.29
"2288","2016-02-03",5.33
"2289","2016-02-04",5.38
"2290","2016-02-05",5.43
"2291","2016-02-08",5.69
"2292","2016-02-09",6.02
"2293","2016-02-10",5.66
"2294","2016-02-11",5.2
"2295","2016-02-12",5.11
"2296","2016-02-16",5
"2297","2016-02-17",5.29
"2298","2016-02-18",5.33
"2299","2016-02-19",5.36
"2300","2016-02-22",5.09
"2301","2016-02-23",5.07
"2302","2016-02-24",5.1
"2303","2016-02-25",4.98
"2304","2016-02-26",5.08
"2305","2016-02-29",4.9
"2306","2016-03-01",5.06
"2307","2016-03-02",5.26
"2308","2016-03-03",5.65
"2309","2016-03-04",5.72
"2310","2016-03-07",5.63
"2311","2016-03-08",5.32
"2312","2016-03-09",5.66
"2313","2016-03-10",5.49
"2314","2016-03-11",5.65
"2315","2016-03-14",5.7
"2316","2016-03-15",5.99
"2317","2016-03-16",5.79
"2318","2016-03-17",5.78
"2319","2016-03-18",5.95
"2320","2016-03-21",5.99
"2321","2016-03-22",6.01
"2322","2016-03-23",5.8
"2323","2016-03-24",5.78
"2324","2016-03-28",5.79
"2325","2016-03-29",5.95
"2326","2016-03-30",5.88
"2327","2016-03-31",5.93
"2328","2016-04-01",6
"2329","2016-04-04",6.15
"2330","2016-04-05",6.16
"2331","2016-04-06",6.4
"2332","2016-04-07",6.38
"2333","2016-04-08",6.15
"2334","2016-04-11",6.1
"2335","2016-04-12",6.3
"2336","2016-04-13",6.22
"2337","2016-04-14",6.46
"2338","2016-04-15",6.6
"2339","2016-04-18",6.43
"2340","2016-04-19",6.35
"2341","2016-04-20",6.52
"2342","2016-04-21",6.65
"2343","2016-04-22",6.65
"2344","2016-04-25",6.48
"2345","2016-04-26",6.45
"2346","2016-04-27",6.47
"2347","2016-04-28",6.42
"2348","2016-04-29",6.26
"2349","2016-05-02",6.24
"2350","2016-05-03",6.17
"2351","2016-05-04",5.83
"2352","2016-05-05",5.63
"2353","2016-05-06",5.51
"2354","2016-05-09",5.73
"2355","2016-05-10",5.64
"2356","2016-05-11",5.44
"2357","2016-05-12",5.22
"2358","2016-05-13",5.31
"2359","2016-05-16",5.43
"2360","2016-05-17",5.18
"2361","2016-05-18",5.2
"2362","2016-05-19",5.07
"2363","2016-05-20",5.2
"2364","2016-05-23",5.4
"2365","2016-05-24",5.53
"2366","2016-05-25",5.63
"2367","2016-05-26",5.55
"2368","2016-05-27",5.51
"2369","2016-05-31",5.56
"2370","2016-06-01",5.66
"2371","2016-06-02",5.69
"2372","2016-06-03",5.52
"2373","2016-06-06",5.74
"2374","2016-06-07",6.03
"2375","2016-06-08",6.08
"2376","2016-06-09",5.97
"2377","2016-06-10",6.09
"2378","2016-06-13",6.09
"2379","2016-06-14",5.96
"2380","2016-06-15",5.9
"2381","2016-06-16",5.9
"2382","2016-06-17",5.7
"2383","2016-06-20",6.14
"2384","2016-06-21",6.04
"2385","2016-06-22",6.09
"2386","2016-06-23",6.29
"2387","2016-06-24",6.03
"2388","2016-06-27",5.87
"2389","2016-06-28",5.99
"2390","2016-06-29",6.25
"2391","2016-06-30",6.24
"2392","2016-07-01",6.27
"2393","2016-07-05",6.27
"2394","2016-07-06",6.4
"2395","2016-07-07",6.36
"2396","2016-07-08",6.45
"2397","2016-07-11",6.46
"2398","2016-07-12",6.5
"2399","2016-07-13",6.26
"2400","2016-07-14",6.19
"2401","2016-07-15",6.25
"2402","2016-07-18",6.24
"2403","2016-07-19",6.3
"2404","2016-07-20",6.58
"2405","2016-07-21",6.5
"2406","2016-07-22",6.57
"2407","2016-07-25",6.65
"2408","2016-07-26",6.63
"2409","2016-07-27",6.7
"2410","2016-07-28",6.97
"2411","2016-07-29",7.39
"2412","2016-08-01",7.31
"2413","2016-08-02",7.19
"2414","2016-08-03",7.17
"2415","2016-08-04",7.19
"2416","2016-08-05",7.3
"2417","2016-08-08",6.88
"2418","2016-08-09",6.85
"2419","2016-08-10",6.89
"2420","2016-08-11",6.93
"2421","2016-08-12",6.99
"2422","2016-08-15",6.99
"2423","2016-08-16",6.84
"2424","2016-08-17",6.8
"2425","2016-08-18",6.7
"2426","2016-08-19",6.76
"2427","2016-08-22",6.89
"2428","2016-08-23",6.78
"2429","2016-08-24",6.59
"2430","2016-08-25",6.6
"2431","2016-08-26",6.75
"2432","2016-08-29",6.9
"2433","2016-08-30",6.63
"2434","2016-08-31",6.33
"2435","2016-09-01",6.36
"2436","2016-09-02",6.36
"2437","2016-09-06",6.35
"2438","2016-09-07",6.47
"2439","2016-09-08",6.48
"2440","2016-09-09",6.07
"2441","2016-09-12",6.18
"2442","2016-09-13",6.05
"2443","2016-09-14",6.08
"2444","2016-09-15",6.13
"2445","2016-09-16",6.13
"2446","2016-09-19",6
"2447","2016-09-20",5.96
"2448","2016-09-21",6.06
"2449","2016-09-22",6.25
"2450","2016-09-23",6.23
"2451","2016-09-26",6.3
"2452","2016-09-27",6.39
"2453","2016-09-28",6.53
"2454","2016-09-29",6.12
"2455","2016-09-30",6.21
"2456","2016-10-03",6.26
"2457","2016-10-04",6.2
"2458","2016-10-05",6.26
"2459","2016-10-06",6
"2460","2016-10-07",5.9
"2461","2016-10-10",6.1
"2462","2016-10-11",5.74
"2463","2016-10-12",5.52
"2464","2016-10-13",5.18
"2465","2016-10-14",5.17
"2466","2016-10-17",5.15
"2467","2016-10-18",5.26
"2468","2016-10-19",5.25
"2469","2016-10-20",5.3
"2470","2016-10-21",5.15
"2471","2016-10-24",5.11
"2472","2016-10-25",5.22
"2473","2016-10-26",5.01
"2474","2016-10-27",4.81
"2475","2016-10-28",4.91
"2476","2016-10-31",4.82
"2477","2016-11-01",4.65
"2478","2016-11-02",4.52
"2479","2016-11-03",4.22
"2480","2016-11-04",4.81
"2481","2016-11-07",5.02
"2482","2016-11-08",5.2
"2483","2016-11-09",5.54
"2484","2016-11-10",5.68
"2485","2016-11-11",5.76
"2486","2016-11-14",5.76
"2487","2016-11-15",5.7
"2488","2016-11-16",5.65
"2489","2016-11-17",5.76
"2490","2016-11-18",5.86
"2491","2016-11-21",5.7
"2492","2016-11-22",5.67
"2493","2016-11-23",5.65
"2494","2016-11-25",5.73
"2495","2016-11-28",5.47
"2496","2016-11-29",5.45
"2497","2016-11-30",5.22
"2498","2016-12-01",4.93
"2499","2016-12-02",4.98
"2500","2016-12-05",5.01
"2501","2016-12-06",5.08
"2502","2016-12-07",4.97
"2503","2016-12-08",5.15
"2504","2016-12-09",5.16
"2505","2016-12-12",5.07
"2506","2016-12-13",5.17
"2507","2016-12-14",4.92
"2508","2016-12-15",4.89
"2509","2016-12-16",4.92
"2510","2016-12-19",4.84
"2511","2016-12-20",4.55
"2512","2016-12-21",4.37
"2513","2016-12-22",4.4
"2514","2016-12-23",4.66
"2515","2016-12-27",4.38
"2516","2016-12-28",4.27
"2517","2016-12-29",4.35
"2518","2016-12-30",4.35
"2519","2017-01-03",4.33
"2520","2017-01-04",4.58
"2521","2017-01-05",4.52
"2522","2017-01-06",4.39
"2523","2017-01-09",4.48
"2524","2017-01-10",4.5
"2525","2017-01-11",4.26
"2526","2017-01-12",4.25
"2527","2017-01-13",4.29
"2528","2017-01-17",4.19
"2529","2017-01-18",4.15
"2530","2017-01-19",4.31
"2531","2017-01-20",4.39
"2532","2017-01-23",4.2
"2533","2017-01-24",4.21
"2534","2017-01-25",4.19
"2535","2017-01-26",4.04
"2536","2017-01-27",4.26
"2537","2017-01-30",4.12
"2538","2017-01-31",4.26
"2539","2017-02-01",4.14
"2540","2017-02-02",4.15
"2541","2017-02-03",4.18
"2542","2017-02-06",4.07
"2543","2017-02-07",4.09
"2544","2017-02-08",4.1
"2545","2017-02-09",4.14
"2546","2017-02-10",4.13
"2547","2017-02-13",4.1
"2548","2017-02-14",4.09
"2549","2017-02-15",4.08
"2550","2017-02-16",4.16
"2551","2017-02-17",4.29
"2552","2017-02-21",4.14
"2553","2017-02-22",4.05
"2554","2017-02-23",4.28
"2555","2017-02-24",4.27
"2556","2017-02-27",4.27
"2557","2017-02-28",4.19
"2558","2017-03-01",4.33
"2559","2017-03-02",4.41
"2560","2017-03-03",4.46
"2561","2017-03-06",4.24
"2562","2017-03-07",4.15
"2563","2017-03-08",3.91
"2564","2017-03-09",4.14
"2565","2017-03-10",4.45
"2566","2017-03-13",4.25
"2567","2017-03-14",4.25
"2568","2017-03-15",4.36
"2569","2017-03-16",4.25
"2570","2017-03-17",4.21
"2571","2017-03-20",4.22
"2572","2017-03-21",4.13
"2573","2017-03-22",4.06
"2574","2017-03-23",4.12
"2575","2017-03-24",4.1
"2576","2017-03-27",4.22
"2577","2017-03-28",4.35
"2578","2017-03-29",4.38
"2579","2017-03-30",4.44
"2580","2017-03-31",4.45
"2581","2017-04-03",4.39
"2582","2017-04-04",4.18
"2583","2017-04-05",4.1
"2584","2017-04-06",4.27
"2585","2017-04-07",4.3
"2586","2017-04-10",4.21
"2587","2017-04-11",4.17
"2588","2017-04-12",4.1
"2589","2017-04-13",4.11
"2590","2017-04-17",4.18
"2591","2017-04-18",4.16
"2592","2017-04-19",4.2
"2593","2017-04-20",4.23
"2594","2017-04-21",4.12
"2595","2017-04-24",4.24
"2596","2017-04-25",4.28
"2597","2017-04-26",4.61
"2598","2017-04-27",4.41
"2599","2017-04-28",4.35
"2600","2017-05-01",4.37
"2601","2017-05-02",4.34
"2602","2017-05-03",4.24
"2603","2017-05-04",3.49
"2604","2017-05-05",3.33
"2605","2017-05-08",3.11
"2606","2017-05-09",3.22
"2607","2017-05-10",3.19
"2608","2017-05-11",3.13
"2609","2017-05-12",3.12
"2610","2017-05-15",3.18
"2611","2017-05-16",3.17
"2612","2017-05-17",3.07
"2613","2017-05-18",3.1
"2614","2017-05-19",3
"2615","2017-05-22",3
"2616","2017-05-23",2.25
"2617","2017-05-24",2.26
"2618","2017-05-25",2.02
"2619","2017-05-26",2.35
"2620","2017-05-30",2.29
"2621","2017-05-31",2.29
"2622","2017-06-01",2.36
"2623","2017-06-02",2.41
"2624","2017-06-05",2.33
"2625","2017-06-06",2.35
"2626","2017-06-07",2.62
"2627","2017-06-08",2.61
"2628","2017-06-09",2.49
"2629","2017-06-12",2.37
"2630","2017-06-13",2.39
"2631","2017-06-14",2.34
"2632","2017-06-15",2.27
"2633","2017-06-16",2.23
"2634","2017-06-19",2.37
"2635","2017-06-20",2.42
"2636","2017-06-21",2.36
"2637","2017-06-22",2.56
"2638","2017-06-23",2.56
"2639","2017-06-26",2.56
"2640","2017-06-27",2.45
"2641","2017-06-28",2.48
"2642","2017-06-29",2.49
"2643","2017-06-30",2.51
"2644","2017-07-03",2.52
"2645","2017-07-05",2.32
"2646","2017-07-06",2.21
"2647","2017-07-07",2.3
"2648","2017-07-10",2.27
"2649","2017-07-11",2.27
"2650","2017-07-12",2.27
"2651","2017-07-13",2.29
"2652","2017-07-14",2.3
"2653","2017-07-17",2.29
"2654","2017-07-18",2.26
"2655","2017-07-19",2.21
"2656","2017-07-20",2.21
"2657","2017-07-21",2.15
"2658","2017-07-24",2.19
"2659","2017-07-25",2.17
"2660","2017-07-26",2.18
"2661","2017-07-27",2.4
"2662","2017-07-28",2.26
"2663","2017-07-31",2.26
"2664","2017-08-01",2.22
"2665","2017-08-02",2.39
"2666","2017-08-03",2.43
"2667","2017-08-04",2.48
"2668","2017-08-07",2.51
"2669","2017-08-08",2.56
"2670","2017-08-09",2.54
"2671","2017-08-10",2.44
"2672","2017-08-11",2.49
"2673","2017-08-14",2.49
"2674","2017-08-15",2.55
"2675","2017-08-16",2.55
"2676","2017-08-17",2.52
"2677","2017-08-18",2.5
"2678","2017-08-21",2.48
"2679","2017-08-22",2.48
"2680","2017-08-23",2.45
"2681","2017-08-24",2.45
"2682","2017-08-25",2.38
"2683","2017-08-28",2.34
"2684","2017-08-29",2.38
"2685","2017-08-30",2.31
"2686","2017-08-31",2.35
"2687","2017-09-01",2.55
"2688","2017-09-05",2.53
"2689","2017-09-06",2.64
"2690","2017-09-07",2.69
"2691","2017-09-08",2.68
"2692","2017-09-11",2.69
"2693","2017-09-12",2.69
"2694","2017-09-13",2.71
"2695","2017-09-14",2.66
"2696","2017-09-15",2.63
"2697","2017-09-18",2.58
"2698","2017-09-19",2.48
"2699","2017-09-20",2.52
"2700","2017-09-21",2.61
"2701","2017-09-22",2.6
"2702","2017-09-25",2.68
"2703","2017-09-26",2.71
"2704","2017-09-27",2.72
"2705","2017-09-28",2.73
"2706","2017-09-29",2.73
"2707","2017-10-02",2.87
"2708","2017-10-03",2.91
"2709","2017-10-04",2.82
"2710","2017-10-05",3.05
"2711","2017-10-06",3.02
"2712","2017-10-09",2.86
"2713","2017-10-10",2.91
"2714","2017-10-11",3.02
"2715","2017-10-12",3.17
"2716","2017-10-13",3.11
"2717","2017-10-16",3.1
"2718","2017-10-17",3.04
"2719","2017-10-18",3
"2720","2017-10-19",3
"2721","2017-10-20",2.99
"2722","2017-10-23",2.94
"2723","2017-10-24",2.87
"2724","2017-10-25",2.87
"2725","2017-10-26",2.83
"2726","2017-10-27",2.88
"2727","2017-10-30",2.9
"2728","2017-10-31",2.87
"2729","2017-11-01",2.76
"2730","2017-11-02",2.88
"2731","2017-11-03",3.52
"2732","2017-11-06",3.49
"2733","2017-11-07",3.49
"2734","2017-11-08",3.48
"2735","2017-11-09",3.6
"2736","2017-11-10",3.6
"2737","2017-11-13",3.58
"2738","2017-11-14",3.51
"2739","2017-11-15",3.63
"2740","2017-11-16",3.69
"2741","2017-11-17",3.75
"2742","2017-11-20",3.75
"2743","2017-11-21",3.71
"2744","2017-11-22",3.74
"2745","2017-11-24",3.81
"2746","2017-11-27",3.87
"2747","2017-11-28",3.93
"2748","2017-11-29",3.91
"2749","2017-11-30",3.95
"2750","2017-12-01",3.89
"2751","2017-12-04",3.73
"2752","2017-12-05",3.67
"2753","2017-12-06",3.61
"2754","2017-12-07",3.65
"2755","2017-12-08",3.64
"2756","2017-12-11",3.62
"2757","2017-12-12",3.62
"2758","2017-12-13",3.8
"2759","2017-12-14",3.71
"2760","2017-12-15",3.69
"2761","2017-12-18",3.71
"2762","2017-12-19",3.6
"2763","2017-12-20",3.64
"2764","2017-12-21",3.64
"2765","2017-12-22",3.64
"2766","2017-12-26",3.51
"2767","2017-12-27",3.41
"2768","2017-12-28",3.46
"2769","2017-12-29",3.38
"2770","2018-01-02",3.56
"2771","2018-01-03",3.59
"2772","2018-01-04",3.72
"2773","2018-01-05",3.84
"2774","2018-01-08",4.24
"2775","2018-01-09",4.23
"2776","2018-01-10",4.25
"2777","2018-01-11",4.37
"2778","2018-01-12",4.32
"2779","2018-01-16",4.01
"2780","2018-01-17",4.16
"2781","2018-01-18",4.11
"2782","2018-01-19",4.12
"2783","2018-01-22",4.19
"2784","2018-01-23",4.33
"2785","2018-01-24",5.01
"2786","2018-01-25",4.94
"2787","2018-01-26",4.99
"2788","2018-01-29",4.88
"2789","2018-01-30",4.76
"2790","2018-01-31",4.43
"2791","2018-02-01",4.37
"2792","2018-02-02",4.37
"2793","2018-02-05",3.99
"2794","2018-02-06",3.99
"2795","2018-02-07",4.07
"2796","2018-02-08",3.95
"2797","2018-02-09",3.93
"2798","2018-02-12",3.85
"2799","2018-02-13",4
"2800","2018-02-14",4.13
"2801","2018-02-15",4.12
"2802","2018-02-16",4.13
"2803","2018-02-20",4.16
"2804","2018-02-21",4.18
"2805","2018-02-22",4.27
"2806","2018-02-23",4.22
"2807","2018-02-26",4.29
"2808","2018-02-27",4.25
"2809","2018-02-28",4.28
"2810","2018-03-01",4.32
"2811","2018-03-02",4.6
"2812","2018-03-05",4.52
"2813","2018-03-06",4.67
"2814","2018-03-07",4.77
"2815","2018-03-08",4.8
"2816","2018-03-09",4.87
"2817","2018-03-12",5.05
"2818","2018-03-13",5.13
"2819","2018-03-14",5.42
"2820","2018-03-15",5.24
"2821","2018-03-16",5.74
"2822","2018-03-19",5.47
"2823","2018-03-20",5.64
"2824","2018-03-21",5.62
"2825","2018-03-22",5.53
"2826","2018-03-23",5.49
"2827","2018-03-26",5.57
"2828","2018-03-27",5.32
"2829","2018-03-28",5.52
"2830","2018-03-29",5.48
"2831","2018-04-02",5.26
"2832","2018-04-03",5.31
"2833","2018-04-04",5.35
"2834","2018-04-05",5.3
"2835","2018-04-06",5.2
"2836","2018-04-09",5.19
"2837","2018-04-10",5.32
"2838","2018-04-11",5.45
"2839","2018-04-12",5.43
"2840","2018-04-13",5.38
"2841","2018-04-16",5.35
"2842","2018-04-17",5.47
"2843","2018-04-18",5.64
"2844","2018-04-19",5.66
"2845","2018-04-20",5.49
"2846","2018-04-23",5.47
"2847","2018-04-24",5.38
"2848","2018-04-25",5.31
"2849","2018-04-26",5.36
"2850","2018-04-27",5.23
"2851","2018-04-30",5.2
"2852","2018-05-01",5.29
"2853","2018-05-02",5.4
"2854","2018-05-03",5.34
"2855","2018-05-04",5.54
"2856","2018-05-07",5.62
"2857","2018-05-08",5.47
"2858","2018-05-09",6.29
"2859","2018-05-10",6.47
"2860","2018-05-11",6.58
"2861","2018-05-14",6.58
"2862","2018-05-15",6.45
"2863","2018-05-16",6.41
"2864","2018-05-17",6.51
"2865","2018-05-18",6.56
"2866","2018-05-21",6.5
"2867","2018-05-22",6.43
"2868","2018-05-23",6.52
