"","date","RIBT"
"3099","2019-04-25",3.04
"3100","2019-04-26",3.08
"3101","2019-04-29",3.08
"3102","2019-04-30",3.01
"3103","2019-05-01",3
"3104","2019-05-02",3.02
"3105","2019-05-03",3.05
"3106","2019-05-06",3
"3107","2019-05-07",2.94
"3108","2019-05-08",2.85
"3109","2019-05-09",2.81
"3110","2019-05-10",2.8
"3111","2019-05-13",2.68
"3112","2019-05-14",2.73
"3113","2019-05-15",2.74
"3114","2019-05-16",2.81
"3115","2019-05-17",2.96
"3116","2019-05-20",2.95
"3117","2019-05-21",2.88
"3118","2019-05-22",2.81
"3119","2019-05-23",2.87
"3120","2019-05-24",2.87
"3121","2019-05-28",2.92
"3122","2019-05-29",2.87
"3123","2019-05-30",2.97
"3124","2019-05-31",2.93
"3125","2019-06-03",2.96
"3126","2019-06-04",3.06
"3127","2019-06-05",2.99
"3128","2019-06-06",2.9
"3129","2019-06-07",2.86
"3130","2019-06-10",2.87
"3131","2019-06-11",2.92
"3132","2019-06-12",2.93
"3133","2019-06-13",3.01
"3134","2019-06-14",3.04
"3135","2019-06-17",2.98
"3136","2019-06-18",2.92
"3137","2019-06-19",2.86
"3138","2019-06-20",2.86
"3139","2019-06-21",3
"3140","2019-06-24",2.93
"3141","2019-06-25",2.94
"3142","2019-06-26",2.88
"3143","2019-06-27",2.82
"3144","2019-06-28",2.91
"3145","2019-07-01",2.96
"3146","2019-07-02",3.05
"3147","2019-07-03",3.19
"3148","2019-07-05",3.28
"3149","2019-07-08",3.22
"3150","2019-07-09",3.17
"3151","2019-07-10",3.08
"3152","2019-07-11",3.02
"3153","2019-07-12",3.01
"3154","2019-07-15",2.95
"3155","2019-07-16",2.78
"3156","2019-07-17",2.73
"3157","2019-07-18",2.65
"3158","2019-07-19",2.59
"3159","2019-07-22",2.59
"3160","2019-07-23",2.6
"3161","2019-07-24",2.61
"3162","2019-07-25",2.62
"3163","2019-07-26",2.61
"3164","2019-07-29",2.62
"3165","2019-07-30",3.02
"3166","2019-07-31",2.82
"3167","2019-08-01",2.76
"3168","2019-08-02",2.78
"3169","2019-08-05",2.73
"3170","2019-08-06",2.69
"3171","2019-08-07",2.7
"3172","2019-08-08",2.67
"3173","2019-08-09",2.7
"3174","2019-08-12",2.8
"3175","2019-08-13",2.75
"3176","2019-08-14",2.41
"3177","2019-08-15",2.39
"3178","2019-08-16",2.65
"3179","2019-08-19",2.64
"3180","2019-08-20",2.66
"3181","2019-08-21",2.72
"3182","2019-08-22",2.68
"3183","2019-08-23",2.7
"3184","2019-08-26",2.65
"3185","2019-08-27",2.69
"3186","2019-08-28",2.62
"3187","2019-08-29",2.68
"3188","2019-08-30",2.7
"3189","2019-09-03",2.62
"3190","2019-09-04",2.67
"3191","2019-09-05",2.7
"3192","2019-09-06",2.66
"3193","2019-09-09",2.71
"3194","2019-09-10",2.65
"3195","2019-09-11",2.66
"3196","2019-09-12",2.74
"3197","2019-09-13",2.73
"3198","2019-09-16",2.7
"3199","2019-09-17",2.63
"3200","2019-09-18",2.65
"3201","2019-09-19",2.67
"3202","2019-09-20",2.6
"3203","2019-09-23",2.61
"3204","2019-09-24",2.61
"3205","2019-09-25",2.55
"3206","2019-09-26",2.62
"3207","2019-09-27",2.5
"3208","2019-09-30",2.55
"3209","2019-10-01",2.48
"3210","2019-10-02",2.41
"3211","2019-10-03",2.56
"3212","2019-10-04",2.56
"3213","2019-10-07",2.66
"3214","2019-10-08",2.67
"3215","2019-10-09",2.58
"3216","2019-10-10",2.57
"3217","2019-10-11",2.61
"3218","2019-10-14",2.64
"3219","2019-10-15",2.71
"3220","2019-10-16",2.69
"3221","2019-10-17",2.69
"3222","2019-10-18",2.69
"3223","2019-10-21",2.81
"3224","2019-10-22",2.8
"3225","2019-10-23",2.81
"3226","2019-10-24",2.81
"3227","2019-10-25",2.85
"3228","2019-10-28",2.81
"3229","2019-10-29",2.82
"3230","2019-10-30",2.85
"3231","2019-10-31",2.9
"3232","2019-11-01",2.88
"3233","2019-11-04",2.91
"3234","2019-11-05",2.87
"3235","2019-11-06",2.83
"3236","2019-11-07",2.8
"3237","2019-11-08",2.7
"3238","2019-11-11",2.61
"3239","2019-11-12",2.67
"3240","2019-11-13",2.68
"3241","2019-11-14",2.65
"3242","2019-11-15",2.57
"3243","2019-11-18",2.58
"3244","2019-11-19",2.55
"3245","2019-11-20",2.44
"3246","2019-11-21",2.42
"3247","2019-11-22",2.5
"3248","2019-11-25",2.47
"3249","2019-11-26",2.42
"3250","2019-11-27",2.41
"3251","2019-11-29",2.41
"3252","2019-12-02",2.36
"3253","2019-12-03",2.36
"3254","2019-12-04",2.32
"3255","2019-12-05",2.22
"3256","2019-12-06",2.27
"3257","2019-12-09",2.23
"3258","2019-12-10",2.19
"3259","2019-12-11",2.08
"3260","2019-12-12",1.39
"3261","2019-12-13",1.41
"3262","2019-12-16",1.37
"3263","2019-12-17",1.49
"3264","2019-12-18",1.43
"3265","2019-12-19",1.35
"3266","2019-12-20",1.36
"3267","2019-12-23",1.48
"3268","2019-12-24",1.47
"3269","2019-12-26",1.43
"3270","2019-12-27",1.44
"3271","2019-12-30",1.42
"3272","2019-12-31",1.47
"3273","2020-01-02",1.44
"3274","2020-01-03",1.42
"3275","2020-01-06",1.36
"3276","2020-01-07",1.34
"3277","2020-01-08",1.26
"3278","2020-01-09",1.27
"3279","2020-01-10",1.31
"3280","2020-01-13",1.28
"3281","2020-01-14",1.35
"3282","2020-01-15",1.3
"3283","2020-01-16",1.3
"3284","2020-01-17",1.25
"3285","2020-01-21",1.25
"3286","2020-01-22",1.23
"3287","2020-01-23",1.22
"3288","2020-01-24",1.25
"3289","2020-01-27",1.22
"3290","2020-01-28",1.26
"3291","2020-01-29",1.25
"3292","2020-01-30",1.25
"3293","2020-01-31",1.23
"3294","2020-02-03",1.23
"3295","2020-02-04",1.24
"3296","2020-02-05",1.25
"3297","2020-02-06",1.29
"3298","2020-02-07",1.3
"3299","2020-02-10",1.28
"3300","2020-02-11",1.29
"3301","2020-02-12",1.26
"3302","2020-02-13",1.23
"3303","2020-02-14",1.27
"3304","2020-02-18",1.28
"3305","2020-02-19",1.34
"3306","2020-02-20",1.34
"3307","2020-02-21",1.35
"3308","2020-02-24",1.33
"3309","2020-02-25",1.25
"3310","2020-02-26",1.25
"3311","2020-02-27",1.23
"3312","2020-02-28",1.15
"3313","2020-03-02",1.16
"3314","2020-03-03",1.14
"3315","2020-03-04",1.18
"3316","2020-03-05",1.18
"3317","2020-03-06",1.1
"3318","2020-03-09",0.99
"3319","2020-03-10",0.99
"3320","2020-03-11",0.94
"3321","2020-03-12",0.84
"3322","2020-03-13",0.82
"3323","2020-03-16",0.76
"3324","2020-03-17",0.7
"3325","2020-03-18",0.49
"3326","2020-03-19",0.57
"3327","2020-03-20",0.85
"3328","2020-03-23",0.84
"3329","2020-03-24",0.85
"3330","2020-03-25",1.07
"3331","2020-03-26",1.1
"3332","2020-03-27",1.03
"3333","2020-03-30",1.02
"3334","2020-03-31",1
"3335","2020-04-01",1.01
"3336","2020-04-02",1.1
"3337","2020-04-03",1.11
"3338","2020-04-06",1.13
"3339","2020-04-07",1.13
"3340","2020-04-08",1.16
"3341","2020-04-09",1.15
"3342","2020-04-13",1.11
"3343","2020-04-14",1.16
"3344","2020-04-15",1.14
"3345","2020-04-16",1.14
"3346","2020-04-17",1.17
"3347","2020-04-20",1.12
"3348","2020-04-21",1.15
"3349","2020-04-22",1.15
"3350","2020-04-23",1.22
"3351","2020-04-24",1.18
"3352","2020-04-27",1.22
"3353","2020-04-28",1.18
"3354","2020-04-29",1.25
"3355","2020-04-30",1.29
"3356","2020-05-01",1.4
"3357","2020-05-04",1.38
"3358","2020-05-05",1.41
"3359","2020-05-06",1.25
"3360","2020-05-07",1.23
"3361","2020-05-08",1.18
"3362","2020-05-11",1.09
"3363","2020-05-12",1.18
"3364","2020-05-13",1.12
"3365","2020-05-14",1.11
"3366","2020-05-15",1.14
"3367","2020-05-18",1.17
"3368","2020-05-19",1.17
"3369","2020-05-20",1.2
"3370","2020-05-21",1.13
"3371","2020-05-22",1.15
"3372","2020-05-26",1.17
"3373","2020-05-27",1.15
"3374","2020-05-28",1.11
"3375","2020-05-29",1.12
"3376","2020-06-01",1.09
"3377","2020-06-02",1.05
"3378","2020-06-03",1.05
"3379","2020-06-04",1.01
"3380","2020-06-05",1
"3381","2020-06-08",1.01
"3382","2020-06-09",1.02
"3383","2020-06-10",1.03
"3384","2020-06-11",0.98
"3385","2020-06-12",0.98
"3386","2020-06-15",0.95
"3387","2020-06-16",0.95
"3388","2020-06-17",0.9
"3389","2020-06-18",0.91
"3390","2020-06-19",0.85
"3391","2020-06-22",0.89
"3392","2020-06-23",0.93
"3393","2020-06-24",0.88
"3394","2020-06-25",0.89
"3395","2020-06-26",0.84
"3396","2020-06-29",0.87
"3397","2020-06-30",0.83
"3398","2020-07-01",0.8
"3399","2020-07-02",0.79
"3400","2020-07-06",0.8
"3401","2020-07-07",0.82
"3402","2020-07-08",0.82
"3403","2020-07-09",0.82
"3404","2020-07-10",0.81
"3405","2020-07-13",0.77
"3406","2020-07-14",0.76
"3407","2020-07-15",0.77
"3408","2020-07-16",0.79
"3409","2020-07-17",0.75
"3410","2020-07-20",0.75
"3411","2020-07-21",0.8
"3412","2020-07-22",0.85
"3413","2020-07-23",0.85
"3414","2020-07-24",0.86
"3415","2020-07-27",0.87
"3416","2020-07-28",0.85
"3417","2020-07-29",0.86
"3418","2020-07-30",0.82
"3419","2020-07-31",0.75
"3420","2020-08-03",0.74
"3421","2020-08-04",0.77
"3422","2020-08-05",0.78
"3423","2020-08-06",0.84
"3424","2020-08-07",0.79
"3425","2020-08-10",0.79
"3426","2020-08-11",0.81
"3427","2020-08-12",0.82
"3428","2020-08-13",0.58
"3429","2020-08-14",0.58
"3430","2020-08-17",0.57
"3431","2020-08-18",0.57
"3432","2020-08-19",0.57
"3433","2020-08-20",0.58
"3434","2020-08-21",0.54
"3435","2020-08-24",0.54
"3436","2020-08-25",0.54
"3437","2020-08-26",0.53
"3438","2020-08-27",0.53
"3439","2020-08-28",0.53
"3440","2020-08-31",0.53
"3441","2020-09-01",0.5
"3442","2020-09-02",0.46
"3443","2020-09-03",0.45
"3444","2020-09-04",0.44
"3445","2020-09-08",0.42
"3446","2020-09-09",0.42
"3447","2020-09-10",0.44
"3448","2020-09-11",0.43
"3449","2020-09-14",0.45
"3450","2020-09-15",0.45
"3451","2020-09-16",0.46
"3452","2020-09-17",0.45
"3453","2020-09-18",0.45
"3454","2020-09-21",0.45
"3455","2020-09-22",0.43
"3456","2020-09-23",0.41
"3457","2020-09-24",0.4
"3458","2020-09-25",0.41
"3459","2020-09-28",0.4
"3460","2020-09-29",0.41
"3461","2020-09-30",0.42
"3462","2020-10-01",0.41
"3463","2020-10-02",0.39
"3464","2020-10-05",0.39
"3465","2020-10-06",0.39
"3466","2020-10-07",0.39
"3467","2020-10-08",0.39
"3468","2020-10-09",0.43
"3469","2020-10-12",0.46
"3470","2020-10-13",0.46
"3471","2020-10-14",0.45
"3472","2020-10-15",0.46
"3473","2020-10-16",0.46
"3474","2020-10-19",0.56
"3475","2020-10-20",0.61
"3476","2020-10-21",0.65
"3477","2020-10-22",0.65
"3478","2020-10-23",0.65
"3479","2020-10-26",0.65
"3480","2020-10-27",0.61
"3481","2020-10-28",0.55
"3482","2020-10-29",0.55
"3483","2020-10-30",0.51
"3484","2020-11-02",0.52
"3485","2020-11-03",0.53
"3486","2020-11-04",0.47
"3487","2020-11-05",0.48
"3488","2020-11-06",0.48
"3489","2020-11-09",0.51
"3490","2020-11-10",0.5
"3491","2020-11-11",0.51
"3492","2020-11-12",0.49
"3493","2020-11-13",0.51
"3494","2020-11-16",0.54
"3495","2020-11-17",0.55
"3496","2020-11-18",0.58
"3497","2020-11-19",0.6
"3498","2020-11-20",0.6
"3499","2020-11-23",0.61
"3500","2020-11-24",0.62
"3501","2020-11-25",0.61
"3502","2020-11-27",0.6
