"","date","NNDM"
"988","2020-02-06",1.47
"989","2020-02-07",1.4
"990","2020-02-10",1.33
"991","2020-02-11",1.26
"992","2020-02-12",1.27
"993","2020-02-13",1.298
"994","2020-02-14",1.32
"995","2020-02-18",1.36
"996","2020-02-19",1.36
"997","2020-02-20",1.41
"998","2020-02-21",1.35
"999","2020-02-24",1.28
"1000","2020-02-25",1.27
"1001","2020-02-26",1.275
"1002","2020-02-27",1.295
"1003","2020-02-28",1.33
"1004","2020-03-02",1.27
"1005","2020-03-03",1.27
"1006","2020-03-04",1.28
"1007","2020-03-05",1.28
"1008","2020-03-06",1.27
"1009","2020-03-09",1.08
"1010","2020-03-10",1.05
"1011","2020-03-11",1.06
"1012","2020-03-12",0.88
"1013","2020-03-13",0.98
"1014","2020-03-16",0.846
"1015","2020-03-17",0.8
"1016","2020-03-18",0.66
"1017","2020-03-19",0.7
"1018","2020-03-20",0.746
"1019","2020-03-23",0.707
"1020","2020-03-24",0.734
"1021","2020-03-25",0.74
"1022","2020-03-26",0.697
"1023","2020-03-27",0.85
"1024","2020-03-30",1.15
"1025","2020-03-31",0.94
"1026","2020-04-01",0.75
"1027","2020-04-02",0.721
"1028","2020-04-03",0.649
"1029","2020-04-06",0.71
"1030","2020-04-07",0.825
"1031","2020-04-08",0.84
"1032","2020-04-09",1.08
"1033","2020-04-13",0.946
"1034","2020-04-14",1.14
"1035","2020-04-15",1.49
"1036","2020-04-16",1.34
"1037","2020-04-17",1.28
"1038","2020-04-20",1.24
"1039","2020-04-21",1.03
"1040","2020-04-22",0.7
"1041","2020-04-23",0.757
"1042","2020-04-24",0.74
"1043","2020-04-27",0.774
"1044","2020-04-28",0.754
"1045","2020-04-29",0.76
"1046","2020-04-30",0.813
"1047","2020-05-01",0.768
"1048","2020-05-04",0.76
"1049","2020-05-05",0.747
"1050","2020-05-06",0.73
"1051","2020-05-07",0.783
"1052","2020-05-08",0.904
"1053","2020-05-11",0.981
"1054","2020-05-12",0.869
"1055","2020-05-13",0.839
"1056","2020-05-14",0.78
"1057","2020-05-15",0.8
"1058","2020-05-18",0.77
"1059","2020-05-19",3.4
"1060","2020-05-20",2.96
"1061","2020-05-21",3.09
"1062","2020-05-22",3.03
"1063","2020-05-26",2.85
"1064","2020-05-27",2.59
"1065","2020-05-28",2.67
"1066","2020-05-29",2.59
"1067","2020-06-01",2.48
"1068","2020-06-02",3.08
"1069","2020-06-03",2.75
"1070","2020-06-04",2.63
"1071","2020-06-05",2.61
"1072","2020-06-08",2.62
"1073","2020-06-09",2.6
"1074","2020-06-10",2.53
"1075","2020-06-11",2.36
"1076","2020-06-12",2.31
"1077","2020-06-15",2.36
"1078","2020-06-16",2.42
"1079","2020-06-17",2.25
"1080","2020-06-18",2.19
"1081","2020-06-19",2.31
"1082","2020-06-22",2.24
"1083","2020-06-23",2.31
"1084","2020-06-24",2.25
"1085","2020-06-25",2.2
"1086","2020-06-26",2.1
"1087","2020-06-29",2.12
"1088","2020-06-30",2.2
"1089","2020-07-01",2.12
"1090","2020-07-02",2.12
"1091","2020-07-06",2.15
"1092","2020-07-07",2.03
"1093","2020-07-08",1.94
"1094","2020-07-09",1.88
"1095","2020-07-10",1.93
"1096","2020-07-13",1.83
"1097","2020-07-14",1.71
"1098","2020-07-15",1.82
"1099","2020-07-16",1.99
"1100","2020-07-17",2.15
"1101","2020-07-20",2.23
"1102","2020-07-21",2.22
"1103","2020-07-22",2.4
"1104","2020-07-23",2.26
"1105","2020-07-24",2.4
"1106","2020-07-27",2.27
"1107","2020-07-28",2.23
"1108","2020-07-29",2.29
"1109","2020-07-30",2.35
"1110","2020-07-31",2.29
"1111","2020-08-03",2.35
"1112","2020-08-04",2.56
"1113","2020-08-05",2.46
"1114","2020-08-06",2.23
"1115","2020-08-07",2.18
"1116","2020-08-10",2.16
"1117","2020-08-11",2
"1118","2020-08-12",2.05
"1119","2020-08-13",1.91
"1120","2020-08-14",1.97
"1121","2020-08-17",1.89
"1122","2020-08-18",1.83
"1123","2020-08-19",1.82
"1124","2020-08-20",1.78
"1125","2020-08-21",1.76
"1126","2020-08-24",1.72
"1127","2020-08-25",1.7
"1128","2020-08-26",1.72
"1129","2020-08-27",1.68
"1130","2020-08-28",1.69
"1131","2020-08-31",1.65
"1132","2020-09-01",1.59
"1133","2020-09-02",1.59
"1134","2020-09-03",1.45
"1135","2020-09-04",1.38
"1136","2020-09-08",1.41
"1137","2020-09-09",1.41
"1138","2020-09-10",1.54
"1139","2020-09-11",1.52
"1140","2020-09-14",1.67
"1141","2020-09-15",1.6
"1142","2020-09-16",1.52
"1143","2020-09-17",1.54
"1144","2020-09-18",1.58
"1145","2020-09-21",1.53
"1146","2020-09-22",1.51
"1147","2020-09-23",1.43
"1148","2020-09-24",1.78
"1149","2020-09-25",1.55
"1150","2020-09-28",1.58
"1151","2020-09-29",2.13
"1152","2020-09-30",2.86
"1153","2020-10-01",2.4
"1154","2020-10-02",2.36
"1155","2020-10-05",2.35
"1156","2020-10-06",2.21
"1157","2020-10-07",2.36
"1158","2020-10-08",2.39
"1159","2020-10-09",2.62
"1160","2020-10-12",3.06
"1161","2020-10-13",2.99
"1162","2020-10-14",3.65
"1163","2020-10-15",4.48
"1164","2020-10-16",4.91
"1165","2020-10-19",4.38
"1166","2020-10-20",3.74
"1167","2020-10-21",3.78
"1168","2020-10-22",4.14
"1169","2020-10-23",3.98
"1170","2020-10-26",3.13
"1171","2020-10-27",3.25
"1172","2020-10-28",3.03
"1173","2020-10-29",2.9
"1174","2020-10-30",3.04
"1175","2020-11-02",2.95
"1176","2020-11-03",3.02
"1177","2020-11-04",2.94
"1178","2020-11-05",3.77
"1179","2020-11-06",3.98
"1180","2020-11-09",4.32
"1181","2020-11-10",4.12
"1182","2020-11-11",3.96
"1183","2020-11-12",3.58
"1184","2020-11-13",3.68
"1185","2020-11-16",4.21
"1186","2020-11-17",4.47
"1187","2020-11-18",4.77
"1188","2020-11-19",5.86
"1189","2020-11-20",4.43
"1190","2020-11-23",5.18
"1191","2020-11-24",4.99
"1192","2020-11-25",5.73
"1193","2020-11-27",6.53
