"","date","FFNW"
"1937","2015-06-19",11.91
"1938","2015-06-22",11.9
"1939","2015-06-23",12.17
"1940","2015-06-24",12.05
"1941","2015-06-25",12.08
"1942","2015-06-26",12.3
"1943","2015-06-29",12.65
"1944","2015-06-30",12.46
"1945","2015-07-01",12.69
"1946","2015-07-02",12.56
"1947","2015-07-06",12.72
"1948","2015-07-07",12.62
"1949","2015-07-08",12.62
"1950","2015-07-09",12.65
"1951","2015-07-10",12.67
"1952","2015-07-13",12.56
"1953","2015-07-14",12.5
"1954","2015-07-15",12.52
"1955","2015-07-16",12.55
"1956","2015-07-17",12.58
"1957","2015-07-20",12.5
"1958","2015-07-21",12.5
"1959","2015-07-22",12.55
"1960","2015-07-23",12.44
"1961","2015-07-24",12.5
"1962","2015-07-27",12.43
"1963","2015-07-28",12.39
"1964","2015-07-29",12.33
"1965","2015-07-30",12.46
"1966","2015-07-31",12.43
"1967","2015-08-03",12.49
"1968","2015-08-04",12.46
"1969","2015-08-05",12.51
"1970","2015-08-06",12.5
"1971","2015-08-07",12.53
"1972","2015-08-10",12.52
"1973","2015-08-11",12.5
"1974","2015-08-12",12.53
"1975","2015-08-13",12.51
"1976","2015-08-14",12.5
"1977","2015-08-17",12.51
"1978","2015-08-18",12.5
"1979","2015-08-19",12.55
"1980","2015-08-20",12.38
"1981","2015-08-21",12.33
"1982","2015-08-24",12.12
"1983","2015-08-25",11.91
"1984","2015-08-26",11.88
"1985","2015-08-27",11.9
"1986","2015-08-28",12.06
"1987","2015-08-31",12.24
"1988","2015-09-01",12.18
"1989","2015-09-02",12.07
"1990","2015-09-03",12.24
"1991","2015-09-04",12.23
"1992","2015-09-08",12.1
"1993","2015-09-09",12.11
"1994","2015-09-10",12.14
"1995","2015-09-11",12.27
"1996","2015-09-14",12.17
"1997","2015-09-15",12.21
"1998","2015-09-16",12.17
"1999","2015-09-17",12.14
"2000","2015-09-18",12.6
"2001","2015-09-21",12.3
"2002","2015-09-22",12.2
"2003","2015-09-23",12.42
"2004","2015-09-24",12.42
"2005","2015-09-25",12.36
"2006","2015-09-28",12.36
"2007","2015-09-29",12.19
"2008","2015-09-30",12.09
"2009","2015-10-01",12.03
"2010","2015-10-02",12.07
"2011","2015-10-05",12.06
"2012","2015-10-06",12.05
"2013","2015-10-07",12.31
"2014","2015-10-08",12.53
"2015","2015-10-09",12.51
"2016","2015-10-12",12.5
"2017","2015-10-13",12.5
"2018","2015-10-14",12.5
"2019","2015-10-15",12.5
"2020","2015-10-16",12.61
"2021","2015-10-19",12.63
"2022","2015-10-20",12.62
"2023","2015-10-21",12.61
"2024","2015-10-22",12.6
"2025","2015-10-23",12.66
"2026","2015-10-26",12.62
"2027","2015-10-27",12.61
"2028","2015-10-28",12.61
"2029","2015-10-29",12.6
"2030","2015-10-30",12.55
"2031","2015-11-02",12.53
"2032","2015-11-03",12.59
"2033","2015-11-04",12.74
"2034","2015-11-05",12.8
"2035","2015-11-06",13.1
"2036","2015-11-09",13.01
"2037","2015-11-10",12.95
"2038","2015-11-11",12.76
"2039","2015-11-12",12.65
"2040","2015-11-13",12.77
"2041","2015-11-16",12.96
"2042","2015-11-17",13.04
"2043","2015-11-18",13.04
"2044","2015-11-19",13.2
"2045","2015-11-20",13.22
"2046","2015-11-23",13.24
"2047","2015-11-24",13.34
"2048","2015-11-25",13.27
"2049","2015-11-27",13.38
"2050","2015-11-30",13.54
"2051","2015-12-01",13.71
"2052","2015-12-02",13.68
"2053","2015-12-03",13.73
"2054","2015-12-04",13.59
"2055","2015-12-07",13.45
"2056","2015-12-08",13.61
"2057","2015-12-09",13.3
"2058","2015-12-10",13.47
"2059","2015-12-11",13.6
"2060","2015-12-14",13.47
"2061","2015-12-15",13.62
"2062","2015-12-16",13.8
"2063","2015-12-17",13.78
"2064","2015-12-18",13.71
"2065","2015-12-21",13.75
"2066","2015-12-22",13.8
"2067","2015-12-23",13.87
"2068","2015-12-24",13.95
"2069","2015-12-28",13.92
"2070","2015-12-29",13.97
"2071","2015-12-30",13.89
"2072","2015-12-31",13.96
"2073","2016-01-04",13.65
"2074","2016-01-05",13.53
"2075","2016-01-06",13.69
"2076","2016-01-07",13.68
"2077","2016-01-08",13.8
"2078","2016-01-11",13.52
"2079","2016-01-12",13.52
"2080","2016-01-13",13.49
"2081","2016-01-14",13.5
"2082","2016-01-15",13.46
"2083","2016-01-19",13.52
"2084","2016-01-20",13.46
"2085","2016-01-21",13.51
"2086","2016-01-22",13.55
"2087","2016-01-25",13.48
"2088","2016-01-26",13.58
"2089","2016-01-27",13.54
"2090","2016-01-28",13.51
"2091","2016-01-29",13.53
"2092","2016-02-01",13.46
"2093","2016-02-02",13.08
"2094","2016-02-03",13.25
"2095","2016-02-04",13.21
"2096","2016-02-05",13.02
"2097","2016-02-08",12.64
"2098","2016-02-09",12.56
"2099","2016-02-10",12.91
"2100","2016-02-11",12.73
"2101","2016-02-12",12.97
"2102","2016-02-16",13.04
"2103","2016-02-17",13.05
"2104","2016-02-18",13
"2105","2016-02-19",13.13
"2106","2016-02-22",13.3
"2107","2016-02-23",13.29
"2108","2016-02-24",13.29
"2109","2016-02-25",13.29
"2110","2016-02-26",13.51
"2111","2016-02-29",13.37
"2112","2016-03-01",13.6
"2113","2016-03-02",13.52
"2114","2016-03-03",13.59
"2115","2016-03-04",13.06
"2116","2016-03-07",13.05
"2117","2016-03-08",13.02
"2118","2016-03-09",13.13
"2119","2016-03-10",13.17
"2120","2016-03-11",13.23
"2121","2016-03-14",13.44
"2122","2016-03-15",13.39
"2123","2016-03-16",13.58
"2124","2016-03-17",13.59
"2125","2016-03-18",13.24
"2126","2016-03-21",13.48
"2127","2016-03-22",13.55
"2128","2016-03-23",13.68
"2129","2016-03-24",13.75
"2130","2016-03-28",13.68
"2131","2016-03-29",13.57
"2132","2016-03-30",13.4
"2133","2016-03-31",13.17
"2134","2016-04-01",13.29
"2135","2016-04-04",13.37
"2136","2016-04-05",13.24
"2137","2016-04-06",13.33
"2138","2016-04-07",13.2
"2139","2016-04-08",13.23
"2140","2016-04-11",13.17
"2141","2016-04-12",13.31
"2142","2016-04-13",13.28
"2143","2016-04-14",13.39
"2144","2016-04-15",13.28
"2145","2016-04-18",13.31
"2146","2016-04-19",13.44
"2147","2016-04-20",13.39
"2148","2016-04-21",13.48
"2149","2016-04-22",13.5
"2150","2016-04-25",13.53
"2151","2016-04-26",13.71
"2152","2016-04-27",13.7
"2153","2016-04-28",13.6
"2154","2016-04-29",13.64
"2155","2016-05-02",13.63
"2156","2016-05-03",13.6
"2157","2016-05-04",13.73
"2158","2016-05-05",13.82
"2159","2016-05-06",13.28
"2160","2016-05-09",13.5
"2161","2016-05-10",13.55
"2162","2016-05-11",13.7
"2163","2016-05-12",13.63
"2164","2016-05-13",13.62
"2165","2016-05-16",13.61
"2166","2016-05-17",13.19
"2167","2016-05-18",13.31
"2168","2016-05-19",13.5
"2169","2016-05-20",13.72
"2170","2016-05-23",13.73
"2171","2016-05-24",13.68
"2172","2016-05-25",13.78
"2173","2016-05-26",13.7
"2174","2016-05-27",13.58
"2175","2016-05-31",13.28
"2176","2016-06-01",13.2
"2177","2016-06-02",13.17
"2178","2016-06-03",13.22
"2179","2016-06-06",13.31
"2180","2016-06-07",13.25
"2181","2016-06-08",13.25
"2182","2016-06-09",13.16
"2183","2016-06-10",13.07
"2184","2016-06-13",12.82
"2185","2016-06-14",12.74
"2186","2016-06-15",12.81
"2187","2016-06-16",12.89
"2188","2016-06-17",12.9
"2189","2016-06-20",12.92
"2190","2016-06-21",13.01
"2191","2016-06-22",13.06
"2192","2016-06-23",13.25
"2193","2016-06-24",13.02
"2194","2016-06-27",12.68
"2195","2016-06-28",12.88
"2196","2016-06-29",13.04
"2197","2016-06-30",13.28
"2198","2016-07-01",13.19
"2199","2016-07-05",13.03
"2200","2016-07-06",13.15
"2201","2016-07-07",13.16
"2202","2016-07-08",13.39
"2203","2016-07-11",13.5
"2204","2016-07-12",13.49
"2205","2016-07-13",13.85
"2206","2016-07-14",13.92
"2207","2016-07-15",13.88
"2208","2016-07-18",13.85
"2209","2016-07-19",13.82
"2210","2016-07-20",13.9
"2211","2016-07-21",13.94
"2212","2016-07-22",13.95
"2213","2016-07-25",13.93
"2214","2016-07-26",13.93
"2215","2016-07-27",13.94
"2216","2016-07-28",13.92
"2217","2016-07-29",13.98
"2218","2016-08-01",13.96
"2219","2016-08-02",13.91
"2220","2016-08-03",13.92
"2221","2016-08-04",13.91
"2222","2016-08-05",14
"2223","2016-08-08",13.95
"2224","2016-08-09",13.93
"2225","2016-08-10",13.86
"2226","2016-08-11",13.98
"2227","2016-08-12",13.74
"2228","2016-08-15",13.63
"2229","2016-08-16",13.31
"2230","2016-08-17",13.35
"2231","2016-08-18",13.46
"2232","2016-08-19",13.42
"2233","2016-08-22",13.54
"2234","2016-08-23",13.58
"2235","2016-08-24",13.52
"2236","2016-08-25",13.55
"2237","2016-08-26",13.53
"2238","2016-08-29",13.47
"2239","2016-08-30",13.5
"2240","2016-08-31",13.11
"2241","2016-09-01",13.36
"2242","2016-09-02",13.59
"2243","2016-09-06",13.59
"2244","2016-09-07",13.55
"2245","2016-09-08",13.6
"2246","2016-09-09",13.37
"2247","2016-09-12",13.43
"2248","2016-09-13",13.42
"2249","2016-09-14",13.61
"2250","2016-09-15",13.75
"2251","2016-09-16",13.87
"2252","2016-09-19",13.89
"2253","2016-09-20",13.92
"2254","2016-09-21",14.02
"2255","2016-09-22",14.07
"2256","2016-09-23",14.08
"2257","2016-09-26",14.04
"2258","2016-09-27",14.09
"2259","2016-09-28",14.16
"2260","2016-09-29",13.95
"2261","2016-09-30",14.17
"2262","2016-10-03",14.18
"2263","2016-10-04",14.16
"2264","2016-10-05",14.45
"2265","2016-10-06",14.32
"2266","2016-10-07",14.45
"2267","2016-10-10",14.48
"2268","2016-10-11",14.45
"2269","2016-10-12",14.49
"2270","2016-10-13",14.37
"2271","2016-10-14",14.24
"2272","2016-10-17",14.25
"2273","2016-10-18",14.35
"2274","2016-10-19",14.49
"2275","2016-10-20",14.57
"2276","2016-10-21",14.61
"2277","2016-10-24",14.58
"2278","2016-10-25",14.55
"2279","2016-10-26",14.46
"2280","2016-10-27",14.56
"2281","2016-10-28",15
"2282","2016-10-31",15.9
"2283","2016-11-01",14.98
"2284","2016-11-02",14.78
"2285","2016-11-03",14.99
"2286","2016-11-04",14.97
"2287","2016-11-07",15.42
"2288","2016-11-08",15.38
"2289","2016-11-09",15.53
"2290","2016-11-10",15.6
"2291","2016-11-11",16.040001
"2292","2016-11-14",16.65
"2293","2016-11-15",16.48
"2294","2016-11-16",16.5
"2295","2016-11-17",17.07
"2296","2016-11-18",17.190001
"2297","2016-11-21",17.07
"2298","2016-11-22",17.700001
"2299","2016-11-23",17.51
"2300","2016-11-25",17.33
"2301","2016-11-28",17.25
"2302","2016-11-29",17.129999
"2303","2016-11-30",16.959999
"2304","2016-12-01",17.040001
"2305","2016-12-02",17.5
"2306","2016-12-05",17.4
"2307","2016-12-06",17.5
"2308","2016-12-07",17.5
"2309","2016-12-08",18.35
"2310","2016-12-09",18.639999
"2311","2016-12-12",18.35
"2312","2016-12-13",18.17
"2313","2016-12-14",18.16
"2314","2016-12-15",18.280001
"2315","2016-12-16",17.98
"2316","2016-12-19",18.370001
"2317","2016-12-20",18.75
"2318","2016-12-21",18.35
"2319","2016-12-22",18.84
"2320","2016-12-23",19
"2321","2016-12-27",20.129999
"2322","2016-12-28",19.99
"2323","2016-12-29",19.73
"2324","2016-12-30",19.74
"2325","2017-01-03",19.639999
"2326","2017-01-04",19.700001
"2327","2017-01-05",19.41
"2328","2017-01-06",19.360001
"2329","2017-01-09",19.120001
"2330","2017-01-10",19.34
"2331","2017-01-11",19.23
"2332","2017-01-12",19.18
"2333","2017-01-13",19.219999
"2334","2017-01-17",18.889999
"2335","2017-01-18",19.190001
"2336","2017-01-19",19.02
"2337","2017-01-20",19.209999
"2338","2017-01-23",18.940001
"2339","2017-01-24",19.280001
"2340","2017-01-25",19.17
"2341","2017-01-26",19.790001
"2342","2017-01-27",20.92
"2343","2017-01-30",20.74
"2344","2017-01-31",20.75
"2345","2017-02-01",20.530001
"2346","2017-02-02",20.15
"2347","2017-02-03",20.610001
"2348","2017-02-06",20.450001
"2349","2017-02-07",20.34
"2350","2017-02-08",20.030001
"2351","2017-02-09",19.959999
"2352","2017-02-10",19.879999
"2353","2017-02-13",20.030001
"2354","2017-02-14",20.280001
"2355","2017-02-15",20.4
"2356","2017-02-16",20.549999
"2357","2017-02-17",20.530001
"2358","2017-02-21",20.51
"2359","2017-02-22",20.6
"2360","2017-02-23",20.76
"2361","2017-02-24",20.690001
"2362","2017-02-27",20.84
"2363","2017-02-28",20.35
"2364","2017-03-01",20.879999
"2365","2017-03-02",20.290001
"2366","2017-03-03",20.24
"2367","2017-03-06",19.9
"2368","2017-03-07",19.879999
"2369","2017-03-08",19.889999
"2370","2017-03-09",20.07
"2371","2017-03-10",19.780001
"2372","2017-03-13",19.67
"2373","2017-03-14",19.75
"2374","2017-03-15",19.629999
"2375","2017-03-16",19.57
"2376","2017-03-17",19.4
"2377","2017-03-20",18.950001
"2378","2017-03-21",18.16
"2379","2017-03-22",17.870001
"2380","2017-03-23",17.98
"2381","2017-03-24",17.85
"2382","2017-03-27",17.799999
"2383","2017-03-28",17.969999
"2384","2017-03-29",17.780001
"2385","2017-03-30",17.77
"2386","2017-03-31",17.67
"2387","2017-04-03",17.129999
"2388","2017-04-04",17.1
"2389","2017-04-05",16.99
"2390","2017-04-06",17.459999
"2391","2017-04-07",17.51
"2392","2017-04-10",16.91
"2393","2017-04-11",17.309999
"2394","2017-04-12",16.91
"2395","2017-04-13",16.75
"2396","2017-04-17",16.77
"2397","2017-04-18",16.67
"2398","2017-04-19",16.139999
"2399","2017-04-20",16.74
"2400","2017-04-21",16.18
"2401","2017-04-24",16.639999
"2402","2017-04-25",16.18
"2403","2017-04-26",16.559999
"2404","2017-04-27",16.43
"2405","2017-04-28",15.68
"2406","2017-05-01",15.16
"2407","2017-05-02",15.02
"2408","2017-05-03",15.78
"2409","2017-05-04",15.26
"2410","2017-05-05",15.52
"2411","2017-05-08",15.27
"2412","2017-05-09",15.26
"2413","2017-05-10",15.25
"2414","2017-05-11",15.25
"2415","2017-05-12",15.25
"2416","2017-05-15",15.33
"2417","2017-05-16",15.43
"2418","2017-05-17",15.19
"2419","2017-05-18",15.25
"2420","2017-05-19",15.26
"2421","2017-05-22",15.3
"2422","2017-05-23",15.64
"2423","2017-05-24",15.59
"2424","2017-05-25",15.9
"2425","2017-05-26",15.98
"2426","2017-05-30",15.95
"2427","2017-05-31",16.02
"2428","2017-06-01",16.23
"2429","2017-06-02",16.389999
"2430","2017-06-05",15.98
"2431","2017-06-06",16.049999
"2432","2017-06-07",16.110001
"2433","2017-06-08",16.24
"2434","2017-06-09",16.91
"2435","2017-06-12",16.91
"2436","2017-06-13",17.34
"2437","2017-06-14",17.25
"2438","2017-06-15",17.219999
"2439","2017-06-16",16.799999
"2440","2017-06-19",16.620001
"2441","2017-06-20",16.469999
"2442","2017-06-21",16.25
"2443","2017-06-22",16.209999
"2444","2017-06-23",16.02
"2445","2017-06-26",16.110001
"2446","2017-06-27",16.139999
"2447","2017-06-28",16.219999
"2448","2017-06-29",16.299999
"2449","2017-06-30",16.129999
"2450","2017-07-03",16.77
"2451","2017-07-05",17.1
"2452","2017-07-06",17.33
"2453","2017-07-07",17.49
"2454","2017-07-10",17.059999
"2455","2017-07-11",16.91
"2456","2017-07-12",16.98
"2457","2017-07-13",16.74
"2458","2017-07-14",16.629999
"2459","2017-07-17",16.57
"2460","2017-07-18",16.450001
"2461","2017-07-19",16.459999
"2462","2017-07-20",16.65
"2463","2017-07-21",16.59
"2464","2017-07-24",16.43
"2465","2017-07-25",16.41
"2466","2017-07-26",16.49
"2467","2017-07-27",16.370001
"2468","2017-07-28",16.4
"2469","2017-07-31",16.41
"2470","2017-08-01",16.440001
"2471","2017-08-02",16.43
"2472","2017-08-03",16.25
"2473","2017-08-04",16.200001
"2474","2017-08-07",16.08
"2475","2017-08-08",16.1
"2476","2017-08-09",16.07
"2477","2017-08-10",16
"2478","2017-08-11",16
"2479","2017-08-14",16.059999
"2480","2017-08-15",16.049999
"2481","2017-08-16",16.07
"2482","2017-08-17",16
"2483","2017-08-18",16.01
"2484","2017-08-21",16.02
"2485","2017-08-22",16.01
"2486","2017-08-23",16
"2487","2017-08-24",16.17
"2488","2017-08-25",16.02
"2489","2017-08-28",16.01
"2490","2017-08-29",16.02
"2491","2017-08-30",16
"2492","2017-08-31",16
"2493","2017-09-01",16
"2494","2017-09-05",15.99
"2495","2017-09-06",15.99
"2496","2017-09-07",15.95
"2497","2017-09-08",15.94
"2498","2017-09-11",15.99
"2499","2017-09-12",16.07
"2500","2017-09-13",16.25
"2501","2017-09-14",16.02
"2502","2017-09-15",16.01
"2503","2017-09-18",16.309999
"2504","2017-09-19",16.24
"2505","2017-09-20",16.58
"2506","2017-09-21",16.52
"2507","2017-09-22",16.639999
"2508","2017-09-25",16.620001
"2509","2017-09-26",16.48
"2510","2017-09-27",17.26
"2511","2017-09-28",17.610001
"2512","2017-09-29",16.99
"2513","2017-10-02",17.33
"2514","2017-10-03",17.469999
"2515","2017-10-04",17.65
"2516","2017-10-05",17.65
"2517","2017-10-06",17.77
"2518","2017-10-09",17.629999
"2519","2017-10-10",17.66
"2520","2017-10-11",17.58
"2521","2017-10-12",17.370001
"2522","2017-10-13",17.48
"2523","2017-10-16",17.610001
"2524","2017-10-17",17.559999
"2525","2017-10-18",17.65
"2526","2017-10-19",17.719999
"2527","2017-10-20",17.84
"2528","2017-10-23",17.32
"2529","2017-10-24",17.26
"2530","2017-10-25",17.48
"2531","2017-10-26",17.08
"2532","2017-10-27",17.26
"2533","2017-10-30",16.940001
"2534","2017-10-31",16.629999
"2535","2017-11-01",16.620001
"2536","2017-11-02",16.93
"2537","2017-11-03",16.780001
"2538","2017-11-06",16.91
"2539","2017-11-07",16.18
"2540","2017-11-08",16.01
"2541","2017-11-09",16.1
"2542","2017-11-10",16.040001
"2543","2017-11-13",16.1
"2544","2017-11-14",16.370001
"2545","2017-11-15",16.17
"2546","2017-11-16",16.469999
"2547","2017-11-17",16.450001
"2548","2017-11-20",16.5
"2549","2017-11-21",16.66
"2550","2017-11-22",16.83
"2551","2017-11-24",16.41
"2552","2017-11-27",16.469999
"2553","2017-11-28",16.620001
"2554","2017-11-29",16.98
"2555","2017-11-30",16.950001
"2556","2017-12-01",16.73
"2557","2017-12-04",16.57
"2558","2017-12-05",16.35
"2559","2017-12-06",16.16
"2560","2017-12-07",15.76
"2561","2017-12-08",15.77
"2562","2017-12-11",15.87
"2563","2017-12-12",15.86
"2564","2017-12-13",15.87
"2565","2017-12-14",15.7
"2566","2017-12-15",15.62
"2567","2017-12-18",16.17
"2568","2017-12-19",15.73
"2569","2017-12-20",15.88
"2570","2017-12-21",15.82
"2571","2017-12-22",15.66
"2572","2017-12-26",15.44
"2573","2017-12-27",15.33
"2574","2017-12-28",15.43
"2575","2017-12-29",15.51
"2576","2018-01-02",15.38
"2577","2018-01-03",15.74
"2578","2018-01-04",15.85
"2579","2018-01-05",15.87
"2580","2018-01-08",15.78
"2581","2018-01-09",15.61
"2582","2018-01-10",15.91
"2583","2018-01-11",16.52
"2584","2018-01-12",16.91
"2585","2018-01-16",16.559999
"2586","2018-01-17",16.620001
"2587","2018-01-18",16.16
"2588","2018-01-19",16.309999
"2589","2018-01-22",16.309999
"2590","2018-01-23",16.27
"2591","2018-01-24",16.120001
"2592","2018-01-25",15.65
"2593","2018-01-26",15.75
"2594","2018-01-29",15.8
"2595","2018-01-30",15.99
"2596","2018-01-31",15.94
"2597","2018-02-01",15.95
"2598","2018-02-02",15.71
"2599","2018-02-05",15.08
"2600","2018-02-06",14.85
"2601","2018-02-07",15.1
"2602","2018-02-08",14.97
"2603","2018-02-09",14.98
"2604","2018-02-12",15.02
"2605","2018-02-13",15.87
"2606","2018-02-14",15.71
"2607","2018-02-15",16.34
"2608","2018-02-16",16.43
"2609","2018-02-20",15.78
"2610","2018-02-21",15.77
"2611","2018-02-22",15.65
"2612","2018-02-23",16.360001
"2613","2018-02-26",16.379999
"2614","2018-02-27",16.33
"2615","2018-02-28",15.82
"2616","2018-03-01",15.97
"2617","2018-03-02",16.42
"2618","2018-03-05",15.91
"2619","2018-03-06",15.9
"2620","2018-03-07",16.459999
"2621","2018-03-08",16.4
"2622","2018-03-09",16.74
"2623","2018-03-12",16.73
"2624","2018-03-13",17.01
"2625","2018-03-14",16.65
"2626","2018-03-15",16.68
"2627","2018-03-16",17.129999
"2628","2018-03-19",17.139999
"2629","2018-03-20",16.74
"2630","2018-03-21",17.08
"2631","2018-03-22",16.9
"2632","2018-03-23",16.66
"2633","2018-03-26",16.530001
"2634","2018-03-27",16.24
"2635","2018-03-28",16.969999
"2636","2018-03-29",16.75
"2637","2018-04-02",15.59
"2638","2018-04-03",15.75
"2639","2018-04-04",16.110001
"2640","2018-04-05",16
"2641","2018-04-06",15.81
"2642","2018-04-09",16.32
"2643","2018-04-10",16.780001
"2644","2018-04-11",16.790001
"2645","2018-04-12",16.629999
"2646","2018-04-13",16.68
"2647","2018-04-16",16.93
"2648","2018-04-17",16.93
"2649","2018-04-18",16.959999
"2650","2018-04-19",16.9
"2651","2018-04-20",16.75
"2652","2018-04-23",16.9
"2653","2018-04-24",16.58
"2654","2018-04-25",16.66
"2655","2018-04-26",17
"2656","2018-04-27",16.91
"2657","2018-04-30",16.9
"2658","2018-05-01",16.83
"2659","2018-05-02",16.92
"2660","2018-05-03",16.860001
"2661","2018-05-04",17
"2662","2018-05-07",17.059999
"2663","2018-05-08",17.120001
"2664","2018-05-09",17.129999
"2665","2018-05-10",17.17
"2666","2018-05-11",17.379999
"2667","2018-05-14",17.639999
"2668","2018-05-15",17.48
"2669","2018-05-16",17.43
"2670","2018-05-17",17.43
"2671","2018-05-18",17.389999
"2672","2018-05-21",17.370001
"2673","2018-05-22",17.379999
"2674","2018-05-23",17.389999
"2675","2018-05-24",17.379999
"2676","2018-05-25",17.379999
"2677","2018-05-29",17.08
"2678","2018-05-30",17.32
"2679","2018-05-31",17.379999
"2680","2018-06-01",18.27
"2681","2018-06-04",19.549999
"2682","2018-06-05",20.23
"2683","2018-06-06",20.49
"2684","2018-06-07",20.459999
"2685","2018-06-08",20.459999
"2686","2018-06-11",20.790001
"2687","2018-06-12",20.690001
"2688","2018-06-13",19.98
"2689","2018-06-14",19.809999
"2690","2018-06-15",20.16
"2691","2018-06-18",19.9
"2692","2018-06-19",19.93
"2693","2018-06-20",19.98
"2694","2018-06-21",19.959999
"2695","2018-06-22",20.01
"2696","2018-06-25",20.200001
"2697","2018-06-26",20.17
"2698","2018-06-27",19.73
"2699","2018-06-28",19.82
"2700","2018-06-29",19.52
"2701","2018-07-02",19.389999
"2702","2018-07-03",19.83
"2703","2018-07-05",20.08
"2704","2018-07-06",19.92
"2705","2018-07-09",20.74
"2706","2018-07-10",20.799999
"2707","2018-07-11",20.700001
"2708","2018-07-12",20.459999
"2709","2018-07-13",20.41
"2710","2018-07-16",20.370001
"2711","2018-07-17",20.299999
"2712","2018-07-18",20.360001
"2713","2018-07-19",20.309999
"2714","2018-07-20",20.1
"2715","2018-07-23",20.299999
"2716","2018-07-24",20.1
"2717","2018-07-25",19.73
"2718","2018-07-26",19.73
"2719","2018-07-27",18.33
"2720","2018-07-30",17.799999
"2721","2018-07-31",17.66
"2722","2018-08-01",17.9
"2723","2018-08-02",18.030001
"2724","2018-08-03",17.799999
"2725","2018-08-06",17.65
"2726","2018-08-07",17.5
"2727","2018-08-08",17.559999
"2728","2018-08-09",17.530001
"2729","2018-08-10",17.4
"2730","2018-08-13",17.370001
"2731","2018-08-14",17.73
"2732","2018-08-15",17.620001
"2733","2018-08-16",17.74
"2734","2018-08-17",17.959999
"2735","2018-08-20",17.610001
"2736","2018-08-21",17.83
"2737","2018-08-22",17.67
"2738","2018-08-23",17.799999
"2739","2018-08-24",17.620001
"2740","2018-08-27",17.41
"2741","2018-08-28",17.299999
"2742","2018-08-29",17.309999
"2743","2018-08-30",17.280001
"2744","2018-08-31",17.459999
"2745","2018-09-04",17.15
"2746","2018-09-05",17.200001
"2747","2018-09-06",17.17
"2748","2018-09-07",17.34
"2749","2018-09-10",17.290001
"2750","2018-09-11",17.17
"2751","2018-09-12",17.01
"2752","2018-09-13",16.969999
"2753","2018-09-14",17.08
"2754","2018-09-17",17.030001
"2755","2018-09-18",17.049999
"2756","2018-09-19",17.129999
"2757","2018-09-20",17.219999
"2758","2018-09-21",17
"2759","2018-09-24",16.610001
"2760","2018-09-25",16.66
"2761","2018-09-26",16.57
"2762","2018-09-27",16.610001
"2763","2018-09-28",16.57
"2764","2018-10-01",16.15
"2765","2018-10-02",15.94
"2766","2018-10-03",15.88
"2767","2018-10-04",15.9
"2768","2018-10-05",15.54
"2769","2018-10-08",15.64
"2770","2018-10-09",15.75
"2771","2018-10-10",15.66
"2772","2018-10-11",15.13
"2773","2018-10-12",14.73
"2774","2018-10-15",14.82
"2775","2018-10-16",14.84
"2776","2018-10-17",14.87
"2777","2018-10-18",15.04
"2778","2018-10-19",14.66
"2779","2018-10-22",14.21
"2780","2018-10-23",13.97
"2781","2018-10-24",13.75
"2782","2018-10-25",14.51
"2783","2018-10-26",14.25
"2784","2018-10-29",15.14
"2785","2018-10-30",15.06
"2786","2018-10-31",15.11
"2787","2018-11-01",15.05
"2788","2018-11-02",15.31
"2789","2018-11-05",15.48
"2790","2018-11-06",15.56
"2791","2018-11-07",16.08
"2792","2018-11-08",15.82
"2793","2018-11-09",15.8
"2794","2018-11-12",15.33
"2795","2018-11-13",15.59
"2796","2018-11-14",15.41
"2797","2018-11-15",15.62
"2798","2018-11-16",15.66
"2799","2018-11-19",15.51
"2800","2018-11-20",15.65
"2801","2018-11-21",15.66
"2802","2018-11-23",15.76
"2803","2018-11-26",15.57
"2804","2018-11-27",15.59
"2805","2018-11-28",15.83
"2806","2018-11-29",15.48
"2807","2018-11-30",15.22
"2808","2018-12-03",15.6
"2809","2018-12-04",15.36
"2810","2018-12-06",15.43
"2811","2018-12-07",15.35
"2812","2018-12-10",15.46
"2813","2018-12-11",15.3
"2814","2018-12-12",15.2
"2815","2018-12-13",15.08
"2816","2018-12-14",15.05
"2817","2018-12-17",15.05
"2818","2018-12-18",15.07
"2819","2018-12-19",15.23
"2820","2018-12-20",15.1
"2821","2018-12-21",15.17
"2822","2018-12-24",15.05
"2823","2018-12-26",15.15
"2824","2018-12-27",15.14
"2825","2018-12-28",15.55
"2826","2018-12-31",15.47
"2827","2019-01-02",15.37
"2828","2019-01-03",15.13
"2829","2019-01-04",15.68
"2830","2019-01-07",15.49
"2831","2019-01-08",15.96
"2832","2019-01-09",15.82
"2833","2019-01-10",15.68
"2834","2019-01-11",15.73
"2835","2019-01-14",15.32
"2836","2019-01-15",15.73
"2837","2019-01-16",15.7
"2838","2019-01-17",15.7
"2839","2019-01-18",15.78
"2840","2019-01-22",15.55
"2841","2019-01-23",15.8
"2842","2019-01-24",15.41
"2843","2019-01-25",15.53
"2844","2019-01-28",15.35
"2845","2019-01-29",15.38
"2846","2019-01-30",15.51
"2847","2019-01-31",15.15
"2848","2019-02-01",15.28
"2849","2019-02-04",15.54
"2850","2019-02-05",15.43
"2851","2019-02-06",15.6
"2852","2019-02-07",15.82
"2853","2019-02-08",15.94
"2854","2019-02-11",16.16
"2855","2019-02-12",16.1
"2856","2019-02-13",15.99
"2857","2019-02-14",15.85
"2858","2019-02-15",16.049999
"2859","2019-02-19",16.34
