"","date","WPX"
"1914","2019-07-23",10.49
"1915","2019-07-24",10.58
"1916","2019-07-25",10.24
"1917","2019-07-26",10.03
"1918","2019-07-29",10.01
"1919","2019-07-30",10.6
"1920","2019-07-31",10.44
"1921","2019-08-01",9.36
"1922","2019-08-02",9.44
"1923","2019-08-05",8.93
"1924","2019-08-06",9.91
"1925","2019-08-07",10.29
"1926","2019-08-08",10.39
"1927","2019-08-09",10.28
"1928","2019-08-12",10.19
"1929","2019-08-13",10.27
"1930","2019-08-14",9.91
"1931","2019-08-15",10
"1932","2019-08-16",10.34
"1933","2019-08-19",10.52
"1934","2019-08-20",10.39
"1935","2019-08-21",10.51
"1936","2019-08-22",10.57
"1937","2019-08-23",10.16
"1938","2019-08-26",10.25
"1939","2019-08-27",10.25
"1940","2019-08-28",10.76
"1941","2019-08-29",10.89
"1942","2019-08-30",10.76
"1943","2019-09-03",10.46
"1944","2019-09-04",10.69
"1945","2019-09-05",10.6
"1946","2019-09-06",10.47
"1947","2019-09-09",10.99
"1948","2019-09-10",11.03
"1949","2019-09-11",10.99
"1950","2019-09-12",10.83
"1951","2019-09-13",10.98
"1952","2019-09-16",12.39
"1953","2019-09-17",11.48
"1954","2019-09-18",11.23
"1955","2019-09-19",11.06
"1956","2019-09-20",11.01
"1957","2019-09-23",10.96
"1958","2019-09-24",10.53
"1959","2019-09-25",10.63
"1960","2019-09-26",10.44
"1961","2019-09-27",10.39
"1962","2019-09-30",10.59
"1963","2019-10-01",10.2
"1964","2019-10-02",9.96
"1965","2019-10-03",10.15
"1966","2019-10-04",10.05
"1967","2019-10-07",9.92
"1968","2019-10-08",9.8
"1969","2019-10-09",9.88
"1970","2019-10-10",10.14
"1971","2019-10-11",10.32
"1972","2019-10-14",10.01
"1973","2019-10-15",9.87
"1974","2019-10-16",9.83
"1975","2019-10-17",9.82
"1976","2019-10-18",9.54
"1977","2019-10-21",9.57
"1978","2019-10-22",9.8
"1979","2019-10-23",9.91
"1980","2019-10-24",10.03
"1981","2019-10-25",10.11
"1982","2019-10-28",10.05
"1983","2019-10-29",10.29
"1984","2019-10-30",9.89
"1985","2019-10-31",9.98
"1986","2019-11-01",10.17
"1987","2019-11-04",10.57
"1988","2019-11-05",10.84
"1989","2019-11-06",10.4
"1990","2019-11-07",10.62
"1991","2019-11-08",10.67
"1992","2019-11-11",10.44
"1993","2019-11-12",10.52
"1994","2019-11-13",10.29
"1995","2019-11-14",10.05
"1996","2019-11-15",10.21
"1997","2019-11-18",9.9
"1998","2019-11-19",9.53
"1999","2019-11-20",9.73
"2000","2019-11-21",9.88
"2001","2019-11-22",9.88
"2002","2019-11-25",10.24
"2003","2019-11-26",10.01
"2004","2019-11-27",10.13
"2005","2019-11-29",9.84
"2006","2019-12-02",10.07
"2007","2019-12-03",9.83
"2008","2019-12-04",10.35
"2009","2019-12-05",10.07
"2010","2019-12-06",10.51
"2011","2019-12-09",10.59
"2012","2019-12-10",10.63
"2013","2019-12-11",10.64
"2014","2019-12-12",11.16
"2015","2019-12-13",10.91
"2016","2019-12-16",11.9
"2017","2019-12-17",12.69
"2018","2019-12-18",12.82
"2019","2019-12-19",13.07
"2020","2019-12-20",13.3
"2021","2019-12-23",13.42
"2022","2019-12-24",13.51
"2023","2019-12-26",13.63
"2024","2019-12-27",13.48
"2025","2019-12-30",13.61
"2026","2019-12-31",13.74
"2027","2020-01-02",13.71
"2028","2020-01-03",14.06
"2029","2020-01-06",14.14
"2030","2020-01-07",13.96
"2031","2020-01-08",13.42
"2032","2020-01-09",13.6
"2033","2020-01-10",13.32
"2034","2020-01-13",12.89
"2035","2020-01-14",12.98
"2036","2020-01-15",12.85
"2037","2020-01-16",12.78
"2038","2020-01-17",12.67
"2039","2020-01-21",12.38
"2040","2020-01-22",12.53
"2041","2020-01-23",12.5
"2042","2020-01-24",12.52
"2043","2020-01-27",12.03
"2044","2020-01-28",12.33
"2045","2020-01-29",12.06
"2046","2020-01-30",12.1
"2047","2020-01-31",11.95
"2048","2020-02-03",11.87
"2049","2020-02-04",12.08
"2050","2020-02-05",12.65
"2051","2020-02-06",12.33
"2052","2020-02-07",12.08
"2053","2020-02-10",11.54
"2054","2020-02-11",11.61
"2055","2020-02-12",11.95
"2056","2020-02-13",11.95
"2057","2020-02-14",11.89
"2058","2020-02-18",11.71
"2059","2020-02-19",12.13
"2060","2020-02-20",12.18
"2061","2020-02-21",11.85
"2062","2020-02-24",11
"2063","2020-02-25",10.71
"2064","2020-02-26",10.27
"2065","2020-02-27",9.16
"2066","2020-02-28",9.33
"2067","2020-03-02",9.08
"2068","2020-03-03",8.49
"2069","2020-03-04",8.21
"2070","2020-03-05",7.81
"2071","2020-03-06",6.5
"2072","2020-03-09",3.52
"2073","2020-03-10",4.34
"2074","2020-03-11",3.73
"2075","2020-03-12",3.31
"2076","2020-03-13",4.5
"2077","2020-03-16",3.41
"2078","2020-03-17",2.91
"2079","2020-03-18",2.11
"2080","2020-03-19",2.9
"2081","2020-03-20",2.82
"2082","2020-03-23",2.95
"2083","2020-03-24",3.33
"2084","2020-03-25",3.29
"2085","2020-03-26",3.35
"2086","2020-03-27",3.08
"2087","2020-03-30",2.81
"2088","2020-03-31",3.05
"2089","2020-04-01",2.75
"2090","2020-04-02",3.49
"2091","2020-04-03",3.78
"2092","2020-04-06",3.83
"2093","2020-04-07",3.85
"2094","2020-04-08",4.3
"2095","2020-04-09",4.32
"2096","2020-04-13",4.32
"2097","2020-04-14",4.2
"2098","2020-04-15",4.02
"2099","2020-04-16",3.63
"2100","2020-04-17",4.26
"2101","2020-04-20",4.06
"2102","2020-04-21",4.14
"2103","2020-04-22",4.58
"2104","2020-04-23",4.88
"2105","2020-04-24",4.82
"2106","2020-04-27",4.77
"2107","2020-04-28",5.21
"2108","2020-04-29",6.08
"2109","2020-04-30",6.13
"2110","2020-05-01",5.43
"2111","2020-05-04",5.84
"2112","2020-05-05",5.66
"2113","2020-05-06",5.65
"2114","2020-05-07",5.94
"2115","2020-05-08",6.03
"2116","2020-05-11",5.87
"2117","2020-05-12",5.71
"2118","2020-05-13",5.37
"2119","2020-05-14",5.29
"2120","2020-05-15",5.36
"2121","2020-05-18",5.98
"2122","2020-05-19",5.68
"2123","2020-05-20",5.93
"2124","2020-05-21",5.86
"2125","2020-05-22",5.83
"2126","2020-05-26",5.94
"2127","2020-05-27",6.11
"2128","2020-05-28",5.84
"2129","2020-05-29",5.67
"2130","2020-06-01",5.91
"2131","2020-06-02",6.31
"2132","2020-06-03",6.53
"2133","2020-06-04",6.82
"2134","2020-06-05",7.73
"2135","2020-06-08",8.63
"2136","2020-06-09",7.74
"2137","2020-06-10",7.33
"2138","2020-06-11",6.47
"2139","2020-06-12",6.73
"2140","2020-06-15",6.84
"2141","2020-06-16",7.12
"2142","2020-06-17",6.66
"2143","2020-06-18",6.76
"2144","2020-06-19",6.59
"2145","2020-06-22",6.64
"2146","2020-06-23",6.73
"2147","2020-06-24",6.19
"2148","2020-06-25",6.41
"2149","2020-06-26",6.13
"2150","2020-06-29",6.3
"2151","2020-06-30",6.38
"2152","2020-07-01",6.08
"2153","2020-07-02",6.08
"2154","2020-07-06",5.59
"2155","2020-07-07",5.44
"2156","2020-07-08",5.45
"2157","2020-07-09",5.15
"2158","2020-07-10",5.44
"2159","2020-07-13",5.4
"2160","2020-07-14",5.62
"2161","2020-07-15",5.76
"2162","2020-07-16",5.74
"2163","2020-07-17",5.55
"2164","2020-07-20",5.56
"2165","2020-07-21",6.11
"2166","2020-07-22",6.15
"2167","2020-07-23",6.01
"2168","2020-07-24",5.91
"2169","2020-07-27",5.79
"2170","2020-07-28",5.6
"2171","2020-07-29",5.98
"2172","2020-07-30",6.01
"2173","2020-07-31",5.97
"2174","2020-08-03",5.86
"2175","2020-08-04",5.93
"2176","2020-08-05",6.3
"2177","2020-08-06",6.07
"2178","2020-08-07",6.11
"2179","2020-08-10",6.51
"2180","2020-08-11",6.44
"2181","2020-08-12",6.64
"2182","2020-08-13",6.38
"2183","2020-08-14",6.4
"2184","2020-08-17",6.3
"2185","2020-08-18",6.14
"2186","2020-08-19",6.08
"2187","2020-08-20",5.94
"2188","2020-08-21",5.77
"2189","2020-08-24",5.93
"2190","2020-08-25",6.06
"2191","2020-08-26",5.76
"2192","2020-08-27",5.78
"2193","2020-08-28",5.87
"2194","2020-08-31",5.56
"2195","2020-09-01",5.64
"2196","2020-09-02",5.32
"2197","2020-09-03",5.19
"2198","2020-09-04",5.22
"2199","2020-09-08",4.71
"2200","2020-09-09",4.74
"2201","2020-09-10",4.34
"2202","2020-09-11",4.33
"2203","2020-09-14",4.42
"2204","2020-09-15",4.39
"2205","2020-09-16",4.7
"2206","2020-09-17",4.77
"2207","2020-09-18",4.78
"2208","2020-09-21",4.51
"2209","2020-09-22",4.64
"2210","2020-09-23",4.35
"2211","2020-09-24",4.41
"2212","2020-09-25",4.44
"2213","2020-09-28",5.17
"2214","2020-09-29",4.99
"2215","2020-09-30",4.9
"2216","2020-10-01",4.65
"2217","2020-10-02",4.93
"2218","2020-10-05",5.24
"2219","2020-10-06",4.99
"2220","2020-10-07",5.08
"2221","2020-10-08",5.3
"2222","2020-10-09",5.2
"2223","2020-10-12",5.1
"2224","2020-10-13",4.92
"2225","2020-10-14",4.77
"2226","2020-10-15",4.82
"2227","2020-10-16",4.57
"2228","2020-10-19",4.52
"2229","2020-10-20",4.56
"2230","2020-10-21",4.4
"2231","2020-10-22",4.77
"2232","2020-10-23",4.77
"2233","2020-10-26",4.47
"2234","2020-10-27",4.43
"2235","2020-10-28",4.11
"2236","2020-10-29",4.29
"2237","2020-10-30",4.61
"2238","2020-11-02",4.8
"2239","2020-11-03",4.95
"2240","2020-11-04",5.02
"2241","2020-11-05",5.22
"2242","2020-11-06",5.1
"2243","2020-11-09",5.87
"2244","2020-11-10",6.02
"2245","2020-11-11",5.98
"2246","2020-11-12",5.72
"2247","2020-11-13",6.06
"2248","2020-11-16",6.42
"2249","2020-11-17",6.69
"2250","2020-11-18",6.51
"2251","2020-11-19",6.92
"2252","2020-11-20",6.74
"2253","2020-11-23",7.44
"2254","2020-11-24",7.86
"2255","2020-11-25",7.74
"2256","2020-11-27",7.51
